I
1050 Generated by WorldEditor 2.1.0r1

1   2203 0 0 KBVU Boulder City Muni
1302 city Boulder City
1302 country USA
111  35.94903024 -114.85731192
113  35.94875932 -114.85737407
110 2 0.00 0.0000 New Taxiway 12
111  35.94879208 -114.85426643
111  35.94884081 -114.85462204
111  35.94864322 -114.85466572
113  35.94859481 -114.85430515
110 2 0.00 0.0000 New Taxiway 11
111  35.94848972 -114.85270810
111  35.94849821 -114.85277281
111  35.94855015 -114.85317801
111  35.94838832 -114.85321124
113  35.94832781 -114.85274066
110 2 0.00 0.0000 New Taxiway 10
111  35.94799710 -114.85119243
111  35.94801245 -114.85118141
111  35.94787363 -114.85019023
111  35.94774690 -114.84960489
111  35.94739197 -114.84815236
111  35.94762657 -114.84806817
111  35.94798689 -114.84953548
111  35.94811039 -114.85011427
111  35.94824601 -114.85106642
111  35.94824891 -114.85113994
111  35.94822097 -114.85114803
111  35.94838563 -114.85230034
113  35.94815557 -114.85235167
110 2 0.00 0.0000 New Taxiway 9
111  35.94749334 -114.85027243
111  35.94734330 -114.84959762
111  35.94711506 -114.84866514
111  35.94715232 -114.84864841
111  35.94709241 -114.84841342
111  35.94715126 -114.84839083
111  35.94715564 -114.84840025
111  35.94731779 -114.84834106
111  35.94737792 -114.84857722
111  35.94737736 -114.84860706
111  35.94761659 -114.84958130
111  35.94763245 -114.84957996
111  35.94763970 -114.84962676
111  35.94762623 -114.84963088
111  35.94773772 -114.85012738
111  35.94775406 -114.85012352
111  35.94776807 -114.85019216
111  35.94775374 -114.85020015
111  35.94787768 -114.85106143
111  35.94788938 -114.85105772
111  35.94789640 -114.85110586
111  35.94788231 -114.85110936
111  35.94789916 -114.85121991
111  35.94789389 -114.85122125
111  35.94805452 -114.85237311
113  35.94779753 -114.85242496
110 2 0.00 0.0000 New Taxiway 8
111  35.94743230 -114.85223693
111  35.94740346 -114.85202996
111  35.94742466 -114.85202532
111  35.94727685 -114.85096508
111  35.94725789 -114.85096884
111  35.94725632 -114.85095915
111  35.94722028 -114.85096674
111  35.94714439 -114.85042773
111  35.94717557 -114.85042084
111  35.94706301 -114.84976376
111  35.94705452 -114.84976373
111  35.94704661 -114.84970529
111  35.94688758 -114.84906549
111  35.94686736 -114.84907359
111  35.94678753 -114.84873996
111  35.94700547 -114.84865816
111  35.94700547 -114.84865249
111  35.94703150 -114.84864198
111  35.94703950 -114.84867233
111  35.94701082 -114.84868541
111  35.94709397 -114.84901684
111  35.94711479 -114.84900842
111  35.94712234 -114.84904062
111  35.94710179 -114.84904925
111  35.94724448 -114.84962909
111  35.94721613 -114.84964116
111  35.94708136 -114.84969358
111  35.94709556 -114.84975398
111  35.94723254 -114.84971945
111  35.94725602 -114.84971354
111  35.94736375 -114.85034370
111  35.94734407 -114.85034848
111  35.94720167 -114.85038299
111  35.94721345 -114.85045416
111  35.94735346 -114.85042469
111  35.94740914 -114.85041297
111  35.94747126 -114.85087364
111  35.94744232 -114.85087948
111  35.94730217 -114.85091464
111  35.94731209 -114.85097504
111  35.94735937 -114.85096639
111  35.94736462 -114.85100085
111  35.94741141 -114.85099218
111  35.94741625 -114.85103089
111  35.94746233 -114.85102131
111  35.94748921 -114.85101625
111  35.94770281 -114.85250752
111  35.94766084 -114.85251528
111  35.94748864 -114.85255007
111  35.94747182 -114.85255394
111  35.94746705 -114.85254889
111  35.94746125 -114.85250402
111  35.94748626 -114.85249846
111  35.94748879 -114.85251858
111  35.94750176 -114.85251608
111  35.94747445 -114.85233086
113  35.94745989 -114.85223210
110 2 0.00 0.0000 New Taxiway 4
111  35.94668822 -114.84978082
111  35.94671053 -114.84977547
111  35.94670183 -114.84972667
111  35.94668248 -114.84973081
111  35.94665526 -114.84957200
111  35.94680902 -114.84952729
111  35.94679113 -114.84945428
111  35.94665742 -114.84950642
111  35.94656916 -114.84917995
111  35.94655048 -114.84918523
111  35.94652222 -114.84907099
111  35.94651098 -114.84907504
111  35.94647853 -114.84895187
111  35.94650685 -114.84894225
111  35.94648787 -114.84887605
111  35.94665271 -114.84880642
111  35.94682544 -114.84942632
111  35.94682055 -114.84944744
111  35.94683872 -114.84952333
111  35.94684644 -114.84952370
111  35.94695087 -114.85017247
113  35.94676143 -114.85021763
110 2 0.00 0.0000 New Taxiway 3
111  35.94689515 -114.85098801
111  35.94703029 -114.85095886
111  35.94702231 -114.85089827
111  35.94688557 -114.85092570
111  35.94682757 -114.85049473
111  35.94679339 -114.85050338
111  35.94676437 -114.85028249
111  35.94679790 -114.85027681
111  35.94679647 -114.85026915
111  35.94693123 -114.85024241
111  35.94693223 -114.85024768
111  35.94696228 -114.85024144
111  35.94705202 -114.85088732
111  35.94705675 -114.85089437
111  35.94706051 -114.85092466
111  35.94706825 -114.85092259
111  35.94707048 -114.85093563
111  35.94706247 -114.85093760
111  35.94706682 -114.85096493
111  35.94706276 -114.85096593
111  35.94715111 -114.85160594
111  35.94701810 -114.85163772
113  35.94698791 -114.85164418
110 2 0.00 0.0000 New Taxiway 2
111  35.94714458 -114.85249267
111  35.94711943 -114.85231048
111  35.94723112 -114.85228757
113  35.94725652 -114.85246935
110 1 0.00 0.0000 New Taxiway 1
111  35.94759748 -114.86905842
111  35.94771689 -114.86993918
111  35.94749120 -114.86998727
111  35.94735284 -114.86909587
111  35.94733110 -114.86909682
111  35.94732498 -114.86905306
112  35.94732498 -114.86905306  35.94734889 -114.86903601
111  35.94736341 -114.86897210
111  35.94752568 -114.86882879
112  35.94752568 -114.86882879  35.94753150 -114.86884748
112  35.94755030 -114.86887141  35.94756020 -114.86888156
111  35.94755030 -114.86887141
112  35.94755030 -114.86887141  35.94757744 -114.86889923 102
111  35.94761219 -114.86889983 102
111  35.94799148 -114.86881558
112  35.94799148 -114.86881558  35.94805673 -114.86878609 102
111  35.94806440 -114.86870031 102
111  35.94829297 -114.86239580 102
111  35.94831038 -114.86191569
112  35.94831038 -114.86191569  35.94830975 -114.86188070 102
112  35.94828116 -114.86183962  35.94826652 -114.86182325
111  35.94828116 -114.86183962
112  35.94828116 -114.86183962  35.94826454 -114.86182104
111  35.94824702 -114.86181318
111  35.94820636 -114.86155263
112  35.94820636 -114.86155263  35.94821919 -114.86155502
112  35.94824259 -114.86154639  35.94825359 -114.86154040
111  35.94824259 -114.86154639
112  35.94824259 -114.86154639  35.94829590 -114.86151733 102
111  35.94832639 -114.86140914 102
111  35.94834268 -114.86106112 102
111  35.94834555 -114.86099976
112  35.94834555 -114.86099976  35.94834421 -114.86094622 102
111  35.94827585 -114.86091515 102
111  35.94694793 -114.86049655 102
111  35.94653283 -114.86036570
112  35.94653283 -114.86036570  35.94643006 -114.86034715 102
112  35.94638594 -114.86051505  35.94637540 -114.86059036
111  35.94638594 -114.86051505
112  35.94638594 -114.86051505  35.94637917 -114.86056348
111  35.94638191 -114.86060476
111  35.94615460 -114.86033643
112  35.94613417 -114.86029053  35.94611893 -114.86026514
111  35.94613417 -114.86029053
112  35.94613417 -114.86029053  35.94611737 -114.86026255 102
112  35.94604057 -114.86020987  35.94599279 -114.86019107
111  35.94604057 -114.86020987 102
111  35.94550823 -114.86003829 102
111  35.94433990 -114.85966171
112  35.94433990 -114.85966171  35.94429655 -114.85965216 102
111  35.94426127 -114.85966959 102
111  35.94414367 -114.85975279 102
111  35.94379888 -114.85999732 102
111  35.94379056 -114.86005078
112  35.94379056 -114.86005078  35.94378922 -114.86008418 102
112  35.94381615 -114.86013205  35.94383012 -114.86015208
111  35.94381615 -114.86013205
112  35.94381615 -114.86013205  35.94383155 -114.86015413
111  35.94384816 -114.86016670
111  35.94353155 -114.86030810
111  35.94352353 -114.86034399
111  35.94272729 -114.86008905
111  35.94279322 -114.85977767
111  35.94351225 -114.86000894 102
111  35.94407602 -114.85960956 102
111  35.94415325 -114.85955485
112  35.94415325 -114.85955485  35.94421709 -114.85951611 102
111  35.94432391 -114.85953854 102
111  35.94553102 -114.85992272 102
111  35.94589191 -114.86003467
112  35.94589191 -114.86003467  35.94602921 -114.86006134 102
112  35.94608128 -114.85990790  35.94609308 -114.85984851
111  35.94608128 -114.85990790
112  35.94608128 -114.85990790  35.94608640 -114.85988211
111  35.94608615 -114.85986286
111  35.94631417 -114.86008603
112  35.94631417 -114.86008603  35.94631937 -114.86010625
112  35.94633214 -114.86013593  35.94633855 -114.86014913
111  35.94633214 -114.86013593
112  35.94633214 -114.86013593  35.94634785 -114.86016829 102
111  35.94636384 -114.86018101 102
111  35.94697141 -114.86037883 102
111  35.94825282 -114.86078903
112  35.94825282 -114.86078903  35.94831225 -114.86076462 102
111  35.94832189 -114.86072671 102
111  35.94774362 -114.85658071
111  35.94722399 -114.85669075
111  35.94769679 -114.86008856
111  35.94753348 -114.86011646
111  35.94657558 -114.85319435
111  35.94672720 -114.85313577
111  35.94718883 -114.85644017
111  35.94759815 -114.85636607
111  35.94770860 -114.85632948 102
111  35.94734457 -114.85373089 102
111  35.94723409 -114.85310820 102
111  35.94714064 -114.85288580 102
111  35.94699614 -114.85286418 102
111  35.94680955 -114.85287251 102
111  35.94645349 -114.85292974 102
111  35.94602048 -114.85302447 102
111  35.94588916 -114.85229776
112  35.94588916 -114.85229776  35.94587142 -114.85222604 102
111  35.94579781 -114.85205715 102
111  35.94563968 -114.85203398 102
111  35.94558653 -114.85202743
112  35.94558653 -114.85202743  35.94553572 -114.85202623 102
111  35.94544126 -114.85205865 102
111  35.94525170 -114.85217297 102
111  35.94523877 -114.85227962
111  35.94522724 -114.85237473
111  35.94499608 -114.85201090
111  35.94495407 -114.85202086
111  35.94494529 -114.85197258
111  35.94495395 -114.85197088
111  35.94488345 -114.85151049
111  35.94514488 -114.85145526
111  35.94520990 -114.85191468
111  35.94521849 -114.85191323
111  35.94522451 -114.85195045 102
111  35.94561537 -114.85186727 102
111  35.94623220 -114.85173599
112  35.94623220 -114.85173599  35.94651089 -114.85168794 102
112  35.94641907 -114.85235959  35.94616768 -114.85259051
111  35.94641907 -114.85235959 102
111  35.94617968 -114.85255188
112  35.94617968 -114.85255188  35.94611921 -114.85261762 102
112  35.94619899 -114.85272892  35.94625504 -114.85274984
111  35.94619899 -114.85272892 102
111  35.94639759 -114.85277554 102
111  35.94682524 -114.85271185
112  35.94682524 -114.85271185  35.94691468 -114.85268967 102
111  35.94691037 -114.85254124 102
111  35.94688059 -114.85220843
111  35.94689240 -114.85215586
111  35.94691241 -114.85216508
111  35.94691247 -114.85218665
111  35.94718983 -114.85213559
111  35.94715495 -114.85188334
111  35.94706209 -114.85189920
111  35.94701810 -114.85163772
111  35.94715111 -114.85160594
111  35.94706276 -114.85096593
111  35.94706682 -114.85096493
111  35.94706247 -114.85093760
111  35.94707048 -114.85093563
111  35.94706825 -114.85092259
111  35.94706051 -114.85092466
111  35.94705675 -114.85089437
111  35.94705202 -114.85088732
111  35.94696228 -114.85024144
111  35.94695087 -114.85017247
111  35.94684644 -114.84952370
111  35.94683872 -114.84952333
111  35.94682055 -114.84944744
111  35.94682544 -114.84942632
111  35.94665271 -114.84880642
111  35.94648787 -114.84887605
111  35.94647989 -114.84884910
111  35.94675610 -114.84856881
111  35.94727658 -114.84800674
111  35.94732157 -114.84797819
111  35.94731802 -114.84793400
111  35.94747537 -114.84766505
111  35.94753443 -114.84772713
111  35.94743071 -114.84789687
111  35.94743351 -114.84793960
111  35.94755556 -114.84792306
112  35.94771683 -114.84801706  35.94774847 -114.84811702
111  35.94771683 -114.84801706
111  35.94793645 -114.84891962
111  35.94815401 -114.84986531
112  35.94815401 -114.84986531  35.94818909 -114.85002368
111  35.94821721 -114.85019023
111  35.94832007 -114.85093985
111  35.94836620 -114.85135490
111  35.94850404 -114.85231817
112  35.94850404 -114.85231817  35.94852380 -114.85230323
111  35.94860276 -114.85229511
111  35.94828971 -114.85000878
111  35.94830861 -114.85000696
111  35.94834671 -114.85014851
111  35.94835754 -114.85015805
111  35.94837223 -114.85027054
111  35.94839218 -114.85028588
111  35.94867411 -114.85230223
111  35.94882837 -114.85227444
112  35.94882837 -114.85227444  35.94895446 -114.85227109
111  35.94901904 -114.85240070
111  35.94909066 -114.85256931
111  35.94917542 -114.85282065
112  35.94917542 -114.85282065  35.94918872 -114.85286417
111  35.94919837 -114.85291982
111  35.94946930 -114.85487265
111  35.94937310 -114.85489351
111  35.94939049 -114.85502670
111  35.94924526 -114.85506076
111  35.94923795 -114.85501293
111  35.94914352 -114.85503247
111  35.94878055 -114.85246656
111  35.94873779 -114.85247423
111  35.94877048 -114.85271701
111  35.94849821 -114.85277281
111  35.94848972 -114.85270810
111  35.94832781 -114.85274066
111  35.94838832 -114.85321124
111  35.94836163 -114.85321608
111  35.94841996 -114.85364021
111  35.94837593 -114.85365758
111  35.94837442 -114.85364354
111  35.94836212 -114.85364603
111  35.94836335 -114.85366173
111  35.94832702 -114.85367371
111  35.94833099 -114.85370837
111  35.94831882 -114.85371214
111  35.94832810 -114.85378481
111  35.94833946 -114.85378225
111  35.94834842 -114.85386051
111  35.94845307 -114.85384314
111  35.94854685 -114.85395966
111  35.94859481 -114.85430515
111  35.94864462 -114.85466399
111  35.94884081 -114.85462204
111  35.94884353 -114.85464094
111  35.94887982 -114.85463601
111  35.94893988 -114.85507171
111  35.94843874 -114.85517115
111  35.94843997 -114.85517843
111  35.94855998 -114.85607860
112  35.94855998 -114.85607860  35.94856968 -114.85612199
111  35.94860404 -114.85612181
111  35.94893204 -114.85606041
111  35.94895376 -114.85622060
111  35.94902507 -114.85674648
111  35.94900338 -114.85675047
111  35.94902482 -114.85688650
111  35.94899068 -114.85689456
111  35.94900051 -114.85697319
111  35.94898159 -114.85697731
111  35.94894765 -114.85698470
111  35.94894422 -114.85696024
111  35.94873567 -114.85700622
111  35.94873733 -114.85703048
111  35.94871321 -114.85703573
111  35.94875932 -114.85737407
111  35.94871917 -114.85738144
111  35.94878512 -114.85776166
111  35.94899845 -114.85770855
111  35.94902381 -114.85790894
111  35.94900472 -114.85791189
111  35.94900753 -114.85793684
111  35.94917325 -114.85790492
111  35.94917882 -114.85795052
111  35.94921557 -114.85825193
111  35.94938057 -114.85822044
111  35.94938912 -114.85821881
111  35.94939754 -114.85828926
112  35.94939754 -114.85828926  35.94944170 -114.85829372
111  35.94945280 -114.85833955
111  35.94946560 -114.85846697
111  35.94865213 -114.85864014
111  35.94868452 -114.85886616
111  35.94867600 -114.85886826
111  35.94867753 -114.85887693
111  35.94867344 -114.85888076
111  35.94868886 -114.85899740
111  35.94951087 -114.85882397
111  35.94952816 -114.85897939
111  35.94954172 -114.85899221
111  35.94955704 -114.85910781
111  35.94954844 -114.85912475
111  35.94956387 -114.85914367
111  35.94958449 -114.85929910
111  35.94877076 -114.85947042
111  35.94878395 -114.85957872
111  35.94877820 -114.85958298
111  35.94877947 -114.85958955
111  35.94877483 -114.85959672
111  35.94880546 -114.85982648
111  35.94918381 -114.85975241
111  35.94922946 -114.86006728
111  35.94967716 -114.85996743
111  35.94966377 -114.85985678
111  35.94981818 -114.85982887
112  35.94981818 -114.85982887  35.94986278 -114.85980821
111  35.94990397 -114.85975242
111  35.94994048 -114.85975124
111  35.94994491 -114.85983902
111  35.94989739 -114.85984948
111  35.94992117 -114.86001903
111  35.94996769 -114.86035081
111  35.94999258 -114.86052831
111  35.95032074 -114.86045403
111  35.95045317 -114.86144595
112  35.95045317 -114.86144595  35.95046040 -114.86147749
111  35.95047671 -114.86150112 102
111  35.95405005 -114.86263998
112  35.95405005 -114.86263998  35.95407052 -114.86265089 102
111  35.95407978 -114.86268615 102
111  35.95405316 -114.86282060
112  35.95405316 -114.86282060  35.95404771 -114.86283799 102
112  35.95403335 -114.86286340  35.95402634 -114.86287448
111  35.95403335 -114.86286340
112  35.95403335 -114.86286340  35.95402187 -114.86288155 102
111  35.95401126 -114.86289100 102
111  35.95391814 -114.86296622
112  35.95391814 -114.86296622  35.95390873 -114.86297669 102
111  35.95390356 -114.86299413 102
111  35.95383512 -114.86331344
111  35.95449576 -114.86352057
111  35.95443062 -114.86383113
111  35.95376686 -114.86362035
111  35.95380210 -114.86345911
111  35.95359359 -114.86327309
112  35.95359359 -114.86327309  35.95361885 -114.86327847
112  35.95366011 -114.86327214  35.95367925 -114.86326701
111  35.95366011 -114.86327214
112  35.95366011 -114.86327214  35.95372783 -114.86325398 102
111  35.95375820 -114.86318654 102
111  35.95383656 -114.86282683
112  35.95383656 -114.86282683  35.95383758 -114.86281673 102
112  35.95383627 -114.86279762  35.95383514 -114.86278826
111  35.95383627 -114.86279762
112  35.95383627 -114.86279762  35.95382785 -114.86272760 102
111  35.95376689 -114.86268013 102
111  35.94853311 -114.86099611
112  35.94853311 -114.86099611  35.94846392 -114.86099133 102
111  35.94843775 -114.86106483 102
111  35.94843749 -114.86107117 102
111  35.94841936 -114.86151767
112  35.94841936 -114.86151767  35.94842242 -114.86156318 102
112  35.94846095 -114.86161422  35.94848076 -114.86163442
111  35.94846095 -114.86161422
112  35.94846095 -114.86161422  35.94848557 -114.86163933
111  35.94851189 -114.86164800
111  35.94853975 -114.86190553
112  35.94853975 -114.86190553  35.94852058 -114.86190342
112  35.94848979 -114.86190967  35.94847554 -114.86191414
111  35.94848979 -114.86190967
112  35.94848979 -114.86190967  35.94841292 -114.86193380 102
111  35.94840242 -114.86203675 102
111  35.94838898 -114.86240405 102
111  35.94821373 -114.86719507 102
111  35.94824002 -114.86719692 102
111  35.94847209 -114.86750959
112  35.94847209 -114.86750959  35.94849283 -114.86754480 102
111  35.94849315 -114.86759641 102
111  35.94847023 -114.86825359 102
111  35.94846861 -114.86829989 102
111  35.94844417 -114.86832647 102
111  35.94819165 -114.86860111 102
111  35.94816220 -114.86859872 102
111  35.94815885 -114.86869060
112  35.94815885 -114.86869060  35.94815808 -114.86870118 102
112  35.94815545 -114.86872106  35.94815396 -114.86873078
111  35.94815545 -114.86872106
112  35.94815545 -114.86872106  35.94812713 -114.86890615 102
111  35.94797515 -114.86894023 102
111  35.94762411 -114.86901081
114  35.94762411 -114.86901081  35.94760113 -114.86902027
111  35.94766587 -114.85254743
111  35.94766084 -114.85251528
111  35.94770281 -114.85250752
111  35.94748921 -114.85101625
111  35.94746233 -114.85102131
111  35.94744232 -114.85087948
111  35.94747126 -114.85087364
111  35.94740914 -114.85041297
111  35.94735346 -114.85042469
111  35.94734407 -114.85034848
111  35.94736375 -114.85034370
111  35.94725602 -114.84971354
111  35.94723254 -114.84971945
111  35.94721613 -114.84964116
111  35.94724448 -114.84962909
111  35.94710179 -114.84904925
111  35.94712234 -114.84904062
111  35.94711479 -114.84900842
111  35.94709397 -114.84901684
111  35.94701082 -114.84868541
111  35.94703950 -114.84867233
111  35.94703150 -114.84864198
111  35.94700547 -114.84865249
111  35.94700547 -114.84865816
111  35.94678753 -114.84873996
111  35.94686736 -114.84907359
111  35.94688758 -114.84906549
111  35.94704661 -114.84970529
111  35.94705452 -114.84976373
111  35.94706301 -114.84976376
111  35.94717557 -114.85042084
111  35.94714439 -114.85042773
111  35.94722028 -114.85096674
111  35.94725632 -114.85095915
111  35.94725789 -114.85096884
111  35.94727685 -114.85096508
111  35.94742466 -114.85202532
111  35.94740346 -114.85202996
111  35.94743230 -114.85223693
111  35.94745989 -114.85223210
111  35.94747445 -114.85233086
111  35.94750176 -114.85251608
111  35.94748879 -114.85251858
111  35.94748626 -114.85249846
111  35.94746125 -114.85250402
111  35.94746705 -114.85254889
111  35.94747182 -114.85255394
111  35.94748864 -114.85255007
112  35.94748864 -114.85255007  35.94750450 -114.85257864
113  35.94752928 -114.85257830
111  35.94779932 -114.85243768
112  35.94779932 -114.85243768  35.94780949 -114.85248789
111  35.94785389 -114.85251111
111  35.94802131 -114.85247352
111  35.94806207 -114.85243593
111  35.94805452 -114.85237311
111  35.94789389 -114.85122125
111  35.94789916 -114.85121991
111  35.94788231 -114.85110936
111  35.94789640 -114.85110586
111  35.94788938 -114.85105772
111  35.94787768 -114.85106143
111  35.94775374 -114.85020015
111  35.94776807 -114.85019216
111  35.94775406 -114.85012352
111  35.94773772 -114.85012738
111  35.94762623 -114.84963088
111  35.94763970 -114.84962676
111  35.94763245 -114.84957996
111  35.94761659 -114.84958130
111  35.94737736 -114.84860706
111  35.94737792 -114.84857722
111  35.94731779 -114.84834106
111  35.94715564 -114.84840025
111  35.94715126 -114.84839083
111  35.94709241 -114.84841342
111  35.94715232 -114.84864841
111  35.94711506 -114.84866514
111  35.94734330 -114.84959762
111  35.94749334 -114.85027243
113  35.94779753 -114.85242496
111  35.94815557 -114.85235167
112  35.94815557 -114.85235167  35.94817202 -114.85242399
111  35.94822171 -114.85242594
111  35.94837015 -114.85239374
111  35.94840706 -114.85236449
111  35.94839823 -114.85229887
111  35.94838563 -114.85230034
111  35.94822097 -114.85114803
111  35.94824891 -114.85113994
111  35.94824601 -114.85106642
111  35.94811039 -114.85011427
