I
1050 Generated by WorldEditor 2.1.0r1

1   1006 0 0 Y58 Sleepy Eye Municipal
111  44.25240453 -094.71111899
111  44.25296788 -094.71174052
111  44.25293475 -094.71179950
111  44.25275534 -094.71160221
111  44.25269572 -094.71153736
111  44.25242375 -094.71123812
111  44.25228960 -094.71147980
111  44.25239931 -094.71159697
111  44.25243215 -094.71154242
111  44.25246063 -094.71157438
111  44.25242832 -094.71163036
111  44.25252641 -094.71173909
111  44.25255544 -094.71177102
111  44.25265548 -094.71188107
111  44.25267732 -094.71190510
111  44.25293712 -094.71219089
111  44.25308749 -094.71235631
111  44.25304798 -094.71243233
111  44.25216388 -094.71146486
112  44.25212653 -094.71147195  44.25210984 -094.71149338
111  44.25212653 -094.71147195
111  44.25196940 -094.71175317
111  44.25180565 -094.71204624
111  44.25176144 -094.71200135
111  44.25171756 -094.71195679
111  44.25188360 -094.71165843
111  44.25204109 -094.71137542
112  44.25203571 -094.71131979  44.25201903 -094.71129521
111  44.25203571 -094.71131979
111  44.25095557 -094.71012878
111  44.25054927 -094.71014671
111  44.25010452 -094.71016634
111  44.25010298 -094.71008959
111  44.25010145 -094.71001394
111  44.25054557 -094.70999518
111  44.25083090 -094.70998313
111  44.25158914 -094.70887400
112  44.25158391 -094.70880945  44.25156692 -094.70877550
111  44.25158391 -094.70880945
111  44.25146968 -094.70866033
111  44.25129946 -094.70843809
113  44.25133965 -094.70838104
130 Airport Boundary 20
111  44.25353502 -094.71520905
111  44.24990862 -094.71127943
111  44.24970063 -094.71118972
111  44.24946948 -094.71132696
111  44.24727708 -094.71451701
111  44.24662973 -094.71364538
111  44.24879837 -094.71047959
111  44.24883142 -094.71010580
111  44.24674392 -094.70772633
111  44.24728935 -094.70677266
111  44.24953180 -094.70919158
111  44.24973968 -094.70912630
111  44.25211973 -094.70568054
111  44.25281251 -094.70651873
111  44.25174093 -094.70814549
111  44.25211006 -094.70998378
111  44.25327254 -094.71189131
111  44.25312103 -094.71320659
113  44.25358933 -094.71373347
120 Linear Feature 16
111  44.25154448 -094.70854531 54
115  44.25146968 -094.70866033
120 Linear Feature 14
111  44.25054557 -094.70999518 54
115  44.25054927 -094.71014671
120 Linear Feature 19
111  44.25188360 -094.71165843 54
115  44.25196940 -094.71175317
120 Linear Feature 15
111  44.25133965 -094.70838104 51
111  44.25162472 -094.70875875 51
112  44.25162657 -094.70889437  44.25158023 -094.70896165
111  44.25162657 -094.70889437 51
115  44.25161100 -094.70891611
120 Linear Feature 13
112  44.25081586 -094.71005802  44.25084891 -094.71004034 51
115  44.25087629 -094.70997883
120 Linear Feature 12
111  44.25010298 -094.71008959 51
111  44.25081586 -094.71005802 51
111  44.25093456 -094.71005544
112  44.25093456 -094.71005544  44.25095649 -094.71005889 51
115  44.25098455 -094.71007976
120 Linear Feature 18
111  44.25218677 -094.71142355 51
116  44.25208280 -094.71142822  44.25203156 -094.71149220
120 Linear Feature 17
111  44.25176144 -094.71200135 51
111  44.25208280 -094.71142822
112  44.25208280 -094.71142822  44.25211730 -094.71134482 51
115  44.25206924 -094.71129571
14  44.25191973 -094.71087615  82.02 0 New Tower Viewpoint 1
1300  44.25126082 -094.70963583 139.28 tie_down props General Aviation 5
1301 A general_aviation 
1300  44.25116626 -094.70978287 139.28 tie_down props General Aviation 4
1301 A general_aviation 
1300  44.25130848 -094.71031415 232.04 tie_down props General Aviation 3
1301 A general_aviation 
1300  44.25119009 -094.71018213 232.04 tie_down props General Aviation 2
1301 A general_aviation 
1300  44.25108246 -094.70998680 -179.51 tie_down props General Aviation 1
1301 A general_aviation 
1300  44.25268706 -094.71166872  53.66 hangar props Hangar 14
1301 A none 
1300  44.25282467 -094.71181469  51.44 hangar props Hangar 13
1301 A none 
1300  44.25284235 -094.71197139 232.36 hangar props Hangar 12
1301 A none 
1300  44.25270320 -094.71183293 229.67 hangar props Hangar 11
1301 A none 
1300  44.25257712 -094.71168696 229.67 hangar props Hangar 10
1301 A none 
1300  44.25245335 -094.71154529 229.67 hangar props Hangar 9
1301 A none 
1300  44.25214510 -094.71119651 229.67 hangar props Hangar 8
1301 A none 
1300  44.25201090 -094.71105265 229.67 hangar props Hangar 7
1301 A none 
1300  44.25178120 -094.71079289 229.67 hangar props Hangar 6
1301 A none 
1300  44.25167108 -094.71066712 229.67 hangar props Hangar 5
1301 A none 
1300  44.25155949 -094.71054962 229.67 hangar props Hangar 4
1301 A none 
1300  44.25147564 -094.70942271 143.63 hangar props Hangar 3
1301 A none 
1300  44.25156996 -094.70924755 144.33 hangar props Hangar 2
1301 A none 
1300  44.25166161 -094.70905935 135.52 hangar props Hangar 1
1301 A none 
51 12290 CTAF
99
