A
1050 Generated by WorldEditor 1.6.0r1

1    633 0 0 05C Griffith-Merrillville
112  41.52025913 -087.39835116  41.52038652 -087.39840302
111  41.52025913 -087.39835116 102
111  41.52035742 -087.39837172 102
111  41.52039335 -087.39837924 102
111  41.52048626 -087.39761152 102
111  41.52074457 -087.39765319 102
111  41.52117735 -087.39435362
112  41.52117735 -087.39435362  41.52118037 -087.39424232 102
112  41.52110746 -087.39415502  41.52108063 -087.39412897
111  41.52110746 -087.39415502
112  41.52110746 -087.39415502  41.52109659 -087.39414447 102
111  41.52108889 -087.39413969 102
111  41.52081835 -087.39407068
112  41.52081835 -087.39407068  41.52067761 -087.39408121 102
111  41.52065162 -087.39422754
111  41.52071836 -087.39373841 102
112  41.52082821 -087.39393978  41.52092224 -087.39397218
111  41.52082821 -087.39393978 102
111  41.52110736 -087.39399493 102
112  41.52112650 -087.39399238  41.52113813 -087.39398963
111  41.52112650 -087.39399238
112  41.52112650 -087.39399238  41.52115740 -087.39398508 102
112  41.52124245 -087.39384928  41.52126757 -087.39374156
111  41.52124245 -087.39384928 102
111  41.52159584 -087.39117158
112  41.52159584 -087.39117158  41.52159422 -087.39106194 102
112  41.52152010 -087.39098150  41.52148928 -087.39095612
111  41.52152010 -087.39098150
112  41.52152010 -087.39098150  41.52150290 -087.39096734 102
111  41.52148959 -087.39096242 102
111  41.52131553 -087.39092047 102
111  41.52129625 -087.39107273 102
113  41.52104286 -087.39131035
110 1 0.00 0.0000 New Taxiway 1
111  41.51883130 -087.40800290 102
111  41.51899361 -087.40812877 102
111  41.51899017 -087.40826852 102
111  41.51919187 -087.40830616
112  41.51919187 -087.40830616  41.51921118 -087.40830887 102
112  41.51924464 -087.40830015  41.51926050 -087.40829406
111  41.51924464 -087.40830015
112  41.51924464 -087.40830015  41.51931427 -087.40827343 102
111  41.51935033 -087.40818020 102
111  41.51966428 -087.40581754
112  41.51966428 -087.40581754  41.51967100 -087.40570084 102
112  41.51959382 -087.40560525  41.51955809 -087.40557285
111  41.51959382 -087.40560525
112  41.51959382 -087.40560525  41.51956828 -087.40558209 102
111  41.51954566 -087.40557466 102
111  41.51930352 -087.40551184
112  41.51930352 -087.40551184  41.51916521 -087.40550309 102
111  41.51913586 -087.40571098
111  41.51920991 -087.40514473 102
112  41.51931577 -087.40538478  41.51943120 -087.40542361
111  41.51931577 -087.40538478 102
111  41.51956632 -087.40543636 102
112  41.51961740 -087.40543317  41.51964495 -087.40542706
111  41.51961740 -087.40543317
112  41.51961740 -087.40543317  41.51963712 -087.40542880 102
112  41.51967842 -087.40540183  41.51969905 -087.40538385
111  41.51967842 -087.40540183
112  41.51967842 -087.40540183  41.51969812 -087.40538465 102
112  41.51972644 -087.40532188  41.51973716 -087.40528449
111  41.51972644 -087.40532188 102
111  41.51993564 -087.40380798 102
111  41.52003150 -087.40383353 102
111  41.51981983 -087.40543310 102
111  41.51941383 -087.40850111 102
111  41.51922225 -087.40845867 102
113  41.51878470 -087.40836174
130 Airport Boundary
111  41.51777469 -087.40926926
111  41.51938827 -087.40955604
111  41.52040217 -087.40248384
111  41.52121613 -087.40247452
111  41.52122422 -087.40002515
111  41.52260668 -087.40004320
111  41.52257725 -087.38941099
113  41.52028007 -087.38939346
120 Linear Feature 11
111  41.52035742 -087.39837172 4
115  41.52032872 -087.39866028
120 Linear Feature 10
112  41.52079102 -087.39400336  41.52059658 -087.39399427 51
111  41.52056485 -087.39421053 51
115  41.52049332 -087.39473622
120 Linear Feature 9
111  41.52112650 -087.39399238 54
115  41.52110746 -087.39415502
120 Linear Feature 6
111  41.52154021 -087.39083349 54
115  41.52152010 -087.39098150
120 Linear Feature 8
111  41.52124464 -087.39428262 51
116  41.52106616 -087.39406179  41.52090089 -087.39401093
120 Linear Feature 7
112  41.52129389 -087.39391405  41.52122205 -087.39408448 51
111  41.52106616 -087.39406179 51
111  41.52079102 -087.39400336
112  41.52079102 -087.39400336  41.52061278 -087.39393843 51
111  41.52063158 -087.39369042 51
115  41.52072734 -087.39296790
120 Linear Feature 5
111  41.52088720 -087.39175534 51
111  41.52097741 -087.39107818
112  41.52097741 -087.39107818  41.52101921 -087.39078861 51
111  41.52123195 -087.39082916 51
111  41.52150154 -087.39089409 51
112  41.52165221 -087.39123227  41.52162903 -087.39151509
111  41.52165221 -087.39123227 51
111  41.52129389 -087.39391405 51
111  41.52124464 -087.39428262 51
115  41.52079288 -087.39766363
120 Linear Feature 4
111  41.51961740 -087.40543317 54
115  41.51959382 -087.40560525
120 Linear Feature 3
112  41.51926661 -087.40543573  41.51910283 -087.40538346 51
111  41.51912357 -087.40513102 51
115  41.51921773 -087.40442182
120 Linear Feature 2
111  41.51967842 -087.40540183 1
115  41.51981983 -087.40543310
120 Linear Feature 1
111  41.51924464 -087.40830015 54
115  41.51922225 -087.40845867
120 Linear Feature 6
112  41.51879628 -087.40824822  41.51881987 -087.40829154 51
111  41.51890547 -087.40831588 51
111  41.51919374 -087.40839289
112  41.51919374 -087.40839289  41.51936680 -087.40840198 51
111  41.51939903 -087.40820855 51
111  41.51972417 -087.40580148
112  41.51972417 -087.40580148  41.51973146 -087.40555801 51
111  41.51958094 -087.40550819 51
111  41.51926661 -087.40543573
112  41.51926661 -087.40543573  41.51908594 -087.40544980 51
111  41.51905259 -087.40565974 51
115  41.51896437 -087.40636092
21  41.51932656 -087.40567605 2 79.9900 3.50 08  PAPI-2L
21  41.52051618 -087.39661852 3 260.0000 4.00 26  PAPI-2R
14  41.52247824 -087.39704150  82.02 0 New Tower Viewpoint 1
1300  41.52098872 -087.40126179 166.62 hangar props Hangar 15
1301 A none 
1300  41.52050647 -087.39961739 173.06 hangar props Hangar 14
1301 A none 
1300  41.52081867 -087.39951081 173.06 hangar props Hangar 10
1301 A none 
1300  41.52110007 -087.39970527 173.06 hangar props Hangar 06
1301 A none 
1300  41.52047697 -087.39996381 173.06 hangar props Hangar 13
1301 A none 
1300  41.52078917 -087.39985723 173.06 hangar props Hangar 09
1301 A none 
1300  41.52107057 -087.40005170 173.06 hangar props Hangar 05
1301 A none 
1300  41.52044883 -087.40030723 173.06 hangar props Hangar 12
1301 A none 
1300  41.52076104 -087.40020065 173.06 hangar props Hangar 08
1301 A none 
1300  41.52104244 -087.40039511 173.06 hangar props Hangar 04
1301 A none 
1300  41.52042295 -087.40062134 173.06 hangar props Hangar 11
1301 A none 
1300  41.52073515 -087.40051476 173.06 hangar props Hangar 07
1301 A none 
1300  41.52101655 -087.40070922 173.06 hangar props Hangar 03
1301 A none 
1300  41.52186569 -087.39765096  90.00 hangar jets|turboprops|props Hangar 02
1301 B none 
1300  41.52215502 -087.39764161  90.00 hangar jets|turboprops|props Hangar 01
1301 B none 
18  41.52247824 -087.39704150 1 BCN
51 12300 CTAF/UNICOM
55 13310 CHICAGO APP/DEP
99
