I
1100 Generated by WorldEditor 1.7.1r2

1    891 0 0 KFPK Fitch H. Beach
112  42.56982670 -084.81172625  42.56985581 -084.81172448
113  42.56986095 -084.81168014
111  42.56981767 -084.81089320
112  42.56981767 -084.81089320  42.56985243 -084.81089261
111  42.56985242 -084.81085411
111  42.56985375 -084.81058662
112  42.56979770 -084.81050310  42.56974773 -084.81049720
111  42.56979770 -084.81050310
111  42.56889074 -084.81052316
111  42.56863615 -084.81070379
111  42.56863607 -084.81087974
112  42.56863607 -084.81087974  42.56863817 -084.81090563
113  42.56866703 -084.81090621
110 1 0.00 0.0000 New Taxiway 4
111  42.56986688 -084.81223366
112  42.56983103 -084.81219583  42.56979964 -084.81219583
111  42.56983103 -084.81219583
111  42.56841220 -084.81222731
112  42.56833229 -084.81220298  42.56830237 -084.81218228
111  42.56825321 -084.81217580
111  42.56817714 -084.81217516
111  42.56817601 -084.81210790
111  42.56820146 -084.81210757
111  42.56820139 -084.81201806
111  42.56825415 -084.81201806
111  42.56825403 -084.81210689
112  42.56833177 -084.81212573  42.56835786 -084.81214390
111  42.56840120 -084.81214645
111  42.56841658 -084.81214619
111  42.56841662 -084.81207494
111  42.56846523 -084.81207496
111  42.56846522 -084.81214533
111  42.56863869 -084.81214227
111  42.56863879 -084.81206222
111  42.56868802 -084.81206142
111  42.56868773 -084.81214141
111  42.56889691 -084.81213773
111  42.56889703 -084.81205653
111  42.56894941 -084.81205555
111  42.56894907 -084.81213681
111  42.56906241 -084.81213482
111  42.56906252 -084.81205342
111  42.56911455 -084.81205244
111  42.56911455 -084.81213390
111  42.56923705 -084.81213174
111  42.56923739 -084.81205014
111  42.56927825 -084.81204937
111  42.56927789 -084.81213102
111  42.56939864 -084.81212890
111  42.56939895 -084.81204710
111  42.56944118 -084.81204631
111  42.56944088 -084.81212815
111  42.56956741 -084.81212593
111  42.56956747 -084.81204393
111  42.56961870 -084.81204297
111  42.56961808 -084.81212503
111  42.56982974 -084.81212131
112  42.56982974 -084.81212131  42.56986203 -084.81212131
113  42.56986516 -084.81207345
110 2 0.00 0.0000 New Taxiway 3
111  42.57294326 -084.81209264
112  42.57294326 -084.81209264  42.57300503 -084.81203502
111  42.57297353 -084.81195638
111  42.57298556 -084.81194611
111  42.57304354 -084.81189664
111  42.57310340 -084.81184557
111  42.57315351 -084.81180282
111  42.57318457 -084.81187852
112  42.57318457 -084.81187852  42.57320766 -084.81192610
113  42.57328041 -084.81192260
110 2 0.00 0.0000 New Taxiway 2
111  42.57319858 -084.81243245
111  42.57318615 -084.81240776
111  42.57316096 -084.81235770
112  42.57316096 -084.81235770  42.57313150 -084.81231445
111  42.57306750 -084.81231865
111  42.57341392 -084.81214671
112  42.57341392 -084.81214671  42.57334703 -084.81221051
111  42.57337570 -084.81229270
111  42.57331037 -084.81234424
113  42.57325391 -084.81238879
110 2 0.00 0.0000 New Taxiway 1
111  42.57876307 -084.80913544 53 102
112  42.57885620 -084.80888575  42.57882434 -084.80874155
111  42.57885620 -084.80888575 53 102
111  42.57882228 -084.80875550 53 102
111  42.57877270 -084.80856511 53 102
112  42.57859353 -084.80849336  42.57847504 -084.80855348
111  42.57859353 -084.80849336 53 102
111  42.57606785 -084.80977821
112  42.57606785 -084.80977821  42.57597547 -084.80986041 53 102
111  42.57598779 -084.80999702 53 102
111  42.57603849 -084.81017651 53 102
111  42.57607364 -084.81030095
112  42.57607364 -084.81030095  42.57611823 -084.81043073 53 102
111  42.57626140 -084.81041262
111  42.57588544 -084.81059565
112  42.57588544 -084.81059565  42.57599215 -084.81050697 53 102
111  42.57597462 -084.81036858 53 102
111  42.57593495 -084.81023391 53 102
111  42.57588139 -084.81005207 53 102
112  42.57569496 -084.80996374  42.57556834 -084.81001349
111  42.57569496 -084.80996374 53 102
111  42.57245033 -084.81161216 53 102
111  42.57225652 -084.81171062
111  42.57194693 -084.81186704 53 102
111  42.57163084 -084.81202821 53 102
111  42.57007311 -084.81282250
112  42.57007311 -084.81282250  42.56995365 -084.81290555 53 102
111  42.56998191 -084.81306468 53 102
111  42.57002839 -084.81323169 53 102
111  42.57006261 -084.81335462
112  42.57006261 -084.81335462  42.57010641 -084.81349087 53 102
111  42.57024757 -084.81346254
111  42.57001535 -084.81358619 53 102
111  42.56993538 -084.81328563 53 102
111  42.56987550 -084.81306056 53 102
111  42.56986807 -084.81234525
111  42.56986688 -084.81223366
111  42.56986516 -084.81207345
111  42.56986261 -084.81183471
111  42.56986095 -084.81168014
111  42.56985394 -084.81102424
111  42.56990953 -084.81102183 102
111  42.57013609 -084.81101205 102
111  42.57014231 -084.81145893
111  42.57014527 -084.81167150
111  42.57014724 -084.81181289
111  42.57022474 -084.81181128 102
111  42.57047760 -084.81180601 102
111  42.57048165 -084.81227248 102
111  42.57033775 -084.81233991 102
111  42.57008340 -084.81233991 53 102
112  42.56997294 -084.81251329  42.56997867 -084.81266589
111  42.56997294 -084.81251329
112  42.56997294 -084.81251329  42.56998555 -084.81268146 53 102
111  42.57013001 -084.81264676 53 102
111  42.57159457 -084.81190780 53 102
111  42.57185084 -084.81177849
111  42.57216025 -084.81161918 53 102
111  42.57241344 -084.81149044 53 102
111  42.57846536 -084.80841302
112  42.57846536 -084.80841302  42.57852307 -084.80837644 53 102
111  42.57850575 -084.80826920 53 102
111  42.57847440 -084.80816602 53 102
111  42.57873361 -084.80803381 53 102
111  42.57892032 -084.80870609 53 102
113  42.57900490 -084.80901065
130 Airport Boundary 1
111  42.56776244 -084.81507731
111  42.56776244 -084.81037402
111  42.57273479 -084.81034873
111  42.57401978 -084.81014644
111  42.57418738 -084.80769365
111  42.58035161 -084.80766818
111  42.58038886 -084.80971650
111  42.57651527 -084.81725230
113  42.57437362 -084.81497639
120 Linear Feature 6
111  42.57298556 -084.81194611 51
115  42.57309792 -084.81201515
120 Linear Feature 6
111  42.57304354 -084.81189664 51
115  42.57317404 -084.81197490
120 Linear Feature 6
111  42.57310410 -084.81184659 51
115  42.57325688 -084.81193510
120 Linear Feature 5
111  42.57331037 -084.81234424 51
115  42.57331948 -084.81219271
120 Linear Feature 5
111  42.57325391 -084.81238879 51
115  42.57326369 -084.81222670
120 Linear Feature 5
111  42.57318615 -084.81240776 51
115  42.57319559 -084.81225433
120 Linear Feature 17
111  42.56993538 -084.81328563 54
115  42.57002839 -084.81323169
120 Linear Feature 16
111  42.56992125 -084.81260321 51
116  42.57008564 -084.81273816  42.57020515 -084.81273561
120 Linear Feature 15
111  42.57006319 -084.81356499 51
111  42.56992366 -084.81305606 51
111  42.56992305 -084.81294220 51
111  42.56992125 -084.81260321 51
115  42.56991990 -084.81234916
120 Linear Feature 14
111  42.57163084 -084.81202821 54
115  42.57159457 -084.81190780
120 Linear Feature 13
111  42.57241344 -084.81149044 54
115  42.57245033 -084.81161216
120 Linear Feature 12
111  42.57593495 -084.81023391 54
115  42.57603849 -084.81017651
120 Linear Feature 11
111  42.57577127 -084.80985126 51
116  42.57591701 -084.80994524  42.57595872 -084.81004366
120 Linear Feature 10
112  42.57603826 -084.81039629  42.57607505 -084.81061348 51
111  42.57596146 -084.81068516 51
115  42.57546214 -084.81093293
120 Linear Feature 8
111  42.57882228 -084.80875550 54
115  42.57892032 -084.80870609
120 Linear Feature 9
112  42.57601418 -084.80972823  42.57590380 -084.80980980 51
111  42.57591616 -084.80994252 51
111  42.57603826 -084.81039629
112  42.57603826 -084.81039629  42.57610584 -084.81058289 51
111  42.57625479 -084.81053684 51
115  42.57676058 -084.81027524
120 Linear Feature 7
112  42.57891716 -084.80905769  42.57894376 -084.80902724 51
111  42.57893406 -084.80897371 51
111  42.57881204 -084.80850380 51
112  42.57859429 -084.80842137  42.57844863 -084.80848765
111  42.57859429 -084.80842137 51
111  42.57601418 -084.80972823 51
111  42.57577127 -084.80985126 51
111  42.57220583 -084.81166163
111  42.57189426 -084.81181983 51
111  42.57008564 -084.81273816 51
116  42.56992305 -084.81294220  42.56991492 -084.81305265
21  42.57168982 -084.81342130 2 20.5400 4.00 02  PAPI-4L
21  42.57732783 -084.80945479 2 200.5400 4.00 20  PAPI-4L
14  42.57025284 -084.81158160  82.02 0 New Tower Viewpoint 1
1300  42.56965973 -084.81194311  90.00 hangar props Hangar 08
1301 A none 
1300  42.56949529 -084.81194719  90.00 hangar props Hangar 07
1301 A none 
1300  42.56933536 -084.81195025  90.00 hangar props Hangar 06
1301 A none 
1300  42.56917092 -084.81195229  90.00 hangar props Hangar 05
1301 A none 
1300  42.56900498 -084.81195535  90.00 hangar props Hangar 04
1301 A none 
1300  42.56865959 -084.81183198  90.00 hangar props Hangar 03
1301 A none 
1300  42.56843433 -084.81180548  90.00 hangar props Hangar 02
1301 A none 
1300  42.56823932 -084.81181610  90.00 hangar props Hangar 01
1301 A none 
18  42.56821027 -084.81231619 1 New Airport Beacon 2
19  42.57549610 -084.81263846 1 WS
50 11807 AWOS 3
51 12300 CTAF/UNICOM
55 11865 LANSING APP/DEP
99
