I
1050 Generated by WorldEditor 2.3.0r2

1   3437 0 0 CFX6 Vulcan
111  50.40088016 -113.27930683
112  50.40091653 -113.27922808  50.40094220 -113.27922414
111  50.40091653 -113.27922808
111  50.40092000 -113.27913186
111  50.39986967 -113.27914597
111  50.39986860 -113.27924513
111  50.39988191 -113.27928358
111  50.39975233 -113.27928319
111  50.39978454 -113.27924625
111  50.39978562 -113.27914710
111  50.39964458 -113.27914900
112  50.39964458 -113.27914900  50.39949341 -113.27910571
112  50.39962298 -113.27888925  50.39971177 -113.27887607
111  50.39962298 -113.27888925
111  50.39971945 -113.27892087
111  50.40135316 -113.27892791
111  50.40159435 -113.27896369
111  50.40195600 -113.27911411
112  50.40195600 -113.27911411  50.40201988 -113.27917511
112  50.40194100 -113.27928038  50.40187435 -113.27926622
111  50.40194100 -113.27928038
111  50.40176003 -113.27922548
112  50.40165632 -113.27937800  50.40161744 -113.27952070
111  50.40165632 -113.27937800
111  50.40092736 -113.28249659
111  50.40080215 -113.28319176
112  50.40071090 -113.28324780  50.40063395 -113.28324780
111  50.40071090 -113.28324780
111  50.40038839 -113.28322070
112  50.40038839 -113.28322070  50.40020122 -113.28320941
113  50.40011979 -113.28358914
110 1 0.00 0.0000 New Taxiway 6
111  50.40028799 -113.28504817
111  50.40028041 -113.28489744
111  50.40002129 -113.28377759
112  50.39983632 -113.28354884  50.39973717 -113.28349917
111  50.39983632 -113.28354884
111  50.39923370 -113.28356468
111  50.39923370 -113.28338215
111  50.39923370 -113.28300942
111  50.40011998 -113.28300397
111  50.40011979 -113.28358914
111  50.40040716 -113.28482721
113  50.40060113 -113.28503112
110 3 0.00 0.0000 New Taxiway 5
111  50.40220515 -113.27937115
111  50.40216339 -113.27932598
111  50.40245999 -113.27812654
111  50.40319920 -113.27814961
111  50.40316573 -113.27828837
111  50.40286778 -113.27828523
113  50.40260771 -113.27941563
110 3 0.00 0.0000 New Taxiway 4
111  50.40049232 -113.28810095
111  50.40049520 -113.28839006
111  50.40035266 -113.28901573
111  50.39977100 -113.28904283
112  50.39998120 -113.28866789  50.40014966 -113.28858432
113  50.39998120 -113.28866789
130 Airport Boundary 10
111  50.39920816 -113.27791698
111  50.40326835 -113.27793080
111  50.40181525 -113.28412243
111  50.41081221 -113.28408044
111  50.41081221 -113.28624321
111  50.40134120 -113.28623505
111  50.40068558 -113.28905650
111  50.39741363 -113.28904546
111  50.39736022 -113.28132347
111  50.39852090 -113.28133503
111  50.39851891 -113.27898470
113  50.39920309 -113.27899772
1300  50.39981582 -113.27929956  90.00 hangar props Hangar 9
1301 A none 
1300  50.40094447 -113.27933358  90.00 hangar props Hangar 8
1301 A none 
1300  50.40103177 -113.28006239  -0.36 hangar props Hangar 7
1301 A none 
1300  50.40002750 -113.28079535  90.00 hangar props Hangar 6
1301 A none 
1300  50.40029894 -113.28079101  90.00 hangar props Hangar 5
1301 A none 
1300  50.40059821 -113.28080174  90.00 hangar props Hangar 4
1301 A none 
1300  50.40087889 -113.28077704  90.00 hangar props Hangar 3
1301 A none 
1300  50.39888918 -113.28171849 -179.77 hangar props Hangar 2
1301 A none 
1300  50.39887443 -113.28241129 -179.77 hangar props Hangar 1
1301 A none 
19  50.39922205 -113.28393344 1 New Windsock 9
51 12280 Vulcan Traffic
99
