I
810 versionVersion - data cycle 2013.10, build 20131334, metadata NavXP810.  Copyright � 2013, Robin A. Peel (robin@x-plane.com).   This data is free software; you can redistribute it and/or modify it under the terms of the GNU General Public License as published by the Free Software Foundation; either version 2 of the License, or (at your option) any later version.  This program is distributed in the hope that it will be useful, but WITHOUT ANY WARRANTY; without even the implied warranty of MERCHANTABILITY or FITNESS FOR A PARTICULAR PURPOSE.  See the GNU General Public License for more details.  You should have received a copy of the GNU General Public License along with this program ("AptNavGNULicence.txt"); if not, write to the Free Software Foundation, Inc., 59 Temple Place, Suite 330, Boston, MA 02111-1307, USA.
2 38.08777618 -77.32491302        0      396    50   0.000  APH A P HILL NDB
2 55.15000153  38.29000092        0      732    80   0.000   QO AKSINYINO NDB
2 55.15277863  38.28861237      514      732    80   0.000 ÀÎ AKSINYINO NDB
2 43.83431244  51.14724350        0      670    50   0.000   TA AKTAU NDB
2 43.88629532  51.03521729        0      670    50   0.000   AU AKTAU NDB
2 50.28093719  57.15226746        0      323    50   0.000   AT AKTYUBINSK LOM
2 50.21105194  57.26074219        0      323    50   0.000   TU AKTYUBINSK LOM
2 68.67839050  27.61462784        0      432    30   0.000  AKU AKUJARVI NDB
2 60.81936264 -78.15497589        0      265    50   0.000  YKO AKULIVIK NDB
2  7.22672176   5.29322195        0      276    50   0.000   AK AKURE NDB
2 65.75594330 -18.08961105        0      334    25   0.000   AR AKUREYRI NDB
2 24.24861145  55.60427856        0      399    25   0.000  AIN AL AIN NDB
2 16.18806648  52.16194153        0      354   300   0.000  GDA AL GHAIDAH NDB
2 29.53333282  12.83333302        0      415    25   0.000   GW AL HAMADA NDB
2 35.18116379  -3.84455800        0      401    75   0.000  ALU AL HOCEIMA NDB
2 34.66583252  43.54005432      423     1669    25   0.000  TKT AL SAHRA NDB
2 14.22028923 121.92403412        6      247   300   0.000   AL ALABAT NDB
2 41.72958374 -98.05269623        0      332    50   0.000  BVN ALABY NDB
2 -12.15266705 -38.38949966        0      310    50   0.000  AGN ALAGOINHAS NDB
2 35.97811127 -79.58483124        0      361    50   0.000   HB ALAMM NDB
2 29.60758400 -98.56969452        0      368    50   0.000   AN ALAMO NDB
2 54.81666565  46.58166504      568      696    80   0.000   BT ALATYR NDB
2 38.94408417  -1.99766695        0      321    50   0.000  ABT ALBACETE NDB
2 -34.95222092 117.81055450      243      240    60   0.000  ABA ALBANY NDB-DME
2 44.05583191   8.22111130        3      420    50   0.000  ABN ALBENGA NDB
2 -36.06861115 146.96972656        0      236    65   0.000   AY ALBURY NDB
2 -2.38150001 -44.39932632      148      230    70   0.000  ALC ALCANTARA NDB
2 37.94991684  -1.23041701      245      345    25   0.000  ATR ALCANTARILLA NDB
2 40.58567047  -3.67651105        0      417    30   0.000  ACD ALCOBENDAS NDB
2 34.17425156 -79.85253143        0      335    50   0.000   FL ALCOT NDB
2 33.62983322 -83.78211212        0      370    50   0.000  VOF ALCOVY NDB
2 58.65833282 125.50000000     2299      451    80   0.000   AD ALDAN NDB
2 -22.82296181 -42.09648895       61      345    80   0.000  ADA ALDEIA NDB
2 54.69264603  -6.08535814        0      332    15   0.000   OY ALDERGROVE NDB
2 49.70887756  -2.19970012      331      383    30   0.000  ALD ALDERNEY NDB
2 49.58333206  44.31666565        0     1130    80   0.000   AK ALEKSANDROVKA NDB
2 48.44972229   0.11305600        0      380    75   0.000   AL ALENCON NDB
2 36.17797089  37.20655441        0      396    75   0.000  ALE ALEPPO NDB
2 36.17169952  37.30458450        0      365    50   0.000  MER ALEPPO NDB
2 82.52583313 -62.21138763        0      305    50   0.000   LT ALERT NDB
2 44.06644058   4.14238310      712      402    22   0.000   DA ALES NDB
2 -28.61888885  16.47999954        0      317   250   0.000   AB ALEXANDER BAY NDB
2 32.87941742 -85.96113586        0      382    50   0.000  DER ALEXANDER CITY NDB
2 -45.16552734 169.47985840      752      386    20   0.000   LX ALEXANDRA NDB-DME
2 40.64472198  22.48916626        0      394    50   0.000  GDA ALEXANDRIA NDB
2 31.19491768  29.95252800       60      403   100   0.000  AXD ALEXANDRIA NDB
2 40.85749817  25.94416618        0      351    25   0.000  ALP ALEXANDROUPOLIS NDB
2 53.68333435  41.68333435        0      694    80   0.000   QL ALGASOVO NDB
2 53.68027878  41.67972183      373      694    80   0.000   AL ALGASOVO NDB
2 40.63999939   8.29166698       79      382    50   0.000  ALG ALGHERO NDB
2 40.69833374   8.33138847        0      337   150   0.000   AH ALGHERO NDB
2 38.54800034 -92.07199860        0      397    50   0.000   JE ALGOA (LOM/NDB) NDB
2 38.54800034 -92.07199860        0      397    50   0.000   JE ALGOA NDB
2 43.08139038 -94.27230835        0      403    50   0.000  AXA ALGONA NDB
2 42.09999847  43.64888763        0      353    50   0.000   BT ALI NDB
2 35.63366699  51.41775131     3603      397    25   0.000   AA ALIABAD NDB
2 30.43199921 -95.47624969        0      281    50   0.000   CX ALIBI NDB
2 -23.77793884 133.87351990        0      335    90   0.000   AS ALICE SPRINGS NDB
2 33.11401367 -88.18558502        0      254    25   0.000  AIV ALICEVILLE NDB
2 25.46705246  81.69815063        0      328    50   0.000   AP ALLAHABAD NDB
2 32.41249847 -90.11952972        0      365    50   0.000   JA ALLEN NDB
2 35.48916626 -80.08341980        0      346    50   0.000   VU ALLER NDB
2 47.99739838  10.26220036     2145      341    25   0.000  ALG ALLGAU NDB
2 42.04322052 -102.79946899        0      380    50   0.000  ALU ALLIANCE NDB
2 48.50772095 -71.64941406        0      253    50   0.000  YTF ALMA NDB
2 38.95216751  -3.75699997        0      332    25   0.000  EAL ALMAGRO NDB
2 43.32047653  76.97702026        0      415    50   0.000   LM ALMATY NDB
2 43.33493423  77.00592041        0      430    50   0.000    L ALMATY NDB
2 43.38256454  77.10213470        0      443    50   0.000   AL ALMATY NDB
2 43.36860657  77.07393646        0      763    50   0.000    A ALMATY NDB
2 30.07401085  31.35944748        0      490    50   0.000    A ALMAZA NDB
2 36.84836960  -2.37915611        0      310    60   0.000  AMN ALMERIA NDB
2 36.87583160  -2.23990607        0      284    15   0.000   AM ALMERIA NDB
2 35.70322037 -91.79769135        0      335    50   0.000   BV ALMND NDB
2  7.98351717 -80.40995789        0      440    50   0.000  CHE ALONSO VALDERRAMA NDB
2  6.15919399 100.37155914        0      385    50   0.000   AT ALOR STAR NDB
2 29.03333282  20.76666641        0      334    25   0.000  OXY ALPHA 103 NDB
2 42.23869324 -76.76405334        0      245    50   0.000  ALP ALPINE NDB
2 45.22777939 -65.95861053        0      397    50   0.000  ZST ALPINE(SAINT JOHN NDB
2 38.85499954 -89.93805695        0      218    50   0.000   AL ALPOS NDB
2 -9.87056446 -56.10146332      947      245   100   0.000  ATF ALTA FLORESTA NDB
2 69.99228668  23.29316139       44      358    25   0.000  ALA ALTA NDB
2 46.36444473  96.29111481        0      364    50   0.000   GA ALTAI NDB
2 46.37188721  96.24611664        0      425    25   0.000    B ALTAI NDB
2 -3.25650001 -52.25083160        0      295   120   0.000  ATM ALTAMIRA NDB
2 47.72000122  88.16166687        0      415    50   0.000   VZ ALTAY NDB
2 50.99377441  12.52103901      581      330    25   0.000  ABU ALTENBURG NDB
2 -45.01638794 -70.80110931     2287      310   162   0.000  ARS ALTO RIO SENGUERR NDB
2 44.67473602  34.39678192        0      384    75   0.000   AL ALUSHTA NDB
2 35.70689011 -77.37188721        0      230    50   0.000  AQE ALWOOD NDB
2 -3.34694409 128.93305969       30      278    60   0.000   AM AMAHAI NDB
2 29.48333359  21.06666756        0      310    25   0.000   VA AMAL V12 NDB
2 37.77472305  21.34666634        0      367   100   0.000  AML AMALIAS NDB
2  2.06883311 -50.86050034      184      275   100   0.000  AMP AMAPA NDB
2 31.83288956 -94.15377808        0      341    50   0.000  CZJ AMASON NDB
2 13.41208935 -89.13751984      101      331    50   0.000  LAN AMATECAMPO NDB
2 39.88380432 -94.90814209        0      233    50   0.000  AZN AMAZON NDB
2  4.78388882 -74.76750183        0      300    50   0.000  ABL AMBALEMA NDB
2 32.58549881 -95.11311340        0      404    50   0.000  ABG AMBASSADOR NDB
2 -1.21323895 -78.57658386     8427      360    50   0.000  AMB AMBATO NDB
2 46.00388718   4.86805487        0      337    50   0.000   AD AMBERIEUX NDB
2 -27.64888954 152.72361755       91      359    85   0.000  AMB AMBERLEY NDB
2 67.10675049 -157.85800171        0      403    50   0.000  AMF AMBLER NDB
2 40.12594604 -75.28516388        0      275    50   0.000  ING AMBLER NDB
2 47.41816711   1.04100001      354      341    50   0.000  AMB AMBOISE NDB
2 -3.71409392 128.09207153       33      340    50   0.000   OH AMBON NDB
2 -7.83333302  13.10000038        0      395    50   0.000   AM AMBRIZ NDB
2 51.37965775 -179.25837708      221      379    25   0.000  AHT AMCHITKA NDB-DME
2 41.50000000  15.83777809       16      334    25   0.000  AME AMENDOLA NDB
2 32.00477982  36.06557846        0      391    50   0.000  JYO AMMAN NDB
2 48.55749893 -78.24305725        0      291    50   0.000   9Q AMOS NDB
2 31.70860863  74.81430817        0      351    50   0.000   AR AMRITSAR NDB
2 -17.35645866 -145.50914001        0      332   125   0.000   AA ANAA NDB
2 64.78500366 177.77000427        0      790    80   0.000   UX ANADYR NDB
2 52.38058472 -125.18035889        0      200    50   0.000  UAB ANAHIM LAKE NDB
2 68.13664246 -151.74421692        0      348    50   0.000  AKP ANAKTUVUK PASS NDB
2 44.96833420  37.30500031        0      443    80   0.000   AN ANAPA NDB
2 45.03499985  37.39166641        0      443    80   0.000   AP ANAPA NDB
2 -16.31743813 -49.04026794     2960      415    50   0.000  ANP ANAPOLIS NDB
2 43.19727325 -80.02869415        0      397    25   0.000  ZHA ANCASTER NDB
2 43.58666611  13.47222233      797      374   100   0.000  ANC ANCONA NDB
2 61.82956696   6.11593914        0      288    25   0.000   AD ANDA NDB
2 -13.70972157 -73.34999847    11300      290    25   0.000  AND ANDAHUAYLAS NDB
2 -30.45353317 137.16659546        0      206    45   0.000  AMK ANDAMOOKA NDB
2 34.49810410 -82.70853424      760      230    25   0.000  AND ANDERSON NDB
2 40.69833374  72.25000000        0      422    75   0.000   AN ANDIZHAN NDB
2 40.73333359  72.30000305        0      422    50   0.000   AD ANDIZHAN NDB
2 -2.83027792 -76.45527649        0      360    25   0.000  OAS ANDOAS NDB
2 31.39205551 -92.18199921        0      223    50   0.000   ES ANDRA NDB
2 39.54944229   2.39585590        0      384    30   0.000  ADX ANDRAITX NDB
2 39.83026886  44.99248505        0     1220    50   0.000  AND ANDRANIK NDB
2 33.45147324 -79.52725220        0      255    50   0.000  PHH ANDREWS NDB
2 45.79171371 -95.30548096     1404      281    25   0.000  AJW ANDRI NDB
2  4.63027811 114.37166595       59      250    50   0.000  AKI ANDUKI NDB
2 30.60633278 -90.42116547        0      212    50   0.000   HP ANGER NDB
2 41.63966751 -85.08699799        0      347    50   0.000  ANQ ANGOLA NDB
2 61.59016800 -159.59791565        0      359    50   0.000  ANI ANIAK NDB
2 39.60583115 125.67277527        0      275    75   0.000   KP ANJU NDB
2 39.95305634  32.82805634     2749      356   100   0.000  ANK ANKARA NDB-DME
2 -18.31605530  47.11377716        0      385    50   0.000   TN ANKAZOBE NDB
2 10.93916702 107.18833160        0      320    73   0.000   AC ANLOC NDB
2 19.77027893  94.04022217       74      385   100   0.000   AN ANN NDB
2 36.81805420   7.80249977        0      366    60   0.000  ANB ANNABA NDB
2 40.62614059 -99.02564240        0      422    50   0.000   EA ANOKE NDB
2 25.17611122 121.52278137        0      250    50   0.000   AP ANPU NDB
2 49.30966568  10.63283253     1526      452    25   0.000  ANS ANSBACH NDB
2 35.02397919 -80.08300018      302      283    25   0.000  AFP ANSON CO NDB
2 -9.35066700 -77.59796906     9022      415   120   0.000  ATA ANTA NDB
2 -14.99891663  50.31791687        0      321    50   0.000   AH ANTALAHA NDB
2 36.87615967  30.78912163        0      302    25   0.000   YT ANTALYA NDB
2 36.87615967  30.45523262        0      413    25   0.000  GEY ANTALYA NDB
2 -18.78408241  47.39288712        0      305    25   0.000   IO ANTANANARIVO IVATO NDB
2 -18.79336166  47.45491791        0      364    25   0.000   IA ANTANANARIVO IVATO NDB
2 -18.81563950  47.60452652        0      370    25   0.000   NT ANTANANARIVO IVATO NDB
2 -18.83466721  47.47202682        0      276    50   0.000  TAN ANTANETIBE NDB
2 45.15830612 -89.11333466        0      347    50   0.000  AIG ANTIGO NDB
2 -23.47020531 -70.44850159        0      305    25   0.000    R ANTOFAGASTA NDB
2 50.55782318  30.22321510        0      590    25   0.000   GO ANTONOV NDB
2 50.62560272  30.17293549        0      257    50   0.000    C ANTONOV NDB
2 50.65032578  30.15404510        0      534    25   0.000   LC ANTONOV NDB
2 50.58087921  30.20654869        0      286    25   0.000    O ANTONOV NDB
2 -14.90416718  47.99555588        0      374    25   0.000   AT ANTSOHIHY NDB
2 51.18500137   4.48555613        0      309    25   0.000   WW ANTWERP NDB
2 51.16749954   4.56638908        0      355    50   0.000  ONW ANTWERPEN NDB
2  8.30361080  80.42972565        0      415    50   0.000   AN ANURADHAPURA NDB
2 62.64147186 -160.18533325        0      365    50   0.000  ANV ANVIK NDB
2 29.72330475 -85.02805328        0      349    50   0.000  AAF APALACHICOLA NDB
2  4.07499981 -73.47499847        0      270    50   0.000   AP APIAY NDB
2  4.07464409 -73.54195404        0      250    50   0.000   PY APIAY NDB
2 -14.68544292 -68.41661072        0      240   100   0.000  APB APOLO NDB
2 45.22847366 -96.00955200        0      356    50   0.000  AQP APPLETON NDB
2 29.58015060  35.00704956       95      404    50   0.000   AQ AQABA NDB
2 30.22648239  35.22137451      856      418    50   0.000  AQA AQABA NDB
2 29.90228081  35.11899567      312      326    50   0.000  AQC AQABA NDB
2 -10.98810291 -37.07369232       26      355    20   0.000  ACJ ARACAJU NDB
2 -21.13933372 -50.42666626     1361      265    75   0.000  ARA ARACATUBA NDB
2 46.18399048  21.14489937      348      517    50   0.000  ARD ARAD NDB
2 -8.35366726 -49.29916763      854      230    50   0.000  ARG ARAGUAIA NDB
2 -7.23350000 -48.23899841      771      205    50   0.000  AGI ARAGUAINA NDB
2 34.13449860  49.84866714     5440      280    25   0.000  ARK ARAK NDB
2 -22.46666718  14.95833302        0      327    50   0.000   AD ARANDIS NDB
2 -0.60603601 -72.39585876      845      365   150   0.000  ARA ARARACUARA NDB
2 -21.81299973 -48.13949966     2514      205    50   0.000  AAQ ARARAQUARA NDB
2 -19.56100082 -46.96466827     3274      210    50   0.000  ARX ARAXA NDB
2  6.05769396  37.60235977        0      275   150   0.000   AM ARBA MINCH NDB
2 40.96387863  -3.12246108        0      291    30   0.000  ARN ARBANCON NDB
2 39.92144394   9.67866707       17      289    25   0.000  ARB ARBATAX NDB
2 45.92677689 -89.72853088        0      221    50   0.000  ARV ARBOR VITAE NDB
2 -27.57027817 153.01611328       63      419    30   0.000   AF ARCHERFIELD NDB
2 38.33072281  48.41535950     4315      355    25   0.000  ARB ARDABIL NDB
2 -34.41411591 137.92315674        0      398    75   0.000  ARS ARDROSSAN NDB
2 27.64233398 -99.45808411        0      405    50   0.000  AGH ARDYTH NDB
2 47.29472351 -53.99055481        0      323    50   0.000  UWP ARGENTIA NDB
2 -18.37166786 -70.34722137        0      305    25   0.000    R ARICA NDB
2 34.05561066 -93.10519409        0      275    50   0.000  ADF ARKADELPHIA NDB
2 50.32500076  66.95999908        0      518    50   0.000   AR ARKALYK NDB
2 50.31277847  66.94999695        0     1210    50   0.000   UN ARKALYK NDB
2 64.59500122  40.83666611        0      690    80   0.000   KM ARKHANGELSK NDB
2 64.60666656  40.58666611        0      690    80   0.000   AZ ARKHANGELSK NDB
2 59.57394409  17.89030647        0      370    25   0.000  OHT ARLANDA NDB
2 59.72952652  17.94672203        0      404    15   0.000   LA ARLANDA NDB
2 59.53894424  17.92094421        0      352    25   0.000   CG ARLANDA NDB
2 59.70855713  17.98072243        0      360    25   0.000   DL ARLANDA NDB
2 11.57315636   1.45678902        0      316    25   0.000   AY ARLI NDB
2 18.78364182   7.36672688     1459      293    25   0.000  ARL ARLIT NDB
2 -30.52777863 151.61528015     3552      401    35   0.000  ARM ARMIDALE NDB-DME
2 37.07347107  -3.80208302        0      344    25   0.000  ARM ARMILLA NDB
2 41.81035995 -71.35322571        0      356    50   0.000   AR ARMIN NDB
2 50.30772400 -89.02216339        0      223    50   0.000  YYW ARMSTRONG NDB
2 38.21473694 -84.81980896      769      521    50   0.000  FEU ARNOLD NDB
2 -12.34633255  49.28944397        0      390    50   0.000   DO ARRACHART NDB
2 38.99433136  -9.04038906        0      382    50   0.000  LAR ARRUDA NDB
2 45.62811279 -89.61885834        0      272    50   0.000   RH ARSHA NDB
2 42.77755737 -84.49758911      841      206    25   0.000   LA ARTDA NDB
2 57.33666611  61.92972183      482      195    80   0.000   AR ARTEMOVSKIY NDB
2 32.85269547 -104.46050262        0      414    50   0.000  ATS ARTESIA NDB
2 -30.40291786 -56.48708344        0      405   110   0.000   AT ARTIGAS NDB
2 38.29085922 -104.35502625        0      373    50   0.000   TF ARUBA NDB
2 -3.36779404  36.62040710        0      391    60   0.000   AR ARUSHA NDB
2 46.23286819 102.82483673        0      650    25   0.000    B ARVAIKHEER NDB
2 46.21138763 102.85305786        0      350    50   0.000   OG ARVAIKHEER NDB
2 61.09916687 -94.06888580        0      329    50   0.000  YEK ARVIAT NDB
2 65.63391876  19.14302826        0      381    25   0.000   AN ARVIDSJAUR NDB
2 24.79999924  52.55833435        0      327    25   0.000  RNZ ARZANAH NDB
2 27.48194313  52.61611176       15      447    25   0.000  ASL ASALOYEH NDB
2 -0.08333300 -78.29389191        0      290    50   0.000  ZUI ASCAZUBI NDB
2 -15.77132130 -63.06637955        0      390    80   0.000  ASG ASCENCION DE GUARAYOS NDB
2 -7.94683313 -14.40999985      519      360    75   0.000  ASN ASCENSION AUX AF NDB
2 -43.90478897 171.80683899        0      254    50   0.000   AS ASHBURTON NDB
2 50.70166779 -121.32027435        0      236    50   0.000  YZA ASHCROFT NDB
2 36.43401337 -81.32181549        0      410    50   0.000   JU ASHEE NDB
2 38.00500107  58.30666733      689      407    50   0.000   AD ASHGABAT NDB
2 37.95833206  58.41333389        0      295    50   0.000   PQ ASHGABAT NDB
2 38.00333405  58.33499908        0      320    50   0.000   GH ASHGABAT NDB
2 40.96333313 -82.25336456        0      329    50   0.000  AAU ASHLAND NDB
2 32.97633362 -80.09744263        0      329    50   0.000   CH ASHLY (LOM/NDB) NDB
2 32.97633362 -80.09744263        0      329    50   0.000   CH ASHLY NDB
2 60.42199707   5.18025303      187      360    50   0.000  ASK ASKOY NDB
2 15.28129387  38.88523865        0      305    25   0.000   AS ASMARA NDB
2 13.06666660  42.64666748       46      345    50   0.000   SB ASSAB NDB
2 49.72833252 -105.94916534     2370      278    25   0.000   NI ASSINIBOIA NDB
2 -22.64483261 -50.45299911     1850      275    25   0.000  ASS ASSIS NDB
2 51.06000137  71.52610779        0      318    50   0.000   AK ASTANA NDB
2 50.98416519  71.40777588        0      318    50   0.000   MO ASTANA NDB
2 -4.58333302 105.26667023        0      221    50   0.000   AK ASTRA KESETRA NDB
2 46.27666855  48.07333374        0      650    80   0.000   BJ ASTRAKHAN NDB
2 46.28833389  47.93999863        0      650    80   0.000   GV ASTRAKHAN NDB
2 43.55784225  -6.02839184        0      325    60   0.000  AST ASTURIAS NDB
2 43.53908157  -5.93052816        0      387    40   0.000   AV ASTURIAS NDB
2 36.74538040  26.37528229        0      422    25   0.000  KHZ ASTYPALAIA NDB
2 -25.21611023 -57.51333237      260      320    25   0.000   PS ASUNCION NDB
2 -25.28000069 -57.52833176        0      305    25   0.000   VB ASUNCION NDB
2 -25.14138985 -57.49499893      223      340    25   0.000   ST ASUNCION NDB
2 -25.23583221 -57.51305771      401      360   300   0.000  ASU ASUNCION NDB
2 -10.72777843 -73.76972198      751      295    25   0.000  LAY ATALAYA NDB
2 -9.07444382 124.90472412     1434      300    50   0.000   AA ATAMBUA NDB
2 -6.53833294 106.75527954      538      399    50   0.000   AS ATANG SENJAYA NDB
