I
1050 Generated by WorldEditor 2.3.0r2

1    195 0 0 EIAB Abbeyshrule
112  53.59060193 -007.64629909  53.59061103 -007.64633631
111  53.59063636 -007.64635374
111  53.59093274 -007.64619407
111  53.59120395 -007.64604797
112  53.59126314 -007.64597433  53.59126615 -007.64594141
111  53.59126314 -007.64597433
111  53.59126500 -007.64585673
112  53.59126500 -007.64585673  53.59126067 -007.64576336
111  53.59115921 -007.64572230
111  53.59108636 -007.64574980
111  53.59089303 -007.64582276
111  53.59086968 -007.64583157
111  53.59039999 -007.64600883
111  53.59036805 -007.64602088
111  53.59034010 -007.64592040
111  53.59043777 -007.64582936
111  53.59040674 -007.64574158
111  53.59093653 -007.64538100
111  53.59108452 -007.64528027
111  53.59119754 -007.64520336
112  53.59119754 -007.64520336  53.59124429 -007.64516029
113  53.59128582 -007.64502563
111  53.59120894 -007.64559890
112  53.59126817 -007.64547845  53.59127214 -007.64540976
111  53.59126817 -007.64547845
111  53.59126869 -007.64540055
112  53.59115543 -007.64534453  53.59109256 -007.64536116
111  53.59115543 -007.64534453
111  53.59108410 -007.64538375
111  53.59103092 -007.64541300
111  53.59096216 -007.64547933
112  53.59096216 -007.64547933  53.59093149 -007.64552188
112  53.59101048 -007.64563776  53.59107217 -007.64565843
111  53.59101048 -007.64563776
113  53.59108425 -007.64564214
110 1 0.00 0.0000 New Taxiway 59
111  53.59145896 -007.64370464
112  53.59152052 -007.64375820  53.59154173 -007.64375310
111  53.59152052 -007.64375820
111  53.59163117 -007.64367151
111  53.59220952 -007.64321837
111  53.59219082 -007.64317426
111  53.59248311 -007.64295948
111  53.59254857 -007.64275465
111  53.59245256 -007.64262229
111  53.59261962 -007.64230251
111  53.59286312 -007.64262254
111  53.59320197 -007.64313085
111  53.59322018 -007.64315680
111  53.59347743 -007.64352339
111  53.59348590 -007.64353545
111  53.59340641 -007.64367551
111  53.59312857 -007.64326615
111  53.59302725 -007.64341711
112  53.59302725 -007.64341711  53.59302012 -007.64343441
111  53.59302334 -007.64346017
111  53.59318474 -007.64390884
111  53.59302959 -007.64411188
111  53.59302487 -007.64409992
111  53.59302313 -007.64409552
112  53.59307820 -007.64370248  53.59306201 -007.64354214
111  53.59307820 -007.64370248
111  53.59300754 -007.64348013
112  53.59296806 -007.64348801  53.59295423 -007.64350169
111  53.59296806 -007.64348801
111  53.59281051 -007.64376859
111  53.59279502 -007.64374333
111  53.59278995 -007.64361871
111  53.59266959 -007.64361725
111  53.59245408 -007.64391957
111  53.59227678 -007.64354546
111  53.59209812 -007.64349555
111  53.59166900 -007.64381995
111  53.59154598 -007.64391294
112  53.59154598 -007.64391294  53.59151005 -007.64398297
113  53.59145122 -007.64419655
130 Airport Boundary 75
111  53.58916677 -007.64017274
111  53.58959879 -007.63837962
111  53.58959079 -007.63794367
111  53.58983019 -007.63637840
111  53.58994152 -007.63440378
111  53.59113390 -007.63459174
111  53.59113390 -007.63484003
111  53.59216735 -007.63525079
111  53.59294796 -007.63545247
111  53.59280431 -007.63661435
111  53.59207481 -007.63893987
111  53.59187778 -007.64038264
111  53.59225787 -007.64153792
111  53.59270001 -007.64175486
111  53.59437237 -007.64367863
111  53.59455706 -007.64436789
111  53.59303414 -007.64526093
111  53.59333407 -007.64589696
111  53.59406450 -007.64723655
111  53.59393134 -007.64844547
111  53.59406605 -007.64855700
111  53.59397856 -007.64896162
111  53.59357458 -007.64938193
111  53.59231239 -007.64938191
111  53.59132194 -007.64997594
111  53.59086407 -007.65064448
111  53.59078686 -007.65043877
111  53.59085172 -007.65027806
111  53.59083019 -007.65024206
111  53.59079814 -007.65012374
111  53.59082084 -007.64912487
111  53.59059818 -007.64824738
111  53.59019575 -007.64627064
111  53.59024390 -007.64608635
111  53.58952544 -007.64230245
111  53.59078053 -007.64165199
113  53.59056549 -007.64057451
120 Linear Feature 72
111  53.59108636 -007.64574980 4
115  53.59108425 -007.64564214
120 Linear Feature 72
111  53.59108410 -007.64538375 4
115  53.59108452 -007.64528027
120 Linear Feature 71
111  53.59163117 -007.64367151 4
115  53.59166900 -007.64381995
120 Linear Feature 70
111  53.59166213 -007.64373355 1
111  53.59217400 -007.64335327 1
111  53.59270943 -007.64301744 1
112  53.59294931 -007.64325895  53.59304221 -007.64353732
111  53.59294931 -007.64325895 1
115  53.59308834 -007.64369068
1300  53.59072768 -007.64626838 -72.10 tie_down props Grass Apron 3
1301 A general_aviation 
1300  53.59084494 -007.64620455 -72.10 tie_down props Grass Apron 2
1301 A general_aviation 
1300  53.59101541 -007.64611906 -72.10 tie_down props Grass Apron 1
1301 A general_aviation 
1300  53.59099822 -007.64527887 -68.01 tie_down props Grass Apron 5
1301 A general_aviation 
1300  53.59096965 -007.64583147 -256.13 tie_down props Grass Apron 4
1301 A general_aviation 
1300  53.59085771 -007.64539753 -68.31 tie_down props Concrete Tie Down
1301 A general_aviation 
1300  53.59299557 -007.64280448 -130.16 hangar props Hangar 2-C
1301 A none 
1300  53.59326633 -007.64320445 -130.16 hangar props Hangar 1-C
1301 A none 
1300  53.59308260 -007.64293068 -130.16 hangar props Hangar 2-B
1301 A none 
1300  53.59335335 -007.64333065 -130.16 hangar props Hangar 1-B
1301 A none 
1300  53.59046616 -007.64566336 -67.90 hangar props Hangar 11-C
1301 A none 
1300  53.59058999 -007.64558094 -67.90 hangar props Hangar 11-B
1301 A none 
1300  53.59071295 -007.64549851 -67.90 hangar props Hangar 11-A
1301 A none 
1300  53.59081308 -007.64587322 -257.35 hangar props Hangar 10
1301 A none 
1300  53.59069142 -007.64591552 -257.35 hangar props Hangar 9
1301 A none 
1300  53.59057536 -007.64596061 -257.35 hangar props Hangar 8
1301 A none 
1300  53.59045930 -007.64600518 -257.35 hangar props Hangar 7
1301 A none 
1300  53.59048831 -007.64635720  19.38 hangar props Hangar 6
1301 A none 
1300  53.59053333 -007.64657311  19.38 hangar props Hangar 5
1301 A none 
1300  53.59272981 -007.64332311  89.42 hangar turboprops|props Hangar 4
1301 A none 
1300  53.59252236 -007.64243360 -41.28 hangar turboprops|props Hangar 3
1301 A none 
1300  53.59291115 -007.64268047 -130.16 hangar props Hangar 2-A
1301 A none 
1300  53.59317006 -007.64305469 -130.16 hangar props Hangar 2-A
1301 A none 
1300  53.59344081 -007.64345466 -130.16 hangar props Hangar 1-A
1301 A none 
19  53.59081309 -007.64089522 1 New Windsock 22
51 12260 Abbeyshrule Radio
99
