I
1050 Generated by WorldEditor 1.6.0r1

1    483 1 0 MMTJ Tijuana International Airport
1302 city Tijuana
111  32.54083452 -116.96129995
112  32.54111725 -116.96119030  32.54123314 -116.96110654
114  32.54128281 -116.96098318  32.54128281 -116.96084916
110 2 0.00 0.0000 New Taxiway 2
111  32.54156334 -116.96212871
111  32.54148465 -116.96180571
112  32.54134031 -116.96166356  32.54121403 -116.96164199
111  32.54134031 -116.96166356
112  32.54134031 -116.96166356  32.54130181 -116.96165698
112  32.54121611 -116.96164275  32.54117405 -116.96163580
111  32.54121611 -116.96164275
112  32.54121611 -116.96164275  32.54112022 -116.96162690
111  32.54103254 -116.96161280
111  32.54082347 -116.96165341
111  32.54047318 -116.96176964
112  32.54036938 -116.96184676  32.54034420 -116.96188715
111  32.54033499 -116.96190772
111  32.54025625 -116.96208011
111  32.54014775 -116.96124826
111  32.54026531 -116.96138101
112  32.54039293 -116.96142482  32.54046407 -116.96142543
111  32.54039293 -116.96142482
112  32.54039293 -116.96142482  32.54046407 -116.96142543
112  32.54056675 -116.96142146  32.54056699 -116.96142145
111  32.54056675 -116.96142146
112  32.54056675 -116.96142146  32.54056699 -116.96142145
111  32.54079746 -116.96141434
111  32.54082349 -116.96141381
111  32.54099860 -116.96138313
111  32.54116665 -116.96128266
112  32.54137699 -116.96106530  32.54138082 -116.96094043
111  32.54138468 -116.96071825
113  32.54147358 -116.96146470
110 1 0.00 0.0000 New Taxiway 1
111  32.54314622 -116.98507251
112  32.54320963 -116.98450390  32.54341566 -116.98492123
111  32.54372031 -116.98499958
112  32.54410021 -116.98489987  32.54429644 -116.98484197
112  32.54439441 -116.98438401  32.54438978 -116.98417623
111  32.54434750 -116.98359851
111  32.54375600 -116.97909614
112  32.54360999 -116.97835219  32.54357331 -116.97820683
111  32.54343910 -116.97816482
111  32.54343785 -116.97812483
112  32.54308370 -116.97789274  32.54287941 -116.97772653
112  32.54271447 -116.97743537  32.54268480 -116.97738500
112  32.54251862 -116.97735181  32.54240173 -116.97737950
111  32.54237313 -116.97757855
111  32.54228927 -116.97751708
112  32.54275788 -116.97731625  32.54313914 -116.97758192
111  32.54275788 -116.97731625
112  32.54275788 -116.97731625  32.54306822 -116.97780500
112  32.54348264 -116.97800903  32.54378450 -116.97814288
111  32.54410326 -116.97806429
111  32.54412132 -116.97816618
112  32.54422341 -116.97811679  32.54430655 -116.97809456
111  32.54422341 -116.97811679
112  32.54422341 -116.97811679  32.54441354 -116.97809947
111  32.54452859 -116.97836351
111  32.54453913 -116.97841766
111  32.54598879 -116.97814433
111  32.54599414 -116.97818839
112  32.54554243 -116.97827403  32.54546411 -116.97828633
112  32.54547201 -116.97844149  32.54548625 -116.97856353
111  32.54560325 -116.97854117
111  32.54615897 -116.97843814
111  32.54618373 -116.97860659
111  32.54609518 -116.97862609
111  32.54611094 -116.97878157
111  32.54612038 -116.97887454
111  32.54617249 -116.97938834
111  32.54617824 -116.97970313
111  32.54608236 -116.97972096
111  32.54556806 -116.97981357
111  32.54562656 -116.98021912
111  32.54592874 -116.98014991
111  32.54593531 -116.98020405
111  32.54571942 -116.98025203
111  32.54575257 -116.98047161
111  32.54558430 -116.98051257
111  32.54549457 -116.97983052
111  32.54465792 -116.97999171
111  32.54450578 -116.97872585
111  32.54525507 -116.97858814
112  32.54531006 -116.97843192  32.54529279 -116.97831323
111  32.54518931 -116.97833576
111  32.54445439 -116.97847498
112  32.54424015 -116.97822804  32.54403618 -116.97816545
111  32.54424015 -116.97822804
112  32.54424015 -116.97822804  32.54406987 -116.97825989
111  32.54409069 -116.97859187
112  32.54483598 -116.98426215  32.54496843 -116.98530393
111  32.54412379 -116.98543745
113  32.54341535 -116.98555000
110 2 0.00 0.0000 New Taxiway 2
111  32.54598879 -116.97814433
111  32.54453913 -116.97841766
111  32.54452859 -116.97836351
112  32.54422341 -116.97811679  32.54403329 -116.97813410
111  32.54422341 -116.97811679
112  32.54422341 -116.97811679  32.54414027 -116.97813901
111  32.54412132 -116.97816618
111  32.54410326 -116.97806429
112  32.54348264 -116.97800903  32.54318077 -116.97787519
111  32.54348264 -116.97800903
112  32.54348264 -116.97800903  32.54318077 -116.97787519
112  32.54275788 -116.97731625  32.54244753 -116.97682752
111  32.54275788 -116.97731625
112  32.54275788 -116.97731625  32.54237662 -116.97705060
111  32.54228927 -116.97751708
111  32.54224756 -116.97714651
111  32.54230510 -116.97713322
111  32.54229202 -116.97703470
112  32.54234593 -116.97686677  32.54236377 -116.97681275
111  32.54242480 -116.97683521
111  32.54258926 -116.97667305
112  32.54246988 -116.97650018  32.54238430 -116.97637719
111  32.54238942 -116.97623746
112  32.54255262 -116.97655311  32.54261950 -116.97664428
111  32.54280438 -116.97692612
111  32.54278600 -116.97694033
112  32.54314832 -116.97749207  32.54331010 -116.97773819
111  32.54369250 -116.97782283
112  32.54400679 -116.97774982  32.54408590 -116.97772995
111  32.54407482 -116.97762778
111  32.54401502 -116.97678031
111  32.54381657 -116.97528935
112  32.54365452 -116.97445162  32.54362863 -116.97430712
111  32.54355151 -116.97432473
112  32.54324185 -116.97438349  32.54312950 -116.97440704
112  32.54277466 -116.97496310  32.54268801 -116.97522517
111  32.54251461 -116.97576372
111  32.54233005 -116.97567677
112  32.54272574 -116.97446781  32.54275105 -116.97439023
112  32.54271387 -116.97417264  32.54266007 -116.97408654
112  32.54226343 -116.97351365  32.54216075 -116.97336795
111  32.54197795 -116.97343145
111  32.54182094 -116.97219642
112  32.54220304 -116.97292167  32.54231656 -116.97307921
111  32.54263162 -116.97357127
111  32.54259854 -116.97360456
112  32.54307300 -116.97396492  32.54333419 -116.97407767
111  32.54357231 -116.97399741
111  32.54355946 -116.97389644
112  32.54368037 -116.97390588  32.54374564 -116.97389443
112  32.54380786 -116.97378547  32.54386356 -116.97370951
111  32.54388394 -116.97361927
111  32.54390623 -116.97361583
111  32.54376114 -116.97255838
111  32.54528603 -116.97227268
111  32.54542096 -116.97331948
111  32.54551227 -116.97330644
111  32.54551335 -116.97331801
111  32.54552436 -116.97343516
111  32.54566993 -116.97341434
111  32.54570471 -116.97382687
111  32.54573210 -116.97428649
111  32.54540615 -116.97435744
111  32.54541529 -116.97443689
111  32.54468105 -116.97457551
111  32.54467882 -116.97456055
112  32.54456034 -116.97472484  32.54458736 -116.97487670
111  32.54471049 -116.97481038
111  32.54470919 -116.97479842
111  32.54571555 -116.97459568
111  32.54599086 -116.97673275
111  32.54500185 -116.97693631
111  32.54500115 -116.97692451
112  32.54486753 -116.97708840  32.54488571 -116.97724701
111  32.54501961 -116.97718509
111  32.54501822 -116.97717316
111  32.54587684 -116.97699890
111  32.54600369 -116.97795301
111  32.54609892 -116.97793583
111  32.54610271 -116.97798623
111  32.54615553 -116.97797825
111  32.54617530 -116.97815138
113  32.54599571 -116.97818733
110 1 0.00 0.0000 New Taxiway 3
111  32.54188460 -116.97450448
111  32.54223098 -116.97558768
112  32.54263240 -116.97444867  32.54265534 -116.97437771
112  32.54264426 -116.97425851  32.54261262 -116.97420648
112  32.54221164 -116.97361727  32.54214577 -116.97352006
112  32.54200141 -116.97353180  32.54190330 -116.97354687
111  32.54181746 -116.97381196
111  32.54135862 -116.97032573
112  32.54198921 -116.97235963  32.54231606 -116.97301964
111  32.54198921 -116.97235963
112  32.54198921 -116.97235963  32.54231045 -116.97299046
112  32.54275279 -116.97351280  32.54293945 -116.97364945
111  32.54275279 -116.97351280
112  32.54275279 -116.97351280  32.54278549 -116.97353138
112  32.54284736 -116.97353244  32.54287456 -116.97353046
111  32.54284736 -116.97353244
112  32.54284736 -116.97353244  32.54299583 -116.97350977
111  32.54299919 -116.97328451
111  32.54158038 -116.96259124
111  32.54157104 -116.96251999
111  32.54166435 -116.96249561
111  32.54156334 -116.96212871
111  32.54147358 -116.96146470
111  32.54147358 -116.96146470
111  32.54138468 -116.96071825
111  32.54137290 -116.96027607
111  32.54127431 -116.96029107
112  32.54126904 -116.96020968  32.54126977 -116.96020240
111  32.54126038 -116.96011048
111  32.54066027 -116.95545976
112  32.54045203 -116.95469514  32.54042952 -116.95459741
111  32.54034835 -116.95460449
111  32.53985072 -116.95461515
112  32.53976777 -116.95474533  32.53977725 -116.95486999
112  32.53957528 -116.95519926  32.53946736 -116.95537071
111  32.53942874 -116.95572564
111  32.53922672 -116.95422845
112  32.54032876 -116.95401956  32.54083560 -116.95394840
111  32.54094067 -116.95460154
111  32.54215820 -116.96387937
111  32.54242417 -116.96590606
111  32.54318305 -116.97168890
111  32.54327141 -116.97236222
111  32.54334165 -116.97289746
112  32.54348896 -116.97354821  32.54354340 -116.97380446
111  32.54368587 -116.97373382
112  32.54380467 -116.97341618  32.54376529 -116.97317379
111  32.54365858 -116.97231121
111  32.54445221 -116.97217168
111  32.54455260 -116.97215382
111  32.54528970 -116.97202443
111  32.54534066 -116.97217375
111  32.54551227 -116.97330644
111  32.54542096 -116.97331948
111  32.54528603 -116.97227268
111  32.54376114 -116.97255838
111  32.54390623 -116.97361583
111  32.54388394 -116.97361927
112  32.54380786 -116.97378547  32.54375216 -116.97386144
112  32.54368037 -116.97390588  32.54361510 -116.97391733
111  32.54355946 -116.97389644
111  32.54357231 -116.97399741
112  32.54307300 -116.97396492  32.54281179 -116.97385217
111  32.54259854 -116.97360456
111  32.54263162 -116.97357127
112  32.54220304 -116.97292167  32.54208952 -116.97276413
111  32.54220304 -116.97292167
112  32.54220304 -116.97292167  32.54208952 -116.97276413
111  32.54182094 -116.97219642
111  32.54197795 -116.97343145
112  32.54226343 -116.97351365  32.54236613 -116.97365934
112  32.54271387 -116.97417264  32.54276766 -116.97425873
112  32.54272574 -116.97446781  32.54270042 -116.97454538
111  32.54233005 -116.97567677
111  32.54251461 -116.97576372
112  32.54277466 -116.97496310  32.54286129 -116.97470104
112  32.54324185 -116.97438349  32.54335422 -116.97435994
111  32.54355151 -116.97432473
112  32.54365452 -116.97445162  32.54368042 -116.97459610
111  32.54381657 -116.97528935
111  32.54401502 -116.97678031
111  32.54407482 -116.97762778
112  32.54400679 -116.97774982  32.54392768 -116.97776969
111  32.54369250 -116.97782283
112  32.54314832 -116.97749207  32.54298654 -116.97724595
111  32.54278600 -116.97694033
111  32.54280438 -116.97692612
112  32.54255262 -116.97655311  32.54248573 -116.97646195
111  32.54238942 -116.97623746
112  32.54246988 -116.97650018  32.54255546 -116.97662317
111  32.54258926 -116.97667305
111  32.54242480 -116.97683521
112  32.54234593 -116.97686677  32.54232810 -116.97692079
111  32.54229202 -116.97703470
111  32.54230510 -116.97713322
113  32.54224756 -116.97714651
111  32.54392441 -116.97685332
111  32.54372413 -116.97532151
112  32.54356727 -116.97452101  32.54354986 -116.97443776
111  32.54350133 -116.97444567
112  32.54322430 -116.97451443  32.54309943 -116.97458449
112  32.54283801 -116.97509559  32.54275953 -116.97534196
112  32.54258149 -116.97598421  32.54251778 -116.97621428
111  32.54259423 -116.97640931
112  32.54298680 -116.97706587  32.54325169 -116.97749195
112  32.54354251 -116.97764509  32.54368407 -116.97773056
112  32.54393011 -116.97765981  32.54398617 -116.97764916
113  32.54397598 -116.97756992
110 2 0.00 0.0000 New Taxiway 5
111  32.54318305 -116.97168890
112  32.54352532 -116.97188191  32.54377362 -116.97183387
111  32.54433001 -116.97173439
111  32.54438641 -116.97144212
111  32.54465728 -116.97140592
111  32.54473794 -116.97203828
112  32.54465465 -116.97204629  32.54459939 -116.97205847
111  32.54455260 -116.97215382
111  32.54445221 -116.97217168
111  32.54442412 -116.97199594
111  32.54434617 -116.97184258
112  32.54348854 -116.97199947  32.54325749 -116.97205213
113  32.54327141 -116.97236222
110 2 0.00 0.0000 New Taxiway 6
111  32.54215820 -116.96387937
112  32.54226908 -116.96432649  32.54231112 -116.96450323
112  32.54246783 -116.96455037  32.54259142 -116.96455494
112  32.54291325 -116.96451510  32.54313330 -116.96447822
112  32.54333532 -116.96438011  32.54342756 -116.96434369
111  32.54342408 -116.96423234
111  32.54329765 -116.96323352
111  32.54421016 -116.96306623
111  32.54428542 -116.96362053
111  32.54426786 -116.96362330
111  32.54450248 -116.96543721
111  32.54455628 -116.96542775
111  32.54461398 -116.96591875
111  32.54367227 -116.96608059
112  32.54354215 -116.96509702  32.54352362 -116.96496544
112  32.54333366 -116.96497375  32.54320162 -116.96497790
112  32.54260451 -116.96511771  32.54250952 -116.96514679
112  32.54241107 -116.96536009  32.54241339 -116.96555540
113  32.54242417 -116.96590606
110 1 0.00 0.0000 New Taxiway 10
111  32.54173674 -116.97685949
111  32.54171900 -116.97686021
112  32.54163344 -116.97672004  32.54156621 -116.97668399
111  32.54152196 -116.97668134
111  32.54151477 -116.97664350
112  32.53896793 -116.97719731  32.53827212 -116.97735793
111  32.53896793 -116.97719731
112  32.53896793 -116.97719731  32.53829018 -116.97740651
112  32.53826479 -116.97826472  32.53826818 -116.97839044
111  32.53830345 -116.97869956
111  32.53785938 -116.97892343
111  32.53771470 -116.97854090
111  32.53767032 -116.97856171
111  32.53748142 -116.97806628
111  32.53737176 -116.97801217
111  32.53711503 -116.97731766
111  32.53769676 -116.97701483
111  32.53784262 -116.97711065
111  32.54147541 -116.97632402
111  32.54147066 -116.97628493
112  32.54156914 -116.97621195  32.54160053 -116.97615566
113  32.54163845 -116.97608920
110 2 0.00 0.0000 New Taxiway 11
111  32.53830345 -116.97869956
111  32.54464670 -116.99568121
111  32.54481527 -116.99591712
111  32.54496145 -116.99638962
111  32.54494676 -116.99655915
111  32.54444055 -116.99683011
111  32.54416493 -116.99613614
111  32.54424393 -116.99608586
111  32.54226949 -116.99076581
111  32.54186471 -116.99098687
111  32.54203614 -116.99144257
111  32.54153333 -116.99171847
111  32.54130809 -116.99110042
111  32.54067169 -116.98935418
111  32.54115661 -116.98909762
111  32.54162489 -116.99030763
112  32.54173377 -116.99031733  32.54180327 -116.99027994
111  32.54204539 -116.99015795
113  32.53785938 -116.97892343
110 1 0.00 0.0000 New Taxiway 18
111  32.54079615 -116.99033130
111  32.54070138 -116.99008175
111  32.54088883 -116.98998327
113  32.54098607 -116.99023621
110 1 0.00 0.0000 New Taxiway 17
111  32.54016979 -116.98809325
111  32.54014278 -116.98810747
111  32.54006693 -116.98789802
111  32.54029853 -116.98777795
111  32.54037623 -116.98798480
111  32.54032531 -116.98801310
111  32.54053588 -116.98859450
113  32.54038968 -116.98866942
110 1 0.00 0.0000 New Taxiway 16
111  32.53995391 -116.98828052
111  32.54011425 -116.98819571
111  32.54028965 -116.98865487
113  32.54012644 -116.98873546
110 1 0.00 0.0000 New Taxiway 14
111  32.54118701 -116.99181318
111  32.54102760 -116.99138731
111  32.54117006 -116.99131836
113  32.54133286 -116.99175640
110 1 0.00 0.0000 New Taxiway 13
111  32.54153333 -116.99171847
111  32.54140905 -116.99177981
111  32.54117850 -116.99116577
113  32.54130809 -116.99110042
110 2 0.00 0.0000 New Taxiway 19
111  32.54576061 -116.98052492
111  32.54575257 -116.98047161
111  32.54571942 -116.98025203
111  32.54593531 -116.98020405
113  32.54597746 -116.98047674
110 1 0.00 0.0000 New Taxiway 25
111  32.54450248 -116.96543721
111  32.54426786 -116.96362330
111  32.54428542 -116.96362053
111  32.54431827 -116.96361382
111  32.54433693 -116.96377621
111  32.54514745 -116.96361589
111  32.54536440 -116.96522969
111  32.54455268 -116.96539042
113  32.54455700 -116.96542826
110 1 0.00 0.0000 New Taxiway 24
111  32.54473580 -116.97188171
111  32.54469369 -116.97157188
111  32.54481025 -116.97154945
111  32.54481784 -116.97160819
111  32.54491181 -116.97158765
111  32.54493828 -116.97179897
111  32.54484469 -116.97181939
113  32.54485060 -116.97186441
110 1 0.00 0.0000 New Taxiway 23
111  32.54600369 -116.97795301
111  32.54587684 -116.97699890
111  32.54501822 -116.97717316
111  32.54501961 -116.97718509
112  32.54486753 -116.97708840  32.54484935 -116.97692980
111  32.54500115 -116.97692451
111  32.54500185 -116.97693631
111  32.54599086 -116.97673275
111  32.54571555 -116.97459568
111  32.54470919 -116.97479842
111  32.54471049 -116.97481038
112  32.54456034 -116.97472484  32.54453332 -116.97457299
111  32.54467882 -116.97456055
111  32.54468105 -116.97457551
111  32.54541529 -116.97443689
111  32.54540615 -116.97435744
111  32.54573210 -116.97428649
111  32.54615716 -116.97420951
111  32.54616688 -116.97422502
111  32.54617716 -116.97428705
111  32.54620450 -116.97435115
111  32.54620735 -116.97441087
111  32.54628174 -116.97453965
111  32.54620954 -116.97455257
111  32.54622525 -116.97468769
111  32.54650525 -116.97515969
111  32.54642693 -116.97535846
111  32.54656894 -116.97565843
111  32.54646369 -116.97679334
111  32.54631565 -116.97682055
111  32.54623177 -116.97695638
111  32.54614183 -116.97697279
111  32.54613781 -116.97694502
111  32.54608690 -116.97695783
111  32.54610591 -116.97712669
111  32.54606494 -116.97713287
111  32.54607528 -116.97719819
111  32.54606273 -116.97720084
111  32.54615616 -116.97788119
111  32.54609436 -116.97789389
113  32.54609892 -116.97793583
110 1 0.00 0.0000 New Taxiway 22
111  32.54625547 -116.97810632
111  32.54621750 -116.97807415
111  32.54623886 -116.97800036
111  32.54630294 -116.97798806
111  32.54620732 -116.97735868
111  32.54634133 -116.97732434
111  32.54646867 -116.97819277
111  32.54636008 -116.97821428
113  32.54633562 -116.97809730
110 2 0.00 0.0000 New Taxiway 21
111  32.54609518 -116.97862609
111  32.54618373 -116.97860659
111  32.54615897 -116.97843814
111  32.54614774 -116.97835412
111  32.54619916 -116.97833992
111  32.54625769 -116.97875612
113  32.54611094 -116.97878157
110 2 0.00 0.0000 New Taxiway 20
111  32.54611002 -116.98001499
111  32.54608236 -116.97972096
111  32.54617824 -116.97970313
111  32.54617249 -116.97938834
111  32.54612038 -116.97887454
111  32.54633279 -116.97882617
111  32.54638109 -116.97915066
111  32.54634537 -116.97915653
111  32.54635340 -116.97921421
111  32.54633688 -116.97921635
111  32.54634046 -116.97925960
111  32.54629223 -116.97926708
111  32.54631188 -116.97938885
111  32.54632129 -116.97968247
111  32.54622322 -116.97968318
111  32.54622797 -116.97971374
111  32.54626244 -116.97972725
111  32.54627255 -116.97982677
111  32.54620955 -116.97983316
113  32.54623035 -116.97999310
110 1 0.00 0.0000 New Taxiway 26
111  32.54566993 -116.97341434
111  32.54552436 -116.97343516
111  32.54551335 -116.97331801
111  32.54573476 -116.97327988
111  32.54577658 -116.97368098
111  32.54575281 -116.97368486
111  32.54576469 -116.97382121
113  32.54570471 -116.97382687
110 1 0.00 0.0000 New Taxiway 27
111  32.54598375 -116.97418942
111  32.54593233 -116.97379206
111  32.54623216 -116.97374286
111  32.54626065 -116.97397560
111  32.54613565 -116.97400115
113  32.54615938 -116.97416104
130 Airport Boundary 114
111  32.54584524 -116.99773146
111  32.54348403 -116.99860520
111  32.53655801 -116.97900065
111  32.53657351 -116.97693982
111  32.54124063 -116.97543123
111  32.53825242 -116.95331217
111  32.54169597 -116.95258431
111  32.54297656 -116.96261718
111  32.54597163 -116.96207034
111  32.54641334 -116.96609646
111  32.54322604 -116.96678956
111  32.54362161 -116.97141111
111  32.54662873 -116.97083720
111  32.54736561 -116.97970721
111  32.54520681 -116.98221308
111  32.54560121 -116.98648254
113  32.54371178 -116.98760499
120 Linear Feature 18
111  32.54166033 -116.96247849 53 102
111  32.54156334 -116.96212871 53 102
111  32.54148465 -116.96180571 53 102
112  32.54134031 -116.96166356  32.54121403 -116.96164199
111  32.54134031 -116.96166356
112  32.54134031 -116.96166356  32.54130181 -116.96165698 53 102
112  32.54121611 -116.96164275  32.54117405 -116.96163580
111  32.54121611 -116.96164275
112  32.54121611 -116.96164275  32.54112022 -116.96162690 53 102
111  32.54103254 -116.96161280 53 102
111  32.54082347 -116.96165341 53 102
111  32.54047318 -116.96176964 53 102
112  32.54036938 -116.96184676  32.54034420 -116.96188715 53 102
111  32.54033499 -116.96190772 53 102
111  32.54025625 -116.96208011 53 102
115  32.54025625 -116.96208011
120 Linear Feature 17
111  32.54014775 -116.96124826 53 102
111  32.54026531 -116.96138101 53 102
112  32.54039293 -116.96142482  32.54046407 -116.96142543 53 102
111  32.54056653 -116.96142147 53 102
111  32.54079746 -116.96141434 53 102
111  32.54082349 -116.96141381 53 102
111  32.54099860 -116.96138313 53 102
111  32.54116665 -116.96128266 53 102
112  32.54137699 -116.96106530  32.54138082 -116.96094043 53 102
111  32.54138468 -116.96071825 53 102
115  32.54137711 -116.96032030
120 Linear Feature 10
111  32.54079746 -116.96141434 54 104
115  32.54082347 -116.96165341
120 Linear Feature 13
111  32.54034577 -116.96161670 51 101
112  32.53995648 -116.96125245  32.53991026 -116.96086034 51 101
115  32.53983900 -116.96042508
120 Linear Feature 12
111  32.54034577 -116.96161670 51 101
112  32.54007018 -116.96210370  32.54011909 -116.96249478 51 101
115  32.54015271 -116.96275978
120 Linear Feature 7
111  32.54116665 -116.96128266 52
115  32.54121611 -116.96164275
120 Linear Feature 6
112  32.54168844 -116.96181706  32.54161004 -116.96142498 51 101
111  32.54128806 -116.96144406 51 101
111  32.54034577 -116.96161670 51 101
111  32.54128806 -116.96144406 51 101
116  32.54158385 -116.96102013  32.54159195 -116.96068694
120 Linear Feature 34
111  32.54093703 -116.97673005 54
115  32.54089982 -116.97649246
120 Linear Feature 33
111  32.53984964 -116.95421720 54 103
115  32.53988755 -116.95449925
120 Linear Feature 32
111  32.54259579 -116.97353496 54 103
115  32.54241168 -116.97372973
120 Linear Feature 31
111  32.54256836 -116.97491614 54 103
115  32.54276453 -116.97500579
120 Linear Feature 30
111  32.54306904 -116.97737641 54 103
115  32.54290821 -116.97754240
120 Linear Feature 29
111  32.54389892 -116.98507908 54 103
115  32.54393775 -116.98536204
120 Linear Feature 2
111  32.54324611 -116.98473714 53 102
112  32.54382798 -116.98509703  32.54419203 -116.98504117
111  32.54382798 -116.98509703
112  32.54382798 -116.98509703  32.54385515 -116.98508939 53 102
112  32.54389892 -116.98507908  32.54392367 -116.98507184
111  32.54389892 -116.98507908
112  32.54389892 -116.98507908  32.54394236 -116.98506654 53 102
112  32.54402145 -116.98504695  32.54406155 -116.98503713
111  32.54402145 -116.98504695
112  32.54402145 -116.98504695  32.54429238 -116.98497406 53 102
112  32.54449072 -116.98436108  32.54447055 -116.98396075
111  32.54449072 -116.98436108
112  32.54449072 -116.98436108  32.54446579 -116.98386612 53 102
111  32.54444887 -116.98363465 53 102
111  32.54385639 -116.97912605 53 102
111  32.54371885 -116.97838245 53 102
112  32.54346041 -116.97800580  32.54324611 -116.97790066
111  32.54346041 -116.97800580
112  32.54346041 -116.97800580  32.54335327 -116.97795323 53 102
112  32.54314545 -116.97781295  32.54304085 -116.97772163
111  32.54314545 -116.97781295
112  32.54314545 -116.97781295  32.54310442 -116.97777712 53 102
112  32.54290821 -116.97754240  32.54281285 -116.97740938
111  32.54290821 -116.97754240
112  32.54290821 -116.97754240  32.54288203 -116.97750588 53 102
112  32.54283258 -116.97742987  32.54280849 -116.97738844
111  32.54283258 -116.97742987
112  32.54283258 -116.97742987  32.54281378 -116.97740299 53 102
112  32.54277431 -116.97734842  32.54275424 -116.97731847
111  32.54277431 -116.97734842
112  32.54277431 -116.97734842  32.54249041 -116.97703892 53 102
116  32.54229592 -116.97750668  32.54230145 -116.97757487
120 Linear Feature 1
112  32.54411882 -116.97816826  32.54396306 -116.97831974 53 102
111  32.54399043 -116.97857323 53 102
112  32.54473715 -116.98427965  32.54484980 -116.98517993 53 102
111  32.54407746 -116.98533516 53 102
111  32.54393775 -116.98536204 53 102
115  32.54333843 -116.98547532
120 Linear Feature 2
111  32.54194741 -116.97485757 53 102
112  32.54208399 -116.97543494  32.54214412 -116.97564154 53 102
111  32.54218005 -116.97573740 53 102
112  32.54230513 -116.97568451  32.54234935 -116.97555063
111  32.54230513 -116.97568451
112  32.54230513 -116.97568451  32.54232996 -116.97560933 53 102
112  32.54256836 -116.97491614  32.54267824 -116.97460132
111  32.54256836 -116.97491614
112  32.54256836 -116.97491614  32.54265415 -116.97467035 53 102
111  32.54272950 -116.97446443 53 102
112  32.54271348 -116.97416276  32.54263456 -116.97404541
111  32.54271348 -116.97416276
112  32.54271348 -116.97416276  32.54265706 -116.97407886 53 102
112  32.54241168 -116.97372973  32.54228730 -116.97354734
111  32.54241168 -116.97372973
112  32.54241168 -116.97372973  32.54236209 -116.97365701 53 102
112  32.54226531 -116.97350832  32.54221837 -116.97343495
111  32.54226531 -116.97350832
112  32.54226531 -116.97350832  32.54200103 -116.97326634 53 102
116  32.54180236 -116.97372131  32.54182765 -116.97388465
120 Linear Feature 1
112  32.54401567 -116.97678246  32.54401143 -116.97675146 53 102
112  32.54381515 -116.97528800  32.54380486 -116.97519375 53 102
112  32.54364992 -116.97443563  32.54363471 -116.97435629 53 102
112  32.54356354 -116.97432324  32.54352069 -116.97430671 53 102
112  32.54327896 -116.97435530  32.54314466 -116.97439159 53 102
112  32.54277245 -116.97497917  32.54268655 -116.97526732
111  32.54277245 -116.97497917
112  32.54277245 -116.97497917  32.54276977 -116.97498817 53 102
112  32.54276453 -116.97500579  32.54276193 -116.97501455
111  32.54276453 -116.97500579
112  32.54276453 -116.97500579  32.54276193 -116.97501455 53 102
112  32.54266022 -116.97536309  32.54264134 -116.97542787
111  32.54266022 -116.97536309
112  32.54266022 -116.97536309  32.54262245 -116.97549264 53 102
112  32.54251125 -116.97586522  32.54244331 -116.97608628
111  32.54251125 -116.97586522
112  32.54251125 -116.97586522  32.54238446 -116.97631823 53 102
112  32.54256990 -116.97659396  32.54261434 -116.97668254
111  32.54256990 -116.97659396
112  32.54256990 -116.97659396  32.54260887 -116.97667166 53 102
112  32.54306904 -116.97737641  32.54325648 -116.97765125
111  32.54306904 -116.97737641
