I
1050 Generated by WorldEditor 2.1.0r1

1    959 0 0 8WC Washington County
111  37.92577735 -090.73225099
112  37.92577735 -090.73225099  37.92576803 -090.73224204
112  37.92574291 -090.73222410  37.92572921 -090.73221549
111  37.92574291 -090.73222410
112  37.92574291 -090.73222410  37.92569430 -090.73219356
111  37.92564753 -090.73220936
111  37.92513839 -090.73242930
111  37.92496147 -090.73176713
111  37.92567743 -090.73146529
112  37.92568577 -090.73145641  37.92568919 -090.73145049
111  37.92568822 -090.73144387
111  37.92562868 -090.73122857
111  37.92637049 -090.73092006
111  37.92641401 -090.73107834
111  37.92646203 -090.73125301
111  37.92651118 -090.73143179
111  37.92582456 -090.73172926
112  37.92579392 -090.73176411  37.92578210 -090.73178512
111  37.92578798 -090.73181372
111  37.92589003 -090.73220201
111  37.92598724 -090.73257194
112  37.92605273 -090.73267434  37.92609207 -090.73270559
111  37.92615617 -090.73270071
111  37.92624306 -090.73274469
111  37.93410482 -090.72929889
111  37.93415016 -090.72918884
111  37.93435715 -090.72909701
111  37.93440242 -090.72927139
111  37.92408471 -090.73375307
111  37.92398418 -090.73364758
111  37.92396442 -090.73357444
111  37.92417673 -090.73348448
113  37.92425118 -090.73353010
130 Airport Boundary 1
111  37.92467499 -090.73552313
111  37.92294674 -090.73543498
111  37.92226241 -090.73546334
111  37.92197519 -090.73509926
111  37.92205804 -090.73399999
111  37.92232316 -090.73256465
111  37.92299700 -090.73215855
111  37.92419669 -090.73118440
111  37.92525451 -090.73031730
111  37.92680229 -090.73013566
111  37.92721269 -090.73074062
111  37.92891284 -090.72948059
111  37.93103167 -090.72945155
111  37.93343770 -090.72821364
111  37.93494951 -090.72819621
111  37.93565044 -090.72873637
111  37.93559546 -090.72946819
111  37.93499074 -090.73023486
111  37.93417986 -090.73072275
111  37.92999181 -090.73254892
113  37.92727915 -090.73433522
120 Linear Feature 6
111  37.92577735 -090.73225099 4
115  37.92589003 -090.73220201
120 Linear Feature 5
111  37.92456425 -090.73277249 4
115  37.92465653 -090.73273299
120 Linear Feature 11
112  37.92576508 -090.73158000  37.92580160 -090.73167533 1
115  37.92588773 -090.73165533
120 Linear Feature 10
111  37.92627273 -090.73100363 1
111  37.92577420 -090.73121874
112  37.92577420 -090.73121874  37.92568588 -090.73125578 1
111  37.92571470 -090.73138176 1
111  37.92576508 -090.73158000 1
111  37.92577698 -090.73162682
112  37.92577698 -090.73162682  37.92578569 -090.73167448 1
115  37.92576875 -090.73172729
120 Linear Feature 13
111  37.92571711 -090.73212139 1
111  37.92526797 -090.73230901
112  37.92526797 -090.73230901  37.92517204 -090.73233737 1
111  37.92513682 -090.73223083 1
111  37.92507710 -090.73200647 1
116  37.92511557 -090.73186512  37.92517408 -090.73180484
120 Linear Feature 12
112  37.92583687 -090.73219261  37.92579600 -090.73210098 1
111  37.92571711 -090.73212139 1
116  37.92577904 -090.73197757  37.92577785 -090.73186698
120 Linear Feature 9
111  37.92596559 -090.73267128 1
111  37.92583687 -090.73219261 1
111  37.92577904 -090.73197757 1
111  37.92574521 -090.73185176
112  37.92574521 -090.73185176  37.92573749 -090.73179255 1
112  37.92576875 -090.73172729  37.92578645 -090.73170155
111  37.92576875 -090.73172729
112  37.92576875 -090.73172729  37.92579148 -090.73169423 1
111  37.92582103 -090.73168393 1
111  37.92588773 -090.73165533 1
115  37.92644646 -090.73141579
120 Linear Feature 8
111  37.92472844 -090.73331196 1
112  37.92473178 -090.73320694  37.92472483 -090.73314120
111  37.92473178 -090.73320694
112  37.92473178 -090.73320694  37.92480370 -090.73337537 1
111  37.92493236 -090.73332206 1
111  37.92586098 -090.73292102 1
112  37.92596559 -090.73267128  37.92593762 -090.73247877
111  37.92596559 -090.73267128
112  37.92596559 -090.73267128  37.92604293 -090.73284733 1
111  37.92617857 -090.73278492 1
115  37.92669114 -090.73256230
120 Linear Feature 7
111  37.92453469 -090.73247997 1
115  37.92473178 -090.73320694
14  37.92519758 -090.73146399   9.84 0 New Tower Viewpoint 1
1300  37.92559391 -090.73193351 -71.11 tie_down props Tie Down 06
1301 A general_aviation 
1300  37.92543720 -090.73200191 -71.11 tie_down props Tie Down 05
1301 A general_aviation 
1300  37.92528459 -090.73206639 -71.11 tie_down props Tie Down 04
1301 A general_aviation 
1300  37.92454012 -090.73216184 -71.11 tie_down props Tie Down 03
1301 A general_aviation 
1300  37.92439294 -090.73222404 -71.11 tie_down props Tie Down 02
1301 A general_aviation 
1300  37.92425378 -090.73228511 -71.11 tie_down props Tie Down 01
1301 A general_aviation 
18  37.92519758 -090.73146399 1 BCN
19  37.92895835 -090.73055032 0 WS
51 12300 Unicom
99
