I
1050 Generated by WorldEditor 1.6.0r1

1    537 0 0 KVLA Vandalia Municipal Airport
111  38.98698758 -089.16378805
111  38.98685921 -089.16378742
111  38.98685872 -089.16387031
113  38.98698708 -089.16387031
111  38.98716586 -089.16378598
111  38.98703750 -089.16378535
111  38.98703701 -089.16386824
113  38.98716537 -089.16386824
111  38.98733336 -089.16378459
111  38.98720500 -089.16378396
111  38.98720451 -089.16386685
113  38.98733287 -089.16386685
111  38.98751262 -089.16378526
111  38.98738426 -089.16378463
111  38.98738377 -089.16386751
113  38.98751213 -089.16386751
111  38.98759845 -089.16402470
111  38.98747009 -089.16402407
111  38.98746960 -089.16410696
113  38.98759796 -089.16410696
130 Airport Boundary
111  38.98622593 -089.16798285
111  38.98961258 -089.17138718
111  38.99256102 -089.17148214
111  38.99808307 -089.16828190
111  38.99811324 -089.16493670
111  38.99029519 -089.15851675
111  38.98967721 -089.15850912
113  38.98611133 -089.16319748
120 Linear Feature 12
111  38.99023426 -089.16734359 51
112  38.99023790 -089.16663291  38.99023839 -089.16639044 51
111  38.99003632 -089.16635938 51
112  38.99023912 -089.16607712  38.99024279 -089.16584252 51
115  38.99024404 -089.16539118
120 Linear Feature 11
111  38.98997361 -089.17014411 54
115  38.98997361 -089.16996698
120 Linear Feature 10
111  38.99001922 -089.15975506 54
115  38.99002135 -089.15958285
120 Linear Feature 9
111  38.98969655 -089.16642282 54
115  38.98969596 -089.16628918
120 Linear Feature 8
111  38.98812357 -089.16651033 54
115  38.98824210 -089.16651413
120 Linear Feature 7
111  38.98669691 -089.16650070 54
115  38.98679487 -089.16650222
120 Linear Feature 18
111  38.98785512 -089.16405318 51
112  38.98785382 -089.16381551  38.98785382 -089.16378089 51
112  38.98778725 -089.16372895  38.98773201 -089.16372987 51
115  38.98678860 -089.16373150
120 Linear Feature 17
112  38.98794719 -089.16415704  38.98786957 -089.16414174 51
111  38.98785512 -089.16405318 51
116  38.98775597 -089.16415887  38.98766716 -089.16417855
120 Linear Feature 16
111  38.98728093 -089.16722075 51
112  38.98693717 -089.16721261  38.98687394 -089.16721129 51
112  38.98674850 -089.16697644  38.98674646 -089.16682819 51
115  38.98674707 -089.16595524
120 Linear Feature 15
112  38.98817647 -089.16644834  38.98820196 -089.16636017 51
111  38.98829597 -089.16634510 51
116  38.98817830 -089.16617281  38.98815301 -089.16602324
120 Linear Feature 14
111  38.98901378 -089.16720968 51
111  38.98843163 -089.16720376 51
112  38.98823852 -089.16705994  38.98816436 -089.16695395
111  38.98823852 -089.16705994
112  38.98823852 -089.16705994  38.98821065 -089.16702011 51
112  38.98817566 -089.16690330  38.98817482 -089.16684811
111  38.98817566 -089.16690330
112  38.98817566 -089.16690330  38.98817466 -089.16683753 51
112  38.98817647 -089.16644834  38.98817772 -089.16623572
111  38.98817647 -089.16644834
112  38.98817647 -089.16644834  38.98817698 -089.16636086 51
112  38.98817830 -089.16617281  38.98817899 -089.16607833
111  38.98817830 -089.16617281
112  38.98817830 -089.16617281  38.98818107 -089.16579148 51
112  38.98818543 -089.16532750  38.98818609 -089.16525941
111  38.98818543 -089.16532750
112  38.98818543 -089.16532750  38.98818665 -089.16520154 51
112  38.98828578 -089.16503465  38.98828333 -089.16493389 51
111  38.98828771 -089.16424012 51
112  38.98821689 -089.16415721  38.98814678 -089.16415721
111  38.98821689 -089.16415721
112  38.98821689 -089.16415721  38.98820084 -089.16415721 51
112  38.98794719 -089.16415704  38.98782742 -089.16415826
111  38.98794719 -089.16415704
112  38.98794719 -089.16415704  38.98788931 -089.16415763 51
112  38.98775597 -089.16415887  38.98768669 -089.16415969
111  38.98775597 -089.16415887
112  38.98775597 -089.16415887  38.98734255 -089.16416377 51
115  38.98678370 -089.16417222
120 Linear Feature 13
111  38.99003632 -089.16635938 51
116  38.98829597 -089.16634379  38.98829597 -089.16634510
120 Linear Feature 21
111  38.98688638 -089.16574359 51
111  38.98685492 -089.16574296 51
111  38.98685441 -089.16568791 51
111  38.98685492 -089.16574296 51
111  38.98682294 -089.16574232 51
113  38.98685492 -089.16574296 51
120 Linear Feature 21
111  38.98706697 -089.16574359 51
111  38.98703551 -089.16574296 51
111  38.98703501 -089.16568791 51
111  38.98703551 -089.16574296 51
111  38.98700353 -089.16574232 51
113  38.98703551 -089.16574296 51
120 Linear Feature 20
111  38.98756768 -089.16559225 51
111  38.98756760 -089.16555023 51
111  38.98752094 -089.16555034 51
111  38.98756760 -089.16555023 51
111  38.98756753 -089.16551098 51
113  38.98756760 -089.16555023 51
120 Linear Feature 20
111  38.98756968 -089.16543367 51
111  38.98756960 -089.16539165 51
111  38.98752294 -089.16539176 51
111  38.98756960 -089.16539165 51
111  38.98756953 -089.16535240 51
113  38.98756960 -089.16539165 51
120 Linear Feature 20
111  38.98757133 -089.16527361 51
111  38.98757126 -089.16523159 51
111  38.98752459 -089.16523170 51
111  38.98757126 -089.16523159 51
111  38.98757119 -089.16519234 51
113  38.98757126 -089.16523159 51
120 Linear Feature 19
111  38.98693664 -089.16610617 51
111  38.98690458 -089.16610650 51
111  38.98690444 -089.16617038 51
111  38.98690458 -089.16610650 51
111  38.98687467 -089.16610680 51
113  38.98690458 -089.16610650 51
120 Linear Feature 19
111  38.98718309 -089.16610836 51
111  38.98715103 -089.16610868 51
111  38.98715089 -089.16617256 51
111  38.98715103 -089.16610868 51
111  38.98712113 -089.16610899 51
113  38.98715103 -089.16610868 51
120 Linear Feature 19
111  38.98767793 -089.16611443 51
111  38.98764587 -089.16611476 51
111  38.98764573 -089.16617864 51
111  38.98764587 -089.16611476 51
111  38.98761597 -089.16611507 51
113  38.98764587 -089.16611476 51
120 Linear Feature 19
111  38.98742887 -089.16610945 51
111  38.98739681 -089.16610978 51
111  38.98739667 -089.16617366 51
111  38.98739681 -089.16610978 51
111  38.98736690 -089.16611008 51
113  38.98739681 -089.16610978 51
120 Linear Feature 19
111  38.98792371 -089.16611553 51
111  38.98789165 -089.16611585 51
111  38.98789151 -089.16617973 51
111  38.98789165 -089.16611585 51
111  38.98786174 -089.16611616 51
113  38.98789165 -089.16611585 51
120 Linear Feature 19
111  38.98705987 -089.16611073 51
111  38.98702780 -089.16611105 51
111  38.98702767 -089.16617493 51
111  38.98702780 -089.16611105 51
111  38.98699790 -089.16611136 51
113  38.98702780 -089.16611105 51
120 Linear Feature 19
111  38.98730632 -089.16611291 51
111  38.98727426 -089.16611324 51
111  38.98727412 -089.16617712 51
111  38.98727426 -089.16611324 51
111  38.98724435 -089.16611355 51
113  38.98727426 -089.16611324 51
120 Linear Feature 19
111  38.98780116 -089.16611899 51
111  38.98776910 -089.16611932 51
111  38.98776896 -089.16618319 51
111  38.98776910 -089.16611932 51
111  38.98773919 -089.16611962 51
113  38.98776910 -089.16611932 51
120 Linear Feature 19
111  38.98755210 -089.16611401 51
111  38.98752004 -089.16611433 51
111  38.98751990 -089.16617821 51
111  38.98752004 -089.16611433 51
111  38.98749013 -089.16611464 51
113  38.98752004 -089.16611433 51
120 Linear Feature 19
111  38.98804694 -089.16612008 51
111  38.98801488 -089.16612041 51
111  38.98801474 -089.16618429 51
111  38.98801488 -089.16612041 51
111  38.98798497 -089.16612071 51
113  38.98801488 -089.16612041 51
21  38.99658835 -089.16671304 2 179.6800 3.00 18  PAPI-4L
14  38.98788833 -089.16526525   9.84 0 New Tower Viewpoint 1
1300  38.98686771 -089.16439171 135.62 tie_down props HANGAR 02
1301 A general_aviation 
1300  38.98704957 -089.16439171 135.62 tie_down props HANGAR 01
1301 A general_aviation 
1300  38.98757126 -089.16523159  -0.67 tie_down props GA 15
1301 A general_aviation 
1300  38.98756960 -089.16539165  -0.67 tie_down props GA 14
1301 A general_aviation 
1300  38.98756760 -089.16555023  -0.67 tie_down props GA 13
1301 A general_aviation 
1300  38.98703551 -089.16574296 -89.76 tie_down props GA 12
1301 A general_aviation 
1300  38.98685492 -089.16574296 -89.76 tie_down props GA 11
1301 A general_aviation 
1300  38.98690458 -089.16610650  89.73 tie_down props GA 10
1301 A general_aviation 
1300  38.98702780 -089.16611105  89.73 tie_down props GA 09
1301 A general_aviation 
1300  38.98715103 -089.16610868  89.73 tie_down props GA 08
1301 A general_aviation 
1300  38.98727426 -089.16611324  89.73 tie_down props GA 07
1301 A general_aviation 
1300  38.98739681 -089.16610978  89.73 tie_down props GA 06
1301 A general_aviation 
1300  38.98752004 -089.16611433  89.73 tie_down props GA 05
1301 A general_aviation 
1300  38.98764587 -089.16611476  89.73 tie_down props GA 04
1301 A general_aviation 
1300  38.98776910 -089.16611932  89.73 tie_down props GA 03
1301 A general_aviation 
1300  38.98789165 -089.16611585  89.73 tie_down props GA 02
1301 A general_aviation 
1300  38.98801488 -089.16612041  89.73 tie_down props GA 01
1301 A general_aviation 
18  38.98883687 -089.16583095 1 BCN
51 12280 CTAF/UNICOM
99
