I
1050 Generated by WorldEditor 2.1.0r1

1   1586 0 0 2O8 Hinton Muni
112  35.51236386 -098.34333791  35.51247998 -098.34331182
111  35.51249081 -098.34316537
112  35.51249081 -098.34316537  35.51260374 -098.34315411
111  35.51260950 -098.34303530
111  35.51261157 -098.34286783
112  35.51261157 -098.34286783  35.51260094 -098.34276692
111  35.51247222 -098.34268532
111  35.51270886 -098.34268776
111  35.51270677 -098.34303426
111  35.51270435 -098.34343775
111  35.50799356 -098.34337987
111  35.50799350 -098.34337464
111  35.50788045 -098.34337429
111  35.50788043 -098.34338096
111  35.50752446 -098.34337654
111  35.50747688 -098.34342322
112  35.50747688 -098.34342322  35.50747285 -098.34343537
111  35.50748183 -098.34343552
111  35.50765131 -098.34343584
111  35.50765275 -098.34374785
111  35.50627945 -098.34373507
111  35.50627938 -098.34372795
111  35.50623671 -098.34372784
111  35.50623871 -098.34335755
111  35.50535802 -098.34335028
111  35.50532109 -098.34334997
111  35.50518471 -098.34334903
111  35.50510910 -098.34334822
111  35.50510878 -098.34350496
111  35.50455834 -098.34349899
111  35.50455724 -098.34334452
111  35.50171953 -098.34331349
111  35.50172059 -098.34292473
111  35.50172157 -098.34256492
111  35.50195092 -098.34256492
114  35.50195092 -098.34256492  35.50180152 -098.34263711
130 Airport Boundary
111  35.51462877 -098.34198525
111  35.51464145 -098.34404510
111  35.51086101 -098.34400613
111  35.51024151 -098.34357496
111  35.50885943 -098.34398910
111  35.50778597 -098.34397949
111  35.50776525 -098.34401288
111  35.50737163 -098.34401788
111  35.50734867 -098.34398000
111  35.50019349 -098.34393692
113  35.50022319 -098.34182792
120 HS-17-1
111  35.51023922 -098.34301099 54
115  35.51016430 -098.34301095
120 HS-17-2
111  35.51270677 -098.34303426 54
115  35.51260950 -098.34303530
120 HS-Mid
111  35.50738587 -098.34298201 54
115  35.50731423 -098.34298169
120 HS-35-1
111  35.50179908 -098.34292473 54
115  35.50172059 -098.34292473
120 HS-35-2
111  35.50464451 -098.34295221 54
115  35.50456966 -098.34295242
120 Linear Feature 27
111  35.50713785 -098.34346376 51
115  35.50713783 -098.34352361
120 Linear Feature 27
111  35.50701526 -098.34346250 51
115  35.50701524 -098.34352235
120 Linear Feature 27
111  35.50689267 -098.34346208 51
115  35.50689265 -098.34352193
120 Linear Feature 27
111  35.50676905 -098.34346041 51
115  35.50676903 -098.34352026
120 Linear Feature 27
111  35.50664715 -098.34345915 51
115  35.50664713 -098.34351900
120 Linear Feature 27
111  35.50652237 -098.34345825 51
115  35.50652235 -098.34351810
120 Linear Feature 26
111  35.50717428 -098.34346381 51
111  35.50713785 -098.34346376 51
115  35.50710005 -098.34346347
120 Linear Feature 26
111  35.50705169 -098.34346255 51
111  35.50701526 -098.34346250 51
115  35.50697746 -098.34346221
120 Linear Feature 26
111  35.50692910 -098.34346213 51
111  35.50689267 -098.34346208 51
115  35.50685487 -098.34346179
120 Linear Feature 26
111  35.50680548 -098.34346045 51
111  35.50676905 -098.34346041 51
115  35.50673126 -098.34346011
120 Linear Feature 26
111  35.50668357 -098.34345919 51
111  35.50664715 -098.34345915 51
115  35.50660935 -098.34345885
120 Linear Feature 26
111  35.50655880 -098.34345829 51
111  35.50652237 -098.34345825 51
115  35.50648458 -098.34345795
120 Linear Feature 25
111  35.50695356 -098.34357869 51
115  35.50695351 -098.34351349
120 Linear Feature 25
111  35.50707580 -098.34358163 51
115  35.50707575 -098.34351644
120 Linear Feature 25
111  35.50683053 -098.34357702 51
115  35.50683048 -098.34351183
120 Linear Feature 25
111  35.50670723 -098.34357481 51
115  35.50670719 -098.34350962
120 Linear Feature 25
111  35.50658358 -098.34357381 51
115  35.50658353 -098.34350861
120 Linear Feature 25
111  35.50646064 -098.34357200 51
115  35.50646060 -098.34350680
120 Linear Feature 24
111  35.50698751 -098.34357869 51
111  35.50695356 -098.34357869 51
115  35.50691750 -098.34357869
120 Linear Feature 24
111  35.50710975 -098.34358163 51
111  35.50707580 -098.34358163 51
115  35.50703974 -098.34358163
120 Linear Feature 24
111  35.50686448 -098.34357702 51
111  35.50683053 -098.34357702 51
115  35.50679447 -098.34357702
120 Linear Feature 24
111  35.50674118 -098.34357481 51
111  35.50670723 -098.34357481 51
115  35.50667118 -098.34357481
120 Linear Feature 24
111  35.50661753 -098.34357381 51
111  35.50658358 -098.34357381 51
115  35.50654752 -098.34357381
120 Linear Feature 24
111  35.50649459 -098.34357200 51
111  35.50646064 -098.34357200 51
115  35.50642459 -098.34357200
120 Linear Feature 18
112  35.50460703 -098.34270800  35.50457753 -098.34256448 51
111  35.50445424 -098.34255783 51
115  35.50388190 -098.34255266
120 Linear Feature 17
112  35.50460737 -098.34311153  35.50460202 -098.34315453 51
112  35.50457131 -098.34321436  35.50455426 -098.34324056
111  35.50457131 -098.34321436
112  35.50457131 -098.34321436  35.50452570 -098.34328445 1
115  35.50445580 -098.34330121
120 Linear Feature 16
112  35.50735000 -098.34316394  35.50732582 -098.34330589 51
115  35.50720563 -098.34333256
120 Linear Feature 15
112  35.50734828 -098.34345016  35.50731427 -098.34333992 51
115  35.50724430 -098.34333271
120 Linear Feature 14
112  35.50742990 -098.34333343  35.50737600 -098.34336515 51
115  35.50734828 -098.34345016
120 Linear Feature 13
112  35.50644662 -098.34332321  35.50635339 -098.34333698 51
115  35.50632988 -098.34346624
120 Linear Feature 12
111  35.50473918 -098.34330113 51
111  35.50457172 -098.34330117 1
111  35.50445580 -098.34330121 1
111  35.50193461 -098.34327306
112  35.50193461 -098.34327306  35.50175888 -098.34325784 51
111  35.50175188 -098.34306693 51
111  35.50175502 -098.34272133
112  35.50175502 -098.34272133  35.50176219 -098.34264247 51
115  35.50178237 -098.34261633
120 Linear Feature 11
112  35.50621678 -098.34332028  35.50632201 -098.34335350 51
111  35.50632988 -098.34346624 51
111  35.50632909 -098.34359110
112  35.50632909 -098.34359110  35.50633899 -098.34367164 51
111  35.50640137 -098.34368473 51
111  35.50711625 -098.34369162
112  35.50711625 -098.34369162  35.50716722 -098.34368776 51
111  35.50729063 -098.34357360
112  35.50729063 -098.34357360  35.50732254 -098.34354030 51
112  35.50734809 -098.34348158  35.50735026 -098.34345013
111  35.50734809 -098.34348158 51
111  35.50734828 -098.34345016 51
115  35.50735000 -098.34316394
120 Linear Feature 10
111  35.50749309 -098.34333368 51
111  35.50742990 -098.34333343 51
111  35.50724430 -098.34333271 51
111  35.50720563 -098.34333256 51
111  35.50644662 -098.34332321 51
111  35.50621678 -098.34332028 51
111  35.50473918 -098.34330113
112  35.50473918 -098.34330113  35.50461952 -098.34326373 51
111  35.50460737 -098.34311153 51
111  35.50460703 -098.34270800
112  35.50460703 -098.34270800  35.50463960 -098.34256622 51
111  35.50474683 -098.34256137 51
115  35.50538286 -098.34256712
120 Linear Feature 9
112  35.50735648 -098.34273787  35.50731517 -098.34258710 51
111  35.50720347 -098.34258970 51
115  35.50646971 -098.34257987
120 Linear Feature 8
112  35.51020673 -098.34280925  35.51018862 -098.34263347 51
111  35.51005033 -098.34261971 51
115  35.50949121 -098.34261378
120 Linear Feature 7
112  35.51020319 -098.34317025  35.51017516 -098.34332852 51
115  35.51004927 -098.34335861
120 Linear Feature 6
111  35.51035602 -098.34336120 1
111  35.51023620 -098.34336039 51
111  35.51004927 -098.34335861 51
111  35.51001323 -098.34335861 1
111  35.50822158 -098.34334214 51
111  35.50749309 -098.34333368
112  35.50749309 -098.34333368  35.50736741 -098.34329163 51
111  35.50735000 -098.34316394 51
111  35.50735648 -098.34273787
112  35.50735648 -098.34273787  35.50737901 -098.34261102 51
111  35.50753227 -098.34259240 51
115  35.50807709 -098.34259832
120 Linear Feature 5
112  35.51260552 -098.34273077  35.51265288 -098.34278422 51
111  35.51265863 -098.34285329 51
111  35.51265922 -098.34319472
112  35.51265922 -098.34319472  35.51262536 -098.34338000 51
111  35.51248928 -098.34338360 1
111  35.51035602 -098.34336120
112  35.51035602 -098.34336120  35.51029700 -098.34334644 1
112  35.51023778 -098.34326900  35.51021522 -098.34323026
111  35.51023778 -098.34326900
112  35.51023778 -098.34326900  35.51020904 -098.34321965 51
111  35.51020319 -098.34317025 51
111  35.51020673 -098.34280925
112  35.51020673 -098.34280925  35.51023387 -098.34263310 51
111  35.51036015 -098.34262295 51
115  35.51093659 -098.34262763
21  35.51050609 -098.34226170 2 179.5100 3.00 PAPI-2L-17
21  35.50415201 -098.34285194 2 359.5100 3.00 PAPI-2L-35
14  35.50605145 -098.34363642  26.25 0 Tower
1300  35.50793711 -098.34359454  89.58 hangar props GA Hangar 1
1301 A none 
1300  35.50582271 -098.34360574  89.29 hangar turboprops|props GA Hangar 2-1
1301 B none 
1300  35.50563211 -098.34360067  89.29 hangar turboprops|props GA Hangar 2-2
1301 B none 
1300  35.50524737 -098.34359464  90.00 hangar props GA Hangar 3
1301 A none 
1300  35.50713785 -098.34346376  89.86 tie_down props GA Tie-Down 1
1301 A general_aviation 
1300  35.50707580 -098.34358163 -89.75 tie_down props GA Tie-Down 2
1301 A general_aviation 
1300  35.50701526 -098.34346250  89.86 tie_down props GA Tie-Down 3
1301 A general_aviation 
1300  35.50695356 -098.34357869 -89.75 tie_down props GA Tie-Down 4
1301 A general_aviation 
1300  35.50689267 -098.34346208  89.86 tie_down props GA Tie-Down 5
1301 A general_aviation 
1300  35.50683053 -098.34357702 -89.75 tie_down props GA Tie-Down 6
1301 A general_aviation 
1300  35.50676905 -098.34346041  89.86 tie_down props GA Tie-Down 7
1301 A general_aviation 
1300  35.50670723 -098.34357481 -89.75 tie_down props GA Tie-Down 8
1301 A general_aviation 
1300  35.50664715 -098.34345915  89.86 tie_down props GA Tie-Down 9
1301 A general_aviation 
1300  35.50658358 -098.34357381 -89.75 tie_down props GA Tie-Down 10
1301 A general_aviation 
1300  35.50652237 -098.34345825  89.86 tie_down props GA Tie-Down 11
1301 A general_aviation 
1300  35.50646064 -098.34357200 -89.75 tie_down props GA Tie-Down 12
1301 A general_aviation 
18  35.50763604 -098.34394688 1 BCN
19  35.50736758 -098.34212036 1 WS
51 12305 CTAF
99
