I
1050 Generated by WorldEditor 2.1.0r1

1    203 1 0 LFBM Mont de Marsan
1302 city Mont-de-Marsan
111  43.90914761 -000.50965913
111  43.90910287 -000.51154310
111  43.90849801 -000.51149711
111  43.90849980 -000.51143787
111  43.90819950 -000.51141085
111  43.90820947 -000.51108019
111  43.90850977 -000.51110721
111  43.90851276 -000.51100813
111  43.90821246 -000.51098626
111  43.90822232 -000.51065954
111  43.90852262 -000.51068141
111  43.90852863 -000.51048202
111  43.90825058 -000.51046272
111  43.90826964 -000.50983099
111  43.90854769 -000.50985029
111  43.90855930 -000.50946562
111  43.90834241 -000.50945404
111  43.90835138 -000.50915680
111  43.90856826 -000.50916838
111  43.90857090 -000.50908092
111  43.90835680 -000.50907063
111  43.90836587 -000.50876967
111  43.90857997 -000.50877996
111  43.90857873 -000.50882149
111  43.90874209 -000.50883750
111  43.90891698 -000.50901890
111  43.90903038 -000.50909626
111  43.90903614 -000.50906691
111  43.90936380 -000.50922256
111  43.90936834 -000.50914743
111  43.90930837 -000.50914254
111  43.90930661 -000.50908378
111  43.90918843 -000.50907398
111  43.90921950 -000.50819291
111  43.90920311 -000.50817669
111  43.90921566 -000.50781296
111  43.90922974 -000.50781634
111  43.90923880 -000.50748305
111  43.90922814 -000.50748129
111  43.90929462 -000.50542917
111  43.90931003 -000.50542994
111  43.90975271 -000.49303562
111  43.90971476 -000.49294800
111  43.90968905 -000.49293953
111  43.90955327 -000.49289481
111  43.90949893 -000.49288055
111  43.90946924 -000.49294222
111  43.90940847 -000.49330319
111  43.90938167 -000.49329308
111  43.90938795 -000.49324625
111  43.90939535 -000.49323566
111  43.90944217 -000.49293162
111  43.90943544 -000.49286217
111  43.90893553 -000.49271126
111  43.90896266 -000.49254077
111  43.90919973 -000.49261447
111  43.90923747 -000.49237722
111  43.90927842 -000.49238982
111  43.90930583 -000.49223140
111  43.90927890 -000.49211499
111  43.90925649 -000.49201203
111  43.90909876 -000.49208033
111  43.90908807 -000.49203980
111  43.90925840 -000.49196563
111  43.90918577 -000.49164302
111  43.90930620 -000.49159058
111  43.90937854 -000.49191222
111  43.90955407 -000.49264926
111  43.90959465 -000.49273342
111  43.90969151 -000.49275346
111  43.90972129 -000.49275962
111  43.90976436 -000.49270933
111  43.90988803 -000.48924688
111  43.90991680 -000.48921738
111  43.90994391 -000.48911081
111  43.90999080 -000.48897087
111  43.91004724 -000.48884601
111  43.91010566 -000.48874091
111  43.91047590 -000.48816176
111  43.91066924 -000.48785933
111  43.91069868 -000.48774194
111  43.91080589 -000.48718889
111  43.91090643 -000.48709586
111  43.91104401 -000.48701261
111  43.91118772 -000.48694780
111  43.91132618 -000.48692311
111  43.91141398 -000.48692176
111  43.91146683 -000.48692628
111  43.91153765 -000.48693234
111  43.91193459 -000.48696775
111  43.91190644 -000.48783502
111  43.91181266 -000.48768252
111  43.91168797 -000.48755990
111  43.91144457 -000.48754295
111  43.91141607 -000.48754091
111  43.91131212 -000.48755125
111  43.91121863 -000.48757329
111  43.91109560 -000.48763681
111  43.91102813 -000.48770071
111  43.91096459 -000.48776991
111  43.91061075 -000.48832585
111  43.91023875 -000.48891034
111  43.91019289 -000.48899848
111  43.91014647 -000.48909744
111  43.91011147 -000.48919783
111  43.91008066 -000.48931701
111  43.91006218 -000.48940721
111  43.91005262 -000.48952305
111  43.90948679 -000.50538608
111  43.90954351 -000.50538967
111  43.90994316 -000.50541499
111  43.90984028 -000.50864950
111  43.91071761 -000.50870583
111  43.91073602 -000.50870693
111  43.91096557 -000.50872165
111  43.91104750 -000.50867862
111  43.91109533 -000.50863911
111  43.91111464 -000.50861120
111  43.91115756 -000.50854915
111  43.91117915 -000.50846194
111  43.91118919 -000.50845514
111  43.91115523 -000.50943813
111  43.91113416 -000.50942623
111  43.91112324 -000.50933590
111  43.91109649 -000.50928636
111  43.91107565 -000.50924777
111  43.91103197 -000.50920715
111  43.91094006 -000.50915129
111  43.91072723 -000.50913690
111  43.91070296 -000.50913526
111  43.90982226 -000.50907574
111  43.90981168 -000.50938759
111  43.90978701 -000.50972802
111  43.90965614 -000.51397075
111  43.90966236 -000.51397547
111  43.90958685 -000.51591294
111  43.90957531 -000.51591155
111  43.90949133 -000.51835122
111  43.90950174 -000.51838986
111  43.90952975 -000.51841637
111  43.90984210 -000.51849998
111  43.90983662 -000.51856245
111  43.90948598 -000.51846017
111  43.90945992 -000.51841807
111  43.90941536 -000.51834612
111  43.90904349 -000.51832115
111  43.90904110 -000.51839320
111  43.90902262 -000.51894995
111  43.90908278 -000.51895375
111  43.90920341 -000.51896137
111  43.90915490 -000.52053071
111  43.90903590 -000.52052052
111  43.90897381 -000.52051521
111  43.90893294 -000.52161752
111  43.90894000 -000.52178400
111  43.90896998 -000.52192600
111  43.90903760 -000.52215777
111  43.90938405 -000.52277472
111  43.90968214 -000.52245644
111  43.90976431 -000.52261166
111  43.90950262 -000.52289106
111  43.90946621 -000.52292993
111  43.90967630 -000.52332681
111  43.90974608 -000.52345862
111  43.90982545 -000.52353207
111  43.90990130 -000.52357124
111  43.91020467 -000.52359707
111  43.91022414 -000.52359873
111  43.91065859 -000.52363571
111  43.91066372 -000.52348830
111  43.91068063 -000.52300241
111  43.91090516 -000.52302232
111  43.91215867 -000.48695996
111  43.91242689 -000.48698111
111  43.91117304 -000.52304326
111  43.91139801 -000.52306215
111  43.91137731 -000.52366931
111  43.91135076 -000.52430368
111  43.91132821 -000.52489620
111  43.91131993 -000.52511370
111  43.91134345 -000.52517082
111  43.91139931 -000.52522795
111  43.91151396 -000.52530956
111  43.91191524 -000.52533813
111  43.91192877 -000.52532523
111  43.91194685 -000.52530801
111  43.91202952 -000.52519719
111  43.91255758 -000.52448935
111  43.91257963 -000.52444651
111  43.91258991 -000.52438121
111  43.91264605 -000.52317099
111  43.91263989 -000.52310600
111  43.91261637 -000.52306315
111  43.91257669 -000.52304479
111  43.91201024 -000.52300663
111  43.91198709 -000.52300507
111  43.91140147 -000.52296563
111  43.91140790 -000.52278216
111  43.91199585 -000.52281987
111  43.91201724 -000.52282124
111  43.91254435 -000.52285504
111  43.91261049 -000.52279791
111  43.91266929 -000.52267549
111  43.91267223 -000.52256939
111  43.91275601 -000.52237760
111  43.91277860 -000.52239908
111  43.91279343 -000.52241317
111  43.91296216 -000.52207451
111  43.91306657 -000.52217378
111  43.91289784 -000.52251244
111  43.91291792 -000.52253154
111  43.91293481 -000.52254760
111  43.91300853 -000.52261768
111  43.91299356 -000.52264712
111  43.91288789 -000.52255474
111  43.91285313 -000.52262576
111  43.91283986 -000.52268115
111  43.91285503 -000.52273189
111  43.91287873 -000.52275943
111  43.91296703 -000.52283195
111  43.91304119 -000.52266875
111  43.91326246 -000.52285100
111  43.91321981 -000.52295699
111  43.91320321 -000.52299821
111  43.91319483 -000.52301903
111  43.91345520 -000.52321965
111  43.91339403 -000.52337163
111  43.91313367 -000.52317101
111  43.91312542 -000.52319150
111  43.91311523 -000.52321746
111  43.91310923 -000.52322465
111  43.91292799 -000.52308968
111  43.91292505 -000.52307132
111  43.91283539 -000.52306520
111  43.91279276 -000.52310601
111  43.91277953 -000.52314681
111  43.91276730 -000.52345232
111  43.91275317 -000.52380544
111  43.91274572 -000.52399152
111  43.91294398 -000.52410206
111  43.91294507 -000.52410791
111  43.91294936 -000.52413103
111  43.91323691 -000.52402865
111  43.91326827 -000.52419755
111  43.91298072 -000.52429992
111  43.91298429 -000.52431917
111  43.91298945 -000.52435060
111  43.91301657 -000.52449499
111  43.91298498 -000.52450093
111  43.91295151 -000.52432206
111  43.91286625 -000.52434858
111  43.91279717 -000.52444040
111  43.91278247 -000.52449141
111  43.91277071 -000.52459750
111  43.91284714 -000.52490764
111  43.91296573 -000.52485043
111  43.91297999 -000.52489703
111  43.91290040 -000.52493653
111  43.91286759 -000.52495281
111  43.91285479 -000.52495922
111  43.91295660 -000.52534614
111  43.91283803 -000.52540549
111  43.91273677 -000.52501853
111  43.91268693 -000.52482806
111  43.91264577 -000.52476277
111  43.91259579 -000.52474441
111  43.91254582 -000.52476073
111  43.91251207 -000.52480677
111  43.91220333 -000.52522797
111  43.91218129 -000.52527286
111  43.91217394 -000.52532387
111  43.91217688 -000.52537896
111  43.91220186 -000.52543201
111  43.91222685 -000.52546465
111  43.91229594 -000.52553810
111  43.91235032 -000.52561564
111  43.91239442 -000.52569725
111  43.91242823 -000.52579519
111  43.91245322 -000.52589108
111  43.91246644 -000.52599106
111  43.91247379 -000.52610940
111  43.91246497 -000.52621346
111  43.91240177 -000.52651339
111  43.91233415 -000.52666845
111  43.91228565 -000.52674803
111  43.91224251 -000.52681339
111  43.91220067 -000.52685887
111  43.91215189 -000.52689289
111  43.91209750 -000.52692961
111  43.91202401 -000.52695002
111  43.91195492 -000.52696022
111  43.91189260 -000.52695522
111  43.91187134 -000.52695352
111  43.91173503 -000.52694258
111  43.91162420 -000.52693370
111  43.91162861 -000.52681332
111  43.91110455 -000.52677515
111  43.91067612 -000.52674395
111  43.91065996 -000.52705407
111  43.91053268 -000.52704689
111  43.91008875 -000.52702186
111  43.91006531 -000.52702054
111  43.90991551 -000.52701210
111  43.90990428 -000.52725296
111  43.90988940 -000.52725212
111  43.90990063 -000.52701126
111  43.90969050 -000.52699941
111  43.90966258 -000.52701165
111  43.90963465 -000.52703613
111  43.90961554 -000.52708510
111  43.90961461 -000.52711898
111  43.90960914 -000.52731897
111  43.90990900 -000.52733938
111  43.90990398 -000.52752286
111  43.90960413 -000.52750246
111  43.90957452 -000.52858522
111  43.90956472 -000.52865663
111  43.90955002 -000.52872804
111  43.90952619 -000.52880221
111  43.90927231 -000.52959247
111  43.90959594 -000.52960732
111  43.90958633 -000.53009552
111  43.90909507 -000.53014419
111  43.90905516 -000.53026842
111  43.90905638 -000.53028542
111  43.90907966 -000.53030922
111  43.90909680 -000.53031092
111  43.90920000 -000.53026469
111  43.90943365 -000.53016001
111  43.90947240 -000.53032677
111  43.90924084 -000.53043060
111  43.90929401 -000.53065946
111  43.90927809 -000.53069007
111  43.90914335 -000.53074617
111  43.90908339 -000.53099427
111  43.90907456 -000.53103080
111  43.90906941 -000.53105209
111  43.90929984 -000.53116019
111  43.90925979 -000.53132587
111  43.90895955 -000.53118377
111  43.90893634 -000.53118312
111  43.90891062 -000.53119502
111  43.90889386 -000.53123073
111  43.90888949 -000.53137131
111  43.90886584 -000.53214141
111  43.90900804 -000.53254431
111  43.90899945 -000.53254878
111  43.90910736 -000.53284998
111  43.90899717 -000.53292764
111  43.90888668 -000.53262761
111  43.90876700 -000.53271073
111  43.90874995 -000.53267096
111  43.90886827 -000.53259119
111  43.90876824 -000.53232061
111  43.90855359 -000.53231934
111  43.90853213 -000.53231738
111  43.90854095 -000.53215335
111  43.90845326 -000.53214533
111  43.90844445 -000.53230936
111  43.90830787 -000.53229688
111  43.90824372 -000.53224717
111  43.90825059 -000.53209176
111  43.90828628 -000.53210343
111  43.90854725 -000.53212124
111  43.90854852 -000.53208889
111  43.90854966 -000.53205984
111  43.90830695 -000.53204309
111  43.90831377 -000.53186923
111  43.90855644 -000.53188542
111  43.90868930 -000.53189428
111  43.90872424 -000.53187653
111  43.90873747 -000.53184422
111  43.90877314 -000.53070347
111  43.90877887 -000.53063812
111  43.90879969 -000.53056501
111  43.90899493 -000.52996500
111  43.90898891 -000.52993223
111  43.90896857 -000.52991724
111  43.90885990 -000.52993883
111  43.90885866 -000.52992806
111  43.90879578 -000.52993670
111  43.90855813 -000.52996936
111  43.90854523 -000.52979619
111  43.90878660 -000.52976268
111  43.90876919 -000.52952886
111  43.90885438 -000.52927105
111  43.90899371 -000.52915224
111  43.90886587 -000.52886437
111  43.90897361 -000.52877251
111  43.90918123 -000.52923664
111  43.90922200 -000.52923605
111  43.90924084 -000.52921910
111  43.90926892 -000.52913395
111  43.90932687 -000.52895817
111  43.90937196 -000.52882139
111  43.90941847 -000.52868032
111  43.90943895 -000.52859129
111  43.90945203 -000.52780506
111  43.90927021 -000.52779444
111  43.90926090 -000.52813085
111  43.90913530 -000.52812351
111  43.90914450 -000.52778792
111  43.90915119 -000.52754356
111  43.90916544 -000.52747876
111  43.90917811 -000.52741491
111  43.90921273 -000.52728590
111  43.90926048 -000.52716778
111  43.90929923 -000.52710150
111  43.90933177 -000.52705124
111  43.90932161 -000.52700131
111  43.90927858 -000.52701519
111  43.90904746 -000.52708972
111  43.90901832 -000.52691873
111  43.90925522 -000.52684325
111  43.90921242 -000.52659217
111  43.90924693 -000.52656556
111  43.90925364 -000.52640053
111  43.90942998 -000.52641409
111  43.90943900 -000.52616431
111  43.90944546 -000.52598527
111  43.90942085 -000.52593725
111  43.90909532 -000.52580540
111  43.90905866 -000.52581577
111  43.90901455 -000.52583308
111  43.90879234 -000.52632000
111  43.90868551 -000.52622731
111  43.90881531 -000.52594291
111  43.90866023 -000.52580834
111  43.90862506 -000.52586972
111  43.90841919 -000.52564698
111  43.90855295 -000.52543009
111  43.90836835 -000.52521108
111  43.90845056 -000.52507780
111  43.90863516 -000.52529680
111  43.90880186 -000.52548647
111  43.90913135 -000.52561560
111  43.90937991 -000.52539397
111  43.90862965 -000.52514744
111  43.90863812 -000.52512227
111  43.90940266 -000.52537447
111  43.90947515 -000.52530851
111  43.90948100 -000.52513077
111  43.90931515 -000.52499644
111  43.90932328 -000.52476368
111  43.90950459 -000.52463128
111  43.90954130 -000.52364001
111  43.90954644 -000.52350117
111  43.90953226 -000.52347538
111  43.90886742 -000.52226615
111  43.90882738 -000.52214978
111  43.90878993 -000.52199587
111  43.90875524 -000.52177846
111  43.90886428 -000.51838697
111  43.90886662 -000.51831442
111  43.90879979 -000.51831046
111  43.90873071 -000.51830637
111  43.90830313 -000.51828104
111  43.90820958 -000.51827566
111  43.90821406 -000.51815447
111  43.90789656 -000.51813815
111  43.90790752 -000.51782805
111  43.90822553 -000.51784440
111  43.90822855 -000.51776280
111  43.90791053 -000.51774266
111  43.90792199 -000.51741827
111  43.90823957 -000.51743838
111  43.90824297 -000.51737316
111  43.90792421 -000.51735531
111  43.90793538 -000.51703904
111  43.90825466 -000.51705693
111  43.90825753 -000.51697940
111  43.90793827 -000.51695714
111  43.90794945 -000.51664081
111  43.90826923 -000.51666311
111  43.90827195 -000.51658960
111  43.90795205 -000.51656719
111  43.90796314 -000.51625302
111  43.90828358 -000.51627546
111  43.90829554 -000.51595535
111  43.90829783 -000.51589421
111  43.90830347 -000.51574306
111  43.90784442 -000.51571651
111  43.90780367 -000.51550236
111  43.90785926 -000.51531051
111  43.90831865 -000.51533709
111  43.90832269 -000.51522900
111  43.90786321 -000.51519630
111  43.90781952 -000.51498000
111  43.90787797 -000.51479223
111  43.90833779 -000.51482496
111  43.90833967 -000.51477467
111  43.90852815 -000.51478587
111  43.90849141 -000.51579782
111  43.90895282 -000.51582528
111  43.90904211 -000.51393274
111  43.90921136 -000.51394603
113  43.90933516 -000.50969606
111  43.90829962 -000.53214255
111  43.90829609 -000.53226741
111  43.90841956 -000.53227475
113  43.90842352 -000.53214950
111  43.90955366 -000.52676926
111  43.90959481 -000.52680394
111  43.90990653 -000.52682263
111  43.90995451 -000.52591868
111  43.90997782 -000.52592007
111  43.90992984 -000.52682403
111  43.91007557 -000.52683277
111  43.91009620 -000.52683400
111  43.91047797 -000.52685690
111  43.91051349 -000.52685903
111  43.91058347 -000.52681139
111  43.91063402 -000.52674681
111  43.91054142 -000.52673661
111  43.91055171 -000.52662440
111  43.91063843 -000.52424747
111  43.91020809 -000.52422301
111  43.91018030 -000.52422143
111  43.90977708 -000.52419851
111  43.90971240 -000.52422503
111  43.90968301 -000.52427196
111  43.90965361 -000.52434745
111  43.90963897 -000.52470214
111  43.90960868 -000.52543599
111  43.90978323 -000.52549125
111  43.90977786 -000.52552112
111  43.90960739 -000.52546728
113  43.90957810 -000.52617704
111  43.91130974 -000.52554720
111  43.91129505 -000.52603688
111  43.91136707 -000.52604504
111  43.91136266 -000.52616338
111  43.91129799 -000.52616134
111  43.91131415 -000.52624295
111  43.91133914 -000.52631641
111  43.91137589 -000.52638782
111  43.91143321 -000.52645923
111  43.91151259 -000.52652860
111  43.91159490 -000.52656329
111  43.91163753 -000.52656533
111  43.91164341 -000.52644087
111  43.91170781 -000.52644503
111  43.91188851 -000.52645671
111  43.91191526 -000.52645843
111  43.91198883 -000.52646331
111  43.91203881 -000.52645719
111  43.91209025 -000.52644087
111  43.91214758 -000.52641230
111  43.91220196 -000.52635721
111  43.91224606 -000.52627968
111  43.91226811 -000.52620419
111  43.91228575 -000.52611441
111  43.91228428 -000.52605116
111  43.91227252 -000.52595119
111  43.91225635 -000.52589202
111  43.91221666 -000.52580020
111  43.91217551 -000.52573899
111  43.91210642 -000.52566554
111  43.91204469 -000.52562066
111  43.91194326 -000.52559209
111  43.91191826 -000.52559032
113  43.91141709 -000.52555481
110 2 0.00 153.0000 New Taxiway 7
111  43.91283164 -000.48897280
111  43.91277344 -000.48895321
111  43.91271170 -000.48897280
111  43.91263938 -000.48902422
111  43.91259881 -000.48909277
111  43.91258118 -000.48916378
111  43.91257588 -000.48922988
111  43.91256354 -000.48922499
111  43.91260234 -000.48849291
111  43.91262880 -000.48849780
111  43.91267466 -000.48858595
111  43.91278375 -000.48865927
111  43.91339956 -000.48907318
111  43.91341981 -000.48908679
111  43.91351249 -000.48914909
111  43.91362362 -000.48918581
111  43.91369241 -000.48917602
111  43.91380000 -000.48914664
111  43.91392347 -000.48904870
111  43.91399756 -000.48892872
111  43.91404342 -000.48882344
111  43.91406987 -000.48873529
111  43.91408928 -000.48859573
111  43.91408928 -000.48847821
111  43.91406458 -000.48835089
111  43.91402931 -000.48824315
111  43.91397286 -000.48813297
111  43.91387585 -000.48802034
111  43.91365525 -000.48786871
111  43.91363516 -000.48785490
111  43.91332729 -000.48764329
111  43.91320911 -000.48760411
111  43.91306271 -000.48757473
111  43.91294982 -000.48756739
111  43.91285457 -000.48758942
111  43.91279107 -000.48762125
111  43.91271699 -000.48769226
111  43.91267642 -000.48776081
111  43.91264467 -000.48783672
111  43.91263056 -000.48783427
111  43.91266231 -000.48697242
111  43.91278402 -000.48698466
111  43.91284223 -000.48697731
111  43.91288456 -000.48694549
111  43.91317140 -000.48658514
111  43.91323733 -000.48650231
111  43.91328143 -000.48630128
111  43.91339255 -000.48579471
111  43.91370299 -000.48543478
111  43.91396581 -000.48585837
111  43.91367301 -000.48621584
111  43.91367869 -000.48623448
111  43.91368482 -000.48625460
111  43.91395787 -000.48609047
111  43.91400629 -000.48624923
111  43.91373323 -000.48641336
111  43.91373922 -000.48643298
111  43.91374702 -000.48645858
111  43.91379027 -000.48660042
111  43.91375944 -000.48661739
111  43.91371005 -000.48646069
111  43.91348747 -000.48660230
111  43.91324439 -000.48675695
111  43.91320421 -000.48680538
111  43.91304514 -000.48699708
111  43.91301685 -000.48703118
111  43.91300627 -000.48709239
111  43.91301861 -000.48715360
111  43.91304683 -000.48719033
111  43.91309093 -000.48720012
111  43.91312621 -000.48719033
111  43.91363381 -000.48696675
111  43.91365400 -000.48695785
111  43.91368740 -000.48694291
111  43.91366066 -000.48682061
111  43.91403107 -000.48666391
111  43.91411750 -000.48666146
111  43.91420746 -000.48667615
111  43.91429565 -000.48673001
111  43.91440677 -000.48682550
111  43.91449673 -000.48698221
111  43.91454259 -000.48707525
111  43.91461138 -000.48726868
111  43.91464313 -000.48743273
111  43.91464842 -000.48754291
111  43.91464137 -000.48766533
111  43.91462726 -000.48776083
111  43.91457963 -000.48793712
111  43.91457081 -000.48801057
111  43.91457963 -000.48810851
111  43.91461667 -000.48820890
111  43.91465724 -000.48826766
111  43.91485893 -000.48840415
111  43.91535572 -000.48874032
111  43.91543872 -000.48879648
111  43.91547670 -000.48882219
111  43.91551374 -000.48870221
111  43.91566767 -000.48880435
111  43.91590932 -000.48811386
111  43.91603385 -000.48819097
111  43.91595654 -000.48841501
111  43.91593713 -000.48840767
111  43.91574396 -000.48896752
111  43.91572808 -000.48896017
111  43.91571988 -000.48898674
111  43.91581446 -000.48905075
111  43.91596263 -000.48861980
111  43.91626392 -000.48882368
111  43.91611575 -000.48925463
111  43.91648813 -000.48950661
111  43.91641758 -000.48972453
111  43.91645600 -000.48974941
111  43.91658123 -000.48938947
111  43.91683159 -000.48955152
111  43.91670636 -000.48991146
111  43.91673154 -000.48992776
111  43.91668568 -000.49005999
111  43.91619356 -000.48973923
111  43.91616005 -000.48983472
111  43.91639817 -000.48998898
111  43.91629411 -000.49031708
111  43.91612301 -000.49020690
111  43.91606904 -000.49036299
111  43.91633869 -000.49053893
111  43.91628373 -000.49069787
111  43.91601408 -000.49052193
111  43.91595368 -000.49069661
111  43.91592369 -000.49067212
111  43.91596603 -000.49053990
111  43.91585818 -000.49046704
111  43.91530281 -000.49009182
111  43.91529929 -000.49012365
111  43.91513701 -000.49019466
111  43.91512290 -000.49017752
111  43.91503471 -000.49020691
111  43.91493770 -000.49024363
111  43.91486714 -000.49025343
111  43.91478777 -000.49025343
111  43.91471721 -000.49023384
111  43.91462726 -000.49018977
111  43.91333891 -000.48931660
113  43.91332114 -000.48930455
111  43.91432047 -000.48805057
111  43.91442630 -000.48776695
111  43.91444100 -000.48771390
111  43.91445570 -000.48762616
111  43.91445717 -000.48750374
111  43.91444541 -000.48741804
111  43.91442189 -000.48734051
111  43.91438515 -000.48725685
111  43.91432488 -000.48719768
111  43.91424698 -000.48715687
111  43.91419700 -000.48714667
111  43.91413233 -000.48715075
111  43.91376632 -000.48730378
111  43.91375233 -000.48723980
111  43.91371899 -000.48725411
111  43.91369594 -000.48726405
111  43.91340032 -000.48739152
111  43.91340473 -000.48743437
111  43.91370469 -000.48763621
113  43.91373640 -000.48765501
110 2 0.00 153.0000 New Taxiway 6
111  43.91250604 -000.49174675
111  43.91242949 -000.49173825
111  43.91241520 -000.49168015
111  43.91243153 -000.49162206
113  43.91251115 -000.49162773
110 2 0.00 153.0000 New Taxiway 5
111  43.91177219 -000.49169732
111  43.91177617 -000.49157494
111  43.91186501 -000.49158522
111  43.91187420 -000.49164615
113  43.91185684 -000.49170424
110 1 0.00 153.0000 New Taxiway 90
111  43.91551374 -000.48870221
111  43.91547670 -000.48882219
111  43.91543872 -000.48879648
111  43.91535572 -000.48874032
112  43.91535572 -000.48874032  43.91540184 -000.48874832
112  43.91537585 -000.48861838  43.91533415 -000.48858637
111  43.91537585 -000.48861838
111  43.91489537 -000.48829023
112  43.91489537 -000.48829023  43.91485390 -000.48826397
112  43.91485893 -000.48840415  43.91490202 -000.48843812
111  43.91485893 -000.48840415
111  43.91465724 -000.48826766
111  43.91461667 -000.48820890
111  43.91457963 -000.48810851
111  43.91457081 -000.48801057
111  43.91457963 -000.48793712
111  43.91462726 -000.48776083
111  43.91464137 -000.48766533
111  43.91464842 -000.48754291
111  43.91464313 -000.48743273
111  43.91461138 -000.48726868
111  43.91454259 -000.48707525
111  43.91449673 -000.48698221
111  43.91440677 -000.48682550
111  43.91429565 -000.48673001
111  43.91420746 -000.48667615
111  43.91411750 -000.48666146
111  43.91403107 -000.48666391
111  43.91366066 -000.48682061
111  43.91368740 -000.48694291
111  43.91365400 -000.48695785
111  43.91363381 -000.48696675
111  43.91312621 -000.48719033
111  43.91309093 -000.48720012
111  43.91304683 -000.48719033
111  43.91301861 -000.48715360
111  43.91300627 -000.48709239
111  43.91301685 -000.48703118
111  43.91304514 -000.48699708
111  43.91320421 -000.48680538
111  43.91320325 -000.48683941
111  43.91320647 -000.48685460
111  43.91381287 -000.48667409
111  43.91409267 -000.48626174
111  43.91409134 -000.48620245
111  43.91407334 -000.48621231
111  43.91404071 -000.48628406
111  43.91374702 -000.48645858
111  43.91373922 -000.48643298
111  43.91402865 -000.48626247
111  43.91404062 -000.48623024
111  43.91404890 -000.48618940
111  43.91401109 -000.48607467
111  43.91398323 -000.48605609
111  43.91367869 -000.48623448
111  43.91367301 -000.48621584
111  43.91396581 -000.48585837
111  43.91398189 -000.48591528
111  43.91456781 -000.48677864
111  43.91492283 -000.48746785
112  43.91498289 -000.48745488  43.91500558 -000.48740578
111  43.91498289 -000.48745488
111  43.91508165 -000.48720291
112  43.91510567 -000.48722514  43.91508565 -000.48728628
111  43.91512836 -000.48725108
111  43.91502693 -000.48754381
112  43.91502693 -000.48754381  43.91501225 -000.48759383
111  43.91505362 -000.48764015
111  43.91541131 -000.48787915
112  43.91540864 -000.48791620  43.91536994 -000.48789397
111  43.91538862 -000.48794955
111  43.91503360 -000.48771982
112  43.91496153 -000.48774761  43.91494285 -000.48780134
111  43.91496153 -000.48774761
111  43.91486410 -000.48801996
112  43.91486410 -000.48801996  43.91483474 -000.48810889
111  43.91489613 -000.48816447
111  43.91548472 -000.48853316
111  43.91550607 -000.48862209
113  43.91548883 -000.48868380
111  43.91390626 -000.48659966
111  43.91394897 -000.48659596
112  43.91394897 -000.48659596  43.91418387 -000.48646071
111  43.91439742 -000.48666636
111  43.91440142 -000.48665154
111  43.91436004 -000.48655520
111  43.91414516 -000.48627174
111  43.91413182 -000.48627174
113  43.91411981 -000.48631064
111  43.91469638 -000.48716844
111  43.91468437 -000.48720364
