I
1050 Generated by WorldEditor 2.1.0r1

1   1008 0 0 KGGI Grinnell Rgnl
111  41.70870477 -092.73030896
111  41.70861070 -092.73041785
111  41.70882301 -092.73074464
111  41.70860460 -092.73100260
111  41.70844746 -092.73076728
111  41.70843545 -092.73078069
111  41.70838212 -092.73069929
112  41.70838212 -092.73069929  41.70834112 -092.73075942
111  41.70837842 -092.73081848
111  41.70837185 -092.73082596
111  41.70856227 -092.73111503
111  41.70858916 -092.73108422
111  41.70865499 -092.73118838
111  41.70828796 -092.73161840
111  41.70957167 -092.73358006
111  41.70927762 -092.73392334
111  41.70902115 -092.73422275
111  41.70902489 -092.73422859
112  41.70902489 -092.73422859  41.70897763 -092.73429241
111  41.70898158 -092.73435652
111  41.70896641 -092.73437508
111  41.70883532 -092.73417677
111  41.70885155 -092.73415944
112  41.70885155 -092.73415944  41.70890710 -092.73416768
111  41.70895419 -092.73412056
111  41.70895840 -092.73412692
111  41.70921442 -092.73382883
111  41.70931617 -092.73371037
111  41.70931073 -092.73370146
112  41.70931073 -092.73370146  41.70942126 -092.73356426
111  41.70932181 -092.73341016
111  41.70932737 -092.73340362
111  41.70788321 -092.73119033
111  41.70787700 -092.73119749
112  41.70787700 -092.73119749  41.70779134 -092.73108005
111  41.70769477 -092.73117813
111  41.70769043 -092.73117122
111  41.70747316 -092.73142275
111  41.70733521 -092.73158244
111  41.70734082 -092.73159140
112  41.70734082 -092.73159140  41.70726166 -092.73170858
111  41.70733411 -092.73182902
111  41.70731949 -092.73184661
113  41.70707675 -092.73147290
111  41.70822320 -092.73014112
111  41.70821951 -092.73013550
112  41.70821951 -092.73013550  41.70822401 -092.73012209
111  41.70821993 -092.73010851
111  41.70817859 -092.73004549
111  41.70807791 -092.73016147
111  41.70808507 -092.73017242
111  41.70806767 -092.73019329
111  41.70809303 -092.73023194
111  41.70809768 -092.73022685
112  41.70809768 -092.73022685  41.70811586 -092.73024982
111  41.70813548 -092.73023218
113  41.70813942 -092.73023782
111  41.70834472 -092.72985437
111  41.70838514 -092.72991841
112  41.70838514 -092.72991841  41.70839310 -092.72992449
111  41.70840382 -092.72992204
111  41.70840765 -092.72992784
111  41.70850023 -092.72982108
111  41.70849410 -092.72981159
112  41.70849410 -092.72981159  41.70849672 -092.72980305
111  41.70849326 -092.72979188
113  41.70845185 -092.72973149
110 2 0.00 0.0000 New Taxiway 2
111  41.70589301 -092.72962698
111  41.70587779 -092.72964591
111  41.70564638 -092.72928681
111  41.70582446 -092.72908653
111  41.70596054 -092.72930264
111  41.70590159 -092.72937330
111  41.70590882 -092.72938455
114  41.70590882 -092.72938455  41.70581577 -092.72950105
110 2 0.00 0.0000 New Taxiway 1
111  41.70528254 -092.72874026
111  41.70573795 -092.72821566
111  41.70594692 -092.72797494
111  41.70612508 -092.72825387
111  41.70591711 -092.72849352
111  41.70586322 -092.72840896
112  41.70586322 -092.72840896  41.70579811 -092.72833468
111  41.70573102 -092.72840175
111  41.70572798 -092.72839718
111  41.70560309 -092.72853705
111  41.70560713 -092.72854342
112  41.70560713 -092.72854342  41.70553879 -092.72863083
111  41.70559903 -092.72872712
111  41.70559397 -092.72873308
111  41.70560489 -092.72875084
111  41.70554816 -092.72881794
111  41.70555122 -092.72882298
112  41.70555122 -092.72882298  41.70550533 -092.72888370
112  41.70553313 -092.72907412  41.70559077 -092.72917795
111  41.70553313 -092.72907412
113  41.70551520 -092.72909447
130 Airport Boundary
111  41.70339171 -092.72846889
111  41.70339216 -092.72746686
111  41.70623427 -092.72747534
111  41.70624593 -092.72893365
111  41.70988183 -092.72897060
111  41.70988554 -092.73425580
111  41.71557994 -092.74299176
111  41.71443054 -092.74431988
111  41.71277945 -092.74179857
111  41.70988861 -092.74178832
111  41.70988170 -092.73944777
111  41.70991763 -092.73898215
111  41.70991011 -092.73849303
111  41.70987334 -092.73842699
111  41.70989195 -092.73736373
111  41.70440453 -092.72893991
111  41.70270149 -092.72894190
113  41.70269548 -092.72847616
120 HS-1
111  41.70573795 -092.72821566 54
111  41.70576942 -092.72826422 54
115  41.70586322 -092.72840896
120 HS-2
111  41.70740867 -092.73132782 54
115  41.70747316 -092.73142275
120 HS-3
111  41.70921442 -092.73382883 54
115  41.70927762 -092.73392334
120 Linear Feature 17
112  41.70898392 -092.73418192  41.70883248 -092.73430472 51
111  41.70872679 -092.73416136 51
115  41.70835237 -092.73358878
120 Linear Feature 16
111  41.70825298 -092.73166017 51
111  41.70938571 -092.73339773
112  41.70938571 -092.73339773  41.70947557 -092.73359475 51
111  41.70935947 -092.73374320 51
111  41.70898392 -092.73418192
112  41.70898392 -092.73418192  41.70887835 -092.73434547 51
111  41.70895927 -092.73451788 51
115  41.70933935 -092.73510210
120 Linear Feature 15
111  41.70823106 -092.72937625 1
115  41.70832994 -092.72926029
120 Linear Feature 14
111  41.70766066 -092.73004069 1
115  41.70762528 -092.73008163
120 Linear Feature 14
111  41.70774787 -092.73017345 1
115  41.70771249 -092.73021439
120 Linear Feature 14
111  41.70783449 -092.73030617 1
115  41.70779911 -092.73034711
120 Linear Feature 13
111  41.70768264 -092.73007395 1
111  41.70766066 -092.73004069 1
115  41.70763866 -092.73000741
120 Linear Feature 13
111  41.70776985 -092.73020670 1
111  41.70774787 -092.73017345 1
115  41.70772587 -092.73014016
120 Linear Feature 13
111  41.70785647 -092.73033942 1
111  41.70783449 -092.73030617 1
115  41.70781249 -092.73027288
120 Linear Feature 12
111  41.70791866 -092.73047526 1
111  41.70794272 -092.73044671 1
115  41.70796854 -092.73041608
120 Linear Feature 12
111  41.70782635 -092.73058247 1
111  41.70785041 -092.73055392 1
115  41.70787624 -092.73052329
120 Linear Feature 12
111  41.70773055 -092.73069226 1
111  41.70775462 -092.73066372 1
115  41.70778044 -092.73063309
120 Linear Feature 12
111  41.70763830 -092.73079958 1
111  41.70766236 -092.73077103 1
115  41.70768818 -092.73074040
120 Linear Feature 11
111  41.70791106 -092.73039837 1
115  41.70794272 -092.73044671
120 Linear Feature 11
111  41.70781875 -092.73050558 1
115  41.70785041 -092.73055392
120 Linear Feature 11
111  41.70772296 -092.73061538 1
115  41.70775462 -092.73066372
120 Linear Feature 11
111  41.70763070 -092.73072270 1
115  41.70766236 -092.73077103
120 Linear Feature 10
111  41.70765079 -092.73251355 51
111  41.70726542 -092.73192118
112  41.70726542 -092.73192118  41.70717971 -092.73170792 51
115  41.70729413 -092.73154565
120 Linear Feature 9
111  41.70662487 -092.73094011 51
111  41.70701272 -092.73153398
112  41.70701272 -092.73153398  41.70716020 -092.73167539 51
111  41.70729413 -092.73154565 51
115  41.70776119 -092.73100468
120 Linear Feature 8
111  41.70576942 -092.72826422 51
111  41.70544614 -092.72863541
112  41.70544614 -092.72863541  41.70529832 -092.72885882 51
111  41.70541782 -092.72909304 51
115  41.70545653 -092.72915265
21  41.71330455 -092.74077046 2 131.1500 3.00 PAPI-2L-13
21  41.70644039 -092.73128587 2 311.1500 3.00 PAPI-2L-31
14  41.70871682 -092.73105838  15.00 0 Tower
1300  41.70802598 -092.73010067 -139.04 hangar props Hangar 1-1
1301 A none 
1300  41.70808031 -092.72990744  40.96 hangar props Hangar 1-2
1301 A none 
1300  41.70792871 -092.72995175 -139.04 hangar props Hangar 1-3
1301 A none 
1300  41.70798441 -092.72975980  40.96 hangar props Hangar 1-4
1301 A none 
1300  41.70783457 -092.72980515 -139.04 hangar props Hangar 1-5
1301 A none 
1300  41.70856177 -092.73064279 132.55 hangar jets|turboprops|props Hangar 2
1301 B none 
1300  41.70840431 -092.72965822  40.96 hangar props Hangar 3-1
1301 A none 
1300  41.70826299 -092.72969916 -139.04 hangar props Hangar 3-2
1301 A none 
1300  41.70831437 -092.72951897  40.96 hangar props Hangar 3-3
1301 A none 
1300  41.70817317 -092.72956082 -139.04 hangar props Hangar 3-4
1301 A none 
1300  41.70822627 -092.72938184  40.96 hangar props Hangar 3-5
1301 A none 
1300  41.70808888 -092.72943060 -139.04 hangar props Hangar 3-6
1301 A none 
1300  41.70814827 -092.72926182  40.96 hangar props Hangar 3-7
1301 A none 
1300  41.70884768 -092.73024060 132.55 hangar jets|turboprops|props Hangar 4
1301 B none 
1300  41.70766236 -092.73077103 -48.63 tie_down props Tie-Down 1
1301 A general_aviation 
1300  41.70775462 -092.73066372 -48.63 tie_down props Tie-Down 2
1301 A general_aviation 
1300  41.70785041 -092.73055392 -48.63 tie_down props Tie-Down 3
1301 A general_aviation 
1300  41.70783449 -092.73030617  41.05 tie_down props Tie-Down 4
1301 A general_aviation 
1300  41.70774787 -092.73017345  41.05 tie_down props Tie-Down 5
1301 A general_aviation 
1300  41.70766066 -092.73004069  41.05 tie_down props Tie-Down 6
1301 A general_aviation 
18  41.70869478 -092.73083406 1 BCN
19  41.70888926 -092.73222649 1 WS-LIT
50 12072 AWOS
51 12280 CTAF
99
