I
1130 Generated by WorldEditor 2.2.0r2

1    365 0 0 T85 Yoakum Muni
111  29.31298253 -097.13873204 4
115  29.31288789 -097.13862810
120 Linear Feature Hold2
111  29.31582102 -097.14207581 4
115  29.31570863 -097.14206689
120 Linear Feature Hold1
111  29.31608724 -097.14252738 4
115  29.31609376 -097.14239881
120 Linear Feature 41
111  29.31278576 -097.13917738 1
115  29.31281397 -097.13920923
120 Linear Feature 40
111  29.31280535 -097.13915528 1
111  29.31278576 -097.13917738 1
115  29.31276584 -097.13919986
120 Linear Feature 39
111  29.31286426 -097.13908988 1
115  29.31289388 -097.13912487
120 Linear Feature 38
111  29.31288189 -097.13906943 1
111  29.31286426 -097.13908988 1
115  29.31284575 -097.13911134
120 Linear Feature 37
111  29.31294282 -097.13900211 1
115  29.31297539 -097.13903767
120 Linear Feature 36
111  29.31296365 -097.13897821 1
111  29.31294282 -097.13900211 1
115  29.31292249 -097.13902542
120 Linear Feature 35
111  29.31271635 -097.13868435 1
115  29.31268307 -097.13872142
120 Linear Feature 34
111  29.31266005 -097.13869477 1
111  29.31268307 -097.13872142 1
115  29.31270636 -097.13874840
120 Linear Feature 33
111  29.31263981 -097.13859575 1
115  29.31260535 -097.13863269
120 Linear Feature 32
111  29.31258293 -097.13860750 1
111  29.31260535 -097.13863269 1
115  29.31262619 -097.13865610
120 Linear Feature 31
111  29.31256120 -097.13850617 1
115  29.31252759 -097.13854261
120 Linear Feature 30
111  29.31250977 -097.13852152 1
111  29.31252759 -097.13854261 1
115  29.31254812 -097.13856690
120 Linear Feature 29
111  29.31239620 -097.13845600 1
115  29.31242852 -097.13849660
120 Linear Feature 29
111  29.31231711 -097.13854742 1
115  29.31234850 -097.13858730
120 Linear Feature 28
111  29.31240817 -097.13851867 1
111  29.31242852 -097.13849660 1
115  29.31244995 -097.13847337
120 Linear Feature 28
111  29.31232815 -097.13860937 1
111  29.31234850 -097.13858730 1
115  29.31236992 -097.13856407
120 Linear Feature 27
111  29.31223879 -097.13863447 1
115  29.31226948 -097.13867324
120 Linear Feature 26
111  29.31224869 -097.13869685 1
111  29.31226948 -097.13867324 1
115  29.31229113 -097.13864865
120 Linear Feature TL4
112  29.31307168 -097.13851960  29.31311314 -097.13845949 1
112  29.31307719 -097.13832808  29.31303959 -097.13825700
111  29.31307719 -097.13832808 1
115  29.31267697 -097.13785790
120 Linear Feature TL3
112  29.30991189 -097.13472132  29.30988730 -097.13472519 1
112  29.30985249 -097.13475343  29.30983410 -097.13477146
111  29.30985249 -097.13475343 1
111  29.30975335 -097.13486408
112  29.30975335 -097.13486408  29.30971000 -097.13492816 1
112  29.30974503 -097.13506194  29.30978488 -097.13512819
111  29.30974503 -097.13506194 1
111  29.30994746 -097.13530754
112  29.30994746 -097.13530754  29.31005468 -097.13541101 1
111  29.31014951 -097.13530363 1
111  29.31022329 -097.13521945
112  29.31022329 -097.13521945  29.31033271 -097.13509866 1
111  29.31042723 -097.13520817 1
115  29.31080976 -097.13565901
120 Linear Feature TL2
111  29.31271037 -097.13895654 1
111  29.31307168 -097.13851960
112  29.31307168 -097.13851960  29.31313215 -097.13847997 1
112  29.31324641 -097.13853014  29.31329722 -097.13857380
111  29.31324641 -097.13853014 1
115  29.31363450 -097.13898577
120 Linear Feature TL1
111  29.31633405 -097.14226433 1
111  29.31617824 -097.14242827
112  29.31617824 -097.14242827  29.31612007 -097.14247747 1
112  29.31600915 -097.14243445  29.31596361 -097.14240178
111  29.31600915 -097.14243445 1
111  29.31578804 -097.14217363
112  29.31578804 -097.14217363  29.31575181 -097.14210817 1
112  29.31579277 -097.14198348  29.31582473 -097.14194121
111  29.31579277 -097.14198348 1
111  29.31590865 -097.14185058
112  29.31590865 -097.14185058  29.31595004 -097.14179350 1
112  29.31590839 -097.14164838  29.31586462 -097.14158035
111  29.31590839 -097.14164838 1
115  29.31551910 -097.14119069
14  29.31247923 -097.13918310  82.02 0 Tower Viewpoint
1300  29.31226948 -097.13867324 314.00 tie_down props GA Ramp 09
1301 A general_aviation 
1300  29.31234850 -097.13858730 314.00 tie_down props GA Ramp 08
1301 A general_aviation 
1300  29.31242852 -097.13849660 314.00 tie_down props GA Ramp 07
1301 A general_aviation 
1300  29.31252759 -097.13854261 224.00 tie_down props GA Ramp 06
1301 A general_aviation 
1300  29.31260535 -097.13863269 224.00 tie_down props GA Ramp 05
1301 A general_aviation 
1300  29.31268307 -097.13872142 224.00 tie_down props GA Ramp 04
1301 A general_aviation 
1300  29.31294282 -097.13900211 134.00 tie_down props GA Ramp 03
1301 A general_aviation 
1300  29.31286426 -097.13908988 134.00 tie_down props GA Ramp 02
1301 A general_aviation 
1300  29.31278576 -097.13917738 134.00 tie_down props GA Ramp 01
1301 A general_aviation 
1300  29.31261175 -097.13930168  44.00 hangar props Hangar 01
1301 A none 
18  29.31247923 -097.13918310 1 Airport Beacon
19  29.31298272 -097.13960597 0 Windsock
1051 122900 Yoakum Unicom
99
