I
1050 Generated by WorldEditor 2.1.0r1

1    393 0 0 LFEB Dinan Trelivan
112  48.44510816 -002.10344384  48.44513446 -002.10329366
111  48.44541032 -002.10293699
114  48.44541032 -002.10293699  48.44538688 -002.10309884
110 2 0.00 0.0000 Hangar 9
111  48.44606271 -002.10121883
111  48.44578546 -002.10122320
111  48.44578033 -002.10064296
111  48.44594338 -002.10064274
113  48.44605895 -002.10064103
110 2 0.00 0.0000 Hangar 8
111  48.44582194 -002.10240286
111  48.44564229 -002.10235730
111  48.44564785 -002.10230759
111  48.44565740 -002.10220375
111  48.44566592 -002.10214557
113  48.44584556 -002.10219113
110 2 0.00 0.0000 Hangar 7
111  48.44578427 -002.10277234
111  48.44559779 -002.10273058
111  48.44561877 -002.10251966
113  48.44580512 -002.10256073
110 2 0.00 0.0000 Hangar 6
111  48.44574331 -002.10318378
111  48.44558022 -002.10313650
111  48.44551826 -002.10311784
111  48.44556317 -002.10276942
113  48.44578938 -002.10283218
110 2 0.00 0.0000 Hangar 5
111  48.44543158 -002.10395966
111  48.44561295 -002.10401168
111  48.44557716 -002.10428868
111  48.44540063 -002.10423665
113  48.44541629 -002.10409673
110 2 0.00 0.0000 Hangar 4
111  48.44436064 -002.10471034
111  48.44421937 -002.10457196
111  48.44431447 -002.10434320
113  48.44445616 -002.10447915
110 2 0.00 0.0000 Hangar 3
111  48.44448280 -002.10440810
111  48.44434947 -002.10426335
111  48.44444181 -002.10403963
111  48.44456829 -002.10416215
113  48.44459844 -002.10414882
110 2 0.00 0.0000 Hangar 2
111  48.44461713 -002.10409750
111  48.44448002 -002.10394845
111  48.44457516 -002.10374667
111  48.44468094 -002.10385063
111  48.44470387 -002.10380426
113  48.44473303 -002.10383417
110 2 0.00 0.0000 Hangar 1
111  48.44498305 -002.10425798
111  48.44502046 -002.10429478
111  48.44504861 -002.10432302
111  48.44507463 -002.10425934
111  48.44518325 -002.10437061
111  48.44488690 -002.10507435
111  48.44481268 -002.10500639
111  48.44480453 -002.10502570
111  48.44475020 -002.10497262
111  48.44476099 -002.10494258
111  48.44470129 -002.10488011
113  48.44470841 -002.10486179
130 Boundary
111  48.44581448 -002.10359442
111  48.44572136 -002.10457703
111  48.44526609 -002.10443666
111  48.44298974 -002.10902219
111  48.44265864 -002.10987989
111  48.44139630 -002.10983310
111  48.44131353 -002.10838258
111  48.44391063 -002.09741786
111  48.44423139 -002.09744905
111  48.44435555 -002.09693435
111  48.44500741 -002.09715271
111  48.44517118 -002.09777169
111  48.44571251 -002.09790880
111  48.44569518 -002.09947159
111  48.44619326 -002.09954790
113  48.44609746 -002.10131711
120 Road Marking 1
111  48.44560452 -002.10064294 20
115  48.44560881 -002.10036818
120 Taxi Line 1
112  48.44364242 -002.10244406  48.44374648 -002.10242804 1
112  48.44403820 -002.10213612  48.44428249 -002.10190902
111  48.44403820 -002.10213612 1
111  48.44475046 -002.10143036
112  48.44475046 -002.10143036  48.44483746 -002.10134019 1
111  48.44490603 -002.10125575 1
111  48.44499132 -002.10115413 1
111  48.44522382 -002.10092242 1
111  48.44561026 -002.10053730
112  48.44561026 -002.10053730  48.44564516 -002.10050913 1
111  48.44567869 -002.10050071 1
111  48.44587386 -002.10049347
112  48.44587386 -002.10049347  48.44594562 -002.10051164 1
115  48.44594338 -002.10064274
120 Taxi Line 2
111  48.44541629 -002.10409673 1
111  48.44517751 -002.10392141 1
111  48.44496900 -002.10370606
112  48.44496900 -002.10370606  48.44491097 -002.10364775 1
111  48.44490442 -002.10355195 1
111  48.44490136 -002.10161608
112  48.44490136 -002.10161608  48.44485771 -002.10142119 1
115  48.44475046 -002.10143036
120 Taxi Line 3
111  48.44490136 -002.10161608 1
111  48.44489995 -002.10139555 1
111  48.44491381 -002.10116584 1
111  48.44497705 -002.10065261 1
111  48.44526280 -002.09833369
112  48.44526280 -002.09833369  48.44528105 -002.09810777 1
112  48.44509612 -002.09792937  48.44493037 -002.09785896
111  48.44509612 -002.09792937 1
115  48.44473818 -002.09778760
120 Taxi Line 4
111  48.44477852 -002.10428179 1
112  48.44487904 -002.10400796  48.44489394 -002.10395083
111  48.44487904 -002.10400796 1
112  48.44490402 -002.10383605  48.44490294 -002.10376282
111  48.44490402 -002.10383605 1
115  48.44490442 -002.10355195
120 Taxi Line 5
111  48.44522382 -002.10092242 1
116  48.44497705 -002.10065261  48.44495690 -002.10027717
120 Taxi Line 6
111  48.44513465 -002.10059481 22
111  48.44512248 -002.10066912
112  48.44512248 -002.10066912  48.44512766 -002.10074870 22
111  48.44517845 -002.10072067 22
111  48.44555339 -002.10033899 22
115  48.44554665 -002.10020149
120 Hold Short 1
111  48.44497161 -002.09780881 4
115  48.44494757 -002.09794063
120 Hold Short 2
111  48.44402858 -002.10209696 4
115  48.44405480 -002.10217194
120 Parking Marking 1 Part 2
111  48.44554097 -002.10033436 1
111  48.44551839 -002.10035602 1
115  48.44549644 -002.10038034
120 Parking Marking 1 Part 1
111  48.44548706 -002.10029479 1
115  48.44551839 -002.10035602
120 Parking Marking 2 Part 1
111  48.44543461 -002.10044359 1
111  48.44541469 -002.10046601 1
115  48.44539078 -002.10048909
120 Parking Marking 2 Part 2
111  48.44538918 -002.10040830 1
115  48.44541469 -002.10046601
120 Parking Marking 3 Part 1
111  48.44533179 -002.10055497 1
111  48.44530940 -002.10057775 1
115  48.44528701 -002.10060222
120 Parking Marking 3 Part 2
111  48.44527971 -002.10050853 1
115  48.44530940 -002.10057775
120 Parking Marking 4 Part 1
111  48.44522345 -002.10066325 1
111  48.44520248 -002.10068267 1
115  48.44518128 -002.10070427
120 Parking Marking 4 Part 2
111  48.44517561 -002.10061686 1
115  48.44520248 -002.10068267
120 Broken Road Marking 1
111  48.44563804 -002.10064295 22
115  48.44563991 -002.10036740
14  48.44573148 -002.10083904   9.84 0 Tower
1300  48.44438605 -002.10458240 325.00 hangar turboprops|props Hangar 1
1301 A none 
1300  48.44450370 -002.10426667 325.00 hangar turboprops|props Hangar 2
1301 A none 
1300  48.44464046 -002.10396242 325.00 hangar turboprops|props Hangar 3
1301 A none 
1300  48.44485533 -002.10487065 147.00 hangar props Hangar 4
1301 A none 
1300  48.44494864 -002.10465442 147.00 hangar props Hangar 5
1301 A none 
1300  48.44504194 -002.10443819 147.00 hangar props Hangar 6
1301 A none 
1300  48.44544933 -002.10411294 170.00 hangar turboprops|props Hangar 7
1301 A none 
1300  48.44570681 -002.10226351 170.00 hangar turboprops|props Hangar 8
1301 A none 
1300  48.44565955 -002.10263837 170.00 hangar turboprops|props Hangar 9
1301 A none 
1300  48.44560194 -002.10298368 170.00 hangar turboprops|props Hangar 10
1301 A none 
1300  48.44594018 -002.10076661  90.00 hangar jets|turboprops|props|helos Hangar 11
1301 B none 
1300  48.44551839 -002.10035602 305.00 tie_down turboprops|props GA Tie Down 1
1301 A general_aviation 
1300  48.44541469 -002.10046601 305.00 tie_down turboprops|props GA Tie Down 2
1301 A general_aviation 
1300  48.44530940 -002.10057775 305.00 tie_down turboprops|props GA Tie Down 3
1301 A general_aviation 
1300  48.44520248 -002.10068267 305.00 tie_down turboprops|props GA Tie Down 4
1301 A general_aviation 
18  48.44573148 -002.10083904 1 Beacon
19  48.44468436 -002.10183969 0 WS
99
