I
1050 Generated by WorldEditor 2.2.0r2

1    733 1 0 I63 Mount Sterling Muni
113  39.99027005 -090.80099902
110 1 0.00 0.0000 Main
111  39.98938000 -090.80394279
112  39.98943581 -090.80391927  39.98946606 -090.80390103
111  39.98943581 -090.80391927
112  39.98943581 -090.80391927  39.98947983 -090.80389273
112  39.98953350 -090.80373383  39.98953320 -090.80362888
111  39.98953350 -090.80373383
111  39.98952931 -090.80335469
111  39.98952393 -090.80286728
112  39.98937643 -090.80269713  39.98925480 -090.80269023
111  39.98937643 -090.80269713
111  39.98283455 -090.80283500
112  39.98283455 -090.80283500  39.98271190 -090.80284075
111  39.98269462 -090.80302907
111  39.98269887 -090.80331924
111  39.98270747 -090.80390626
112  39.98270747 -090.80390626  39.98272021 -090.80398642
112  39.98280649 -090.80405649  39.98284272 -090.80408018
111  39.98280649 -090.80405649
112  39.98280649 -090.80405649  39.98282874 -090.80407104
111  39.98284579 -090.80407703
111  39.98234882 -090.80408741
112  39.98241883 -090.80406146  39.98245562 -090.80403897
111  39.98241883 -090.80406146
112  39.98241883 -090.80406146  39.98246260 -090.80403470
112  39.98251543 -090.80387427  39.98251942 -090.80376751
111  39.98251543 -090.80387427
111  39.98250850 -090.80332277
111  39.98250091 -090.80271900
111  39.98938132 -090.80257433
112  39.98938132 -090.80257433  39.98948285 -090.80256329
111  39.98951533 -090.80241496
111  39.98951439 -090.80209884
112  39.98951439 -090.80209884  39.98950382 -090.80193734
111  39.98937301 -090.80191991
111  39.98937301 -090.80191991
111  39.98906088 -090.80192790
111  39.98905646 -090.80156171
111  39.98887258 -090.80156325
111  39.98887258 -090.80151163
111  39.98905470 -090.80150772
111  39.98905475 -090.80146357
111  39.98905503 -090.80121398
111  39.98933382 -090.80120732
111  39.98933276 -090.80127651
111  39.98959709 -090.80127287
111  39.98959738 -090.80123911
112  39.98968224 -090.80114952  39.98968581 -090.80105300
111  39.98968224 -090.80114952
111  39.98967920 -090.80081437
111  39.98986896 -090.80080965
111  39.98990857 -090.80080867
111  39.98990680 -090.80069309
111  39.98993391 -090.80069351
111  39.98995757 -090.80069386
111  39.98995875 -090.80080559
111  39.98999981 -090.80080469
111  39.99053818 -090.80079291
111  39.99053950 -090.80087590
111  39.99025488 -090.80088505
111  39.99025482 -090.80099931
111  39.99023022 -090.80099977
111  39.99022965 -090.80088640
111  39.99018419 -090.80088794
112  39.99017001 -090.80091393  39.99016816 -090.80093533
111  39.99017001 -090.80091393
111  39.99016958 -090.80098130
111  39.99013577 -090.80098135
111  39.99013505 -090.80091426
112  39.99013505 -090.80091426  39.99013423 -090.80089178
111  39.99011954 -090.80089012
111  39.99006559 -090.80089195
112  39.99005350 -090.80091701  39.99005076 -090.80094064
111  39.99005350 -090.80091701
111  39.99005461 -090.80098553
111  39.99002015 -090.80098522
111  39.99001928 -090.80091941
112  39.99001928 -090.80091941  39.99001825 -090.80089666
111  39.99000562 -090.80089398
111  39.98995381 -090.80089574
112  39.98993894 -090.80092576  39.98993751 -090.80095064
111  39.98993894 -090.80092576
111  39.98994011 -090.80098571
111  39.98990553 -090.80098580
111  39.98990486 -090.80092593
112  39.98990486 -090.80092593  39.98990383 -090.80090025
111  39.98988750 -090.80089798
111  39.98981801 -090.80090034
112  39.98981801 -090.80090034  39.98977102 -090.80092072
111  39.98976913 -090.80100805
111  39.98977331 -090.80115043
112  39.98977331 -090.80115043  39.98977544 -090.80117595
112  39.98984666 -090.80125347  39.98991466 -090.80126955
111  39.98984666 -090.80125347
111  39.98988239 -090.80125272
111  39.98988155 -090.80119310
111  39.98990574 -090.80119263
111  39.98990597 -090.80125190
111  39.98994721 -090.80125133
112  39.98994721 -090.80125133  39.98996279 -090.80124995
111  39.98996176 -090.80121580
111  39.99000486 -090.80121502
112  39.99001924 -090.80124981  39.99003348 -090.80125204
111  39.99001924 -090.80124981
111  39.99006645 -090.80124881
112  39.99006645 -090.80124881  39.99007773 -090.80124791
111  39.99007826 -090.80121413
111  39.99011850 -090.80121381
112  39.99013581 -090.80124734  39.99015272 -090.80125023
111  39.99013581 -090.80124734
111  39.99017774 -090.80124645
112  39.99017774 -090.80124645  39.99018954 -090.80124516
111  39.99018893 -090.80120960
111  39.99023518 -090.80121045
112  39.99025427 -090.80124482  39.99027409 -090.80124728
111  39.99025427 -090.80124482
111  39.99061134 -090.80123726
111  39.99061248 -090.80129802
111  39.99061346 -090.80135006
111  39.98965700 -090.80137786
112  39.98965700 -090.80137786  39.98960090 -090.80138652
111  39.98959885 -090.80148303
111  39.98960656 -090.80209391
111  39.98962246 -090.80335469
111  39.98962732 -090.80373943
112  39.98962732 -090.80373943  39.98963866 -090.80383972
112  39.98973162 -090.80391473  39.98977205 -090.80393918
111  39.98973162 -090.80391473
112  39.98973162 -090.80391473  39.98975882 -090.80393118
113  39.98978053 -090.80393581
110 1 0.00 0.0000 18 turnpoint
111  39.99312481 -090.80386953
112  39.99329924 -090.80365540  39.99330384 -090.80346788
111  39.99329924 -090.80365540
111  39.99329854 -090.80354114
111  39.99329768 -090.80340188
111  39.99348904 -090.80339963
111  39.99349121 -090.80353604
111  39.99350033 -090.80410922
113  39.99347838 -090.80410955
130 Airport Boundary 34
111  39.97695338 -090.80465749
111  39.97697491 -090.80331729
111  39.97711705 -090.80319805
111  39.97732645 -090.80274923
111  39.97764881 -090.80313015
111  39.97788613 -090.80328086
111  39.98217596 -090.80320033
111  39.98216896 -090.80262596
111  39.98787921 -090.80244643
111  39.98783536 -090.80042173
111  39.99051064 -090.80024379
111  39.99076591 -090.80037431
111  39.99091854 -090.80068345
111  39.99095367 -090.80183770
111  39.99090798 -090.80201262
111  39.99078767 -090.80205238
111  39.99062776 -090.80169657
111  39.99061862 -090.80147791
111  39.98980538 -090.80149978
111  39.98986477 -090.80361473
111  39.99033536 -090.80360877
111  39.99046328 -090.80367039
111  39.99282221 -090.80360692
111  39.99313289 -090.80340615
111  39.99324559 -090.80283763
111  39.99394569 -090.80282865
113  39.99398625 -090.80431187
120 Linear Feature 39
111  39.97728018 -090.80343292 54
115  39.97747232 -090.80342759
120 Linear Feature 37
112  39.98241883 -090.80406146  39.98246260 -090.80403470 102
112  39.98251543 -090.80387427  39.98251942 -090.80376751
111  39.98251543 -090.80387427 102
111  39.98250850 -090.80332277 102
111  39.98250091 -090.80271900 102
111  39.98938132 -090.80257433
112  39.98938132 -090.80257433  39.98948285 -090.80256329 102
111  39.98951533 -090.80241496 102
115  39.98951439 -090.80209884
120 Linear Feature 36
112  39.98943581 -090.80391927  39.98947983 -090.80389273 102
112  39.98953350 -090.80373383  39.98953320 -090.80362888
111  39.98953350 -090.80373383 102
111  39.98952931 -090.80335469 102
111  39.98952393 -090.80286728 102
112  39.98937643 -090.80269713  39.98925480 -090.80269023
111  39.98937643 -090.80269713 102
111  39.98283455 -090.80283500
112  39.98283455 -090.80283500  39.98271190 -090.80284075 102
111  39.98269462 -090.80302907 102
111  39.98269887 -090.80331924 102
111  39.98270747 -090.80390626
112  39.98270747 -090.80390626  39.98272021 -090.80398642 102
116  39.98280649 -090.80405649  39.98284272 -090.80408018
120 Linear Feature 35
111  39.98960656 -090.80209391 102
111  39.98962246 -090.80335469 102
111  39.98962732 -090.80373943
112  39.98962732 -090.80373943  39.98963866 -090.80383972 102
116  39.98973162 -090.80391473  39.98977205 -090.80393918
120 Linear Feature 33
111  39.98993548 -090.80080405 51
115  39.98993391 -090.80069351
120 Linear Feature 32
111  39.99053044 -090.80083806 51
111  39.98981992 -090.80085301
112  39.98981992 -090.80085301  39.98973240 -090.80086739 51
111  39.98972429 -090.80099059 51
111  39.98972784 -090.80119245
112  39.98972784 -090.80119245  39.98972121 -090.80129829 51
115  39.98963627 -090.80132026
120 Linear Feature 31
111  39.98959681 -090.80132116 51
111  39.98963627 -090.80132026 51
115  39.99061248 -090.80129802
120 Linear Feature 29
111  39.98910328 -090.80191272 51
115  39.98910327 -090.80185372
120 Linear Feature 29
111  39.98922717 -090.80191083 51
115  39.98922716 -090.80185183
120 Linear Feature 29
111  39.98935010 -090.80190889 51
115  39.98935009 -090.80184990
120 Linear Feature 28
111  39.98913353 -090.80185334 51
111  39.98910327 -090.80185372 51
115  39.98907264 -090.80185411
120 Linear Feature 28
111  39.98925742 -090.80185145 51
111  39.98922716 -090.80185183 51
115  39.98919653 -090.80185222
120 Linear Feature 28
111  39.98938035 -090.80184952 51
111  39.98935009 -090.80184990 51
115  39.98931946 -090.80185029
120 Linear Feature 27
111  39.99329854 -090.80354114 54
115  39.99349121 -090.80353604
120 Linear Feature 26
111  39.98952931 -090.80335469 54
115  39.98962246 -090.80335469
120 Linear Feature 25
111  39.98250850 -090.80332277 54
115  39.98269887 -090.80331924
120 Linear Feature 20
111  39.99033937 -090.80402398 51
111  39.98979740 -090.80403628
112  39.98979740 -090.80403628  39.98960457 -090.80399740 51
111  39.98958283 -090.80380536 51
111  39.98957066 -090.80285943 51
111  39.98956476 -090.80240145 51
115  39.98955852 -090.80191599
120 Linear Feature 24
111  39.98883468 -090.80405672 51
111  39.98938829 -090.80404409
112  39.98938829 -090.80404409  39.98954482 -090.80402477 51
115  39.98958283 -090.80380536
120 Linear Feature 23
111  39.98261283 -090.80392599 51
112  39.98237884 -090.80419048  39.98216204 -090.80422499
111  39.98237884 -090.80419048 51
115  39.98182348 -090.80420238
120 Linear Feature 22
112  39.98956476 -090.80240145  39.98953845 -090.80261899 51
111  39.98937755 -090.80263567 51
111  39.98281406 -090.80277197
112  39.98281406 -090.80277197  39.98263046 -090.80278742 51
112  39.98260181 -090.80304322  39.98259969 -090.80312881
111  39.98260181 -090.80304322 51
111  39.98261283 -090.80392599 51
112  39.98286327 -090.80418095  39.98309770 -090.80420281
111  39.98286327 -090.80418095 51
115  39.98340426 -090.80416980
120 Linear Feature 21
112  39.98957066 -090.80285943  39.98953715 -090.80264276 51
115  39.98937755 -090.80263567
21  39.99047841 -090.80372011 2 180.9200 4.00 New Light Fixture 6
21  39.98030119 -090.80456405 2 0.9200 4.00 New Light Fixture 5
14  39.98931626 -090.80099451  82.02 0 New Tower Viewpoint 2
1300  39.98945898 -090.80111452 270.44 hangar jets|turboprops|props Hangar 03
1301 B none 
1300  39.98993245 -090.80066649 270.44 hangar turboprops|props Hangar 02
1301 A none 
1300  39.98992531 -090.80100731  91.04 hangar props Hangar 01F
1301 A none 
1300  39.99004313 -090.80100664  91.04 hangar props Hangar 01D
1301 A none 
1300  39.99015482 -090.80100265  91.04 hangar props Hangar 01B
1301 A none 
1300  39.98998635 -090.80119318 270.79 hangar props Hangar 01E
1301 A none 
1300  39.99010264 -090.80119079 270.79 hangar props Hangar 01C
1301 A none 
1300  39.99021587 -090.80118839 270.79 hangar props Hangar 01A
1301 A none 
1300  39.98910327 -090.80185372  89.94 tie_down props Tie Down 03
1301 A general_aviation 
1300  39.98922716 -090.80185183  89.94 tie_down props Tie Down 02
1301 A general_aviation 
1300  39.98935009 -090.80184990  89.94 tie_down props Tie Down 01
1301 A general_aviation 
18  39.98903404 -090.80072981 1 New Airport Beacon 4
19  39.98881423 -090.80211158 0 New Windsock 3
51 12280 Mount Sterling Muni Unicom
50 11832 Mount Sterling Muni ATIS
99
