I
1050 Generated by WorldEditor 2.1.0r1

1    285 1 0 LEMO Morón
1302 city Seville
112  37.15523020 -005.62733527  37.15515874 -005.62709431
111  37.15523020 -005.62733527
111  37.15445852 -005.62464790
111  37.15429223 -005.62415161
111  37.15304586 -005.61990125
112  37.15304586 -005.61990125  37.15302614 -005.61984008
111  37.15298334 -005.61985642
111  37.15026120 -005.62210337
111  37.15023887 -005.62206695
111  37.15402534 -005.61891932
111  37.15437902 -005.61865166
112  37.15439760 -005.61854154  37.15435728 -005.61846565
111  37.15439760 -005.61854154
111  37.15191949 -005.61411321
112  37.15193500 -005.61410154  37.15195826 -005.61412877
111  37.15195051 -005.61408792
111  37.15445188 -005.61855322
112  37.15445188 -005.61855322  37.15447669 -005.61860186
111  37.15451546 -005.61858629
111  37.15470565 -005.61852390
111  37.15604712 -005.61818975
111  37.15687727 -005.61801035
112  37.15687727 -005.61801035  37.15697962 -005.61798140
111  37.15707229 -005.61794241
111  37.15812873 -005.61741883
112  37.15812873 -005.61741883  37.15820317 -005.61738251
111  37.15818301 -005.61729236
111  37.15768622 -005.61570963
112  37.15768622 -005.61570963  37.15767007 -005.61566571
111  37.15763183 -005.61568390
111  37.15761906 -005.61564398
112  37.15764201 -005.61557151  37.15763124 -005.61553660
111  37.15764201 -005.61557151
111  37.15657285 -005.61226911
112  37.15658319 -005.61224803  37.15659611 -005.61228045
111  37.15659999 -005.61223668
111  37.15765185 -005.61547582
112  37.15765185 -005.61547582  37.15767865 -005.61554027
111  37.15773671 -005.61551505
111  37.16188077 -005.61349762
112  37.16188077 -005.61349762  37.16190428 -005.61348584
111  37.16189628 -005.61344119
111  37.16141864 -005.61184167
111  37.16145586 -005.61182805
111  37.16175981 -005.61286909
112  37.16175981 -005.61286909  37.16176757 -005.61288953
111  37.16179858 -005.61287688
111  37.16369260 -005.61202674
111  37.16417421 -005.61181057
111  37.16429427 -005.61175668
112  37.16429427 -005.61175668  37.16430874 -005.61174630
111  37.16430486 -005.61171971
111  37.16374413 -005.60977835
111  37.16375616 -005.60977084
112  37.16378200 -005.60975366  37.16380061 -005.60981398
111  37.16381302 -005.60974198
111  37.16384093 -005.60976922
111  37.16418701 -005.61097668
112  37.16431520 -005.61103149  37.16441212 -005.61098933
111  37.16431520 -005.61103149
111  37.16462251 -005.61088814
111  37.16459305 -005.61076555
111  37.16468920 -005.61072857
111  37.16474037 -005.61085701
111  37.16515235 -005.61226199
112  37.16515235 -005.61226199  37.16517562 -005.61232426
111  37.16522524 -005.61232426
111  37.16525315 -005.61231259
111  37.16525925 -005.61233121
111  37.16503874 -005.61243155
111  37.16503225 -005.61241200
111  37.16506034 -005.61240178
112  37.16508205 -005.61229572  37.16506034 -005.61221983
111  37.16508205 -005.61229572
111  37.16502145 -005.61210238
112  37.16502145 -005.61210238  37.16500077 -005.61204886
111  37.16495855 -005.61206535
111  37.16487456 -005.61211238
112  37.16484851 -005.61224782  37.16487177 -005.61233539
111  37.16484851 -005.61224782
111  37.16488728 -005.61238728
112  37.16488728 -005.61238728  37.16490925 -005.61246188
111  37.16498484 -005.61244576
111  37.16498613 -005.61245549
111  37.16482326 -005.61252960
111  37.16482197 -005.61251987
112  37.16484109 -005.61241115  37.16482300 -005.61234304
111  37.16484109 -005.61241115
111  37.16480232 -005.61227169
112  37.16480232 -005.61227169  37.16476097 -005.61212088
111  37.16480161 -005.61209350
111  37.16494118 -005.61201404
112  37.16496823 -005.61193259  37.16495659 -005.61188394
111  37.16496823 -005.61193259
111  37.16491716 -005.61176966
112  37.16491716 -005.61176966  37.16489415 -005.61170415
111  37.16484169 -005.61173528
111  37.16446861 -005.61190567
111  37.16439145 -005.61194091
111  37.16437362 -005.61187896
112  37.16429995 -005.61185139  37.16424413 -005.61188058
111  37.16429995 -005.61185139
111  37.16368904 -005.61212051
111  37.16381381 -005.61255548
111  37.16388883 -005.61252416
111  37.16399155 -005.61290806
111  37.16365016 -005.61306279
111  37.16342462 -005.61225018
111  37.16333816 -005.61228937
111  37.16182556 -005.61296641
112  37.16182556 -005.61296641  37.16179920 -005.61298003
111  37.16180851 -005.61301116
111  37.16193505 -005.61341202
112  37.16193505 -005.61341202  37.16194500 -005.61344479
111  37.16198067 -005.61343331
111  37.16205772 -005.61339550
111  37.16209404 -005.61352003
111  37.16202467 -005.61355507
111  37.16190491 -005.61358902
111  37.15776247 -005.61560562
112  37.15773171 -005.61569934  37.15774722 -005.61574798
111  37.15773171 -005.61569934
111  37.15828562 -005.61748756
111  37.15833031 -005.61763183
111  37.15866450 -005.61903150
112  37.15866450 -005.61903150  37.15868931 -005.61911517
111  37.15874669 -005.61912101
111  37.15897155 -005.61904901
112  37.15923518 -005.61878633  37.15936234 -005.61872407
111  37.15923518 -005.61878633
111  37.15932455 -005.61874543
111  37.15936985 -005.61890306
111  37.15930396 -005.61894182
111  37.15924425 -005.61897928
111  37.15920409 -005.61900641
111  37.15915983 -005.61904904
111  37.15911761 -005.61908909
111  37.15909912 -005.61911178
111  37.15907129 -005.61914593
111  37.15904040 -005.61919114
111  37.15901157 -005.61924281
111  37.15897966 -005.61931128
111  37.15894156 -005.61938879
111  37.15891788 -005.61947534
111  37.15889215 -005.61956448
111  37.15871539 -005.61964445
111  37.15853961 -005.61972398
111  37.15835873 -005.61980582
111  37.15818691 -005.61988356
111  37.15819126 -005.61989848
111  37.15829291 -005.62024709
111  37.15838671 -005.62056879
111  37.15848247 -005.62089722
111  37.15857601 -005.62121801
111  37.15866565 -005.62152544
111  37.15879761 -005.62146201
111  37.15894323 -005.62139201
111  37.15908305 -005.62132480
111  37.15923807 -005.62125029
111  37.15928659 -005.62141735
111  37.15929626 -005.62145061
111  37.15932140 -005.62153719
111  37.15941276 -005.62185173
111  37.15950723 -005.62217696
111  37.15959403 -005.62247579
111  37.15961179 -005.62253694
111  37.15955311 -005.62256536
111  37.15973842 -005.62321257
111  37.15715601 -005.62437961
111  37.15696882 -005.62372684
111  37.15949662 -005.62258901
111  37.15916736 -005.62149032
111  37.15858786 -005.62174364
111  37.15808551 -005.62006430
111  37.15803551 -005.62008428
111  37.15801454 -005.62002129
111  37.15789080 -005.62008416
111  37.15783215 -005.61986412
111  37.15794562 -005.61981356
111  37.15788241 -005.61960726
112  37.15788241 -005.61960726  37.15786845 -005.61956446
111  37.15783101 -005.61958649
111  37.15632466 -005.62025776
111  37.15565968 -005.62057679
112  37.15438620 -005.62212218  37.15401626 -005.62330489
111  37.15438620 -005.62212218
112  37.15438620 -005.62212218  37.15435712 -005.62224379
111  37.15437026 -005.62254514
112  37.15424453 -005.62279331  37.15422300 -005.62293113
111  37.15424453 -005.62279331
112  37.15424453 -005.62279331  37.15416484 -005.62356754
111  37.15434405 -005.62412549
111  37.15441020 -005.62433879
112  37.15457713 -005.62453267  37.15468374 -005.62459347
111  37.15457713 -005.62453267
111  37.15477456 -005.62464781
112  37.15477456 -005.62464781  37.15486933 -005.62470186
111  37.15495739 -005.62463473
111  37.15653435 -005.62344805
111  37.15666753 -005.62332480
111  37.15676084 -005.62328558
111  37.15679809 -005.62342104
111  37.15664535 -005.62349313
111  37.15654361 -005.62347641
111  37.15497047 -005.62465672
112  37.15476521 -005.62467848  37.15465169 -005.62461778
111  37.15476521 -005.62467848
111  37.15456616 -005.62456704
112  37.15456616 -005.62456704  37.15452336 -005.62454369
112  37.15450829 -005.62461145  37.15452132 -005.62464647
111  37.15450829 -005.62461145
111  37.15530393 -005.62741267
112  37.15530393 -005.62741267  37.15536534 -005.62761347
111  37.15552438 -005.62753972
111  37.16415553 -005.62363328
112  37.16417567 -005.62358817  37.16416947 -005.62356482
111  37.16417567 -005.62358817
111  37.16393729 -005.62274888
111  37.16376097 -005.62224904
112  37.16381794 -005.62202668  37.16393910 -005.62198051
111  37.16381794 -005.62202668
111  37.16420491 -005.62188834
112  37.16420491 -005.62188834  37.16422285 -005.62188158
111  37.16421407 -005.62185026
111  37.16416990 -005.62170245
112  37.16416990 -005.62170245  37.16415105 -005.62163714
112  37.16414080 -005.62152070  37.16412823 -005.62147565
111  37.16414080 -005.62152070
111  37.16412543 -005.62146753
111  37.16393129 -005.62154984
111  37.16373227 -005.62158417
111  37.15978953 -005.62337846
111  37.15973842 -005.62321257
111  37.16231741 -005.62204863
111  37.16213415 -005.62140269
111  37.16006994 -005.62233024
111  37.16006891 -005.62232120
111  37.16002052 -005.62232507
111  37.15996801 -005.62232249
111  37.15991448 -005.62231215
111  37.15987432 -005.62229278
111  37.15982918 -005.62226767
111  37.15979402 -005.62223464
111  37.15974254 -005.62217522
111  37.15971166 -005.62212613
111  37.15970185 -005.62209983
111  37.15968180 -005.62204604
111  37.15960722 -005.62178571
111  37.15951708 -005.62147108
111  37.15948790 -005.62136922
111  37.15947794 -005.62133447
111  37.15943050 -005.62116889
111  37.15934101 -005.62085652
111  37.15924630 -005.62052594
111  37.15914985 -005.62018927
111  37.15910454 -005.62003113
111  37.15908261 -005.61995457
111  37.15907334 -005.61988998
111  37.15907026 -005.61982539
111  37.15907231 -005.61975951
111  37.15907705 -005.61971102
111  37.15907849 -005.61969621
111  37.15909188 -005.61962903
111  37.15910938 -005.61955928
111  37.15911424 -005.61954401
111  37.15912997 -005.61949469
111  37.15915159 -005.61944301
111  37.15917674 -005.61939846
111  37.15918659 -005.61938101
111  37.15921748 -005.61933192
111  37.15925969 -005.61928153
111  37.15926717 -005.61927288
111  37.15929881 -005.61923632
111  37.15934102 -005.61920015
111  37.15939147 -005.61916785
111  37.15943986 -005.61914331
111  37.15948722 -005.61930996
112  37.15948722 -005.61930996  37.15913886 -005.61954812
111  37.15923517 -005.61993307
111  37.15961871 -005.62128900
111  37.15982024 -005.62200149
112  37.15982024 -005.62200149  37.15988277 -005.62220603
111  37.16009492 -005.62214439
111  37.16347007 -005.62062256
111  37.16362648 -005.62052480
111  37.16382430 -005.62043561
111  37.16380894 -005.62038899
111  37.16368192 -005.62000366
111  37.16366810 -005.61996171
111  37.16360564 -005.61999144
111  37.16357877 -005.61990993
111  37.16367284 -005.61986515
111  37.16371336 -005.61998809
111  37.16385592 -005.62042055
111  37.16405618 -005.62035829
111  37.16938101 -005.61795739
112  37.16942703 -005.61781011  37.16939354 -005.61770642
111  37.16942703 -005.61781011
111  37.16918993 -005.61700331
111  37.16874009 -005.61547256
112  37.16874009 -005.61547256  37.16865783 -005.61519381
111  37.16841988 -005.61528776
111  37.15959017 -005.61926862
111  37.15942339 -005.61870151
111  37.16423720 -005.61652628
111  37.16442753 -005.61644028
111  37.16539454 -005.61600331
111  37.16541715 -005.61608710
111  37.16534604 -005.61611894
111  37.16536668 -005.61619328
111  37.17882708 -005.61016565
111  37.17880644 -005.61009131
111  37.17873576 -005.61012295
111  37.17871315 -005.61003917
111  37.18352935 -005.60785257
112  37.18354495 -005.60779241  37.18353007 -005.60774803
111  37.18354495 -005.60779241
111  37.18353262 -005.60774942
111  37.18358667 -005.60772363
111  37.18359693 -005.60775982
111  37.18360968 -005.60780481
111  37.18360340 -005.60780707
111  37.18360161 -005.60788479
111  37.18358545 -005.60795125
111  37.18356481 -005.60799518
111  37.18353879 -005.60802108
111  37.18354058 -005.60803460
111  37.18396955 -005.60783072
111  37.18396686 -005.60781720
111  37.18393186 -005.60781608
111  37.18388697 -005.60779337
111  37.18385019 -005.60776201
111  37.18381250 -005.60771132
111  37.18380084 -005.60771583
111  37.18376949 -005.60760569
111  37.18375322 -005.60754853
111  37.18390572 -005.60756034
112  37.18390572 -005.60756034  37.18394341 -005.60765766
111  37.18398158 -005.60764708
111  37.18724017 -005.60615672
112  37.18728283 -005.60602122  37.18726069 -005.60592233
111  37.18728283 -005.60602122
111  37.18738831 -005.60592127
111  37.18741113 -005.60600339
111  37.18742265 -005.60609735
111  37.18741628 -005.60618173
111  37.18739204 -005.60624637
111  37.18736584 -005.60629416
111  37.18736687 -005.60630450
111  37.18780030 -005.60610031
111  37.18779515 -005.60608868
111  37.18776118 -005.60608998
111  37.18771236 -005.60606639
111  37.18766543 -005.60603053
111  37.18762348 -005.60597718
111  37.18759650 -005.60590871
111  37.18757227 -005.60582415
111  37.18768918 -005.60581699
112  37.18768918 -005.60581699  37.18773607 -005.60592631
111  37.18780373 -005.60590259
111  37.18858248 -005.60555458
112  37.18862267 -005.60541918  37.18859141 -005.60531827
111  37.18862267 -005.60541918
111  37.18874116 -005.60530740
111  37.18878013 -005.60545837
111  37.18877139 -005.60552639
111  37.18875789 -005.60558305
111  37.18872585 -005.60563154
111  37.18869563 -005.60566679
111  37.18866803 -005.60569319
111  37.18863336 -005.60571518
111  37.18853909 -005.60575851
111  37.18845240 -005.60579836
111  37.18831758 -005.60586033
111  37.18839241 -005.60611339
111  37.18847944 -005.60607768
111  37.18852462 -005.60606929
111  37.18857198 -005.60606356
111  37.18862770 -005.60606616
111  37.18868129 -005.60606616
111  37.18872575 -005.60609233
111  37.18876562 -005.60611119
111  37.18880514 -005.60613415
111  37.18885221 -005.60616368
111  37.18888739 -005.60619625
111  37.18892751 -005.60623219
111  37.18896989 -005.60628462
111  37.18900787 -005.60633483
111  37.18904166 -005.60639663
111  37.18906419 -005.60644578
111  37.18908405 -005.60650794
111  37.18916581 -005.60679694
111  37.18924709 -005.60708426
111  37.18932660 -005.60736533
111  37.18940788 -005.60765265
111  37.18944805 -005.60779464
111  37.18946276 -005.60784826
111  37.18957044 -005.60822935
111  37.18965352 -005.60852341
111  37.18967282 -005.60859170
111  37.18968152 -005.60867442
111  37.18967167 -005.60875393
111  37.18965387 -005.60883405
111  37.18962134 -005.60890943
111  37.18958221 -005.60896929
111  37.18953552 -005.60902853
111  37.18954146 -005.60904643
111  37.18747394 -005.60997684
111  37.18765754 -005.61062564
111  37.19020789 -005.60947616
111  37.19025283 -005.60962972
111  37.18721203 -005.61100602
111  37.18728014 -005.61112842
111  37.18769326 -005.61161428
111  37.18791470 -005.61151617
111  37.18795751 -005.61164231
111  37.18775281 -005.61173340
112  37.18775467 -005.61185253  37.18774536 -005.61192494
111  37.18775467 -005.61185253
111  37.18764301 -005.61279855
112  37.18771373 -005.61293520  37.18779282 -005.61291184
112  37.18820031 -005.61281506  37.18833057 -005.61275277
111  37.18820031 -005.61281506
111  37.18951444 -005.61222331
112  37.18951444 -005.61222331  37.18994866 -005.61202671
112  37.19021480 -005.61180109  37.19041640 -005.61171933
112  37.19072435 -005.61167850  37.19084221 -005.61162399
111  37.19072435 -005.61167850
111  37.19434826 -005.61004667
112  37.19449488 -005.60964732  37.19442045 -005.60937867
113  37.19449488 -005.60964732
111  37.16361627 -005.61212941
111  37.16346368 -005.61220180
111  37.16359208 -005.61266181
113  37.16374839 -005.61258942
111  37.16440777 -005.61171546
112  37.16448531 -005.61176216  37.16454579 -005.61173492
111  37.16448531 -005.61176216
111  37.16480477 -005.61160843
112  37.16480477 -005.61160843  37.16486215 -005.61158119
111  37.16484044 -005.61151113
111  37.16472103 -005.61108497
112  37.16460007 -005.61101880  37.16451478 -005.61105578
111  37.16460007 -005.61101880
111  37.16433799 -005.61112972
112  37.16433799 -005.61112972  37.16424494 -005.61117254
113  37.16427596 -005.61129513
111  37.17947222 -005.61030796
112  37.17935163 -005.61071715  37.17943649 -005.61102265
111  37.17935163 -005.61071715
111  37.17977920 -005.61220445
111  37.18002603 -005.61306302
112  37.18002603 -005.61306302  37.18005059 -005.61313589
111  37.18011089 -005.61311908
111  37.18569105 -005.61060085
111  37.18556975 -005.61013920
111  37.18553856 -005.61002663
111  37.18562903 -005.60999096
111  37.18564608 -005.61005518
111  37.18560860 -005.61006977
111  37.18559448 -005.61010091
111  37.18560070 -005.61012437
111  37.18570989 -005.61053553
111  37.18572337 -005.61058627
111  37.18591267 -005.61050084
111  37.18940599 -005.60892437
112  37.18953365 -005.60859641  37.18947782 -005.60837497
111  37.18953365 -005.60859641
111  37.18937728 -005.60805129
111  37.18889531 -005.60827554
112  37.18889531 -005.60827554  37.18890435 -005.60832745
112  37.18878606 -005.60831027  37.18875117 -005.60821132
112  37.18888483 -005.60823903  37.18890809 -005.60828770
111  37.18888483 -005.60823903
111  37.18936681 -005.60801478
111  37.18932793 -005.60787925
111  37.18895714 -005.60658662
112  37.18895714 -005.60658662  37.18881757 -005.60608393
113  37.18839440 -005.60629229
111  37.17948405 -005.61340233
112  37.17963411 -005.61297856  37.17954836 -005.61266242
111  37.17963411 -005.61297856
111  37.17945338 -005.61235179
111  37.17902314 -005.61085973
112  37.17902314 -005.61085973  37.17893471 -005.61056040
111  37.17857563 -005.61071511
111  37.17670681 -005.61155669
111  37.17663645 -005.61158838
111  37.17637747 -005.61170500
111  37.17627731 -005.61175011
111  37.17604806 -005.61185334
111  37.17620771 -005.61235630
112  37.17629017 -005.61238222  37.17634832 -005.61235627
111  37.17629017 -005.61238222
111  37.17633416 -005.61236236
111  37.17632092 -005.61230701
111  37.17634078 -005.61227141
111  37.17641893 -005.61224091
111  37.17645704 -005.61237937
111  37.17627873 -005.61245394
112  37.17627873 -005.61245394  37.17611202 -005.61252044
112  37.17608997 -005.61215685  37.17607188 -005.61209036
111  37.17608997 -005.61215685
111  37.17607335 -005.61210449
111  37.17600044 -005.61187479
111  37.17253157 -005.61343693
111  37.17236610 -005.61351144
111  37.17215574 -005.61360704
111  37.17211296 -005.61362631
111  37.17184801 -005.61374566
111  37.17174806 -005.61379068
111  37.17153275 -005.61388767
111  37.17167254 -005.61438475
112  37.17175196 -005.61443180  37.17180132 -005.61440927
111  37.17175196 -005.61443180
111  37.17181392 -005.61440058
111  37.17179236 -005.61431679
111  37.17189267 -005.61427180
111  37.17193384 -005.61441637
111  37.17176310 -005.61449274
112  37.17176310 -005.61449274  37.17166618 -005.61453329
111  37.17162620 -005.61440197
111  37.17147894 -005.61391191
111  37.16914219 -005.61496454
112  37.16907677 -005.61534034  37.16914540 -005.61559595
111  37.16907677 -005.61534034
111  37.16951416 -005.61685150
111  37.16969876 -005.61748929
112  37.16969876 -005.61748929  37.16978365 -005.61777015
111  37.17000591 -005.61767819
111  37.17507261 -005.61539246
112  37.17509668 -005.61534521  37.17508763 -005.61532250
111  37.17509668 -005.61534521
111  37.17475034 -005.61450022
111  37.17463574 -005.61435846
111  37.17442771 -005.61391274
111  37.17442952 -005.61377004
112  37.17464078 -005.61367345  37.17478939 -005.61378861
111  37.17463604 -005.61396082
111  37.17463425 -005.61413101
111  37.17472147 -005.61430831
111  37.17477347 -005.61448570
111  37.17511981 -005.61533069
112  37.17511981 -005.61533069  37.17513014 -005.61535988
113  37.17515821 -005.61535384
111  37.15877465 -005.61944585
112  37.15877465 -005.61944585  37.15883668 -005.61925127
111  37.15889871 -005.61915884
112  37.15887028 -005.61913776  37.15884701 -005.61914587
111  37.15887028 -005.61913776
111  37.15843458 -005.61930987
111  37.15798764 -005.61951882
112  37.15795016 -005.61959827  37.15796050 -005.61964205
111  37.15795016 -005.61959827
111  37.15800314 -005.61975718
112  37.15800314 -005.61975718  37.15801348 -005.61978312
113  37.15804579 -005.61977663
111  37.15852134 -005.61921479
112  37.15862525 -005.61901632  37.15859578 -005.61888400
111  37.15862525 -005.61901632
111  37.15829494 -005.61764453
111  37.15824750 -005.61750422
111  37.15823135 -005.61745385
112  37.15823135 -005.61745385  37.15820654 -005.61738574
112  37.15814141 -005.61747525  37.15810419 -005.61748887
111  37.15814141 -005.61747525
111  37.15708379 -005.61797338
112  37.15688840 -005.61804148  37.15680621 -005.61806288
111  37.15688840 -005.61804148
111  37.15605409 -005.61823022
111  37.15522060 -005.61844360
111  37.15505704 -005.61848547
111  37.15451884 -005.61862326
112  37.15439633 -005.61869331  37.15433119 -005.61874584
111  37.15439633 -005.61869331
111  37.15311073 -005.61974811
112  37.15308488 -005.61987296  37.15310556 -005.61995079
111  37.15308488 -005.61987296
111  37.15418851 -005.62364758
112  37.15418851 -005.62364758  37.15420014 -005.62368325
111  37.15420660 -005.62363947
112  37.15420660 -005.62363947  37.15396250 -005.62116387
111  37.15564987 -005.62053178
111  37.15613496 -005.62030929
112  37.15615938 -005.62023382  37.15614449 -005.62018946
111  37.15615938 -005.62023382
111  37.15614191 -005.62017616
111  37.15611026 -005.62007165
111  37.15604859 -005.61986803
111  37.15590344 -005.61994041
111  37.15583744 -005.61972247
111  37.15602642 -005.61962837
111  37.15620321 -005.62021209
112  37.15620321 -005.62021209  37.15621810 -005.62025645
111  37.15625143 -005.62025098
113  37.15631586 -005.62022143
111  37.15597527 -005.61974797
111  37.15592503 -005.61976898
111  37.15594178 -005.61983203
113  37.15599202 -005.61981101
111  37.16429116 -005.62133557
111  37.16416090 -005.62145467
111  37.16417578 -005.62150605
112  37.16417578 -005.62150605  37.16419067 -005.62155041
112  37.16420184 -005.62168351  37.16421858 -005.62173722
111  37.16420184 -005.62168351
111  37.16430233 -005.62203145
111  37.16419439 -005.62208048
112  37.16419439 -005.62208048  37.16410135 -005.62212018
112  37.16397294 -005.62201977  37.16389665 -005.62204546
111  37.16397294 -005.62201977
111  37.16383896 -005.62207348
112  37.16383896 -005.62207348  37.16375336 -005.62211084
111  37.16379430 -005.62223227
111  37.16396736 -005.62271096
111  37.16420928 -005.62357029
112  37.16420928 -005.62357029  37.16422231 -005.62360998
111  37.16425580 -005.62359597
111  37.17130307 -005.62041066
112  37.17153271 -005.62055125  37.17159699 -005.62077354
111  37.17153271 -005.62055125
111  37.17194806 -005.62196881
112  37.17210177 -005.62203467  37.17222869 -005.62199029
111  37.17210177 -005.62203467
111  37.17342178 -005.62143093
112  37.17344031 -005.62135429  37.17342915 -005.62130992
111  37.17344031 -005.62135429
111  37.17328327 -005.62080429
112  37.17320223 -005.62070490  37.17315012 -005.62069555
111  37.17320223 -005.62070490
111  37.17317712 -005.62061694
112  37.17317712 -005.62061694  37.17321433 -005.62059826
111  37.17321073 -005.62055024
111  37.17320025 -005.62051354
111  37.17322402 -005.62050267
111  37.17346408 -005.62134342
112  37.17346408 -005.62134342  37.17347897 -005.62138779
111  37.17352497 -005.62138373
111  37.17534427 -005.62055164
112  37.17536051 -005.62047797  37.17534811 -005.62042542
111  37.17536051 -005.62047797
111  37.17508309 -005.61939511
112  37.17508309 -005.61939511  37.17506293 -005.61931143
112  37.17510929 -005.61914285  37.17509378 -005.61908836
111  37.17510929 -005.61914285
111  37.17507530 -005.61904350
111  37.17512862 -005.61900712
111  37.17514798 -005.61911696
112  37.17514798 -005.61911696  37.17515574 -005.61918313
112  37.17510766 -005.61938001  37.17512627 -005.61946564
111  37.17510766 -005.61938001
111  37.17538680 -005.62046959
112  37.17538680 -005.62046959  37.17540231 -005.62051825
111  37.17543902 -005.62050891
111  37.18113657 -005.61795987
112  37.18118495 -005.61780572  37.18115518 -005.61768239
111  37.18118495 -005.61780572
111  37.18046584 -005.61529856
113  37.18014644 -005.61418501
111  37.18043558 -005.61484151
112  37.18043558 -005.61484151  37.18038162 -005.61486253
111  37.18040022 -005.61491158
111  37.18050363 -005.61527778
111  37.18074449 -005.61613079
112  37.18079102 -005.61616349  37.18082265 -005.61614947
111  37.18079102 -005.61616349
111  37.18718697 -005.61328351
112  37.18718697 -005.61328351  37.18733956 -005.61321810
111  37.18750890 -005.61303825
112  37.18760493 -005.61280466  37.18762019 -005.61265049
111  37.18760493 -005.61280466
111  37.18770616 -005.61187732
112  37.18770616 -005.61187732  37.18771546 -005.61182593
112  37.18765219 -005.61178155  37.18761311 -005.61179790
111  37.18765219 -005.61178155
111  37.18664193 -005.61220992
111  37.18672009 -005.61247621
111  37.18664844 -005.61250659
113  37.18657028 -005.61224030
111  37.18617341 -005.61238055
112  37.18620132 -005.61231048  37.18619202 -005.61227349
111  37.18620132 -005.61231048
111  37.18611582 -005.61204537
111  37.18596716 -005.61158443
111  37.18583999 -005.61161752
111  37.18019393 -005.61416110
111  37.18036557 -005.61479624
112  37.18042363 -005.61481586  37.18047276 -005.61479904
113  37.18042363 -005.61481586
111  37.18763962 -005.61173462
112  37.18763962 -005.61173462  37.18769907 -005.61170705
112  37.18766934 -005.61164054  37.18765384 -005.61161783
111  37.18766934 -005.61164054
111  37.18721962 -005.61112470
111  37.18714725 -005.61102900
111  37.18630338 -005.61140371
111  37.18619225 -005.61148806
111  37.18600486 -005.61156754
111  37.18602223 -005.61162172
111  37.18615355 -005.61203146
111  37.18617525 -005.61205988
111  37.18622565 -005.61203555
