I
1050 Generated by WorldEditor 1.6.0r1

1   2558 0 0 KMKJ MOUNTAIN EMPIRE
112  36.89554698 -081.34474943  36.89559117 -081.34482693
111  36.89554698 -081.34474943
112  36.89554698 -081.34474943  36.89556084 -081.34477374 102
112  36.89561092 -081.34481230  36.89564060 -081.34482867
111  36.89561092 -081.34481230 102
111  36.89583264 -081.34490528
112  36.89583264 -081.34490528  36.89593822 -081.34494598 102
111  36.89600036 -081.34480773
111  36.89614818 -081.34420056 102
112  36.89604889 -081.34401122  36.89593137 -081.34397817
111  36.89604889 -081.34401122 102
111  36.89587148 -081.34394569
112  36.89587148 -081.34394569  36.89581342 -081.34392135 102
112  36.89573813 -081.34394331  36.89570439 -081.34396255
111  36.89573813 -081.34394331
114  36.89573813 -081.34394331  36.89566362 -081.34398578 102
112  36.89538919 -081.34512489  36.89536556 -081.34522677
111  36.89538919 -081.34512489 102
111  36.89340999 -081.35332503 102
112  36.89342937 -081.35350012  36.89347226 -081.35357976
111  36.89342937 -081.35350012
112  36.89342937 -081.35350012  36.89344839 -081.35353544 102
112  36.89353344 -081.35358703  36.89358641 -081.35360643
111  36.89353344 -081.35358703 102
111  36.89365349 -081.35362722
112  36.89365349 -081.35362722  36.89385034 -081.35368138 102
111  36.89391221 -081.35343693
111  36.89589679 -081.34523222 102
112  36.89580463 -081.34502488  36.89568838 -081.34496708
111  36.89580463 -081.34502488 102
111  36.89558918 -081.34494903 102
112  36.89549322 -081.34495675  36.89544330 -081.34498225
111  36.89549322 -081.34495675
114  36.89549322 -081.34495675  36.89545421 -081.34497667 102
111  36.89349560 -081.35371525 102
112  36.89337623 -081.35371798  36.89331622 -081.35374816
111  36.89337623 -081.35371798
112  36.89337623 -081.35371798  36.89333821 -081.35373710 102
112  36.89327729 -081.35386495  36.89325547 -081.35394930
111  36.89327729 -081.35386495 102
111  36.89253733 -081.35690902 102
111  36.89244477 -081.35731588 102
112  36.89246202 -081.35749516  36.89249534 -081.35756948
111  36.89246202 -081.35749516
112  36.89246202 -081.35749516  36.89249510 -081.35756896 102
112  36.89277145 -081.35749310  36.89296602 -081.35737366
111  36.89277145 -081.35749310 102
111  36.89283179 -081.35745275
112  36.89283179 -081.35745275  36.89291734 -081.35740606 102
111  36.89297850 -081.35728528
111  36.89303602 -081.35704305
111  36.89300058 -081.35703032
112  36.89300058 -081.35703032  36.89294839 -081.35700529
111  36.89293525 -081.35693600
112  36.89300792 -081.35672520  36.89311795 -081.35666138
111  36.89300792 -081.35672520
112  36.89300792 -081.35672520  36.89311965 -081.35668549
111  36.89314244 -081.35660071
111  36.89375118 -081.35409155 102
112  36.89362595 -081.35376646  36.89345202 -081.35366599
113  36.89362595 -081.35376646 102
111  36.89233632 -081.35792056 102
112  36.89225997 -081.35808628  36.89225808 -081.35820861
111  36.89225997 -081.35808628
112  36.89225997 -081.35808628  36.89225922 -081.35813465 102
112  36.89229042 -081.35819808  36.89230763 -081.35822480
111  36.89229042 -081.35819808
112  36.89229042 -081.35819808  36.89231673 -081.35823894 102
111  36.89235053 -081.35825641 102
111  36.89256624 -081.35834350
112  36.89256624 -081.35834350  36.89268677 -081.35838280 102
111  36.89275187 -081.35821636
111  36.89287064 -081.35772761 102
112  36.89277422 -081.35762537  36.89267221 -081.35765443
111  36.89277422 -081.35762537 102
112  36.89236717 -081.35789976  36.89226516 -081.35792882
113  36.89236717 -081.35789976 102
130 Airport Boundary 1
111  36.89101037 -081.36382670
111  36.89014226 -081.36366613
111  36.89158668 -081.35882560
111  36.89224777 -081.35540127
111  36.89231508 -081.35213314
111  36.89403876 -081.34494293
111  36.89443736 -081.34368136
111  36.89399873 -081.34305243
111  36.89408923 -081.34288924
111  36.89464445 -081.34277234
111  36.89503614 -081.34132540
111  36.89557582 -081.34026857
111  36.89644637 -081.33875660
112  36.89658538 -081.33866955  36.89667032 -081.33868896
111  36.89658538 -081.33866955
111  36.89798397 -081.33912132
111  36.89779881 -081.33991864
111  36.89610795 -081.34917806
111  36.89326491 -081.35883032
113  36.89180438 -081.36251458
120 Linear Feature 25
111  36.89517724 -081.34499806 55
115  36.89613320 -081.34103830
120 Linear Feature 24
111  36.89225640 -081.35833195 54 103
115  36.89229042 -081.35819808
120 Linear Feature 23
111  36.89236717 -081.35789976 54 103
115  36.89246202 -081.35749516
120 Linear Feature 22
111  36.89337623 -081.35371798 54 103
115  36.89342937 -081.35350012
120 Linear Feature 21
111  36.89549322 -081.34495675 54 103
115  36.89554698 -081.34474943
120 Linear Feature 20
111  36.89573813 -081.34394331 54 103
115  36.89578857 -081.34372661
120 Linear Feature 19
111  36.89637519 -081.34131717 54 103
115  36.89641396 -081.34114788
120 Linear Feature 17
111  36.89265137 -081.35763694 51 101
111  36.89232863 -081.35785397
112  36.89232863 -081.35785397  36.89225183 -081.35790691 51 101
115  36.89222031 -081.35800435
120 Linear Feature 16
111  36.89324588 -081.35656567 51 101
111  36.89308454 -081.35723027
112  36.89308454 -081.35723027  36.89305263 -081.35738146 51 101
111  36.89294086 -081.35744487 51 101
111  36.89265137 -081.35763694
112  36.89265137 -081.35763694  36.89237023 -081.35770382 51 101
115  36.89237486 -081.35736584
120 Linear Feature 15
111  36.89324490 -081.35377130 51 101
112  36.89334178 -081.35365754  36.89340440 -081.35361716 51 101
115  36.89347389 -081.35363505
120 Linear Feature 14
111  36.89366920 -081.35482091 51 101
111  36.89382392 -081.35417852
112  36.89382392 -081.35417852  36.89391523 -081.35383741 51 101
115  36.89368108 -081.35371178
120 Linear Feature 13
111  36.89415189 -081.35282194 51 101
111  36.89399684 -081.35346902 51 101
112  36.89368108 -081.35371178  36.89342472 -081.35366994
111  36.89368108 -081.35371178 51 101
111  36.89347389 -081.35363505
112  36.89347389 -081.35363505  36.89332822 -081.35355059 51 101
115  36.89334564 -081.35335611
120 Linear Feature 12
111  36.89535897 -081.34502064 51 101
112  36.89545907 -081.34489761  36.89551657 -081.34485920 51 101
115  36.89558944 -081.34487791
120 Linear Feature 11
111  36.89595050 -081.34501500 51 101
111  36.89558944 -081.34487791
112  36.89558944 -081.34487791  36.89544725 -081.34480010 51 101
115  36.89546043 -081.34460281
120 Linear Feature 10
111  36.89560179 -081.34402069 51 101
112  36.89569969 -081.34388792  36.89575830 -081.34384950 51 101
115  36.89583439 -081.34386368
120 Linear Feature 9
111  36.89619024 -081.34399759 51 101
111  36.89583439 -081.34386368
112  36.89583439 -081.34386368  36.89568457 -081.34376676 51 101
115  36.89571101 -081.34357982
120 Linear Feature 8
111  36.89680127 -081.34152504 51 101
112  36.89662530 -081.34129831  36.89648088 -081.34122690
111  36.89662530 -081.34129831 51 101
111  36.89648036 -081.34124300 51 101
112  36.89623024 -081.34142782  36.89616627 -081.34167191
111  36.89623024 -081.34142782 51 101
111  36.89571101 -081.34357982 51 101
111  36.89560179 -081.34402069 51 101
111  36.89546043 -081.34460281 51 101
111  36.89535897 -081.34502064 51 101
111  36.89416988 -081.34995883 51 101
111  36.89334564 -081.35335611 51 101
111  36.89324490 -081.35377130 51 101
111  36.89237486 -081.35736584 51 101
111  36.89222031 -081.35800435
112  36.89222031 -081.35800435  36.89216927 -081.35826603 51 101
111  36.89236839 -081.35833378 51 101
115  36.89268487 -081.35845433
21  36.89393985 -081.35496702 2 73.1500 3.00 08  PAPI-4L
21  36.89605890 -081.34375296 2 253.1600 3.00 26  PAPI-4L
14  36.89566816 -081.34142212  82.02 0 New Tower Viewpoint 2
1300  36.89567606 -081.34177431 206.99 tie_down jets|turboprops|props GA 06
1301 B general_aviation 
1300  36.89545694 -081.34303920  73.21 tie_down jets|turboprops|props GA 01
1301 A general_aviation 
1300  36.89497291 -081.34288558  74.50 tie_down jets|turboprops|props GA 04
1301 A general_aviation 
1300  36.89509976 -081.34292999  74.92 tie_down jets|turboprops|props GA 02
1301 A general_aviation 
1300  36.89512453 -081.34180554 253.74 tie_down jets|turboprops|props GA 05
1301 A general_aviation 
1300  36.89530737 -081.34188602 254.63 tie_down jets|turboprops|props GA 03
1301 A general_aviation 
18  36.89448090 -081.34472979 1 BCN
19  36.89569908 -081.34460933 0 New Windsock 1
19  36.89244744 -081.35856004 1 WS
19  36.89667943 -081.34110787 1 WS
50 12387 AWOS 3
51 12270 CTAF/UNICOM
99
