I
1050 Generated by WorldEditor 1.6.0r1

1   3020 1 0 MMEP Amado Nervo Intl
111  21.41695391 -104.83954651
112  21.41689373 -104.83954949  21.41687336 -104.83953755
111  21.41686317 -104.83950772
111  21.41682151 -104.83952661
111  21.41681965 -104.83958132
111  21.41691280 -104.83978783
111  21.41688384 -104.83980319
111  21.41679928 -104.83961116
112  21.41677614 -104.83958132  21.41676132 -104.83957933
112  21.41670669 -104.83951468  21.41668262 -104.83946793
111  21.41668447 -104.83944207
111  21.41654465 -104.83951169
111  21.41659650 -104.83962210
111  21.41651224 -104.83966387
111  21.41644743 -104.83951766
111  21.41647706 -104.83949976
111  21.41647521 -104.83947091
111  21.41657498 -104.83942304
111  21.41658730 -104.83945009
111  21.41660936 -104.83943936
111  21.41661825 -104.83944891
111  21.41674048 -104.83938804
111  21.41672714 -104.83934985
113  21.41730973 -104.83904925
110 1 0.00 0.0000 New Taxiway 56
111  21.40956944 -104.84754985
111  21.40953771 -104.84749451
111  21.40994972 -104.84727253
112  21.40990924 -104.84699238  21.40993516 -104.84686109
112  21.41016572 -104.84663433  21.41033146 -104.84656869
112  21.41054073 -104.84662837  21.41062221 -104.84666616
112  21.41098795 -104.84673280  21.41110555 -104.84666616
111  21.41476705 -104.84472203
112  21.41504654 -104.84449930  21.41520121 -104.84434032
112  21.41541054 -104.84402953  21.41545721 -104.84395075
111  21.41683948 -104.84175348
112  21.41693207 -104.84143272  21.41692976 -104.84128519
112  21.41660414 -104.84108378  21.41637497 -104.84119567
111  21.41537385 -104.84170401
111  21.41551496 -104.84200598
111  21.41503162 -104.84227094
111  21.41488495 -104.84196420
111  21.41495051 -104.84192601
111  21.41472384 -104.84146292
111  21.41599608 -104.84077784
111  21.41607719 -104.84095926
112  21.41621941 -104.84100580  21.41629941 -104.84096164
111  21.41662831 -104.84077665
112  21.41663386 -104.84064297  21.41659053 -104.84055107
111  21.41636497 -104.84007843
111  21.41688384 -104.83980319
111  21.41691280 -104.83978783
111  21.41704199 -104.83971930
111  21.41707071 -104.83970407
111  21.41721346 -104.83962835
111  21.41724391 -104.83961220
111  21.41741149 -104.83952330
111  21.41743668 -104.83950994
111  21.41753289 -104.83945891
111  21.41752826 -104.83943736
111  21.41732995 -104.83903122
111  21.41758000 -104.83889616
111  21.41760233 -104.83894585
111  21.41766613 -104.83891409
111  21.41764400 -104.83886628
111  21.41770881 -104.83882898
111  21.41773814 -104.83881820
111  21.41846413 -104.84037397
112  21.41883495 -104.84065133  21.41908695 -104.84066566
111  21.42000697 -104.84072438
112  21.42095231 -104.84078883  21.42110965 -104.84080029
112  21.42174432 -104.84084326  21.42193366 -104.84083323
112  21.42222033 -104.84075875  21.42236433 -104.84070433
111  21.42761784 -104.83791580
112  21.42776451 -104.83770668  21.42780451 -104.83756774
112  21.42801118 -104.83718960  21.42817518 -104.83706355
112  21.42852300 -104.83715045  21.42865766 -104.83725215
111  21.42869181 -104.83734935
111  21.42910640 -104.83712713
113  21.42913465 -104.83718912
111  21.42074054 -104.84156729
112  21.42085247 -104.84131318  21.42082469 -104.84115802
111  21.42064691 -104.84115106
112  21.41986008 -104.84109062  21.41944231 -104.84106438
111  21.41986008 -104.84109062
112  21.41986008 -104.84109062  21.41940908 -104.84106230
112  21.41873027 -104.84102446  21.41855953 -104.84100774
111  21.41873027 -104.84102446
112  21.41873027 -104.84102446  21.41840138 -104.84099224
112  21.41814547 -104.84052422  21.41804991 -104.84033564
111  21.41787471 -104.84040979
112  21.41722861 -104.84077568  21.41710416 -104.84085087
112  21.41722137 -104.84112949  21.41726581 -104.84120707
112  21.41727470 -104.84156036  21.41726359 -104.84171433
111  21.41714248 -104.84193155
112  21.41608764 -104.84362182  21.41593541 -104.84386530
111  21.41608764 -104.84362182
112  21.41608764 -104.84362182  21.41602541 -104.84393452
113  21.41631728 -104.84390182
110 1 0.00 0.0000 New Taxiway 55
111  21.42931414 -104.83758023
111  21.42934723 -104.83764870
111  21.40977583 -104.84800281
113  21.40974892 -104.84794092
130 Airport Boundary 48
111  21.39710392 -104.85115343
111  21.40834004 -104.84522286
111  21.40830548 -104.84508180
111  21.40607339 -104.84027595
111  21.41068289 -104.83643734
111  21.42172334 -104.83060248
111  21.42452914 -104.83664238
111  21.43562576 -104.83076629
111  21.43801562 -104.83595121
112  21.43530559 -104.83730944  21.43510652 -104.83733439
112  21.43483058 -104.83732499  21.43468460 -104.83733212
112  21.43369652 -104.83776051  21.43325525 -104.83796367
112  21.43260102 -104.83834294  21.43251955 -104.83838915
112  21.43237021 -104.83854082  21.43226269 -104.83859445
112  21.43050801 -104.83945051  21.43027569 -104.83954952
112  21.42995874 -104.83943849  21.42975137 -104.83954987
112  21.42768312 -104.84137862  21.42750456 -104.84150238
111  21.41588462 -104.84765232
111  21.41393214 -104.84830203
112  21.41380385 -104.84846313  21.41377505 -104.84856831
112  21.41372606 -104.84877328  21.41358686 -104.84885922
111  21.40354988 -104.85421057
113  21.39830733 -104.85376037
120 Linear Feature 54
111  21.42867650 -104.83743175 3
115  21.42860950 -104.83728892
120 Linear Feature 53
111  21.42885596 -104.83782283 3
115  21.42892521 -104.83796469
120 Linear Feature 52
111  21.41000818 -104.84731754 3
115  21.40993793 -104.84716939
120 Linear Feature 51
111  21.41018764 -104.84770856 3
115  21.41025236 -104.84784553
120 Linear Feature 50
111  21.41004044 -104.84730156 3 102
112  21.40996945 -104.84707778  21.40995016 -104.84696175
111  21.40996945 -104.84707778
112  21.40996945 -104.84707778  21.40995479 -104.84696009 3 102
112  21.41006436 -104.84678935  21.41009754 -104.84676035 3 102
112  21.41027578 -104.84666503  21.41035448 -104.84663437 3 102
111  21.41052667 -104.84670500 3 102
112  21.41080124 -104.84680515  21.41087004 -104.84682656 3 102
115  21.41095170 -104.84681966
120 Linear Feature 49
111  21.42773270 -104.83793430 3 102
112  21.42781565 -104.83778648  21.42784587 -104.83769944 3 102
111  21.42792625 -104.83743834 3 102
112  21.42828977 -104.83716240  21.42856088 -104.83718269 3 102
116  21.42864480 -104.83744972  21.42866043 -104.83749481
120 Linear Feature 47
111  21.41562099 -104.84132072 20
115  21.41550923 -104.84108106
120 Linear Feature 46
111  21.41546726 -104.84125018 20
115  21.41566386 -104.84114941
120 Linear Feature 45
111  21.41560683 -104.84103090 20
111  21.41563330 -104.84108592 20
111  21.41566386 -104.84114941 20
111  21.41569266 -104.84120928 20
111  21.41572125 -104.84126869 20
111  21.41562099 -104.84132072 20
111  21.41552347 -104.84137134 20
111  21.41549527 -104.84131054 20
111  21.41546726 -104.84125018 20
111  21.41543836 -104.84118788 20
115  21.41541263 -104.84113241
120 Linear Feature 44
111  21.41599494 -104.84112392 20
111  21.41596511 -104.84106118 20
111  21.41590749 -104.84094002 20
115  21.41588068 -104.84088364
120 Linear Feature 43
111  21.41603274 -104.84095277 20
115  21.41584022 -104.84105501
120 Linear Feature 42
111  21.41578200 -104.84093609 20
111  21.41580961 -104.84099247 20
111  21.41584022 -104.84105501 20
111  21.41586676 -104.84110920 20
111  21.41589952 -104.84117613 20
111  21.41599494 -104.84112392 20
111  21.41609008 -104.84107186 20
115  21.41606021 -104.84100911
120 Linear Feature 41
111  21.41525024 -104.84151901 20
115  21.41513886 -104.84127792
120 Linear Feature 40
111  21.41509542 -104.84145001 20
115  21.41529170 -104.84134628
120 Linear Feature 39
111  21.41504040 -104.84133025 20
111  21.41506688 -104.84138789 20
111  21.41509542 -104.84145001 20
111  21.41512339 -104.84151089 20
111  21.41515164 -104.84157237 20
111  21.41525024 -104.84151901 20
111  21.41534763 -104.84146628 20
111  21.41531984 -104.84140664 20
111  21.41529170 -104.84134628 20
111  21.41526377 -104.84128633 20
115  21.41523582 -104.84122638
120 Linear Feature 38
111  21.41491981 -104.84154219 20
115  21.41482493 -104.84159424
120 Linear Feature 37
111  21.41488380 -104.84171862 20
111  21.41497863 -104.84166499 20
111  21.41494839 -104.84160186 20
111  21.41491981 -104.84154219 20
111  21.41488998 -104.84147989 20
115  21.41486337 -104.84142434
120 Linear Feature 35
111  21.41791374 -104.83992393 2
111  21.41785448 -104.83979463 2
112  21.41767670 -104.83970014  21.41762948 -104.83958377 2
115  21.41771282 -104.83949724
120 Linear Feature 34
111  21.41737855 -104.84020740 2
111  21.41732022 -104.84007810 2
112  21.41714429 -104.83998361  21.41709614 -104.83987221 2
116  21.41717855 -104.83977375  21.41719244 -104.83975982
120 Linear Feature 32
111  21.41684404 -104.84049583 2
111  21.41678308 -104.84036488 2
112  21.41661487 -104.84028033  21.41655623 -104.84017590 2
116  21.41664496 -104.84006318  21.41666271 -104.84005406
120 Linear Feature 31
111  21.41667806 -104.84010664 1
115  21.41666263 -104.84009089
120 Linear Feature 30
111  21.41721261 -104.84055837 1
112  21.41698594 -104.84047465  21.41693347 -104.84036358 1
111  21.41679072 -104.84005774 1
112  21.41672822 -104.84006934  21.41669118 -104.84008592 1
115  21.41667806 -104.84010664
120 Linear Feature 29
111  21.41739235 -104.83978061 1
115  21.41734275 -104.83980660
120 Linear Feature 28
111  21.41774780 -104.84026894 1
112  21.41752817 -104.84019936  21.41748039 -104.84010029
111  21.41752817 -104.84019936
112  21.41752817 -104.84019936  21.41734275 -104.83980660 1
112  21.41734275 -104.83980660  21.41715733 -104.83941385
111  21.41734275 -104.83980660
112  21.41734275 -104.83980660  21.41732288 -104.83976628 1
111  21.41732288 -104.83976628 1
112  21.41725902 -104.83978403  21.41722642 -104.83980034 1
111  21.41721660 -104.83981809 1
115  21.41719963 -104.83980130
120 Linear Feature 27
111  21.41823391 -104.84029082 1
111  21.41786203 -104.83948721 1
112  21.41780262 -104.83949550  21.41777098 -104.83950876 1
111  21.41774706 -104.83953694 1
115  21.41773317 -104.83951871
120 Linear Feature 26
111  21.42062099 -104.84107474 4 104
115  21.42063402 -104.84084744
120 Linear Feature 25
111  21.41590283 -104.84336995 4 104
115  21.41607647 -104.84349124
120 Linear Feature 24
111  21.41504853 -104.84203863 3 102
111  21.41498155 -104.84189703 3 102
111  21.41496279 -104.84188552 3 102
111  21.41488380 -104.84171862 3 102
111  21.41482493 -104.84159424 3 102
111  21.41476841 -104.84147481 3 102
111  21.41486337 -104.84142434 3 102
111  21.41504040 -104.84133025 3 102
111  21.41513886 -104.84127792 3 102
111  21.41523582 -104.84122638 3 102
111  21.41541263 -104.84113241 3 102
111  21.41550923 -104.84108106 3 102
111  21.41560683 -104.84103090 3 102
111  21.41564465 -104.84100909 3 102
111  21.41574333 -104.84095664 3 102
111  21.41578200 -104.84093609 3 102
111  21.41588068 -104.84088364 3 102
111  21.41597469 -104.84083367 3 102
111  21.41600411 -104.84089403 3 102
111  21.41603274 -104.84095277 3 102
111  21.41606021 -104.84100911 3 102
112  21.41624282 -104.84103674  21.41635856 -104.84097734 3 102
111  21.41664342 -104.84082055 3 102
112  21.41669743 -104.84065271  21.41665499 -104.84055463 3 102
111  21.41644987 -104.84012156 3
111  21.41791009 -104.83934148 3 102
111  21.41826570 -104.84010952 3 102
111  21.41841533 -104.84042922 3 102
112  21.41865133 -104.84067414  21.41880600 -104.84073572 3 102
111  21.41891267 -104.84072713 3 102
111  21.42063402 -104.84084744 3 102
111  21.42155670 -104.84091762 3 102
112  21.42192337 -104.84090473  21.42209271 -104.84087895 3 102
115  21.42229678 -104.84081347
120 Linear Feature 23
111  21.41529533 -104.84191024 3 102
111  21.41522879 -104.84176875 3 102
112  21.41518503 -104.84175628  21.41515556 -104.84176923 3 102
111  21.41505956 -104.84182007 3 102
112  21.41503321 -104.84188194  21.41504973 -104.84191840 3 102
115  21.41509573 -104.84201289
120 Linear Feature 22
111  21.41484887 -104.84475609 3 102
112  21.41546816 -104.84406888  21.41574950 -104.84361486 3 102
111  21.41590283 -104.84336995 3 102
111  21.41689771 -104.84177598 3 102
112  21.41699105 -104.84138689  21.41697327 -104.84115653 3 102
112  21.41682549 -104.84104434  21.41680771 -104.84102883 3 102
112  21.41661549 -104.84100018  21.41654438 -104.84103241 3 102
111  21.41530547 -104.84169124 3 102
112  21.41527799 -104.84175268  21.41529568 -104.84179182 3 102
115  21.41534069 -104.84188622
120 Linear Feature 21
111  21.42084266 -104.84158201 3 102
112  21.42090285 -104.84127566  21.42084729 -104.84114039
111  21.42090285 -104.84127566
112  21.42090285 -104.84127566  21.42082878 -104.84109762 3 102
111  21.42071581 -104.84108369 3 102
111  21.42062099 -104.84107474 3 102
112  21.41970428 -104.84100462  21.41924984 -104.84097362
111  21.41970428 -104.84100462
112  21.41970428 -104.84100462  21.41930889 -104.84097765 3 102
112  21.41884553 -104.84095470  21.41877164 -104.84095084
111  21.41884553 -104.84095470
112  21.41884553 -104.84095470  21.41868671 -104.84094641 3 102
112  21.41841150 -104.84077511  21.41828933 -104.84066667 3 102
112  21.41817680 -104.84043183  21.41809256 -104.84026122 3 102
111  21.41786880 -104.84033720 3 102
112  21.41719171 -104.84070121  21.41703545 -104.84080274 3 102
112  21.41713383 -104.84110872  21.41719042 -104.84120749 3 102
112  21.41720135 -104.84153834  21.41719235 -104.84171033 3 102
111  21.41707082 -104.84189751 3 102
111  21.41607647 -104.84349124 3 102
112  21.41602014 -104.84358904  21.41600342 -104.84362358 3 102
112  21.41605165 -104.84387568  21.41613652 -104.84399517 3 102
115  21.41632235 -104.84397652
120 Linear Feature 20
111  21.42084590 -104.84098242 1 101
111  21.42192171 -104.84105184 1 101
112  21.42248505 -104.84094681  21.42266172 -104.84085490 1 101
115  21.42313505 -104.84060425
120 Linear Feature 19
111  21.42084590 -104.84098242 1 101
112  21.42095781 -104.84104938  21.42103515 -104.84109808 1 101
112  21.42116315 -104.84135159  21.42117515 -104.84154925 1 101
112  21.42089648 -104.84178844  21.42079248 -104.84184430 1 101
111  21.42079248 -104.84184430 1 101
115  21.42045118 -104.84202628
120 Linear Feature 18
111  21.41587522 -104.84361628 1 101
111  21.41532017 -104.84450648 1 101
112  21.41496738 -104.84492919  21.41481553 -104.84500975 1 101
115  21.41445534 -104.84519873
120 Linear Feature 17
111  21.41689611 -104.84390873 1 101
111  21.41637759 -104.84417926 1 101
112  21.41612758 -104.84421208  21.41596647 -104.84419915 1 101
112  21.41585536 -104.84397934  21.41582110 -104.84390475 1 101
116  21.41587522 -104.84361628  21.41591041 -104.84353572
120 Linear Feature 16
111  21.41823391 -104.84029082 1 101
111  21.41833387 -104.84051407 1 101
112  21.41856987 -104.84075469  21.41872854 -104.84083776 1 101
111  21.41886854 -104.84083919 1 101
111  21.41989765 -104.84089970 1 101
115  21.42084590 -104.84098242
120 Linear Feature 15
111  21.41587522 -104.84361628 1 101
111  21.41698190 -104.84183745 1 101
112  21.41709409 -104.84151817  21.41710798 -104.84134909 1 101
112  21.41702001 -104.84111038  21.41696075 -104.84097611 1 101
112  21.41700890 -104.84077719  21.41704409 -104.84067474 1 101
112  21.41721261 -104.84055837  21.41729316 -104.84051461 1 101
111  21.41774780 -104.84026894 1 101
111  21.41793484 -104.84017146 1 101
116  21.41823391 -104.84029082  21.41835799 -104.84048278
120 Linear Feature 14
111  21.41172254 -104.84664627 1 101
111  21.41109254 -104.84697568 1 101
112  21.41086698 -104.84695897  21.41073476 -104.84691003 1 101
111  21.41045142 -104.84680501 1 101
112  21.41012141 -104.84688139  21.40999252 -104.84705206 1 101
116  21.41013586 -104.84725495  21.41017697 -104.84727524
120 Linear Feature 13
111  21.42715900 -104.83847229 1 101
111  21.42770345 -104.83818344 1 101
112  21.42785235 -104.83800201  21.42788790 -104.83789458 1 101
111  21.42801012 -104.83750904 1 101
112  21.42825679 -104.83727031  21.42845680 -104.83724405 1 101
116  21.42854791 -104.83750117  21.42854124 -104.83753937
21  21.41277491 -104.84663919 2 26.2100 3.00 02  PAPI-4L
21  21.42605432 -104.83851178 2 206.2200 3.00 20  PAPI-4L
14  21.41719775 -104.83935266  50.00 0 ATC Tower
1300  21.41488998 -104.84147989  27.26 tie_down turboprops|props FBO Stand 14
1301 A general_aviation 
1300  21.41494839 -104.84160186  27.19 tie_down turboprops|props FBO Stand 13
1301 A general_aviation 
1300  21.41512339 -104.84151089 -152.97 tie_down turboprops|props FBO Stand 12
1301 A general_aviation 
1300  21.41506688 -104.84138789 -152.97 tie_down turboprops|props FBO Stand 11
1301 A general_aviation 
1300  21.41526377 -104.84128633  26.91 tie_down turboprops|props FBO Stand 10
1301 A general_aviation 
1300  21.41531984 -104.84140664  26.38 tie_down turboprops|props FBO Stand 09
1301 A general_aviation 
1300  21.41549527 -104.84131054 -152.97 tie_down turboprops|props FBO Stand 08
1301 A general_aviation 
1300  21.41543836 -104.84118788 -152.97 tie_down turboprops|props FBO Stand 07
1301 A general_aviation 
1300  21.41563330 -104.84108592  27.34 tie_down turboprops|props FBO Stand 06
1301 A general_aviation 
1300  21.41569266 -104.84120928  27.38 tie_down turboprops|props FBO Stand 05
1301 A general_aviation 
1300  21.41586676 -104.84110920 -152.97 tie_down turboprops|props FBO Stand 04
1301 A general_aviation 
1300  21.41580961 -104.84099247 -152.97 tie_down turboprops|props FBO Stand 03
1301 A general_aviation 
1300  21.41590749 -104.84094002 -152.97 tie_down turboprops|props FBO Stand 02
1301 A general_aviation 
1300  21.41596511 -104.84106118 -152.97 tie_down turboprops|props FBO Stand 01
1301 A general_aviation 
1300  21.41667806 -104.84010664 138.99 gate jets|turboprops Terminal - Gate 03
1301 C airline 
1300  21.41721660 -104.83981809 139.52 gate jets|turboprops Terminal - Gate 02
1301 C airline 
1300  21.41774706 -104.83953694 129.26 gate jets|turboprops Terminal - Gate 01
1301 C airline 
18  21.42652506 -104.83699421 1 BCN
54 11880 Tepic Tower
99
