A
1050 Generated by WorldEditor 2.0.0r4

1   1348 0 0 Y49 Walker Muni
111  47.15800991 -094.64296297
111  47.15628184 -094.64138759
112  47.15628184 -094.64138759  47.15613965 -094.64129016 102
111  47.15605939 -094.64144495 102
111  47.15599754 -094.64159750 102
111  47.15594614 -094.64172427
112  47.15594614 -094.64172427  47.15592167 -094.64182995 102
111  47.15594559 -094.64190723
111  47.15604387 -094.64200199
111  47.15611352 -094.64212316
111  47.15596367 -094.64232159
113  47.15589032 -094.64231547
111  47.15902274 -094.64371871
112  47.15905429 -094.64371350  47.15906761 -094.64370206
111  47.15905429 -094.64371350
112  47.15909352 -094.64365451  47.15909516 -094.64364126
111  47.15909352 -094.64365451
112  47.15908320 -094.64359943  47.15907294 -094.64358485
111  47.15908320 -094.64359943
111  47.15902193 -094.64354465
111  47.15892608 -094.64345897
111  47.15883050 -094.64337352
111  47.15873338 -094.64328670
111  47.15863921 -094.64320251
111  47.15845915 -094.64304153
112  47.15842904 -094.64303039  47.15841409 -094.64303190
111  47.15842904 -094.64303039
111  47.15840549 -094.64303551
112  47.15838644 -094.64313883  47.15843437 -094.64320268
113  47.15838644 -094.64313883
111  47.15823590 -094.64297276
111  47.15827069 -094.64292901
112  47.15822138 -094.64279006  47.15817608 -094.64272448
111  47.15822138 -094.64279006
111  47.15778110 -094.64237367
111  47.15776199 -094.64242468
112  47.15777614 -094.64258759  47.15780800 -094.64265682
111  47.15777614 -094.64258759
113  47.15819838 -094.64296703
130 Airport Boundary 1
111  47.16405059 -094.64935352
111  47.16375820 -094.64960093
111  47.16347743 -094.64961032
111  47.16128601 -094.64768770
111  47.16084011 -094.64719978
111  47.16083251 -094.64702073
111  47.16053368 -094.64699332
111  47.15739867 -094.64415552
111  47.15718554 -094.64418013
111  47.15710099 -094.64399104
111  47.15528108 -094.64240464
111  47.15521591 -094.64238780
111  47.15518773 -094.64231657
111  47.15362999 -094.64101616
111  47.15361854 -094.64083097
111  47.15371856 -094.64075208
111  47.15375086 -094.64065387
111  47.15705096 -094.63989109
111  47.15701809 -094.64026976
111  47.15712949 -094.64048191
111  47.15708748 -094.64121239
111  47.15731028 -094.64161523
111  47.15792570 -094.64165283
111  47.15816286 -094.64159225
111  47.15843235 -094.64180983
111  47.15846406 -094.64174145
111  47.15864689 -094.64190309
111  47.15887516 -094.64132026
111  47.15950310 -094.64185278
111  47.15956778 -094.64226122
111  47.15950437 -094.64252980
111  47.15964260 -094.64269579
111  47.15987721 -094.64255404
111  47.16000911 -094.64279464
111  47.16034260 -094.64423100
111  47.16118630 -094.64510118
111  47.16138353 -094.64554433
111  47.16166658 -094.64592303
111  47.16333572 -094.64739487
111  47.16347268 -094.64745933
113  47.16398949 -094.64792668
120 13/33T Hold
111  47.16333388 -094.64827722 4
115  47.16341915 -094.64835208
120 13/33C Hold
111  47.15805719 -094.64347271 4
115  47.15815419 -094.64356202
120 13/33B Hold
111  47.15591292 -094.64152577 4
115  47.15599754 -094.64159750
120 Linear Feature 43
111  47.15915855 -094.64199477 1
115  47.15921343 -094.64187060
120 Linear Feature 42
111  47.15906526 -094.64190930 1
115  47.15911717 -094.64178247
120 Linear Feature 41
111  47.15896872 -094.64182084 1
115  47.15902199 -094.64169533
120 Linear Feature 40
111  47.15878228 -094.64225746 1
115  47.15883813 -094.64212366
120 Linear Feature 39
111  47.15888881 -094.64216990 1
115  47.15894358 -094.64204214
120 Linear Feature 38
111  47.15887779 -094.64234345 1
115  47.15893448 -094.64221158
120 Linear Feature 37
111  47.15898469 -094.64225740 1
115  47.15903878 -094.64213003
120 Linear Feature 36
111  47.15897647 -094.64243229 1
115  47.15903097 -094.64229963
120 Linear Feature 35
111  47.15907945 -094.64234387 1
115  47.15913505 -094.64221891
120 Linear Feature 34
111  47.15906980 -094.64251632 1
115  47.15912588 -094.64238624
120 Linear Feature 33
111  47.15916686 -094.64260370 1
115  47.15922228 -094.64247421
120 Linear Feature 32
111  47.15926676 -094.64311976 1
115  47.15921436 -094.64325001
120 Linear Feature 31
111  47.15918972 -094.64299320 1
115  47.15911710 -094.64316243
120 Linear Feature 30
111  47.15907687 -094.64294552 1
115  47.15902087 -094.64307580
120 Linear Feature 29
111  47.15898968 -094.64286552 1
115  47.15904512 -094.64273602
120 Linear Feature 28
111  47.15898101 -094.64285756 1
115  47.15892622 -094.64299057
120 Linear Feature 27
111  47.15889438 -094.64277807 1
115  47.15894869 -094.64264777
120 Linear Feature 26
111  47.15888638 -094.64277074 1
115  47.15882908 -094.64290311
120 Linear Feature 25
111  47.15879863 -094.64269022 1
115  47.15885396 -094.64256109
120 Linear Feature 24
111  47.15870160 -094.64260118 1
115  47.15875585 -094.64247132
120 Linear Feature 23
111  47.15879131 -094.64268350 1
115  47.15873432 -094.64281779
120 Linear Feature 22
111  47.15863921 -094.64320251 1
115  47.15870471 -094.64304478
120 Linear Feature 21
111  47.15873338 -094.64328670 1
115  47.15880059 -094.64313135
120 Linear Feature 20
111  47.15883050 -094.64337352 1
115  47.15889616 -094.64321764
120 Linear Feature 15
111  47.15838858 -094.64244073 1
111  47.15836047 -094.64241355 1
115  47.15833226 -094.64238625
120 Linear Feature 15
111  47.15828449 -094.64234442 1
111  47.15825638 -094.64231723 1
115  47.15822817 -094.64228994
120 Linear Feature 15
111  47.15818040 -094.64224747 1
111  47.15815229 -094.64222028 1
115  47.15812408 -094.64219299
120 Linear Feature 15
111  47.15807587 -094.64215180 1
111  47.15804777 -094.64212461 1
115  47.15801955 -094.64209732
120 Linear Feature 15
111  47.15797395 -094.64205166 1
111  47.15794585 -094.64202447 1
115  47.15791763 -094.64199718
120 Linear Feature 14
111  47.15833256 -094.64247351 1
115  47.15836047 -094.64241355
120 Linear Feature 14
111  47.15822847 -094.64237720 1
115  47.15825638 -094.64231723
120 Linear Feature 14
111  47.15812438 -094.64228025 1
115  47.15815229 -094.64222028
120 Linear Feature 14
111  47.15801985 -094.64218458 1
115  47.15804777 -094.64212461
120 Linear Feature 14
111  47.15791793 -094.64208444 1
115  47.15794585 -094.64202447
120 Linear Feature 3
111  47.15853440 -094.64446810 1
111  47.15807432 -094.64404943
112  47.15807432 -094.64404943  47.15794167 -094.64392158 1
115  47.15801528 -094.64372651
120 Linear Feature 2
111  47.15732600 -094.64336803 1
111  47.15779943 -094.64379595
112  47.15779943 -094.64379595  47.15794603 -094.64389911 1
111  47.15801528 -094.64372651 1
111  47.15817385 -094.64334667 1
111  47.15832163 -094.64299269 1
111  47.15834484 -094.64293708 1
111  47.15848374 -094.64260436 1
111  47.15869539 -094.64209738 1
111  47.15887340 -094.64167097 1
112  47.15896409 -094.64164231  47.15901977 -094.64168058
111  47.15896409 -094.64164231 1
111  47.15902199 -094.64169533 1
111  47.15911717 -094.64178247 1
111  47.15921343 -094.64187060 1
115  47.15926986 -094.64192227
120 Linear Feature 1
111  47.15585500 -094.64189243 1
112  47.15588692 -094.64173697  47.15591685 -094.64165979
111  47.15588692 -094.64173697 1
111  47.15601372 -094.64142161
112  47.15601372 -094.64142161  47.15609506 -094.64125978 1
112  47.15629684 -094.64131982  47.15639826 -094.64140124
111  47.15629684 -094.64131982 1
111  47.15809395 -094.64295530 1
111  47.15817461 -094.64302871 1
111  47.15834993 -094.64318826 1
111  47.15842331 -094.64325505 1
111  47.16340107 -094.64778512
112  47.16340107 -094.64778512  47.16352468 -094.64792737 1
111  47.16345676 -094.64811580 1
111  47.16330010 -094.64849012
112  47.16330010 -094.64849012  47.16327365 -094.64855071 1
115  47.16322724 -094.64858503
120 Linear Feature 10
111  47.15869539 -094.64209738 1
112  47.15877996 -094.64207058  47.15882785 -094.64210513
111  47.15877996 -094.64207058 1
111  47.15883813 -094.64212366 1
111  47.15888881 -094.64216990 1
111  47.15893448 -094.64221158 1
111  47.15898469 -094.64225740 1
111  47.15903097 -094.64229963 1
111  47.15907945 -094.64234387 1
111  47.15912588 -094.64238624 1
115  47.15922228 -094.64247421
120 Linear Feature 9
112  47.15842765 -094.64233315  47.15853428 -094.64246550 1
111  47.15848374 -094.64260436 1
112  47.15865388 -094.64255740  47.15876014 -094.64262012
111  47.15865388 -094.64255740 1
111  47.15870160 -094.64260118 1
111  47.15879131 -094.64268350 1
111  47.15879863 -094.64269022 1
111  47.15888638 -094.64277074 1
111  47.15889438 -094.64277807 1
111  47.15898101 -094.64285756 1
111  47.15898968 -094.64286552 1
111  47.15907687 -094.64294552 1
111  47.15926676 -094.64311976 1
115  47.15928465 -094.64307917
120 Linear Feature 8
111  47.15834484 -094.64293708 1
112  47.15828405 -094.64268804  47.15818828 -094.64258705
111  47.15828405 -094.64268804 1
115  47.15788984 -094.64231331
120 Linear Feature 7
111  47.15832163 -094.64299269 1
116  47.15848011 -094.64296202  47.15857709 -094.64301385
120 Linear Feature 6
111  47.15817461 -094.64302871 1
112  47.15832163 -094.64299269  47.15838096 -094.64289923
111  47.15832163 -094.64299269
112  47.15832163 -094.64299269  47.15828789 -094.64311582 1
115  47.15834993 -094.64318826
120 Linear Feature 5
111  47.15842331 -094.64325505 1
112  47.15817385 -094.64334667  47.15806720 -094.64353603
111  47.15817385 -094.64334667
112  47.15817385 -094.64334667  47.15825048 -094.64311971 1
115  47.15809395 -094.64295530
120 Linear Feature 13
111  47.15796208 -094.64182864 1
115  47.15798922 -094.64176809
120 Linear Feature 13
111  47.15825600 -094.64248425 1
115  47.15828313 -094.64242370
120 Linear Feature 13
111  47.15815104 -094.64238602 1
115  47.15817818 -094.64232548
120 Linear Feature 13
111  47.15804825 -094.64228843 1
115  47.15807539 -094.64222789
120 Linear Feature 13
111  47.15794416 -094.64219148 1
115  47.15797130 -094.64213094
120 Linear Feature 13
111  47.15784051 -094.64209262 1
115  47.15786764 -094.64203207
120 Linear Feature 12
111  47.15799026 -094.64185499 1
111  47.15796208 -094.64182864 1
115  47.15793187 -094.64180039
120 Linear Feature 12
111  47.15828418 -094.64251060 1
111  47.15825600 -094.64248425 1
115  47.15822579 -094.64245600
120 Linear Feature 12
111  47.15817922 -094.64241237 1
111  47.15815104 -094.64238602 1
115  47.15812083 -094.64235777
120 Linear Feature 12
111  47.15807643 -094.64231478 1
111  47.15804825 -094.64228843 1
115  47.15801804 -094.64226018
120 Linear Feature 12
111  47.15797234 -094.64221783 1
111  47.15794416 -094.64219148 1
115  47.15791395 -094.64216323
120 Linear Feature 12
111  47.15797234 -094.64221783 1
111  47.15794416 -094.64219148 1
115  47.15791395 -094.64216323
120 Linear Feature 12
111  47.15786868 -094.64211897 1
111  47.15784051 -094.64209262 1
115  47.15781029 -094.64206437
120 Linear Feature 11
112  47.15820744 -094.64194481  47.15812744 -094.64213716 1
116  47.15839231 -094.64211443  47.15848050 -094.64194404
120 Linear Feature 19
111  47.15892608 -094.64345897 1
115  47.15899132 -094.64330356
120 Linear Feature 18
111  47.15902193 -094.64354465 1
115  47.15908675 -094.64338972
120 Linear Feature 17
111  47.15911904 -094.64362759 1
115  47.15918326 -094.64347686
21  47.16146853 -094.64659491 2 148.4800 3.00 13L
21  47.15727426 -094.64389278 2 327.3500 3.00 33L
14  47.15824197 -094.64186263  82.02 0 New Tower Viewpoint 1
1300  47.15796208 -094.64182864 236.95 tie_down turboprops|props GA Tie-Down 11
1301 A general_aviation 
1300  47.15794585 -094.64202447  57.06 tie_down turboprops|props GA Tie-Down 10
1301 A general_aviation 
1300  47.15804777 -094.64212461  55.77 tie_down turboprops|props GA Tie-Down 09
1301 A general_aviation 
1300  47.15815229 -094.64222028  55.83 tie_down turboprops|props GA Tie-Down 08
1301 A general_aviation 
1300  47.15825638 -094.64231723  55.62 tie_down turboprops|props GA Tie-Down 07
1301 A general_aviation 
1300  47.15836047 -094.64241355  56.32 tie_down turboprops|props GA Tie-Down 06
1301 A general_aviation 
1300  47.15825600 -094.64248425 237.19 tie_down turboprops|props GA Tie-Down 05
1301 A general_aviation 
1300  47.15815104 -094.64238602 236.79 tie_down turboprops|props GA Tie-Down 04
1301 A general_aviation 
1300  47.15804825 -094.64228843 236.66 tie_down turboprops|props GA Tie-Down 03
1301 A general_aviation 
1300  47.15794416 -094.64219148 235.80 tie_down turboprops|props GA Tie-Down 02
1301 A general_aviation 
1300  47.15784051 -094.64209262 235.49 tie_down turboprops|props GA Tie-Down 01
1301 A general_aviation 
1300  47.15896061 -094.64184001  58.41 hangar turboprops|props GA T-Hangar 27
1301 A none 
1300  47.15905423 -094.64193479  58.43 hangar turboprops|props GA T-Hangar 26
1301 A none 
1300  47.15914824 -094.64201549  56.31 hangar turboprops|props GA T-Hangar 25
1301 A none 
1300  47.15914915 -094.64218843 236.86 hangar turboprops|props GA T-Hangar 24
1301 A none 
1300  47.15905210 -094.64209921 237.39 hangar turboprops|props GA T-Hangar 23
1301 A none 
1300  47.15895907 -094.64200879 237.14 hangar turboprops|props GA T-Hangar 22
1301 A none 
1300  47.15877444 -094.64227510  58.71 hangar turboprops|props GA T-Hangar 21
1301 A none 
1300  47.15886895 -094.64236004  57.61 hangar turboprops|props GA T-Hangar 20
1301 A none 
1300  47.15896933 -094.64244918  59.62 hangar turboprops|props GA T-Hangar 19
1301 A none 
1300  47.15906208 -094.64253642  57.90 hangar turboprops|props GA T-Hangar 18
1301 A none 
1300  47.15915810 -094.64262350  58.63 hangar turboprops|props GA T-Hangar 17
1301 A none 
1300  47.15905940 -094.64270585 238.06 hangar turboprops|props GA T-Hangar 16
1301 A none 
1300  47.15896310 -094.64261704 237.94 hangar turboprops|props GA T-Hangar 15
1301 A none 
1300  47.15886808 -094.64252795 238.01 hangar turboprops|props GA T-Hangar 14
1301 A none 
1300  47.15877016 -094.64244054 238.48 hangar turboprops|props GA T-Hangar 13
1301 A none 
1300  47.15872433 -094.64284035  57.24 hangar turboprops|props GA T-Hangar 12
1301 A none 
1300  47.15881926 -094.64292373  56.72 hangar turboprops|props GA T-Hangar 11
1301 A none 
1300  47.15891774 -094.64300826  58.38 hangar turboprops|props GA T-Hangar 10
1301 A none 
1300  47.15901127 -094.64309620  58.04 hangar turboprops|props GA T-Hangar 09
1301 A none 
1300  47.15910854 -094.64318236  57.41 hangar turboprops|props GA T-Hangar 08
1301 A none 
1300  47.15920473 -094.64326956  59.11 hangar turboprops|props GA T-Hangar 07
1301 A none 
1300  47.15919624 -094.64344841 238.43 hangar turboprops|props GA T-Hangar 06
1301 A none 
1300  47.15910101 -094.64335759 237.98 hangar turboprops|props GA T-Hangar 05
1301 A none 
1300  47.15900552 -094.64327131 237.84 hangar turboprops|props GA T-Hangar 04
1301 A none 
1300  47.15891000 -094.64318695 238.58 hangar turboprops|props GA T-Hangar 03
1301 A none 
1300  47.15881523 -094.64310081 237.65 hangar turboprops|props GA T-Hangar 02
1301 A none 
1300  47.15871810 -094.64301339 239.05 hangar turboprops|props GA T-Hangar 01
1301 A none 
18  47.15817127 -094.64162998 1 New Airport Beacon 5
19  47.15784318 -094.64307233 0 New Windsock 4
50 11900 AWOS
51 12290 CTAF
56 13475 Minneapolis Departure
55 13475 Minneapolis Approach
99
