I
1050 Generated by WorldEditor 2.1.0r1

1   1774 1 0 CYOD Cold Lake AB
1302 city Cold Lake
1302 country Canada
111  54.40751121 -110.28096190
111  54.40744671 -110.28110710
111  54.40734740 -110.28133066
111  54.40737764 -110.28165975
111  54.40778215 -110.28216422
111  54.40797621 -110.28211875
111  54.40804930 -110.28195854
111  54.40807870 -110.28189076
111  54.40813803 -110.28175399
111  54.40807355 -110.28166581
111  54.40833435 -110.28105508
111  54.40859938 -110.28138776
111  54.40867078 -110.28147739
111  54.40899425 -110.28188342
111  54.40898872 -110.28189642
111  54.40873856 -110.28248396
111  54.40873357 -110.28249568
111  54.40867634 -110.28242404
111  54.40854927 -110.28272366
111  54.40851933 -110.28279428
111  54.40854453 -110.28312122
111  54.40940646 -110.28420380
111  54.40955894 -110.28415833
111  54.40958918 -110.28406956
111  54.40953839 -110.28400040
111  54.40954929 -110.28397435
111  54.40955394 -110.28396325
111  54.40978433 -110.28341297
111  54.40978955 -110.28340052
111  54.40981979 -110.28333340
111  54.40951548 -110.28294453
111  54.40939165 -110.28278630
111  54.40949808 -110.28253452
111  54.40950409 -110.28252298
111  54.40969296 -110.28275984
111  54.40976589 -110.28285032
111  54.40984360 -110.28294874
111  54.40990302 -110.28302326
111  54.41005881 -110.28321864
111  54.41006606 -110.28339578
111  54.41007812 -110.28369065
111  54.41008316 -110.28375560
111  54.40991430 -110.28377076
111  54.40978072 -110.28408255
111  54.40980341 -110.28410637
113  54.40981475 -110.28407606
111  54.40565899 -110.27943276
111  54.40561423 -110.27897269
111  54.40556977 -110.27851568
111  54.40559583 -110.27850821
111  54.40563328 -110.27849749
111  54.40563512 -110.27851692
111  54.40566647 -110.27884821
111  54.40566806 -110.27886496
111  54.40576333 -110.27884042
111  54.40571472 -110.27828113
111  54.40570467 -110.27816559
111  54.40564909 -110.27752610
111  54.40559284 -110.27687885
111  54.40558532 -110.27679235
111  54.40556372 -110.27654382
111  54.40536109 -110.27658799
111  54.40490139 -110.27767913
111  54.40496780 -110.27841873
111  54.40498910 -110.27865597
113  54.40561211 -110.27944575
110 1 0.00 0.0000 A...
111  54.41922948 -110.30170182
111  54.41911188 -110.30046787
111  54.41463908 -110.29484857
111  54.41427730 -110.29494951
111  54.41378542 -110.29610112
111  54.41362273 -110.29648200
111  54.41368153 -110.29712835
111  54.41368821 -110.29720176
111  54.41304876 -110.29640053
111  54.41308849 -110.29638919
111  54.41346404 -110.29628197
111  54.41362831 -110.29589336
111  54.41411912 -110.29473224
111  54.41405171 -110.29411065
111  54.41141610 -110.29079947
111  54.41103424 -110.29088757
111  54.41053729 -110.29202368
111  54.41037903 -110.29238549
111  54.41044012 -110.29306601
111  54.41044691 -110.29314162
111  54.40981321 -110.29232273
111  54.40983815 -110.29231440
111  54.41022296 -110.29218578
111  54.41037848 -110.29182143
111  54.41086902 -110.29067218
111  54.41079716 -110.29002189
111  54.40813037 -110.28667154
111  54.40774187 -110.28677135
111  54.40725656 -110.28790412
111  54.40709377 -110.28828411
111  54.40715713 -110.28894875
111  54.40716275 -110.28900774
111  54.40651828 -110.28818430
111  54.40654138 -110.28817833
111  54.40692856 -110.28807825
111  54.40709250 -110.28769466
111  54.40758575 -110.28654053
111  54.40747682 -110.28639082
111  54.40579956 -110.28612310
111  54.40491707 -110.28598225
111  54.40490019 -110.28611834
111  54.40489347 -110.28617250
111  54.40228833 -110.28289462
111  54.40232077 -110.28287894
111  54.40240452 -110.28283848
111  54.40216281 -110.28154474
111  54.40196519 -110.28048696
111  54.40178546 -110.28019069
111  54.40154770 -110.28074130
111  54.40145687 -110.28095165
111  54.40153230 -110.28189106
111  54.40153675 -110.28194652
111  54.40099212 -110.28125728
111  54.40100261 -110.28123251
111  54.40116640 -110.28084562
111  54.40110707 -110.28018382
111  54.40093040 -110.27821303
111  54.40088683 -110.27772700
111  54.40041282 -110.27784942
111  54.40036761 -110.27786110
111  54.40104114 -110.27630801
111  54.40104646 -110.27637062
111  54.40112465 -110.27729038
111  54.40125243 -110.27745260
111  54.40157669 -110.27786422
111  54.40254976 -110.27760536
111  54.40434041 -110.27340924
111  54.40430288 -110.27274908
111  54.40363359 -110.27189690
111  54.40341298 -110.27161602
111  54.40302872 -110.27172297
111  54.40300431 -110.27172977
111  54.40347929 -110.27062212
111  54.40348186 -110.27065616
111  54.40353329 -110.27133719
111  54.40375492 -110.27161033
111  54.40442764 -110.27243940
111  54.40480242 -110.27232659
111  54.40843571 -110.26381253
111  54.40838408 -110.26315714
111  54.40771089 -110.26233403
111  54.40749239 -110.26206687
111  54.40709916 -110.26218129
111  54.40707643 -110.26218790
111  54.40755501 -110.26106838
111  54.40755830 -110.26110478
111  54.40762022 -110.26179060
111  54.40782974 -110.26204881
111  54.40850027 -110.26287515
111  54.40888280 -110.26276484
111  54.41080214 -110.25826716
111  54.41069236 -110.25702982
111  54.41082545 -110.25700054
111  54.41096011 -110.25697093
111  54.41107225 -110.25820870
111  54.41108649 -110.25836583
111  54.40875237 -110.26384719
111  54.40880013 -110.26450842
111  54.40895166 -110.26469873
111  54.40926375 -110.26509069
111  54.40928072 -110.26511200
111  54.40930192 -110.26513863
111  54.40924158 -110.26528032
111  54.40918302 -110.26541784
111  54.40916941 -110.26540172
111  54.40913281 -110.26535836
111  54.40868010 -110.26480975
111  54.40829481 -110.26492173
111  54.40712517 -110.26766847
111  54.40717092 -110.26831779
111  54.40739998 -110.26862219
111  54.40777718 -110.26853514
111  54.40733310 -110.26957580
111  54.40727630 -110.26890398
111  54.40704137 -110.26862861
111  54.40666528 -110.26874845
111  54.40502714 -110.27259542
111  54.40507371 -110.27326323
111  54.40530332 -110.27355066
111  54.40568303 -110.27344258
111  54.40522650 -110.27451241
111  54.40518029 -110.27384174
111  54.40495404 -110.27355974
111  54.40456849 -110.27367250
111  54.40317745 -110.27693918
111  54.40320022 -110.27719934
111  54.40334332 -110.27739274
111  54.40408121 -110.27719626
111  54.40408962 -110.27792150
111  54.40393391 -110.27771950
111  54.40338508 -110.27787290
111  54.40328183 -110.27813156
111  54.40336158 -110.27904259
111  54.40351894 -110.27924848
111  54.40405133 -110.27911744
111  54.40416837 -110.27881814
111  54.40429229 -110.27953437
111  54.40355707 -110.27972232
111  54.40344678 -110.28001584
111  54.40346640 -110.28023993
111  54.40549060 -110.28278268
111  54.40587563 -110.28268034
111  54.40604048 -110.28231047
111  54.40598121 -110.28165169
111  54.40658985 -110.28241472
111  54.40620473 -110.28251022
111  54.40604614 -110.28288548
111  54.40611273 -110.28356419
111  54.40767880 -110.28553145
111  54.40804828 -110.28544540
111  54.40822139 -110.28505215
111  54.40816639 -110.28439117
111  54.40878491 -110.28516658
111  54.40838574 -110.28526868
111  54.40822506 -110.28566088
111  54.40828917 -110.28629444
111  54.41937342 -110.30022196
111  54.41948395 -110.30143677
111  54.41954801 -110.30141910
111  54.41955592 -110.30151017
111  54.41962532 -110.30149420
111  54.41963303 -110.30158697
113  54.41936307 -110.30166380
111  54.40191129 -110.27910084
111  54.40188515 -110.27882241
111  54.40150609 -110.27836435
111  54.40123159 -110.27843620
111  54.40135185 -110.27982836
113  54.40163157 -110.27975201
111  54.40282627 -110.27943316
111  54.40297266 -110.27940172
111  54.40309030 -110.27912778
111  54.40300665 -110.27820264
111  54.40285764 -110.27800504
111  54.40270340 -110.27804546
111  54.40243152 -110.27868766
113  54.40244982 -110.27895712
111  54.40243675 -110.28174612
112  54.40360794 -110.28448484  54.40451544 -110.28560830
111  54.40569928 -110.28571623
111  54.40581958 -110.28573818
111  54.40742205 -110.28603064
111  54.40752923 -110.28591386
111  54.40275568 -110.27993162
111  54.40226682 -110.28006186
111  54.40217533 -110.28043911
113  54.40237227 -110.28142375
110 1 0.00 0.0000 G asphalt
111  54.39711970 -110.26895151
111  54.39710664 -110.26880347
111  54.39718548 -110.26861695
113  54.39726790 -110.26859715
110 1 0.00 0.0000 SE Apron asphalt 1
111  54.39721374 -110.26795774
111  54.39701888 -110.26801139
111  54.39651015 -110.26737518
111  54.39647892 -110.26706092
113  54.39715758 -110.26788920
110 1 0.00 0.0000 SE Apron asphalt 2
111  54.39631678 -110.26683607
111  54.39611745 -110.26688717
111  54.39537222 -110.26593928
113  54.39544511 -110.26576555
110 1 0.00 0.0000 SE Apron asphalt 3
111  54.39509117 -110.26533722
111  54.39501968 -110.26549983
111  54.39379101 -110.26396690
111  54.39377762 -110.26400011
111  54.39372218 -110.26393627
111  54.39381816 -110.26368988
111  54.39387919 -110.26353321
111  54.39393295 -110.26359754
111  54.39386832 -110.26377807
111  54.39448683 -110.26456668
111  54.39463219 -110.26475202
111  54.39476424 -110.26492038
113  54.39492442 -110.26512462
110 1 0.00 0.0000 SE Apron asphalt 4
111  54.39371217 -110.26415085
111  54.39327396 -110.26517525
111  54.39309895 -110.26558437
111  54.39293149 -110.26597584
111  54.39276464 -110.26636590 3
111  54.39273529 -110.26625937
111  54.39288052 -110.26591674
111  54.39305176 -110.26551524
111  54.39322478 -110.26510842
113  54.39365926 -110.26408681
110 2 0.00 0.0000 A-F+Apron south east
111  54.39149694 -110.26933623
111  54.39150564 -110.26931634
111  54.39167484 -110.26892965
111  54.39161617 -110.26829312
111  54.39155357 -110.26761390
111  54.39199709 -110.26656773
111  54.39276464 -110.26636590
111  54.39293149 -110.26597584
111  54.39309895 -110.26558437
111  54.39371217 -110.26415085
111  54.39365926 -110.26408681
111  54.39358127 -110.26399244
111  54.39364226 -110.26384426
111  54.39372218 -110.26393627
111  54.39377762 -110.26400011
111  54.39379101 -110.26396690
111  54.39501968 -110.26549983
111  54.39509117 -110.26533722
111  54.39519346 -110.26546091
111  54.39518007 -110.26549367
111  54.39527519 -110.26561119
111  54.39528910 -110.26557919
111  54.39539225 -110.26570347
111  54.39544511 -110.26576555
111  54.39537222 -110.26593928
111  54.39611745 -110.26688717
111  54.39631678 -110.26683607
111  54.39635694 -110.26674409
111  54.39633826 -110.26653711
111  54.39632719 -110.26641450
111  54.39626918 -110.26633785
111  54.39640900 -110.26599803
111  54.39692368 -110.26663934
111  54.39677939 -110.26696638
111  54.39672138 -110.26690506
111  54.39665030 -110.26692134
111  54.39652057 -110.26695105
111  54.39647892 -110.26706092
111  54.39651015 -110.26737518
111  54.39701888 -110.26801139
111  54.39721374 -110.26795774
111  54.39732976 -110.26767996
111  54.39749442 -110.26789249
111  54.39740860 -110.26810849
111  54.39749087 -110.26821209
111  54.39791584 -110.26874726
111  54.39798674 -110.26858931
111  54.39801104 -110.26853519
111  54.39865364 -110.26933749
111  54.39861126 -110.26944359
111  54.39856587 -110.26955723
111  54.39826094 -110.26919696
111  54.39813450 -110.26949591
111  54.39739819 -110.26856584
111  54.39726790 -110.26859715
111  54.39718548 -110.26861695
111  54.39710664 -110.26880347
111  54.39711970 -110.26895151
111  54.39713639 -110.26914074
111  54.39730487 -110.26935305
111  54.39724315 -110.26949619
111  54.39710480 -110.26981711
111  54.39691075 -110.27026725
111  54.39355675 -110.26605724
111  54.39374701 -110.26560067
111  54.39371475 -110.26529050
111  54.39369238 -110.26525939
111  54.39367073 -110.26522927
111  54.39348475 -110.26529144
111  54.39326898 -110.26579332
111  54.39310110 -110.26618540
111  54.39290186 -110.26665070
111  54.39289379 -110.26667157
111  54.39248883 -110.26761732
111  54.39199858 -110.26877012
111  54.39212219 -110.27008642
113  54.39212501 -110.27011648
110 2 0.00 0.0000 A-F+Apron south east
111  54.39149694 -110.26933623
111  54.39150564 -110.26931634
111  54.39167484 -110.26892965
111  54.39161617 -110.26829312
111  54.39155357 -110.26761390
111  54.39199709 -110.26656773
111  54.39276464 -110.26636590 3
111  54.39293149 -110.26597584 3
111  54.39309895 -110.26558437 3
111  54.39371217 -110.26415085
111  54.39365926 -110.26408681
111  54.39358127 -110.26399244
111  54.39364226 -110.26384426
111  54.39372218 -110.26393627
111  54.39377762 -110.26400011
111  54.39379101 -110.26396690
111  54.39501968 -110.26549983
111  54.39509117 -110.26533722
111  54.39519346 -110.26546091
111  54.39518007 -110.26549367
111  54.39527519 -110.26561119
111  54.39528910 -110.26557919
111  54.39539225 -110.26570347
111  54.39544511 -110.26576555
111  54.39537222 -110.26593928
111  54.39611745 -110.26688717 3
111  54.39631678 -110.26683607
111  54.39635694 -110.26674409
111  54.39633826 -110.26653711
111  54.39632719 -110.26641450
111  54.39626918 -110.26633785
111  54.39640900 -110.26599803
111  54.39692368 -110.26663934
111  54.39677939 -110.26696638
111  54.39672138 -110.26690506
111  54.39665030 -110.26692134
111  54.39652057 -110.26695105
111  54.39647892 -110.26706092
111  54.39651015 -110.26737518
111  54.39701888 -110.26801139
111  54.39721374 -110.26795774
111  54.39732976 -110.26767996
111  54.39749442 -110.26789249
111  54.39740860 -110.26810849
111  54.39749087 -110.26821209
111  54.39791584 -110.26874726
111  54.39798674 -110.26858931
111  54.39801104 -110.26853519
111  54.39865364 -110.26933749
111  54.39861126 -110.26944359
111  54.39856587 -110.26955723
111  54.39826094 -110.26919696
111  54.39813450 -110.26949591
111  54.39739819 -110.26856584 3
111  54.39726790 -110.26859715 3
111  54.39718548 -110.26861695 3
111  54.39710664 -110.26880347 3
111  54.39711970 -110.26895151 3
111  54.39713639 -110.26914074
111  54.39730487 -110.26935305
111  54.39724315 -110.26949619
111  54.39710480 -110.26981711 3
111  54.39691075 -110.27026725 3
111  54.39355675 -110.26605724 3
111  54.39374701 -110.26560067 3
111  54.39371475 -110.26529050 3
111  54.39367073 -110.26522927 3
111  54.39348475 -110.26529144 3
111  54.39289379 -110.26667157
111  54.39248883 -110.26761732
111  54.39199858 -110.26877012
111  54.39212219 -110.27008642
113  54.39212501 -110.27011648
110 1 0.00 0.0000 A-G+
111  54.39348388 -110.26529144
111  54.39367073 -110.26522927
111  54.39369238 -110.26525939
111  54.39371475 -110.26529050
111  54.39374701 -110.26560067
111  54.39355675 -110.26605724
111  54.39691075 -110.27026725
111  54.39724315 -110.26949619
111  54.39730487 -110.26935305
111  54.39812302 -110.27037607
111  54.39734128 -110.27226314
111  54.39736271 -110.27258654
111  54.39992959 -110.27580114
111  54.40004109 -110.27594077
111  54.40061054 -110.27579185
111  54.40063906 -110.27578440
111  54.39997326 -110.27735125
111  54.39996820 -110.27729304
111  54.39988401 -110.27632406
111  54.39976858 -110.27617921
111  54.39286810 -110.26751974
111  54.39248796 -110.26761732
111  54.39290186 -110.26665070
111  54.39310110 -110.26618540
113  54.39326898 -110.26579332
111  54.39772866 -110.27073773
111  54.39768054 -110.27026091
111  54.39730300 -110.26977143
111  54.39719566 -110.26979686
111  54.39696920 -110.27033863
111  54.39688475 -110.27054068
111  54.39682813 -110.27046895
111  54.39342767 -110.26616058
111  54.39369546 -110.26551156
111  54.39368126 -110.26534775
111  54.39366658 -110.26532955
111  54.39364571 -110.26530369
111  54.39352150 -110.26534553
111  54.39348209 -110.26543956
111  54.39331052 -110.26584740
111  54.39314589 -110.26624089
111  54.39294718 -110.26671586
111  54.39290759 -110.26681049
111  54.39292033 -110.26699543
111  54.39697358 -110.27211099
113  54.39716976 -110.27204105
110 2 0.00 0.0000 A north west concret
111  54.41932972 -110.30426397
111  54.41882079 -110.30363669
111  54.41885746 -110.30362627
111  54.41916265 -110.30353950
111  54.41935543 -110.30309334
111  54.41922948 -110.30170182
111  54.41936307 -110.30166380
111  54.41963303 -110.30158697
111  54.41962532 -110.30149420
111  54.41955592 -110.30151017
111  54.41954801 -110.30141910
111  54.41948395 -110.30143677
111  54.41937342 -110.30022196
111  54.42011626 -110.30115405
111  54.42012711 -110.30127079
111  54.42017428 -110.30177856
111  54.42021394 -110.30220542
111  54.41966499 -110.30348343
113  54.41934241 -110.30423443
110 2 0.00 0.0000 A north east concret
111  54.41903970 -110.30499826
111  54.41902315 -110.30500233
111  54.41882979 -110.30504980
111  54.41859013 -110.30560696
111  54.41805867 -110.30684252
111  54.41789374 -110.30664006
111  54.41842362 -110.30539647
111  54.41857917 -110.30503139
111  54.41852527 -110.30437609
113  54.41852134 -110.30432829
110 1 0.00 0.0000 A north east asphalt
111  54.41633486 -110.30943548
111  54.41634997 -110.30943147
111  54.41675076 -110.30932505
111  54.41694154 -110.30887689
111  54.41743170 -110.30772543
111  54.41746812 -110.30763989
111  54.41789374 -110.30664006
111  54.41805867 -110.30684252
111  54.41762525 -110.30786496
111  54.41759183 -110.30794379
111  54.41710834 -110.30908436
111  54.41683466 -110.30972998
111  54.41686523 -110.31007566
113  54.41686857 -110.31011342
110 2 0.00 0.0000 NE Hangar apron
111  54.40895166 -110.26469873
111  54.40901252 -110.26467055
111  54.40921183 -110.26421267
111  54.40924226 -110.26424783
111  54.40909860 -110.26458238
111  54.40910526 -110.26459085
111  54.40930775 -110.26484827
111  54.40931445 -110.26485679
111  54.40932966 -110.26487489
111  54.40930253 -110.26493613
111  54.40927350 -110.26500166
113  54.40926375 -110.26509069
110 2 0.00 0.0000 B
111  54.40996297 -110.25542146
111  54.41034107 -110.25454551
111  54.41035323 -110.25456062
111  54.41079307 -110.25510747
111  54.41129426 -110.25573061
111  54.41148704 -110.25786897
111  54.41135083 -110.25819553
111  54.41130283 -110.25831062
111  54.41108649 -110.25836583
111  54.41107225 -110.25820870
111  54.41096011 -110.25697093
111  54.41082545 -110.25700054
111  54.41069236 -110.25702982
111  54.41057027 -110.25569749
111  54.41054988 -110.25567225
111  54.41027896 -110.25533681
113  54.40998741 -110.25541491
110 1 0.00 0.0000 TWY B Medley
111  54.40962177 -110.25471136
111  54.40962047 -110.25468181
111  54.40957381 -110.25402847
111  54.40934738 -110.25374396
111  54.40881811 -110.25307895
111  54.40844798 -110.25318494
111  54.40863466 -110.25274273
111  54.40869728 -110.25259437
111  54.40888237 -110.25215593
111  54.40893635 -110.25278747
111  54.40946933 -110.25345262
111  54.40990968 -110.25400216
113  54.40991964 -110.25401671
110 2 0.00 0.0000 Medley Apron
111  54.40844798 -110.25318494
111  54.40811578 -110.25394406
111  54.40753745 -110.25323561
111  54.40781796 -110.25258420
111  54.40790004 -110.25239360
111  54.40794906 -110.25227977
111  54.40807725 -110.25198208
111  54.40814756 -110.25181883
111  54.40818577 -110.25173008
111  54.40828249 -110.25150361
112  54.40826339 -110.25133183  54.40821265 -110.25127189
111  54.40826339 -110.25133183
111  54.40818321 -110.25123454
112  54.40812202 -110.25109671  54.40811092 -110.25099862
111  54.40812202 -110.25109671
112  54.40812202 -110.25109671  54.40811842 -110.25106491
112  54.40812220 -110.25100924  54.40812507 -110.25098342
111  54.40812220 -110.25100924
112  54.40812220 -110.25100924  54.40812819 -110.25095543
111  54.40814270 -110.25091911
111  54.40821820 -110.25073288
111  54.40835051 -110.25090176
111  54.40828797 -110.25104620
112  54.40829257 -110.25117488  54.40831952 -110.25123209
111  54.40829257 -110.25117488
111  54.40833607 -110.25122588
112  54.40833607 -110.25122588  54.40838081 -110.25124515
111  54.40843194 -110.25115364
111  54.40849343 -110.25101563
111  54.40851741 -110.25095996
111  54.40859952 -110.25101210
111  54.40857916 -110.25105773
111  54.40851741 -110.25119611
111  54.40901899 -110.25182790
111  54.40888237 -110.25215593
111  54.40869728 -110.25259437
113  54.40863466 -110.25274273
110 1 0.00 0.0000 L west
111  54.41055744 -110.30214726
111  54.41056710 -110.30214477
111  54.41099584 -110.30203413
111  54.41119185 -110.30158164
111  54.41164671 -110.30051210
111  54.41167963 -110.30043239
111  54.41265220 -110.29815958
111  54.41281380 -110.29778420
111  54.41275210 -110.29713365
111  54.41274796 -110.29709000
111  54.41337789 -110.29789732
111  54.41336225 -110.29790099
111  54.41298287 -110.29798989
111  54.41282278 -110.29837298
111  54.41184871 -110.30063295
111  54.41181429 -110.30071523
111  54.41136093 -110.30178991
111  54.41116342 -110.30224240
111  54.41122234 -110.30297034
113  54.41122626 -110.30301884
110 1 0.00 0.0000 J west
111  54.40402130 -110.29393894
111  54.40404737 -110.29393295
111  54.40447469 -110.29383468
111  54.40466390 -110.29339308
111  54.40547608 -110.29148253
111  54.40551535 -110.29139360
111  54.40612224 -110.28996756
111  54.40629003 -110.28958728
111  54.40623219 -110.28895404
111  54.40622756 -110.28890339
111  54.40685231 -110.28969462
111  54.40682471 -110.28970231
111  54.40644533 -110.28980809
111  54.40629003 -110.29017610
111  54.40565458 -110.29166039
111  54.40561709 -110.29174319
111  54.40482812 -110.29360160
111  54.40463713 -110.29404626
111  54.40470339 -110.29475559
113  54.40470674 -110.29479145
110 2 0.00 0.0000 M
111  54.39490952 -110.28199713
111  54.39514652 -110.28143891
111  54.39547331 -110.28067098
112  54.39547331 -110.28067098  54.39594193 -110.27960391
111  54.39654343 -110.28034406
111  54.39749505 -110.28153450
111  54.39776259 -110.28187684
111  54.39795111 -110.28182748
111  54.39781012 -110.28215841
111  54.39775181 -110.28229319
111  54.39737572 -110.28182222
111  54.39642852 -110.28063090
112  54.39642852 -110.28063090  54.39599041 -110.28014054
111  54.39566902 -110.28081903
111  54.39531110 -110.28165377
111  54.39507650 -110.28220376
113  54.39499698 -110.28210536
110 1 0.00 0.0000 M-31L
111  54.39476767 -110.28233328
111  54.39479292 -110.28227343
111  54.39490952 -110.28199713
111  54.39499698 -110.28210536
111  54.39507650 -110.28220376
111  54.39512311 -110.28268927
113  54.39513216 -110.28278354
110 1 0.00 0.0000 M-04
111  54.39782722 -110.28238263
111  54.39780736 -110.28235907
111  54.39775181 -110.28229319
111  54.39781012 -110.28215841
111  54.39795111 -110.28182748
111  54.39801050 -110.28181331
111  54.39804393 -110.28180534
113  54.39808039 -110.28179664
110 1 0.00 0.0000 TWY Hangar 01
111  54.40981475 -110.28407606
111  54.40980341 -110.28410637
111  54.40978072 -110.28408255
111  54.40991430 -110.28377076
111  54.41008316 -110.28375560
111  54.41007812 -110.28369065
111  54.41019984 -110.28367799
111  54.41027693 -110.28366997
111  54.41086828 -110.28360845
111  54.41089548 -110.28354150
111  54.41109519 -110.28305009
111  54.41110381 -110.28306129
111  54.41145633 -110.28351916
111  54.41146564 -110.28353126
111  54.41130378 -110.28390725
111  54.41119936 -110.28391952
111  54.41075004 -110.28397231
111  54.41065635 -110.28398332
111  54.41029356 -110.28402595
113  54.41009326 -110.28404948
110 1 0.00 0.0000 Knoten 04-31R
111  54.39972080 -110.28073531
111  54.39908160 -110.28087719
111  54.39867761 -110.28037136
111  54.39857706 -110.27929495
111  54.39886973 -110.27860098
111  54.39952509 -110.27843751
111  54.39991831 -110.27894642
113  54.40002245 -110.28003826
110 1 0.00 0.0000 Knoten 04-31L
111  54.39640090 -110.28435000
111  54.39705626 -110.28419271
111  54.39745845 -110.28471701
113  54.39756798 -110.28584272
110 2 0.00 0.0000 Hangar 01
111  54.41110381 -110.28306129
111  54.41127037 -110.28267562
111  54.41162288 -110.28313350
113  54.41145633 -110.28351916
110 2 0.00 0.0000 Hangar 02
111  54.40924938 -110.28358279
111  54.40947977 -110.28303252
111  54.40978433 -110.28341297
113  54.40955394 -110.28396325
110 1 0.00 0.0000 Hangar 03
111  54.40916976 -110.28326771
111  54.40868174 -110.28267193
