I
1050 Generated by WorldEditor 2.3.0r2

1    712 0 0 CCK3 Grand Falls
112  47.07343693 -067.68211481  47.07341864 -067.68208150
111  47.07343693 -067.68211481
111  47.07288915 -067.68153220
111  47.07280797 -067.68153331
111  47.07276700 -067.68161018
111  47.07277155 -067.68174162
111  47.07259857 -067.68155114
111  47.07266078 -067.68148875
112  47.07267350 -067.68134463  47.07264583 -067.68128855
111  47.07267350 -067.68134463
111  47.07255817 -067.68117865
112  47.07255817 -067.68117865  47.07254201 -067.68112404
111  47.07255001 -067.68102088
111  47.07236673 -067.68071646
111  47.07233322 -067.68070904
111  47.07233701 -067.68067933
111  47.07240972 -067.68059671
111  47.07246409 -067.68069047
112  47.07246409 -067.68069047  47.07249128 -067.68072760
111  47.07255640 -067.68069604
111  47.07257284 -067.68072853
111  47.07255198 -067.68074710
111  47.07270182 -067.68103394
111  47.07275556 -067.68097917
111  47.07271419 -067.68089484
111  47.07296472 -067.68054262
111  47.07304363 -067.68065624
111  47.07306032 -067.68063174
112  47.07306032 -067.68063174  47.07315252 -067.68061936
111  47.07321855 -067.68072808
111  47.07329576 -067.68107426
111  47.07337132 -067.68118387
112  47.07347420 -067.68111169  47.07345884 -067.68097502
111  47.07347420 -067.68111169
111  47.07342504 -067.68105955
111  47.07339226 -067.68105688
111  47.07337588 -067.68099806
111  47.07347875 -067.68083631
112  47.07384839 -067.68133627  47.07396038 -067.68165843
111  47.07384839 -067.68133627
111  47.07390120 -067.68141113
112  47.07390120 -067.68141113  47.07395081 -067.68142402
111  47.07404596 -067.68156486
111  47.07394854 -067.68164105
112  47.07389756 -067.68153411  47.07387560 -067.68150832
111  47.07389756 -067.68153411
111  47.07381471 -067.68145925
112  47.07381471 -067.68145925  47.07376223 -067.68143697
111  47.07367761 -067.68145137
111  47.07357024 -067.68164864
111  47.07379398 -067.68190007
111  47.07380023 -067.68190710
111  47.07362522 -067.68229262
111  47.07358132 -067.68225458
112  47.07358132 -067.68225458  47.07355022 -067.68224760
111  47.07350854 -067.68226923
113  47.07341544 -067.68245845
111  47.07320286 -067.68120882
111  47.07324065 -067.68114057
111  47.07321903 -067.68111734
111  47.07323062 -067.68098118
111  47.07320323 -067.68097654
111  47.07321008 -067.68089918
111  47.07318742 -067.68089532
111  47.07319269 -067.68082646
111  47.07316544 -067.68082154
111  47.07317682 -067.68070922
111  47.07311423 -067.68068879
112  47.07310348 -067.68070736  47.07310103 -067.68072175
111  47.07310348 -067.68070736
111  47.07309147 -067.68083268
111  47.07305227 -067.68083175
111  47.07301659 -067.68095149
111  47.07299828 -067.68093237
111  47.07287741 -067.68116837
111  47.07297224 -067.68127327
111  47.07296599 -067.68128547
111  47.07310711 -067.68142695
113  47.07321332 -067.68121975
110 5 0.00 0.0000 New Taxiway 15
111  47.07922799 -067.68889952
111  47.08213164 -067.69220007
112  47.08213164 -067.69220007  47.08215272 -067.69223231
111  47.08214378 -067.69230257
111  47.08190328 -067.69253766
112  47.08186155 -067.69233711  47.08182598 -067.69227844
111  47.08186155 -067.69233711
113  47.07910251 -067.68913879
130 Airport Boundary 28
111  47.08064824 -067.69384933
111  47.07053722 -067.68244465
111  47.07199253 -067.68095979
111  47.07323297 -067.67975378
111  47.07340760 -067.68007487
111  47.07359575 -067.68074521
111  47.07407840 -067.68153408
111  47.07428940 -067.68196827
111  47.07788672 -067.68657845
111  47.07808629 -067.68625559
111  47.08048619 -067.68882867
111  47.08095596 -067.68821069
113  47.08338960 -067.69104671
120 Linear Feature 27
112  47.07358703 -067.68207109  47.07357347 -067.68205862 20
112  47.07354711 -067.68208455  47.07353862 -067.68210445 20
112  47.07355628 -067.68214316  47.07356983 -067.68215563 20
114  47.07359620 -067.68212970  47.07360469 -067.68210979 20
1300  47.07320898 -067.68212873 -125.92 tie_down props Apron 2
1301 A general_aviation 
1300  47.07288213 -067.68176561 -125.92 tie_down props Apron 5
1301 A general_aviation 
1300  47.07331752 -067.68225019 -125.92 tie_down props Apron 1
1301 A general_aviation 
1300  47.07299067 -067.68188706 -125.92 tie_down props Apron 4
1301 A general_aviation 
1300  47.07309868 -067.68200620 -125.92 tie_down props Apron 3
1301 A general_aviation 
1300  47.07293648 -067.68120769 -126.77 hangar props Hangar 5
1301 A none 
1300  47.07306040 -067.68132558 -126.77 hangar props Hangar 4
1301 A none 
1300  47.07340828 -067.68169974 -126.77 hangar turboprops|props Hangar 3
1301 B none 
1300  47.07370217 -067.68174857 -127.41 hangar props Hangar 2
1301 A none 
1300  47.07383199 -067.68228943 234.01 hangar props Hangar 1
1301 A none 
19  47.07404213 -067.68176482 1 New Windsock 10
51 12300 Grand Falls Traffic
99
