I
1050 Generated by WorldEditor

1    160 0 0 CSS3 Les Cedres Aerodrome
111  45.34497080 -074.08586001
111  45.34494197 -074.08583789
111  45.34485695 -074.08603406
111  45.34506715 -074.08619845
111  45.34484400 -074.08675118
111  45.34457386 -074.08651505
111  45.34462945 -074.08639461
112  45.34459576 -074.08637604  45.34456376 -074.08637004
111  45.34454702 -074.08640257
113  45.34420749 -074.08617307
111  45.34460182 -074.08270259
112  45.34465286 -074.08275758  45.34469540 -074.08276717
112  45.34470677 -074.08272942  45.34471856 -074.08269826
112  45.34672601 -074.07782562  45.34676212 -074.07775112
111  45.34690114 -074.07751992
111  45.34661442 -074.07728266
112  45.34644969 -074.07733972  45.34639912 -074.07746956
111  45.34529887 -074.08016841
111  45.34540305 -074.08025966
111  45.34537910 -074.08031839
111  45.34526903 -074.08023428
111  45.34518871 -074.08044528
111  45.34528856 -074.08053319
111  45.34526157 -074.08059442
111  45.34515751 -074.08050961
111  45.34513177 -074.08056596
111  45.34523420 -074.08066746
111  45.34520719 -074.08072546
111  45.34509869 -074.08063340
111  45.34506953 -074.08069903
111  45.34518800 -074.08080662
111  45.34516778 -074.08085935
111  45.34505197 -074.08076348
111  45.34501113 -074.08085041
111  45.34514174 -074.08096127
111  45.34511988 -074.08101709
111  45.34499151 -074.08091660
111  45.34496618 -074.08097585
111  45.34507335 -074.08107910
111  45.34505029 -074.08113314
111  45.34494063 -074.08103089
111  45.34490824 -074.08112460
111  45.34501850 -074.08121490
111  45.34499719 -074.08126301
111  45.34489156 -074.08117271
111  45.34485702 -074.08125584
111  45.34494925 -074.08133560
111  45.34491867 -074.08140375
111  45.34482693 -074.08132736
111  45.34480090 -074.08139055
111  45.34492010 -074.08149236
111  45.34489258 -074.08155109
111  45.34477742 -074.08144925
111  45.34475034 -074.08150779
112  45.34486940 -074.08162182  45.34486986 -074.08162182
111  45.34484259 -074.08168746
111  45.34471908 -074.08158728
111  45.34469157 -074.08164924
111  45.34480645 -074.08175338
111  45.34477866 -074.08181599
111  45.34466210 -074.08171328
111  45.34463511 -074.08178600
111  45.34473784 -074.08188051
111  45.34471430 -074.08193952
111  45.34461508 -074.08184063
111  45.34457728 -074.08192948
111  45.34468808 -074.08202389
111  45.34466353 -074.08208189
111  45.34455466 -074.08198302
111  45.34450530 -074.08210228
114  45.34448335 -074.08230432  45.34450693 -074.08238881
111  45.34574981 -074.08317123
111  45.34578308 -074.08319880
111  45.34579908 -074.08316045
111  45.34563151 -074.08302967
111  45.34559228 -074.08307752
111  45.34568349 -074.08315582
111  45.34565576 -074.08321411
111  45.34557000 -074.08313196
111  45.34553805 -074.08323325
111  45.34563110 -074.08331221
111  45.34560867 -074.08336963
111  45.34550890 -074.08328669
111  45.34547381 -074.08338448
111  45.34555396 -074.08345905
111  45.34553362 -074.08351169
111  45.34545222 -074.08343537
111  45.34539428 -074.08356940
111  45.34547683 -074.08363756
111  45.34544830 -074.08370208
111  45.34536982 -074.08363393
111  45.34533925 -074.08371296
111  45.34543658 -074.08379271
111  45.34541466 -074.08385217
111  45.34531275 -074.08376516
111  45.34526656 -074.08387630
111  45.34535079 -074.08394701
111  45.34532721 -074.08400034
111  45.34524845 -074.08393382
111  45.34521265 -074.08401592
111  45.34530320 -074.08409681
111  45.34528509 -074.08414774
111  45.34519033 -074.08406625
111  45.34514048 -074.08420264
111  45.34524236 -074.08428637
111  45.34521737 -074.08434219
111  45.34511896 -074.08424855
111  45.34508565 -074.08433940
111  45.34518596 -074.08442656
111  45.34516261 -074.08448539
111  45.34506210 -074.08439519
111  45.34499092 -074.08456401
111  45.34508565 -074.08463579
112  45.34499828 -074.08483012  45.34494739 -074.08494805
113  45.34499746 -074.08499009
112  45.34581274 -074.08306376  45.34584301 -074.08307971
111  45.34587103 -074.08298002
111  45.34569839 -074.08283885
113  45.34565635 -074.08294413
111  45.34571855 -074.08278942
111  45.34588879 -074.08293418
111  45.34594440 -074.08280100
113  45.34576942 -074.08265818
111  45.34595797 -074.08275275
111  45.34599595 -074.08266493
111  45.34583453 -074.08252500
113  45.34578841 -074.08261957
112  45.34587670 -074.08245867  45.34588470 -074.08249582
112  45.34594366 -074.08254375  45.34597904 -074.08257491
111  45.34601343 -074.08263695
111  45.34603568 -074.08260102
112  45.34591847 -074.08247842  45.34588697 -074.08244942
113  45.34588188 -074.08241317
111  45.34453449 -074.08188777
111  45.34458311 -074.08177403
111  45.34454923 -074.08174456
113  45.34450156 -074.08186002
111  45.34460258 -074.08171592
111  45.34464814 -074.08160425
111  45.34461790 -074.08157661
113  45.34457157 -074.08169427
111  45.34467167 -074.08153542
111  45.34471483 -074.08143192
111  45.34468420 -074.08140716
113  45.34464348 -074.08150868
111  45.34474612 -074.08135894
111  45.34478789 -074.08125940
111  45.34476004 -074.08123415
113  45.34471793 -074.08133319
130 Airport Boundary
111  45.34604228 -074.08187727
111  45.34682211 -074.08253445
111  45.34508096 -074.08703894
111  45.34389261 -074.08615936
111  45.34449074 -074.08483829
112  45.34452030 -074.08345123  45.34437382 -074.08270186
111  45.34413695 -074.08185843
111  45.34624958 -074.07671720
111  45.34700840 -074.07704894
111  45.34931474 -074.07126241
111  45.35058361 -074.07231545
111  45.34906603 -074.07606437
113  45.34849672 -074.07556618
120 Linear Feature 30
111  45.34466432 -074.08288299 1
111  45.34515822 -074.08168090 1
112  45.34522083 -074.08165105  45.34525928 -074.08168335 1
115  45.34545274 -074.08185216
120 Linear Feature 29
111  45.34513518 -074.08560435 1
111  45.34506787 -074.08554509 1
111  45.34504379 -074.08549631 1
115  45.34512115 -074.08532758
120 Linear Feature 28
111  45.34493574 -074.08483591 1
115  45.34472535 -074.08465439
120 Linear Feature 27
111  45.34719743 -074.07756464 1
112  45.34695891 -074.07749792  45.34685914 -074.07742614 1
111  45.34660577 -074.07723424 1
112  45.34645608 -074.07726187  45.34640665 -074.07738005 1
111  45.34446696 -074.08211231 1
112  45.34445388 -074.08233366  45.34449006 -074.08243081 1
112  45.34465338 -074.08301859  45.34471493 -074.08328599 1
116  45.34476328 -074.08432484  45.34472852 -074.08486597
120 Linear Feature 26
111  45.35003870 -074.07236861 1
112  45.35003488 -074.07224440  45.34998664 -074.07220790 1
115  45.34974852 -074.07201955
120 Linear Feature 25
111  45.34997107 -074.07214821 4
115  45.34991334 -074.07229018
120 Linear Feature 24
111  45.34694464 -074.07752482 4
115  45.34696615 -074.07746765
120 Linear Feature 23
111  45.34573784 -074.08199181 4
115  45.34569605 -074.08210491
120 Linear Feature 22
111  45.34529160 -074.08175227 4
115  45.34531958 -074.08169163
120 Linear Feature 31
111  45.34465249 -074.08499635 22
111  45.34498141 -074.08526170 22
115  45.34498003 -074.08582205
14  45.34524715 -074.08563371   3.28 0 New Tower Viewpoint 1
1300  45.34593793 -074.08299393 148.10 tie_down turboprops|props LAURENTIDE AVIATION FLIGHT SCHOOL 02
1301 A general_aviation 
1300  45.34602095 -074.08275613 148.10 tie_down turboprops|props LAURENTIDE AVIATION FLIGHT SCHOOL 01
1301 A general_aviation 
1300  45.34534448 -074.08024321 148.10 tie_down turboprops|props SOUTH TIE DOWN 13
1301 A general_aviation 
1300  45.34520645 -074.08050742 148.10 tie_down turboprops|props SOUTH TIE DOWN 12
1301 A general_aviation 
1300  45.34517864 -074.08064588 148.10 tie_down turboprops|props SOUTH TIE DOWN 11
1301 A general_aviation 
1300  45.34513396 -074.08079141 148.10 tie_down turboprops|props SOUTH TIE DOWN 10
1301 A general_aviation 
1300  45.34505946 -074.08091792 148.10 tie_down turboprops|props SOUTH TIE DOWN 09
1301 A general_aviation 
1300  45.34561683 -074.08314732 148.10 tie_down turboprops|props NORTH TIE DOWN 09
1301 A general_aviation 
1300  45.34502544 -074.08106472 148.10 tie_down turboprops|props SOUTH TIE DOWN 08
1301 A general_aviation 
1300  45.34558433 -074.08330788 148.10 tie_down turboprops|props NORTH TIE DOWN 08
1301 A general_aviation 
1300  45.34494134 -074.08118686 148.10 tie_down turboprops|props SOUTH TIE DOWN 07
1301 A general_aviation 
1300  45.34550398 -074.08344146 148.10 tie_down turboprops|props NORTH TIE DOWN 07
1301 A general_aviation 
1300  45.34489872 -074.08133049 148.10 tie_down turboprops|props SOUTH TIE DOWN 06
1301 A general_aviation 
1300  45.34542255 -074.08363786 148.10 tie_down turboprops|props NORTH TIE DOWN 06
1301 A general_aviation 
1300  45.34486291 -074.08147712 148.10 tie_down turboprops|props SOUTH TIE DOWN 05
1301 A general_aviation 
1300  45.34537290 -074.08378171 148.10 tie_down turboprops|props NORTH TIE DOWN 05
1301 A general_aviation 
1300  45.34480827 -074.08161274 148.10 tie_down turboprops|props SOUTH TIE DOWN 04
1301 A general_aviation 
1300  45.34530518 -074.08394490 148.10 tie_down turboprops|props NORTH TIE DOWN 04
1301 A general_aviation 
1300  45.34474682 -074.08172968 148.10 tie_down turboprops|props SOUTH TIE DOWN 03
1301 A general_aviation 
1300  45.34524510 -074.08407996 148.10 tie_down turboprops|props NORTH TIE DOWN 03
1301 A general_aviation 
1300  45.34468977 -074.08188491 148.10 tie_down turboprops|props SOUTH TIE DOWN 02
1301 A general_aviation 
1300  45.34517857 -074.08426505 148.10 tie_down turboprops|props NORTH TIE DOWN 02
1301 A general_aviation 
1300  45.34463119 -074.08200919 148.10 tie_down turboprops|props SOUTH TIE DOWN 01
1301 A general_aviation 
1300  45.34511597 -074.08441124 148.10 tie_down turboprops|props NORTH TIE DOWN 01
1301 A general_aviation 
18  45.34528375 -074.08250828 1 BCN
51 12350 CTAF/UNICOM
99
