I
1050 Generated by WorldEditor 1.6.1r1

1   1149 0 0 KEVU Northwest Missouri Regional Airport
111  40.35810868 -094.92157356
111  40.35822611 -094.92133125
111  40.35840571 -094.92126087
112  40.35846059 -094.92113377  40.35848706 -094.92106641
112  40.35840817 -094.92087672  40.35832155 -094.92077745
111  40.35843179 -094.92069158
114  40.35865571 -094.92083301  40.35866290 -094.92083301
130 Airport Boundary
111  40.34593763 -094.91331070
111  40.35729494 -094.92305364
111  40.35863973 -094.92222615
111  40.35920848 -094.92055243
111  40.35688115 -094.91335229
113  40.35007246 -094.90671426
120 Linear Feature 13
111  40.34993061 -094.91019022 51
115  40.34952558 -094.90982137
120 Linear Feature 12
111  40.35037014 -094.91038721 51
115  40.35085762 -094.91082703
120 Linear Feature 11
111  40.34961464 -094.91333721 51
111  40.35015743 -094.91219494 51
112  40.35004179 -094.91133629  40.35002832 -094.91123779 51
112  40.34982501 -094.91114990  40.34972799 -094.91116899 51
112  40.34846147 -094.91144735  40.34841415 -094.91145577 51
112  40.34831097 -094.91157558  40.34826418 -094.91167161 51
115  40.34802540 -094.91218219
120 Linear Feature 10
111  40.35005126 -094.91397382 51
112  40.34967335 -094.91366872  40.34929544 -094.91336362
111  40.34967335 -094.91366872
112  40.34967335 -094.91366872  40.34953930 -094.91353435 51
111  40.34961464 -094.91333721 51
112  40.34935313 -094.91340692  40.34918915 -094.91330267
111  40.34935313 -094.91340692
112  40.34935313 -094.91340692  40.34912486 -094.91322713 51
115  40.34912486 -094.91322713
120 Linear Feature 9
111  40.35836751 -094.92144787 51
112  40.35852268 -094.92111995  40.35854755 -094.92106417 51
115  40.35853796 -094.92099879
120 Linear Feature 8
111  40.35838412 -094.92153792 54
115  40.35820283 -094.92138431
120 Linear Feature 7
111  40.34975939 -094.91292678 54
115  40.34983631 -094.91299487
120 Linear Feature 6
111  40.34820909 -094.91167685 54
115  40.34828854 -094.91174265
21  40.34929900 -094.91389929 2 327.4355 3.00 New Light Fixture 4
21  40.35736387 -094.91937325 2 146.4640 3.00 New Light Fixture 3
14  40.34949353 -094.91084912   9.84 0 New Tower Viewpoint 1
1300  40.35013645 -094.91080976 -169.39 tie_down turboprops|props GA 10
1301 A general_aviation 
1300  40.35007159 -094.91102471 -169.39 tie_down turboprops|props GA 09
1301 A general_aviation 
1300  40.34990260 -094.91046359 287.49 tie_down turboprops|props GA 08
1301 A general_aviation 
1300  40.34980345 -094.91067288 287.49 tie_down turboprops|props GA 07
1301 A general_aviation 
1300  40.34971436 -094.91085766 287.49 tie_down turboprops|props GA 06
1301 A general_aviation 
1300  40.34912175 -094.91153658  64.08 tie_down turboprops|props GA 05
1301 A general_aviation 
1300  40.34931841 -094.91146621  64.08 tie_down turboprops|props GA 04
1301 A general_aviation 
1300  40.34948797 -094.91142284  64.08 tie_down turboprops|props GA 03
1301 A general_aviation 
1300  40.34965322 -094.91137570  64.08 tie_down turboprops|props GA 02
1301 A general_aviation 
1300  40.34980207 -094.91132987  64.08 tie_down turboprops|props GA 01
1301 A general_aviation 
18  40.34949353 -094.91084912 1 New Airport Beacon 2
50 11822 AWOS 3
51 12280 CTAF/UNICOM
99
