I
1050 Generated by WorldEditor 2.1.0r1

1   7808 0 0 MGQZ Quezaltenango
111  14.86119179 -091.50987011
112  14.86119179 -091.50987011  14.86111857 -091.50978173
111  14.86111282 -091.50963791
111  14.86109500 -091.50916046
111  14.86106039 -091.50913058
111  14.86110166 -091.50907419
111  14.86112520 -091.50909864
111  14.86114180 -091.50964015
112  14.86114180 -091.50964015  14.86114908 -091.50980741
111  14.86124599 -091.50988862
111  14.86147389 -091.51007228
112  14.86147389 -091.51007228  14.86149533 -091.51008683
112  14.86155102 -091.51010203  14.86157827 -091.51010925
111  14.86155102 -091.51010203
112  14.86155102 -091.51010203  14.86163194 -091.51012345
111  14.86172184 -091.51011797
111  14.86169348 -091.51015830
112  14.86169348 -091.51015830  14.86153189 -091.51018917
111  14.86145004 -091.51011927
113  14.86076125 -091.50955281
130 Airport Boundary 1
111  14.87222031 -091.49480867
111  14.87218613 -091.49496807
111  14.87220334 -091.49512928
111  14.87227776 -091.49525965
111  14.87226985 -091.49539511
111  14.86295499 -091.50802991
111  14.86295082 -091.50807366
111  14.86296739 -091.50812056
111  14.86333088 -091.50839377
111  14.86333221 -091.50854179
111  14.86086545 -091.51186225
111  14.86086394 -091.51202177
111  14.85858925 -091.51180977
111  14.85853603 -091.51179709
111  14.85846458 -091.51161011
111  14.85824422 -091.51094570
111  14.85822533 -091.51064369
111  14.85823633 -091.51041586
111  14.85839453 -091.51012522
111  14.86667768 -091.49888501
111  14.86685354 -091.49854139
111  14.86695102 -091.49815112
111  14.87162126 -091.49171929
111  14.87311144 -091.49296108
111  14.87312332 -091.49306349
111  14.87301690 -091.49321947
111  14.87301497 -091.49331956
111  14.87304676 -091.49341991
113  14.87304075 -091.49348772
120 HS
111  14.86121987 -091.50804142 4
111  14.86127435 -091.50803522 4
115  14.86133066 -091.50802881
120 HS
111  14.86245420 -091.50650551 4
111  14.86244734 -091.50644692 4
115  14.86244019 -091.50638586
120 Linear Feature 1
111  14.86133654 -091.50863217 1
111  14.86080269 -091.50935627 1
111  14.86040046 -091.50990010
112  14.86040046 -091.50990010  14.86039442 -091.51011519 1
112  14.86002392 -091.51010910  14.85989162 -091.50998531 1
111  14.85994703 -091.50985765 1
111  14.86005867 -091.50969954
112  14.86005867 -091.50969954  14.86007452 -091.50967790 1
111  14.86011481 -091.50965827 1
115  14.86080269 -091.50935627
120 Linear Feature 2
112  14.86130915 -091.50865132  14.86134827 -091.50859894 1
111  14.86134270 -091.50855312 1
111  14.86130713 -091.50828357 1
115  14.86127435 -091.50803522
120 Linear Feature 3
112  14.86158453 -091.50828784  14.86142363 -091.50840323 1
115  14.86130713 -091.50828357
120 Linear Feature 4
111  14.86127435 -091.50803522 7
115  14.86123384 -091.50772840
120 Linear Feature 5
111  14.86123384 -091.50772840 1
111  14.86122382 -091.50765245
112  14.86122382 -091.50765245  14.86121805 -091.50760621 1
111  14.86125055 -091.50756395 1
111  14.86133850 -091.50744533 1
111  14.86140411 -091.50735682 1
111  14.86152058 -091.50719971 1
111  14.86158996 -091.50710612 1
111  14.86173318 -091.50691292 1
111  14.86180016 -091.50682257 1
111  14.86201009 -091.50653940
112  14.86201009 -091.50653940  14.86203572 -091.50650468 1
111  14.86208351 -091.50649797 1
115  14.86214657 -091.50648912
120 Linear Feature 6
111  14.86214657 -091.50648912 7
115  14.86244734 -091.50644692
120 Linear Feature 7
111  14.86267525 -091.50641494 1
112  14.86278831 -091.50649571  14.86284494 -091.50658277 1
111  14.86279055 -091.50665484 1
115  14.86239709 -091.50718843
120 Linear Feature 8
111  14.86244734 -091.50644692 1
111  14.86267525 -091.50641494 1
111  14.86299704 -091.50636979 1
115  14.86307550 -091.50626357
120 Linear Feature 9
111  14.87149510 -091.49487459 1
111  14.87158338 -091.49413435 1
112  14.87160689 -091.49406787  14.87162535 -091.49404191
111  14.87160689 -091.49406787 1
111  14.87171347 -091.49392376 1
112  14.87198136 -091.49391506  14.87214039 -091.49402636 1
111  14.87204754 -091.49420908
112  14.87204754 -091.49420908  14.87202119 -091.49426151 1
112  14.87192613 -091.49429359  14.87187545 -091.49436071
111  14.87192613 -091.49429359 1
111  14.87149510 -091.49487459 1
115  14.87100599 -091.49553524
120 Linear Feature 10
112  14.86122382 -091.50765245  14.86120743 -091.50760420 1
111  14.86119586 -091.50758193 1
111  14.86118793 -091.50756644 1
115  14.86105410 -091.50730499
120 Linear Feature 11
112  14.86125055 -091.50756395  14.86122059 -091.50757669 1
115  14.86118793 -091.50756644
120 Linear Feature 12
112  14.86133850 -091.50744533  14.86133960 -091.50740113 1
111  14.86132724 -091.50735119 1
115  14.86125160 -091.50705304
120 Linear Feature 13
112  14.86140411 -091.50735682  14.86135171 -091.50739442 1
115  14.86132724 -091.50735119
120 Linear Feature 14
112  14.86152058 -091.50719971  14.86152490 -091.50714970 1
111  14.86151352 -091.50710558 1
115  14.86143856 -091.50680049
120 Linear Feature 15
112  14.86158996 -091.50710612  14.86153756 -091.50714373 1
115  14.86151352 -091.50710558
120 Linear Feature 16
112  14.86173318 -091.50691292  14.86173935 -091.50686243 1
111  14.86172978 -091.50681931 1
115  14.86167702 -091.50658167
120 Linear Feature 17
112  14.86180016 -091.50682257  14.86175735 -091.50684278 1
115  14.86172978 -091.50681931
120 Linear Feature 18
112  14.86125633 -091.50858444  14.86127675 -091.50847048 3
111  14.86127077 -091.50841714 3
111  14.86118959 -091.50781788
112  14.86118959 -091.50781788  14.86117252 -091.50770243 3
111  14.86112829 -091.50766810 3
111  14.86110528 -091.50764934 3
115  14.86086763 -091.50745570
120 Linear Feature 19
112  14.86150993 -091.50822802  14.86146644 -091.50824840 3
112  14.86140136 -091.50825309  14.86138018 -091.50824298
111  14.86140136 -091.50825309
112  14.86140136 -091.50825309  14.86135150 -091.50822929 3
111  14.86134679 -091.50817913 3
111  14.86133066 -091.50802881 3
111  14.86129493 -091.50769586 3
112  14.86134348 -091.50754440  14.86140016 -091.50746136
111  14.86134348 -091.50754440 3
111  14.86200521 -091.50665270 3
112  14.86219076 -091.50654029  14.86231436 -091.50651278
111  14.86219076 -091.50654029 3
111  14.86245420 -091.50650551 3
111  14.86259728 -091.50648662 3
112  14.86269222 -091.50652574  14.86271715 -091.50657534
111  14.86269222 -091.50652574
112  14.86269222 -091.50652574  14.86270314 -091.50654745 3
116  14.86269705 -091.50665700  14.86269706 -091.50669074
120 Linear Feature 20
111  14.86180475 -091.50620308 3
111  14.86204758 -091.50638801
112  14.86204758 -091.50638801  14.86210385 -091.50643197 3
111  14.86217846 -091.50642096 3
111  14.86244019 -091.50638579 3
111  14.86281133 -091.50633599
112  14.86281133 -091.50633599  14.86285528 -091.50633037 3
116  14.86297047 -091.50625663  14.86301807 -091.50622309
120 Linear Feature 21
111  14.86204758 -091.50638801 20
115  14.86110528 -091.50764934
120 Linear Feature 22
111  14.87141821 -091.49515321 3
111  14.87224059 -091.49403922 3
111  14.87179984 -091.49369053 3
111  14.87151910 -091.49406466 3
111  14.87143290 -091.49478038 3
115  14.87125372 -091.49502321
120 Linear Feature 23
111  14.86103389 -091.50921981 3
111  14.86021378 -091.51033075 3
111  14.85976616 -091.50997736 3
111  14.86001803 -091.50962483 3
111  14.86068864 -091.50933434 3
115  14.86086940 -091.50908982
14  14.86117630 -091.50681348  82.02 0 Tower Viewpoint 1
1300  14.86105410 -091.50730499 117.83 gate jets|turboprops|props Gate 1
1301 B airline 
1300  14.86125160 -091.50705304 104.75 gate jets|turboprops|props Gate 2
1301 B airline 
1300  14.86143856 -091.50680049 104.24 gate jets|turboprops|props Gate 3
1301 B airline 
1300  14.86167702 -091.50658167 -257.03 gate jets|turboprops|props Gate 4
1301 B airline 
1300  14.86197702 -091.51002382 233.27 hangar jets|turboprops|props Hangar 1
1301 B none 
1300  14.86226425 -091.50965739 141.82 hangar props Hangar 2
1301 A none 
18  14.86117630 -091.50681348 1 New Airport Beacon 3
99
