I
1050 Generated by WorldEditor 2.1.0r1

1   8229 0 0 MMTA Tlaxcala Naval Air Station
116  19.53080414 -098.17602916  19.53077705 -098.17603260
120 Linear Feature 5
111  19.52953662 -098.17645356 3
111  19.52949164 -098.17650067 3
112  19.52945606 -098.17657917  19.52945768 -098.17661606 3
111  19.52946697 -098.17667397 3
111  19.52952069 -098.17705808 3
111  19.52958139 -098.17747829 3
112  19.52960686 -098.17751990  19.52962788 -098.17753705 3
112  19.52966346 -098.17753362  19.52968327 -098.17753148 3
111  19.52977545 -098.17751689 3
112  19.52983366 -098.17755335  19.52984196 -098.17760156
111  19.52983366 -098.17755335 3
111  19.52983892 -098.17759883 3
111  19.52986237 -098.17777985 3
111  19.52937399 -098.17784763 3
111  19.52936873 -098.17781846
112  19.52936873 -098.17781846  19.52936792 -098.17780730 3
112  19.52937318 -098.17777556  19.52937918 -098.17776059
111  19.52937318 -098.17777556 3
111  19.52946293 -098.17757952
112  19.52946293 -098.17757952  19.52946799 -098.17756558 3
112  19.52946859 -098.17751689  19.52946455 -098.17748687
111  19.52946859 -098.17751689 3
111  19.52940411 -098.17707603 3
111  19.52934609 -098.17668598 3
112  19.52931537 -098.17661864  19.52929192 -098.17659933 3
111  19.52926443 -098.17658604 3
116  19.52920014 -098.17656544  19.52918721 -098.17656502
120 Linear Feature 10
112  19.53113828 -098.17619387  19.53108999 -098.17590780 1
112  19.53141761 -098.17567930  19.53158662 -098.17561846
111  19.53141761 -098.17567930 1
115  19.53172423 -098.17557583
120 Linear Feature 9
112  19.53113828 -098.17619387  19.53104556 -098.17596792 1
112  19.53063436 -098.17594100  19.53040982 -098.17598865
111  19.53063436 -098.17594100 1
115  19.53019166 -098.17608771
120 Linear Feature 8
111  19.53123133 -098.17648050 1
115  19.53113828 -098.17619387
120 Linear Feature 7
111  19.53136731 -098.17692689 1
115  19.53129568 -098.17668942
120 Linear Feature 14
112  19.52940973 -098.17669653  19.52934735 -098.17646917 1
112  19.52905183 -098.17646824  19.52889892 -098.17650453
111  19.52905183 -098.17646824 1
115  19.52877281 -098.17656106
120 Linear Feature 13
112  19.52940973 -098.17669653  19.52938450 -098.17648651 1
112  19.52958829 -098.17629181  19.52974548 -098.17621408
111  19.52958829 -098.17629181 1
115  19.52993871 -098.17617350
120 Linear Feature 12
111  19.52946046 -098.17706736 1
115  19.52940973 -098.17669653
120 Linear Feature 11
111  19.52952961 -098.17752555 1
115  19.52948172 -098.17721673
120 Linear Feature 15
111  19.52853864 -098.17678694 3
112  19.52841071 -098.17687577  19.52835735 -098.17692596 3
112  19.52829873 -098.17701047  19.52827892 -098.17704779 3
111  19.52819684 -098.17719063 3
112  19.52804200 -098.17734935  19.52794902 -098.17740254 3
112  19.52779781 -098.17743042  19.52777800 -098.17743085 3
112  19.52763973 -098.17741884  19.52758960 -098.17740297 3
116  19.52731366 -098.17719532  19.52712755 -098.17700319
21  19.53160643 -098.17605480 2 17.5900 3.00 01  PAPI-4L
21  19.54495057 -098.17070664 2 197.5900 3.00 19  PAPI-4L
14  19.53122434 -098.17775564  49.21 0 New Tower Viewpoint 5
1300  19.52955460 -098.17789616  99.37 hangar jets|turboprops|props Air Force Hangar
1301 A none 
1300  19.52949508 -098.17771026 -27.63 tie_down jets|turboprops|props South Ramp - Stand 02
1301 A military 
1300  19.52974826 -098.17766578 187.33 tie_down jets|turboprops|props South Ramp - Stand 01
1301 A military 
1300  19.53157013 -098.17720939  11.86 tie_down jets|turboprops|props North Ramp - Stand 04
1301 B military 
1300  19.53159408 -098.17742622   6.91 tie_down jets|turboprops|props North Ramp - Stand 03
1301 B military 
1300  19.53194523 -098.17715877 -172.67 tie_down jets|turboprops|props North Ramp - Stand 02
1301 B military 
1300  19.53196957 -098.17736904 -172.67 tie_down jets|turboprops|props North Ramp - Stand 01
1301 B military 
19  19.54413663 -098.17102576 0 New Windsock 3
19  19.53288273 -098.17558796 0 New Windsock 2
19  19.53088978 -098.17660624 0 New Windsock 1
51 12880 Tlaxcala Unicom
99
