I
1050 Generated by WorldEditor 2.1.0r1

1    258 1 0 UWGG Nizhny Novgorod - Strigino
1302 city Nizhny Novgorod
1302 country Russia
112  56.21504382  043.78478319  56.21525052  043.78487349
111  56.21504382  043.78478319
111  56.21581414  043.78506106
111  56.21744766  043.78565030
111  56.21744503  043.78568513
111  56.21753252  043.78571522
112  56.21753252  043.78571522  56.21766605  043.78585082
112  56.21775886  043.78634239  56.21777364  043.78657882
111  56.21775886  043.78634239
111  56.21774192  043.78650924
111  56.21775787  043.78651527
111  56.21773942  043.78667636
111  56.21766987  043.78725818
111  56.21765054  043.78743049
111  56.21753129  043.78849346
111  56.21865058  043.78890981
111  56.21866640  043.78875922
111  56.22028445  043.78935239
111  56.22049577  043.78757242
111  56.22050574  043.78748841
111  56.22058633  043.78680814
111  56.22058887  043.78678711
111  56.22061087  043.78660171
111  56.22050409  043.78656312
111  56.21966478  043.78625984
111  56.21921327  043.78609671
111  56.21907960  043.78604839
111  56.21897980  043.78601233
113  56.21900396  043.78580081
110 1 0.00 0.0000 New Taxiway 11
112  56.22904867  043.79072105  56.22896469  043.79088437
111  56.22904867  043.79072105
111  56.22903808  043.79080520
111  56.22905922  043.79080779
111  56.22905948  043.79084392
112  56.22905948  043.79084392  56.22913146  043.79066353
112  56.22928635  043.79057065  56.22936035  043.79056651
111  56.22928635  043.79057065
111  56.23482676  043.79261618
112  56.23482676  043.79261618  56.23499636  043.79267220
111  56.23514417  043.79268301
111  56.24000814  043.79304525
112  56.24000814  043.79304525  56.24040378  043.79305020
112  56.24097403  043.79206302  56.24117872  043.79144747
111  56.24097403  043.79206302
111  56.24146598  043.79050452
111  56.24150941  043.79044551
111  56.24185588  043.79056385
111  56.24193016  043.78985765
111  56.24159530  043.78973933
111  56.24158604  043.78971368
111  56.24167170  043.78890989
111  56.24164564  043.78890128
111  56.24157444  043.78887685
111  56.24148223  043.78970699
111  56.24139922  043.79044538
111  56.24137794  043.79043748
111  56.24088384  043.79200097
112  56.24088384  043.79200097  56.24067320  043.79261075
112  56.24000130  043.79287375  56.23968743  043.79287272
111  56.24000130  043.79287375
111  56.23925374  043.79281804
111  56.23512605  043.79251044
112  56.23495618  043.79247587  56.23488236  043.79245335
111  56.23495618  043.79247587
111  56.22947390  043.79046202
111  56.22946915  043.79050119
111  56.22933915  043.79045333
114  56.22933915  043.79045333  56.22923733  043.79047421
110 2 0.00 0.0000 New Taxiway 10
111  56.23573525  043.78967317
111  56.23608575  043.78859600
111  56.23610884  043.78851435
111  56.23613442  043.78850457
111  56.23614514  043.78840370
111  56.23538155  043.78815335
111  56.23536985  043.78824633
111  56.23546008  043.78827297
111  56.23554923  043.78839272
111  56.23554377  043.78842536
111  56.23559162  043.78847305
111  56.23559791  043.78845040
111  56.23570551  043.78857441
112  56.23570551  043.78857441  56.23573731  043.78864593
111  56.23574210  043.78873045
111  56.23572915  043.78912272
111  56.23571060  043.78918149
111  56.23572496  043.78919898
113  56.23562097  043.78955497
110 1 0.00 0.0000 New Taxiway 9
111  56.23509862  043.79167608
111  56.23573525  043.78967317
111  56.23562097  043.78955497
111  56.23557240  043.78970614
111  56.23556073  043.78969367
111  56.23552565  043.78979827
111  56.23553734  043.78981102
111  56.23545549  043.79005814
111  56.23537899  043.79022454
111  56.23506128  043.79123255
111  56.23506764  043.79128118
113  56.23497894  043.79155169
110 1 0.00 0.0000 New Taxiway 8
112  56.22668020  043.78995659  56.22665962  043.79014400
111  56.22668020  043.78995659
111  56.22672194  043.78996879
112  56.22672194  043.78996879  56.22676725  043.78972568
111  56.22685346  043.78969446
111  56.22862044  043.79033112
112  56.22862044  043.79033112  56.22866615  043.79038117
111  56.22867303  043.79058962
111  56.22866672  043.79068498
111  56.22869487  043.79069650
111  56.22871407  043.79050818
112  56.22871407  043.79050818  56.22870174  043.79037285
112  56.22859771  043.79017850  56.22853039  043.79010176
111  56.22859771  043.79017850
111  56.22850375  043.79014781
111  56.22850689  043.79010976
111  56.22700657  043.78956970
111  56.22700199  043.78960726
111  56.22689976  043.78957167
114  56.22689976  043.78957167  56.22678434  043.78961077
110 2 0.00 0.0000 New Taxiway 5
111  56.21721532  043.77735324
111  56.21718567  043.77734706
111  56.21677212  043.77732766
111  56.21672883  043.77775962
112  56.21672883  043.77775962  56.21672803  043.77777919
111  56.21673799  043.77778948
111  56.21710287  043.77804480
111  56.21704751  043.77856607
111  56.21743176  043.77872570
111  56.21782470  043.77836429
111  56.21941282  043.77895322
111  56.21941178  043.77897609
111  56.21946983  043.77908237
111  56.21955517  043.77929266
111  56.21961308  043.77967541
111  56.21950993  043.78060237
111  56.21952036  043.78060595
111  56.21951843  043.78062884
111  56.21953307  043.78063591
111  56.21953052  043.78065927
111  56.21985914  043.78078730
111  56.21995556  043.77985013
112  56.21995556  043.77985013  56.22001320  043.77957846
111  56.22013710  043.77946681
111  56.22034502  043.77932922
111  56.22034723  043.77931346
111  56.22576087  043.78127918
112  56.22576087  043.78127918  56.22583772  043.78133161
111  56.22590240  043.78146734
111  56.22589247  043.78147994
111  56.22594436  043.78179344
112  56.22594436  043.78179344  56.22595695  043.78196862
111  56.22594559  043.78211647
111  56.22591344  043.78240900
111  56.22625594  043.78255622
111  56.22628807  043.78224012
112  56.22628807  043.78224012  56.22640070  043.78166809
111  56.22662719  043.78160660
111  56.24124010  043.78697365
111  56.24123807  043.78699755
112  56.24123807  043.78699755  56.24141227  043.78724298
111  56.24142006  043.78772789
111  56.24141274  043.78772603
111  56.24130299  043.78871367
111  56.24130615  043.78873262
111  56.24130531  043.78875432
111  56.24128657  043.78876338
111  56.24135368  043.78878388
111  56.24136004  043.78881111
111  56.24132645  043.78908131
112  56.24132645  043.78908131  56.24124638  043.78933897
112  56.24096933  043.78948129  56.24084076  043.78949380
111  56.24096933  043.78948129
111  56.24086042  043.78943810
111  56.24083069  043.78967471
111  56.24060172  043.78992209
111  56.24057793  043.79014229
111  56.24067938  043.79018144
112  56.24067938  043.79018144  56.24088049  043.79036337
112  56.24085063  043.79132734  56.24069755  043.79177927
111  56.24085063  043.79132734
111  56.24065712  043.79176049
112  56.24065712  043.79176049  56.24053500  043.79201456
112  56.24009143  043.79237886  56.23985484  043.79247328
111  56.24009143  043.79237886
111  56.23977328  043.79246037
111  56.23966919  043.79245401
111  56.23966878  043.79248832
111  56.23926110  043.79245904
111  56.23518427  043.79215250
111  56.23518535  043.79211480
111  56.23512687  043.79211014
112  56.23512687  043.79211014  56.23509160  043.79207088
112  56.23506666  043.79196691  56.23505912  043.79191601
111  56.23506666  043.79196691
112  56.23506666  043.79196691  56.23506119  043.79192995
112  56.23506276  043.79186559  56.23506460  043.79183704
111  56.23506276  043.79186559
111  56.23509063  043.79177083
111  56.23507816  043.79174700
111  56.23509862  043.79167608
111  56.23497894  043.79155169
111  56.23491706  043.79176256
111  56.23489582  043.79174677
111  56.23484853  043.79188705
112  56.23484853  043.79188705  56.23481257  043.79193539
112  56.23472263  043.79198374  56.23467458  043.79199798
111  56.23472263  043.79198374
111  56.23462396  043.79194918
111  56.23462030  043.79198461
111  56.22470933  043.78834841
111  56.22468067  043.78833790
111  56.22464347  043.78870566
111  56.22583164  043.78914217
111  56.22579022  043.78946010
111  56.22581065  043.78946612
111  56.22583229  043.78931460
112  56.22583229  043.78931460  56.22585671  043.78926111
112  56.22592223  043.78921214  56.22595569  043.78919577
111  56.22592223  043.78921214
111  56.22600332  043.78923649
111  56.22600609  043.78920253
111  56.22619302  043.78927039
111  56.22619024  043.78930945
111  56.22628422  043.78933966
112  56.22628422  043.78933966  56.22635253  043.78941543
112  56.22640339  043.78965049  56.22641680  043.78977385
111  56.22640339  043.78965049
111  56.22638315  043.78984102
111  56.22635537  043.78983162
111  56.22582020  043.78965053
111  56.22578294  043.78964004
111  56.22566059  043.79067641
111  56.22615798  043.79084456
111  56.22605957  043.79174892
111  56.22655045  043.79193178
111  56.22653148  043.79210984
111  56.22655615  043.79211710
111  56.22656613  043.79203597
111  56.22664128  043.79206792
111  56.22665494  043.79197921
111  56.22707093  043.79213228
111  56.22705330  043.79228438
111  56.22708099  043.79229426
111  56.22709017  043.79222221
111  56.22711674  043.79223218
111  56.22711945  043.79221371
111  56.22717978  043.79224176
111  56.22718887  043.79217991
111  56.22760046  043.79233353
111  56.22758678  043.79246638
111  56.22761750  043.79247402
112  56.22761750  043.79247402  56.22762440  043.79244091
111  56.22764050  043.79243988
111  56.22769963  043.79246029
111  56.22771274  043.79237658
111  56.22810934  043.79252598
111  56.22809953  043.79260243
111  56.22821091  043.79264341
111  56.22822086  043.79256817
111  56.22876599  043.79277501
111  56.22884933  043.79200533
111  56.22882140  043.79199362
111  56.22884609  043.79177237
111  56.22886320  043.79161910
111  56.22889459  043.79163143
111  56.22891685  043.79139163
111  56.22900365  043.79100882
111  56.22902379  043.79092376
111  56.22905948  043.79084392
111  56.22905922  043.79080779
111  56.22903808  043.79080520
111  56.22904867  043.79072105
112  56.22904867  043.79072105  56.22913265  043.79055773
112  56.22933915  043.79045333  56.22944097  043.79043245
111  56.22933915  043.79045333
111  56.22946915  043.79050119
111  56.22947390  043.79046202
111  56.23495618  043.79247587
112  56.23495618  043.79247587  56.23503000  043.79249838
111  56.23512605  043.79251044
111  56.23925374  043.79281804
111  56.24000130  043.79287375
112  56.24000130  043.79287375  56.24031517  043.79287478
112  56.24088384  043.79200097  56.24109449  043.79139119
111  56.24088384  043.79200097
111  56.24137794  043.79043748
111  56.24139922  043.79044538
111  56.24148223  043.78970699
111  56.24157444  043.78887685
111  56.24164564  043.78890128
111  56.24185577  043.78712375
111  56.24222876  043.78712869
111  56.24226102  043.78669348
111  56.24224341  043.78665667
111  56.24188904  043.78642001
111  56.24186374  043.78638990
111  56.24185451  043.78633384
113  56.21722199  043.77730346
111  56.22850375  043.79014781
111  56.22859771  043.79017850
112  56.22859771  043.79017850  56.22866503  043.79025525
112  56.22871407  043.79050818  56.22872639  043.79064351
111  56.22871407  043.79050818
111  56.22869487  043.79069650
111  56.22866672  043.79068498
111  56.22865281  043.79067929
112  56.22865281  043.79067929  56.22860273  043.79083232
111  56.22850070  043.79080126
111  56.22816149  043.79067131
111  56.22801491  043.79074960
111  56.22733028  043.79051420
111  56.22720100  043.79032270
111  56.22684510  043.79019493
112  56.22684510  043.79019493  56.22674771  043.79012581
111  56.22673581  043.78997285
111  56.22672194  043.78996879
111  56.22668020  043.78995659
112  56.22668020  043.78995659  56.22670078  043.78976918
112  56.22689976  043.78957167  56.22701519  043.78953257
111  56.22689976  043.78957167
111  56.22700199  043.78960726
111  56.22700657  043.78956970
113  56.22850689  043.79010976
110 1 0.00 0.0000 New Taxiway 2
111  56.21456858  043.78058432
111  56.21490791  043.78068224
111  56.21457351  043.78373405
112  56.21457351  043.78373405  56.21451855  043.78473662
111  56.21501797  043.78495063
111  56.21738154  043.78580392
112  56.21738154  043.78580392  56.21770431  043.78596120
111  56.21766340  043.78650999
111  56.21763457  043.78675908
111  56.21749794  043.78673576
111  56.21694669  043.78653939
111  56.21685643  043.78726510
111  56.21683653  043.78726181
111  56.21681867  043.78735876
111  56.21671268  043.78726107
111  56.21662424  043.78741089
112  56.21662424  043.78741089  56.21665737  043.78747377
111  56.21665312  043.78752372
111  56.21662153  043.78752646
111  56.21660638  043.78771530
111  56.21661930  043.78773227
111  56.21656408  043.78783714
111  56.21643614  043.78859659
111  56.21655546  043.78863826
111  56.21648337  043.78929351
111  56.21657477  043.78932150
112  56.21657477  043.78932150  56.21663583  043.78936611
111  56.21663564  043.78946228
111  56.21671343  043.78949093
111  56.21682328  043.78849313
112  56.21682328  043.78849313  56.21684240  043.78838411
111  56.21689937  043.78838288
111  56.21694466  043.78839473
111  56.21694724  043.78844592
111  56.21700800  043.78842760
111  56.21722241  043.78850029
112  56.21722241  043.78850029  56.21732289  043.78857674
111  56.21744155  043.78881036
111  56.21745420  043.78886635
111  56.21752525  043.78896030
111  56.21756805  043.78916658
111  56.21781846  043.78909640
111  56.21784557  043.78927288
112  56.21784557  043.78927288  56.21785352  043.78935032
111  56.21780811  043.78935477
111  56.21767271  043.78931301
111  56.21755432  043.79021539
111  56.21773247  043.79029511
111  56.21782251  043.78967935
111  56.21804821  043.78973531
111  56.21808517  043.78940477
111  56.21831066  043.78947165
111  56.21832179  043.78935441
111  56.21827608  043.78933662
111  56.21830314  043.78909049
111  56.21847348  043.78914219
111  56.21847991  043.78906754
111  56.21889468  043.78920368
111  56.21888210  043.78930382
111  56.21912148  043.78939924
111  56.21908928  043.78971011
111  56.21918636  043.78974452
111  56.21913954  043.79013144
111  56.21926050  043.79016546
111  56.21934523  043.78938973
111  56.22016390  043.78968400
111  56.22009460  043.79034311
111  56.22020705  043.79038021
111  56.22023628  043.79017395
111  56.22068024  043.79032915
112  56.22068024  043.79032915  56.22069846  043.79023978
111  56.22073735  043.79017683
111  56.22082518  043.79021126
111  56.22096540  043.78998164
111  56.22181979  043.79032294
112  56.22181979  043.79032294  56.22185490  043.79036822
111  56.22182256  043.79050624
111  56.22189501  043.79055131
111  56.22194794  043.79042409
112  56.22194794  043.79042409  56.22196980  043.79038238
111  56.22200557  043.79038520
111  56.22210107  043.79041264
112  56.22210107  043.79041264  56.22218974  043.79045824
111  56.22216645  043.79063105
111  56.22222190  043.79064909
112  56.22222190  043.79064909  56.22225411  043.79046538
111  56.22235958  043.79048944
111  56.22484900  043.79140657
111  56.22481892  043.79168674
111  56.22504000  043.79175748
111  56.22506564  043.79150379
111  56.22528710  043.79157398
111  56.22529900  043.79160431
111  56.22533107  043.79156378
111  56.22530826  043.79150224
111  56.22534624  043.79148028
111  56.22533429  043.79143758
111  56.22533313  043.79141940
111  56.22537098  043.79143079
111  56.22538318  043.79136252
111  56.22530390  043.79131152
111  56.22537763  043.79061513
112  56.22537763  043.79061513  56.22538425  043.79057938
111  56.22540847  043.79058260
111  56.22566059  043.79067641
111  56.22578294  043.78964004
111  56.22582020  043.78965053
111  56.22584540  043.78950549
112  56.22584540  043.78950549  56.22588791  043.78935950
111  56.22597724  043.78936954
111  56.22629959  043.78948595
112  56.22629959  043.78948595  56.22634744  043.78953229
111  56.22636706  043.78971831
111  56.22635537  043.78983162
111  56.22638315  043.78984102
111  56.22640339  043.78965049
112  56.22640339  043.78965049  56.22638998  043.78952713
112  56.22628422  043.78933966  56.22621592  043.78926390
111  56.22628422  043.78933966
111  56.22619024  043.78930945
111  56.22619302  043.78927039
111  56.22600609  043.78920253
111  56.22600332  043.78923649
111  56.22592223  043.78921214
112  56.22592223  043.78921214  56.22588877  043.78922851
112  56.22583229  043.78931460  56.22580786  043.78936809
111  56.22583229  043.78931460
111  56.22581065  043.78946612
111  56.22579022  043.78946010
111  56.22583164  043.78914217
111  56.22464347  043.78870566
111  56.22468067  043.78833790
111  56.22470933  043.78834841
111  56.23462030  043.79198461
111  56.23462396  043.79194918
111  56.23472263  043.79198374
112  56.23472263  043.79198374  56.23477069  043.79196949
112  56.23484853  043.79188705  56.23488448  043.79183870
111  56.23484853  043.79188705
111  56.23020293  043.79018487
112  56.23020293  043.79018487  56.23012542  043.79014435
111  56.23009072  043.79000959
111  56.22999691  043.78997361
112  56.22999691  043.78997361  56.22993993  043.79007611
111  56.22984039  043.79005167
111  56.22475426  043.78818762
111  56.22476090  043.78808641
111  56.22471225  043.78806240
112  56.22471225  043.78806240  56.22468244  043.78803459
111  56.22469347  043.78793941
111  56.22463336  043.78789569
111  56.22090723  043.78659528
111  56.22066497  043.78649242
111  56.22066144  043.78645079
111  56.21972201  043.78611475
112  56.21972201  043.78611475  56.21942577  043.78598051
111  56.21937682  043.78550026
111  56.21938673  043.78489927
111  56.21958672  043.78316847
112  56.21958672  043.78316847  56.21969670  043.78267041
111  56.21998651  043.78269355
111  56.23554923  043.78839272
111  56.23546008  043.78827297
111  56.23536985  043.78824633
111  56.23538155  043.78815335
111  56.23614514  043.78840370
111  56.23613442  043.78850457
111  56.23610884  043.78851435
111  56.23608575  043.78859600
111  56.24055274  043.79022117
112  56.24055274  043.79022117  56.24081509  043.79037282
112  56.24076341  043.79126127  56.24063064  043.79161177
111  56.24076341  043.79126127
111  56.24054214  043.79174349
112  56.24054214  043.79174349  56.24036584  043.79209163
111  56.24008748  043.79220825
111  56.23966292  043.79231616
111  56.23736500  043.79213421
112  56.23736500  043.79213421  56.23731200  043.79211752
111  56.23730323  043.79203118
111  56.23725198  043.79203086
112  56.23725198  043.79203086  56.23724072  043.79211431
111  56.23717853  043.79212128
111  56.23506666  043.79196691
112  56.23506666  043.79196691  56.23507420  043.79201781
112  56.23512687  043.79211014  56.23516215  043.79214941
111  56.23512687  043.79211014
111  56.23518535  043.79211480
111  56.23518427  043.79215250
111  56.23926110  043.79245904
111  56.23966878  043.79248832
111  56.23966919  043.79245401
111  56.23977328  043.79246037
111  56.24009143  043.79237886
112  56.24009143  043.79237886  56.24032803  043.79228444
112  56.24065712  043.79176049  56.24077923  043.79150642
111  56.24065712  043.79176049
111  56.24085063  043.79132734
112  56.24085063  043.79132734  56.24100372  043.79087540
112  56.24067938  043.79018144  56.24047827  043.78999951
111  56.24067938  043.79018144
111  56.24057793  043.79014229
111  56.24060172  043.78992209
111  56.24083069  043.78967471
111  56.24086042  043.78943810
111  56.24096933  043.78948129
112  56.24096933  043.78948129  56.24109790  043.78946878
112  56.24132645  043.78908131  56.24140652  043.78882365
111  56.24132645  043.78908131
111  56.24136004  043.78881111
111  56.24135368  043.78878388
111  56.24128657  043.78876338
111  56.24125973  043.78893959
112  56.24125973  043.78893959  56.24114811  043.78942028
111  56.24086145  043.78934624
111  56.22010753  043.78175092
112  56.22010753  043.78175092  56.21983898  043.78160308
111  56.21984712  043.78107816
111  56.21985624  043.78095432
111  56.21984256  043.78094451
111  56.21985914  043.78078730
111  56.21953052  043.78065927
111  56.21953307  043.78063591
111  56.21951843  043.78062884
111  56.21952036  043.78060595
111  56.21950993  043.78060237
111  56.21949709  043.78073119
111  56.21947254  043.78084245
111  56.21941346  043.78133751
112  56.21941346  043.78133751  56.21938475  043.78147321
111  56.21928848  043.78144959
111  56.21503326  043.77989908
111  56.21501927  043.78001839
113  56.21464903  043.77988133
111  56.21520948  043.78169268
112  56.21520948  043.78169268  56.21531636  043.78104190
111  56.21571325  043.78113273
111  56.21922775  043.78242993
112  56.21922775  043.78242993  56.21928360  043.78247659
111  56.21928349  043.78261809
111  56.21917184  043.78362472
111  56.21915755  043.78363044
111  56.21915505  043.78365215
112  56.21915505  043.78365215  56.21913296  043.78369518
112  56.21914804  043.78382220  56.21917150  043.78385199
111  56.21914804  043.78382220
111  56.21902641  043.78486587
112  56.21902641  043.78486587  56.21891479  043.78558305
111  56.21855800  043.78551341
111  56.21836623  043.78545109
111  56.21832359  043.78534510
111  56.21832396  043.78529762
111  56.21826957  043.78528276
112  56.21826957  043.78528276  56.21826221  043.78536468
111  56.21822008  043.78536660
111  56.21819027  043.78536069
111  56.21818665  043.78538289
111  56.21570817  043.78448333
111  56.21515242  043.78413336
112  56.21515242  043.78413336  56.21504752  043.78405641
111  56.21504655  043.78387168
113  56.21508893  043.78279312
130 Boundary
111  56.21302768  043.77397809
111  56.21024796  043.77148301
111  56.20998898  043.77144479
111  56.20976128  043.77158498
111  56.20841309  043.77305545
111  56.20820706  043.77339274
111  56.20789957  043.77444252
111  56.20786172  043.77507152
111  56.20789358  043.77553202
111  56.20810744  043.77671342
111  56.20810165  043.77771945
111  56.20754744  043.77754730
111  56.20751900  043.77780510
111  56.20810999  043.77801575
111  56.20828739  043.78135840
111  56.20821225  043.78305872
111  56.20785596  043.78513723
111  56.20772994  043.78657429
111  56.20794028  043.78789151
111  56.20830299  043.78860898
111  56.20908008  043.78872968
111  56.20922771  043.78931758
111  56.20977630  043.79229590
111  56.20965768  043.79262461
111  56.20998608  043.79482924
111  56.20980311  043.79493849
111  56.21008019  043.79646257
111  56.21122864  043.79900976
111  56.21142072  043.79885916
111  56.21228756  043.80080900
111  56.21393961  043.80107079
111  56.21520067  043.80037116
111  56.21518337  043.80022191
111  56.21730278  043.79915148
111  56.21801779  043.79248033
111  56.21790618  043.79211722
111  56.21773714  043.79113927
111  56.21778222  043.79074657
111  56.21769518  043.79072031
111  56.21783908  043.78974324
111  56.21913293  043.79016624
111  56.21910311  043.79037137
111  56.21921871  043.79042706
111  56.21916435  043.79094761
111  56.21903069  043.79098539
111  56.21919450  043.79142448
111  56.22016028  043.79180951
111  56.22020290  043.79145790
111  56.22030443  043.79150025
111  56.22025301  043.79189036
111  56.22169735  043.79253470
111  56.22172738  043.79316788
111  56.22232409  043.79353551
111  56.22349254  043.79388261
111  56.22420909  043.79465636
111  56.22476320  043.79494145
111  56.22581804  043.79516116
111  56.22619727  043.79563268
111  56.22714199  043.79607750
111  56.22843597  043.79635227
111  56.22880086  043.79547015
111  56.22921245  043.79524081
111  56.22899644  043.79336848
111  56.22911073  043.79217071
111  56.22923737  043.79195806
111  56.23499377  043.79338636
111  56.23748890  043.79352551
111  56.23753758  043.79356805
111  56.23757543  043.79379967
111  56.23766238  043.79404538
111  56.23802302  043.79416564
111  56.23814492  043.79367587
111  56.23819683  043.79364560
111  56.24086024  043.79395831
111  56.24119163  043.79502761
111  56.24126467  043.79508842
111  56.24168984  043.79476340
111  56.24222325  043.79451180
111  56.24226827  043.79413450
111  56.24239776  043.79408753
111  56.24537114  043.79440307
111  56.24574247  043.79433796
111  56.24621031  043.79409138
111  56.24749875  043.79443029
111  56.24842678  043.79486644
111  56.24914374  043.79383071
111  56.24966343  043.79223065
111  56.25087399  043.78937455
111  56.25094587  043.78872713
111  56.25094677  043.78794577
111  56.25078841  043.78744110
111  56.25009053  043.78605802
111  56.24974725  043.78589450
111  56.24652956  043.78621552
111  56.24300175  043.78252901
111  56.24275330  043.78246857
111  56.24245206  043.78267452
111  56.24068044  043.78336425
111  56.24011399  043.78335731
111  56.23795078  043.78219810
111  56.23786581  043.78265062
111  56.23770846  043.78283903
111  56.23082859  043.78047239
111  56.23053760  043.78016139
111  56.23047673  043.77965819
111  56.23053033  043.77846141
111  56.23018203  043.77661388
111  56.22814874  043.77489554
111  56.22752475  043.77452026
111  56.22743705  043.77457555
111  56.22444368  043.77194635
111  56.21964789  043.76911657
111  56.21914800  043.76897194
111  56.21886797  043.76904570
111  56.21861582  043.76941355
111  56.21840109  043.76996129
111  56.21767300  043.77366217
111  56.21734126  043.77396298
111  56.21672837  043.77412396
111  56.21658306  043.77406076
111  56.21429013  043.77455887
113  56.21337586  043.77418939
120 18L/36R Hold Taxiway M
111  56.21483153  043.78231101 4 103
115  56.21503128  043.78237886
120 18L/36R Hold Taxiway A
111  56.21921932  043.78392590 4
115  56.21941379  043.78399337
120 18L/36R Hold Taxiway D
111  56.24065712  043.79176049 4 103
115  56.24088384  043.79200097
120 18L/36R Hold Taxiway G
111  56.21984535  043.78015043 4
115  56.21965275  043.78007858
120 18R/36L Hold Taxiway G
111  56.21959929  043.78056503 4
115  56.21979022  043.78064151
120 18L/36R Hold Taxiway E
111  56.24165216  043.78817726 4
115  56.24145586  043.78810835
120 18R/36L Hold Taxiway E
111  56.24139910  043.78861604 4
115  56.24159605  043.78868234
120 18L/36R ILS Hold Taxiway D
111  56.23926110  043.79245904 6
115  56.23925374  043.79281804
120 18L/36R ILS Hold Taxiway M
111  56.21581414  043.78506106 6
115  56.21585328  043.78470578
120 Linear Feature 26
112  56.22008668  043.78187397  56.22005234  043.78185505 3 102
112  56.21998928  043.78179978  56.21995884  043.78176938
111  56.21998928  043.78179978
112  56.21998928  043.78179978  56.21986185  043.78167254 3 102
112  56.21975630  043.78116213  56.21973988  043.78087549
111  56.21975630  043.78116213
112  56.21975630  043.78116213  56.21975172  043.78108213 3 102
112  56.21976029  043.78090818  56.21976777  043.78081912
111  56.21976029  043.78090818 3 102
111  56.21976592  043.78085796 3 102
111  56.21979022  043.78064151 3 102
111  56.21984535  043.78015043 3 102
111  56.21989233  043.77973192
112  56.21989233  043.77973192  56.21993473  043.77951029 3 102
111  56.22006527  043.77935943 102
115  56.22034848  043.77925522
120 Linear Feature 25
112  56.23491706  043.79176256  56.23489723  043.79181004 3 102
112  56.23484853  043.79188705  56.23482264  043.79192186
111  56.23484853  043.79188705
112  56.23484853  043.79188705  56.23481257  043.79193539 3 102
112  56.23472263  043.79198374  56.23467458  043.79199798
111  56.23472263  043.79198374
112  56.23472263  043.79198374  56.23469119  043.79199305 3 102
112  56.23462030  043.79198461  56.23458350  043.79197535
111  56.23462030  043.79198461 3 102
111  56.22470933  043.78834841
112  56.22470933  043.78834841  56.22468968  043.78833871 3 102
111  56.22466565  043.78829541 3 102
111  56.22454689  043.78806625
112  56.22454689  043.78806625  56.22453466  043.78804438 3 102
111  56.22451917  043.78803735 3 102
111  56.22069645  043.78667482 3 102
111  56.22050409  043.78656312 3 102
111  56.21966478  043.78625984
112  56.21966478  043.78625984  56.21943128  043.78612717 3 102
