I
1050 Generated by WorldEditor 2.1.0r1

1    383 1 0 EPPW Powidz
1302 city Powidz
111  52.39217342  017.82881337
111  52.39244082  017.82903411
111  52.39254153  017.82939140
111  52.39239053  017.82989042
111  52.39221444  017.83011598
111  52.39209396  017.83015286
111  52.39204604  017.83016753
111  52.39194431  017.83014608
111  52.39198206  017.82961483
111  52.39171166  017.82955781
111  52.39167391  017.83008906
111  52.39165191  017.83008442
111  52.39169411  017.82953862
111  52.39120792  017.82943609
111  52.39116573  017.82998189
111  52.39114226  017.82997695
111  52.39118668  017.82944570
111  52.39091415  017.82938823
111  52.39086974  017.82991948
111  52.39069870  017.82988341
111  52.39072952  017.82948719
111  52.39079400  017.82950128
111  52.39082390  017.82911917
111  52.39064287  017.82908058
111  52.39061297  017.82946270
111  52.39067551  017.82947735
111  52.39065128  017.82980110
113  52.39061922  017.82986665
111  52.39268946  017.82793451
111  52.39276474  017.82799712
111  52.39284408  017.82830287
111  52.39278857  017.82849209
111  52.39257297  017.82861312
111  52.39249814  017.82855385
111  52.39240010  017.82829382
113  52.39250891  017.82794085
111  52.39440266  017.82576546
111  52.39422631  017.82585214
111  52.39414760  017.82578776
111  52.39405759  017.82539504
111  52.39410201  017.82524585
111  52.39432271  017.82516028
111  52.39440043  017.82521851
113  52.39448038  017.82551438
111  52.39317274  017.83163968
111  52.39320605  017.83185801
111  52.39349251  017.83216731
111  52.39349473  017.83222553
111  52.39348141  017.83233470
111  52.39340368  017.83250936
111  52.39332596  017.83257122
111  52.39322825  017.83260761
111  52.39311944  017.83257486
111  52.39302173  017.83246569
111  52.39297066  017.83236017
111  52.39293513  017.83222917
111  52.39279967  017.83119210
111  52.39281966  017.83114843
113  52.39320161  017.83156326
111  52.39130296  017.82957649
111  52.39132295  017.82954374
111  52.39160053  017.82960924
111  52.39161163  017.82963834
111  52.39157245  017.83006766
111  52.39154758  017.83006242
111  52.39157645  017.82970219
111  52.39131382  017.82964680
111  52.39128495  017.83000703
113  52.39126953  017.83000378
111  52.39092432  017.83044888
111  52.39103649  017.83047160
111  52.39117126  017.83075905
111  52.39115845  017.83093399
111  52.39105544  017.83114251
111  52.39081784  017.83109577
111  52.39073704  017.83084750
113  52.39075259  017.83067285
110 2 0.00 107.0000 main concrete
111  52.37408830  017.87655593
111  52.37460525  017.87681841
111  52.37463173  017.87668580
111  52.37719717  017.87799144
111  52.37758516  017.87818890
111  52.37758069  017.87820907
111  52.37762657  017.87825123
111  52.37768813  017.87832823
111  52.37772954  017.87839789
111  52.37783325  017.87860988
111  52.37786057  017.87866572
111  52.37780116  017.87875539
111  52.37781362  017.87877876
111  52.37829374  017.87967970
111  52.37829392  017.87970874
111  52.37833054  017.87979230
111  52.37833574  017.87991183
111  52.37831789  017.88008726
111  52.37824663  017.88011954
111  52.37824217  017.88025748
111  52.37831666  017.88026596
111  52.37831468  017.88031699
111  52.37825204  017.88031023
111  52.37823735  017.88069268
111  52.37841666  017.88071202
111  52.37843134  017.88032957
111  52.37836914  017.88032286
111  52.37837111  017.88027215
111  52.37850513  017.88028741
111  52.37849952  017.88022635
111  52.37839601  017.88014996
111  52.37838062  017.88008860
111  52.37839439  017.87993434
111  52.37841797  017.87991705
111  52.37899502  017.88101958
111  52.37899094  017.88104315
111  52.37904422  017.88114295
111  52.37904860  017.88122641
111  52.37903681  017.88144845
111  52.37899121  017.88147449
111  52.37899038  017.88156073
111  52.37903613  017.88164821
111  52.37903435  017.88168263
111  52.37896965  017.88167572
111  52.37895301  017.88205817
111  52.37913409  017.88207752
111  52.37915073  017.88169506
111  52.37908738  017.88168830
111  52.37909703  017.88145514
111  52.37910633  017.88127699
111  52.37911974  017.88125789
111  52.37946693  017.88192124
111  52.37945853  017.88193470
111  52.37950486  017.88203362
111  52.37949700  017.88258752
111  52.37943493  017.88258603
111  52.37942929  017.88297051
111  52.37960764  017.88297476
111  52.37961328  017.88259028
111  52.37955105  017.88258881
111  52.37955650  017.88216951
111  52.37960782  017.88219041
111  52.37968996  017.88234736
112  52.37968996  017.88234736  52.37980922  017.88262721
111  52.37976571  017.88295721
111  52.37964484  017.88357498
111  52.37958360  017.88369114
111  52.37950301  017.88375978
111  52.37941438  017.88379675
111  52.37926972  017.88372904
111  52.37924533  017.88367204
111  52.37924642  017.88362477
111  52.37927175  017.88349702
111  52.37922349  017.88349198
111  52.37918728  017.88367300
111  52.37889789  017.88353542
111  52.37884775  017.88351264
111  52.37886540  017.88341120
111  52.37864025  017.88330617
111  52.37859098  017.88358931
111  52.37881612  017.88369435
111  52.37883322  017.88359610
111  52.37888325  017.88361882
111  52.37865531  017.88483384
111  52.37869783  017.88495337
111  52.37867053  017.88501310
111  52.37863082  017.88503538
111  52.37865615  017.88509418
111  52.37874980  017.88509948
111  52.37877457  017.88516912
111  52.37879536  017.88518105
111  52.37881275  017.88527078
111  52.37878249  017.88530156
111  52.37876830  017.88531288
111  52.37873947  017.88522144
111  52.37853293  017.88539944
111  52.37861526  017.88566063
111  52.37882180  017.88548264
111  52.37879348  017.88539279
111  52.37880758  017.88538001
111  52.37884977  017.88551811
111  52.37888628  017.88549209
111  52.37890761  017.88532270
111  52.37895459  017.88527242
111  52.37913879  017.88537812
111  52.37918863  017.88554016
111  52.37913080  017.88554053
111  52.37910931  017.88556033
111  52.37918474  017.88576851
111  52.37920622  017.88574871
111  52.37923215  017.88568163
111  52.37924355  017.88571869
111  52.37916411  017.88613271
111  52.37911006  017.88628441
111  52.37876466  017.88651480
111  52.37874079  017.88641964
111  52.37852494  017.88656397
111  52.37859340  017.88683681
111  52.37880925  017.88669249
111  52.37878573  017.88659877
111  52.37911102  017.88639679
111  52.37887348  017.88764182
111  52.37877369  017.88781614
111  52.37851914  017.88804509
111  52.37848895  017.88795429
111  52.37828289  017.88813710
111  52.37836906  017.88839622
111  52.37857511  017.88821342
111  52.37854511  017.88812319
111  52.37879262  017.88790822
111  52.37882126  017.88792320
111  52.37873750  017.88835608
111  52.37873267  017.88844584
111  52.37884226  017.88880488
111  52.37884750  017.88882081
111  52.37878799  017.88913246
111  52.37872851  017.88910255
111  52.37865917  017.88946870
111  52.37882966  017.88955442
111  52.37889900  017.88918827
111  52.37884068  017.88915895
111  52.37889340  017.88888268
111  52.37927735  017.88907103
111  52.37940138  017.88947736
111  52.37934344  017.88952519
111  52.37944916  017.88987041
111  52.37960907  017.88973841
111  52.37950335  017.88939318
111  52.37944841  017.88943853
111  52.37935098  017.88910932
111  52.37945789  017.88916393
111  52.37968630  017.88895819
111  52.37985368  017.88806231
111  52.37982688  017.88791782
111  52.37986423  017.88789551
111  52.38002464  017.88799750
111  52.38000201  017.88809560
111  52.38022121  017.88823300
111  52.38028476  017.88795750
111  52.38006557  017.88782010
111  52.38004410  017.88791315
111  52.37986122  017.88779810
111  52.37981467  017.88775624
111  52.37978767  017.88771447
111  52.37977700  017.88766766
111  52.37976832  017.88767000
111  52.37973871  017.88759358
111  52.37942738  017.88743825
111  52.37933541  017.88720766
111  52.37930479  017.88704661
111  52.37965756  017.88524071
111  52.37969606  017.88532681
111  52.37978978  017.88561507
111  52.37973550  017.88566314
111  52.37984651  017.88599990
111  52.38000473  017.88585976
111  52.37989372  017.88552300
111  52.37983772  017.88557260
111  52.37968424  017.88510207
111  52.37991828  017.88388584
112  52.37999297  017.88383346  52.38002923  017.88385326
111  52.37999297  017.88383346
111  52.38006952  017.88387306
111  52.38008671  017.88378541
111  52.38001016  017.88374580
112  52.38001016  017.88374580  52.37997389  017.88372600
111  52.37997244  017.88360677
111  52.38013799  017.88275385
111  52.38016807  017.88277232
111  52.38017605  017.88290385
111  52.38021817  017.88293621
111  52.38028290  017.88279021
111  52.38031635  017.88282650
111  52.38028127  017.88291243
111  52.38047509  017.88312571
111  52.38057501  017.88288096
111  52.38038119  017.88266768
111  52.38034587  017.88275418
111  52.38031517  017.88271745
111  52.38037548  017.88258143
111  52.38035054  017.88255575
111  52.38031201  017.88257693
111  52.38027356  017.88257760
111  52.38022430  017.88252070
111  52.38015827  017.88251645
111  52.38013769  017.88244305
111  52.38009770  017.88236839
111  52.38036227  017.88199438
111  52.38025395  017.88178704
111  52.37998938  017.88216106
111  52.37967131  017.88155222
111  52.37970754  017.88117153
111  52.37973382  017.88113186
111  52.37977734  017.88114816
111  52.37996925  017.88123096
111  52.37995310  017.88133079
111  52.38017971  017.88142781
111  52.38022563  017.88114395
111  52.37999901  017.88104693
111  52.37998299  017.88114599
111  52.37979173  017.88106208
111  52.37979500  017.88103948
111  52.37998280  017.88078135
111  52.37998643  017.88033297
111  52.37987172  017.88011463
111  52.37993291  017.88009166
111  52.38013038  017.88010557
111  52.38012745  017.88021136
111  52.38036140  017.88022740
111  52.38036964  017.87992995
111  52.38013568  017.87991391
111  52.38013283  017.88001681
111  52.37993534  017.88000157
111  52.37979403  017.87996619
111  52.37958525  017.87956935
111  52.37952057  017.87955638
111  52.37951849  017.87953976
111  52.37966864  017.87932675
111  52.37971035  017.87940660
111  52.37988753  017.87915484
111  52.37977044  017.87893064
111  52.37959326  017.87918241
111  52.37963380  017.87926005
111  52.37948364  017.87947079
111  52.37943669  017.87953955
111  52.37934964  017.87950936
111  52.37906500  017.87991094
111  52.37882412  017.87993056
111  52.37851504  017.87933895
111  52.37858601  017.87922244
111  52.37862897  017.87916972
111  52.37868158  017.87918715
111  52.37872052  017.87921176
111  52.37873867  017.87924840
111  52.37878299  017.87919120
111  52.37871834  017.87905432
111  52.37874072  017.87902469
111  52.37878055  017.87910698
111  52.37896321  017.87886837
111  52.37885097  017.87863583
111  52.37866831  017.87887445
111  52.37870741  017.87895483
111  52.37868489  017.87898351
111  52.37863384  017.87887542
111  52.37858952  017.87893262
111  52.37860448  017.87901293
111  52.37859534  017.87909811
111  52.37855167  017.87915460
111  52.37847690  017.87926593
111  52.37842918  017.87917460
111  52.37842413  017.87909303
111  52.37853828  017.87841983
111  52.37848583  017.87844337
111  52.37839397  017.87892767
111  52.37836899  017.87905937
111  52.37816240  017.87866393
111  52.37810667  017.87855726
111  52.37804129  017.87843211
111  52.37801905  017.87842647
111  52.37797516  017.87849273
111  52.37795614  017.87845073
111  52.37793815  017.87841099
111  52.37792042  017.87833707
111  52.37793009  017.87826051
111  52.37795749  017.87818131
111  52.37803001  017.87812587
111  52.37803485  017.87814435
111  52.37868136  017.87792120
112  52.37868136  017.87792120  52.37891580  017.87781867
111  52.37899035  017.87748825
111  52.37982695  017.87311243
112  52.37982695  017.87311243  52.37990914  017.87266097
111  52.37964645  017.87234417
111  52.37929766  017.87200736
111  52.37917747  017.87186368
111  52.37908177  017.87169471
111  52.37907111  017.87169472
112  52.37907111  017.87169472  52.37901962  017.87156564
111  52.37903887  017.87143864
111  52.37908077  017.87122479
111  52.37906627  017.87121423
111  52.37929303  017.87003514
111  52.38007492  017.87043010
111  52.38010523  017.87026823
111  52.38034298  017.86899840
111  52.38036867  017.86886120
111  52.37959541  017.86846287
111  52.37967115  017.86806909
111  52.37969595  017.86794013
111  52.37980866  017.86749330
111  52.37997993  017.86660276
111  52.38019996  017.86545868
111  52.38021070  017.86546088
111  52.38030661  017.86514763
111  52.38035107  017.86496702
111  52.38044990  017.86481779
111  52.38063401  017.86476367
111  52.38068872  017.86479174
111  52.38091177  017.86490619
111  52.38098472  017.86500444
111  52.38100832  017.86511859
111  52.38100638  017.86521377
111  52.38086808  017.86586965
111  52.38127541  017.86607173
111  52.38136954  017.86557325
111  52.38138303  017.86558119
111  52.38139924  017.86553509
111  52.38144263  017.86548616
111  52.38169516  017.86561119
111  52.38166749  017.86576425
111  52.38169263  017.86577692
111  52.38172616  017.86560243
111  52.38225799  017.86587173
111  52.38242959  017.86497856
111  52.38189776  017.86470926
111  52.38193187  017.86453170
111  52.38190673  017.86451903
111  52.38187620  017.86466601
111  52.38156960  017.86451237
111  52.38152150  017.86446542
111  52.38149454  017.86443910
111  52.38147982  017.86432198
111  52.38158238  017.86376369
111  52.38171743  017.86382679
111  52.38180942  017.86331855
111  52.38167417  017.86325133
111  52.38186378  017.86221335
111  52.38124340  017.86189461
111  52.38116082  017.86185218
111  52.38109823  017.86180086
111  52.38103714  017.86169220
111  52.38100394  017.86157375
111  52.38099125  017.86142450
111  52.38100868  017.86131166
111  52.38099794  017.86130946
111  52.38284031  017.85172975
111  52.38301584  017.85110013
111  52.38312783  017.85066530
112  52.38335277  017.85048626  52.38349782  017.85052745
111  52.38335277  017.85048626
111  52.38410717  017.85073023
111  52.38425782  017.85080546
112  52.38425782  017.85080546  52.38467776  017.85094464
111  52.38482824  017.85033110
111  52.38664132  017.84087266
111  52.38590595  017.84049141
111  52.38533469  017.84006504
112  52.38533469  017.84006504  52.38521285  017.83996365
111  52.38521161  017.83971590
111  52.38530692  017.83898935
111  52.38536263  017.83855206
111  52.38534965  017.83854278
111  52.38695778  017.83018109
111  52.38697113  017.83011167
112  52.38697113  017.83011167  52.38707588  017.82963858
111  52.38736463  017.82961657
111  52.38737000  017.82959677
111  52.38794431  017.82971824
111  52.38793635  017.82983088
111  52.38795734  017.82983531
111  52.38798751  017.82992253
111  52.38784617  017.83062169
111  52.38798392  017.83069183
111  52.38813477  017.82994100
111  52.38818273  017.82988286
111  52.38820697  017.82988798
111  52.38821877  017.82977609
111  52.38934556  017.83001927
111  52.38939082  017.82941789
111  52.38949891  017.82798192
111  52.38898966  017.82697592
111  52.38806702  017.82678009
111  52.38772052  017.82720918
111  52.38758354  017.82891455
112  52.38758354  017.82891455  52.38754325  017.82927542
111  52.38729345  017.82925342
111  52.38693621  017.82917420
111  52.38673114  017.82906920
111  52.38645818  017.82892945
111  52.38539692  017.82838608
111  52.38452604  017.82794018
111  52.38401383  017.82767794
111  52.38403391  017.82757906
113  52.38351750  017.82731596
111  52.38137215  017.86404190
111  52.38131413  017.86429008
111  52.38126417  017.86439833
111  52.38122227  017.86446169
111  52.38116909  017.86450393
111  52.38104822  017.86453561
111  52.38076790  017.86439141
111  52.38071462  017.86436400
111  52.38057602  017.86413431
111  52.38054862  017.86393366
111  52.38060664  017.86341355
111  52.38081776  017.86232580
112  52.38110140  017.86212250  52.38130930  017.86221491
111  52.38110140  017.86212250
111  52.38118932  017.86216619
111  52.38144145  017.86229147
112  52.38144145  017.86229147  52.38161711  017.86241028
111  52.38160422  017.86274823
111  52.38152710  017.86317822
111  52.38138957  017.86310987
111  52.38129627  017.86363001
113  52.38143442  017.86369456
111  52.37662550  017.86640613
111  52.37673960  017.86621922
111  52.37687884  017.86609568
111  52.37721642  017.86620732
111  52.37729584  017.86624697
111  52.37729850  017.86623506
111  52.37937941  017.86730269
111  52.37937554  017.86731853
112  52.37937554  017.86731853  52.37955539  017.86746426
111  52.37953992  017.86795214
111  52.37952638  017.86802500
111  52.37953422  017.86802867
111  52.37890439  017.87131203
111  52.37870326  017.87236055
111  52.37775859  017.87728528
111  52.37773180  017.87742491
111  52.37772397  017.87742124
112  52.37729158  017.87778782  52.37698428  017.87776961
111  52.37729158  017.87778782
111  52.37728883  017.87780773
111  52.37723805  017.87778286
111  52.37518660  017.87673282
111  52.37497779  017.87662605
112  52.37497779  017.87662605  52.37484242  017.87654685
111  52.37480761  017.87630927
111  52.37479601  017.87598299
111  52.37481535  017.87580243
111  52.37480221  017.87579357
111  52.37652936  017.86682812
113  52.37654370  017.86683370
111  52.38819989  017.82914094
112  52.38819989  017.82914094  52.38815477  017.82948686
112  52.38778087  017.82900363  52.38778410  017.82848608
111  52.38778087  017.82900363
111  52.38788885  017.82763581
112  52.38788885  017.82763581  52.38794365  017.82717899
112  52.38830787  017.82773616  52.38828369  017.82818241
113  52.38830787  017.82773616
111  52.38523999  017.84109923
111  52.38513092  017.84065437
111  52.38520750  017.84062775
111  52.38563219  017.84075323
111  52.38614043  017.84110683
111  52.38619148  017.84119428
111  52.38623094  017.84130454
113  52.38617988  017.84157450
111  52.38392647  017.84969196
111  52.38384293  017.85012159
111  52.38381321  017.85015469
111  52.38378259  017.85015580
112  52.38349482  017.84993909  52.38332077  017.84980602
111  52.38334165  017.84953988
111  52.38335790  017.84941061
111  52.38343243  017.84944749
113  52.38388562  017.84967174
111  52.38456087  017.85001758
111  52.38451521  017.85026621
112  52.38436211  017.85036962  52.38426676  017.85036962
111  52.38436211  017.85036962
111  52.38396324  017.85023761
111  52.38394578  017.85016940
111  52.38403039  017.84975354
111  52.38407061  017.84977356
113  52.38449529  017.84998494
111  52.37888503  017.87263456
111  52.37885548  017.87253996
111  52.37883937  017.87252456
111  52.37887563  017.87234416
112  52.37912274  017.87220776  52.37931479  017.87228696
111  52.37912274  017.87220776
111  52.37928390  017.87230676
111  52.37954847  017.87257296
112  52.37954847  017.87257296  52.37968949  017.87272477
113  52.37964651  017.87302397
111  52.37881922  017.87736680
111  52.37879773  017.87745699
112  52.37864195  017.87765720  52.37854122  017.87769680
111  52.37864195  017.87765720
111  52.37831963  017.87776720
111  52.37816784  017.87778768
111  52.37806983  017.87777159
112  52.37806983  017.87777159  52.37788584  017.87776499
111  52.37788852  017.87746359
