A
1050 Generated by WorldEditor 1.6.1r1

1    739 0 0 KGBR Walter J. Koladza
113  42.18452123 -073.40749291
110 1 0.00 0.0000 New Taxiway 421
111  42.18388967 -073.39851909
112  42.18392533 -073.39853628  42.18394825 -073.39856378
111  42.18405524 -073.39861363
112  42.18405524 -073.39861363  42.18411128 -073.39863597
112  42.18406798 -073.39889208  42.18396609 -073.39899349
111  42.18406798 -073.39889208
112  42.18399283 -073.39900208  42.18397118 -073.39906396
113  42.18394825 -073.39923069
130 BND
111  42.18344901 -073.40840031
111  42.18246390 -073.40366722
111  42.18369154 -073.40350544
111  42.18368013 -073.39965130
111  42.18278984 -073.39957319
111  42.18276343 -073.39834357
111  42.18460996 -073.39850097
111  42.18483214 -073.40248371
111  42.18569707 -073.40436290
111  42.18569390 -073.40605662
111  42.18548156 -073.40607373
112  42.18548156 -073.40607373  42.18535479 -073.40608228
112  42.18533894 -073.40669390  42.18555762 -073.40709166
111  42.18533894 -073.40669390
112  42.18533894 -073.40669390  42.18562101 -073.40712160
112  42.18527239 -073.40739534  42.18510759 -073.40742955
111  42.18527239 -073.40739534
111  42.18498399 -073.40744666
112  42.18485405 -073.40769045  42.18487306 -073.40791714
111  42.18485405 -073.40769045
111  42.18493645 -073.40871266
111  42.18444839 -073.40877254
113  42.18437866 -073.40811816
120 Linear Feature 434
111  42.18461329 -073.40533170 5
115  42.18461849 -073.40540212
120 Linear Feature 433
111  42.18468693 -073.40633812 5
115  42.18474875 -073.40640553
120 Linear Feature 432
112  42.18387845 -073.40677052  42.18379707 -073.40673113 1
115  42.18378031 -073.40659515
120 Linear Feature 430
111  42.18426045 -073.40686307 1
111  42.18427644 -073.40677132 1
115  42.18429228 -073.40668044
120 Linear Feature 430
111  42.18431300 -073.40685113 1
111  42.18427644 -073.40677132 1
115  42.18423870 -073.40669357
120 Linear Feature 430
111  42.18433511 -073.40672341 1
111  42.18427644 -073.40677132 1
115  42.18421747 -073.40682129
120 Linear Feature 430
111  42.18434472 -073.40679145 1
111  42.18427644 -073.40677132 1
115  42.18420937 -073.40675087
120 Linear Feature 431
111  42.18420848 -073.40679044 1
112  42.18393747 -073.40679262  42.18378092 -073.40674368
111  42.18393747 -073.40679262 1
111  42.18387845 -073.40677052 1
111  42.18355184 -073.40664819
112  42.18355184 -073.40664819  42.18349700 -073.40663029 1
115  42.18345356 -073.40658215
120 Linear Feature 429
112  42.18421747 -073.40682129  42.18422202 -073.40683140
111  42.18421747 -073.40682129
112  42.18421747 -073.40682129  42.18423331 -073.40684970 1
112  42.18426045 -073.40686307  42.18427870 -073.40686980
111  42.18426045 -073.40686307
112  42.18426045 -073.40686307  42.18428610 -073.40686712 1
111  42.18431300 -073.40685113 1
112  42.18434472 -073.40679145  42.18435125 -073.40675355
111  42.18434472 -073.40679145
112  42.18434472 -073.40679145  42.18434798 -073.40677255 1
112  42.18433511 -073.40672341  42.18432363 -073.40669719
111  42.18433511 -073.40672341
112  42.18433511 -073.40672341  42.18432341 -073.40669670 1
112  42.18429228 -073.40668044  42.18427776 -073.40667621
111  42.18429228 -073.40668044
112  42.18429228 -073.40668044  42.18426398 -073.40667219 1
111  42.18423870 -073.40669357 1
112  42.18420937 -073.40675087  42.18420194 -073.40678587
111  42.18420937 -073.40675087
112  42.18420937 -073.40675087  42.18420675 -073.40676317 1
112  42.18420848 -073.40679044  42.18421102 -073.40680547
111  42.18420848 -073.40679044
114  42.18420848 -073.40679044  42.18421005 -073.40679976 1
120 Linear Feature 428
111  42.18437024 -073.40687620 5
115  42.18432971 -073.40663389
14  42.18324856 -073.40664702 633.20 0 TWR
1300  42.18328956 -073.40638143  12.53 tie_down turboprops|props Grass Tie-Down 60
1301 A general_aviation 
1300  42.18326197 -073.40620812  12.53 tie_down turboprops|props Grass Tie-Down 59
1301 A general_aviation 
1300  42.18323522 -073.40603796  12.53 tie_down turboprops|props Grass Tie-Down 58
1301 A general_aviation 
1300  42.18320725 -073.40586594  12.53 tie_down turboprops|props Grass Tie-Down 57
1301 A general_aviation 
1300  42.18318050 -073.40569577  12.53 tie_down turboprops|props Grass Tie-Down 56
1301 A general_aviation 
1300  42.18315270 -073.40552675  12.53 tie_down turboprops|props Grass Tie-Down 55
1301 A general_aviation 
1300  42.18312596 -073.40535658  12.53 tie_down turboprops|props Grass Tie-Down 54
1301 A general_aviation 
1300  42.18309792 -073.40518557  12.53 tie_down turboprops|props Grass Tie-Down 53
1301 A general_aviation 
1300  42.18307118 -073.40501540  12.53 tie_down turboprops|props Grass Tie-Down 52
1301 A general_aviation 
1300  42.18304338 -073.40484638  12.53 tie_down turboprops|props Grass Tie-Down 51
1301 A general_aviation 
1300  42.18301664 -073.40467621  12.53 tie_down turboprops|props Grass Tie-Down 50
1301 A general_aviation 
1300  42.18298882 -073.40450549  12.53 tie_down turboprops|props Grass Tie-Down 49
1301 A general_aviation 
1300  42.18296207 -073.40433532  12.53 tie_down turboprops|props Grass Tie-Down 48
1301 A general_aviation 
1300  42.18293427 -073.40416630  12.53 tie_down turboprops|props Grass Tie-Down 47
1301 A general_aviation 
1300  42.18311474 -073.40403264 192.53 tie_down turboprops|props Grass Tie-Down 46
1301 A general_aviation 
1300  42.18314149 -073.40420280 192.53 tie_down turboprops|props Grass Tie-Down 45
1301 A general_aviation 
1300  42.18316929 -073.40437183 192.53 tie_down turboprops|props Grass Tie-Down 44
1301 A general_aviation 
1300  42.18319603 -073.40454200 192.53 tie_down turboprops|props Grass Tie-Down 43
1301 A general_aviation 
1300  42.18322401 -073.40471402 192.53 tie_down turboprops|props Grass Tie-Down 42
1301 A general_aviation 
1300  42.18325075 -073.40488418 192.53 tie_down turboprops|props Grass Tie-Down 41
1301 A general_aviation 
1300  42.18327855 -073.40505321 192.53 tie_down turboprops|props Grass Tie-Down 40
1301 A general_aviation 
1300  42.18330530 -073.40522337 192.53 tie_down turboprops|props Grass Tie-Down 39
1301 A general_aviation 
1300  42.18333333 -073.40539439 192.53 tie_down turboprops|props Grass Tie-Down 38
1301 A general_aviation 
1300  42.18336007 -073.40556455 192.53 tie_down turboprops|props Grass Tie-Down 37
1301 A general_aviation 
1300  42.18338787 -073.40573358 192.53 tie_down turboprops|props Grass Tie-Down 36
1301 A general_aviation 
1300  42.18341462 -073.40590374 192.53 tie_down turboprops|props Grass Tie-Down 35
1301 A general_aviation 
1300  42.18344244 -073.40607447 192.53 tie_down turboprops|props Grass Tie-Down 34
1301 A general_aviation 
1300  42.18346918 -073.40624463 192.53 tie_down turboprops|props Grass Tie-Down 33
1301 A general_aviation 
1300  42.18349698 -073.40641366 192.53 tie_down turboprops|props Grass Tie-Down 32
1301 A general_aviation 
1300  42.18371707 -073.40642851  12.53 tie_down turboprops|props Grass Tie-Down 31
1301 A general_aviation 
1300  42.18369032 -073.40625834  12.53 tie_down turboprops|props Grass Tie-Down 30
1301 A general_aviation 
1300  42.18366252 -073.40608932  12.53 tie_down turboprops|props Grass Tie-Down 29
1301 A general_aviation 
1300  42.18363578 -073.40591915  12.53 tie_down turboprops|props Grass Tie-Down 28
1301 A general_aviation 
1300  42.18360780 -073.40574713  12.53 tie_down turboprops|props Grass Tie-Down 27
1301 A general_aviation 
1300  42.18358106 -073.40557697  12.53 tie_down turboprops|props Grass Tie-Down 26
1301 A general_aviation 
1300  42.18355326 -073.40540794  12.53 tie_down turboprops|props Grass Tie-Down 25
1301 A general_aviation 
1300  42.18352651 -073.40523778  12.53 tie_down turboprops|props Grass Tie-Down 24
1301 A general_aviation 
1300  42.18349848 -073.40506676  12.53 tie_down turboprops|props Grass Tie-Down 23
1301 A general_aviation 
1300  42.18347174 -073.40489660  12.53 tie_down turboprops|props Grass Tie-Down 22
1301 A general_aviation 
1300  42.18344394 -073.40472757  12.53 tie_down turboprops|props Grass Tie-Down 21
1301 A general_aviation 
1300  42.18341719 -073.40455741  12.53 tie_down turboprops|props Grass Tie-Down 20
1301 A general_aviation 
1300  42.18338937 -073.40438668  12.53 tie_down turboprops|props Grass Tie-Down 19
1301 A general_aviation 
1300  42.18336263 -073.40421652  12.53 tie_down turboprops|props Grass Tie-Down 18
1301 A general_aviation 
1300  42.18333483 -073.40404749  12.53 tie_down turboprops|props Grass Tie-Down 17
1301 A general_aviation 
1300  42.18347117 -073.40392008 -167.47 tie_down turboprops|props Grass Tie-Down 16
1301 A general_aviation 
1300  42.18349791 -073.40409024 -167.47 tie_down turboprops|props Grass Tie-Down 15
1301 A general_aviation 
1300  42.18352571 -073.40425927 -167.47 tie_down turboprops|props Grass Tie-Down 14
1301 A general_aviation 
1300  42.18355246 -073.40442944 -167.47 tie_down turboprops|props Grass Tie-Down 13
1301 A general_aviation 
1300  42.18358043 -073.40460146 -167.47 tie_down turboprops|props Grass Tie-Down 12
1301 A general_aviation 
1300  42.18360718 -073.40477162 -167.47 tie_down turboprops|props Grass Tie-Down 11
1301 A general_aviation 
1300  42.18363497 -073.40494065 -167.47 tie_down turboprops|props Grass Tie-Down 10
1301 A general_aviation 
1300  42.18366172 -073.40511081 -167.47 tie_down turboprops|props Grass Tie-Down 09
1301 A general_aviation 
1300  42.18368975 -073.40528182 -167.47 tie_down turboprops|props Grass Tie-Down 08
1301 A general_aviation 
1300  42.18371650 -073.40545199 -167.47 tie_down turboprops|props Grass Tie-Down 07
1301 A general_aviation 
1300  42.18374429 -073.40562102 -167.47 tie_down turboprops|props Grass Tie-Down 06
1301 A general_aviation 
1300  42.18377104 -073.40579118 -167.47 tie_down turboprops|props Grass Tie-Down 05
1301 A general_aviation 
1300  42.18379886 -073.40596191 -167.47 tie_down turboprops|props Grass Tie-Down 04
1301 A general_aviation 
1300  42.18382561 -073.40613207 -167.47 tie_down turboprops|props Grass Tie-Down 03
1301 A general_aviation 
1300  42.18385340 -073.40630110 -167.47 tie_down turboprops|props Grass Tie-Down 02
1301 A general_aviation 
1300  42.18388015 -073.40647126 -167.47 tie_down turboprops|props Grass Tie-Down 01
1301 A general_aviation 
1300  42.18538647 -073.40530201 -175.84 hangar turboprops|props North Hangar 01
1301 A none 
1300  42.18358575 -073.40733410 105.78 hangar turboprops|props South Hangar 02
1301 A none 
1300  42.18391893 -073.40770537 101.83 hangar turboprops|props South Hangar 01
1301 A none 
18  42.18460061 -073.40360837 1 BCN
19  42.18474500 -073.40856028 1 WS
19  42.18350199 -073.39880376 1 WS
51 12280 Great Barrington Unicom
55 13282 Albany Approach
56 13282 Albany Departure
99
