I
1050 Generated by WorldEditor

1     28 1 0 MMPE Puerto Peñasco
111  31.35320070 -113.30339783 1 101
112  31.35283852 -113.30314901  31.35275481 -113.30312639 1 101
112  31.35254716 -113.30316598  31.35242321 -113.30319614 1 101
111  31.35191937 -113.30334128 1 101
111  31.35155558 -113.30344307 1 101
111  31.35125008 -113.30352385 1 101
111  31.35088723 -113.30361979 1 101
111  31.35070726 -113.30366737 1 101
112  31.35050765 -113.30383702  31.35043683 -113.30395765 1 101
111  31.34962875 -113.30545613 1 101
112  31.34938729 -113.30585384  31.34929715 -113.30595751 1 101
112  31.34898647 -113.30613657  31.34882067 -113.30617992 1 101
115  31.34846332 -113.30626474
120 Linear Feature 7
111  31.34979732 -113.30492652 4 104
115  31.34997154 -113.30505578
21  31.36015763 -113.30270261 2 193.4800 3.00 New Light Fixture 4
21  31.34363614 -113.30811444 2 12.4600 3.00 New Light Fixture 3
14  31.34973650 -113.30243986  82.02 0 New Tower Viewpoint 1
1300  31.35060217 -113.30266129  12.34 tie_down jets|turboprops|props Apron - Stand 03
1301 B general_aviation 
1300  31.35063699 -113.30283635  12.34 tie_down jets|turboprops|props Apron - Stand 02
1301 B general_aviation 
1300  31.35005215 -113.30308578 -167.64 tie_down jets|turboprops|props FBO Stand 02
1301 B general_aviation 
1300  31.34867162 -113.30317948  12.34 tie_down jets|turboprops|props FBO Stand 18
1301 A general_aviation 
1300  31.34870177 -113.30335120  12.34 tie_down jets|turboprops|props FBO Stand 17
1301 A general_aviation 
1300  31.34873329 -113.30351810  12.34 tie_down jets|turboprops|props FBO Stand 16
1301 A general_aviation 
1300  31.34903345 -113.30309282  12.34 tie_down jets|turboprops|props FBO Stand 15
1301 A general_aviation 
1300  31.34906360 -113.30325491  12.34 tie_down jets|turboprops|props FBO Stand 14
1301 A general_aviation 
1300  31.34909376 -113.30341058  12.34 tie_down jets|turboprops|props FBO Stand 13
1301 A general_aviation 
1300  31.34912528 -113.30356785  12.34 tie_down jets|turboprops|props FBO Stand 12
1301 A general_aviation 
1300  31.34939802 -113.30298369  12.34 tie_down jets|turboprops|props FBO Stand 11
1301 A general_aviation 
1300  31.34943092 -113.30315220  12.34 tie_down jets|turboprops|props FBO Stand 10
1301 A general_aviation 
1300  31.34946107 -113.30331589  12.34 tie_down jets|turboprops|props FBO Stand 09
1301 A general_aviation 
1300  31.34948985 -113.30347638  12.34 tie_down jets|turboprops|props FBO Stand 08
1301 A general_aviation 
1300  31.34975032 -113.30289742  12.34 tie_down jets|turboprops|props FBO Stand 07
1301 A general_aviation 
1300  31.34978183 -113.30305860  12.34 tie_down jets|turboprops|props FBO Stand 06
1301 A general_aviation 
1300  31.34981500 -113.30322172  12.34 tie_down jets|turboprops|props FBO Stand 05
1301 A general_aviation 
1300  31.34984651 -113.30337901  12.34 tie_down jets|turboprops|props FBO Stand 04
1301 A general_aviation 
1300  31.35017984 -113.30283528  12.34 tie_down jets|turboprops|props FBO Stand 03
1301 B general_aviation 
1300  31.35026276 -113.30324696  12.34 tie_down jets|turboprops|props FBO Stand 01
1301 B general_aviation 
1300  31.35066907 -113.30300423  12.34 tie_down jets|turboprops|props Apron - Stand 01
1301 B general_aviation 
1300  31.35087394 -113.30259915 102.46 gate jets|turboprops|props Terminal - Gate 02
1301 C airline 
1300  31.35154841 -113.30241254 102.46 gate jets|turboprops|props Terminal - Gate 01
1301 C airline 
18  31.36719550 -113.30134538 1 New Airport Beacon 5
19  31.34456253 -113.30813633 0 New Windsock 2
19  31.35921714 -113.30264025 0 New Windsock 1
54 11885 Punta Peñasco Tower
99
