I
1050 Generated by WorldEditor 2.3.0r2

1    200 0 0 KAMG Bacon County
112  31.54090879 -082.50902769  31.54089763 -082.50891031 102
111  31.54082268 -082.50884920 102
111  31.54067623 -082.50875152 102
111  31.54064546 -082.50872154 102
111  31.53806127 -082.50702425 102
112  31.53788442 -082.50704712  31.53779774 -082.50710421
111  31.53788442 -082.50704712
112  31.53788442 -082.50704712  31.53786492 -082.50705996 102
112  31.53782753 -082.50710093  31.53780945 -082.50712444
111  31.53782753 -082.50710093 102
111  31.53776025 -082.50724339
112  31.53776025 -082.50724339  31.53772072 -082.50736194 102
112  31.53782427 -082.50751724  31.53785887 -082.50756246
111  31.53782427 -082.50751724
111  31.53784229 -082.50753891
111  31.53741322 -082.50725398
111  31.53742746 -082.50725846
112  31.53742746 -082.50725846  31.53747021 -082.50727028 102
112  31.53768042 -082.50717931  31.53776133 -082.50706458
111  31.53768042 -082.50717931 102
111  31.53774119 -082.50704450
112  31.53774119 -082.50704450  31.53774788 -082.50701313 102
112  31.53774900 -082.50695819  31.53774800 -082.50693207
111  31.53774900 -082.50695819
112  31.53774900 -082.50695819  31.53774462 -082.50684326 102
111  31.53768010 -082.50678039 102
111  31.53123190 -082.50259301 102
112  31.53114641 -082.50261943  31.53110768 -082.50265071
111  31.53114641 -082.50261943
112  31.53114641 -082.50261943  31.53112049 -082.50264036 102
112  31.53109587 -082.50274308  31.53109357 -082.50280868
111  31.53109587 -082.50274308 102
111  31.53118868 -082.50312719
112  31.53118868 -082.50312719  31.53119756 -082.50315664 102
112  31.53123148 -082.50322524  31.53124421 -082.50325026
111  31.53123148 -082.50322524
111  31.53124166 -082.50324483
111  31.53094289 -082.50305474
111  31.53097142 -082.50305565
112  31.53097142 -082.50305565  31.53100816 -082.50305311 102
112  31.53105019 -082.50294056  31.53103480 -082.50284656
111  31.53105019 -082.50294056 102
111  31.53094825 -082.50254267 102
111  31.53092936 -082.50246896 102
112  31.53082851 -082.50232339  31.53076151 -082.50227447
111  31.53082851 -082.50232339 102
111  31.53063137 -082.50220173
112  31.53063137 -082.50220173  31.53059564 -082.50218118 102
112  31.53043019 -082.50220411  31.53034406 -082.50225693
111  31.53043019 -082.50220411
112  31.53043019 -082.50220411  31.53039958 -082.50222288 102
112  31.53033743 -082.50229591  31.53030675 -082.50233972
111  31.53033743 -082.50229591 102
111  31.53028541 -082.50240760
112  31.53028541 -082.50240760  31.53024943 -082.50250519 102
112  31.53029852 -082.50261765  31.53033777 -082.50267313
111  31.53029852 -082.50261765
111  31.53031492 -082.50263887
111  31.53012133 -082.50252310
111  31.53012894 -082.50250749 102
111  31.53025533 -082.50224799
112  31.53025533 -082.50224799  31.53029106 -082.50218341 102
112  31.53039222 -082.50210495  31.53044545 -082.50207441
111  31.53039222 -082.50210495
112  31.53039222 -082.50210495  31.53048018 -082.50205448 102
112  31.53066828 -082.50209913  31.53075395 -082.50214679
111  31.53066828 -082.50209913 102
111  31.54068032 -082.50860235
112  31.54068032 -082.50860235  31.54071527 -082.50862092 102
111  31.54074355 -082.50859314
111  31.54072058 -082.50847896
111  31.54034142 -082.50825637
111  31.54052744 -082.50782989
111  31.54116582 -082.50821467
111  31.54118432 -082.50821636
111  31.54127506 -082.50826783
111  31.54113505 -082.50856174
111  31.54121801 -082.50861606
111  31.54151606 -082.50881124
111  31.54152155 -082.50880426
111  31.54156364 -082.50880222
112  31.54156364 -082.50880222  31.54158292 -082.50879597
111  31.54159511 -082.50878466
111  31.54167166 -082.50861781
112  31.54165662 -082.50849619  31.54162497 -082.50844744
111  31.54165662 -082.50849619
111  31.54162299 -082.50846091
111  31.54167245 -082.50841077
111  31.54174558 -082.50848555
111  31.54186782 -082.50858621
111  31.54279066 -082.50919248
111  31.54259372 -082.50967445
111  31.54159155 -082.50902569
112  31.54159155 -082.50902569  31.54152003 -082.50898798
112  31.54151733 -082.50915155  31.54157339 -082.50920209
111  31.54151733 -082.50915155 102
111  31.54217475 -082.50958011
112  31.54217475 -082.50958011  31.54226489 -082.50966008 102
112  31.54229284 -082.50987152  31.54228822 -082.50998067
111  31.54229284 -082.50987152
112  31.54229284 -082.50987152  31.54229001 -082.50993833 102
112  31.54224724 -082.51007614  31.54222122 -082.51014457
111  31.54224724 -082.51007614 102
111  31.54213266 -082.51032242
113  31.54212639 -082.51033589
130 Airport Boundary 23
111  31.54019988 -082.51036424
111  31.53948135 -082.51149984
111  31.53831825 -082.51237439
111  31.53452769 -082.51220753
111  31.53363848 -082.51089011
111  31.53382956 -082.51031759
111  31.53381186 -082.50614320
111  31.52871726 -082.50279510
111  31.52948795 -082.50118602
111  31.53588657 -082.50533167
111  31.53675765 -082.50528593
111  31.53717207 -082.50558790
111  31.53826538 -082.50521789
111  31.53938622 -082.50593516
111  31.54003848 -082.50701962
111  31.54087545 -082.50702354
111  31.54128062 -082.50712913
111  31.54127126 -082.50755170
111  31.54142337 -082.50755638
111  31.54159429 -082.50730236
111  31.54222123 -082.50731186
111  31.54219577 -082.50855690
111  31.54355101 -082.50940108
113  31.54364532 -082.51259739
120 Linear Feature 45
111  31.53039222 -082.50210495 54
115  31.53043019 -082.50220411
120 Linear Feature 44
111  31.53104586 -082.50254099 54
115  31.53114641 -082.50261943
120 Linear Feature 43
111  31.53094825 -082.50254267 54
115  31.53103922 -082.50251091
120 Linear Feature 42
111  31.53774900 -082.50695819 54
111  31.53782958 -082.50697406 54
115  31.53788442 -082.50704712
120 Linear Feature 41
111  31.54090879 -082.50902769 54
111  31.54099904 -082.50905149 54
115  31.54106341 -082.50912854
120 Linear Feature 40
111  31.54218541 -082.50987183 54
115  31.54229284 -082.50987152
120 Linear Feature 37
111  31.54074919 -082.50803824 20
111  31.54077589 -082.50805439 20
115  31.54079880 -082.50806824
120 Linear Feature 37
111  31.54052943 -082.50790099 20
111  31.54055613 -082.50791713 20
115  31.54057904 -082.50793099
120 Linear Feature 37
111  31.54063920 -082.50796826 20
111  31.54066590 -082.50798441 20
115  31.54068881 -082.50799826
120 Linear Feature 37
111  31.54072305 -082.50841181 20
111  31.54074975 -082.50842796 20
115  31.54077266 -082.50844181
120 Linear Feature 37
111  31.54061030 -082.50834079 20
111  31.54063699 -082.50835693 20
115  31.54065990 -082.50837079
120 Linear Feature 37
111  31.54050110 -082.50827765 20
111  31.54052780 -082.50829380 20
115  31.54055071 -082.50830765
120 Linear Feature 37
111  31.54039225 -082.50821320 20
111  31.54041894 -082.50822934 20
115  31.54044185 -082.50824320
120 Linear Feature 38
111  31.54079535 -082.50800648 20
115  31.54077589 -082.50805439
120 Linear Feature 38
111  31.54057559 -082.50786923 20
115  31.54055613 -082.50791713
120 Linear Feature 38
111  31.54068536 -082.50793650 20
115  31.54066590 -082.50798441
120 Linear Feature 38
111  31.54074975 -082.50842796 20
115  31.54073029 -082.50847587
120 Linear Feature 38
111  31.54063699 -082.50835693 20
115  31.54061753 -082.50840484
120 Linear Feature 38
111  31.54052780 -082.50829380 20
115  31.54050833 -082.50834171
120 Linear Feature 38
111  31.54041894 -082.50822934 20
115  31.54039948 -082.50827725
120 Linear Feature 35
111  31.54264504 -082.50927842 51
111  31.54269099 -082.50917571 51
111  31.54258541 -082.50910603 51
111  31.54247853 -082.50903549 51
111  31.54236953 -082.50896356 51
115  31.54232231 -082.50906888
120 Linear Feature 35
111  31.54251495 -082.50940411 51
111  31.54245753 -082.50951829 51
111  31.54235196 -082.50944861 51
111  31.54224507 -082.50937807 51
111  31.54213607 -082.50930613 51
115  31.54219068 -082.50919358
120 Linear Feature 36
111  31.54253907 -082.50920962 51
115  31.54258541 -082.50910603
120 Linear Feature 36
111  31.54235196 -082.50944861 51
115  31.54240800 -082.50933467
120 Linear Feature 36
111  31.54243073 -082.50913928 51
115  31.54247853 -082.50903549
120 Linear Feature 36
111  31.54224507 -082.50937807 51
115  31.54230120 -082.50926533
120 Linear Feature 34
112  31.53104592 -082.50274002  31.53106655 -082.50252007 51
116  31.53126099 -082.50254497  31.53137964 -082.50258572
120 Linear Feature 33
112  31.53087955 -082.50229684  31.53094040 -082.50234096 51
111  31.53097931 -082.50246897 51
111  31.53104592 -082.50274002 51
111  31.53117701 -082.50327348 51
112  31.53126076 -082.50341652  31.53131751 -082.50345983
111  31.53126076 -082.50341652 51
115  31.53179338 -082.50376437
120 Linear Feature 32
111  31.53771105 -082.50723116 51
112  31.53777873 -082.50764710  31.53794035 -082.50782175
111  31.53777873 -082.50764710 51
115  31.53824301 -082.50795064
120 Linear Feature 31
112  31.53779000 -082.50706258  31.53784671 -082.50696444 51
116  31.53807719 -082.50697590  31.53824306 -082.50704908
120 Linear Feature 30
112  31.53771717 -082.50674141  31.53784240 -082.50684398 51
112  31.53779000 -082.50706258  31.53775883 -082.50714536
111  31.53779000 -082.50706258 51
111  31.53771105 -082.50723116 51
112  31.53735455 -082.50737053  31.53713339 -082.50726740
111  31.53735455 -082.50737053 51
115  31.53689384 -082.50707259
120 Linear Feature 29
111  31.54095203 -082.50915509 51
116  31.54123944 -082.50904312  31.54142562 -082.50912935
120 Linear Feature 28
112  31.54089128 -082.50881940  31.54102227 -082.50895913 51
111  31.54095203 -082.50915509 51
111  31.54083231 -082.50941037 51
112  31.54057404 -082.50948279  31.54039400 -082.50939463
111  31.54057404 -082.50948279 51
115  31.54009623 -082.50917225
120 Linear Feature 27
111  31.54205659 -082.51027754 51
112  31.54213284 -082.51018967  31.54215791 -082.51013954
111  31.54213284 -082.51018967 51
111  31.54219931 -082.51004298
112  31.54219931 -082.51004298  31.54222310 -082.50997367 51
112  31.54211088 -082.50960308  31.54190494 -082.50944067
111  31.54211088 -082.50960308 51
111  31.54123944 -082.50904312 51
111  31.54089128 -082.50881940 51
115  31.54068719 -082.50868826
120 Linear Feature 27
111  31.54068856 -082.50867160 51
111  31.53807719 -082.50697590 51
111  31.53771717 -082.50674141 51
111  31.53126099 -082.50254497 51
111  31.53087955 -082.50229684 51
111  31.53066728 -082.50215875
112  31.53066728 -082.50215875  31.53056691 -082.50210686 51
112  31.53031171 -082.50224729  31.53019310 -082.50240895
111  31.53031171 -082.50224729 51
111  31.53024145 -082.50238431
112  31.53024145 -082.50238431  31.53020156 -082.50247990 51
115  31.53020291 -082.50255549
1300  31.54136418 -082.50867940 -116.79 hangar jets|turboprops|props Hangar 2
1301 B none 
1300  31.54188518 -082.50879778  61.07 hangar props Hangar 1-O
1301 A none 
1300  31.54199247 -082.50886685  61.07 hangar props Hangar 1-M
1301 A none 
1300  31.54209930 -082.50893927  61.07 hangar props Hangar 1-K
1301 A none 
1300  31.54220802 -082.50900946  61.07 hangar props Hangar 1-I
1301 A none 
1300  31.54231741 -082.50907974  61.07 hangar props Hangar 1-G
1301 A none 
1300  31.54242613 -082.50914937  61.07 hangar props Hangar 1-E
1301 A none 
1300  31.54253379 -082.50921961  61.07 hangar props Hangar 1-C
1301 A none 
1300  31.54263982 -082.50928970  61.07 hangar props Hangar 1-A
1301 A none 
1300  31.54177247 -082.50889790 -119.02 hangar props Hangar 1-P
1301 A none 
1300  31.54187901 -082.50896809 -119.02 hangar props Hangar 1-N
1301 A none 
1300  31.54198555 -082.50903695 -119.02 hangar props Hangar 1-L
1301 A none 
1300  31.54209266 -082.50910647 -119.02 hangar props Hangar 1-J
1301 A none 
1300  31.54220033 -082.50917599 -119.02 hangar props Hangar 1-H
1301 A none 
1300  31.54231001 -082.50924785 -119.02 hangar props Hangar 1-F
1301 A none 
1300  31.54241541 -082.50931805 -119.02 hangar props Hangar 1-D
1301 A none 
1300  31.54252326 -082.50938833 -119.02 hangar props Hangar 1-B
1301 A none 
1300  31.54055613 -082.50791713 -118.20 tie_down props Tie Down 7
1301 A general_aviation 
1300  31.54066590 -082.50798441 -118.20 tie_down props Tie Down 6
1301 A general_aviation 
1300  31.54077589 -082.50805439 -118.20 tie_down props Tie Down 5
1301 A general_aviation 
1300  31.54041894 -082.50822934  63.28 tie_down props Tie Down 4
1301 A general_aviation 
1300  31.54052780 -082.50829380  63.28 tie_down props Tie Down 3
1301 A general_aviation 
1300  31.54063699 -082.50835693  63.28 tie_down props Tie Down 2
1301 A general_aviation 
1300  31.54074975 -082.50842796  63.28 tie_down props Tie Down 1
1301 A general_aviation 
18  31.54113952 -082.50816428 1 New Airport Beacon 5
19  31.54005787 -082.50783960 1 New Windsock 4
51 12270 Bacon County Unicom
50 11832 Bacon County ATIS
99
