I
1050 Generated by WorldEditor

1     41 1 0 NZWN Wellington Intl
111 -41.32502927  174.80407033
111 -41.32533573  174.80405500
111 -41.32553632  174.80399328
111 -41.32554375  174.80441655
111 -41.32560925  174.80441267
111 -41.32585876  174.80439788
111 -41.32586568  174.80461585
111 -41.32619410  174.80458979
111 -41.32620146  174.80483237
111 -41.32660204  174.80479864
111 -41.32659962  174.80471753
111 -41.32689927  174.80470379
111 -41.32727491  174.80468637
111 -41.32727209  174.80438778
111 -41.32775565  174.80436562
111 -41.32776240  174.80469655
111 -41.32785549  174.80469228
111 -41.32821804  174.80467565
113 -41.32842862  174.80466598
110 2 0.00 0.0000 New Taxiway 72
111 -41.32821804  174.80467565
111 -41.32785549  174.80469228
111 -41.32785495  174.80467375
111 -41.32778363  174.80467563
111 -41.32777845  174.80444137
111 -41.32784459  174.80443964
111 -41.32784269  174.80428249
111 -41.32806742  174.80427609
111 -41.32806756  174.80419112
111 -41.32814569  174.80418998
111 -41.32814472  174.80426772
113 -41.32821588  174.80426604
110 2 0.00 0.0000 New Taxiway 73
111 -41.32501581  174.80346003
111 -41.32501470  174.80337523
111 -41.32514904  174.80337427
111 -41.32514789  174.80329092
111 -41.32493848  174.80329420
111 -41.32493199  174.80311030
111 -41.32517477  174.80310491
111 -41.32517468  174.80303973
111 -41.32533126  174.80303193
111 -41.32533894  174.80334996
111 -41.32532354  174.80335143
111 -41.32533573  174.80405500
113 -41.32502927  174.80407033
110 2 0.00 0.0000 New Taxiway 25
111 -41.32690055  174.80440571
111 -41.32727209  174.80438778
111 -41.32727491  174.80468637
111 -41.32689927  174.80470379
111 -41.32683035  174.80466176
111 -41.32682296  174.80442925
113 -41.32690070  174.80442711
110 2 0.00 0.0000 New Taxiway 24
111 -41.32560196  174.80410913
111 -41.32581422  174.80409772
111 -41.32581758  174.80420998
111 -41.32586202  174.80420877
111 -41.32586208  174.80422071
111 -41.32613555  174.80420815
111 -41.32614182  174.80449745
111 -41.32619854  174.80449305
111 -41.32619948  174.80453677
111 -41.32625813  174.80453397
111 -41.32625342  174.80434918
111 -41.32663877  174.80433652
111 -41.32664833  174.80466645
111 -41.32659817  174.80466867
111 -41.32659962  174.80471753
111 -41.32660204  174.80479864
111 -41.32620146  174.80483237
111 -41.32619410  174.80458979
111 -41.32586568  174.80461585
111 -41.32585876  174.80439788
113 -41.32560925  174.80441267
110 2 0.00 0.0000 New Taxiway 89
111 -41.32409753  174.80420596
111 -41.32382885  174.80368412
111 -41.32417320  174.80338464
111 -41.32441902  174.80388200
111 -41.32443327  174.80387109
113 -41.32445100  174.80390822
110 2 0.00 0.0000 New Taxiway 749
111 -41.33431846  174.80889470
111 -41.33431458  174.80882488
111 -41.33456310  174.80881195
111 -41.33459028  174.80941184
111 -41.33416120  174.80941701
113 -41.33414178  174.80889987
110 2 0.00 0.0000 New Taxiway 748
111 -41.33339240  174.80905588
111 -41.33339770  174.80908644
111 -41.33352831  174.80907939
111 -41.33352655  174.80900887
111 -41.33403842  174.80897361
111 -41.33405077  174.80935206
111 -41.33354596  174.80938732
111 -41.33354773  174.80942729
111 -41.33351596  174.80943199
111 -41.33350890  174.80938732
111 -41.33340123  174.80938968
111 -41.33340476  174.80948605
111 -41.33307293  174.80950721
113 -41.33305528  174.80908410
110 2 0.00 0.0000 New Taxiway 747
111 -41.33303852  174.80908165
111 -41.33306479  174.80980181
111 -41.33266541  174.80983309
111 -41.33264192  174.80910099
113 -41.33281053  174.80909277
110 2 0.00 0.0000 New Taxiway 746
111 -41.33348472  174.81165614
111 -41.33350943  174.81235192
111 -41.33300109  174.81238483
111 -41.33300109  174.81234957
111 -41.33293402  174.81235427
113 -41.33290754  174.81169375
110 2 0.00 0.0000 New Taxiway 745
111 -41.33278965  174.81239291
111 -41.33279446  174.81264720
111 -41.33240454  174.81266857
113 -41.33239652  174.81242283
110 2 0.00 0.0000 New Taxiway 744
111 -41.33267398  174.81130468
111 -41.33267252  174.81134159
111 -41.33268419  174.81134159
111 -41.33271337  174.81137073
111 -41.33268419  174.81142123
111 -41.33269586  174.81164852
111 -41.33234723  174.81167572
113 -41.33232681  174.81134159
110 2 0.00 0.0000 Main Terminal
111 -41.32804482  174.80989799
111 -41.32819028  174.81029071
111 -41.32828992  174.81022437
111 -41.32862062  174.81114220
111 -41.32946363  174.81109189
111 -41.32946761  174.81115292
111 -41.32970573  174.81113700
111 -41.32988598  174.81067464
111 -41.32983807  174.81064075
111 -41.32988373  174.81053807
111 -41.32986352  174.81052412
111 -41.32987924  174.81048325
111 -41.32983358  174.81045035
111 -41.32999528  174.81004513
111 -41.33006129  174.81009588
111 -41.33008715  174.81003607
111 -41.33011029  174.81005238
111 -41.33015793  174.80993366
111 -41.33014023  174.80991644
111 -41.33015316  174.80986841
111 -41.33017494  174.80988473
111 -41.33019127  174.80984667
111 -41.33017426  174.80982854
111 -41.33022734  174.80969442
111 -41.33024163  174.80969985
111 -41.33025592  174.80966089
111 -41.33033145  174.80971073
111 -41.33031716  174.80974970
111 -41.33033145  174.80975876
111 -41.33027701  174.80989832
111 -41.33026408  174.80989016
111 -41.33015656  174.81015750
111 -41.33027769  174.81023997
111 -41.33012186  174.81064687
111 -41.33003952  174.81059159
111 -41.32999324  174.81069852
111 -41.33000889  174.81071121
111 -41.32999733  174.81074474
111 -41.32996466  174.81072118
111 -41.32995922  174.81072480
111 -41.32994765  174.81071937
111 -41.32978909  174.81113170
111 -41.33069387  174.81106274
111 -41.33069387  174.81104701
111 -41.33075236  174.81104177
111 -41.33075236  174.81103353
111 -41.33115721  174.81100125
111 -41.33115165  174.81097819
111 -41.33118010  174.81095759
111 -41.33117330  174.81093370
111 -41.33132736  174.81084762
111 -41.33134536  174.81089855
111 -41.33137629  174.81087833
111 -41.33139035  174.81092477
111 -41.33135773  174.81094424
111 -41.33137401  174.81099799
111 -41.33118861  174.81109992
111 -41.33117276  174.81104953
111 -41.33116458  174.81105226
111 -41.33116458  174.81104953
111 -41.33099187  174.81106077
111 -41.33076945  174.81107524
111 -41.33077035  174.81110781
111 -41.32976693  174.81118456
111 -41.32971906  174.81130434
111 -41.32947028  174.81132040
111 -41.32948672  174.81174656
111 -41.32976290  174.81172759
111 -41.32977167  174.81197570
111 -41.32949220  174.81199905
111 -41.32949404  174.81209171
111 -41.32942323  174.81209829
111 -41.32942488  174.81216737
111 -41.32860460  174.81222513
111 -41.32859883  174.81215495
111 -41.32853296  174.81215824
111 -41.32852473  174.81198938
111 -41.32832546  174.81200034
111 -41.32831393  174.81168126
111 -41.32845968  174.81166700
111 -41.32845721  174.81163082
111 -41.32851073  174.81162643
111 -41.32850826  174.81159792
111 -41.32842262  174.81153871
111 -41.32842509  174.81161218
111 -41.32831146  174.81162479
111 -41.32829606  174.81132446
111 -41.32818737  174.81133049
111 -41.32818375  174.81124968
111 -41.32774673  174.81128107
111 -41.32773043  174.81087339
111 -41.32794419  174.81085772
111 -41.32809092  174.81074916
111 -41.32792497  174.81030159
111 -41.32800166  174.81025325
111 -41.32800473  174.81022601
111 -41.32804256  174.81022806
113 -41.32794542  174.80996661
110 2 0.00 0.0000 New Taxiway 758
111 -41.32668854  174.80907755
111 -41.32664901  174.80913895
111 -41.32672312  174.80922447
111 -41.32662019  174.80937140
111 -41.32656091  174.80930123
111 -41.32656667  174.80929574
111 -41.32655020  174.80927930
111 -41.32642504  174.80945912
111 -41.32633694  174.80934947
111 -41.32636740  174.80930452
111 -41.32635670  174.80928917
111 -41.32638058  174.80925079
111 -41.32638140  174.80923544
111 -41.32639293  174.80922557
111 -41.32640775  174.80924311
111 -41.32646292  174.80916307
111 -41.32643410  174.80912908
111 -41.32647774  174.80906987
111 -41.32639211  174.80897228
111 -41.32636658  174.80900847
111 -41.32630318  174.80893062
113 -41.32642504  174.80875408
110 1 0.00 0.0000 MAIN APRON
111 -41.33590611  174.80653249 53 102
111 -41.33590549  174.80665255 53 102
112 -41.33567008  174.80737523 -41.33547971  174.80768825 53 102
111 -41.33515202  174.80779113 53 102
111 -41.33347312  174.80789797 53 102
111 -41.33347411  174.80794474
111 -41.33347704  174.80808358
111 -41.33246451  174.80815144
111 -41.33246057  174.80820911
111 -41.33278693  174.80848267
111 -41.33279918  174.80879943
111 -41.33412760  174.80870854
111 -41.33414178  174.80889987
111 -41.33403842  174.80897361
111 -41.33352655  174.80900887
111 -41.33352831  174.80907939
111 -41.33339770  174.80908644
111 -41.33339240  174.80905588
111 -41.33305528  174.80908410
111 -41.33303852  174.80908165
111 -41.33281052  174.80909277
111 -41.33264191  174.80910099
111 -41.33266540  174.80983310
111 -41.33267476  174.81037605
111 -41.33262862  174.81064549
111 -41.33333225  174.81081982
111 -41.33335533  174.81157615
111 -41.33348242  174.81156438
111 -41.33348471  174.81165614
111 -41.33290753  174.81169375
111 -41.33287219  174.81168883
111 -41.33286301  174.81146092
111 -41.33271908  174.81123749
111 -41.33224846  174.81125657
111 -41.33210580  174.81128882
111 -41.33103087  174.81176803
111 -41.33100919  174.81166247
111 -41.33099186  174.81106077
111 -41.33116457  174.81104954
111 -41.33116457  174.81105226
111 -41.33117275  174.81104954
111 -41.33118860  174.81109992
111 -41.33137400  174.81099799
111 -41.33135772  174.81094424
111 -41.33138934  174.81092477
111 -41.33137628  174.81087833
111 -41.33134535  174.81089855
111 -41.33132735  174.81084763
111 -41.33117329  174.81093370
111 -41.33118010  174.81095759
111 -41.33115164  174.81097819
111 -41.33115720  174.81100126
111 -41.33075235  174.81103353
111 -41.33075235  174.81104177
111 -41.33069386  174.81104701
111 -41.33069386  174.81106274
111 -41.32978908  174.81113170
111 -41.32994764  174.81071937
111 -41.32995921  174.81072481
111 -41.32996465  174.81072118
111 -41.32999732  174.81074474
111 -41.33000888  174.81071121
111 -41.32999323  174.81069852
111 -41.33003951  174.81059159
111 -41.33012185  174.81064687
111 -41.33027768  174.81023997
111 -41.33015655  174.81015751
111 -41.33026407  174.80989017
111 -41.33027700  174.80989832
111 -41.33033144  174.80975876
111 -41.33031715  174.80974970
111 -41.33033144  174.80971073
111 -41.33025591  174.80966089
111 -41.33024162  174.80969986
111 -41.33022733  174.80969442
111 -41.33017425  174.80982854
111 -41.33019126  174.80984667
111 -41.33017493  174.80988473
111 -41.33015315  174.80986842
111 -41.33014022  174.80991645
111 -41.33015792  174.80993367
111 -41.33011028  174.81005238
111 -41.33008714  174.81003607
111 -41.33006128  174.81009588
111 -41.32999527  174.81004513
111 -41.32983357  174.81045035
111 -41.32987923  174.81048325
111 -41.32986351  174.81052412
111 -41.32989028  174.81055004
111 -41.32983806  174.81064075
111 -41.32988597  174.81067464
111 -41.32970573  174.81113700
111 -41.32946760  174.81115292
111 -41.32946362  174.81109189
111 -41.32862061  174.81114221
111 -41.32828991  174.81022438
111 -41.32819027  174.81029072
111 -41.32804481  174.80989799
111 -41.32794541  174.80996662
111 -41.32804256  174.81022806
111 -41.32800473  174.81022601
111 -41.32800166  174.81025325
111 -41.32792497  174.81030159
111 -41.32809092  174.81074916
111 -41.32794419  174.81085772
111 -41.32773043  174.81087339
111 -41.32774673  174.81128107
111 -41.32763970  174.81141473
111 -41.32750006  174.81142329
111 -41.32749948  174.81160358
111 -41.32730444  174.81162652
111 -41.32698276  174.81151745
111 -41.32674725  174.81139508
111 -41.32662637  174.81128052
111 -41.32658249  174.81116058
111 -41.32657844  174.81100098
111 -41.32683071  174.81099689
111 -41.32678795  174.81006231
111 -41.32674432  174.80981821
111 -41.32672459  174.80966522
111 -41.32671411  174.80939708
111 -41.32672569  174.80922448
111 -41.32665159  174.80913895
111 -41.32669111  174.80907755
111 -41.32642637  174.80874999
111 -41.32635785  174.80868124
111 -41.32642356  174.80857997
112 -41.32635220  174.80843043 -41.32631368  174.80838340
111 -41.32620424  174.80837245
111 -41.31957415  174.80883499
111 -41.31941337  174.80903711
111 -41.31870304  174.80908382
111 -41.31855848  174.80891987
112 -41.31809868  174.80892710 -41.31808630  174.80892692
111 -41.31809868  174.80892710
112 -41.31809868  174.80892710 -41.31795099  174.80892497
111 -41.31778195  174.80868245
111 -41.31749500  174.80804436
113 -41.31747423  174.80788147
111 -41.32864519  174.80820304 53 102
112 -41.32846579  174.80847607 -41.32849142  174.80874626 53 102
111 -41.32866654  174.80870644 53 102
111 -41.32936492  174.80866378 53 102
112 -41.32952510  174.80839075 -41.32951870  174.80816607 53 102
113 -41.32934570  174.80814900 53 102
111 -41.32795685  174.80824898 53 102
111 -41.32751559  174.80827484 53 102
112 -41.32735674  174.80854044 -41.32736556  174.80871437 53 102
111 -41.32752618  174.80875197 53 102
111 -41.32795862  174.80872377 53 102
114 -41.32810335  174.80848872 -41.32809453  174.80830539 53 102
111 -41.32997937  174.80811536 53 102
112 -41.32985114  174.80836785 -41.32986077  174.80856658 53 102
111 -41.33002540  174.80861742 53 102
112 -41.33069339  174.80857258 -41.33081053  174.80857044
111 -41.33069339  174.80857258
112 -41.33069339  174.80857258 -41.33084262  174.80857044 53 102
111 -41.33088568  174.80847545 53 102
112 -41.33084722  174.80823704 -41.33080711  174.80813019 53 102
111 -41.33068013  174.80810635 53 102
113 -41.33034459  174.80808647 53 102
111 -41.33115938  174.80897154
111 -41.33150886  174.80894804 53 102
112 -41.33150004  174.80879525 -41.33149121  174.80869888 53 102
111 -41.33143120  174.80858840 53 102
111 -41.33139060  174.80857430 53 102
111 -41.33125469  174.80858135 53 102
113 -41.33118409  174.80872238 53 102
111 -41.33150838  174.80902219
111 -41.33116660  174.80904997 53 102
111 -41.33119869  174.80928502 53 102
112 -41.33125004  174.80941110 -41.33128855  174.80947093 53 102
111 -41.33146987  174.80970171 53 102
112 -41.33150678  174.80970812 -41.33152603  174.80969530 53 102
113 -41.33153245  174.80965897 53 102
111 -41.33189744  174.80802890 53 102
111 -41.33170197  174.80817071 53 102
112 -41.33166259  174.80838828 -41.33170489  174.80849513 53 102
111 -41.33178804  174.80849707 53 102
111 -41.33207395  174.80847959 53 102
112 -41.33217022  174.80839411 -41.33220086  174.80832418 53 102
111 -41.33217460  174.80821733 53 102
111 -41.33205498  174.80805804 53 102
114 -41.33197476  174.80800753 -41.33194850  174.80800364 53 102
111 -41.33537933  174.80674487 53 102
111 -41.33537739  174.80685093 53 102
111 -41.33517149  174.80738383 53 102
112 -41.33541624  174.80715618 -41.33549199  174.80702684 53 102
111 -41.33551918  174.80681471 53 102
114 -41.33546285  174.80674487 -41.33542789  174.80672676 53 102
111 -41.31924059  174.80778161 53 102
112 -41.31920849  174.80791840 -41.31921625  174.80800446 53 102
111 -41.31927912  174.80808298 53 102
111 -41.31974627  174.80836513 53 102
112 -41.32028244  174.80846773 -41.32050736  174.80845396 53 102
112 -41.32147036  174.80840361 -41.32159705  174.80839672 53 102
111 -41.32162768  174.80824329 53 102
111 -41.32161163  174.80778373 53 102
113 -41.32155063  174.80761701
111 -41.32190791  174.80760713 53 102
112 -41.32180449  174.80804213 -41.32184680  174.80834257 53 102
111 -41.32204892  174.80835508 53 102
112 -41.32387287  174.80823289 -41.32400684  174.80822037 53 102
111 -41.32404209  174.80802321 53 102
112 -41.32402094  174.80760697 -41.32401624  174.80754125 53 102
113 -41.32395278  174.80745988
111 -41.32433525  174.80743217 53 102
112 -41.32419574  174.80784130 -41.32422294  174.80809478 53 102
111 -41.32442001  174.80819401 53 102
112 -41.32664517  174.80804830 -41.32674406  174.80804125 53 102
111 -41.32678191  174.80786336 53 102
112 -41.32676601  174.80756026 -41.32675894  174.80743564 53 102
113 -41.32664063  174.80729220
111 -41.32705838  174.80725451 53 102
112 -41.32693659  174.80768983 -41.32697544  174.80794590 53 102
111 -41.32716735  174.80800850 53 102
112 -41.32806688  174.80795444 -41.32814807  174.80795160 53 102
111 -41.32817585  174.80774105 53 102
112 -41.32816730  174.80743660 -41.32816303  174.80735693 53 102
113 -41.32803269  174.80717768
111 -41.32844583  174.80715476 53 102
112 -41.32833676  174.80741392 -41.32833960  174.80753522 53 102
112 -41.32835173  174.80778130 -41.32836027  174.80792535 53 102
111 -41.32849502  174.80794079 53 102
111 -41.32942274  174.80787264 53 102
112 -41.32957030  174.80763910 -41.32957458  174.80743405 53 102
112 -41.32955961  174.80732298 -41.32954678  174.80717488 53 102
113 -41.32942915  174.80708944
111 -41.32985048  174.80705922 53 102
112 -41.32973776  174.80727605 -41.32973776  174.80738446 53 102
112 -41.32975341  174.80767217 -41.32976281  174.80780561 53 102
111 -41.32988492  174.80783062 53 102
111 -41.33073660  174.80778059 53 102
111 -41.33102467  174.80772221 53 102
112 -41.33116557  174.80734693 -41.33115931  174.80711759 53 102
113 -41.33100902  174.80697999
111 -41.33359580  174.80680602 53 102
111 -41.33280395  174.80738499 53 102
112 -41.33276772  174.80752973 -41.33277896  174.80761105 53 102
111 -41.33286605  174.80764346 53 102
111 -41.33421127  174.80756543 53 102
111 -41.33478500  174.80739919
112 -41.33491204  174.80704516 -41.33487440  174.80683212
113 -41.33475912  174.80673186
111 -41.33135518  174.80696957 53 102
112 -41.33131754  174.80708862 -41.33131915  174.80717635 53 102
112 -41.33132695  174.80750842 -41.33133659  174.80765393 53 102
111 -41.33142340  174.80771519 53 102
111 -41.33194330  174.80769013 53 102
111 -41.33204917  174.80765567 53 102
111 -41.33270316  174.80717007 53 102
112 -41.33276433  174.80700403 -41.33276197  174.80690691 53 102
113 -41.33271963  174.80686931
130 Airport Boundary 210
111 -41.32588112  174.80156120
111 -41.32945870  174.80377859
111 -41.33174096  174.80484622
111 -41.33639798  174.80488710
111 -41.33692228  174.80640657
111 -41.33633630  174.80924019
111 -41.33423910  174.81203273
111 -41.33368395  174.81326474
111 -41.32708393  174.81342901
111 -41.32551102  174.81018473
111 -41.32060727  174.81018408
111 -41.31721473  174.80952713
111 -41.31638202  174.80665298
113 -41.32073624  174.80367055
120 Taxiway 11 ILS hold
111 -41.33555213  174.80750935 54 104
115 -41.33536363  174.80723234
120 Linear Feature 98
111 -41.32974201  174.80761167 54 104
115 -41.32957306  174.80762021
120 Linear Feature 8
111 -41.32950706  174.80849310 52
115 -41.32986143  174.80845404
120 Taxiway 9 ILS hold
111 -41.33265615  174.80757012 54 104
115 -41.33243644  174.80757551
120 Taxiway 9 ILS hold
111 -41.33233901  174.80769996 54 104
115 -41.33225351  174.80750975
120 Taxiway 8 hold
111 -41.33132695  174.80750842 4
115 -41.33114519  174.80751656
120 Taxiway 5 hold
111 -41.32696524  174.80779498 54 104
115 -41.32677862  174.80780668
120 Linear Feature 34
111 -41.31891601  174.80771129 51
112 -41.31870732  174.80746121 -41.31855642  174.80747403 51
112 -41.31795764  174.80751251 -41.31774253  174.80752961 51
115 -41.31766227  174.80785876
120 Taxiway 1 hold
111 -41.31804745  174.80839987 54 104
115 -41.31778195  174.80868245
120 Taxiway 2 hold
111 -41.31972931  174.80836208 54 104
111 -41.31965939  174.80854136 54 104
115 -41.31881594  174.80837249
120 Linear Feature 91
111 -41.32455790  174.80707321 51
111 -41.32428360  174.80709043 51
112 -41.32409470  174.80737987 -41.32409728  174.80762451
111 -41.32409470  174.80737987
112 -41.32409470  174.80737987 -41.32409470  174.80740743 51 101
112 -41.32411281  174.80798286 -41.32411281  174.80798286
111 -41.32411281  174.80798286
112 -41.32411281  174.80798286 -41.32413610  174.80833087 51 101
115 -41.32440181  174.80834588
120 Linear Feature 91
111 -41.32215476  174.80723216 51
111 -41.32188045  174.80724939 51
112 -41.32169155  174.80753882 -41.32169414  174.80778346
111 -41.32169155  174.80753882
112 -41.32169155  174.80753882 -41.32169155  174.80756639 51 101
112 -41.32170966  174.80814181 -41.32170966  174.80814181
111 -41.32170966  174.80814181
112 -41.32170966  174.80814181 -41.32173295  174.80848982 51 101
115 -41.32197103  174.80850705
120 Taxiway 3 hold
111 -41.32182675  174.80814313 54 104
115 -41.32162387  174.80816065
120 Linear Feature 92
111 -41.32626532  174.80695432 51
112 -41.32665669  174.80693724 -41.32680853  174.80693439 51
115 -41.32683786  174.80712466
120 Taxiway 4 hold
111 -41.32423737  174.80798259 54 104
115 -41.32404084  174.80799414
120 Linear Feature 141
111 -41.33478500  174.80739919 53 102
112 -41.33500387  174.80708287 -41.33504664  174.80687313 53 102
115 -41.33501942  174.80664787
120 Taxiway 10 hold
111 -41.33516214  174.80739551 54 102
115 -41.33494421  174.80723819
120 W1 hold
111 -41.32510357  174.80613187 54
115 -41.32534485  174.80611171
120 Linear Feature 44
111 -41.33265380  174.81005525 22
111 -41.33262437  174.81005680 22
115 -41.33262856  174.81019197
120 Linear Feature 34
111 -41.32445847  174.80422032 20
115 -41.32428736  174.80436842
120 Linear Feature 5
111 -41.32987617  174.80908811 20
111 -41.32987770  174.80914606 20
115 -41.32996699  174.80914190
120 Linear Feature 37
111 -41.32770772  174.80918831 22
111 -41.32770833  174.80922551 22
115 -41.32779780  174.80922090
120 Linear Feature 8
111 -41.32670918  174.80600965 54 101
115 -41.32688572  174.80599920
120 Linear Feature 169
111 -41.33263406  174.80883313 22
111 -41.33263747  174.80887669 22
115 -41.33272742  174.80885945
120 Linear Feature 756
111 -41.33347411  174.80794474 53 102
111 -41.33236396  174.80799949 53 102
111 -41.33263178  174.80864086 53 102
115 -41.33263927  174.80882846
120 Linear Feature 764
111 -41.32752983  174.80947497 20
112 -41.32770407  174.80926824 -41.32784848  174.80925075
111 -41.32770407  174.80926824 20
111 -41.32861350  174.80921786 20
112 -41.32876781  174.80945867 -41.32877709  174.80966528
111 -41.32876781  174.80945867
112 -41.32876781  174.80945867 -41.32876648  174.80947809 20
111 -41.32877745  174.80971714 20
112 -41.32879795  174.80984878 -41.32881519  174.80990176
111 -41.32879795  174.80984878
112 -41.32879795  174.80984878 -41.32880481  174.80986986 20
111 -41.32886631  174.81005560 21
111 -41.32897637  174.81037054 20
112 -41.32897637  174.81043957 -41.32896174  174.81049127 20
111 -41.32891850  174.81061135 20
115 -41.32886235  174.81066505
120 Linear Feature 763
111 -41.32752983  174.80947497 20
111 -41.32739551  174.80987791 20
112 -41.32738356  174.80998008 -41.32738555  174.81002917 20
115 -41.32739158  174.81019945
120 Linear Feature 760
111 -41.32713222  174.81123907 51 101
111 -41.32711723  174.81079932 51 101
111 -41.32710032  174.81030308 51 101
111 -41.32708516  174.80985848 51 101
111 -41.32707927  174.80968566 51 101
115 -41.32716111  174.80916002
120 Linear Feature 762
111 -41.32773160  174.81028299 22
111 -41.32764421  174.81023657 22
111 -41.32754196  174.81016911 22
111 -41.32759495  174.81003727 22
111 -41.32758240  174.81003047 22
111 -41.32752244  174.81017654 22
111 -41.32764468  174.81025700 22
115 -41.32772277  174.81029413
120 Linear Feature 761
111 -41.32752983  174.80947497 20
111 -41.32778957  174.80965740 20
111 -41.32781149  174.80969827 20
111 -41.32787725  174.80997702 20
111 -41.32792876  174.81000912 20
111 -41.32799123  174.81009815 20
111 -41.32793752  174.81021199 20
111 -41.32786901  174.81023612 20
111 -41.32779366  174.81019706 20
111 -41.32767802  174.81036015
111 -41.32749635  174.81023830
115 -41.32739158  174.81019945
120 Linear Feature 759
111 -41.32707927  174.80968566 51
112 -41.32721556  174.80982570 -41.32732187  174.80987970 51
111 -41.32741471  174.80981665 51
111 -41.32754332  174.80990317 51
115 -41.32784159  174.81010383
120 Linear Feature 19
111 -41.32819103  174.80994497 20
115 -41.32814199  174.81015875
120 Linear Feature 1
111 -41.32781149  174.80969827 20
112 -41.32791399  174.80971022 -41.32796259  174.80973106 20
111 -41.32802924  174.80976967 20
111 -41.32806729  174.80974675 20
112 -41.32811703  174.80987417 -41.32813681  174.80990818 20
111 -41.32816697  174.80996274 20
111 -41.32819103  174.80994497 20
111 -41.32818328  174.80987707 20
111 -41.32817331  174.80970330 20
111 -41.32819869  174.80958746 20
111 -41.32826212  174.80976484 20
111 -41.32822513  174.81014129 20
115 -41.32818018  174.81025597
120 Linear Feature 8
111 -41.32681550  174.80933025 21
111 -41.32681641  174.80959692 21
115 -41.32684903  174.81065034
120 Linear Feature 9
111 -41.32741702  174.80937080 20
112 -41.32743305  174.80952664 -41.32741112  174.80959380 20
111 -41.32733156  174.80982589 20
112 -41.32731253  174.80998517 -41.32731518  174.81002934 20
111 -41.32733428  174.81071642 20
112 -41.32728444  174.81087570 -41.32723161  174.81094074 20
111 -41.32718839  174.81098068 20
112 -41.32712042  174.81119305 -41.32712591  174.81130548 20
111 -41.32713764  174.81140180 20
112 -41.32730618  174.81160806 -41.32744104  174.81163289
111 -41.32730618  174.81160806
112 -41.32730618  174.81160806 -41.32730837  174.81161098 20
115 -41.32749882  174.81159770
120 Linear Feature 7
111 -41.32741702  174.80937080 21
112 -41.32730367  174.80929699 -41.32723489  174.80929832 21
111 -41.32696769  174.80931695 21
112 -41.32685685  174.80948049 -41.32685413  174.80961805
111 -41.32685685  174.80948049
112 -41.32685685  174.80948049 -41.32685654  174.80948314 21
115 -41.32688905  174.81064627
120 Linear Feature 6
