I
1100 Generated by WorldEditor 1.6.0r1

1    413 1 0 MUCM IGNACIO AGRAMONTE INTL
111  21.42207474 -077.84483955 1 101
111  21.42176506 -077.84471436 1 101
112  21.42154423 -077.84446019  21.42150637 -077.84435683 1 101
111  21.42155843 -077.84423822 1 101
115  21.42160575 -077.84412978
120 Linear Feature 40
111  21.41984345 -077.85322307 51 101
115  21.41787172 -077.85854435
120 Linear Feature 23
111  21.41903722 -077.85324472 54 104
115  21.41910091 -077.85349653
120 Linear Feature 20
111  21.42042253 -077.85294130 20
111  21.42047548 -077.85280500 20
111  21.42044535 -077.85272754 20
111  21.42025366 -077.85264811 20
111  21.42019341 -077.85267851 20
111  21.42014138 -077.85282069 20
111  21.42015416 -077.85287855 20
113  21.42036046 -077.85297366 20
120 Linear Feature 19
111  21.42065521 -077.85227872 20
111  21.42072142 -077.85209987 20
111  21.42051062 -077.85199867 20
111  21.42044380 -077.85202338 20
111  21.42038574 -077.85217517 20
111  21.42041313 -077.85225048 20
113  21.42057634 -077.85231284 20
120 Linear Feature 18
111  21.42098553 -077.85163953 20
111  21.42106124 -077.85146331 20
111  21.42100288 -077.85133454 20
111  21.42082306 -077.85126507 20
111  21.42070160 -077.85132098 20
111  21.42064008 -077.85150398 20
111  21.42068267 -077.85162259 20
113  21.42086249 -077.85170223 20
120 Linear Feature 17
111  21.42011976 -077.85058781 51 101
115  21.42058851 -077.85078700
120 Linear Feature 16
111  21.42014969 -077.85040227 54 104
115  21.42001575 -077.85074286
120 Linear Feature 15
111  21.42102442 -077.85072358 1 101
116  21.42071644 -077.85082660  21.42056856 -077.85077247
120 Linear Feature 14
111  21.42289181 -077.84571310 51 101
115  21.42102443 -077.85072358
120 Linear Feature 13
111  21.42210923 -077.84467341 54 104
115  21.42199857 -077.84500725
120 Linear Feature 12
111  21.42277891 -077.84508676 51 101
115  21.42207474 -077.84483955
120 Linear Feature 11
112  21.42277891 -077.84508676  21.42304240 -077.84516972 51 101
115  21.42289181 -077.84571310
120 Linear Feature 8
112  21.42300332 -077.84516318  21.42307305 -077.84519042 51 101
115  21.42306070 -077.84528754
120 Linear Feature 7
111  21.42311953 -077.84510659 51 101
116  21.42300332 -077.84516318  21.42293321 -077.84513965
120 Linear Feature 6
111  21.42300332 -077.84516318 1 101
115  21.42309092 -077.84519391
120 Linear Feature 5
111  21.42309092 -077.84519391 1 101
115  21.42318742 -077.84522810
120 Linear Feature 4
111  21.42368404 -077.84347356 51 101
116  21.42373256 -077.84363478  21.42371100 -077.84368687
120 Linear Feature 3
111  21.42278541 -077.84305716 51 101
111  21.42368404 -077.84347356 51 101
115  21.42378355 -077.84352318
120 Linear Feature 2
111  21.42388169 -077.84572359 53
111  21.42323161 -077.84548154 53
112  21.42304535 -077.84555474  21.42299697 -077.84567339 53
111  21.42298027 -077.84571637 53
115  21.42113433 -077.85067188
120 Linear Feature 19
111  21.42278241 -077.84287644 54 104
115  21.42268193 -077.84320301
120 Linear Feature 18
111  21.42378355 -077.84352318 51 101
115  21.42387909 -077.84356868
120 Linear Feature 16
112  21.42415467 -077.84416293  21.42433699 -077.84370435 51 101
111  21.42387908 -077.84356868
112  21.42387908 -077.84356868  21.42378013 -077.84353052 51 101
115  21.42373256 -077.84363478
120 Linear Feature 9
111  21.42318742 -077.84522810 51 101
116  21.42311953 -077.84510659  21.42315899 -077.84501239
120 Linear Feature 8
112  21.42383677 -077.84502948  21.42369466 -077.84546491 51 101
111  21.42318742 -077.84522810 51 101
116  21.42306070 -077.84528754  21.42302562 -077.84539587
120 Linear Feature 7
111  21.42496633 -077.83502424 51 101
112  21.42514609 -077.83475106  21.42525133 -077.83473693 51 101
112  21.42561086 -077.83459092  21.42572486 -077.83425179 51 101
111  21.42537409 -077.83414534 51 101
112  21.42526009 -077.83425179  21.42522326 -077.83433657 51 101
115  21.42521186 -077.83438838
120 Linear Feature 6
111  21.41591251 -077.85959454 51 101
111  21.41577221 -077.85998074 51 101
112  21.41598267 -077.86067779  21.41583797 -077.86104044 51 101
111  21.41552228 -077.86082379 51 101
112  21.41552228 -077.86063069  21.41556174 -077.86053178 51 101
115  21.41557051 -077.86049411
120 Linear Feature 5
111  21.42233367 -077.84271666 53
115  21.42456960 -077.84370669
120 Linear Feature 4
111  21.42169148 -077.84450951 53
111  21.42268835 -077.84494209 53
112  21.42297773 -077.84490253  21.42309403 -077.84479350 53
111  21.42312506 -077.84466514 53
111  21.42343023 -077.84379474 53
112  21.42337061 -077.84353097  21.42329837 -077.84340415 53
111  21.42320398 -077.84337084 53
115  21.42226922 -077.84296535
120 Linear Feature 3
111  21.41959914 -077.85021273 53
112  21.42073652 -077.85073270  21.42086367 -077.85078274 53
111  21.42096802 -077.85059140 53
111  21.42276419 -077.84568457 53
112  21.42277682 -077.84537259  21.42273938 -077.84527906 53
111  21.42260003 -077.84520981 53
115  21.42158632 -077.84479862
120 Linear Feature 2
111  21.41829517 -077.85374534 53
111  21.41910091 -077.85349653 53
111  21.41934903 -077.85342395 53
112  21.41955423 -077.85354829  21.41963315 -077.85368393 53
111  21.41957001 -077.85381958 53
115  21.41938586 -077.85431694
120 Linear Feature 1
111  21.41852188 -077.85308745 53
112  21.41876537 -077.85331537  21.41887498 -077.85329653 53
111  21.41903722 -077.85324472 53
111  21.41966422 -077.85305632 53
112  21.41980891 -077.85287264  21.41988257 -077.85269743 53
111  21.42044537 -077.85113151 53
112  21.42041029 -077.85084892  21.42030067 -077.85080182 53
115  21.41950793 -077.85045784
21  21.42376342 -077.83684640 2 248.4000 3.00 New Light Fixture 8
21  21.41716978 -077.85742476 2 68.4000 3.00 New Light Fixture 7
14  21.42471266 -077.84501322  49.21 0 New Tower Viewpoint 5
1300  21.42086063 -077.85148050  70.00 gate jets Cargo 3
1301 C cargo 
1300  21.42057477 -077.85215725  70.00 gate jets Cargo 2
1301 C cargo 
1300  21.41650148 -077.85392761 160.00 tie_down props GA 20
1301 A general_aviation 
1300  21.41642041 -077.85420193 160.00 tie_down props GA 19
1301 A general_aviation 
1300  21.41630691 -077.85458946 160.00 tie_down props GA 18
1301 A general_aviation 
1300  21.41626232 -077.85474621 160.00 tie_down props GA 17
1301 A general_aviation 
1300  21.41618935 -077.85494651 160.00 tie_down props GA 16
1301 A general_aviation 
1300  21.41609612 -077.85519035 160.00 tie_down props GA 15
1301 A general_aviation 
1300  21.41577703 -077.85602165 160.00 tie_down props GA 14
1301 A general_aviation 
1300  21.41569920 -077.85624110 160.00 tie_down props GA 13
1301 A general_aviation 
1300  21.41560678 -077.85651280 160.00 tie_down props GA 12
1301 A general_aviation 
1300  21.41551922 -077.85680541 160.00 tie_down props GA 11
1301 A general_aviation 
1300  21.41539761 -077.85709801 160.00 tie_down props GA 10
1301 A general_aviation 
1300  21.41529545 -077.85738539 160.00 tie_down props GA 09
1301 A general_aviation 
1300  21.41520303 -077.85622543 340.00 tie_down props GA 08
1301 A general_aviation 
1300  21.41507656 -077.85659118 340.00 tie_down props GA 07
1301 A general_aviation 
1300  21.41493063 -077.85700396 340.00 tie_down props GA 06
1301 A general_aviation 
1300  21.41481875 -077.85730179 340.00 tie_down props GA 05
1301 A general_aviation 
1300  21.41960377 -077.85466564 160.00 tie_down props GA 04
1301 A general_aviation 
1300  21.41947730 -077.85502618 160.00 tie_down props GA 03
1301 A general_aviation 
1300  21.41933136 -077.85544420 160.00 tie_down props GA 02
1301 A general_aviation 
1300  21.41919030 -077.85579952 160.00 tie_down props GA 01
1301 A general_aviation 
1300  21.41521182 -077.85492131 343.00 hangar props Hangar 01
1301 A none 
1300  21.42030482 -077.85279412  70.00 gate jets Cargo 1
1301 C cargo 
1300  21.42415467 -077.84416293 250.00 gate jets Gate 02
1301 C airline 
1300  21.42383677 -077.84502948  70.00 gate jets Gate 01
1301 C airline 
18  21.42117087 -077.84784885 1 New Airport Beacon 4
19  21.42365072 -077.83565018 0 New Windsock 10
19  21.41660685 -077.85978226 0 New Windsock 9
54 12130 Camaguey Tower
55 12130 Camaguey Approach
51 12280 Camaguey Unicom
99
