I
1050 Generated by WorldEditor 2.2.0r2

1   1067 0 0 KJYG St James Muni
112  43.98475525 -094.55413607  43.98480839 -094.55418348
111  43.98475525 -094.55413607
111  43.98493575 -094.55429122
111  43.98498322 -094.55432943
111  43.98507021 -094.55439943
112  43.98507021 -094.55439943  43.98510426 -094.55441496
111  43.98512718 -094.55437569
111  43.98514505 -094.55433392
111  43.98524213 -094.55441767
111  43.98540666 -094.55455138
111  43.98553017 -094.55465176
111  43.98560630 -094.55471598
111  43.98563727 -094.55474210
111  43.98562761 -094.55476541
111  43.98564414 -094.55477959
111  43.98577496 -094.55489178 102
111  43.98512117 -094.55642230 102
111  43.98506683 -094.55655175
112  43.98506683 -094.55655175  43.98502820 -094.55668765 102
111  43.98509899 -094.55678127
111  43.98480347 -094.55653846 102
112  43.98497934 -094.55644337  43.98504020 -094.55630251
111  43.98497934 -094.55644337 102
111  43.98502336 -094.55634236 102
111  43.98530904 -094.55567864
112  43.98530904 -094.55567864  43.98537785 -094.55550541 102
111  43.98526887 -094.55540378 102
111  43.98237495 -094.55302420
112  43.98237495 -094.55302420  43.98228381 -094.55295458 102
111  43.98220575 -094.55310964 102
111  43.98191335 -094.55378233 102
111  43.98185542 -094.55392188
112  43.98185542 -094.55392188  43.98182138 -094.55406834 102
111  43.98189863 -094.55414460
113  43.98174483 -094.55401816
111  43.98501649 -094.55467473
112  43.98501649 -094.55467473  43.98505512 -094.55453842 102
111  43.98496546 -094.55445413 102
111  43.98471439 -094.55424416 102
112  43.98454296 -094.55432358  43.98448261 -094.55445864
111  43.98454296 -094.55432358 102
111  43.98450323 -094.55442117
112  43.98450323 -094.55442117  43.98447263 -094.55453914 102
111  43.98453603 -094.55461986 102
111  43.98481746 -094.55485165
112  43.98481746 -094.55485165  43.98488384 -094.55488564 102
112  43.98497981 -094.55476184  43.98501293 -094.55468841
113  43.98497981 -094.55476184 102
130 Airport Boundary 1
111  43.99200338 -094.56334924
111  43.99027102 -094.56194394
111  43.98982481 -094.56152472
111  43.98719546 -094.55936922
111  43.98473677 -094.55938909
111  43.98471228 -094.55732421
111  43.98070766 -094.55403398
111  43.98046323 -094.55368936
111  43.98045782 -094.55336776
111  43.98056596 -094.55300558
111  43.98065139 -094.55282224
111  43.98081793 -094.55283276
111  43.98117404 -094.55300727
111  43.98157802 -094.55304951
111  43.98176546 -094.55297688
111  43.98188892 -094.55281782
111  43.98201958 -094.55261619
111  43.98220162 -094.55248595
111  43.98241880 -094.55246716
111  43.98288041 -094.55249220
111  43.98321780 -094.55256073
111  43.98369404 -094.55290519
111  43.98392114 -094.55287273
111  43.98410818 -094.55268336
111  43.98424966 -094.55246294
111  43.98433437 -094.55242411
111  43.98446204 -094.55252243
111  43.98457243 -094.55273012
111  43.98438018 -094.55320082
111  43.98514280 -094.55377881
111  43.98515812 -094.55364731
111  43.98519015 -094.55185935
111  43.98529180 -094.55182027
111  43.98602174 -094.55192698
111  43.98602607 -094.55647789
111  43.98616557 -094.55679952
111  43.98935489 -094.55933652
111  43.98936313 -094.55955986
111  43.99204169 -094.55956364
111  43.99211332 -094.56190558
111  43.99221298 -094.56211770
111  43.99238427 -094.56223458
113  43.99242943 -094.56241207
120 Runway Hold 15
111  43.98502336 -094.55634236 54
115  43.98512117 -094.55642230
120 Runway Hold 33
111  43.98181543 -094.55370315 54
115  43.98191335 -094.55378233
120 Linear Feature 23
111  43.98534802 -094.55494335 1
111  43.98537608 -094.55496698 1
115  43.98540657 -094.55499265
120 Linear Feature 23
111  43.98524239 -094.55485779 1
111  43.98527045 -094.55488141 1
115  43.98530094 -094.55490709
120 Linear Feature 23
111  43.98513586 -094.55476845 1
111  43.98516391 -094.55479207 1
115  43.98519440 -094.55481774
120 Linear Feature 23
111  43.98519804 -094.55497083 1
111  43.98517057 -094.55494828 1
115  43.98514073 -094.55492377
120 Linear Feature 23
111  43.98530435 -094.55505891 1
111  43.98527689 -094.55503636 1
115  43.98524704 -094.55501185
120 Linear Feature 23
111  43.98541096 -094.55514770 1
111  43.98538350 -094.55512515 1
115  43.98535366 -094.55510064
120 Linear Feature 22
111  43.98535244 -094.55502573 1
115  43.98537608 -094.55496698
120 Linear Feature 22
111  43.98524682 -094.55494017 1
115  43.98527045 -094.55488141
120 Linear Feature 22
111  43.98514028 -094.55485082 1
115  43.98516391 -094.55479207
120 Linear Feature 22
111  43.98519371 -094.55489219 1
115  43.98517057 -094.55494828
120 Linear Feature 22
111  43.98530002 -094.55498028 1
115  43.98527689 -094.55503636
120 Linear Feature 22
111  43.98540663 -094.55506906 1
115  43.98538350 -094.55512515
120 Linear Feature 21
111  43.98477399 -094.55387501 1
115  43.98483443 -094.55392425
120 Linear Feature 20
111  43.98476084 -094.55390545 1
115  43.98481967 -094.55395677
120 Linear Feature 19
112  43.98540666 -094.55455138  43.98535406 -094.55467637 1
115  43.98542776 -094.55476470
120 Linear Feature 19
111  43.98545949 -094.55479091 1
116  43.98560630 -094.55471598  43.98565735 -094.55460025
120 Linear Feature 18
111  43.98425399 -094.55448227 1
116  43.98445893 -094.55439959  43.98454539 -094.55423734
120 Linear Feature 17
111  43.98450252 -094.55468524 1
112  43.98445893 -094.55439959  43.98451623 -094.55421808
111  43.98445893 -094.55439959 1
115  43.98463621 -094.55399031
120 Linear Feature 16
111  43.98480956 -094.55493556 1
116  43.98501118 -094.55484787  43.98509125 -094.55468955
120 Linear Feature 15
111  43.98505218 -094.55513524 1
112  43.98501118 -094.55484787  43.98507179 -094.55466227
111  43.98501118 -094.55484787 1
111  43.98506493 -094.55472254
112  43.98506493 -094.55472254  43.98513084 -094.55454839 1
115  43.98502015 -094.55442879
120 Linear Feature 14
111  43.98537960 -094.55566630 1
111  43.98560509 -094.55514005
112  43.98560509 -094.55514005  43.98565028 -094.55498060 1
111  43.98556163 -094.55487530 1
111  43.98545949 -094.55479091 1
111  43.98542776 -094.55476470 1
111  43.98502015 -094.55442879 1
115  43.98448943 -094.55398942
120 Linear Feature 13
111  43.98443212 -094.55637924 1
111  43.98477605 -094.55666262 1
116  43.98499972 -094.55654800  43.98509871 -094.55636639
120 Linear Feature 12
111  43.98537719 -094.55715879 1
111  43.98503408 -094.55687774 1
112  43.98499972 -094.55654800  43.98506250 -094.55634667
111  43.98499972 -094.55654800 1
111  43.98537960 -094.55566630 1
112  43.98532817 -094.55536685  43.98522387 -094.55522853
111  43.98532817 -094.55536685 1
111  43.98505218 -094.55513524 1
111  43.98480956 -094.55493556 1
111  43.98450252 -094.55468524 1
111  43.98425399 -094.55448227 1
111  43.98242173 -094.55297031
112  43.98242173 -094.55297031  43.98229234 -094.55287332 1
112  43.98214383 -094.55309264  43.98206560 -094.55325390
111  43.98214383 -094.55309264 1
115  43.98174483 -094.55401816
21  43.99008540 -094.56057956 5 149.3500 3.00 VASI (Tri-Color) 15
21  43.98279504 -094.55548005 5 329.3500 3.00 VASI (Tri-Color) 33
14  43.98562539 -094.55466578  82.02 0 New Tower Viewpoint 1
1300  43.98453108 -094.55370253  60.24 hangar props GA T Hangar 08
1301 A none 
1300  43.98439352 -094.55358929  59.22 hangar props GA T Hangar 07
1301 A none 
1300  43.98424902 -094.55347143  59.22 hangar props GA T Hangar 06
1301 A none 
1300  43.98410519 -094.55335038  59.22 hangar props GA T Hangar 05
1301 A none 
1300  43.98399624 -094.55336455 239.51 hangar props GA T Hangar 04
1301 A none 
1300  43.98414400 -094.55348636 239.51 hangar props GA T Hangar 03
1301 A none 
1300  43.98428596 -094.55360514 239.51 hangar props GA T Hangar 02
1301 A none 
1300  43.98443227 -094.55372493 239.51 hangar props GA T Hangar 01
1301 A none 
1300  43.98520303 -094.55435389 240.11 hangar props GA Hangar 03
1301 A none 
1300  43.98421428 -094.55292518 239.85 hangar props GA Hangar 02
1301 A none 
1300  43.98484453 -094.55395595 149.14 hangar props GA Hangar 01
1301 A none 
1300  43.98537608 -094.55496698  58.95 tie_down props GA Tie Down 06
1301 A general_aviation 
1300  43.98527045 -094.55488141  58.95 tie_down props GA Tie Down 05
1301 A general_aviation 
1300  43.98516391 -094.55479207  58.95 tie_down props GA Tie Down 04
1301 A general_aviation 
1300  43.98517057 -094.55494828 241.39 tie_down props GA Tie Down 03
1301 A general_aviation 
1300  43.98527689 -094.55503636 241.39 tie_down props GA Tie Down 02
1301 A general_aviation 
1300  43.98538350 -094.55512515 241.39 tie_down props GA Tie Down 01
1301 A general_aviation 
18  43.98494535 -094.55367937 1 New Airport Beacon 2
19  43.98518542 -094.55932165 1 New Windsock 4
50 12370 AWOS-3
51 12290 ST JAMES MUN Traffic
55 12575 Minneapolis Approach
56 12575 Minneapolis Departure
99
