I
1050 Generated by WorldEditor 1.7.1r2

1   1076 0 0 KMZH Moose Lake Carlton County
110 3 0.00 0.0000 Taxiway 4/22
111  46.41496841 -092.80839786
111  46.41485861 -092.80820554
111  46.41918714 -092.80278025
111  46.41966935 -092.80176979
111  46.41981289 -092.80201368
111  46.41984378 -092.80206992
111  46.41935490 -092.80299941
113  46.41508021 -092.80826807
130 Airport Boundary 1
111  46.41978150 -092.79902846
111  46.42054482 -092.79902068
111  46.42115012 -092.79973709
111  46.42197525 -092.79930024
111  46.42255638 -092.80036127
111  46.42251168 -092.80073866
111  46.42220356 -092.80111454
111  46.42213719 -092.80100769
111  46.41544609 -092.80922548
111  46.41547356 -092.80931404
111  46.41544029 -092.80942091
111  46.41535531 -092.80943742
111  46.41475833 -092.80838827
111  46.41507958 -092.80767437
111  46.41684552 -092.80554835
111  46.41657249 -092.80504700
111  46.41608308 -092.80558205
111  46.41583328 -092.80529556
111  46.41693120 -092.80397899
111  46.41710257 -092.80424230
111  46.41668141 -092.80490586
111  46.41695879 -092.80539669
111  46.41846860 -092.80355894
113  46.41897190 -092.79970640
120 Runway 4/22 Hold (Top)
111  46.42165066 -092.80041910 4
115  46.42173339 -092.80031472
120 Runway 4/22 Hold (Center)
111  46.42031388 -092.80206058 4
115  46.42039845 -092.80195471
120 Runway 4/22 Hold (Bottom)
111  46.41505170 -092.80853520 4
115  46.41519406 -092.80836026
120 Linear Feature 34
111  46.42056594 -092.80081645 1
115  46.42053493 -092.80076360
120 Linear Feature 33
111  46.42054001 -092.80085063 1
111  46.42056594 -092.80081645 1
115  46.42059217 -092.80078418
120 Linear Feature 36
111  46.42066021 -092.80070165 1
115  46.42062970 -092.80065027
120 Linear Feature 35
111  46.42063444 -092.80073363 1
111  46.42066021 -092.80070165 1
115  46.42068648 -092.80066987
120 Linear Feature 39
111  46.42075562 -092.80058538 1
115  46.42072477 -092.80053582
120 Linear Feature 38
111  46.42072873 -092.80061853 1
111  46.42075562 -092.80058538 1
115  46.42078010 -092.80055441
120 Linear Feature 46
111  46.42058320 -092.80070981 1
115  46.42055273 -092.80065824
120 Linear Feature 44
111  46.42052726 -092.80069052 1
111  46.42055273 -092.80065824 1
115  46.42057847 -092.80062641
120 Linear Feature 45
111  46.42062249 -092.80057143 1
111  46.42064775 -092.80054083 1
115  46.42067335 -092.80050952
120 Linear Feature 47
111  46.42067862 -092.80059711 1
115  46.42064775 -092.80054083
120 Linear Feature 6
111  46.41981289 -092.80201368 1
111  46.41998768 -092.80179873
112  46.41998768 -092.80179873  46.42014323 -092.80166245 1
111  46.42025745 -092.80183552 1
111  46.42045487 -092.80216359 1
112  46.42042988 -092.80252703  46.42031503 -092.80270940
111  46.42042988 -092.80252703 1
115  46.42002744 -092.80302685
120 Linear Feature 7
111  46.42182313 -092.80065674 1
112  46.42180130 -092.80054933  46.42176535 -092.80049283
111  46.42180130 -092.80054933 1
111  46.42159225 -092.80018967 1
112  46.42131399 -092.80016012  46.42115829 -092.80034016
111  46.42131399 -092.80016012 1
111  46.42027261 -092.80144704
112  46.42027261 -092.80144704  46.42013566 -092.80165611 1
115  46.42025745 -092.80183552
120 Linear Feature 8
111  46.42113065 -092.80166793 1
111  46.42070888 -092.80218175
112  46.42070888 -092.80218175  46.42057551 -092.80232006 1
115  46.42045487 -092.80216359
120 Linear Feature 5
111  46.41512248 -092.80844697 1
111  46.41522948 -092.80862925
112  46.41522948 -092.80862925  46.41526819 -092.80867859 1
115  46.41530399 -092.80867265
21  46.41635649 -092.80796675 2 40.3900 3.00 Light VASI 04
21  46.42085858 -092.80161494 2 219.8100 3.00 Light VASI 22
14  46.41968314 -092.80111111  82.02 0 New Tower Viewpoint 3
1300  46.42072016 -092.79983548 223.36 hangar props Hangar 01
1301 A none 
1300  46.42052967 -092.80020107 -51.56 hangar props Hangar 02
1301 A none 
1300  46.42038370 -092.80035829 312.71 hangar props Hangar 03
1301 A none 
1300  46.42023325 -092.80054605 310.60 hangar props Hangar 04
1301 A none 
1300  46.42009574 -092.80072846 309.18 hangar props Hangar 05
1301 A none 
1300  46.42002167 -092.80018507 133.41 hangar props Hangar 06
1301 A none 
1300  46.42016368 -092.80001900 133.53 hangar props Hangar 07
1301 A none 
1300  46.41990134 -092.79983222 308.61 hangar props Hangar 08
1301 A none 
1300  46.42000706 -092.79970117 311.45 hangar props Hangar 09
1301 A none 
1300  46.42012875 -092.79955106 310.02 hangar props Hangar 10
1301 A none 
1300  46.42056594 -092.80081645 311.33 tie_down props GA Tiedown 01
1301 A general_aviation 
1300  46.42066021 -092.80070165 311.19 tie_down props GA Tiedown 02
1301 A general_aviation 
1300  46.42075562 -092.80058538 313.15 tie_down props GA Tiedown 03
1301 A general_aviation 
1300  46.42064775 -092.80054083 131.32 tie_down props GA Tiedown 04
1301 A general_aviation 
1300  46.42055273 -092.80065824 131.48 tie_down props GA Tiedown 05
1301 A general_aviation 
18  46.41946240 -092.80015753 1 BCN
19  46.41945081 -092.80178311 0 WS
50 11912 WX AWOS-3
51 12290 CTAF
55 12545 DULUTH APP/DEP
99
