A
1000 Generated by Infinite Flight Airport Editing (World Parser)/AB

1       79 0 0 UHSB Burevestnik
100   34.44   2   0 1.00 0 2 0 14   44.92703978  147.61120950    0.00    0.00 3  0 0 0 32   44.91190005  147.63259028    0.00    0.00 3  0 0 0
21   44.92563298  147.61254339  1 135.00   3.00 New VASI
21   44.91294195  147.63048449  1 315.00   3.00 New VASI
110   2 0.25 133.33 New Taxiway 28
112  44.92326740  147.61056173  44.92317663  147.61063030 
111  44.92309478  147.61057250 
111  44.92263228  147.61034213 
111  44.92258239  147.61049662 
112  44.92303721  147.61073783  44.92309094  147.61077848 
111  44.92305448  147.61086792 
112  44.92280392  147.61118478  44.92278281  147.61120375 
112  44.92238199  147.61153599  44.92230522  147.61160252 
111  44.92224765  147.61151874 
112  44.92220712  147.61112351  44.92220712  147.61106079 
112  44.92224043  147.61094208  44.92225470  147.61088609 
111  44.92224677  147.61069122 
112  44.92217064  147.61067106  44.92215637  147.61066882 
112  44.92212148  147.61082785  44.92212148  147.61086593 
111  44.92214527  147.61097344 
111  44.92210245  147.61135198 
111  44.92196446  147.61141021 
112  44.92164885  147.61126910  44.92161396  147.61124446 
112  44.92154417  147.61102720  44.92152990  147.61098688 
112  44.92141729  147.61070242  44.92138557  147.61063970 
112  44.92127455  147.61065314  44.92127614  147.61066434 
112  44.92139509  147.61085025  44.92142998  147.61088833 
111  44.92146011  147.61107199 
112  44.92138554  147.61136796  44.92133213  147.61150241 
111  44.92120674  147.61146962 
112  44.92106741  147.61163687  44.92102794  147.61170245 
112  44.92121835  147.61173525  44.92127872  147.61173853 
112  44.92135535  147.61156800  44.92138786  147.61153521 
111  44.92165467  147.61140280 
112  44.92191010  147.61158466  44.92194388  147.61160553 
111  44.92192488  147.61177248 
111  44.92172011  147.61195434 
111  44.92168634  147.61190067 
112  44.92152801  147.61207955  44.92153224  147.61211831 
112  44.92164623  147.61222861  44.92169056  147.61222265 
112  44.92181990  147.61206757  44.92185061  147.61202963 
112  44.92198494  147.61183991  44.92209241  147.61177215 
111  44.92209241  147.61204047 
112  44.92208090  147.61230608  44.92207898  147.61240636 
112  44.92214423  147.61251748  44.92217685  147.61251206 
112  44.92221907  147.61237654  44.92222099  147.61229523 
112  44.92215190  147.61199711  44.92214039  147.61182636 
112  44.92221331  147.61172879  44.92221715  147.61171253 
111  44.92249392  147.61157694 
112  44.92256313  147.61157694  44.92258620  147.61158305 
111  44.92263090  147.61169504 
111  44.92267415  147.61198623 
111  44.92265252  147.61200863 
112  44.92267271  147.61224891  44.92267415  147.61225909 
112  44.92273038  147.61227946  44.92275057  147.61227131 
111  44.92277219  147.61218783 
111  44.92275633  147.61199641 
111  44.92273471  147.61199031 
112  44.92271164  147.61164414  44.92270875  147.61158916 
111  44.92273471  147.61140182 
112  44.92308111  147.61100888  44.92310898  147.61097280 
112  44.92317864  147.61102199  44.92320883  147.61104823 
112  44.92322740  147.61125156  44.92322973  147.61129091 
111  44.92321579  147.61133354 
112  44.92324598  147.61165493  44.92325527  147.61168773 
112  44.92330868  147.61173692  44.92332725  147.61173036 
111  44.92334351  147.61170740 
112  44.92333422  147.61141553  44.92332958  147.61137618 
112  44.92328313  147.61124500  44.92328313  147.61115317 
111  44.92326059  147.61076891 
111  44.92362926  147.61035052 
112  44.92372679  147.61032100  44.92376626  147.61032756 
112  44.92379645  147.61049481  44.92380574  147.61053745 
111  44.92381038  147.61090475 
112  44.92386611  147.61091787  44.92387772  147.61091459 
111  44.92391487  147.61088508 
112  44.92385218  147.61022918  44.92384986  147.61009800 
111  44.92399221  147.60996284 
113  44.92473297  147.60915668 
110   1 0.25 135.00 New Taxiway 34
111  44.92146763  147.60778425 
112  44.92145965  147.60787624  44.92143872  147.60791813 
111  44.92133230  147.60813002 
112  44.92122064  147.60823842  44.92119273  147.60826306 
112  44.92115569  147.60843726  44.92115569  147.60843997 
111  44.92124589  147.60851315 
111  44.92138214  147.60833157 
111  44.92137255  147.60824484 
111  44.92157981  147.60785186 
113  44.92163565  147.60782633 
110   1 0.25 135.00 New Taxiway 33
111  44.92163649  147.60760422 
111  44.92155037  147.60708781 
112  44.92157305  147.60702621  44.92157305  147.60700650 
111  44.92152769  147.60676751 
112  44.92145616  147.60674780  44.92142650  147.60676997 
112  44.92143174  147.60696215  44.92143697  147.60701636 
111  44.92147884  147.60709520 
111  44.92153094  147.60756547 
113  44.92155838  147.60761913 
110   1 0.25 135.00 New Taxiway 32
111  44.92218326  147.60827430 
112  44.92207704  147.60836772  44.92204820  147.60838808 
112  44.92195121  147.60848064  44.92192762  147.60853988 
112  44.92189223  147.60870463  44.92190533  147.60876757 
112  44.92203772  147.60868056  44.92207966  147.60864169 
111  44.92211112  147.60849730 
113  44.92222659  147.60833090 
110   1 0.25 135.00 New Taxiway 31
111  44.92236756  147.60708139 
112  44.92228667  147.60703883  44.92224068  147.60703659 
112  44.92224861  147.60713515  44.92226130  147.60717995 
112  44.92228509  147.60726506  44.92228667  147.60728298 
112  44.92231839  147.60749577  44.92232315  147.60756521 
111  44.92232474  147.60783624 
112  44.92228350  147.60793479  44.92227716  147.60794823 
111  44.92227758  147.60795491 
111  44.92243822  147.60802512 
112  44.92240721  147.60787880  44.92239611  147.60784968 
113  44.92237549  147.60723819 
110   2 0.25  16.11 New Taxiway 28
111  44.92561916  147.60939488 
111  44.92559134  147.60938867 
111  44.92534805  147.60932147 
111  44.92470659  147.60902007 
111  44.92447513  147.60891536 
111  44.92243822  147.60802512 
111  44.92227758  147.60795491 
111  44.92169349  147.60769962 
111  44.92163649  147.60760422 
111  44.92155838  147.60761913 
111  44.92153094  147.60756547 
111  44.92144439  147.60758037 
111  44.92135817  147.60753314 
111  44.92136417  147.60748727 
111  44.92129401  147.60745617 
111  44.92130262  147.60737783 
111  44.92104921  147.60729876 
111  44.92104607  147.60732804 
111  44.92097067  147.60730883 
111  44.92094179  147.60758219 
111  44.92101765  147.60760091 
111  44.92101253  147.60765254 
111  44.92126547  147.60770861 
111  44.92126820  147.60767723 
111  44.92134042  147.60770426 
111  44.92134464  147.60765829 
111  44.92144142  147.60769843 
111  44.92146763  147.60778425 
111  44.92163565  147.60782633 
111  44.92169165  147.60780781 
111  44.92220492  147.60802493 
111  44.92222442  147.60812284 
111  44.92225475  147.60813814 
111  44.92218326  147.60827430 
111  44.92222659  147.60833090 
111  44.92233492  147.60816874 
111  44.92238800  147.60813355 
111  44.92256349  147.60819322 
111  44.92255411  147.60827837 
111  44.92261976  147.60829235 
111  44.92261618  147.60831989 
111  44.92266201  147.60833093 
111  44.92265269  147.60841189 
111  44.92269992  147.60841966 
111  44.92263374  147.60885290 
111  44.92283208  147.60889699 
111  44.92283750  147.60887557 
111  44.92289973  147.60889142 
111  44.92290899  147.60883370 
111  44.92299122  147.60885234 
111  44.92302490  147.60857571 
111  44.92308852  147.60858781 
111  44.92309423  147.60852661 
111  44.92322454  147.60855438 
111  44.92323039  147.60848844 
111  44.92438991  147.60900411 
111  44.92473297  147.60915668 
111  44.92535171  147.60943185 
113  44.92559672  147.60955352 
110   2 0.25 185.04 New Taxiway 28
111  44.92583023  147.60949050 
111  44.92582931  147.60940828 
111  44.92581204  147.60941099 
111  44.92591567  147.60791212 
111  44.92600779  147.60783623 
111  44.92631676  147.60786604 
111  44.92637964  147.60679913 
111  44.92632674  147.60679144 
111  44.92632600  147.60676666 
111  44.92615997  147.60674502 
111  44.92616266  147.60669697 
111  44.92598883  147.60667287 
111  44.92599645  147.60654476 
111  44.92593816  147.60653755 
111  44.92596522  147.60622608 
111  44.92597310  147.60621356 
111  44.92598295  147.60601328 
111  44.92592977  147.60600771 
111  44.92599197  147.60454489 
111  44.92582100  147.60452943 
111  44.92581981  147.60434598 
111  44.92577811  147.60435776 
111  44.92576142  147.60454457 
111  44.92561963  147.60454962 
111  44.92560533  147.60476504 
111  44.92594255  147.60478692 
111  44.92595804  147.60481385 
111  44.92589492  147.60621203 
111  44.92592113  147.60621371 
111  44.92589878  147.60653369 
111  44.92588748  147.60653194 
111  44.92572586  147.60902271 
111  44.92561916  147.60939488 
111  44.92559672  147.60955352 
111  44.92565438  147.60959312 
111  44.92571893  147.60950134 
113  44.92577272  147.60957629 
110   2 0.25 137.06 New Taxiway 26
112  44.92477771  147.63260064  44.92481254  147.63275478 
111  44.92484969  147.63307618 
111  44.92549059  147.63224973 
112  44.92579245  147.63114451  44.92536752  147.63033773 
111  44.92493329  147.63156101 
113  44.92464303  147.63197424 
110   1 0.25 137.06 New Taxiway 24
112  44.92402510  147.63295878  44.92397162  147.63301107 
111  44.92390169  147.63280773 
112  44.92410738  147.63255791  44.92414029  147.63249982 
112  44.92406213  147.63221515  44.92402922  147.63216867 
112  44.92401276  147.63179685  44.92398808  147.63171551 
112  44.92377005  147.63224419  44.92366721  147.63243010 
112  44.92339159  147.63264506  44.92325173  147.63280192 
112  44.92231452  147.63356564  44.92210646  147.63376669 
112  44.92189840  147.63402186  44.92169033  147.63419197 
112  44.92083071  147.63496521  44.92062265  147.63511986 
111  44.92063708  147.63546581 
112  44.92184767  147.63451318  44.92198018  147.63448766 
112  44.92217893  147.63477685  44.92221507  147.63481938 
112  44.92195006  147.63527018  44.92188983  147.63534673 
111  44.92181154  147.63586558 
112  44.91932242  147.63937144  44.91916722  147.63953581 
112  44.91855613  147.64072753  44.91852703  147.64100149 
112  44.91903142  147.64128915  44.91929332  147.64128915 
112  44.91974921  147.64076863  44.91981711  147.64054946 
112  44.91998201  147.63968649  44.92000141  147.63956321 
112  44.92107809  147.63809753  44.92118479  147.63780987 
112  44.92184325  147.63641534  44.92196251  147.63610657 
112  44.92241302  147.63620014  44.92256540  147.63606915 
112  44.92276415  147.63545163  44.92277740  147.63520836 
112  44.92281715  147.63488089  44.92284365  147.63466569 
112  44.92373419  147.63373530  44.92384370  147.63361931 
111  44.92473510  147.63314201 
112  44.92477624  147.63278286  44.92475006  147.63264025 
113  44.92455638  147.63222776 
111  44.92277099  147.63438167 
112  44.92250581  147.63446810  44.92239702  147.63447290 
112  44.92222363  147.63435286  44.92221683  147.63430005 
112  44.92239702  147.63400716  44.92250581  147.63386312 
112  44.92288658  147.63331096  44.92298518  147.63323894 
112  44.92312457  147.63322453  44.92324696  147.63309970 
112  44.92347814  147.63277800  44.92353934  147.63268678 
112  44.92367873  147.63282602  44.92374672  147.63286443 
112  44.92375692  147.63301327  44.92372632  147.63309489 
114  44.92349174  147.63345020  44.92344074  147.63353182 
110   2 0.25 142.00 New Taxiway 23
111  44.92600920  147.61729748 
111  44.92605722  147.61724482 
111  44.92605325  147.61723766 
111  44.92608209  147.61720664 
111  44.92607451  147.61719349 
111  44.92608239  147.61718619 
111  44.92607126  147.61716442 
111  44.92624566  147.61697012 
111  44.92626280  147.61700197 
111  44.92643735  147.61680888 
111  44.92641027  147.61676145 
111  44.92645517  147.61671585 
111  44.92646241  147.61672935 
111  44.92650944  147.61667892 
111  44.92652565  147.61671073 
111  44.92656089  147.61667330 
111  44.92649627  147.61655403 
111  44.92646054  147.61659152 
111  44.92647571  147.61662037 
111  44.92643006  147.61667095 
111  44.92643488  147.61667866 
111  44.92639162  147.61672638 
111  44.92636840  147.61668441 
111  44.92619244  147.61687797 
111  44.92620869  147.61690472 
111  44.92601168  147.61709557 
111  44.92600124  147.61707652 
111  44.92597573  147.61710405 
111  44.92595987  147.61707709 
111  44.92591770  147.61712262 
111  44.92590483  147.61709987 
111  44.92585165  147.61715842 
111  44.92583709  147.61713080 
113  44.92580509  147.61716582 
110   2 0.25 142.00 New Taxiway 23
111  44.92558415  147.61703539 
111  44.92563217  147.61698274 
111  44.92562820  147.61697558 
111  44.92565704  147.61694456 
111  44.92564946  147.61693141 
111  44.92565734  147.61692411 
111  44.92564621  147.61690234 
111  44.92582061  147.61670803 
111  44.92583775  147.61673989 
111  44.92601230  147.61654679 
111  44.92598522  147.61649936 
111  44.92603012  147.61645377 
111  44.92603736  147.61646727 
111  44.92608439  147.61641683 
111  44.92610060  147.61644864 
111  44.92613584  147.61641122 
111  44.92607122  147.61629194 
111  44.92603549  147.61632944 
111  44.92605066  147.61635829 
111  44.92600501  147.61640886 
111  44.92600983  147.61641658 
111  44.92596658  147.61646430 
111  44.92594335  147.61642232 
111  44.92576739  147.61661589 
111  44.92578364  147.61664264 
111  44.92558663  147.61683349 
111  44.92557619  147.61681444 
111  44.92555068  147.61684197 
111  44.92553483  147.61681501 
111  44.92549265  147.61686054 
111  44.92547978  147.61683779 
111  44.92542660  147.61689634 
111  44.92541204  147.61686872 
113  44.92536537  147.61691928 
110   2 0.25  81.27 New Taxiway 22
111  44.92578297  147.61732524 
111  44.92579092  147.61740015 
111  44.92579511  147.61739991 
111  44.92580031  147.61745865 
111  44.92581368  147.61745561 
111  44.92582579  147.61756122 
111  44.92584332  147.61755761 
111  44.92587389  147.61786113 
111  44.92585599  147.61786458 
111  44.92588170  147.61815489 
111  44.92591284  147.61814822 
111  44.92591963  147.61823481 
111  44.92590807  147.61823749 
111  44.92591561  147.61830624 
111  44.92589451  147.61831168 
111  44.92590172  147.61839383 
111  44.92599857  147.61837169 
111  44.92599266  147.61828977 
111  44.92596982  147.61829497 
111  44.92596206  147.61822547 
111  44.92595354  147.61822715 
111  44.92594645  147.61814157 
111  44.92597993  147.61813462 
111  44.92595289  147.61784292 
111  44.92593735  147.61784815 
111  44.92591231  147.61754282 
111  44.92593081  147.61753794 
111  44.92592487  147.61748522 
111  44.92594589  147.61748151 
111  44.92594273  147.61745852 
111  44.92598448  147.61744811 
113  44.92598232  147.61743412 
110   2 0.25  23.05 New Taxiway 21
111  44.92475450  147.61673009 
111  44.92475843  147.61673193 
111  44.92478378  147.61671533 
111  44.92572268  147.61726961 
111  44.92571677  147.61728909 
111  44.92578297  147.61732524 
111  44.92598232  147.61743412 
111  44.92645446  147.61775548 
111  44.92650033  147.61761293 
111  44.92644156  147.61757693 
111  44.92643401  147.61760226 
111  44.92606097  147.61735945 
111  44.92606700  147.61733728 
111  44.92600920  147.61729748 
111  44.92580509  147.61716582 
111  44.92576174  147.61714950 
111  44.92571524  147.61712211 
111  44.92570394  147.61715989 
111  44.92565297  147.61712369 
111  44.92566044  147.61709792 
111  44.92561266  147.61707135 
111  44.92561796  147.61705251 
111  44.92558415  147.61703539 
111  44.92536537  147.61691928 
111  44.92528354  147.61687064 
111  44.92527468  147.61690024 
111  44.92509946  147.61678595 
111  44.92510369  147.61677295 
111  44.92507828  147.61675666 
111  44.92508539  147.61673470 
111  44.92501821  147.61669331 
111  44.92502570  147.61666768 
111  44.92498870  147.61664473 
111  44.92499878  147.61661330 
113  44.92493919  147.61657769 
110   2 0.25 112.80 New Taxiway 20
111  44.92680045  147.61835526 
111  44.92676161  147.61847835 
111  44.92677185  147.61848429 
111  44.92675807  147.61853065 
111  44.92677991  147.61854119 
111  44.92665547  147.61894961 
111  44.92664204  147.61894329 
111  44.92655967  147.61922021 
111  44.92665905  147.61928217 
111  44.92674665  147.61899929 
111  44.92672630  147.61898894 
111  44.92683617  147.61861743 
111  44.92685132  147.61862532 
113  44.92688618  147.61851148 
110   2 0.25  54.45 New Taxiway 19
111  44.92647469  147.61776161 
111  44.92680045  147.61835526 
111  44.92688618  147.61851148 
112  44.92763614  147.61997468  44.92769022  147.62009049 
111  44.92771116  147.62032211 
111  44.92770941  147.62084204 
111  44.92767976  147.62085682 
111  44.92767278  147.62107613 
111  44.92779839  147.62107366 
111  44.92777981  147.62024634 
111  44.92773381  147.62006489 
111  44.92770685  147.61998649 
111  44.92663074  147.61782928 
111  44.92664700  147.61781288 
111  44.92660984  147.61774401 
111  44.92663886  147.61769480 
113  44.92659416  147.61762645 
110   1 0.25 135.00 New Taxiway 18
111  44.92848789  147.61455123 
112  44.92853212  147.61459539  44.92854523  147.61461559 
112  44.92861673  147.61477043  44.92863341  147.61483102 
111  44.92869916  147.61512143 
111  44.92889039  147.61490688 
112  44.92873982  147.61491606  44.92871707  147.61489770 
112  44.92864774  147.61468350  44.92861633  147.61460241 
113  44.92856069  147.61445269 
110   2 0.25 135.00 New Taxiway 17
111  44.92788133  147.61289483 
111  44.92785695  147.61371473 
111  44.92731771  147.61449876 
111  44.92736053  147.61457269 
111  44.92795055  147.61387113 
111  44.92805697  147.61399187 
111  44.92808837  147.61399434 
111  44.92820351  147.61413725 
111  44.92819828  147.61417914 
111  44.92834134  147.61440831 
111  44.92837274  147.61436395 
111  44.92843031  147.61441570 
111  44.92842159  147.61443788 
111  44.92846172  147.61447730 
111  44.92845125  147.61450934 
111  44.92848789  147.61455123 
111  44.92856069  147.61445269 
111  44.92852057  147.61440341 
111  44.92851010  147.61442805 
111  44.92846474  147.61437137 
111  44.92845253  147.61438123 
111  44.92841415  147.61431223 
111  44.92844206  147.61428020 
111  44.92828571  147.61406823 
111  44.92824678  147.61409063 
111  44.92813143  147.61392975 
111  44.92813864  147.61390531 
111  44.92797139  147.61357337 
113  44.92795891  147.61276990 
110   2 0.25  74.00 New Taxiway 16
111  44.92840462  147.61557802 
111  44.92841348  147.61566045 
111  44.92844054  147.61564613 
111  44.92845646  147.61573840 
111  44.92850123  147.61572437 
111  44.92855232  147.61602062 
111  44.92854417  147.61607569 
111  44.92857709  147.61637376 
111  44.92860358  147.61635641 
111  44.92862737  147.61645896 
111  44.92861444  147.61648289 
111  44.92863536  147.61663272 
111  44.92871065  147.61657368 
111  44.92869683  147.61650865 
111  44.92867780  147.61649134 
111  44.92864657  147.61635392 
111  44.92868693  147.61632615 
111  44.92863358  147.61601246 
111  44.92861416  147.61601901 
111  44.92854653  147.61567416 
111  44.92857130  147.61566295 
111  44.92855642  147.61558020 
111  44.92857177  147.61557484 
113  44.92854761  147.61541625 
110   2 0.25  68.00 New Taxiway 16
111  44.92702259  147.61714170 
111  44.92703988  147.61722734 
111  44.92706554  147.61720857 
111  44.92708911  147.61729751 
111  44.92709857  147.61729170 
111  44.92717424  147.61757728 
111  44.92714993  147.61759466 
111  44.92722816  147.61791885 
111  44.92736743  147.61784237 
111  44.92728805  147.61753987 
111  44.92726932  147.61754964 
111  44.92717313  147.61721860 
111  44.92719678  147.61720331 
111  44.92717504  147.61712365 
111  44.92718983  147.61711574 
113  44.92715992  147.61698632 
110   2 0.25  60.79 New Taxiway 16
111  44.92755064  147.61654345 
111  44.92758580  147.61663199 
111  44.92760919  147.61660802 
111  44.92764189  147.61669101 
111  44.92765063  147.61668328 
111  44.92775560  147.61694973 
111  44.92773340  147.61697203 
111  44.92784497  147.61727613 
111  44.92797461  147.61717118 
111  44.92786419  147.61688877 
111  44.92784670  147.61690238 
111  44.92771665  147.61659529 
111  44.92773842  147.61657519 
111  44.92770851  147.61650100 
111  44.92772230  147.61649006 
113  44.92768465  147.61639550 
110   2 0.25  60.79 New Taxiway 16
111  44.92790092  147.61614571 
111  44.92793608  147.61623425 
111  44.92794155  147.61622911 
111  44.92797425  147.61631209 
111  44.92800578  147.61628827 
111  44.92811074  147.61655472 
111  44.92806576  147.61659311 
111  44.92817732  147.61689722 
111  44.92820894  147.61687329 
111  44.92827148  147.61700796 
111  44.92824395  147.61703017 
111  44.92826644  147.61708333 
111  44.92835162  147.61701575 
111  44.92833122  147.61696114 
111  44.92830159  147.61698515 
111  44.92823701  147.61684801 
111  44.92830697  147.61679226 
111  44.92819654  147.61650985 
111  44.92817906  147.61652346 
111  44.92804900  147.61621637 
111  44.92807077  147.61619627 
111  44.92804086  147.61612208 
111  44.92805466  147.61611114 
113  44.92801701  147.61601659 
110   2 0.25  18.47 New Taxiway 15
111  44.92810219  147.61580465 
111  44.92808682  147.61577853 
111  44.92800112  147.61585048 
111  44.92790699  147.61580580 
111  44.92789682  147.61585249 
111  44.92782727  147.61581486 
111  44.92781913  147.61583786 
111  44.92764803  147.61575953 
111  44.92765565  147.61572639 
111  44.92742680  147.61560731 
111  44.92741526  147.61565838 
111  44.92730962  147.61560274 
111  44.92728545  147.61566849 
111  44.92739919  147.61572578 
111  44.92738989  147.61576881 
111  44.92753970  147.61584173 
111  44.92756119  147.61583414 
111  44.92782708  147.61595047 
111  44.92782015  147.61598028 
111  44.92786110  147.61599978 
111  44.92784993  147.61604577 
113  44.92782962  147.61610606 
110   2 0.25  18.47 New Taxiway 15
111  44.92766689  147.61629111 
111  44.92765151  147.61626498 
111  44.92758416  147.61632359 
111  44.92749003  147.61627891 
111  44.92747986  147.61632559 
111  44.92741031  147.61628797 
111  44.92740217  147.61631096 
111  44.92723107  147.61623264 
111  44.92723869  147.61619950 
111  44.92700984  147.61608042 
111  44.92699830  147.61613148 
111  44.92689266  147.61607585 
111  44.92686849  147.61614160 
111  44.92698223  147.61619889 
111  44.92697293  147.61624192 
111  44.92712274  147.61631483 
111  44.92714423  147.61630725 
111  44.92741012  147.61642358 
111  44.92740319  147.61645339 
111  44.92744414  147.61647289 
111  44.92743297  147.61651888 
113  44.92741266  147.61657917 
110   2 0.25  65.30 New Taxiway 14
111  44.92197161  147.62397581 
111  44.92158921  147.62418253 
111  44.92172400  147.62465373 
111  44.92181575  147.62460829 
111  44.92183544  147.62466045 
111  44.92202490  147.62452246 
111  44.92214764  147.62481359 
111  44.92175918  147.62515353 
111  44.92180327  147.62526460 
111  44.92229012  147.62496871 
111  44.92289865  147.62662137 
111  44.92292604  147.62679039 
111  44.92297218  147.62676188 
111  44.92296353  147.62664988 
113  44.92204980  147.62400664 
110   2 0.25 115.39 New Taxiway 13
111  44.92245158  147.62255180 
111  44.92205943  147.62367592 
111  44.92198341  147.62362780 
111  44.92192574  147.62375923 
111  44.92202029  147.62381488 
111  44.92197161  147.62397581 
111  44.92204980  147.62400664 
113  44.92251358  147.62261085 
110   2 0.25 132.85 New Taxiway 12
111  44.92310715  147.62155738 
111  44.92245158  147.62255180 
111  44.92251358  147.62261085 
113  44.92315251  147.62161651 
110   2 0.25 135.00 New Taxiway 11
111  44.92491578  147.62781464 
111  44.92510855  147.62814796 
111  44.92507280  147.62818774 
111  44.92509665  147.62822551 
111  44.92475106  147.62874931 
111  44.92460215  147.62853503 
111  44.92414416  147.62924533 
111  44.92411326  147.62921755 
111  44.92426779  147.62893184 
111  44.92420036  147.62882470 
111  44.92400087  147.62913422 
111  44.92423407  147.62944771 
111  44.92389972  147.62994770 
111  44.92390815  147.62997547 
111  44.92400649  147.62981278 
111  44.92404863  147.62988817 
111  44.92401773  147.62997547 
111  44.92427903  147.63032864 
111  44.92444199  147.63010245 
111  44.92447571  147.63013023 
111  44.92417507  147.63061435 
111  44.92436011  147.63085612 
111  44.92477028  147.63024308 
111  44.92427631  147.62960507 
111  44.92514468  147.62823130 
111  44.92519949  147.62830535 
111  44.92524597  147.62824981 
113  44.92494735  147.62773342 
110   2 0.25 120.00 New Taxiway 10
111  44.92528807  147.62649820 
111  44.92523788  147.62670353 
111  44.92487564  147.62762836 
111  44.92465704  147.62813648 
111  44.92464543  147.62812008 
111  44.92445502  147.62850050 
111  44.92437143  147.62841851 
111  44.92426229  147.62859561 
111  44.92440394  147.62872023 
111  44.92487059  147.62786154 
111  44.92489850  147.62785908 
111  44.92491578  147.62781464 
111  44.92494735  147.62773342 
111  44.92539746  147.62652853 
113  44.92533219  147.62640309 
110   1 0.25 135.00 New Taxiway 9
111  44.92467352  147.62535671 
111  44.92457827  147.62543015 
111  44.92450531  147.62527559 
111  44.92361377  147.62618122 
111  44.92366750  147.62629505 
111  44.92356963  147.62643870 
111  44.92382870  147.62685880 
111  44.92413383  147.62654440 
111  44.92422787  147.62667721 
111  44.92432766  147.62653627 
111  44.92420484  147.62635197 
111  44.92479016  147.62575840 
111  44.92466542  147.62551989 
113  44.92472117  147.62544521 
110   1 0.25 135.00 New Taxiway 30
111  44.92368926  147.60542154 
111  44.92366084  147.60544352 
111  44.92320249  147.60517473 
112  44.92314698  147.60521953  44.92313429  147.60524865 
112  44.92318980  147.60533376  44.92321359  147.60534496 
111  44.92371851  147.60562502 
111  44.92375100  147.60552404 
113  44.92369901  147.60548273 
110   1 0.25 135.00 New Taxiway 29
111  44.92408120  147.60647884 
111  44.92439961  147.60582125 
111  44.92433678  147.60571569 
113  44.92403351  147.60628508 
110   2 0.25  52.70 New Taxiway 8
111  44.92332434  147.62286133 
111  44.92449887  147.62502389 
111  44.92436882  147.62513813 
111  44.92439578  147.62520757 
111  44.92453535  147.62510005 
111  44.92467352  147.62535671 
111  44.92472117  147.62544521 
111  44.92528807  147.62649820 
111  44.92533219  147.62640309 
111  44.92493815  147.62572919 
111  44.92512959  147.62552691 
111  44.92527661  147.62580311 
111  44.92536209  147.62571687 
111  44.92525567  147.62552221 
111  44.92558192  147.62520189 
111  44.92547724  147.62499738 
111  44.92537082  147.62510579 
111  44.92538652  147.62515507 
111  44.92491110  147.62566983 
111  44.92482754  147.62549452 
111  44.92485563  147.62545484 
111  44.92478539  147.62533580 
111  44.92473763  147.62512548 
111  44.92441470  147.62442954 
111  44.92427562  147.62435097 
113  44.92340097  147.62282197 
110   2 0.25  78.72 New Taxiway 7
111  44.92315251  147.62161651 
111  44.92332434  147.62286133 
111  44.92340097  147.62282197 
113  44.92325369  147.62161898 
110   2 0.25 114.66 New Taxiway 6
111  44.92356037  147.62035369 
111  44.92350990  147.62062249 
111  44.92347445  147.62070305 
111  44.92338532  147.62069194 
111  44.92310715  147.62155738 
111  44.92315251  147.62161651 
111  44.92325369  147.62161898 
