I
1050 Generated by WorldEditor 2.2.0r2

1    100 0 0 67T Old Hoppe Place
111  27.79750010 -097.84959747
111  27.79743136 -097.84961028
111  27.79744089 -097.84967678
113  27.79750923 -097.84966492
111  27.79737462 -097.84962091
111  27.79729459 -097.84963634
111  27.79730408 -097.84970196
113  27.79738410 -097.84968785
111  27.79725828 -097.84964235
111  27.79717802 -097.84965699
111  27.79718727 -097.84972262
113  27.79726869 -097.84970772
111  27.79714281 -097.84966304
111  27.79705012 -097.84968026
111  27.79706099 -097.84975295
113  27.79715282 -097.84973617
111  27.79703753 -097.84968940
111  27.79699097 -097.84972508
111  27.79699916 -097.84978256
113  27.79704980 -097.84977406
111  27.79770606 -097.84981832
111  27.79764338 -097.84983008
111  27.79765213 -097.84988800
113  27.79771508 -097.84987584
111  27.79759300 -097.84983923
111  27.79755869 -097.84984542
111  27.79756775 -097.84990220
113  27.79760156 -097.84989654
111  27.79750615 -097.84985505
111  27.79733071 -097.84988621
111  27.79733530 -097.84991968
111  27.79736097 -097.84994016
113  27.79751455 -097.84991323
111  27.79733623 -097.84971216
111  27.79730662 -097.84971765
111  27.79732327 -097.84983662
113  27.79735311 -097.84983165
111  27.79727054 -097.84972419
111  27.79719468 -097.84973779
111  27.79720346 -097.84979557
113  27.79727887 -097.84978302
111  27.79720555 -097.84981204
111  27.79720786 -097.84982683
111  27.79722568 -097.84982370
111  27.79723687 -097.84990520
111  27.79721044 -097.84990968
111  27.79721895 -097.84996567
111  27.79728280 -097.84995532
111  27.79730153 -097.84992499
113  27.79728187 -097.84979844
111  27.79719847 -097.84991173
111  27.79714960 -097.84991958
111  27.79713899 -097.84983837
111  27.79718404 -097.84983087
111  27.79718209 -097.84981709
111  27.79716514 -097.84981949
111  27.79716124 -097.84979546
111  27.79707064 -097.84981159
111  27.79708714 -097.84992267
111  27.79701566 -097.84993754
111  27.79701011 -097.84997284
111  27.79702884 -097.84999689
113  27.79720647 -097.84996787
130 Airport Boundary
111  27.80434827 -097.85221098
111  27.79582345 -097.85028003
111  27.79559952 -097.84864369
111  27.79769308 -097.84825203
111  27.79804448 -097.85028574
113  27.80431526 -097.85170962
120 Linear Feature 33
111  27.80342156 -097.85175182 1
111  27.80364726 -097.85180193 1
111  27.80383576 -097.85175138
112  27.80383576 -097.85175138  27.80384893 -097.85174840 1
112  27.80387701 -097.85174942  27.80389413 -097.85175205
111  27.80387701 -097.85174942 1
111  27.80392368 -097.85175951
112  27.80392368 -097.85175951  27.80396625 -097.85178372 1
112  27.80390226 -097.85185728  27.80385461 -097.85185259
111  27.80390226 -097.85185728 1
115  27.80381475 -097.85183832
120 Linear Feature 32
111  27.79780471 -097.84950763 1
115  27.79650963 -097.84974661
120 Linear Feature 31
111  27.79694782 -097.84971306 1
111  27.79697558 -097.84994367 1
111  27.79692493 -097.85021925
112  27.79692493 -097.85021925  27.79692221 -097.85023773 1
112  27.79694852 -097.85026370  27.79696494 -097.85026887
111  27.79694852 -097.85026370 1
115  27.79715575 -097.85031181
120 Linear Feature 30
112  27.79656274 -097.85011450  27.79656528 -097.85015112 1
112  27.79661091 -097.85018866  27.79663166 -097.85019229
111  27.79661091 -097.85018866 1
115  27.79682547 -097.85023598
120 Linear Feature 29
111  27.79656553 -097.84997354 1
111  27.79656274 -097.85011450
112  27.79656274 -097.85011450  27.79656060 -097.85014491 1
112  27.79651078 -097.85016465  27.79648963 -097.85016253
111  27.79651078 -097.85016465 1
111  27.79630655 -097.85011857 1
111  27.79610791 -097.84997625 1
111  27.79606295 -097.84996490
112  27.79606295 -097.84996490  27.79600661 -097.84995706 1
112  27.79604689 -097.85006251  27.79610434 -097.85007977
111  27.79604689 -097.85006251 1
115  27.79609090 -097.85007166
21  27.80303126 -097.85151539 1 168.5700 3.00 16 2-Box VASI on left side of runway
21  27.79694786 -097.85042742 1 348.5700 3.00 34 2-Box VASI on left side of runway
14  27.79718942 -097.84988481  82.02 0 Tower Viewpoint
1300  27.79652141 -097.84957055 279.40 hangar props Hangar 10
1301 A none 
1300  27.79673859 -097.84953331 279.40 hangar props Hangar 09
1301 A none 
1300  27.79694935 -097.84949859 279.40 hangar props Hangar 08
1301 A none 
1300  27.79714770 -097.84948686 279.40 hangar props Hangar 07
1301 A none 
1300  27.79756553 -097.84935241 279.40 hangar props Hangar 06
1301 A none 
1300  27.79760939 -097.84977665 279.40 hangar props Hangar 05
1301 A none 
1300  27.79772253 -097.84975475 279.40 hangar props Hangar 04
1301 A none 
1300  27.79766009 -097.84969589  99.40 hangar props Hangar 03
1301 A none 
1300  27.79754360 -097.84971765  99.40 hangar props Hangar 02
1301 A none 
1300  27.79742075 -097.84973961  99.40 hangar props Hangar 01
1301 A none 
18  27.79664966 -097.84962139 1 Airport Beacon
19  27.79718281 -097.84935398 1 Windsock 1
51 12290 Old Hoppe Unicom
99
