I
1100 Generated by WorldEditor 1.6.1r1

1    433 1 0 EGBP Kemble
1302 city Kemble
111  51.66961341 -002.06187609
111  51.66947210 -002.06168202
111  51.66911877 -002.06107948
111  51.66902139 -002.06090250
112  51.66902139 -002.06090250  51.66896837 -002.06080846
111  51.66887645 -002.06084949
111  51.66868966 -002.06108166
111  51.66867514 -002.06126177
112  51.66867514 -002.06126177  51.66867339 -002.06129708
111  51.66868418 -002.06134042
111  51.67058589 -002.06610790
111  51.66879599 -002.06784295
111  51.66872983 -002.06765047
111  51.66995255 -002.06649589
111  51.67000902 -002.06640100
111  51.67004622 -002.06637249
111  51.67005289 -002.06623192
111  51.67008195 -002.06622927
111  51.67008218 -002.06620646
111  51.67010851 -002.06620995
111  51.67011037 -002.06618100
111  51.67005573 -002.06611279
111  51.67005365 -002.06603893
111  51.66999192 -002.06588175
111  51.66979583 -002.06538240
111  51.67002549 -002.06512865
111  51.66866261 -002.06171527
112  51.66831176 -002.06160673  51.66813779 -002.06183993
111  51.66831176 -002.06160673
111  51.66817656 -002.06178357
113  51.66767538 -002.06244539
110 3 0.00 0.0000 New Taxiway 31
111  51.66967362 -002.05949604
111  51.66960334 -002.05941303
111  51.66952246 -002.05868171
111  51.66962869 -002.05855587
111  51.66996736 -002.05863543
111  51.67028131 -002.05821293
111  51.67038573 -002.05840280
113  51.67037793 -002.05855524
110 3 0.00 80.2800 New Taxiway 29
111  51.66867768 -002.05994246
111  51.66838568 -002.06034198
112  51.66838568 -002.06034198  51.66834889 -002.06005529
112  51.66844898 -002.05940607  51.66845466 -002.05898686
111  51.66844898 -002.05940607
112  51.66844898 -002.05940607  51.66845466 -002.05898686
112  51.66850184 -002.05831326  51.66852472 -002.05802887
111  51.66854618 -002.05784927
111  51.66824447 -002.05855622
111  51.66805367 -002.05881995
111  51.66809100 -002.05846601
112  51.66814617 -002.05843932  51.66817951 -002.05840930
112  51.66829210 -002.05821835  51.66835550 -002.05808962
111  51.66829210 -002.05821835
112  51.66829210 -002.05821835  51.66835550 -002.05808962
112  51.66841207 -002.05790951  51.66843954 -002.05783783
111  51.66846536 -002.05761050
111  51.66864705 -002.05764410
111  51.66900005 -002.05771276
111  51.66951015 -002.05325434
111  51.66932804 -002.05319899
111  51.66935302 -002.05295880
111  51.66953681 -002.05299331
111  51.66956993 -002.05265220
111  51.66973056 -002.05299091
111  51.66935819 -002.05632226
111  51.66981629 -002.05640311
111  51.66951582 -002.05715527
111  51.66948311 -002.05750248
111  51.66935707 -002.05920338
111  51.66894888 -002.05909731
111  51.66887814 -002.05932199
112  51.66900410 -002.06038647  51.66897716 -002.06066919
111  51.66900410 -002.06038647
111  51.66894529 -002.06046720
114  51.66888064 -002.06021773  51.66883133 -002.06019880
110 1 0.00 300.0000 New Taxiway 26
111  51.66971880 -002.04300306
111  51.67056359 -002.04319077
111  51.67055047 -002.04298175
112  51.67057312 -002.04288335  51.67058000 -002.04284523
111  51.67065997 -002.04276277
112  51.67088455 -002.04262387  51.67100629 -002.04255275
111  51.67111767 -002.04252409
112  51.67118570 -002.04251571  51.67121776 -002.04251359
112  51.67128162 -002.04256950  51.67132572 -002.04261359
111  51.67128162 -002.04256950
112  51.67128162 -002.04256950  51.67132572 -002.04261359
112  51.67134577 -002.04270843  51.67135843 -002.04274614
111  51.67145591 -002.04325107
112  51.67148993 -002.04357574  51.67147935 -002.04363832
111  51.67137643 -002.04379924
111  51.67081523 -002.04410087
111  51.67056975 -002.04637172
112  51.67054502 -002.04645698  51.67052298 -002.04648978
111  51.67038746 -002.04653319
111  51.67017191 -002.04662357
111  51.67011328 -002.04664839
111  51.67008649 -002.04667799
111  51.66978777 -002.04787336
111  51.66968011 -002.04853233
111  51.66973131 -002.04868401
112  51.66973131 -002.04868401  51.66975507 -002.04875242
111  51.66979725 -002.04884847
112  51.66979725 -002.04884847  51.66981721 -002.04889246
111  51.66991993 -002.04887151
111  51.66991677 -002.04903038
112  51.66979470 -002.04907339  51.66976742 -002.04909702
111  51.66979470 -002.04907339
112  51.66979470 -002.04907339  51.66972860 -002.04913416
111  51.66969585 -002.04920353
111  51.66987257 -002.05095580
112  51.66993205 -002.05106745  51.66996542 -002.05109811
111  51.66999971 -002.05109012
111  51.67018708 -002.05101973
112  51.67024710 -002.05092834  51.67026632 -002.05085950
111  51.67026934 -002.05078510
111  51.67036661 -002.05137878
112  51.67030241 -002.05127922  51.67025971 -002.05125168
111  51.67023604 -002.05126403
111  51.67004770 -002.05131989
112  51.66997198 -002.05139519  51.66994788 -002.05145736
111  51.66994405 -002.05152295
112  51.67002950 -002.05187559  51.67010783 -002.05213985
111  51.67002950 -002.05187559
112  51.67002950 -002.05187559  51.67006867 -002.05200772
112  51.67023159 -002.05225143  51.67031358 -002.05235111
112  51.67042354 -002.05245342  51.67049411 -002.05251316
111  51.67042354 -002.05245342
112  51.67042354 -002.05245342  51.67058188 -002.05258953
111  51.67130562 -002.05287424
112  51.67149279 -002.05283712  51.67154677 -002.05278672
111  51.67155364 -002.05271521
111  51.67166201 -002.05274305
112  51.67172068 -002.05323772  51.67176375 -002.05335671
111  51.67172068 -002.05323772
112  51.67237270 -002.05514064  51.67242100 -002.05529184
111  51.67261807 -002.05618921
111  51.67250815 -002.05633801
111  51.67246434 -002.05613837
112  51.67246434 -002.05613837  51.67242912 -002.05605885
111  51.67235313 -002.05612498
112  51.67224958 -002.05633449  51.67219848 -002.05640345
111  51.67212768 -002.05650779
111  51.67204761 -002.05632635
112  51.67217294 -002.05613647  51.67221563 -002.05606762
112  51.67230802 -002.05567271  51.67231037 -002.05543415
112  51.67225984 -002.05528632  51.67224380 -002.05522989
111  51.67225984 -002.05528632
112  51.67225984 -002.05528632  51.67225302 -002.05526231
111  51.67206835 -002.05469066
111  51.67195741 -002.05435772
111  51.67175788 -002.05381648
112  51.67156322 -002.05350650  51.67148070 -002.05341225
111  51.67134944 -002.05339567
111  51.67115386 -002.05339025
111  51.67063368 -002.05394174
112  51.67044433 -002.05379809  51.67030652 -002.05369273
112  51.66999209 -002.05340958  51.66986706 -002.05326091
111  51.66999209 -002.05340958
112  51.66999209 -002.05340958  51.66986706 -002.05326091
112  51.66973056 -002.05299091  51.66965144 -002.05283670
111  51.66956993 -002.05265220
112  51.66946781 -002.05217821  51.66949625 -002.05197461
111  51.66964788 -002.05121112
112  51.66964788 -002.05121112  51.66966886 -002.05110804
112  51.66965011 -002.05094544  51.66963292 -002.05079173
111  51.66965011 -002.05094544
112  51.66965011 -002.05094544  51.66961573 -002.05063802
112  51.66941233 -002.04912707  51.66938564 -002.04905114
112  51.66928937 -002.04897346  51.66921911 -002.04896171
111  51.66928937 -002.04897346
112  51.66928937 -002.04897346  51.66921911 -002.04896171
112  51.66912892 -002.04904087  51.66908699 -002.04911883
111  51.66907202 -002.04919595
111  51.66917948 -002.04812402
112  51.66920856 -002.04830837  51.66922077 -002.04838510
112  51.66936447 -002.04861072  51.66942167 -002.04861285
111  51.66936447 -002.04861072
112  51.66936447 -002.04861072  51.66938796 -002.04861287
112  51.66954267 -002.04847295  51.66958086 -002.04843988
111  51.66954267 -002.04847295
112  51.66954267 -002.04847295  51.66957494 -002.04841336
112  51.66965814 -002.04783085  51.66972917 -002.04756533
112  51.66998205 -002.04647558  51.67001092 -002.04631006
111  51.67024111 -002.04400437
111  51.66997678 -002.04341068
112  51.66983532 -002.04336924  51.66973903 -002.04342982
113  51.66966530 -002.04355255
112  51.67045294 -002.05276358  51.67062085 -002.05295518
112  51.67082174 -002.05305422  51.67094057 -002.05311253
111  51.67082174 -002.05305422
112  51.67082174 -002.05305422  51.67088116 -002.05308337
112  51.67112704 -002.05313948  51.67121207 -002.05314365
111  51.67123083 -002.05313684
112  51.67132415 -002.05304453  51.67132890 -002.05299880
111  51.67127918 -002.05300183
112  51.67086479 -002.05285165  51.67063747 -002.05276002
113  51.67029781 -002.05251738
111  51.67103836 -002.04377911
111  51.67125518 -002.04367078
111  51.67135558 -002.04335868
111  51.67129191 -002.04307636
111  51.67113710 -002.04313003
113  51.67102231 -002.04348226
111  51.67089726 -002.04342640
111  51.67102021 -002.04303749
111  51.67096596 -002.04282171
112  51.67075891 -002.04295376  51.67071304 -002.04305049
111  51.67070076 -002.04323303
113  51.67074380 -002.04347305
110 1 0.00 305.0000 New Taxiway 24
111  51.66756020 -002.05979248
111  51.66448829 -002.05204129
111  51.66501866 -002.05149430
111  51.66601355 -002.05056056
112  51.66664241 -002.04989327  51.66685074 -002.04960633
111  51.66716638 -002.04918199
112  51.66720908 -002.04890635  51.66720505 -002.04880102
111  51.66718365 -002.04871740
111  51.66729928 -002.04854222
112  51.66742965 -002.04864906  51.66751889 -002.04867935
111  51.66756895 -002.04866502
112  51.66792723 -002.04839689  51.66811745 -002.04830602
111  51.66837652 -002.04829517
112  51.66862284 -002.04823333  51.66872382 -002.04817275
111  51.66878479 -002.04801594
111  51.66868087 -002.04905932
112  51.66855068 -002.04875601  51.66845204 -002.04864621
112  51.66836132 -002.04854831  51.66829604 -002.04849426
111  51.66836132 -002.04854831
112  51.66836132 -002.04854831  51.66829604 -002.04851986
112  51.66796536 -002.04859673  51.66777045 -002.04868003
112  51.66752169 -002.04898277  51.66740936 -002.04913704
112  51.66660730 -002.05019369  51.66629528 -002.05056259
111  51.66603485 -002.05078041
111  51.66509367 -002.05168064
112  51.66495369 -002.05193182  51.66494338 -002.05204822
111  51.66503178 -002.05220282
113  51.66767088 -002.05880506
110 2 0.00 0.0000 New Taxiway 53
111  51.66978008 -002.06207657
111  51.66977730 -002.06188608
111  51.66977218 -002.06153391
111  51.66976951 -002.06135058
111  51.67059603 -002.06128923
113  51.67060660 -002.06203907
110 2 0.00 0.0000 New Taxiway 56
111  51.67083804 -002.06064789
111  51.67106126 -002.05935541
111  51.67118327 -002.05940596
111  51.67139188 -002.05949241
111  51.67151532 -002.05954355
113  51.67131746 -002.06081149
110 2 0.00 0.0000 New Taxiway 55
111  51.66998160 -002.05937306
111  51.67019796 -002.05979784
111  51.66983014 -002.06031250
113  51.66960369 -002.05987761
110 2 0.00 0.0000 New Taxiway 54
111  51.66999192 -002.06588175
111  51.67005365 -002.06603893
111  51.67005573 -002.06611279
111  51.67011037 -002.06618100
111  51.67010851 -002.06620995
111  51.67008218 -002.06620646
111  51.67008195 -002.06622927
111  51.67005289 -002.06623192
111  51.67004622 -002.06637249
111  51.67000902 -002.06640100
111  51.66995255 -002.06649589
111  51.66872325 -002.06764725
113  51.66858373 -002.06719327
130 Airport Boundary 32
111  51.66968547 -002.03919477
111  51.67202631 -002.04140954
111  51.67220441 -002.04247591
111  51.67169554 -002.04366533
111  51.67154287 -002.04501880
111  51.67133932 -002.04743864
111  51.67055056 -002.04788980
111  51.67161921 -002.05121196
111  51.67312039 -002.05609266
111  51.67347661 -002.05650281
111  51.67121210 -002.06532088
111  51.67233163 -002.06511581
111  51.67210264 -002.06655131
111  51.67039790 -002.06868406
111  51.67032157 -002.06991449
111  51.66848961 -002.07044767
111  51.66469847 -002.07241636
111  51.66370616 -002.06847899
111  51.66614877 -002.06495176
111  51.66627599 -002.06339321
111  51.66429137 -002.05642078
111  51.66441859 -002.05424702
111  51.66424048 -002.05182717
111  51.66696297 -002.04891516
113  51.66792984 -002.04735661
120 Linear Feature 72
111  51.66971418 -002.06171633 1
112  51.66945475 -002.06157872  51.66937512 -002.06141568
111  51.66945475 -002.06157872 1
112  51.66917527 -002.06105367  51.66905902 -002.06085596
111  51.66917527 -002.06105367 1
111  51.66899837 -002.06076240
112  51.66899837 -002.06076240  51.66894934 -002.06067478 1
111  51.66900761 -002.06052565
111  51.66896791 -002.06035202
112  51.66896791 -002.06035202  51.66899721 -002.06052383 1
111  51.66894498 -002.06060935
111  51.66887122 -002.06070766
112  51.66887122 -002.06070766  51.66892593 -002.06063909 1
115  51.66899837 -002.06076240
120 Linear Feature 68
112  51.67123083 -002.05313684  51.67168873 -002.05313681 3
111  51.67185967 -002.05364272
111  51.67186701 -002.05452748 2
111  51.67195736 -002.05469672
111  51.67152799 -002.05512786 1
112  51.67151903 -002.05525012  51.67154398 -002.05529847
111  51.67151903 -002.05525012 1
115  51.67176404 -002.05573209
120 Linear Feature 67
111  51.66966970 -002.05107542 2
111  51.66987966 -002.05101156
111  51.66962895 -002.05277524 1
111  51.66977190 -002.05133104
112  51.66977190 -002.05133104  51.66978703 -002.05117507 1
111  51.66977747 -002.05102805
111  51.66959332 -002.04920919 1
111  51.66977747 -002.05102805 1
111  51.66982951 -002.05147205
112  51.66982951 -002.05147205  51.67002792 -002.05300478 1
112  51.67113857 -002.05326189  51.67136387 -002.05326189
111  51.67113857 -002.05326189 1
111  51.67132031 -002.05327437
112  51.67132031 -002.05327437  51.67166619 -002.05328990 1
111  51.67181810 -002.05375182 1
111  51.67202199 -002.05435738 1
112  51.67200461 -002.05449231  51.67196321 -002.05454752
111  51.67200461 -002.05449231 1
111  51.67104296 -002.05577451
112  51.67104296 -002.05577451  51.67099031 -002.05584666 1
111  51.67104098 -002.05593155 1
115  51.67126933 -002.05636022
120 Linear Feature 65
111  51.67081523 -002.04410087 20
111  51.67052262 -002.04318157
111  51.67056359 -002.04319077 20
112  51.67056285 -002.04339615  51.67055431 -002.04348022
111  51.67056285 -002.04339615 20
111  51.67022089 -002.04660301
111  51.66973761 -002.04962311 4
111  51.66949573 -002.04969662
111  51.66965011 -002.05094544 3
111  51.66970472 -002.05130864 3
111  51.66956993 -002.05265220
111  51.66973056 -002.05299091 3
111  51.66980659 -002.05222534
112  51.66980659 -002.05222534  51.67022355 -002.05346368 20
111  51.67102732 -002.05352350
111  51.67029781 -002.05251738
112  51.67029781 -002.05251738  51.67005899 -002.05223503 3
111  51.66998437 -002.05171433
111  51.66994405 -002.05152295 3
115  51.66987257 -002.05095580
120 Linear Feature 64
111  51.67018658 -002.04310769 4
111  51.67011428 -002.04371675
111  51.66935328 -002.04457344 1
111  51.66944262 -002.04373175 1
112  51.66992567 -002.04320404  51.67031038 -002.04328487
111  51.66992567 -002.04320404
112  51.66992567 -002.04320404  51.67024743 -002.04326044 1
112  51.67031009 -002.04398078  51.67029494 -002.04415183
111  51.67031009 -002.04398078 1
111  51.67004021 -002.04655935
112  51.67004021 -002.04655935  51.67003623 -002.04659659 1
111  51.67001257 -002.04668986 1
111  51.66978101 -002.04759274 1
112  51.66966945 -002.04809273  51.66965629 -002.04820096
111  51.66966945 -002.04809273 1
111  51.66961080 -002.04854573
112  51.66961080 -002.04854573  51.66954201 -002.04891227 1
111  51.66959332 -002.04920919
112  51.66959332 -002.04920919  51.66954426 -002.04886869 1
111  51.66932675 -002.04880683
112  51.66932675 -002.04880683  51.66953195 -002.04884445 1
111  51.66961080 -002.04854573
111  51.66968011 -002.04853233
112  51.66968011 -002.04853233  51.66964960 -002.04878505 3
115  51.66969602 -002.04920330
120 Linear Feature 63
112  51.66746331 -002.04892819  51.66790168 -002.04837208 1
111  51.66828032 -002.04840625
112  51.66828032 -002.04840625  51.66842030 -002.04840143 1
111  51.66863872 -002.04847615
112  51.66863872 -002.04847615  51.66891188 -002.04858374 1
111  51.66886513 -002.04904316 1
111  51.66877380 -002.04989288
111  51.66880020 -002.04989909 1
111  51.66887091 -002.04923889 1
112  51.66932675 -002.04880683  51.66963072 -002.04891775
111  51.66932675 -002.04880683
112  51.66932675 -002.04880683  51.66897268 -002.04869561 1
111  51.66899231 -002.04804585 1
111  51.66904478 -002.04756118
111  51.66902314 -002.04755807 1
111  51.66897304 -002.04804119 1
112  51.66863872 -002.04847615  51.66836557 -002.04836855
111  51.66863872 -002.04847615
111  51.66826587 -002.04852741 4
115  51.66826490 -002.04830838
120 Linear Feature 62
111  51.66478993 -002.05218884 1
111  51.66747711 -002.05893493
112  51.66747711 -002.05893493  51.66753660 -002.05907232 1
112  51.66784012 -002.05875238  51.66787577 -002.05842306
111  51.66784012 -002.05875238 1
111  51.66793339 -002.05787836
111  51.66794203 -002.05969291
112  51.66794203 -002.05969291  51.66789374 -002.05956442 1
112  51.66757307 -002.05917881  51.66752067 -002.05904649
111  51.66757307 -002.05917881
111  51.66763994 -002.06072910 1
111  51.66772569 -002.05994153
112  51.66772569 -002.05994153  51.66775464 -002.05966376 1
111  51.66767944 -002.05945066 1
111  51.66747711 -002.05893493
111  51.66688883 -002.05810325 4
111  51.66724357 -002.05773783
111  51.66842677 -002.06068950 4
115  51.66830653 -002.06081147
120 Linear Feature 61
112  51.66863265 -002.06102621  51.66854722 -002.06114927 1
111  51.66860345 -002.06135183
111  51.66868120 -002.06096106
112  51.66868120 -002.06096106  51.66856195 -002.06107905 1
111  51.66842253 -002.06090051
111  51.66871419 -002.06162850 1
111  51.66808029 -002.06004431
112  51.66808029 -002.06004431  51.66798838 -002.05984176 1
112  51.66768905 -002.06039251  51.66765261 -002.06073887
111  51.66768905 -002.06039251
111  51.66781707 -002.05916851 1
112  51.66784339 -002.05944148  51.66788146 -002.05954112
111  51.66784339 -002.05944148 1
115  51.66808029 -002.06004431
120 Linear Feature 60
111  51.66761539 -002.06109680 1
111  51.66760424 -002.06120592 1
112  51.66765131 -002.06146299  51.66770963 -002.06157918
111  51.66765131 -002.06146299 1
111  51.66776917 -002.06168820
112  51.66776917 -002.06168820  51.66791069 -002.06193734 1
111  51.66807033 -002.06178057
111  51.66817656 -002.06178357 3
111  51.66831176 -002.06160673
112  51.66831176 -002.06160673  51.66848574 -002.06137354 3
111  51.66866261 -002.06171527 20
111  51.67002549 -002.06512865
111  51.66979583 -002.06538240 20
111  51.67014330 -002.06499848
111  51.67006750 -002.06501437 1
111  51.66871419 -002.06162850
112  51.66871419 -002.06162850  51.66862147 -002.06139315 1
112  51.66826706 -002.06151671  51.66816369 -002.06165177
111  51.66826706 -002.06151671
111  51.66826446 -002.06137690 4
111  51.66835910 -002.06155656
111  51.66822957 -002.06142435 3
111  51.66843505 -002.06113815 3
111  51.66824363 -002.06065521 3
112  51.66796462 -002.06053944  51.66783236 -002.06073573
111  51.66796462 -002.06053944 3
115  51.66790579 -002.06062368
120 Linear Feature 59
111  51.66740234 -002.06315267 1
111  51.66743965 -002.06277488
112  51.66743965 -002.06277488  51.66745919 -002.06259981 1
111  51.66754223 -002.06248730 1
111  51.66807033 -002.06178057 1
111  51.66868120 -002.06096106 1
115  51.67049253 -002.05854566
120 Linear Feature 16
111  51.66866261 -002.06171527 2
111  51.66878154 -002.06158547
111  51.66885698 -002.06087340 2
111  51.66876577 -002.06070698
111  51.66970385 -002.05323843 2
111  51.66951536 -002.05317919
111  51.67121338 -002.05339244 2
115  51.67121561 -002.05313951
21  51.66676376 -002.06538764 3 80.3700 3.00 08  PAPI-4R
21  51.66851427 -002.04752092 2 257.4700 3.00 08  PAPI-4L
21  51.66748338 -002.06612596 2 80.3700 3.00 08  PAPI-4L
14  51.66975675 -002.05737107  29.53 0 Kemble Tower
1300  51.67180723 -002.05580733 130.08 hangar jets|turboprops Hangar H1
1301 B none 
1300  51.67130497 -002.05642084 130.08 hangar jets|turboprops Hangar H2
1301 B none 
1300  51.67071793 -002.05350412 126.73 tie_down jets|turboprops D Site Apron 1
1301 B general_aviation 
1300  51.66994852 -002.05284936  59.84 tie_down jets|turboprops D Site Apron 2
1301 B general_aviation 
1300  51.67057714 -002.04543779 187.32 tie_down turboprops|props Belfast Apron
1301 A general_aviation 
1300  51.66950278 -002.06668410 296.14 tie_down jets G Site Maintenace Area
1301 B general_aviation 
1300  51.67055095 -002.05657699 -150.13 tie_down props|helos G Apron 1
1301 A general_aviation 
1300  51.67049274 -002.05641334 -150.13 tie_down props|helos G Apron 2
1301 A general_aviation 
1300  51.67044274 -002.05626413 -150.13 tie_down props|helos G Apron 3
1301 A general_aviation 
1300  51.67020020 -002.05623765 -164.93 tie_down props|helos G Apron 5
1301 A general_aviation 
1300  51.67023676 -002.05648554 -172.31 tie_down props|helos G Apron 4
1301 A general_aviation 
1300  51.67004422 -002.05703666 178.05 tie_down props|helos G Apron 6
1301 A general_aviation 
1300  51.67001885 -002.05681765 178.05 tie_down props|helos G Apron 7
1301 A general_aviation 
1300  51.66997929 -002.05660106 178.05 tie_down props|helos G Apron 8
1301 A general_aviation 
1300  51.66995691 -002.05638567 -170.67 tie_down props|helos G Apron 9
1301 A general_aviation 
1300  51.66952813 -002.05679806 150.23 tie_down props|helos Tower Apron 2
1301 A general_aviation 
1300  51.66961642 -002.05657048 148.92 tie_down props|helos Tower Apron 1
1301 A general_aviation 
1300  51.66942445 -002.05707703 156.55 tie_down props|helos Tower Apron 3
1301 A general_aviation 
1300  51.66988318 -002.05966273 129.54 tie_down props|helos Hangars
1301 A general_aviation 
1300  51.67031405 -002.05857657 -47.26 tie_down props|helos Woodside Apron 5
1301 A general_aviation 
1300  51.67019838 -002.05870292 -47.26 tie_down props|helos Woodside Apron 4
1301 A general_aviation 
1300  51.67009576 -002.05882626 308.97 tie_down props|helos Woodside Apron 3
1301 A general_aviation 
1300  51.66985753 -002.05905251 -51.79 tie_down props|helos Woodside Apron 2
1301 A general_aviation 
1300  51.66969115 -002.05920630 -74.32 tie_down props|helos Woodside Apron 1
1301 A general_aviation 
1300  51.66937029 -002.05737425 172.85 tie_down props|helos Tower Apron 4
1301 A general_aviation 
1300  51.66935025 -002.05768220 173.89 tie_down props|helos Tower Apron 5
1301 A general_aviation 
1300  51.66932463 -002.05798457 171.57 tie_down props|helos Tower Apron 6
1301 A general_aviation 
19  51.66797205 -002.05075016 1 WS
54 11890 AFIS
99
