A
1050 Generated by WorldEditor 1.7.1r2

1    497 0 0 MD31 Forest Hill
111  39.58025582 -076.37690425
111  39.58035655 -076.37682854
111  39.58037184 -076.37686009
112  39.58037184 -076.37686009  39.58038691 -076.37688095
111  39.58040524 -076.37687110
111  39.58046232 -076.37683672
111  39.58050844 -076.37680894
112  39.58050844 -076.37680894  39.58052552 -076.37679894
111  39.58052316 -076.37677656
111  39.58056195 -076.37686544
112  39.58054013 -076.37686306  39.58052539 -076.37687045
111  39.58054013 -076.37686306
111  39.58049088 -076.37689761
111  39.58044038 -076.37693304
112  39.58044038 -076.37693304  39.58042182 -076.37695053
111  39.58043748 -076.37699063
111  39.58064515 -076.37744977
111  39.58067485 -076.37751541
111  39.58081723 -076.37783020
111  39.58084568 -076.37789311
111  39.58088818 -076.37798450
111  39.58100381 -076.37789402
111  39.58109595 -076.37810433
111  39.58102380 -076.37816349
112  39.58101241 -076.37821666  39.58101907 -076.37825229
111  39.58101241 -076.37821666
113  39.58099710 -076.37818806
110 2 0.00 0.0000 New Taxiway 76
111  39.58165658 -076.37905031
111  39.58166397 -076.37906762
111  39.58158499 -076.37916832
112  39.58158499 -076.37916832  39.58157547 -076.37917933
112  39.58155355 -076.37919948  39.58154234 -076.37920919
111  39.58155355 -076.37919948
112  39.58155355 -076.37919948  39.58150173 -076.37924441
111  39.58143972 -076.37927388
111  39.58093453 -076.37837504
111  39.58092840 -076.37838148
111  39.58089648 -076.37832144
112  39.58089648 -076.37832144  39.58087960 -076.37829692
111  39.58086932 -076.37829629
111  39.58099710 -076.37818806
111  39.58101241 -076.37821666
111  39.58142035 -076.37895325
112  39.58142035 -076.37895325  39.58144447 -076.37897151
111  39.58145201 -076.37893003
113  39.58153989 -076.37913318
110 2 0.00 0.0000 New Taxiway 6
111  39.57835850 -076.37176557
112  39.57827721 -076.37182115  39.57822651 -076.37186304
111  39.57827721 -076.37182115
112  39.57827721 -076.37182115  39.57825004 -076.37184359
112  39.57817999 -076.37191500  39.57814288 -076.37195587
111  39.57817999 -076.37191500
111  39.57811900 -076.37177727
111  39.57821477 -076.37169418
113  39.57829601 -076.37162370
110 1 0.00 0.0000 New Taxiway 5
112  39.57718879 -076.36915336  39.57712667 -076.36901046
111  39.57718879 -076.36915336
112  39.57718879 -076.36915336  39.57714348 -076.36904424
111  39.57716392 -076.36900598
111  39.57728076 -076.36892080
112  39.57736414 -076.36902278  39.57740548 -076.36911544
111  39.57736414 -076.36902278
112  39.57736414 -076.36902278  39.57742726 -076.36916934
113  39.57738438 -076.36934334
110 1 0.00 0.0000 New Taxiway 4
111  39.57769771 -076.36989240
112  39.57769771 -076.36989240  39.57786455 -076.36983372
111  39.57788910 -076.37000057
112  39.57787449 -076.37015144  39.57785272 -076.37024619
113  39.57786199 -076.37027581
110 1 0.00 0.0000 New Taxiway 3
111  39.58068403 -076.37680519
111  39.58088061 -076.37667740
111  39.58096455 -076.37688778
112  39.58091572 -076.37688962  39.58087988 -076.37689961
111  39.58091572 -076.37688962
111  39.58078495 -076.37695969
112  39.58078495 -076.37695969  39.58076474 -076.37697371
113  39.58076647 -076.37699710
110 1 0.00 0.0000 New Taxiway 2
111  39.58110655 -076.37778582
112  39.58123332 -076.37783089  39.58128974 -076.37780690
111  39.58131958 -076.37777282
111  39.58134679 -076.37784216
111  39.58122656 -076.37790928
112  39.58122656 -076.37790928  39.58119347 -076.37793616
113  39.58120843 -076.37802017
130 Airport Boundary 75
111  39.58100428 -076.37977510
111  39.57981772 -076.37715510
111  39.58018353 -076.37684043
111  39.57683491 -076.36900559
111  39.57749319 -076.36866398
113  39.58187910 -076.37893637
120 Linear Feature 33
111  39.58013682 -076.37730403 20
111  39.58018527 -076.37726794 20
111  39.58016607 -076.37722483 20
115  39.58020920 -076.37719211
120 Linear Feature 32
111  39.58014683 -076.37732660 20
115  39.58019115 -076.37729280
120 Linear Feature 31
111  39.58015948 -076.37735515 20
115  39.58020413 -076.37731947
120 Linear Feature 30
111  39.58017134 -076.37738191 20
115  39.58021626 -076.37734763
120 Linear Feature 29
111  39.58018368 -076.37740973 20
115  39.58022771 -076.37737624
120 Linear Feature 28
111  39.58019600 -076.37743753 20
115  39.58024195 -076.37740232
120 Linear Feature 27
111  39.58020811 -076.37746485 20
115  39.58025363 -076.37742979
120 Linear Feature 26
111  39.58022038 -076.37749253 20
115  39.58026585 -076.37745785
120 Linear Feature 25
111  39.58023261 -076.37752011 20
115  39.58027837 -076.37748488
120 Linear Feature 24
111  39.58024458 -076.37754713 20
115  39.58029069 -076.37751143
120 Linear Feature 23
111  39.58025715 -076.37757549 20
115  39.58030320 -076.37754043
120 Linear Feature 22
111  39.58026963 -076.37760363 20
115  39.58031596 -076.37756906
120 Linear Feature 21
111  39.58028115 -076.37762962 20
115  39.58032715 -076.37759576
120 Linear Feature 20
111  39.58029356 -076.37765762 20
115  39.58033974 -076.37762306
120 Linear Feature 19
111  39.58030591 -076.37768547 20
115  39.58035274 -076.37765018
120 Linear Feature 18
111  39.58031821 -076.37771334 20
115  39.58036533 -076.37767800
120 Linear Feature 17
111  39.58086932 -076.37829629 20
115  39.58099710 -076.37818806
120 Linear Feature 16
111  39.58069846 -076.37814903 20
115  39.58079340 -076.37835508
120 Linear Feature 15
111  39.57827721 -076.37182115 54
115  39.57821477 -076.37169418
120 Linear Feature 14
111  39.58049088 -076.37689761 54
115  39.58046232 -076.37683672
120 Linear Feature 13
111  39.58101241 -076.37821666 54
111  39.58099710 -076.37818806 54
115  39.58088818 -076.37798450
120 Linear Feature 12
111  39.58155355 -076.37919948 54
115  39.58142244 -076.37896820
14  39.58019863 -076.37670179  82.02 0 New Tower Viewpoint 6
1300  39.58027249 -076.37700300  29.34 hangar props GA Hangar 10
1301 A none 
1300  39.58030085 -076.37726057 -148.49 hangar props GA Hangar 09
1301 A none 
1300  39.58038005 -076.37743903 -150.38 hangar props GA Hangar 08
1301 A none 
1300  39.58046341 -076.37762506 -151.01 hangar props GA Hangar 07
1301 A none 
1300  39.58054760 -076.37781650 -151.01 hangar props GA Hangar 06
1301 A none 
1300  39.58062846 -076.37799604 -151.01 hangar props GA Hangar 05
1301 A none 
1300  39.58050327 -076.37747606  30.06 hangar props GA Hangar 04
1301 A none 
1300  39.58058577 -076.37766008  30.06 hangar props GA Hangar 03
1301 A none 
1300  39.58067164 -076.37784660  30.06 hangar props GA Hangar 02
1301 A none 
1300  39.58075172 -076.37803500  28.78 hangar props GA Hangar 01
1301 A none 
1300  39.58058855 -076.37835410  65.39 hangar props GA Ramp 03
1301 A none 
1300  39.58067083 -076.37747534 -150.08 hangar props GA Ramp 02
1301 A none 
1300  39.58084344 -076.37785405 -150.17 hangar props GA Ramp 01
1301 A none 
18  39.58010275 -076.37702554 1 New Airport Beacon 7
51 12270 CTAF
99
