I
1050 Generated by WorldEditor 1.6.0r1

1    656 0 0 CYMW MANIWAKI
112  46.27597836 -075.99063933  46.27592266 -075.99060685
112  46.27573981 -075.99066049  46.27563251 -075.99070247
111  46.27573981 -075.99066049
112  46.27573981 -075.99066049  46.27559396 -075.99072659
111  46.27380344 -075.99161679
112  46.27358059 -075.99192375  46.27348307 -075.99213984
111  46.27358059 -075.99192375
111  46.27345359 -075.99237206
111  46.27352260 -075.99234495
111  46.27358329 -075.99265827
111  46.27379415 -075.99259578
112  46.27379415 -075.99259578  46.27401043 -075.99256184
111  46.27407677 -075.99290402
111  46.27412045 -075.99312681
111  46.27415828 -075.99311251
111  46.27419880 -075.99333849
111  46.27406652 -075.99338704
111  46.27401746 -075.99316565
111  46.27406249 -075.99314694
111  46.27401673 -075.99292838
112  46.27380440 -075.99269429  46.27364113 -075.99266993
111  46.27380440 -075.99269429
111  46.27360475 -075.99275171
111  46.27361705 -075.99281883
111  46.27232245 -075.99336640
111  46.27238044 -075.99362951
111  46.27158619 -075.99394980
111  46.27161606 -075.99412775
111  46.27150272 -075.99416842
111  46.27147285 -075.99399937
111  46.27120839 -075.99410106
111  46.27123387 -075.99424595
112  46.27123387 -075.99424595  46.27125671 -075.99431459
112  46.27133826 -075.99427857  46.27135436 -075.99425526
111  46.27136273 -075.99423579
111  46.27139905 -075.99437560
111  46.27135035 -075.99436424
112  46.27135035 -075.99436424  46.27129500 -075.99438204
111  46.27124968 -075.99436416
112  46.27124968 -075.99436416  46.27117676 -075.99431586
111  46.27116724 -075.99417329
111  46.27110620 -075.99419893
111  46.27102431 -075.99377167
111  46.27095272 -075.99339818
111  46.27294041 -075.99257793
111  46.27303109 -075.99233389
111  46.27288032 -075.99160328
111  46.27277699 -075.99112739
112  46.27277699 -075.99112739  46.27277084 -075.99109435
113  46.27259776 -075.99097487
110 1 0.00 0.0000 New Taxiway 4
111  46.27615329 -075.99094929
111  46.27605304 -075.99098888
111  46.27597836 -075.99063933
114  46.27597836 -075.99063933  46.27611772 -075.99072468
110 1 0.00 0.0000 New Taxiway 3
112  46.27598955 -075.99051911  46.27582137 -075.99046636
111  46.27598955 -075.99051911
111  46.27619732 -075.99044486
111  46.27616344 -075.99028466
111  46.27623537 -075.99025874
111  46.27628691 -075.99050916
111  46.27636652 -075.99047706
111  46.27643891 -075.99083076
113  46.27621509 -075.99091506
110 1 0.00 0.0000 New Taxiway 12
111  46.27169876 -075.99450987
111  46.27158847 -075.99455745
111  46.27150272 -075.99416842
113  46.27161606 -075.99412775
110 1 0.00 0.0000 New Taxiway 11
111  46.27136273 -075.99423579
111  46.27135404 -075.99418855
111  46.27145186 -075.99415700
111  46.27148532 -075.99435048
113  46.27139905 -075.99437560
110 1 0.00 0.0000 New Taxiway 10
111  46.27426815 -075.99367254
111  46.27413373 -075.99372720
111  46.27406652 -075.99338704
113  46.27419880 -075.99333849
110 1 0.00 0.0000 New Taxiway 9
111  46.27675784 -075.99161534
111  46.27678234 -075.99166696
111  46.27683359 -075.99177118
111  46.27667140 -075.99193302
113  46.27659513 -075.99178442
130 CYMW Boundary
111  46.27992671 -075.98817584
111  46.27797169 -075.98901849
111  46.27861707 -075.99052616
111  46.27471853 -075.99447449
111  46.27098789 -075.99574321
111  46.27033509 -075.99236252
111  46.26603861 -075.99419538
111  46.26567972 -075.99285656
113  46.27970662 -075.98701584
120 Linear Feature 16
111  46.27102431 -075.99377167 1
115  46.27321596 -075.99286908
120 Linear Feature 15
111  46.27300521 -075.99155225 4
115  46.27288032 -075.99160328
120 Linear Feature 14
112  46.27282219 -075.99098357  46.27270195 -075.99066729 1
111  46.27249324 -075.99075783 1
115  46.27197451 -075.99097290
120 Linear Feature 13
111  46.27353386 -075.99031854 1
111  46.27298245 -075.99055344 1
112  46.27282219 -075.99098357  46.27284041 -075.99131039
111  46.27282219 -075.99098357 1
115  46.27313005 -075.99248750
21  46.27772348 -075.98796206 1 197.0025 3.00 VASI 21
14  46.27451260 -075.99218168  20.00 0 CYMW Viewpoint
1300  46.27169283 -075.99333369 335.05 tie_down props Ramp 06
1301 A general_aviation 
1300  46.27192370 -075.99321603 331.07 tie_down props Ramp 05
1301 A general_aviation 
1300  46.27214407 -075.99312115 331.49 tie_down props Ramp 04
1301 A general_aviation 
1300  46.27175317 -075.99362210  70.41 tie_down props Ramp 03
1301 A general_aviation 
1300  46.27197879 -075.99352343  66.01 tie_down props Ramp 02
1301 A general_aviation 
1300  46.27220966 -075.99344373  69.62 tie_down props Ramp 01
1301 A general_aviation 
1300  46.27413844 -075.99340186 105.74 hangar props Hangar 02
1301 A none 
1300  46.27156446 -075.99420042 104.37 hangar props Hangar 01
1301 A none 
18  46.27448224 -075.99205904 1 CYMW Beacon
51 12280 UNICOM
99
