I
1000 Generated by WorldEditor

1   1569 0 0 KREI REDLANDS MUNI
116  34.08467843 -117.14063701  34.08457937 -117.14064043
120 Linear Feature 67
111  34.08484260 -117.14104710 1
116  34.08484260 -117.14078396  34.08483411 -117.14076687
120 Linear Feature 66
112  34.08463598 -117.14117696  34.08478882 -117.14118380 1
115  34.08483977 -117.14105052
120 Linear Feature 65
111  34.08463032 -117.14117696 1
115  34.08442653 -117.14118380
120 Linear Feature 64
111  34.08473787 -117.14119405 1
116  34.08463032 -117.14118038  34.08458503 -117.14119747
120 Linear Feature 63
111  34.08485675 -117.14136150 1
116  34.08473787 -117.14119405  34.08466428 -117.14118380
120 Linear Feature 62
111  34.08485392 -117.14173058 1
115  34.08485392 -117.14135467
120 Linear Feature 61
112  34.08468976 -117.14189462  34.08470957 -117.14194246 1
116  34.08485392 -117.14173058  34.08485675 -117.14166565
120 Linear Feature 59
111  34.08468410 -117.14190829 1
115  34.08451710 -117.14190829
120 Linear Feature 58
112  34.08485392 -117.14208258  34.08485109 -117.14198005 1
116  34.08468693 -117.14191512  34.08468693 -117.14195271
120 Linear Feature 57
111  34.08485958 -117.14243115 1
115  34.08485958 -117.14198005
120 Linear Feature 56
111  34.08468976 -117.14260202 1
116  34.08485958 -117.14243799  34.08483694 -117.14233888
120 Linear Feature 55
111  34.08468126 -117.14260202 1
113  34.08459918 -117.14260202 1
120 Linear Feature 54
111  34.08486241 -117.14276264 1
116  34.08483411 -117.14271138  34.08483694 -117.14276606
120 Linear Feature 53
111  34.08484260 -117.14270796 1
116  34.08467843 -117.14260202  34.08459918 -117.14261227
120 Linear Feature 52
111  34.08485675 -117.14311463 1
115  34.08486241 -117.14277289
120 Linear Feature 51
112  34.08470391 -117.14326500  34.08482561 -117.14324108 1
115  34.08485392 -117.14312147
120 Linear Feature 50
111  34.08470391 -117.14326500 1
115  34.08458786 -117.14326158
120 Linear Feature 48
112  34.08485109 -117.14341878  34.08483694 -117.14329575 1
115  34.08470674 -117.14326841
120 Linear Feature 47
111  34.08485392 -117.14383570 1
113  34.08485109 -117.14342562 1
120 Linear Feature 46
111  34.08467277 -117.14401683 1
116  34.08485392 -117.14385279  34.08484826 -117.14373318
120 Linear Feature 45
111  34.08484543 -117.14416036 1
112  34.08479165 -117.14405442  34.08472938 -117.14399290 1
111  34.08466994 -117.14401683 1
115  34.08467843 -117.14401683
120 Linear Feature 43
111  34.08484543 -117.14433465 1
113  34.08484543 -117.14416036 1
120 Linear Feature 42
111  34.08469259 -117.14451577 1
116  34.08484543 -117.14435173  34.08484260 -117.14422871
120 Linear Feature 41
111  34.08477836 -117.14454010 1
116  34.08468538 -117.14450830  34.08462766 -117.14451266
120 Linear Feature 40
111  34.08484059 -117.14468928 1
112  34.08482873 -117.14462356  34.08481159 -117.14457347 1
115  34.08477836 -117.14454016
120 Linear Feature 39
111  34.08481444 -117.14486786 1
112  34.08484059 -117.14479491  34.08484149 -117.14474699 1
115  34.08484145 -117.14469771
120 Linear Feature 38
111  34.08469088 -117.14496151 1
112  34.08476303 -117.14493537  34.08481354 -117.14489835 1
115  34.08481444 -117.14487331
120 Linear Feature 37
111  34.08476522 -117.14498479 1
116  34.08468815 -117.14496298  34.08464722 -117.14496936
120 Linear Feature 36
111  34.08482853 -117.14507617 1
112  34.08478628 -117.14500124  34.08476383 -117.14498052 1
115  34.08476119 -117.14498530
120 Linear Feature 34
111  34.08484041 -117.14521806 1
116  34.08482985 -117.14507617  34.08481004 -117.14503791
120 Linear Feature 33
111  34.08468989 -117.14538387 1
112  34.08478892 -117.14533923  34.08483381 -117.14529618
111  34.08478892 -117.14533923
112  34.08478892 -117.14533923  34.08484701 -117.14528024 1
115  34.08483909 -117.14521328
120 Linear Feature 32
112  34.08477043 -117.14541416  34.08479288 -117.14541416 1
116  34.08468857 -117.14538546  34.08468593 -117.14540300
120 Linear Feature 29
111  34.08481797 -117.14546677 1
116  34.08477043 -117.14541256  34.08472686 -117.14537111
120 Linear Feature 28
111  34.08484173 -117.14564851 1
112  34.08484437 -117.14553054  34.08483381 -117.14548909 1
115  34.08481797 -117.14546677
120 Linear Feature 27
111  34.08468593 -117.14578721 1
112  34.08477703 -117.14574736  34.08482721 -117.14570431 1
115  34.08484041 -117.14565489
120 Linear Feature 26
112  34.08471655 -117.14664553  34.08480218 -117.14662511 1
115  34.08485129 -117.14679025
120 Linear Feature 25
112  34.08468465 -117.14579134  34.08467827 -117.14576310 1
116  34.08481862 -117.14587607  34.08481011 -117.14592999
120 Linear Feature 23
111  34.08484626 -117.14607121 1
111  34.08484626 -117.14594796 1
116  34.08481649 -117.14586067  34.08479097 -117.14582729
120 Linear Feature 22
111  34.08469315 -117.14626891 1
112  34.08482074 -117.14618675  34.08484626 -117.14611999 1
115  34.08484839 -117.14607121
120 Linear Feature 20
111  34.08478034 -117.14630229 1
116  34.08468677 -117.14626891  34.08465913 -117.14629202
120 Linear Feature 19
111  34.08484414 -117.14649485 1
112  34.08483563 -117.14637675  34.08481224 -117.14632026 1
115  34.08478034 -117.14629972
120 Linear Feature 18
111  34.08470379 -117.14664634 1
112  34.08479523 -117.14660269  34.08483988 -117.14655904 1
115  34.08484414 -117.14649742
120 Linear Feature 15
111  34.08451860 -117.15142227 1
111  34.08451726 -117.15134489 1
113  34.08451726 -117.15150449 1
120 Linear Feature 13
111  34.08461740 -117.15142227 1
113  34.08451860 -117.15142227 1
120 Linear Feature 12
111  34.08451860 -117.15170923 1
113  34.08451726 -117.15178339 1
120 Linear Feature 11
111  34.08451860 -117.15170923 1
113  34.08451726 -117.15163669 1
120 Linear Feature 10
111  34.08461874 -117.15170923 1
113  34.08451993 -117.15170923 1
120 Linear Feature 9
111  34.08451726 -117.15199700 1
113  34.08451726 -117.15206793 1
120 Linear Feature 8
111  34.08451726 -117.15199700 1
113  34.08451726 -117.15192284 1
120 Linear Feature 7
111  34.08461607 -117.15199700 1
113  34.08451993 -117.15199700 1
120 Linear Feature 6
111  34.08451993 -117.15227912 1
115  34.08451993 -117.15235651
120 Linear Feature 5
111  34.08452127 -117.15228074 1
113  34.08451993 -117.15220980 1
120 Linear Feature 4
111  34.08461607 -117.15227912 1
113  34.08451993 -117.15227912 1
120 Linear Feature 3
111  34.08452412 -117.15256282 1
113  34.08452412 -117.15263599 1
120 Linear Feature 2
111  34.08452412 -117.15256282 1
113  34.08452216 -117.15249437 1
120 Linear Feature 1
111  34.08461599 -117.15256518 1
113  34.08452412 -117.15256282 1
120 Default Taxi Centerline
111  34.08522894 -117.15351414 1
112  34.08505118 -117.15373852  34.08491313 -117.15376592 1
111  34.08483073 -117.15357046 1
111  34.08486973 -117.13936381 1
112  34.08509530 -117.13913809  34.08527311 -117.13914352 1
115  34.08530298 -117.13940049
120 Linear Feature B1
111  34.08483381 -117.15272116 1
112  34.08479703 -117.15283711  34.08476993 -117.15288292 1
115  34.08471804 -117.15290009
120 Linear Feature B1
111  34.08483294 -117.15306029 1
112  34.08478510 -117.15294777  34.08475327 -117.15291179 1
111  34.08471804 -117.15290009 1
115  34.08468227 -117.15290009
120 Linear Feature C0
111  34.08525358 -117.14913736 1
112  34.08505044 -117.14890743  34.08487869 -117.14891981 1
115  34.08484402 -117.14912375
120 Linear Feature C0
111  34.08525481 -117.14869849 1
112  34.08505044 -117.14890743  34.08488774 -117.14891089 1
115  34.08484430 -117.14864877
120 Linear Feature C1
111  34.08484328 -117.14879734 1
112  34.08481737 -117.14884508  34.08479040 -117.14888133 1
115  34.08472941 -117.14889781
120 Linear Feature C1
111  34.08484277 -117.14901263 1
112  34.08480833 -117.14894059  34.08477881 -117.14890188 1
111  34.08472941 -117.14889781 1
111  34.08452777 -117.14889386 1
112  34.08448761 -117.14892651  34.08447002 -117.14895468 1
115  34.08447122 -117.14898095
120 Center Line D0
111  34.08526816 -117.14599184 1
112  34.08506925 -117.14571638  34.08490623 -117.14571461 1
115  34.08485180 -117.14594525
120 Linear Feature E
111  34.08467898 -117.14103048 1
115  34.08354493 -117.14103898
120 Linear Feature E0
111  34.08486548 -117.14086875 1
112  34.08483931 -117.14098100  34.08480942 -117.14101784 1
111  34.08475121 -117.14102793 1
115  34.08467866 -117.14103110
120 Linear Feature E0
111  34.08486439 -117.14118927 1
112  34.08483324 -117.14107371  34.08479930 -117.14102796 1
115  34.08475073 -117.14102756
120 Linear Feature F0
111  34.08486859 -117.13966932 1
112  34.08484747 -117.13974509  34.08482008 -117.13978514 1
111  34.08477650 -117.13979157 1
115  34.08469164 -117.13979321
120 Linear Feature F0
111  34.08486813 -117.13991453 1
112  34.08483686 -117.13983310  34.08481721 -117.13980999 1
115  34.08477718 -117.13979239
120 Linear Feature F
111  34.08469043 -117.13979228 1
115  34.08386719 -117.13979228
120 Linear Feature F1
111  34.08450447 -117.13902983 1
111  34.08450533 -117.13970153 1
112  34.08453158 -117.13976684  34.08455278 -117.13979243 1
115  34.08458696 -117.13979255
120 Linear Feature F2
111  34.08419261 -117.13900644 1
111  34.08419455 -117.13970808 1
112  34.08421729 -117.13976323  34.08423823 -117.13978946 1
115  34.08427145 -117.13979215
120 Linear Feature F3
111  34.08389237 -117.13903451 1
111  34.08389624 -117.13972211 1
112  34.08391957 -117.13976911  34.08393181 -117.13978204 1
115  34.08396525 -117.13979226
120 Linear Feature EF
111  34.08403579 -117.14016694 1
115  34.08468647 -117.14015387
120 Fuel Lane 1
111  34.08462501 -117.14131357 1
111  34.08462501 -117.14107785 1
112  34.08463445 -117.14104767  34.08464558 -117.14103199 1
115  34.08466628 -117.14103082
120 Fuel Lane 2
111  34.08448450 -117.14131413 1
111  34.08448764 -117.14108174 1
112  34.08450219 -117.14105080  34.08451793 -117.14103763 1
115  34.08454012 -117.14103135
120 Linear Feature 8
111  34.08447711 -117.14727381 1
111  34.08447711 -117.14714488 1
112  34.08451713 -117.14704254  34.08454447 -117.14700575 1
111  34.08459895 -117.14699776 1
111  34.08473449 -117.14699611 1
112  34.08480842 -117.14703743  34.08483889 -117.14707259 1
115  34.08484813 -117.14713084
120 Default hold RWY 08 (near)
111  34.08490682 -117.15381413 4
115  34.08490681 -117.15361322
120 Hold RWY
111  34.08492382 -117.14902766 4
115  34.08492405 -117.14877549
120 Default hold RWY 08 (centre)
111  34.08493879 -117.14584245 4
115  34.08494067 -117.14559249
120 Default hold RWY 08 (far)
111  34.08496893 -117.13938459 4
115  34.08497362 -117.13890686
120 Center Line
111  34.08473440 -117.14699618 1
112  34.08480967 -117.14694803  34.08483879 -117.14691233 1
115  34.08484827 -117.14688384
120 Center Line
111  34.08527110 -117.14548745 1
112  34.08506778 -117.14571461  34.08488713 -117.14571993 1
115  34.08485288 -117.14549409
120 Linear Feature 2
111  34.08425354 -117.14073609
111  34.08425450 -117.14069090
111  34.08398231 -117.14068447
115  34.08397669 -117.14021133
21  34.08553681 -117.15157975 2 89.6600 3.0 08  PAPI-4L
14  34.08426071 -117.14076620  29.53 0 FBO
1300  34.08381992 -117.14571397   0.00 hangar props GA 01
1300  34.08381649 -117.14599102   0.00 hangar props GA 02
1300  34.08381992 -117.14628874   0.00 hangar props GA 03
1300  34.08381992 -117.14657406   0.00 hangar props GA 04
1300  34.08354966 -117.14289272   0.00 gate jets HANGAR E04
1300  34.08354737 -117.14328211   0.00 gate jets HANGAR E03
1300  34.08354737 -117.14365776   0.00 gate jets HANGAR E02
1300  34.08355422 -117.14412439   0.00 gate jets HANGAR E01
18  34.08355262 -117.14043739 1 BCN
19  34.08553099 -117.15406758 1 WS
19  34.08583588 -117.14090625 1 WS
51 12305 CTAF/UNICOM
55 12725 SOCAL APP/DEP
99
