I
1050 Generated by WorldEditor 1.6.1r1

1   1036 0 0 KEZZ Cameron Memorial Airport
111  39.72890373 -094.27429034 1
113  39.72894140 -094.27429032 1
120 Linear Feature 22
111  39.72906755 -094.27381407 1
111  39.72903242 -094.27381410 1
111  39.72903334 -094.27389126 1
111  39.72903242 -094.27381410 1
111  39.72899475 -094.27381412 1
113  39.72903242 -094.27381410 1
120 Linear Feature 22
111  39.72922248 -094.27428426 1
111  39.72918734 -094.27428428 1
111  39.72918827 -094.27436145 1
111  39.72918734 -094.27428428 1
111  39.72914968 -094.27428431 1
113  39.72918734 -094.27428428 1
120 Linear Feature 22
111  39.72894646 -094.27381828 1
111  39.72891133 -094.27381830 1
111  39.72891225 -094.27389547 1
111  39.72891133 -094.27381830 1
111  39.72887367 -094.27381833 1
113  39.72891133 -094.27381830 1
120 Linear Feature 22
111  39.72910065 -094.27428847 1
111  39.72906551 -094.27428849 1
111  39.72906643 -094.27436566 1
111  39.72906551 -094.27428849 1
111  39.72902785 -094.27428852 1
113  39.72906551 -094.27428849 1
120 Linear Feature 22
111  39.72919294 -094.27381122 1
111  39.72915781 -094.27381124 1
111  39.72915873 -094.27388841 1
111  39.72915781 -094.27381124 1
111  39.72912014 -094.27381126 1
113  39.72915781 -094.27381124 1
120 Linear Feature 22
111  39.72934501 -094.27428141 1
111  39.72930988 -094.27428143 1
111  39.72931080 -094.27435859 1
111  39.72930988 -094.27428143 1
111  39.72927222 -094.27428145 1
113  39.72930988 -094.27428143 1
21  39.73200347 -094.27640590 2 172.4745 3.00 17  PAPI-4L
21  39.72321045 -094.27623240 2 353.8779 3.00 35  PAPI-4L
14  39.72837938 -094.27326320   9.84 0 New Tower Viewpoint 1
1300  39.73042780 -094.27325744 -143.93 tie_down turboprops|props GA 18
1301 A general_aviation 
1300  39.73063367 -094.27324639 -143.93 tie_down turboprops|props GA 17
1301 A general_aviation 
1300  39.73082876 -094.27325965 -143.93 tie_down turboprops|props GA 16
1301 A general_aviation 
1300  39.72847422 -094.27360662 271.49 tie_down turboprops|props GA 15
1301 A general_aviation 
1300  39.72864148 -094.27359247 271.49 tie_down turboprops|props GA 14
1301 A general_aviation 
1300  39.72880466 -094.27359247 271.49 tie_down turboprops|props GA 13
1301 A general_aviation 
1300  39.72878806 -094.27382095  90.38 tie_down turboprops|props GA 12
1301 A general_aviation 
1300  39.72891133 -094.27381830  90.38 tie_down turboprops|props GA 11
1301 A general_aviation 
1300  39.72903242 -094.27381410  90.38 tie_down turboprops|props GA 10
1301 A general_aviation 
1300  39.72915781 -094.27381124  90.38 tie_down turboprops|props GA 09
1301 A general_aviation 
1300  39.72885276 -094.27396847 -89.33 tie_down turboprops|props GA 08
1301 A general_aviation 
1300  39.72897334 -094.27396414 -89.33 tie_down turboprops|props GA 07
1301 A general_aviation 
1300  39.72909754 -094.27395898 -89.33 tie_down turboprops|props GA 06
1301 A general_aviation 
1300  39.72881840 -094.27429337  90.80 tie_down turboprops|props GA 05
1301 A general_aviation 
1300  39.72894140 -094.27429032  90.80 tie_down turboprops|props GA 04
1301 A general_aviation 
1300  39.72906551 -094.27428849  90.80 tie_down turboprops|props GA 03
1301 A general_aviation 
1300  39.72918734 -094.27428428  90.80 tie_down turboprops|props GA 02
1301 A general_aviation 
1300  39.72930988 -094.27428143  90.80 tie_down turboprops|props GA 01
1301 A general_aviation 
18  39.72773809 -094.27570187 1 BCN
51 12280 CTAF/UNICOM
99
