I
1050 Generated by WorldEditor 2.1.0r1

1     79 1 0 XRFI Saki
1302 city Saki
111  45.08575893  033.57939849
111  45.08576131  033.57935354
111  45.08572462  033.57934868
112  45.08572462  033.57934868  45.08568816  033.57933855
111  45.08569386  033.57922535
111  45.08570682  033.57922613
111  45.08571786  033.57894011
111  45.08568414  033.57891860
111  45.08571291  033.57831416
111  45.08575505  033.57831622
111  45.08576115  033.57819069
111  45.08571961  033.57818964
111  45.08572157  033.57815316
111  45.08572764  033.57798428
111  45.08574380  033.57798243
111  45.08574682  033.57785121
111  45.08573111  033.57785183
111  45.08573633  033.57774240
111  45.08580387  033.57774528
111  45.08592001  033.57793370
111  45.08596785  033.57788471
111  45.08599366  033.57775336
111  45.08613413  033.57775933
111  45.08614894  033.57646028
111  45.08577816  033.57647777
111  45.08577862  033.57652082
111  45.08567191  033.57652377
111  45.08567256  033.57656697
111  45.08550299  033.57656380
111  45.08550343  033.57661631
111  45.08567318  033.57661853
111  45.08566726  033.57709918
111  45.08581716  033.57710204
111  45.08591841  033.57728671
111  45.08581205  033.57748502
111  45.08565592  033.57748337
111  45.08565612  033.57773859
111  45.08569580  033.57773987
111  45.08568714  033.57815320
111  45.08564682  033.57891864
111  45.08561103  033.57891867
111  45.08560064  033.57922254
111  45.08561582  033.57922256
112  45.08561582  033.57922256  45.08560903  033.57930608
111  45.08558915  033.57932167
111  45.08553366  033.57933020
112  45.08553366  033.57933020  45.08550686  033.57933324
111  45.08547855  033.57927291
111  45.08546130  033.57929203
111  45.08544815  033.57927145
111  45.08524022  033.57955839
111  45.08525240  033.57957444
111  45.08516870  033.57967254
111  45.08519530  033.57970892
111  45.08521032  033.57969237
111  45.08522702  033.57972021
111  45.08524161  033.57970492
111  45.08527596  033.57974736
111  45.08536255  033.57961852
111  45.08537372  033.57962897
111  45.08541274  033.57956948
111  45.08542226  033.57957603
111  45.08544919  033.57954569
111  45.08546246  033.57956554
111  45.08550758  033.57951840
111  45.08554399  033.57952114
111  45.08559633  033.57947370
111  45.08620442  033.57953600
111  45.08585021  033.58017153
111  45.08587924  033.58020906
111  45.08624826  033.57954115
111  45.08629560  033.57954604
111  45.08628621  033.57972907
111  45.08631876  033.57973242
111  45.08632815  033.57954939
111  45.08643240  033.57956012
111  45.08642988  033.57960910
111  45.08648091  033.57961435
111  45.08647808  033.57972200
111  45.08649085  033.57972502
111  45.08647540  033.58002096
111  45.08650786  033.58002261
111  45.08650374  033.58018516
111  45.08653194  033.58018666
111  45.08653734  033.58002411
111  45.08657391  033.58002596
111  45.08659443  033.57962604
111  45.08666353  033.57963315
111  45.08666605  033.57958417
111  45.08688723  033.57960693
111  45.08688431  033.57966375
111  45.08693940  033.57966942
111  45.08691364  033.58007110
111  45.08696449  033.58007633
111  45.08695699  033.58022268
111  45.08699832  033.58022693
111  45.08700583  033.58008058
111  45.08703565  033.58008365
111  45.08706140  033.57968198
111  45.08716135  033.57969226
111  45.08716427  033.57963544
111  45.08739796  033.57965949
111  45.08738661  033.57988060
112  45.08739231  033.58003505  45.08739905  033.58010474
111  45.08739231  033.58003505
111  45.08749474  033.58089460
111  45.08746244  033.58094046
111  45.08747441  033.58095713
111  45.08748174  033.58094670
111  45.08751721  033.58099860
111  45.08750744  033.58101422
111  45.08754619  033.58106872
111  45.08753522  033.58108516
111  45.08762631  033.58120914
111  45.08761731  033.58122506
111  45.08767798  033.58131160
111  45.08767030  033.58132412
111  45.08771102  033.58138272
111  45.08758617  033.58157028
111  45.08734031  033.58120446
112  45.08734031  033.58120446  45.08730148  033.58130405
111  45.08714496  033.58144431
111  45.08708179  033.58134018
111  45.08695547  033.58149811
111  45.08703150  033.58161740
111  45.08669944  033.58207278
111  45.08712573  033.58267153
112  45.08712573  033.58267153  45.08714462  033.58280233
111  45.08712235  033.58297839
111  45.08623640  033.58418737
111  45.08585593  033.58419949
111  45.08549870  033.58371450
111  45.08582278  033.58325628
111  45.08552701  033.58282756
111  45.08550619  033.58281373
112  45.08550619  033.58281373  45.08548847  033.58277287
111  45.08552958  033.58269014
111  45.08549068  033.58264209
111  45.08491475  033.58341768
111  45.08530362  033.58397717
111  45.08537504  033.58387241
111  45.08542751  033.58387675
111  45.08574978  033.58430937
111  45.08575345  033.58475204
111  45.08572675  033.58477716
111  45.08557996  033.58482633
111  45.08533583  033.58472776
111  45.08426117  033.58319106
111  45.08418765  033.58329419
111  45.08410787  033.58318011
111  45.08418139  033.58307697
111  45.08338434  033.58193599
111  45.08318401  033.58220012
112  45.08318401  033.58220012  45.08313299  033.58215626
111  45.08284443  033.58171499
111  45.08281187  033.58175818
112  45.08314795  033.58224766  45.08319167  033.58228207
111  45.08314795  033.58224766
111  45.08312327  033.58228020
111  45.08308693  033.58224316
111  45.08299491  033.58230375
111  45.08269947  033.58221190
111  45.07992655  033.57831049
111  45.07969382  033.57863189
111  45.08110277  033.58066918
111  45.08078640  033.58110667
111  45.08234723  033.58333984
111  45.08205153  033.58374195
111  45.08402688  033.58657804
111  45.08401378  033.58660397
111  45.08406311  033.58684868
112  45.08406311  033.58684868  45.08408639  033.58700207
111  45.08402961  033.58707389
111  45.08403696  033.58709030
111  45.08402044  033.58711395
111  45.08402141  033.58714980
111  45.08403863  033.58717344
111  45.08399282  033.58724583
111  45.08399799  033.58725292
111  45.08247917  033.58935906
111  45.08198880  033.59003906
111  45.08199593  033.59005240
111  45.08195212  033.59011683
111  45.08156601  033.59065324
111  45.08155844  033.59066395
111  45.10142905  033.61916315
111  45.10146034  033.61912184
111  45.10196553  033.61937466
111  45.10216175  033.61910743
111  45.10247191  033.61868504
111  45.10249045  033.61871062
111  45.10249782  033.61870069
111  45.10268592  033.61899648
111  45.10267313  033.61901477
111  45.10269375  033.61904370
111  45.10264109  033.61911904
111  45.10266484  033.61915236
111  45.10271751  033.61907702
111  45.10274568  033.61911655
111  45.10275847  033.61909826
111  45.10339585  033.62003661
111  45.10338095  033.62005741
111  45.10345006  033.62015680
111  45.10346496  033.62013600
111  45.10439283  033.62144085
111  45.10434360  033.62151403
111  45.10439227  033.62158094
111  45.10446177  033.62148183
111  45.10345153  033.62005976
111  45.10251892  033.61867096
111  45.10252740  033.61866086
111  45.10250830  033.61863548
111  45.10274814  033.61830865
111  45.10320699  033.61768337
111  45.10318421  033.61764730
111  45.10318199  033.61753514
111  45.10319825  033.61750443
111  45.10319112  033.61749438
111  45.10330634  033.61729360
112  45.10330634  033.61729360  45.10333980  033.61724324
111  45.10338697  033.61719262
111  45.10430633  033.61633011
111  45.10429687  033.61630579
111  45.10337578  033.61717153
112  45.10337578  033.61717153  45.10333332  033.61721373
111  45.10329563  033.61726843
111  45.10317382  033.61746984
111  45.10316821  033.61746211
111  45.10312747  033.61745293
111  45.10110716  033.61454982
111  45.10109441  033.61453149
111  45.09901256  033.61153996
112  45.09901256  033.61153996  45.09894108  033.61142249
111  45.09897536  033.61108260
111  45.09898506  033.61106876
111  45.09899401  033.61108191
111  45.09900677  033.61106173
111  45.09920354  033.61133834
111  45.09996763  033.61027342
111  45.09977403  033.60999756
111  45.09978623  033.60990638
111  45.10089807  033.60834553
111  45.10085736  033.60828554
111  45.10086195  033.60806059
111  45.10082366  033.60796151
111  45.10098344  033.60747268
111  45.10101202  033.60747689
111  45.10132265  033.60730086
111  45.10164082  033.60753232
111  45.10165534  033.60761384
111  45.10171525  033.60765681
111  45.10178530  033.60744581
111  45.10139442  033.60714664
111  45.10126300  033.60662052
111  45.10138319  033.60625468
111  45.10173355  033.60608428
111  45.10202840  033.60632992
111  45.10203310  033.60638144
111  45.10209562  033.60642404
111  45.10215855  033.60622845
111  45.10178805  033.60592028
111  45.10167938  033.60535314
111  45.10244272  033.60302962
111  45.10252738  033.60286442
111  45.10288897  033.60281145
111  45.10366630  033.60372520
111  45.10368351  033.60427846
111  45.10338461  033.60473673
111  45.10348100  033.60486967
111  45.10379269  033.60438069
111  45.10415907  033.60435129
111  45.10533551  033.60582209
111  45.10542027  033.60568146
111  45.10453049  033.60457283
111  45.10453734  033.60405320
111  45.10482408  033.60357648
111  45.10472205  033.60345959
111  45.10443954  033.60391967
111  45.10404229  033.60396199
111  45.10298223  033.60268026
111  45.10293318  033.60207254
111  45.10309672  033.60175341
111  45.10345632  033.60161754
111  45.10392970  033.60197789
111  45.10399680  033.60176705
111  45.10352177  033.60146892
111  45.10344602  033.60097406
111  45.10350438  033.60081667
111  45.10354068  033.60081438
111  45.10392730  033.60041217
111  45.10498367  033.60012518
111  45.10501416  033.60015562
111  45.10504127  033.60014499
111  45.10501378  033.59993093
111  45.10402749  033.60020880
111  45.10378512  033.59999713
112  45.10378512  033.59999713  45.10411093  033.59903910
111  45.10432127  033.59821197
112  45.10432127  033.59821197  45.10449025  033.59808597
111  45.10461072  033.59820909
111  45.10511269  033.59890625
111  45.10512118  033.59889685
111  45.10515306  033.59891980
111  45.10525582  033.59879005
111  45.10524670  033.59876563
111  45.10521468  033.59877786
111  45.10467467  033.59804192
111  45.10450229  033.59730946
111  45.10465330  033.59639790
112  45.10465330  033.59639790  45.10469468  033.59614851
111  45.10472021  033.59593895
111  45.10473623  033.59594915
111  45.10479370  033.59584031
111  45.10481626  033.59586751
112  45.10481626  033.59586751  45.10495708  033.59578981
111  45.10509974  033.59588371
111  45.10541838  033.59627476
111  45.10541718  033.59631630
111  45.10546240  033.59637288
111  45.10559476  033.59615073
111  45.10554643  033.59609079
111  45.10552067  033.59613054
111  45.10491563  033.59539574
111  45.10481123  033.59492685
111  45.10485654  033.59398061
112  45.10485654  033.59398061  45.10487301  033.59393540
111  45.10492436  033.59394128
111  45.10533049  033.59412776
111  45.10608536  033.59445801
111  45.10607588  033.59452951
111  45.10613905  033.59455976
111  45.10618224  033.59435622
111  45.10614985  033.59434025
111  45.10611471  033.59433935
111  45.10609486  033.59440563
111  45.10519592  033.59401673
111  45.10492849  033.59387123
112  45.10492849  033.59387123  45.10487970  033.59382923
111  45.10485813  033.59376914
112  45.10485813  033.59376914  45.10486419  033.59265081
112  45.10477817  033.59138173  45.10469895  033.59049828
111  45.10477817  033.59138173
111  45.10467217  033.59035928
112  45.10467217  033.59035928  45.10453112  033.58912276
112  45.10389059  033.58756170  45.10357453  033.58687474
111  45.10389059  033.58756170
111  45.10302893  033.58585704
112  45.10302893  033.58585704  45.10267854  033.58519341
111  45.10167470  033.58373671
111  45.10169389  033.58366916
111  45.10180641  033.58352051
111  45.10184926  033.58357589
111  45.10180868  033.58363550
111  45.10208932  033.58407002
111  45.10218179  033.58394145
111  45.10183031  033.58340534
111  45.10166752  033.58362365
111  45.10163350  033.58361882
111  45.10161366  033.58363771
111  45.10116856  033.58303079
111  45.10118822  033.58254032
111  45.10156511  033.58204479
111  45.10158584  033.58207200
111  45.10163106  033.58200847
111  45.10150145  033.58181017
111  45.10145576  033.58186405
111  45.10148126  033.58190551
111  45.10109463  033.58241151
111  45.10068613  033.58240835
111  45.10037799  033.58201078
112  45.10037799  033.58201078  45.10029528  033.58187219
112  45.10037998  033.58142957  45.10047870  033.58136531
111  45.10037998  033.58142957
111  45.10051722  033.58135303
111  45.10066185  033.58139480
111  45.10083388  033.58154078
111  45.10117384  033.58078037
111  45.10091382  033.58054049
111  45.10105911  033.58022571
111  45.10100654  033.58016854
111  45.10099423  033.58018931
111  45.10094927  033.58015315
111  45.10080863  033.58044344
111  45.10047008  033.58013041
111  45.10049238  033.58008833
111  45.10029552  033.57991533
111  45.10015468  033.58022527
111  45.10005556  033.58026565
111  45.10003675  033.58023867
111  45.10024279  033.57978121
112  45.10024279  033.57978121  45.10027058  033.57966222
111  45.10021295  033.57956448
111  45.10011861  033.57946893
111  45.09999414  033.57936825
111  45.09996847  033.57941481
111  45.09994270  033.57943121
111  45.09989442  033.57938449
111  45.09973323  033.57972355
111  45.09944646  033.57945774
112  45.09944646  033.57945774  45.09938100  033.57953211
111  45.09929747  033.57953798
111  45.09883984  033.57910065
112  45.09883984  033.57910065  45.09880587  033.57905603
111  45.09879625  033.57900626
111  45.09879491  033.57885638
111  45.09873784  033.57885976
111  45.09876492  033.58046069
112  45.09876492  033.58046069  45.09873824  033.58058038
111  45.09864046  033.58069439
111  45.09757304  033.58040785
112  45.09757304  033.58040785  45.09711384  033.58031641
111  45.09660865  033.58046452
111  45.09603814  033.58069856
111  45.09569278  033.58041692
111  45.09556311  033.57984180
111  45.09559758  033.57982620
111  45.09558321  033.57975319
111  45.09538967  033.57983988
111  45.09540354  033.57990609
111  45.09545204  033.57988545
111  45.09558471  033.58046311
111  45.09540202  033.58096154
111  45.09410700  033.58149693
111  45.09394731  033.58156295
111  45.09356459  033.58172117
111  45.09347746  033.58175719
111  45.09380119  033.58090412
111  45.09381803  033.58088309
111  45.09383304  033.58076531
111  45.09379709  033.58081362
111  45.09355323  033.58144165
111  45.09353835  033.58142765
111  45.09352516  033.58145569
111  45.09351011  033.58144430
111  45.09347200  033.58154669
111  45.09350855  033.58156934
111  45.09342016  033.58178088
111  45.09266788  033.58209189
111  45.09263746  033.58196229
111  45.09253769  033.58188349
111  45.09237844  033.58104078
111  45.09249170  033.58077328
111  45.09275910  033.58068292
111  45.09278119  033.58063840
111  45.09267305  033.58008625
111  45.09219586  033.58026091
111  45.09213546  033.58044209
111  45.09241827  033.58193032
111  45.09236267  033.58207561
111  45.09238544  033.58220865
111  45.09013129  033.58314056
111  45.08997122  033.58296400
111  45.08996262  033.58286110
111  45.09017678  033.58235261
111  45.09007142  033.58226193
111  45.08977031  033.58298505
111  45.08959340  033.58303502
111  45.08953831  033.58297685
111  45.08933306  033.58227137
111  45.08937857  033.58196237
111  45.08948613  033.58177188
111  45.08977445  033.58163275
111  45.08972545  033.58146188
111  45.08939222  033.58164138
111  45.08908112  033.58143536
111  45.08897097  033.58100232
112  45.08897097  033.58100232  45.08891168  033.58074618
111  45.08887381  033.58048651
111  45.08876813  033.58051297
112  45.08887814  033.58112908  45.08895819  033.58142196
111  45.08887814  033.58112908
111  45.08955727  033.58351432
112  45.08955727  033.58351432  45.08964934  033.58384808
111  45.08966224  033.58420871
111  45.08967129  033.58473402
111  45.08940439  033.58513755
111  45.08895971  033.58515297
111  45.08895914  033.58511993
111  45.08892925  033.58512086
111  45.08892960  033.58536880
111  45.08896758  033.58536659
111  45.08896823  033.58532982
111  45.08940531  033.58531747
111  45.08966943  033.58568605
111  45.08966897  033.58592204
111  45.08959770  033.58605269
111  45.08867187  033.58676668
111  45.08865793  033.58674530
111  45.08860052  033.58679171
112  45.08860052  033.58679171  45.08853473  033.58681178
111  45.08849101  033.58677191
111  45.08847698  033.58678189
111  45.08805370  033.58616111
111  45.08806316  033.58614650
111  45.08802969  033.58608649
111  45.08804051  033.58607013
111  45.08801333  033.58602825
111  45.08803190  033.58600114
111  45.08801204  033.58596455
111  45.08803097  033.58593508
111  45.08800623  033.58589598
111  45.08804000  033.58585341
111  45.08802977  033.58583317
111  45.08823731  033.58553742
111  45.08819001  033.58546266
111  45.08817888  033.58547679
111  45.08814651  033.58542778
111  45.08815813  033.58541179
111  45.08814990  033.58540048
111  45.08815792  033.58538849
111  45.08807610  033.58526437
111  45.08799357  033.58537526
111  45.08807882  033.58550773
111  45.08802592  033.58558272
111  45.08805069  033.58561879
111  45.08796996  033.58573233
112  45.08796996  033.58573233  45.08792077  033.58578308
111  45.08787733  033.58578315
111  45.08774310  033.58571253
111  45.08739243  033.58519905
111  45.08740277  033.58518124
111  45.08737530  033.58511641
111  45.08735651  033.58493527
111  45.08739020  033.58488392
111  45.08738533  033.58487349
111  45.08749122  033.58474410
111  45.08751148  033.58477781
111  45.08752289  033.58476415
111  45.08754637  033.58480278
111  45.08758485  033.58477901
111  45.08768694  033.58492410
111  45.08777394  033.58480262
111  45.08771603  033.58472002
111  45.08769904  033.58474462
111  45.08751333  033.58446031
111  45.08727262  033.58480798
111  45.08725221  033.58478078
111  45.08723410  033.58480080
111  45.08707942  033.58474775
111  45.08670387  033.58420124
111  45.08671318  033.58418800
111  45.08664682  033.58408230
111  45.08666087  033.58406499
111  45.08663154  033.58402184
111  45.08664483  033.58400564
111  45.08662984  033.58397660
111  45.08665101  033.58394899
111  45.08663666  033.58391517
111  45.08666142  033.58388473
111  45.08665153  033.58385878
111  45.08722261  033.58307748
111  45.08734186  033.58324065
111  45.08728904  033.58331570
111  45.08741851  033.58350129
111  45.08714363  033.58387620
111  45.08748036  033.58435755
111  45.08755168  033.58424912
111  45.08739813  033.58402711
111  45.08758831  033.58376133
111  45.08749971  033.58362907
111  45.08769457  033.58337033
111  45.08762808  033.58327110
111  45.08764620  033.58325042
111  45.08737795  033.58286527
111  45.08772242  033.58239454
111  45.08777724  033.58231962
111  45.08783126  033.58239903
111  45.08795557  033.58258177
111  45.08796113  033.58272060
111  45.08789419  033.58280227
111  45.08815638  033.58319142
111  45.08840671  033.58285448
111  45.08815654  033.58246720
111  45.08803016  033.58248549
111  45.08784486  033.58221984
111  45.08796331  033.58205205
111  45.08795202  033.58203539
111  45.08796149  033.58202338
111  45.08790806  033.58194592
111  45.08784439  033.58195447
111  45.08761719  033.58161642
111  45.08785482  033.58127809
111  45.08777891  033.58116846
111  45.08781170  033.58110457
111  45.08778913  033.58107856
111  45.08782300  033.58102326
111  45.08773502  033.58089851
111  45.08770916  033.58093740
111  45.08759171  033.58077965
111  45.08753179  033.58087543
112  45.08753179  033.58087543  45.08752506  033.58087460
111  45.08752265  033.58086266
111  45.08742334  033.58002591
114  45.08742334  033.58002591  45.08741661  033.57995622
111  45.09994934  033.57947072
111  45.10019083  033.57971134
111  45.10016477  033.57976893
111  45.10019505  033.57979738
111  45.10013497  033.57994079
112  45.10013497  033.57994079  45.10012629  033.57995029
111  45.10011147  033.57994526
111  45.10006202  033.57990016
111  45.10012841  033.57976053
113  45.09991599  033.57954159
111  45.09981842  033.58002828
111  45.09980251  033.57984671
111  45.09981624  033.57981695
111  45.10008230  033.58004273
111  45.10002163  033.58017387
112  45.10002163  033.58017387  45.10000490  033.58019817
113  45.09998620  033.58018505
111  45.08717587  033.58153358
111  45.08711024  033.58161434
111  45.08709497  033.58158944
111  45.08709075  033.58159464
111  45.08704468  033.58151955
111  45.08706822  033.58149058
111  45.08711353  033.58156443
113  45.08715983  033.58150744
111  45.08541319  033.58283672
112  45.08541319  033.58283672  45.08547004  033.58278717
112  45.08552985  033.58301136  45.08550142  033.58306813
111  45.08552985  033.58301136
111  45.08547000  033.58310069
111  45.08554968  033.58321511
111  45.08560882  033.58313004
112  45.08560882  033.58313004  45.08566129  033.58307431
112  45.08571403  033.58330533  45.08567468  033.58338068
111  45.08571403  033.58330533
111  45.08541712  033.58372160
112  45.08541712  033.58372160  45.08537413  033.58376805
111  45.08534038  033.58373245
111  45.08507693  033.58335549
112  45.08507693  033.58335549  45.08506600  033.58332040
113  45.08509059  033.58327402
111  45.08651198  033.58405163
111  45.08837284  033.58676262
111  45.08836236  033.58677848
111  45.08840133  033.58683313
111  45.08839003  033.58685294
111  45.08842117  033.58690588
111  45.08840908  033.58692470
111  45.08842082  033.58694297
111  45.08838287  033.58699721
111  45.08839294  033.58701285
111  45.08835425  033.58706716
111  45.08836692  033.58708609
111  45.08841244  033.58715778
111  45.08826555  033.58736037
111  45.08828406  033.58736317
111  45.08830938  033.58740005
111  45.08833625  033.58736461
111  45.08850067  033.58761106
111  45.08847578  033.58764643
111  45.08850901  033.58769865
111  45.08850301  033.58770745
111  45.08861893  033.58787017
111  45.08862710  033.58785747
111  45.08866744  033.58791302
111  45.08867649  033.58789981
111  45.08865938  033.58787421
111  45.08877618  033.58770165
111  45.08874503  033.58764938
111  45.08862893  033.58780451
111  45.08854678  033.58768466
111  45.08879480  033.58734738
111  45.08877804  033.58731879
111  45.08874964  033.58732123
111  45.08856712  033.58705413
111  45.08858692  033.58702281
111  45.08857365  033.58698322
112  45.08857365  033.58698322  45.08858157  033.58695770
111  45.08863117  033.58690406
111  45.08958613  033.58616830
111  45.08967366  033.58624242
111  45.08967051  033.58794105
111  45.08940154  033.58794693
111  45.08940970  033.58819677
111  45.08941861  033.58821659
111  45.08967163  033.58820018
111  45.08968958  033.59235171
111  45.08543517  033.58624574
112  45.08543517  033.58624574  45.08540249  033.58616490
112  45.08537439  033.58601274  45.08536518  033.58593894
111  45.08537439  033.58601274
112  45.08537439  033.58601274  45.08533604  033.58570544
113  45.08546549  033.58547705
111  45.08450651  033.58684867
111  45.08455640  033.58684021
111  45.08467330  033.58678489
112  45.08467330  033.58678489  45.08473646  033.58676941
111  45.08480737  033.58678293
111  45.08498672  033.58686478
111  45.08759820  033.59061428
112  45.08759820  033.59061428  45.08763464  033.59087663
111  45.08755651  033.59107569
111  45.08757818  033.59112080
111  45.08753607  033.59122142
111  45.08718775  033.59170119
111  45.08717566  033.59168648
111  45.08713403  033.59174983
111  45.08709055  033.59174500
111  45.08692057  033.59150367
111  45.08655794  033.59200826
111  45.08646916  033.59213280
111  45.08615805  033.59256639
111  45.08630393  033.59278318
112  45.08630393  033.59278318  45.08630393  033.59290742
111  45.08616891  033.59292053
111  45.08604579  033.59282174
111  45.08594086  033.59280184
111  45.08514506  033.59165338
111  45.08513281  033.59163570
111  45.08331452  033.58901163
112  45.08331452  033.58901163  45.08326380  033.58879611
113  45.08333113  033.58844280
111  45.08284516  033.58919818
111  45.08303417  033.58914007
111  45.08321030  033.58918601
111  45.08501383  033.59178865
111  45.08502677  033.59180733
111  45.08586592  033.59301828
111  45.08585890  033.59302876
111  45.08589364  033.59307781
111  45.08588119  033.59309550
111  45.08592121  033.59314983
111  45.08590830  033.59316959
111  45.08591937  033.59318562
111  45.08590493  033.59320727
111  45.08594173  033.59325679
111  45.08591843  033.59329271
111  45.08594336  033.59332946
111  45.08590293  033.59338827
111  45.08592662  033.59342240
111  45.08588835  033.59347414
111  45.08590241  033.59349254
111  45.08568261  033.59379695
111  45.08533652  033.59427628
111  45.08524775  033.59439923
111  45.08523686  033.59438349
111  45.08519673  033.59443506
111  45.08517039  033.59440199
111  45.08513158  033.59445632
111  45.08510572  033.59442266
111  45.08508271  033.59445557
111  45.08504215  033.59439676
111  45.08502721  033.59441479
111  45.08501593  033.59439874
111  45.08500179  033.59441828
111  45.08496393  033.59435849
111  45.08495116  033.59437585
111  45.08491660  033.59432117
111  45.08490580  033.59433456
111  45.08233345  033.59064135
111  45.08225830  033.59030651
112  45.08225830  033.59030651  45.08225466  033.59023426
111  45.08226639  033.59016126
111  45.08234348  033.58989762
113  45.08260126  033.58953822
111  45.08600223  033.59363828
111  45.08601642  033.59365408
111  45.08605153  033.59360464
111  45.08607794  033.59363795
111  45.08611415  033.59358749
111  45.08614037  033.59362137
111  45.08616656  033.59358738
111  45.08620535  033.59363863
111  45.08621607  033.59362491
111  45.08623149  033.59364360
111  45.08624322  033.59362624
111  45.08628141  033.59367970
111  45.08629574  033.59366005
111  45.08633391  033.59371426
111  45.08634603  033.59369707
111  45.09836363  033.61095224
111  45.09841839  033.61116149
112  45.09841839  033.61116149  45.09842349  033.61136591
111  45.09839594  033.61151746
111  45.09820503  033.61178394
111  45.09787847  033.61223974
111  45.09765704  033.61231415
112  45.09765704  033.61231415  45.09752221  033.61230383
111  45.09737934  033.61222692
111  45.08551302  033.59519195
