I
1100 Generated by WorldEditor 1.6.1r1

1     28 1 0 LFVP St Pierre
111  46.76339482 -056.18120045 51 101
111  46.76351088 -056.18091020 51 101
111  46.76371341 -056.18035941 51 101
111  46.76393258 -056.17974381 51 101
112  46.76397142 -056.17948866  46.76397661 -056.17934726
111  46.76397142 -056.17948866
112  46.76397142 -056.17948866  46.76397315 -056.17947604 51 101
111  46.76397697 -056.17935906 51 101
111  46.76402414 -056.17870701 51 101
111  46.76407130 -056.17801041 51 101
111  46.76417673 -056.17637826
112  46.76417673 -056.17637826  46.76418782 -056.17609072 51 101
111  46.76408240 -056.17592871 51 101
115  46.76354140 -056.17493243
120 Linear Feature 12
111  46.75980158 -056.18233170 51 101
111  46.76010953 -056.18161084 51 101
112  46.76049239 -056.18136786  46.76076705 -056.18137596
111  46.76049239 -056.18136786
112  46.76049239 -056.18136786  46.76050626 -056.18136786 51 101
111  46.76094184 -056.18138406 51 101
112  46.76058672 -056.18096693  46.76050349 -056.18060650
111  46.76058672 -056.18096693
112  46.76058672 -056.18096693  46.76048962 -056.18065105 51 101
111  46.76063666 -056.18035137 51 101
115  46.76090022 -056.17972771
120 Linear Feature 21
111  46.76425027 -056.18047246 20
115  46.76399519 -056.18027626
120 Linear Feature 24
111  46.76455448 -056.17960857 20
111  46.76459391 -056.17895287 20
112  46.76463444 -056.17875290  46.76466326 -056.17868768 20
112  46.76471555 -056.17857624  46.76472997 -056.17853627 20
115  46.76475810 -056.17842616
120 Linear Feature 23
111  46.76473666 -056.17872064 20
112  46.76467595 -056.17886198  46.76466349 -056.17891652 20
115  46.76465904 -056.17901095
120 Linear Feature 22
111  46.76418874 -056.18084746 20
115  46.76397770 -056.18141623
120 Linear Feature 20
111  46.76412619 -056.18080696 20
115  46.76386941 -056.18061277
120 Linear Feature 19
111  46.76397338 -056.18120838 20
115  46.76371837 -056.18101687
120 Linear Feature 18
111  46.76358110 -056.18138411 20
111  46.76371837 -056.18101687 20
111  46.76386941 -056.18061277 20
111  46.76399519 -056.18027626 20
115  46.76411451 -056.17995704
120 Linear Feature 17
111  46.76382452 -056.18159355 20
111  46.76397338 -056.18120838 20
111  46.76405067 -056.18101057 20
111  46.76412619 -056.18080696 20
111  46.76425027 -056.18047246 20
115  46.76437145 -056.18014576
120 Linear Feature 16
111  46.76408595 -056.17875029 52
115  46.76450313 -056.17851093
120 Linear Feature 16
111  46.76403821 -056.17942595 52
115  46.76445539 -056.17918659
120 Linear Feature 15
111  46.76423994 -056.17837071 51
115  46.76452530 -056.17840648
120 Linear Feature 15
111  46.76419428 -056.17908879 51
115  46.76454156 -056.17914324
120 Linear Feature 15
111  46.76377255 -056.18079242 51
115  46.76405067 -056.18101057
120 Linear Feature 14
111  46.76402414 -056.17870701 51
112  46.76423994 -056.17837071  46.76446673 -056.17834718
111  46.76423994 -056.17837071
112  46.76423994 -056.17837071  46.76404146 -056.17827007 51
115  46.76407130 -056.17801041
120 Linear Feature 14
111  46.76397697 -056.17935906 51
112  46.76419428 -056.17908879  46.76438786 -056.17904102
111  46.76419428 -056.17908879
112  46.76419428 -056.17908879  46.76399580 -056.17898814 51
115  46.76402414 -056.17870701
120 Linear Feature 14
111  46.76351088 -056.18091020 51
112  46.76377255 -056.18079242  46.76396350 -056.18085907
111  46.76377255 -056.18079242
112  46.76377255 -056.18079242  46.76361689 -056.18058639 51
115  46.76371341 -056.18035941
120 Linear Feature 26
111  46.76257452 -056.17575719 51 101
111  46.76288335 -056.17501913 51 101
112  46.76317724 -056.17477190  46.76338397 -056.17473191 51 101
111  46.76354140 -056.17493243 51 101
112  46.76332668 -056.17450649  46.76322706 -056.17429198 51 101
111  46.76333664 -056.17394658 51 101
115  46.76363303 -056.17322306
21  46.76028142 -056.18221658 2 58.4800 3.00 08  PAPI-4L
21  46.76498511 -056.16893031 2 238.5000 3.00 26  PAPI-4L
14  46.76496500 -056.18056500  30.00 0 Tower
1300  46.76400077 -056.18096925 332.24 gate jets|turboprops CARGO
1301 B cargo 
1300  46.76452530 -056.17840648 354.81 gate jets|turboprops GATE 02
1301 B airline 
1300  46.76454156 -056.17914324 354.81 gate jets|turboprops GATE 01
1301 C airline 
18  46.76147900 -056.17686700 1 Rotating Beacon
51 11910 CTAF
54 11910 TWR
55 11910 TRML
99
