A
1100 Generated by WorldEditor 1.6.0r1

1    621 0 0 KMBL MANISTEE CO BLACKER
111  44.27261168 -086.24267837 51 105
112  44.27291257 -086.24223884  44.27319326 -086.24216579
111  44.27291257 -086.24223884 51 105
111  44.27328331 -086.24222583 57 105
111  44.27345694 -086.24222102 57 105
112  44.27365676 -086.24239772  44.27372761 -086.24255480
111  44.27365676 -086.24239772
112  44.27365676 -086.24239772  44.27367523 -086.24243867 51 101
116  44.27369701 -086.24255069  44.27371508 -086.24265463
120 Linear Feature 19
111  44.27328067 -086.24209771 54 104
111  44.27328331 -086.24222583 54 104
115  44.27328588 -086.24235059
120 Linear Feature 18
111  44.27313307 -086.23383041 54 104
111  44.27313572 -086.23395622 54 104
115  44.27313824 -086.23407579
120 Linear Feature 15
111  44.27350097 -086.25456961 54 104
111  44.27350148 -086.25469389 54 104
115  44.27350200 -086.25481949
120 Linear Feature 26
111  44.27466009 -086.25202638 51 105
111  44.27402747 -086.25204742 51 105
112  44.27387224 -086.25230727  44.27385275 -086.25255475
111  44.27387224 -086.25230727
112  44.27387224 -086.25230727  44.27384921 -086.25209443 51 105
111  44.27371471 -086.25205732 51 105
115  44.27311487 -086.25208084
120 Linear Feature 17
112  44.27368128 -086.25468821  44.27378468 -086.25464781 57 105
112  44.27387226 -086.25450382  44.27390321 -086.25443590
111  44.27387226 -086.25450382
112  44.27387226 -086.25450382  44.27390547 -086.25443094 51 101
111  44.27390907 -086.25436743 51 101
111  44.27388572 -086.25307652 57 105
111  44.27387536 -086.25250383 51 105
111  44.27387224 -086.25230727 51 105
111  44.27386302 -086.25179105 51 105
111  44.27385909 -086.25157148 57 105
111  44.27384894 -086.25100636 51 101
111  44.27369701 -086.24255069 51 101
111  44.27368498 -086.24188041 51 101
111  44.27355174 -086.23445633 51 101
112  44.27349023 -086.23414493  44.27342885 -086.23400262
111  44.27349023 -086.23414493
112  44.27349023 -086.23414493  44.27344631 -086.23404310 57 105
112  44.27324205 -086.23395230  44.27311305 -086.23394962
111  44.27324205 -086.23395230 57 105
111  44.27313572 -086.23395622 51 105
111  44.27286780 -086.23396418 51 105
116  44.27257754 -086.23413346  44.27244463 -086.23430570
120 Linear Feature 16
111  44.27415083 -086.25467338 51 101
116  44.27391013 -086.25437040  44.27386229 -086.25412242
120 Linear Feature 14
112  44.27293905 -086.25461277  44.27302623 -086.25468850 51 105
111  44.27322506 -086.25469719 51 105
111  44.27350148 -086.25469389 57 105
111  44.27368128 -086.25468821 57 105
111  44.27386751 -086.25468233 51 101
111  44.27415083 -086.25467338 51 101
111  44.27477395 -086.25465369 51 101
116  44.27496840 -086.25493809  44.27498983 -086.25524600
120 Linear Feature 13
112  44.27355217 -086.24205070  44.27357897 -086.24202180 53 102
111  44.27359012 -086.24197955 53 102
111  44.27360467 -086.24133264 53 102
115  44.27352414 -086.23696620
120 Linear Feature 25
111  44.27379002 -086.25157239 54 104
111  44.27385909 -086.25157148 54 104
115  44.27392553 -086.25157060
120 Linear Feature 12
111  44.27366537 -086.23695809 53 102
111  44.27392553 -086.25157060 53 102
111  44.27392891 -086.25176013 53 102
116  44.27399431 -086.25190730  44.27404407 -086.25193581
120 Linear Feature 11
112  44.27372360 -086.25191253  44.27378739 -086.25188135 53 102
111  44.27379359 -086.25177641 53 102
111  44.27379002 -086.25157239 53 102
111  44.27364443 -086.24326022 53 102
111  44.27360110 -086.24246692 53 102
116  44.27355944 -086.24238184  44.27352587 -086.24235096
120 Linear Feature 28
111  44.27394160 -086.25250029 54 104
111  44.27387536 -086.25250383 54 104
115  44.27380732 -086.25250747
120 Linear Feature 10
112  44.27399887 -086.25216168  44.27395294 -086.25219589 53 102
111  44.27393763 -086.25228997 53 102
111  44.27394160 -086.25250029 53 102
111  44.27396060 -086.25350665 53 102
111  44.27400040 -086.25432840 53 102
112  44.27416626 -086.25454520  44.27429828 -086.25455634
111  44.27416626 -086.25454520 53 102
111  44.27448629 -086.25453629 53 102
116  44.27475740 -086.25418709  44.27479782 -086.25388174
120 Linear Feature 9
112  44.27377429 -086.25450456  44.27380973 -086.25445197 53 102
111  44.27381142 -086.25439554 53 102
111  44.27382673 -086.25344485 53 102
111  44.27380732 -086.25250747 53 102
111  44.27380344 -086.25231995 53 102
116  44.27374071 -086.25215958  44.27368649 -086.25210464
120 Linear Feature 34
111  44.27557409 -086.25397045 1
111  44.27553963 -086.25397125 1
115  44.27550821 -086.25397198
120 Linear Feature 34
111  44.27545244 -086.25397418 1
111  44.27541797 -086.25397498 1
115  44.27538655 -086.25397571
120 Linear Feature 34
111  44.27532959 -086.25397833 1
111  44.27529513 -086.25397912 1
115  44.27526371 -086.25397985
120 Linear Feature 34
111  44.27520675 -086.25398288 1
111  44.27517228 -086.25398368 1
115  44.27514086 -086.25398441
120 Linear Feature 34
111  44.27508242 -086.25398620 1
111  44.27504795 -086.25398700 1
115  44.27501654 -086.25398773
120 Linear Feature 34
111  44.27495898 -086.25399076 1
111  44.27492452 -086.25399156 1
115  44.27489310 -086.25399229
120 Linear Feature 34
111  44.27483584 -086.25399407 1
111  44.27480138 -086.25399487 1
115  44.27476996 -086.25399560
120 Linear Feature 33
111  44.27553933 -086.25389547 1
115  44.27553963 -086.25397125
120 Linear Feature 33
111  44.27541777 -086.25389924 1
115  44.27541797 -086.25397498
120 Linear Feature 33
111  44.27529472 -086.25390305 1
115  44.27529513 -086.25397912
120 Linear Feature 33
111  44.27517209 -086.25390685 1
115  44.27517228 -086.25398368
120 Linear Feature 33
111  44.27504764 -086.25391070 1
115  44.27504795 -086.25398700
120 Linear Feature 33
111  44.27492422 -086.25391466 1
115  44.27492452 -086.25399156
120 Linear Feature 33
111  44.27480130 -086.25391847 1
115  44.27480138 -086.25399487
120 Linear Feature 32
111  44.27589428 -086.25496967 51
111  44.27683660 -086.25494294 51
116  44.27687460 -086.25488507  44.27687886 -086.25483606
120 Linear Feature 31
112  44.27582829 -086.25393431  44.27584318 -086.25405720 51 101
111  44.27593113 -086.25404825 51
111  44.27679626 -086.25402138
112  44.27679626 -086.25402138  44.27685907 -086.25402795 51
111  44.27686037 -086.25412026 51
111  44.27687460 -086.25488507 51
111  44.27688270 -086.25532012 51
112  44.27682635 -086.25538843  44.27677319 -086.25539359
111  44.27682635 -086.25538843 51
115  44.27592530 -086.25541810
120 Linear Feature 30
111  44.27585959 -086.25244803 54 104
111  44.27580652 -086.25245178 54 104
115  44.27575032 -086.25245576
120 Linear Feature 29
111  44.27500323 -086.25425803 51 101
111  44.27569007 -086.25423279
112  44.27569007 -086.25423279  44.27584072 -086.25418660 51 101
111  44.27582829 -086.25393431 51 101
111  44.27581511 -086.25303667 57 105
111  44.27580652 -086.25245178 51 105
111  44.27580409 -086.25223482 51 105
116  44.27576122 -086.25210865  44.27573107 -086.25207944
120 Linear Feature 27
111  44.27465477 -086.25198803 51 105
111  44.27403456 -086.25200782 51 105
112  44.27386302 -086.25179105  44.27382602 -086.25157009
111  44.27386302 -086.25179105
112  44.27386302 -086.25179105  44.27383367 -086.25200487 51 105
111  44.27371471 -086.25201896 51 105
115  44.27312285 -086.25203876
120 Linear Feature 36
111  44.27483584 -086.25525546 1
111  44.27483569 -086.25520407 1
115  44.27483554 -086.25515310
120 Linear Feature 36
111  44.27483712 -086.25542554 1
111  44.27483697 -086.25537415 1
115  44.27483683 -086.25532318
120 Linear Feature 35
111  44.27477958 -086.25520548 1
115  44.27483569 -086.25520407
120 Linear Feature 35
111  44.27478289 -086.25537540 1
115  44.27483697 -086.25537415
21  44.27320664 -086.25259156 2 91.4200 3.00 09  PAPI-4L
21  44.27457946 -086.25158993 2 181.4400 3.00 18  PAPI-4L
21  44.27214383 -086.23713911 2 271.4400 3.00 27  PAPI-4L
21  44.26919823 -086.25260346 2 1.4400 3.00 36  PAPI-4L
14  44.27539737 -086.25618730  82.02 0 New Tower Viewpoint 1
1300  44.27553963 -086.25397125 270.00 tie_down props GA 09
1301 A general_aviation 
1300  44.27541797 -086.25397498 270.00 tie_down props GA 08
1301 A general_aviation 
1300  44.27529513 -086.25397912 270.00 tie_down props GA 07
1301 A general_aviation 
1300  44.27517228 -086.25398368 270.00 tie_down props GA 06
1301 A general_aviation 
1300  44.27504795 -086.25398700 270.00 tie_down props GA 05
1301 A general_aviation 
1300  44.27492452 -086.25399156 270.00 tie_down props GA 04
1301 A general_aviation 
1300  44.27480138 -086.25399487 270.00 tie_down props GA 03
1301 A general_aviation 
1300  44.27483569 -086.25520407   1.00 tie_down props GA 02
1301 A general_aviation 
1300  44.27483697 -086.25537415   1.00 tie_down props GA 01
1301 A general_aviation 
1300  44.27526295 -086.25593673 270.00 gate jets|turboprops Gate 01
1301 B airline 
1300  44.27601622 -086.25513046  91.00 hangar props Hangar 10
1301 A none 
1300  44.27619429 -086.25512496  91.00 hangar props Hangar 09
1301 A none 
1300  44.27637284 -086.25511973  91.00 hangar props Hangar 08
1301 A none 
1300  44.27654384 -086.25511396  91.00 hangar props Hangar 07
1301 A none 
1300  44.27670879 -086.25510880  91.00 hangar props Hangar 06
1301 A none 
1300  44.27714263 -086.25407834 180.00 hangar turboprops|props Hangar 05
1301 A none 
1300  44.27636656 -086.25423297  92.00 hangar props Hangar 04
1301 A none 
1300  44.27621240 -086.25423821  92.00 hangar props Hangar 03
1301 A none 
1300  44.27599763 -086.25447432  92.00 hangar turboprops|props Hangar 02
1301 A none 
1300  44.27577169 -086.25449185  92.00 hangar turboprops|props Hangar 01
1301 A none 
18  44.27061813 -086.25405433 1 BCN
19  44.27505987 -086.25314462 1 WS
50 11832 AWOS 3
51 12280 CTAF/UNICOM
99
