I
1050 Generated by WorldEditor 2.3.1r1

1   1550 0 0 CGV6 Grand Valley (Martin Field)
1300  43.87484676 -080.28412635 212.98 hangar props Hangar 3-C
1301 A none 
1300  43.87493309 -080.28431035 212.98 hangar props Hangar 3-A
1301 A none 
1300  43.87479711 -080.28453775 -229.79 hangar props Hangar 2-B
1301 A none 
1300  43.87469582 -080.28465873 -229.79 hangar props Hangar 2-A
1301 A none 
1300  43.87449599 -080.28473537 132.31 hangar props Hangar 1
1301 A none 
19  43.87478561 -080.28315415 0 New Windsock 5
51 12320 Grand Valley (Martin Field) Traffic
99
