I
1050 Generated by WorldEditor 1.6.0r1

1   3394 1 0 KOKS Garden County Airport
112  41.40067091 -102.34872495  41.40066157 -102.34874181
112  41.40068355 -102.34881067  41.40071763 -102.34885170
112  41.40079293 -102.34887828  41.40082590 -102.34883872
111  41.40084634 -102.34881147
111  41.40084437 -102.34862333
111  41.40078304 -102.34854596
111  41.40042151 -102.34806092
111  41.40052436 -102.34793282
111  41.40085361 -102.34836201
112  41.40085828 -102.34802780  41.40086158 -102.34795747
112  41.40097171 -102.34786252  41.40104095 -102.34785900
111  41.40130682 -102.34786921
111  41.40130682 -102.34801625
111  41.40106342 -102.34801295
111  41.40104271 -102.34797408
112  41.40096140 -102.34797221  41.40094400 -102.34797343
112  41.40091698 -102.34803021  41.40091743 -102.34808516
111  41.40091972 -102.34812546
111  41.40099354 -102.34812381
111  41.40130789 -102.34811682
111  41.40135340 -102.34817800
111  41.40126051 -102.34829962
111  41.40141706 -102.34850449
111  41.40153246 -102.34853175
111  41.40153253 -102.34963179
111  41.40128777 -102.34963249
111  41.40127788 -102.34968787
111  41.40116275 -102.34968586
111  41.40115616 -102.34963487
111  41.40111593 -102.34963662
111  41.40111748 -102.34903225
111  41.40098392 -102.34885214
111  41.40093721 -102.34885067
112  41.39914382 -102.35120543  41.39910139 -102.35125672
112  41.39912997 -102.35147064  41.39918800 -102.35156119
111  41.40675739 -102.36213115
111  41.40661560 -102.36231092
111  41.40642474 -102.36255292
111  41.40628456 -102.36235131
111  41.40630237 -102.36233477
112  41.40648415 -102.36233913  41.40657262 -102.36222483
111  41.40648415 -102.36233913
112  41.40648415 -102.36233913  41.40652168 -102.36229065
112  41.40653595 -102.36220580  41.40653780 -102.36216786
111  41.40653595 -102.36220580
112  41.40653595 -102.36220580  41.40653846 -102.36215430
111  41.40652152 -102.36211932
111  41.40657571 -102.36205010
111  41.40649918 -102.36190479
111  41.40475546 -102.35947126
112  41.40468325 -102.35972311  41.40459936 -102.35984128
111  41.40445088 -102.36002654
111  41.40438444 -102.35968368
112  41.40462127 -102.35965121  41.40472546 -102.35948592
112  41.40458953 -102.35924718  41.40453572 -102.35917755
111  41.40458953 -102.35924718
112  41.40458953 -102.35924718  41.40455567 -102.35920337
112  41.40444272 -102.35912328  41.40437226 -102.35910962
111  41.40444272 -102.35912328
112  41.40444272 -102.35912328  41.40440120 -102.35911523
112  41.40429520 -102.35917073  41.40425505 -102.35921767
111  41.40429520 -102.35917073
112  41.40429520 -102.35917073  41.40418694 -102.35929733
111  41.40417433 -102.35931726
111  41.40421004 -102.35937001
111  41.40416168 -102.35942423
111  41.40398512 -102.35912794
111  41.40399549 -102.35912061
112  41.40418501 -102.35913109  41.40429108 -102.35901093
111  41.40418501 -102.35913109
112  41.40418501 -102.35913109  41.40422809 -102.35908229
112  41.40431686 -102.35902988  41.40435810 -102.35901217
111  41.40431686 -102.35902988
112  41.40431686 -102.35902988  41.40437715 -102.35900398
111  41.40442404 -102.35900834
112  41.39910861 -102.35158876  41.39905640 -102.35152429
111  41.39910861 -102.35158876
112  41.39910861 -102.35158876  41.39906260 -102.35153194
112  41.39889676 -102.35154009  41.39881732 -102.35159891
111  41.39889676 -102.35154009
112  41.39889676 -102.35154009  41.39888607 -102.35154801
112  41.39886516 -102.35157006  41.39885484 -102.35158220
111  41.39886516 -102.35157006
112  41.39886516 -102.35157006  41.39877812 -102.35167239
112  41.39878963 -102.35190525  41.39886940 -102.35207235
111  41.39859062 -102.35160568
112  41.39873975 -102.35157791  41.39881889 -102.35147417
111  41.39873975 -102.35157791
112  41.39873975 -102.35157791  41.39875433 -102.35155881
112  41.39883155 -102.35145191  41.39886393 -102.35140688
111  41.39883155 -102.35145191
112  41.39883155 -102.35145191  41.39885125 -102.35142452
112  41.39886717 -102.35140180  41.39886802 -102.35140025
111  41.39886717 -102.35140180
112  41.39886717 -102.35140180  41.39888915 -102.35136151
112  41.39885948 -102.35125308  41.39882541 -102.35120326
112  41.39792730 -102.34996142  41.39789169 -102.34991816
112  41.39779885 -102.34996388  41.39774662 -102.35002717
111  41.39779885 -102.34996388
112  41.39779885 -102.34996388  41.39779394 -102.34996982
112  41.39778422 -102.34998159  41.39777937 -102.34998746
111  41.39778422 -102.34998159
112  41.39778422 -102.34998159  41.39773750 -102.35003817
112  41.39766693 -102.35013385  41.39763954 -102.35017700
111  41.39766693 -102.35013385
112  41.39766693 -102.35013385  41.39763670 -102.35018147
112  41.39767572 -102.35034850  41.39773672 -102.35047817
113  41.39759274 -102.35036828
130 Airport Boundary
111  41.39674916 -102.35043324
111  41.40371934 -102.36154815
111  41.40587624 -102.36285111
111  41.40623420 -102.36324139
111  41.40725424 -102.36265534
111  41.40758613 -102.36222810
111  41.40286683 -102.34863911
111  41.40169294 -102.34702998
111  41.40074688 -102.34722071
111  41.39982610 -102.34721773
113  41.39637156 -102.34938437
120 Linear Feature 5
111  41.40653595 -102.36220580 54
115  41.40661560 -102.36231092
120 Linear Feature 5
111  41.39883155 -102.35145191 54
115  41.39889676 -102.35154009
120 Linear Feature 5
111  41.39772200 -102.34990247 54
115  41.39778422 -102.34998159
120 Linear Feature 9
111  41.39903589 -102.35126119 51
112  41.39890578 -102.35124717  41.39884778 -102.35116822 51
112  41.39796532 -102.34992548  41.39792665 -102.34987936 51
112  41.39777886 -102.34990282  41.39770692 -102.34999846 51
112  41.39761402 -102.35011768  41.39758858 -102.35015261 51
115  41.39759316 -102.35019703
120 Linear Feature 17
111  41.40415206 -102.35932215 1
115  41.40415206 -102.35920231
120 Linear Feature 16
111  41.40419912 -102.35926223 1
115  41.40411390 -102.35926053
120 Linear Feature 15
112  41.40435969 -102.35909977  41.40436181 -102.35909694 1
115  41.40441764 -102.35902110
120 Linear Feature 14
111  41.40441622 -102.35910118 1
115  41.40435722 -102.35902440
120 Linear Feature 13
111  41.40467555 -102.35955572 1
115  41.40474271 -102.35947297
120 Linear Feature 12
111  41.40474322 -102.35955776 1
115  41.40468166 -102.35947568
120 Linear Feature 11
111  41.40454992 -102.35987771 1
115  41.40455175 -102.35976457
120 Linear Feature 10
111  41.40459144 -102.35982073 1
115  41.40451024 -102.35981992
120 Linear Feature 8
111  41.39872294 -102.35167174 51
112  41.39903589 -102.35126119  41.39922546 -102.35101341
111  41.39903589 -102.35126119
112  41.39903589 -102.35126119  41.39905098 -102.35124147 51
112  41.39908202 -102.35120044  41.39909790 -102.35117967
111  41.39908202 -102.35120044
112  41.39908202 -102.35120044  41.39970488 -102.35038630 51
112  41.40091834 -102.34880241  41.40091985 -102.34880241
111  41.40091834 -102.34880241
112  41.40091834 -102.34880241  41.40092038 -102.34880241 51
116  41.40104963 -102.34880770  41.40112839 -102.34889235
120 Linear Feature 7
111  41.39909011 -102.35242491 51
112  41.39873035 -102.35190275  41.39865855 -102.35180743 51
111  41.39872294 -102.35167174 51
112  41.39853289 -102.35164887  41.39844083 -102.35152500 51
115  41.39819278 -102.35117166
120 Linear Feature 6
111  41.40639191 -102.36247437 51
112  41.40646920 -102.36242686  41.40650584 -102.36238277 51
112  41.40662365 -102.36222002  41.40664318 -102.36219316 51
112  41.40663117 -102.36203426  41.40656767 -102.36193495
111  41.40663117 -102.36203426
112  41.40663117 -102.36203426  41.40662535 -102.36202517 51
112  41.40643901 -102.36175553  41.40632105 -102.36158817
111  41.40643901 -102.36175553
112  41.40643901 -102.36175553  41.40612278 -102.36130687 51
112  41.40461768 -102.35920784  41.40379312 -102.35805554
111  41.40461768 -102.35920784
112  41.40461768 -102.35920784  41.40239203 -102.35609756 51
112  41.39908602 -102.35149104  41.39906012 -102.35144734
111  41.39908602 -102.35149104
112  41.39908602 -102.35149104  41.39904255 -102.35142706 51
116  41.39908202 -102.35120044  41.39911804 -102.35115120
21  41.39869787 -102.35240174 2 311.7100 3.00 New Light Fixture 2
21  41.40494832 -102.36012416 2 132.8400 3.00 New Light Fixture 1
14  41.40176871 -102.34896670   6.56 0 New Tower Viewpoint 1
1300  41.40039979 -102.34883086 -34.99 tie_down props HANGAR 04
1301 A general_aviation 
1300  41.40051611 -102.34830106 -34.99 tie_down props HANGAR 03
1301 A general_aviation 
1300  41.40065284 -102.34857279 -94.64 tie_down props HANGAR 02
1301 A general_aviation 
1300  41.40138694 -102.34833359 229.63 tie_down props HANGAR 01
1301 A general_aviation 
1300  41.40141353 -102.34863739 147.27 tie_down props GA 05
1301 A general_aviation 
1300  41.40141900 -102.34884397 147.27 tie_down props GA 04
1301 A general_aviation 
1300  41.40141171 -102.34905055 147.27 tie_down props GA 03
1301 A general_aviation 
1300  41.40139530 -102.34925470 147.27 tie_down props GA 02
1301 A general_aviation 
1300  41.40138801 -102.34946615 147.27 tie_down props GA 01
1301 A general_aviation 
18  41.40085757 -102.34942422 1 New Airport Beacon 4
51 12280 CTAF/UNICOM
99
