I
1050 Generated by WorldEditor 2.1.0r1

1   1486 0 0 KTKV Tomahawk Rgnl
111  45.46865986 -089.79788054
111  45.46886046 -089.79788017
111  45.46916625 -089.79787962
112  45.46916625 -089.79787962  45.46928755 -089.79783582
111  45.46933081 -089.79757552
111  45.46933040 -089.79841093
112  45.46933040 -089.79841093  45.46932785 -089.79814378
111  45.46916586 -089.79804118
111  45.46886046 -089.79803891
111  45.46866157 -089.79803743
112  45.46866157 -089.79803743  45.46854356 -089.79805500
111  45.46852089 -089.79824637
111  45.46851559 -089.79941398
112  45.46851559 -089.79941398  45.46851807 -089.79948164
111  45.46856637 -089.79958909
111  45.46883588 -089.80002633
111  45.46888125 -089.80007790
112  45.46888125 -089.80007790  45.46890977 -089.80010573
111  45.46914502 -089.80011714
112  45.46914502 -089.80011714  45.46929391 -089.80010002
111  45.46932695 -089.79972309
111  45.46932383 -089.80068616
114  45.46932383 -089.80068616  45.46930342 -089.80028464
110 1 0.00 0.0000 9 Back-Taxi
111  45.46928067 -089.81353004
111  45.46890039 -089.81352235
111  45.46890149 -089.81326581
111  45.46915438 -089.81313544
112  45.46915438 -089.81313544  45.46925306 -089.81306832
113  45.46928023 -089.81281419
130 Airport Boundary
111  45.46948924 -089.81478426
111  45.46913600 -089.81469810
111  45.46876852 -089.81391708
111  45.46865942 -089.80546982
111  45.46795547 -089.80543367
111  45.46778069 -089.80493778
111  45.46742785 -089.80472013
111  45.46736910 -089.79593915
111  45.46834719 -089.79528698
111  45.46837538 -089.79171597
111  45.47050702 -089.79166766
111  45.47049619 -089.79589608
111  45.47010623 -089.79591221
111  45.47005088 -089.80119509
111  45.47079823 -089.80114514
111  45.47098314 -089.80130478
111  45.47017468 -089.80280853
111  45.47024360 -089.80825946
111  45.46973478 -089.80842543
113  45.46965930 -089.81465967
120 Linear Feature 27
111  45.46775558 -089.79910545 1
115  45.46775561 -089.79905783
120 Linear Feature 26
111  45.46775559 -089.79915469 1
111  45.46775558 -089.79910545 1
115  45.46771090 -089.79910551
120 Linear Feature 25
111  45.46775535 -089.79928263 1
115  45.46775535 -089.79923636
120 Linear Feature 24
111  45.46775535 -089.79932732 1
111  45.46775535 -089.79928263 1
115  45.46771199 -089.79928263
120 Linear Feature 23
111  45.46775561 -089.79945604 1
115  45.46775563 -089.79941161
120 Linear Feature 22
111  45.46775566 -089.79950550 1
111  45.46775561 -089.79945604 1
115  45.46770858 -089.79945601
120 Linear Feature 20
111  45.46800629 -089.79960949 1
115  45.46798024 -089.79960949
120 Linear Feature 19
111  45.46798023 -089.79967975 1
111  45.46798024 -089.79960949 1
115  45.46795429 -089.79960959
120 Linear Feature 18
111  45.46788838 -089.79960868 1
115  45.46785734 -089.79960868
120 Linear Feature 17
111  45.46785735 -089.79967928 1
111  45.46785734 -089.79960868 1
115  45.46782557 -089.79960863
120 Linear Feature 16
111  45.46813757 -089.79961280 1
115  45.46810418 -089.79961294
120 Linear Feature 15
111  45.46810418 -089.79968159 1
111  45.46810418 -089.79961294 1
115  45.46806964 -089.79961277
120 Linear Feature 14
111  45.46828975 -089.79961396 1
115  45.46824212 -089.79961396
120 Linear Feature 13
111  45.46824214 -089.79971109 1
111  45.46824212 -089.79961396 1
115  45.46819467 -089.79961395
120 Linear Feature 12
112  45.46913893 -089.79795964  45.46935508 -089.79792842 1
111  45.46938530 -089.79762267 1
115  45.46939178 -089.79678279
120 Linear Feature 11
112  45.46834217 -089.79692358  45.46845033 -089.79690860 1
115  45.46847126 -089.79676482
120 Linear Feature 10
111  45.46832511 -089.79640809 1
115  45.46864531 -089.79640519
120 Linear Feature 9
111  45.46767770 -089.79640269 1
111  45.46832511 -089.79640809
112  45.46832511 -089.79640809  45.46847268 -089.79644131 1
115  45.46847178 -089.79664198
120 Linear Feature 8
111  45.46846942 -089.79710702 1
111  45.46847126 -089.79676482 1
111  45.46847178 -089.79664198
112  45.46847178 -089.79664198  45.46851753 -089.79641644 1
111  45.46864531 -089.79640519 1
111  45.46918465 -089.79640622
112  45.46918465 -089.79640622  45.46925732 -089.79640986 1
115  45.46929872 -089.79646566
120 Linear Feature 7
112  45.46832305 -089.79795123  45.46846449 -089.79799728 1
115  45.46846623 -089.79817767
120 Linear Feature 6
112  45.46846827 -089.79771371  45.46846050 -089.79793026 1
115  45.46832305 -089.79795123
120 Linear Feature 5
112  45.46863735 -089.79795726  45.46848578 -089.79792158 1
115  45.46846827 -089.79771371
120 Linear Feature 4
112  45.46846623 -089.79817767  45.46850540 -089.79797075 1
115  45.46863735 -089.79795726
120 Linear Feature 2
112  45.46913965 -089.80019344  45.46936639 -089.80012293 1
111  45.46938075 -089.79983927 1
111  45.46938519 -089.79836114
112  45.46938519 -089.79836114  45.46937078 -089.79799008 1
111  45.46913781 -089.79796039 1
111  45.46863735 -089.79795726 1
111  45.46832305 -089.79795123 1
115  45.46768597 -089.79794127
120 Linear Feature 1
111  45.46937670 -089.80128642 1
111  45.46937838 -089.80058046
112  45.46937838 -089.80058046  45.46935309 -089.80021961 1
111  45.46913965 -089.80019344 1
111  45.46890898 -089.80017107
112  45.46890898 -089.80017107  45.46883763 -089.80014828 1
111  45.46880248 -089.80008743 1
111  45.46849302 -089.79959052
112  45.46849302 -089.79959052  45.46846329 -089.79951971 1
111  45.46846318 -089.79945168 1
111  45.46846623 -089.79817767 1
111  45.46846827 -089.79771371 1
111  45.46846934 -089.79710906
112  45.46846934 -089.79710906  45.46843917 -089.79695490 1
111  45.46834217 -089.79692358 1
115  45.46764513 -089.79691279
120 Hold Short 3
111  45.46882693 -089.80021380 12
115  45.46888125 -089.80007790
120 Hold Short 2
111  45.46886046 -089.79803891 12
115  45.46886046 -089.79788017
120 Hold Short 1
111  45.46886521 -089.79647942 12
115  45.46886526 -089.79632481
21  45.46912626 -089.79828623 2 270.0000 3.00 PAPI-2L-27
21  45.46962635 -089.81173574 2 90.0000 3.00 PAPI-2L-9
14  45.46803335 -089.79884147  82.02 0 Tower
1300  45.46824212 -089.79961396  90.00 tie_down props GA Tie-Down 7
1301 A general_aviation 
1300  45.46810418 -089.79961294  90.00 tie_down props GA Tie-Down 6
1301 A general_aviation 
1300  45.46798024 -089.79960949  89.85 tie_down props GA Tie-Down 5
1301 A general_aviation 
1300  45.46785734 -089.79960868  90.00 tie_down props GA Tie-Down 4
1301 A general_aviation 
1300  45.46775561 -089.79945604   0.00 tie_down props GA Tie-Down 3
1301 A general_aviation 
1300  45.46775535 -089.79928263   0.00 tie_down props GA Tie-Down 2
1301 A general_aviation 
1300  45.46775558 -089.79910545   0.00 tie_down props GA Tie-Down 1
1301 A general_aviation 
1300  45.46767558 -089.79665012  90.00 hangar turboprops|props GA Hangar 11
1301 A none 
1300  45.46785670 -089.79664975  90.00 hangar turboprops|props GA Hangar 10
1301 A none 
1300  45.46803625 -089.79664699  90.00 hangar turboprops|props GA Hangar 9
1301 A none 
1300  45.46820967 -089.79664665  90.00 hangar turboprops|props GA Hangar 8
1301 A none 
1300  45.46792794 -089.79722988  90.00 hangar turboprops|props GA Hangar 7
1301 A none 
1300  45.46810527 -089.79771864 -89.61 hangar turboprops|props GA Hangar 6
1301 A none 
1300  45.46790388 -089.79772938 -89.75 hangar turboprops|props GA Hangar 5
1301 A none 
1300  45.46770964 -089.79768727 -90.00 hangar turboprops|props GA Hangar 4
1301 A none 
1300  45.46768368 -089.79815782  90.00 hangar turboprops|props GA Hangar 3
1301 A none 
1300  45.46786260 -089.79815298  90.00 hangar turboprops|props GA Hangar 2
1301 A none 
1300  45.46804284 -089.79817441  90.65 hangar turboprops|props GA Hangar 1
1301 A none 
18  45.46787486 -089.79749137 1 BCN
19  45.46838498 -089.80258137 0 WS
51 12280 CTAF
99
