I
1050 Generated by WorldEditor 2.0.0r4

1   4692 0 0 38S Deer Lodge City County
113  46.38998128 -112.76447254
110 1 0.00 0.0000 New Taxiway 1
111  46.39202940 -112.77066268
112  46.39202940 -112.77066268  46.39218764 -112.77085414
111  46.39233288 -112.77083772
111  46.39293624 -112.77075102
111  46.39298007 -112.77074473
112  46.39298007 -112.77074473  46.39316863 -112.77074710
112  46.39324773 -112.77113289  46.39323402 -112.77132155
111  46.39324773 -112.77113289
112  46.39324773 -112.77113289  46.39324336 -112.77119297
112  46.39320188 -112.77130399  46.39317557 -112.77135578
111  46.39320188 -112.77130399
111  46.39296011 -112.77175336
111  46.39273079 -112.77148634
112  46.39273079 -112.77148634  46.39288751 -112.77160993
111  46.39295942 -112.77148577
111  46.39310938 -112.77120431
112  46.39310938 -112.77120431  46.39311746 -112.77117640
112  46.39312513 -112.77112786  46.39312771 -112.77110473
111  46.39312513 -112.77112786
112  46.39312513 -112.77112786  46.39314703 -112.77093152
112  46.39294304 -112.77089430  46.39289795 -112.77088917
111  46.39294304 -112.77089430
112  46.39294304 -112.77089430  46.39293567 -112.77089346
111  46.39293134 -112.77089334
111  46.39248464 -112.77095157
112  46.39248464 -112.77095157  46.39237131 -112.77100066
113  46.39247887 -112.77121475
110 1 0.00 0.0000 New Taxiway 1
111  46.38336530 -112.76045843
111  46.38352886 -112.76058657
112  46.38352886 -112.76058657  46.38365641 -112.76064460
111  46.38373575 -112.76051736
111  46.38389309 -112.76023375
111  46.38400011 -112.76004086
111  46.38417013 -112.76024707
111  46.38406531 -112.76043523
111  46.38386294 -112.76079850
112  46.38386294 -112.76079850  46.38379839 -112.76096369
113  46.38392984 -112.76112075
110 1 0.25 0.0000 New Taxiway 2
111  46.39023822 -112.76580716
112  46.39023822 -112.76580716  46.39028462 -112.76581484
111  46.39032651 -112.76573855
111  46.39040644 -112.76584802
111  46.39021121 -112.76618763
111  46.39035600 -112.76635913
111  46.39010003 -112.76648525
111  46.38999672 -112.76661811
111  46.38984260 -112.76647640
111  46.38962901 -112.76685374
111  46.38941704 -112.76660092
112  46.38941704 -112.76660092  46.38935672 -112.76653868
112  46.38926549 -112.76655826  46.38922721 -112.76657613
111  46.38926549 -112.76655826
112  46.38926549 -112.76655826  46.38922580 -112.76657679
111  46.38920189 -112.76661270
111  46.38904772 -112.76688521
112  46.38904772 -112.76688521  46.38897113 -112.76707247
112  46.38913536 -112.76727846  46.38913858 -112.76731397
111  46.38913536 -112.76727846
111  46.38869394 -112.76673773
112  46.38869394 -112.76673773  46.38888023 -112.76694087
111  46.38896668 -112.76677840
111  46.38911936 -112.76649987
112  46.38911936 -112.76649987  46.38913018 -112.76646765
112  46.38913687 -112.76640798  46.38913830 -112.76637917
111  46.38913687 -112.76640798
112  46.38913687 -112.76640798  46.38914288 -112.76628661
111  46.38908095 -112.76620129
111  46.38896185 -112.76606225
111  46.38908664 -112.76583516
111  46.38903868 -112.76577782
111  46.38917645 -112.76553118
111  46.38922051 -112.76545230
111  46.38924572 -112.76548272
111  46.38934808 -112.76560621
111  46.38943499 -112.76571107
112  46.38943499 -112.76571107  46.38949134 -112.76564135
111  46.38952020 -112.76555398
111  46.38943856 -112.76545414
111  46.38939101 -112.76539454
111  46.38933700 -112.76532685
111  46.38932943 -112.76534041
111  46.38931369 -112.76532037
111  46.38927545 -112.76527166
111  46.38923055 -112.76521449
111  46.38916275 -112.76513090
111  46.38911724 -112.76509266
111  46.38909337 -112.76507260
111  46.38916164 -112.76492537
111  46.38922312 -112.76479267
111  46.38932274 -112.76489968
111  46.38931264 -112.76491947
111  46.38936973 -112.76498447
111  46.38941892 -112.76504049
111  46.38947738 -112.76510706
111  46.38954492 -112.76518422
111  46.38951946 -112.76523811
111  46.38969852 -112.76544152
111  46.38974457 -112.76536419
112  46.38974457 -112.76536419  46.38980847 -112.76519462
111  46.38971673 -112.76507763
111  46.38967064 -112.76502427
111  46.38985835 -112.76469029
111  46.38998128 -112.76447254
111  46.39022575 -112.76403703
111  46.39076184 -112.76466161
111  46.39032837 -112.76542956
111  46.39017544 -112.76524942
112  46.39017544 -112.76524942  46.39006379 -112.76514084
111  46.38997880 -112.76526719
111  46.38981615 -112.76555136
112  46.38981615 -112.76555136  46.38981093 -112.76556756
111  46.38982002 -112.76558163
111  46.39007364 -112.76588895
111  46.39009791 -112.76584640
111  46.39012059 -112.76587429
113  46.39016585 -112.76592996
111  46.38979698 -112.76596376
111  46.38972660 -112.76607600
111  46.38977154 -112.76613089
111  46.38998446 -112.76639098
111  46.39004509 -112.76628827
111  46.38994344 -112.76616215
111  46.38983470 -112.76602723
113  46.38984096 -112.76601889
110 1 0.00 0.0000 New Taxiway 2
111  46.38480393 -112.76215438
112  46.38480393 -112.76215438  46.38488867 -112.76218763
111  46.38499239 -112.76205503
111  46.38504257 -112.76196539
111  46.38511451 -112.76183692
111  46.38564898 -112.76243576
111  46.38556852 -112.76258467
111  46.38549104 -112.76272806
112  46.38549104 -112.76272806  46.38545447 -112.76287372
111  46.38551666 -112.76299595
111  46.38524444 -112.76266319
112  46.38524444 -112.76266319  46.38539544 -112.76272520
112  46.38545036 -112.76244655  46.38543944 -112.76230679
111  46.38545036 -112.76244655
112  46.38545036 -112.76244655  46.38544778 -112.76241352
112  46.38542987 -112.76234996  46.38541883 -112.76231947
111  46.38542987 -112.76234996
111  46.38525539 -112.76215464
112  46.38525539 -112.76215464  46.38522315 -112.76212081
112  46.38516551 -112.76210924  46.38513913 -112.76210865
111  46.38516551 -112.76210924
112  46.38516551 -112.76210924  46.38512237 -112.76210828
111  46.38509227 -112.76213508
111  46.38505908 -112.76218639
112  46.38505908 -112.76218639  46.38499005 -112.76235637
112  46.38509713 -112.76253726  46.38508563 -112.76261615
113  46.38509713 -112.76253726
110 4 0.00 0.0000 New Taxiway 8
111  46.39024574 -112.76860485
111  46.39335126 -112.76397515
111  46.39341952 -112.76385544
112  46.39341952 -112.76385544  46.39367373 -112.76381302
111  46.39349754 -112.76419196
113  46.39040026 -112.76879718
110 1 0.00 0.0000 New Taxiway 2
111  46.38063100 -112.75725441
111  46.38087855 -112.75681829
112  46.38087855 -112.75681829  46.38092547 -112.75674720
112  46.38102673 -112.75669838  46.38107834 -112.75668699
111  46.38102673 -112.75669838
112  46.38102673 -112.75669838  46.38118803 -112.75666452
112  46.38136153 -112.75712313  46.38138110 -112.75737438
111  46.38136153 -112.75712313
111  46.38140403 -112.75784143
111  46.38142660 -112.75803719
112  46.38142660 -112.75803719  46.38144255 -112.75811977
111  46.38159815 -112.75838778
111  46.38115086 -112.75786463
112  46.38115086 -112.75786463  46.38129062 -112.75793841
111  46.38130357 -112.75780058
111  46.38126068 -112.75713405
111  46.38125970 -112.75711891
112  46.38125970 -112.75711891  46.38124444 -112.75695082
112  46.38104690 -112.75688759  46.38094322 -112.75694314
111  46.38104690 -112.75688759
112  46.38104690 -112.75688759  46.38101715 -112.75690353
112  46.38095685 -112.75698141  46.38092711 -112.75702901
111  46.38095685 -112.75698141
111  46.38084824 -112.75716989
112  46.38084824 -112.75716989  46.38077945 -112.75732994
113  46.38090199 -112.75758332
130 Airport Boundary 1
111  46.38976935 -112.76085544
111  46.39368909 -112.76082454
111  46.39510903 -112.76071495
111  46.39674199 -112.76072765
111  46.39685903 -112.77305433
111  46.39527056 -112.77601275
111  46.39094627 -112.77062852
111  46.38981055 -112.77077980
111  46.38892323 -112.76972365
111  46.38901642 -112.77098341
111  46.38730241 -112.77126047
111  46.38729785 -112.77091292
111  46.38597476 -112.77091692
111  46.38597476 -112.77091689
111  46.38594590 -112.76627046
111  46.38595684 -112.76622130
111  46.37720581 -112.75590878
111  46.37757911 -112.75522157
111  46.38097532 -112.75524888
111  46.38728471 -112.76266872
111  46.38814972 -112.76266112
111  46.38851331 -112.76146987
113  46.38970720 -112.76082999
120 Linear Feature 18
111  46.38545036 -112.76244655 54
115  46.38556852 -112.76258467
120 Linear Feature 19
111  46.38504257 -112.76196539 54
115  46.38516551 -112.76210924
120 Linear Feature 17
111  46.38913687 -112.76640798 54
115  46.38926549 -112.76655826
120 Linear Feature 20
111  46.38389309 -112.76023375 54
111  46.38398006 -112.76033506 54
115  46.38406531 -112.76043523
120 Linear Feature 21
111  46.38126068 -112.75713405 54
115  46.38136153 -112.75712313
120 Linear Feature 22
111  46.38102673 -112.75669838 54
115  46.38104690 -112.75688759
120 Linear Feature 15
111  46.39293624 -112.77075102 54
115  46.39294304 -112.77089430
120 Linear Feature 14
111  46.39312513 -112.77112786 54
115  46.39324773 -112.77113289
120 Linear Feature 5
111  46.38945384 -112.76776259 51
111  46.38903076 -112.76726690
112  46.38903076 -112.76726690  46.38888683 -112.76709184 51
115  46.38898861 -112.76686409
120 Linear Feature 23
111  46.38962939 -112.76647626 51
111  46.38965235 -112.76643584 51
115  46.38967580 -112.76639457
120 Linear Feature 23
111  46.38970744 -112.76633881 51
111  46.38973040 -112.76629839 51
115  46.38975385 -112.76625712
120 Linear Feature 23
111  46.38967429 -112.76618343 51
111  46.38969725 -112.76614302 51
115  46.38972070 -112.76610174
120 Linear Feature 23
111  46.38921245 -112.76598316 51
111  46.38923541 -112.76594275 51
115  46.38925886 -112.76590147
120 Linear Feature 23
111  46.38929049 -112.76584492 51
111  46.38931345 -112.76580450 51
115  46.38933690 -112.76576323
120 Linear Feature 23
111  46.38959566 -112.76632116 51
111  46.38961862 -112.76628075 51
115  46.38964207 -112.76623947
120 Linear Feature 23
111  46.38951832 -112.76645985 51
111  46.38954128 -112.76641943 51
115  46.38956473 -112.76637816
120 Linear Feature 3
111  46.38195970 -112.75893998 51
111  46.38151197 -112.75841233
112  46.38151197 -112.75841233  46.38138525 -112.75824171 51
111  46.38136893 -112.75803031 51
111  46.38130502 -112.75705630
112  46.38130502 -112.75705630  46.38125004 -112.75678606 51
112  46.38093032 -112.75687556  46.38080875 -112.75705160
111  46.38093032 -112.75687556 51
111  46.38075524 -112.75718405
112  46.38075524 -112.75718405  46.38072619 -112.75724583 51
115  46.38072443 -112.75731510
120 Linear Feature 12
111  46.38932883 -112.76506628 51
115  46.38936973 -112.76498447
120 Linear Feature 24
111  46.38961432 -112.76639039 51
115  46.38965235 -112.76643584
120 Linear Feature 24
111  46.38969238 -112.76625295 51
115  46.38973040 -112.76629839
120 Linear Feature 24
111  46.38969725 -112.76614302 51
115  46.38973569 -112.76618754
120 Linear Feature 24
111  46.38923541 -112.76594275 51
115  46.38927386 -112.76598727
120 Linear Feature 24
111  46.38931345 -112.76580450 51
115  46.38935190 -112.76584903
120 Linear Feature 24
111  46.38961862 -112.76628075 51
115  46.38965707 -112.76632527
120 Linear Feature 24
111  46.38954128 -112.76641943 51
115  46.38957973 -112.76646396
120 Linear Feature 13
111  46.38915779 -112.76499456 51
115  46.38911724 -112.76509266
120 Linear Feature 11
111  46.38932354 -112.76518554 51
115  46.38927545 -112.76527166
120 Linear Feature 8
111  46.39005037 -112.76598904 51
115  46.39012059 -112.76587429
120 Linear Feature 9
111  46.39000188 -112.76605857 51
115  46.38994344 -112.76616215
120 Linear Feature 10
111  46.38943716 -112.76531412 51
115  46.38939101 -112.76539454
120 Linear Feature 4
111  46.38828385 -112.76638341 51
111  46.38872860 -112.76691152
112  46.38872860 -112.76691152  46.38885860 -112.76703924 51
111  46.38898861 -112.76686409 51
111  46.38958190 -112.76581468 51
111  46.38960701 -112.76576717 51
115  46.39000816 -112.76505994
120 Linear Feature 7
112  46.38960701 -112.76576717  46.38968277 -112.76554970 51
111  46.38957275 -112.76540436 51
115  46.38916164 -112.76492537
120 Linear Feature 6
112  46.38958190 -112.76581468  46.38972243 -112.76566234 51
111  46.38984193 -112.76580245 51
115  46.39012366 -112.76613992
120 Linear Feature 1
112  46.38373196 -112.76086177  46.38373810 -112.76077756 51
111  46.38376073 -112.76072605 51
115  46.38398006 -112.76033506
120 Linear Feature 2
112  46.38376073 -112.76072605  46.38370666 -112.76078855 51
115  46.38367463 -112.76079361
120 Linear Feature 9
112  46.39290489 -112.77165654  46.39295598 -112.77164344 51
111  46.39299157 -112.77158533 51
111  46.39315141 -112.77129923
112  46.39315141 -112.77129923  46.39326531 -112.77107300 51
112  46.39297872 -112.77081361  46.39280865 -112.77082944
111  46.39297872 -112.77081361 51
111  46.39232246 -112.77091130
112  46.39232246 -112.77091130  46.39214561 -112.77092647 51
111  46.39202924 -112.77079940 51
115  46.39157385 -112.77026284
21  46.39137536 -112.76952786 2 141.0000 3.22 13  PAPI-2L
21  46.38121917 -112.75860132 2 321.0200 2.72 31  PAPI-2L
14  46.38853780 -112.77033765  82.02 0 New Tower Viewpoint 1
1300  46.38965235 -112.76643584 320.57 tie_down props GA 02
1301 A general_aviation 
1300  46.38973040 -112.76629839 320.57 tie_down props GA 04
1301 A general_aviation 
1300  46.38969725 -112.76614302 140.99 tie_down props GA 05
1301 A general_aviation 
1300  46.38923541 -112.76594275 140.99 tie_down props GA 06
1301 A general_aviation 
1300  46.38931345 -112.76580450 140.99 tie_down props GA 07
1301 A general_aviation 
1300  46.39029256 -112.76445452 321.29 tie_down jets|turboprops|props GA 11
1301 B general_aviation 
1300  46.39052945 -112.76457377 141.00 tie_down jets|turboprops|props GA 10
1301 B general_aviation 
1300  46.39037884 -112.76484533 141.00 tie_down jets|turboprops|props GA 09
1301 B general_aviation 
1300  46.39022451 -112.76511813 141.00 tie_down jets|turboprops|props GA 08
1301 B general_aviation 
1300  46.38961862 -112.76628075 140.99 tie_down props GA 03
1301 A general_aviation 
1300  46.38954128 -112.76641943 140.99 tie_down props GA 01
1301 A general_aviation 
1300  46.38911294 -112.76510350  60.55 hangar props Hangar 06
1301 A none 
1300  46.38927096 -112.76527909  49.18 hangar props Hangar 05
1301 A none 
1300  46.38937764 -112.76541330  49.18 hangar props Hangar 04
1301 A none 
1300  46.38993633 -112.76617465  51.78 hangar props Hangar 03
1301 A none 
1300  46.38937381 -112.76496430 231.00 hangar props Hangar 10
1301 A none 
1300  46.38952486 -112.76515024 231.00 hangar props Hangar 09
1301 A none 
1300  46.39012506 -112.76585308 231.00 hangar props Hangar 08
1301 A none 
1300  46.39040153 -112.76613447 231.00 hangar props Hangar 07
1301 A none 
1300  46.38912741 -112.76558896 321.60 hangar props Hangar 02
1301 A none 
1300  46.38906756 -112.76569825 321.60 hangar props Hangar 01
1301 A none 
1300  46.38981379 -112.76441888 321.17 hangar props Hangar 11
1301 A none 
18  46.38853777 -112.77033766 1 BCN
19  46.38912392 -112.76909059 1 WS
51 12290 CTAF
50 12002 AWOS
55 13340 Salt Lake Approach
99
