I
1050 Generated by WorldEditor 2.2.0r2

1     22 0 0 0N4 Chandelle
111  39.20400867 -075.48225556
111  39.20395818 -075.48228623
111  39.20393504 -075.48222943
111  39.20401969 -075.48218076
111  39.20445783 -075.48328106
112  39.20452571 -075.48331319  39.20456853 -075.48329604
111  39.20452571 -075.48331319
111  39.20467452 -075.48321201
112  39.20476270 -075.48308995  39.20479105 -075.48303165
111  39.20476270 -075.48308995
112  39.20476992 -075.48301519  39.20476325 -075.48297748
111  39.20476992 -075.48301519
111  39.20454960 -075.48242416
111  39.20463200 -075.48237831
111  39.20464995 -075.48242811
111  39.20460268 -075.48245626
111  39.20465526 -075.48259926
111  39.20470182 -075.48257204
111  39.20471905 -075.48261763
111  39.20467268 -075.48264464
111  39.20472721 -075.48278769
111  39.20477061 -075.48276071
111  39.20478615 -075.48280382
111  39.20474197 -075.48283232
111  39.20480633 -075.48299691
112  39.20486265 -075.48300368  39.20489366 -075.48298882
111  39.20486265 -075.48300368
111  39.20497703 -075.48293628
112  39.20499250 -075.48288895  39.20499127 -075.48286196
111  39.20499250 -075.48288895
111  39.20490484 -075.48264535
111  39.20485297 -075.48267877
111  39.20482708 -075.48260918
111  39.20487968 -075.48257493
111  39.20483201 -075.48244779
111  39.20477927 -075.48248069
111  39.20475856 -075.48242501
111  39.20481199 -075.48239223
111  39.20476132 -075.48224383
111  39.20470383 -075.48227792
111  39.20468158 -075.48221812
111  39.20477351 -075.48216520
111  39.20517087 -075.48325694
112  39.20517087 -075.48325694  39.20526426 -075.48321743
111  39.20535868 -075.48325008
113  39.20524723 -075.48338017
110 1 0.00 0.0000 New Taxiway 25
111  39.19920406 -075.48741067
112  39.19924302 -075.48725361  39.19931121 -075.48722715
111  39.19937222 -075.48731051
113  39.19930382 -075.48741207
130 Airport Boundary 32
111  39.20493560 -075.48483264
111  39.20467837 -075.48416445
111  39.19924419 -075.48782197
111  39.19890452 -075.48728945
111  39.20375281 -075.48394953
111  39.20319988 -075.48247149
111  39.20446373 -075.48180892
111  39.20480603 -075.48178344
111  39.20505616 -075.48197032
111  39.20525364 -075.48236956
113  39.20568809 -075.48430630
14  39.20504328 -075.48240657  26.25 0 New Tower Viewpoint 19
1300  39.20384541 -075.48272707  26.11 hangar props GA Hangar 12
1301 A none 
1300  39.20390632 -075.48237902 205.23 hangar props GA Hangar 11
1301 A none 
1300  39.20402369 -075.48250743  27.43 hangar props GA Hangar 10
1301 A none 
1300  39.20410534 -075.48269018  25.59 hangar props GA Hangar 9
1301 A none 
1300  39.20408238 -075.48281859 208.61 hangar props GA Hangar 8
1301 A none 
1300  39.20467576 -075.48225778  23.86 hangar props GA Hangar 7
1301 A none 
1300  39.20465432 -075.48239608 204.85 hangar props GA Hangar 6
1301 A none 
1300  39.20475383 -075.48246127  24.54 hangar props GA Hangar 5
1301 A none 
1300  39.20472934 -075.48258573 204.16 hangar props GA Hangar 4
1301 A none 
1300  39.20482272 -075.48265291  24.44 hangar props GA Hangar 3
1301 A none 
1300  39.20479976 -075.48276947 205.51 hangar props GA Hangar 2
1301 A none 
1300  39.20504745 -075.48411499 117.13 hangar props GA Hangar 1
1301 A none 
18  39.20439020 -075.48257404 1 New Airport Beacon 21
19  39.20504096 -075.48333600 1 New Windsock 20
99
