I
1050 Generated by WorldEditor 2.1.0r1

1   1163 0 0 KTSO Carroll County-Tolson
1300  40.56175434 -081.08101524 -27.97 hangar props Hangar 9-6
1301 A none 
1300  40.56161714 -081.08101526 150.47 hangar props Hangar 9-5
1301 A none 
1300  40.56169686 -081.08115594 -27.97 hangar props Hangar 9-4
1301 A none 
1300  40.56155784 -081.08115440 150.47 hangar props Hangar 9-3
1301 A none 
1300  40.56163837 -081.08129863 -27.97 hangar props Hangar 9-2
1301 A none 
1300  40.56149972 -081.08129332 150.47 hangar props Hangar 9-1
1301 A none 
1300  40.56267389 -081.07916785 152.88 hangar turboprops|props Hangar 8
1301 A none 
1300  40.56226394 -081.08043147 243.83 hangar turboprops|props Hangar 7
1301 A none 
1300  40.56205669 -081.08070780 152.99 hangar props Hangar 6-3
1301 A none 
1300  40.56199997 -081.08085392 152.99 hangar props Hangar 6-2
1301 A none 
1300  40.56194351 -081.08100117 152.99 hangar props Hangar 6-1
1301 A none 
1300  40.56185370 -081.08120887 152.99 hangar props Hangar 5-2
1301 A none 
1300  40.56178414 -081.08139207 152.99 hangar props Hangar 5-1
1301 A none 
1300  40.56170638 -081.08160161 152.99 hangar props Hangar 4
1301 A none 
1300  40.56163409 -081.08179112 152.99 hangar props Hangar 3
1301 A none 
1300  40.56152867 -081.08196692 152.23 hangar props Hangar 2
1301 A none 
1300  40.56136645 -081.08213991 105.93 hangar props Hangar 1-3
1301 A none 
1300  40.56133262 -081.08230716 -75.35 hangar props Hangar 1-2
1301 A none 
1300  40.56123549 -081.08219438 105.27 hangar props Hangar 1-1
1301 A none 
1300  40.56256174 -081.07963797 152.69 tie_down props Tie-Down 4
1301 A general_aviation 
1300  40.56250972 -081.07978545 152.69 tie_down props Tie-Down 3
1301 A general_aviation 
1300  40.56245801 -081.07993261 152.69 tie_down props Tie-Down 2
1301 A general_aviation 
1300  40.56240538 -081.08007891 152.69 tie_down props Tie-Down 1
1301 A general_aviation 
1300  40.56201778 -081.07913390 -26.89 tie_down props Tie-Down 16
1301 A general_aviation 
1300  40.56196296 -081.07928355 -26.49 tie_down props Tie-Down 15
1301 A general_aviation 
1300  40.56190904 -081.07942921 -26.49 tie_down props Tie-Down 14
1301 A general_aviation 
1300  40.56185614 -081.07957516 -26.49 tie_down props Tie-Down 13
1301 A general_aviation 
1300  40.56180222 -081.07972202 -26.49 tie_down props Tie-Down 12
1301 A general_aviation 
1300  40.56174924 -081.07986779 -26.49 tie_down props Tie-Down 11
1301 A general_aviation 
1300  40.56169561 -081.08001388 -26.49 tie_down props Tie-Down 10
1301 A general_aviation 
18  40.56155041 -081.08006925 1 Airport Beacon
19  40.56233624 -081.08122855 1 Airport Windsock
51 12270 CTAF
55 12550 Cleveland Approach
55 37187 Cleveland Approach
56 12550 Cleveland Departure
56 37187 Cleveland Departure
99
