I
1050 Generated by WorldEditor 2.3.0r2

1     50 0 0 EIBB Ballyboughal
111  53.50570005 -006.23839214
111  53.50570099 -006.23840770
111  53.50564587 -006.23845981
114  53.50564587 -006.23845981  53.50562635 -006.23849225
110 1 0.00 0.0000 New Taxiway 78
111  53.50578181 -006.23855588
111  53.50573498 -006.23858640
111  53.50571578 -006.23850235
112  53.50575724 -006.23841732  53.50576572 -006.23836949
111  53.50575724 -006.23841732
111  53.50579845 -006.23838224
111  53.50589169 -006.23832685
111  53.50593878 -006.23830802
111  53.50596959 -006.23842307
111  53.50590774 -006.23846880
112  53.50590774 -006.23846880  53.50589898 -006.23847670
111  53.50590070 -006.23849123
111  53.50590940 -006.23852289
111  53.50595020 -006.23870989
111  53.50644068 -006.23839949
111  53.50648591 -006.23861665
111  53.50632777 -006.23870731
111  53.50636567 -006.23890164
111  53.50603583 -006.23910561
111  53.50598427 -006.23901523
111  53.50601707 -006.23894500
111  53.50598909 -006.23882852
111  53.50593483 -006.23886525
111  53.50591764 -006.23889049
112  53.50586716 -006.23883180  53.50584871 -006.23879064
113  53.50586716 -006.23883180
110 5 0.00 0.0000 New Taxiway 78
111  53.50575724 -006.23841732
112  53.50575724 -006.23841732  53.50575924 -006.23840603
112  53.50575840 -006.23838203  53.50575691 -006.23836991
111  53.50575840 -006.23838203
111  53.50573630 -006.23827233
112  53.50573914 -006.23825508  53.50574275 -006.23824882
111  53.50573914 -006.23825508
112  53.50573914 -006.23825508  53.50575725 -006.23823319
112  53.50582264 -006.23817842  53.50583016 -006.23817636
111  53.50582264 -006.23817842
112  53.50582264 -006.23817842  53.50583110 -006.23817611
111  53.50583720 -006.23818438
111  53.50587948 -006.23827335
112  53.50587948 -006.23827335  53.50590294 -006.23830542
111  53.50593878 -006.23830802
111  53.50589169 -006.23832685
113  53.50579845 -006.23838224
130 Airport Boundary 81
111  53.50862744 -006.23651433
111  53.50830491 -006.23667539
111  53.50780254 -006.23713555
111  53.50658205 -006.23795823
111  53.50675988 -006.23880503
111  53.50585988 -006.23927749
111  53.50566711 -006.23853799
111  53.50522729 -006.23883698
111  53.50491453 -006.23935918
111  53.50446983 -006.23843620
111  53.50401079 -006.23654418
111  53.50345857 -006.23519123
111  53.50327287 -006.23403548
111  53.50331522 -006.23201977
111  53.50430400 -006.23141994
111  53.50807883 -006.22879430
111  53.50831340 -006.22874499
111  53.50840300 -006.22953110
111  53.50870761 -006.23025695
111  53.50880535 -006.23130601
111  53.50888354 -006.23396018
111  53.50896662 -006.23491885
113  53.50919424 -006.23621814
1300  53.50627782 -006.23879838 -249.88 tie_down props Farm Stand 3
1301 A general_aviation 
1300  53.50616834 -006.23886336 -249.88 tie_down props Farm Stand 2
1301 A general_aviation 
1300  53.50605923 -006.23893024 -249.88 tie_down props Farm Stand 1
1301 A general_aviation 
1300  53.50391476 -006.23178414  20.59 tie_down props Grass Tie Down 7
1301 A general_aviation 
1300  53.50553808 -006.23818055 -245.34 tie_down props Grass Tie Down 6
1301 A general_aviation 
1300  53.50543006 -006.23826310 -245.34 tie_down props Grass Tie Down 5
1301 A general_aviation 
1300  53.50532139 -006.23834675 -245.34 tie_down props Grass Tie Down 4
1301 A general_aviation 
1300  53.50521403 -006.23843151 -245.34 tie_down props Grass Tie Down 3
1301 A general_aviation 
1300  53.50510674 -006.23851406 -245.34 tie_down props Grass Tie Down 2
1301 A general_aviation 
1300  53.50499899 -006.23859585 -245.34 tie_down props Grass Tie Down 1
1301 A general_aviation 
99
