I
1100 Generated by WorldEditor 1.6.0r1

1     92 1 0 GFLL Freetown_Lungi
111  08.62008431 -013.20965946
112  08.61951833 -013.20943915  08.61925908 -013.20914383
111  08.61946039 -013.20875240
111  08.61981018 -013.20808873
112  08.61981018 -013.20808873  08.61992840 -013.20783154
111  08.61984864 -013.20753421
111  08.62010416 -013.20836348
112  08.62001113 -013.20835470  08.61996883 -013.20842784
111  08.62001113 -013.20835470
111  08.61971591 -013.20891549
112  08.61991975 -013.20935542  08.62025404 -013.20941890
113  08.62029891 -013.20900959
110 2 0.00 12.0000 New Taxiway 74
112  08.61780221 -013.20155455  08.61762179 -013.20160815
111  08.61780221 -013.20155455
111  08.61640010 -013.20199580
111  08.61606624 -013.20183457
111  08.61527500 -013.19923620
111  08.61535159 -013.19911821
111  08.61453322 -013.19643599
111  08.61572280 -013.19606290
111  08.61587155 -013.19654849
112  08.61621461 -013.19667373  08.61647576 -013.19659176
111  08.61643243 -013.19636146
111  08.61666648 -013.19712690
112  08.61631266 -013.19699254  08.61605601 -013.19707452
111  08.61610268 -013.19730538
111  08.61671254 -013.19929096
112  08.61703856 -013.19940908  08.61729521 -013.19932559
111  08.61727212 -013.19910895
111  08.61750583 -013.19987408
112  08.61713626 -013.19973437  08.61687510 -013.19981331
111  08.61694548 -013.20006148
111  08.61728721 -013.20118138
112  08.61762237 -013.20126107  08.61789253 -013.20118061
111  08.61785049 -013.20100172
113  08.61806282 -013.20169685
110 1 0.00 12.0000 New Taxiway 72
111  08.62057214 -013.20068976
111  08.61860971 -013.20130192
112  08.61860971 -013.20130192  08.61842842 -013.20136304
111  08.61843468 -013.20152099
111  08.61825692 -013.20096277
112  08.61853308 -013.20105844  08.61873854 -013.20099488
111  08.61853308 -013.20105844
111  08.61927869 -013.20081968
112  08.61927869 -013.20081968  08.61942855 -013.20076589
111  08.61935753 -013.20049185
111  08.61818091 -013.19665162
112  08.61789126 -013.19642752  08.61770997 -013.19647886
111  08.61789126 -013.19642752
111  08.61722960 -013.19663829
112  08.61722960 -013.19663829  08.61698063 -013.19672386
111  08.61700187 -013.19687194
111  08.61685166 -013.19635709
112  08.61717118 -013.19643218  08.61742741 -013.19635884
111  08.61717118 -013.19643218
111  08.61781374 -013.19622985
112  08.61781374 -013.19622985  08.61800470 -013.19616140
111  08.61798328 -013.19600040
111  08.61781155 -013.19544580
113  08.61886542 -013.19511175
110 1 0.00 12.0000 New Taxiway 75
111  08.61587155 -013.19654849
112  08.61620810 -013.19665940  08.61643924 -013.19658593
111  08.61643243 -013.19636146
111  08.61666648 -013.19712690
112  08.61632141 -013.19700801  08.61610662 -013.19707095
113  08.61610268 -013.19730538
130 Airport Boundary 92
111  08.62128176 -013.20100081
111  08.61989568 -013.20153000
111  08.62305337 -013.21216029
111  08.62237410 -013.21349720
111  08.61977635 -013.21107405
111  08.61899611 -013.20905011
111  08.61841781 -013.20724900
111  08.61715106 -013.20578212
111  08.61681143 -013.20532720
111  08.61574662 -013.20354467
111  08.61505818 -013.20148362
111  08.61451659 -013.19987749
111  08.61371799 -013.19727798
111  08.61378225 -013.19622890
111  08.61369964 -013.19494771
111  08.61290103 -013.19214396
111  08.61241453 -013.18912669
111  08.61031246 -013.18250727
111  08.61048687 -013.17792103
111  08.61074389 -013.17776320
111  08.61036754 -013.17650059
111  08.61123040 -013.17622207
111  08.61164347 -013.17749397
111  08.61243289 -013.17729901
111  08.61589349 -013.18885749
111  08.61847288 -013.19022226
113  08.61948261 -013.19477145
120 Linear Feature 88
111  08.61648469 -013.19952941 2
111  08.61621004 -013.19942465 1
112  08.61590632 -013.19930455  08.61585795 -013.19909880 1
115  08.61610637 -013.19911415
120 Linear Feature 88
111  08.61631227 -013.19926595 1
111  08.61625714 -013.19922530
111  08.61623128 -013.19920624 1
115  08.61610637 -013.19911415
120 Linear Feature 86
111  08.61593326 -013.19788438 1
115  08.61597745 -013.19782947
120 Linear Feature 86
111  08.61612552 -013.19857314 1
115  08.61616971 -013.19851823
120 Linear Feature 86
111  08.61681271 -013.20078243 1
115  08.61685690 -013.20072752
120 Linear Feature 86
111  08.61554276 -013.19779883 1
115  08.61548438 -013.19775364
120 Linear Feature 86
111  08.61603396 -013.19947619 1
115  08.61605620 -013.19940465
120 Linear Feature 86
111  08.61573502 -013.19848759 1
115  08.61567664 -013.19844240
120 Linear Feature 86
111  08.61664796 -013.20143331 1
115  08.61658958 -013.20138812
120 Linear Feature 86
111  08.61623367 -013.20027409 1
115  08.61625963 -013.20018123
120 Linear Feature 86
111  08.61642221 -013.20069688 1
115  08.61636382 -013.20065169
120 Linear Feature 86
111  08.61575437 -013.19810667 1
112  08.61548299 -013.19794887  08.61542286 -013.19773158 1
111  08.61568465 -013.19768362 2
115  08.61586108 -013.19746440
120 Linear Feature 86
111  08.61594663 -013.19879543 1
112  08.61567525 -013.19863762  08.61561513 -013.19842033 1
111  08.61587692 -013.19837238 2
115  08.61607995 -013.19812009
120 Linear Feature 86
111  08.61663382 -013.20100472 1
112  08.61636244 -013.20084691  08.61630231 -013.20062962 1
111  08.61656410 -013.20058167 2
115  08.61676714 -013.20032938
120 Linear Feature 86
111  08.61575437 -013.19810667 1
115  08.61590819 -013.19791554
120 Linear Feature 86
111  08.61594663 -013.19879543 1
115  08.61610045 -013.19860429
120 Linear Feature 86
111  08.61682096 -013.20129114 2
115  08.61698114 -013.20109209
120 Linear Feature 86
111  08.61663382 -013.20100472 1
115  08.61678764 -013.20081358
120 Linear Feature 85
111  08.61593190 -013.19735894 1
112  08.61608729 -013.19687735  08.61635426 -013.19678183
111  08.61608729 -013.19687735
112  08.61608729 -013.19687735  08.61581488 -013.19695266 1
115  08.61570563 -013.19661849
120 Linear Feature 85
111  08.61677551 -013.20011955 1
112  08.61692751 -013.19961771  08.61719629 -013.19952403
111  08.61692751 -013.19961771
112  08.61692751 -013.19961771  08.61665147 -013.19970037 1
115  08.61654461 -013.19936397
120 Linear Feature 83
111  08.61565467 -013.19609575 3 102
111  08.61580448 -013.19658598 3 102
112  08.61622915 -013.19671382  08.61657195 -013.19660775
111  08.61622915 -013.19671382
112  08.61622915 -013.19671382  08.61650239 -013.19663025 3 102
115  08.61643243 -013.19636146
120 Linear Feature 83
111  08.61666648 -013.19712690 3 102
112  08.61628164 -013.19693473  08.61600045 -013.19702369 3 102
111  08.61603213 -013.19733107 3 102
111  08.61664466 -013.19933259 3 102
112  08.61705651 -013.19947345  08.61738906 -013.19937568
111  08.61705651 -013.19947345
112  08.61705651 -013.19947345  08.61734877 -013.19937837 3 102
115  08.61727761 -013.19912412
120 Linear Feature 83
111  08.61750583 -013.19987408 3 102
112  08.61711559 -013.19967034  08.61681902 -013.19975930
111  08.61711559 -013.19967034
112  08.61711559 -013.19967034  08.61678416 -013.19977071 3 102
111  08.61687482 -013.20008869 3 102
111  08.61721754 -013.20121019 3 102
112  08.61763451 -013.20131891  08.61797732 -013.20121284
111  08.61763451 -013.20131891
112  08.61763451 -013.20131891  08.61791755 -013.20123109 3 102
115  08.61785049 -013.20100172
120 Linear Feature 81
111  08.61806282 -013.20169685 3 102
112  08.61778310 -013.20149653  08.61758198 -013.20155422
111  08.61778310 -013.20149653 3 102
115  08.61638277 -013.20193676
120 Linear Feature 80
111  08.61177210 -013.18199577 4
115  08.61170314 -013.18177206
120 Linear Feature 80
111  08.61191555 -013.18308752 4
115  08.61202827 -013.18287228
120 Linear Feature 80
111  08.61986341 -013.20854330 4
115  08.61966914 -013.20844025
120 Linear Feature 80
111  08.61606223 -013.19729808 4
115  08.61585163 -013.19661801
120 Linear Feature 80
111  08.61629555 -013.19692824 5
115  08.61622915 -013.19671382
120 Linear Feature 80
111  08.61691365 -013.20004157 4
115  08.61670175 -013.19933534
120 Linear Feature 80
111  08.61711559 -013.19967034 5
115  08.61705651 -013.19947345
120 Linear Feature 80
111  08.61740805 -013.20161238 4
115  08.61729216 -013.20121739
120 Linear Feature 80
111  08.61769459 -013.20152267 5
115  08.61763451 -013.20131891
120 Linear Feature 80
111  08.62017812 -013.20958790 4
111  08.62012198 -013.20939133 4
115  08.62012198 -013.20939133
120 Linear Feature 87
111  08.61671169 -013.20026208 2
115  08.61644055 -013.20018008
120 Linear Feature 73
111  08.61730018 -013.19950073 1
111  08.61692751 -013.19961771 1
111  08.61614757 -013.19986253 1
112  08.61611375 -013.20015184  08.61625143 -013.20032497 1
115  08.61644055 -013.20018008
120 Linear Feature 73
111  08.61645996 -013.19676037 1
115  08.61608729 -013.19687735
120 Linear Feature 73
111  08.61786436 -013.20136326 1
111  08.61751760 -013.20147210 1
111  08.61677669 -013.20170624 1
112  08.61658967 -013.20153152  08.61658471 -013.20131949 1
115  08.61682096 -013.20129114
120 Linear Feature 71
111  08.61751760 -013.20147210 1
112  08.61711628 -013.20123469  08.61701640 -013.20091325
111  08.61711628 -013.20123469 1
111  08.61677551 -013.20011955 1
111  08.61654461 -013.19936397 1
111  08.61593190 -013.19735894 1
111  08.61570563 -013.19661849 1
115  08.61562754 -013.19636297
120 Linear Feature 78
111  08.61284504 -013.18396393 1
111  08.61272274 -013.18356372 1
112  08.61231459 -013.18316694  08.61197614 -013.18298160
111  08.61231459 -013.18316694 1
111  08.61169455 -013.18282621
112  08.61169455 -013.18282621  08.61160870 -013.18277611 1
112  08.61143881 -013.18214038  08.61161381 -013.18172125
111  08.61143881 -013.18214038
112  08.61143881 -013.18214038  08.61159400 -013.18177803 1
112  08.61226245 -013.18205745  08.61234665 -013.18232963
111  08.61226245 -013.18205745 1
115  08.61238956 -013.18247339
120 Linear Feature 79
111  08.62036120 -013.20855968 1
111  08.62051622 -013.20906693
112  08.62051622 -013.20906693  08.62059093 -013.20932475 1
112  08.61975208 -013.20944816  08.61940488 -013.20923035
111  08.61975208 -013.20944816
112  08.61975208 -013.20944816  08.61937631 -013.20921257 1
111  08.61963734 -013.20874356 1
111  08.61995881 -013.20813378
112  08.61995881 -013.20813378  08.62011703 -013.20782040 1
111  08.62002873 -013.20747170 1
115  08.61983947 -013.20685237
120 Linear Feature 84
111  08.61697850 -013.19749016 1
111  08.61685207 -013.19707646 1
112  08.61645996 -013.19676037  08.61620205 -013.19684105
111  08.61645996 -013.19676037
112  08.61645996 -013.19676037  08.61671522 -013.19667700 1
111  08.61661494 -013.19630047 1
115  08.61647957 -013.19585749
120 Linear Feature 84
111  08.61781495 -013.20022736 1
111  08.61769251 -013.19982670 1
112  08.61730018 -013.19950073  08.61704227 -013.19958141
111  08.61730018 -013.19950073
112  08.61730018 -013.19950073  08.61755544 -013.19941737 1
111  08.61746230 -013.19907336 1
115  08.61733190 -013.19864662
120 Linear Feature 84
111  08.61837201 -013.20205028 1
111  08.61825304 -013.20166094 1
112  08.61786436 -013.20136326  08.61760644 -013.20144393
111  08.61786436 -013.20136326
112  08.61786436 -013.20136326  08.61811962 -013.20127989 1
111  08.61803177 -013.20093689 1
115  08.61790731 -013.20052959
21  08.61248982 -013.18433347 2 287.5100 3.00 New Light Fixture 29
21  08.62033837 -013.20676251 2 106.9900 3.00 New Light Fixture 29
14  08.61583986 -013.20121104  49.21 0 New Tower Viewpoint 23
1300  08.61553445 -013.19696258 287.48 misc jets GA 2
1301 C none 
1300  08.61505186 -013.19712528 287.48 misc jets GA 1
1301 C none 
1300  08.61573071 -013.19762640  50.92 misc jets 6
1301 D none 
1300  08.61592297 -013.19831516  50.92 misc jets GATE 5
1301 D none 
1300  08.61686057 -013.20124192  50.92 misc jets GATE 1
1301 D none 
1300  08.61650669 -013.20020008 -16.50 misc jets GATE 3
1301 D none 
1300  08.61629304 -013.19945631 -20.59 misc jets GATE 4
1301 D none 
1300  08.61661015 -013.20052444  51.15 misc jets GATE 2
1301 D none 
18  08.61178633 -013.18486806 1 New Airport Beacon 28
19  08.61207131 -013.17884982 0 New Windsock 27
19  08.62214827 -013.21183518 0 New Windsock 25
53 12190 GND
54 11810 TWR
55 11910 APP
99
