I
1050 Generated by WorldEditor 2.1.0r1

1    541 0 0 LEMR La Morgal
112  43.43651194 -005.83143501  43.43651598 -005.83143515 20
112  43.43652054 -005.83142445  43.43652078 -005.83141673 20
114  43.43651279 -005.83141264  43.43650865 -005.83141244 20
120 Linear Feature 26
112  43.43649316 -005.83142248  43.43649260 -005.83143880 1
112  43.43651138 -005.83145031  43.43652111 -005.83145063 1
112  43.43653211 -005.83142547  43.43653269 -005.83140729 1
114  43.43651342 -005.83139766  43.43650346 -005.83139718 1
120 Linear Feature 25
111  43.43086364 -005.83239292 1
111  43.43135194 -005.83233277 1
115  43.43552606 -005.83181861
120 Linear Feature 24
111  43.43103124 -005.83273644 1
112  43.43110549 -005.83267852  43.43113390 -005.83265483 1
112  43.43119037 -005.83256210  43.43121174 -005.83251977 1
112  43.43126842 -005.83241210  43.43129315 -005.83236911 1
116  43.43135194 -005.83233277  43.43136980 -005.83232523
120 Linear Feature 23
111  43.43099255 -005.83230116 4
115  43.43102688 -005.83285459
14  43.43549544 -005.83213762   9.84 0 New Tower Viewpoint 6
1300  43.43617904 -005.83147621 -62.41 tie_down props Tie Down 05
1301 A general_aviation 
1300  43.43631136 -005.83138202 -62.41 tie_down props Tie Down 04
1301 A general_aviation 
1300  43.43668322 -005.83134896 -102.71 tie_down props Tie Down 03
1301 A general_aviation 
1300  43.43681207 -005.83140186 -102.71 tie_down props Tie Down 02
1301 A general_aviation 
1300  43.43692110 -005.83148546 -173.32 tie_down props Tie Down 01
1301 A general_aviation 
99
