A
1000 Generated by Infinite Flight Airport Editing (World Parser)/AB

1     5092 0 0 KPOY Powell Muni
120 Linear Feature 45
111  44.86616950 -108.78680207   1 
115  44.86621389 -108.78684935 
120 Linear Feature 45
111  44.86616916 -108.78709654   1 
115  44.86612429 -108.78705016 
120 Linear Feature 45
111  44.86624297 -108.78667216   1 
115  44.86628736 -108.78671943 
120 Linear Feature 45
111  44.86609702 -108.78722793   1 
115  44.86605216 -108.78718155 
120 Linear Feature 45
111  44.86630991 -108.78653840   1 
115  44.86635430 -108.78658568 
120 Linear Feature 45
111  44.86603144 -108.78736302   1 
115  44.86598658 -108.78731664 
120 Linear Feature 44
111  44.86642661 -108.78660130   1 
111  44.86643935 -108.78657653   1 
115  44.86645169 -108.78655254 
120 Linear Feature 44
111  44.86597653 -108.78716761   1 
111  44.86596354 -108.78719212   1 
115  44.86595096 -108.78721586 
120 Linear Feature 44
111  44.86635841 -108.78672714   1 
111  44.86637115 -108.78670237   1 
115  44.86638349 -108.78667838 
120 Linear Feature 44
111  44.86604999 -108.78703769   1 
111  44.86603700 -108.78706220   1 
115  44.86602442 -108.78708594 
120 Linear Feature 44
111  44.86628627 -108.78685853   1 
111  44.86629901 -108.78683376   1 
115  44.86631135 -108.78680976 
120 Linear Feature 44
111  44.86611557 -108.78690947   1 
111  44.86610258 -108.78693397   1 
115  44.86609000 -108.78695772 
120 Linear Feature 44
111  44.86622200 -108.78698807   1 
111  44.86623474 -108.78696330   1 
115  44.86624708 -108.78693930 
120 Linear Feature 44
111  44.86618249 -108.78677757   1 
111  44.86616950 -108.78680207   1 
115  44.86615692 -108.78682582 
120 Linear Feature 44
111  44.86615642 -108.78712130   1 
111  44.86616916 -108.78709654   1 
115  44.86618150 -108.78707254 
120 Linear Feature 44
111  44.86625596 -108.78664765   1 
111  44.86624297 -108.78667216   1 
115  44.86623039 -108.78669590 
120 Linear Feature 44
111  44.86608428 -108.78725269   1 
111  44.86609702 -108.78722793   1 
115  44.86610936 -108.78720393 
120 Linear Feature 44
111  44.86632290 -108.78651390   1 
111  44.86630991 -108.78653840   1 
115  44.86629733 -108.78656215 
120 Linear Feature 44
111  44.86601870 -108.78738778   1 
111  44.86603144 -108.78736302   1 
115  44.86604378 -108.78733902 
120 Linear Feature 43
111  44.86605973 -108.78652070   1 
112  44.86599702 -108.78618325  44.86587434 -108.78605343   1 
115  44.86538360 -108.78552333 
120 Linear Feature 42
111  44.86572296 -108.78718566   1 
112  44.86568264 -108.78683595  44.86557274 -108.78670613   1 
115  44.86505133 -108.78619046 
120 Linear Feature 41
111  44.86615267 -108.78632997   1 
111  44.86605973 -108.78652070   1 
111  44.86572296 -108.78718566   1 
112  44.86556551 -108.78737618  44.86545778 -108.78740300   1 
112  44.86528027 -108.78732836  44.86515353 -108.78720021   1 
111  44.86277106 -108.78482082   1 
112  44.86250697 -108.78485002  44.86240744 -108.78503492   1 
111  44.86235074 -108.78516574   1 
116  44.86232906 -108.78533702  44.86234207 -108.78543030 
120 Linear Feature 40
111  44.86575104 -108.78748171   1 
116  44.86572296 -108.78718566  44.86576317 -108.78709840 
120 Linear Feature 39
111  44.86615594 -108.78760019   1 
116  44.86591866 -108.78765583  44.86582897 -108.78756856 
120 Linear Feature 38
111  44.86618355 -108.78793777   1 
112  44.86615594 -108.78760019  44.86621470 -108.78748237   1 
115  44.86658582 -108.78677114 
120 Linear Feature 37
111  44.86664255 -108.78872522   1 
116  44.86659065 -108.78835394  44.86645070 -108.78817685 
120 Linear Feature 36
111  44.86635858 -108.78930834   1 
112  44.86607454 -108.78932347  44.86594012 -108.78918800   1 
115  44.86556258 -108.78880870 
120 Linear Feature 35
111  44.86690116 -108.78866688   1 
112  44.86664255 -108.78872522  44.86656664 -108.78888389   1 
111  44.86635858 -108.78930834   1 
112  44.86643168 -108.78968122  44.86656101 -108.78980022   1 
115  44.86689840 -108.79013740 
120 Linear Feature 34
111  44.86793199 -108.78859237   1 
111  44.86765527 -108.78915566   1 
112  44.86742291 -108.78919440  44.86729406 -108.78906029   1 
111  44.86690116 -108.78866688   1 
111  44.86659065 -108.78835394   1 
111  44.86618355 -108.78793777   1 
111  44.86591866 -108.78765583   1 
111  44.86575104 -108.78748171   1 
116  44.86556551 -108.78737618  44.86550636 -108.78738810 
14   44.86722650 -108.78825037    6 0 New Tower Viewpoint 27
15   44.86758097 -108.78883464 320.24 GA Parking
15   44.86513200 -108.78667171  50.29 Hangers
18   44.86941600 -108.79091300 1 BCN
19   44.86600054 -108.79101100 1 Windsock
50 11927 AWOS 3
51 12270 CTAF/UNICOM


130 Airport Boundary
111  044.86193466 -108.79461670
111  044.86197281 -108.79959106
111  044.87600327 -108.79921722
111  044.87607956 -108.79906464
111  044.87639999 -108.79841614
111  044.87508774 -108.79408264
111  044.87147522 -108.78680420
111  044.87132645 -108.78652954
111  044.86747742 -108.78184509
111  044.86734772 -108.78175354
111  044.86250687 -108.78469849
111  044.86247253 -108.78474426
111  044.86220551 -108.78525543
113  044.86213303 -108.78540802
99
