I
1050 Generated by WorldEditor

1    169 1 0 NZHN Hamilton
111 -37.86692392  175.32736219
111 -37.86703322  175.32786710
111 -37.86690830  175.32789804
111 -37.86681338  175.32747564
111 -37.86684280  175.32745112
111 -37.86681557  175.32743148
113 -37.86680939  175.32745791
110 2 0.00 0.0000 building
111 -37.86639199  175.32732256
111 -37.86643040  175.32714025
111 -37.86661803  175.32720769
111 -37.86657976  175.32739326
113 -37.86656069  175.32738702
110 2 0.00 0.0000 building
111 -37.86558962  175.32886029
111 -37.86555780  175.32868651
111 -37.86613922  175.32847208
111 -37.86616635  175.32867147
113 -37.86569629  175.32882537
110 2 0.00 0.0000 building
111 -37.86766421  175.32746610
111 -37.86778766  175.32805444
111 -37.86751882  175.32815712
113 -37.86739674  175.32756736
110 2 0.00 0.0000 building
111 -37.86501473  175.33017856
111 -37.86491242  175.33015156
111 -37.86496054  175.32985920
111 -37.86502894  175.32987314
111 -37.86498215  175.32981814
111 -37.86511018  175.32958365
111 -37.86518102  175.32964770
111 -37.86520581  175.32954865
111 -37.86543811  175.32965765
111 -37.86541627  175.32972981
111 -37.86543717  175.32973805
111 -37.86543002  175.32975967
111 -37.86552909  175.32980406
111 -37.86539128  175.33023909
111 -37.86537768  175.33023268
111 -37.86526325  175.33017579
111 -37.86526908  175.33014743
111 -37.86522875  175.33012851
111 -37.86524773  175.33004812
111 -37.86528678  175.33006550
111 -37.86532799  175.32990840
111 -37.86536260  175.32992410
111 -37.86540609  175.32975530
111 -37.86518873  175.32966578
113 -37.86505850  175.32989348
110 2 0.00 0.0000 building
111 -37.86478818  175.33033452
111 -37.86487134  175.33031696
111 -37.86489518  175.33045461
113 -37.86481091  175.33047216
110 2 0.00 0.0000 building
111 -37.86456789  175.32902333
111 -37.86468164  175.32888553
111 -37.86491441  175.32920526
111 -37.86486818  175.32926728
111 -37.86499200  175.32943417
113 -37.86493004  175.32950288
110 2 0.00 0.0000 building
111 -37.86424715  175.32799434
111 -37.86469442  175.32784971
111 -37.86468301  175.32779367
111 -37.86473081  175.32777762
111 -37.86477511  175.32798020
111 -37.86484415  175.32795552
111 -37.86485785  175.32802357
111 -37.86475517  175.32805708
111 -37.86476131  175.32808830
111 -37.86473320  175.32809656
111 -37.86477345  175.32831385
111 -37.86459734  175.32837606
111 -37.86458711  175.32833088
111 -37.86456314  175.32833816
111 -37.86457854  175.32840922
111 -37.86445323  175.32845371
111 -37.86444355  175.32841661
111 -37.86434370  175.32845232
113 -37.86433064  175.32839784
110 2 0.00 0.0000 building
111 -37.86445064  175.32714409
111 -37.86440228  175.32693876
111 -37.86445849  175.32692056
111 -37.86457402  175.32688216
111 -37.86460283  175.32700886
111 -37.86470832  175.32697399
111 -37.86473922  175.32711850
111 -37.86448370  175.32719678
111 -37.86451936  175.32734732
111 -37.86427485  175.32742021
113 -37.86422579  175.32722192
110 2 0.00 0.0000 building
111 -37.86443041  175.32665189
111 -37.86431388  175.32668672
111 -37.86434444  175.32681994
111 -37.86411157  175.32690236
111 -37.86405683  175.32668498
111 -37.86403293  175.32659595
111 -37.86397075  175.32661860
111 -37.86392623  175.32642481
111 -37.86399322  175.32639855
111 -37.86401051  175.32648023
111 -37.86409153  175.32644807
111 -37.86409772  175.32647442
111 -37.86425085  175.32641674
111 -37.86427785  175.32653642
113 -37.86439620  175.32649871
110 2 0.00 270.0000 Terminal
111 -37.86633576  175.33582549
111 -37.86635318  175.33590517
111 -37.86638207  175.33589413
111 -37.86642582  175.33610339
111 -37.86640021  175.33611283
111 -37.86642899  175.33626459
111 -37.86545565  175.33660977
111 -37.86544309  175.33655228
111 -37.86536460  175.33658000
111 -37.86530782  175.33634067
111 -37.86536568  175.33631851
113 -37.86532654  175.33615471
110 2 0.00 0.0000 Concrete apron
111 -37.86664859  175.33520287
111 -37.86674128  175.33560777
111 -37.86670486  175.33562111
111 -37.86672506  175.33569850
111 -37.86633576  175.33582549
111 -37.86532654  175.33615471
111 -37.86460577  175.33638984
113 -37.86451714  175.33598529
110 1 0.00 0.0000 Primary taxiway
111 -37.86562169  175.33289648 102
112 -37.86548832  175.33304228 -37.86546741  175.33309849
111 -37.86547902  175.33321745
111 -37.86577542  175.33456635
111 -37.86553698  175.33464310
111 -37.86536343  175.33388560
111 -37.86535583  175.33385242
111 -37.86522920  175.33329972
112 -37.86515126  175.33317195 -37.86511553  175.33314205 102
113 -37.86494919  175.33313929
110 1 0.00 0.0000 Secondary taxiway
112 -37.86132634  175.33303695 -37.86132518  175.33304799
111 -37.86133217  175.33307676
111 -37.86138056  175.33328976
111 -37.86150928  175.33385474
111 -37.86144332  175.33387901
111 -37.86131760  175.33330911
111 -37.86115729  175.33258050
112 -37.86114284  175.33248743 -37.86114248  175.33246560
112 -37.86115714  175.33240857 -37.86117415  175.33236983
112 -37.86121284  175.33234112 -37.86122845  175.33233160
111 -37.86194248  175.33207003
111 -37.86271150  175.33179910
111 -37.86386660  175.33137228
111 -37.86493420  175.33098432
111 -37.86583692  175.33066289
111 -37.86588204  175.33055860
112 -37.86589293  175.33052406 -37.86589266  175.33050603
111 -37.86588251  175.33048877
111 -37.86578808  175.33043511
111 -37.86581989  175.33034629
111 -37.86591263  175.33038747
112 -37.86593868  175.33037102 -37.86594689  175.33035715
111 -37.86595563  175.33032788
111 -37.86610561  175.33039792
111 -37.86609098  175.33045055
112 -37.86609080  175.33046464 -37.86609219  175.33047167
111 -37.86609574  175.33047528
112 -37.86620221  175.33053210 -37.86626019  175.33056303
111 -37.86620221  175.33053210
112 -37.86620221  175.33053210 -37.86621491  175.33053345
112 -37.86666351  175.33035452 -37.86666561  175.33035276
111 -37.86666629  175.33034791
111 -37.86667890  175.33043573
112 -37.86667221  175.33043202 -37.86666837  175.33043225
111 -37.86385867  175.33144977
112 -37.86380788  175.33150931 -37.86379023  175.33153988
111 -37.86379987  175.33159953
111 -37.86388097  175.33196052
111 -37.86390517  175.33206965
111 -37.86396770  175.33234906
111 -37.86409064  175.33289815
112 -37.86409724  175.33290681 -37.86410355  175.33291173
111 -37.86410590  175.33291383
111 -37.86402697  175.33294225
112 -37.86403189  175.33293165 -37.86403236  175.33292972
111 -37.86403215  175.33291971
111 -37.86390645  175.33237466
111 -37.86384144  175.33209249
111 -37.86381682  175.33198376
111 -37.86372747  175.33159857
112 -37.86367886  175.33155773 -37.86365907  175.33154682
111 -37.86362045  175.33154456
111 -37.86273781  175.33188461
111 -37.86196103  175.33215225
112 -37.86126071  175.33239459 -37.86125612  175.33239604
112 -37.86121611  175.33245798 -37.86119463  175.33249919
112 -37.86120881  175.33256308 -37.86121000  175.33256809
111 -37.86127402  175.33285957
112 -37.86128706  175.33289046 -37.86129725  175.33290194
111 -37.86131082  175.33289896
111 -37.86154275  175.33280938
111 -37.86156755  175.33291894
113 -37.86134029  175.33301342
111 -37.86384144  175.33209249
111 -37.86390517  175.33206965
111 -37.86388097  175.33196052
113 -37.86381682  175.33198376
110 1 0.00 0.0000 Asphalt apron
111 -37.86664859  175.33520287
111 -37.86451714  175.33598529
111 -37.86439177  175.33545126
111 -37.86468979  175.33535120
111 -37.86483668  175.33529564 102
111 -37.86534149  175.33494612 102
112 -37.86548002  175.33479432 -37.86552508  175.33470614 102
111 -37.86553698  175.33464310
111 -37.86577542  175.33456635
112 -37.86591384  175.33491172 -37.86599428  175.33499110
111 -37.86591384  175.33491172
112 -37.86591384  175.33491172 -37.86592574  175.33492386 102
112 -37.86595481  175.33494191 -37.86596840  175.33494926
111 -37.86595481  175.33494191
112 -37.86595481  175.33494191 -37.86608179  175.33501057 102
111 -37.86614003  175.33499846 102
111 -37.86659912  175.33495490
111 -37.86661693  175.33504721
113 -37.86662983  175.33511162
110 1 0.00 0.0000 Runway shoulder
111 -37.87476473  175.32895911
111 -37.87478363  175.32904425
112 -37.87358922  175.32947715 -37.87356263  175.32948644
111 -37.87358922  175.32947715
112 -37.87358922  175.32947715 -37.87358850  175.32945942
113 -37.87358498  175.32939386
110 1 0.00 0.0000 Runway shoulder
111 -37.85895714  175.33539989
111 -37.85878735  175.33546387
111 -37.85874629  175.33547896
111 -37.85576203  175.33657567
111 -37.85574186  175.33648464
113 -37.85894015  175.33532310
110 1 0.25 15.9000 Backtaxi asphalt
112 -37.85846584  175.33486316 -37.85850201  175.33487080
111 -37.85880974  175.33473497
111 -37.85883119  175.33483061
111 -37.85563032  175.33599222
111 -37.85561247  175.33591432
111 -37.85776500  175.33513505
111 -37.85771638  175.33495014
111 -37.85778304  175.33492669
112 -37.85801764  175.33470511 -37.85820603  175.33464403
111 -37.85801764  175.33470511
112 -37.85801764  175.33470511 -37.85816986  175.33464785
113 -37.85833871  175.33478867
110 1 0.00 0.0000 Backtaxi asphalt
111 -37.87489466  175.32953606
112 -37.87492239  175.32967767 -37.87492239  175.32969087
112 -37.87465435  175.33004484 -37.87442045  175.33008678
112 -37.87431086  175.32994843 -37.87422888  175.32988175
111 -37.87431086  175.32994843
112 -37.87431086  175.32994843 -37.87422811  175.32986515
111 -37.87413035  175.32990913
111 -37.87372524  175.33004696
113 -37.87370266  175.32996864
110 1 0.00 0.0000 Minor taxiway
111 -37.86431310  175.33337132
112 -37.86429341  175.33344212 -37.86429153  175.33346269
111 -37.86429631  175.33351670
111 -37.86441633  175.33398626
111 -37.86446844  175.33418591
111 -37.86447749  175.33422080
112 -37.86476191  175.33526146 -37.86476871  175.33527792
111 -37.86476191  175.33526146
112 -37.86476191  175.33526146 -37.86478249  175.33530590
111 -37.86483668  175.33529564
111 -37.86468979  175.33535120
112 -37.86470853  175.33532037 -37.86471321  175.33530141
111 -37.86471318  175.33526547
111 -37.86446540  175.33435599
112 -37.86440651  175.33428662 -37.86437750  175.33426646
111 -37.86431916  175.33428920
112 -37.85889898  175.33626150 -37.85883278  175.33628782
111 -37.85889898  175.33626150
112 -37.85889898  175.33626150 -37.85888359  175.33626833
112 -37.85882076  175.33636308 -37.85881466  175.33637503
111 -37.85882076  175.33636308
112 -37.85882076  175.33636308 -37.85880556  175.33639284
111 -37.85877118  175.33650660
111 -37.85872275  175.33649283
111 -37.85875297  175.33630622
112 -37.85876728  175.33629323 -37.85877488  175.33628360
111 -37.85877979  175.33626649
112 -37.85883236  175.33595443 -37.85884359  175.33586435
111 -37.85883236  175.33595443
112 -37.85883236  175.33595443 -37.85883337  175.33593885
112 -37.85883257  175.33589596 -37.85883108  175.33587847
111 -37.85874629  175.33547896
111 -37.85878735  175.33546387
112 -37.85888900  175.33589955 -37.85889108  175.33591927
112 -37.85889097  175.33596501 -37.85889001  175.33597503
111 -37.85889097  175.33596501
112 -37.85889097  175.33596501 -37.85887895  175.33605301
112 -37.85884222  175.33621257 -37.85884266  175.33621935
112 -37.85886453  175.33622305 -37.85886910  175.33622016
112 -37.85892920  175.33618310 -37.85896399  175.33616954
111 -37.86430780  175.33423039
112 -37.86438405  175.33415101 -37.86439824  175.33410156
111 -37.86439434  175.33406483
111 -37.86438122  175.33400007
111 -37.86425577  175.33349069
112 -37.86424118  175.33345192 -37.86423315  175.33343603
113 -37.86421126  175.33340821
110 1 0.00 0.0000 Minor taxiway/park
111 -37.86934230  175.32731100
111 -37.86974277  175.32716291
111 -37.86976878  175.32728616
112 -37.86973069  175.32733554 -37.86971911  175.32736487
111 -37.86972351  175.32741118
111 -37.86986810  175.32772527
111 -37.86992833  175.32770684
111 -37.86997183  175.32788946
111 -37.86991594  175.32790855
111 -37.87017057  175.32902478
112 -37.87018803  175.32905841 -37.87020060  175.32907250
111 -37.87021231  175.32906959
111 -37.87086933  175.32883500
112 -37.87104893  175.32879021 -37.87113693  175.32877979
112 -37.87118806  175.32878436 -37.87121338  175.32878665
111 -37.87261421  175.32902718
112 -37.87289247  175.32903771 -37.87300201  175.32902214
111 -37.87289247  175.32903771
112 -37.87289247  175.32903771 -37.87299977  175.32900839
111 -37.87329166  175.32890413
112 -37.87336496  175.32892397 -37.87340331  175.32894988
111 -37.87341380  175.32898298
111 -37.87353299  175.32949089
111 -37.87347746  175.32951159
111 -37.87336755  175.32903229
112 -37.87332764  175.32898040 -37.87330207  175.32896663
111 -37.87332764  175.32898040
112 -37.87332764  175.32898040 -37.87330207  175.32896663
111 -37.87326951  175.32898006
112 -37.87290371  175.32910622 -37.87286448  175.32911598
112 -37.87278524  175.32912174 -37.87275083  175.32912325
111 -37.87278524  175.32912174
112 -37.87278524  175.32912174 -37.87275083  175.32912325
111 -37.87261062  175.32910203
112 -37.87118661  175.32885147 -37.87116009  175.32884995
112 -37.87105729  175.32885655 -37.87097855  175.32886330
111 -37.87088334  175.32889965
111 -37.87010019  175.32918506
111 -37.87008262  175.32911783
112 -37.87012022  175.32908476 -37.87012408  175.32906305
111 -37.87012022  175.32908476
112 -37.87012022  175.32908476 -37.87012408  175.32906305
111 -37.87011550  175.32902020
112 -37.87001942  175.32861478 -37.87001496  175.32860590
111 -37.86999490  175.32861547
111 -37.86990878  175.32864288
111 -37.86976797  175.32868769
111 -37.86963281  175.32873070
111 -37.86949796  175.32877361
111 -37.86935776  175.32881823
111 -37.86934129  175.32882347
111 -37.86931956  175.32872696
111 -37.86928735  175.32858382
111 -37.86919370  175.32816777
111 -37.86977805  175.32796240
111 -37.86970954  175.32775850
112 -37.86972981  175.32774330 -37.86973015  175.32773643
111 -37.86972981  175.32774330
112 -37.86972981  175.32774330 -37.86973066  175.32772606
111 -37.86962997  175.32745687
112 -37.86957841  175.32739265 -37.86955179  175.32737138
111 -37.86952275  175.32737197
111 -37.86932077  175.32745627
113 -37.86929300  175.32733181
110 1 0.00 0.0000 Minor GA taxiway
111 -37.86692482  175.33024769
112 -37.86703189  175.33019398 -37.86705580  175.33017705
111 -37.86709357  175.33012659
112 -37.86726178  175.32986112 -37.86727143  175.32984182
111 -37.86728169  175.32979845
111 -37.86729541  175.32987532
111 -37.86737139  175.32980748
111 -37.86763919  175.32971123
111 -37.86765912  175.32963865
111 -37.86762560  175.32948251
111 -37.86779606  175.32942027
111 -37.86785949  175.32969865
111 -37.86783273  175.32970768
112 -37.86780582  175.32975237 -37.86780348  175.32976628
111 -37.86781711  175.32983568
111 -37.86770522  175.32987588
112 -37.86764136  175.32983665 -37.86761475  175.32982053
111 -37.86758380  175.32981477
111 -37.86739901  175.32988268
112 -37.86734092  175.32994603 -37.86729549  175.32999956
113 -37.86719022  175.33017473
110 1 0.00 0.0000 GA parking
112 -37.86926945  175.32872457 -37.86923342  175.32872898
111 -37.86921055  175.32874748
112 -37.86900857  175.32892940 -37.86900857  175.32893380
111 -37.86911490  175.32940067
111 -37.86855414  175.32960495
112 -37.86856142  175.32963604 -37.86856978  175.32965976
111 -37.86858372  175.32966476
111 -37.86845904  175.32971257
112 -37.86846704  175.32967366 -37.86846675  175.32965071
111 -37.86846378  175.32963787
111 -37.86802372  175.32979820
112 -37.86802937  175.32983632 -37.86803810  175.32984738
111 -37.86804948  175.32986196
111 -37.86792469  175.32990742
112 -37.86793140  175.32986835 -37.86793256  175.32984995
111 -37.86792260  175.32983504
111 -37.86789307  175.32984580
111 -37.86785949  175.32969865
111 -37.86779606  175.32942027
111 -37.86772767  175.32911140
111 -37.86778993  175.32909118
111 -37.86779855  175.32913744
111 -37.86864550  175.32883875
111 -37.86863309  175.32878704
111 -37.86895521  175.32867690
112 -37.86899175  175.32885928 -37.86899348  175.32886148
112 -37.86927791  175.32861444 -37.86928430  175.32860635
111 -37.86928735  175.32858382
113 -37.86931956  175.32872696
110 1 0.00 0.0000 roadway
111 -37.86446844  175.33418591
111 -37.86535583  175.33385242
111 -37.86536343  175.33388560
113 -37.86447749  175.33422080
110 1 0.00 180.0000 asphalt
111 -37.86505850  175.32989348
111 -37.86518873  175.32966578
111 -37.86540609  175.32975530
111 -37.86536260  175.32992410
111 -37.86532799  175.32990840
111 -37.86528678  175.33006550
111 -37.86524773  175.33004812
111 -37.86522875  175.33012851
111 -37.86526908  175.33014743
111 -37.86526325  175.33017579
111 -37.86537768  175.33023268
111 -37.86534038  175.33037119
111 -37.86511683  175.33024203
111 -37.86510161  175.33020429
113 -37.86501473  175.33017856
110 1 0.00 0.0000 asphalt
111 -37.86489921  175.33051521
111 -37.86480774  175.33048625
111 -37.86477650  175.33030160
111 -37.86482162  175.33026643
111 -37.86496539  175.33024277
111 -37.86509924  175.33029451
111 -37.86497947  175.33077979
113 -37.86485602  175.33071797
111 -37.86481091  175.33047216
111 -37.86489518  175.33045461
111 -37.86487134  175.33031696
113 -37.86478818  175.33033452
110 1 0.00 0.0000 asphalt
111 -37.86428231  175.32938494
111 -37.86425451  175.32895295
111 -37.86442805  175.32881106
111 -37.86456789  175.32902333
111 -37.86471880  175.32925240
111 -37.86469426  175.32928521
111 -37.86478705  175.32941739
111 -37.86466852  175.32957308
111 -37.86460415  175.32948528
113 -37.86431202  175.32943511
110 1 0.00 0.0000 asphalt
111 -37.86406807  175.32805565
111 -37.86414675  175.32802871
111 -37.86424715  175.32799434
111 -37.86433064  175.32839784
113 -37.86415930  175.32846435
110 1 0.00 0.0000 asphalt
111 -37.86385515  175.32675291
111 -37.86405683  175.32668498
111 -37.86411157  175.32690236
111 -37.86434444  175.32681994
111 -37.86431388  175.32668672
111 -37.86443041  175.32665189
111 -37.86447432  175.32684109
111 -37.86444294  175.32685150
111 -37.86445849  175.32692056
111 -37.86440228  175.32693876
111 -37.86445064  175.32714409
111 -37.86422579  175.32722192
111 -37.86427485  175.32742021
111 -37.86415913  175.32745457
111 -37.86413101  175.32734530
113 -37.86401989  175.32737805
110 2 0.00 0.0000 asphalt
111 -37.86725753  175.32966323
111 -37.86728802  175.32960869
111 -37.86762560  175.32948251
111 -37.86765912  175.32963865
111 -37.86763919  175.32971123
111 -37.86737139  175.32980748
111 -37.86729541  175.32987532
113 -37.86728169  175.32979845
110 1 0.00 0.0000 asphalt
111 -37.86661693  175.33504721
111 -37.86673742  175.33499847
112 -37.86685865  175.33500825 -37.86690299  175.33502403
112 -37.86699135  175.33507185 -37.86700823  175.33508489
111 -37.86699135  175.33507185
112 -37.86699135  175.33507185 -37.86705472  175.33535599
111 -37.86705472  175.33535599
111 -37.86755973  175.33518091
111 -37.86760244  175.33537079
111 -37.86723270  175.33548480
111 -37.86724820  175.33555377
111 -37.86712451  175.33559329
111 -37.86716030  175.33574670
111 -37.86713640  175.33575617
111 -37.86714478  175.33579759
111 -37.86705056  175.33586881
