I
1050 Generated by WorldEditor 2.1.0r1

1    849 0 0 F10 Henryetta Muni
111  35.40791507 -096.01446706
111  35.40791508 -096.01436529
111  35.40794857 -096.01436527
111  35.40794838 -096.01446898
111  35.40792061 -096.01446939
113  35.40792110 -096.01456862
110 1 0.00 0.0000 New Taxiway 1
111  35.40772036 -096.01564975
111  35.40772102 -096.01545040
111  35.40772168 -096.01525162
112  35.40772168 -096.01525162  35.40768885 -096.01513011
111  35.40760944 -096.01510902
111  35.40753515 -096.01510577
111  35.40753282 -096.01457072
111  35.40792110 -096.01456862
111  35.40792061 -096.01446939
111  35.40794838 -096.01446898
111  35.40827528 -096.01446411
111  35.40827597 -096.01506210
111  35.40792919 -096.01507013
111  35.40792911 -096.01510465
112  35.40792911 -096.01510465  35.40781466 -096.01513274
111  35.40780131 -096.01525179
111  35.40780147 -096.01545364
111  35.40780163 -096.01564719
112  35.40780163 -096.01564719  35.40784020 -096.01575354
111  35.40791250 -096.01577577
111  35.40791294 -096.01578712
111  35.40760221 -096.01579114
111  35.40760254 -096.01577624
114  35.40760254 -096.01577624  35.40769227 -096.01576800
130 Airport Boundary
111  35.40111091 -096.01673440
111  35.40110902 -096.01504434
111  35.40564069 -096.01504797
111  35.40603908 -096.01447506
111  35.40708402 -096.01445902
111  35.40708728 -096.01333324
111  35.40936526 -096.01334683
111  35.40937702 -096.01497182
111  35.41178385 -096.01508376
111  35.41294060 -096.01570109
111  35.41293942 -096.01670224
113  35.40553256 -096.01676988
120 HS-1
111  35.41161758 -096.01556800 54
111  35.41165694 -096.01555903 54
115  35.41169713 -096.01554988
120 HS-2
111  35.41126934 -096.01549257 54
111  35.41130765 -096.01550763 54
115  35.41134576 -096.01552261
120 HS-3
111  35.40772102 -096.01545040 54
115  35.40780147 -096.01545364
120 HS-4
111  35.40239591 -096.01546139 54
115  35.40244410 -096.01538086
120 HS-5
111  35.40208694 -096.01544559 54
115  35.40219073 -096.01549439
120 Linear Feature 13
112  35.40797842 -096.01450519  35.40797850 -096.01449663
111  35.40797842 -096.01450519 51
111  35.40792655 -096.01450379 1
111  35.40787184 -096.01450230
112  35.40787184 -096.01450230  35.40787256 -096.01451074 1
112  35.40787572 -096.01452503  35.40787756 -096.01453175
111  35.40787572 -096.01452503
112  35.40787572 -096.01452503  35.40787828 -096.01453438 1
112  35.40788602 -096.01454839  35.40789024 -096.01455464
111  35.40788602 -096.01454839
112  35.40788602 -096.01454839  35.40788917 -096.01455307 1
112  35.40789652 -096.01455998  35.40790033 -096.01456305
111  35.40789652 -096.01455998
112  35.40789652 -096.01455998  35.40790182 -096.01456425 1
112  35.40791365 -096.01456839  35.40791966 -096.01456978
111  35.40791365 -096.01456839
112  35.40791365 -096.01456839  35.40791605 -096.01456895 1
112  35.40792094 -096.01456941  35.40792340 -096.01456953
111  35.40792094 -096.01456941
112  35.40792094 -096.01456941  35.40792317 -096.01456952 51
112  35.40792763 -096.01456923  35.40792985 -096.01456901
111  35.40792763 -096.01456923
112  35.40792763 -096.01456923  35.40793413 -096.01456857 51
112  35.40794659 -096.01456313  35.40795260 -096.01455978
111  35.40794659 -096.01456313
112  35.40794659 -096.01456313  35.40795269 -096.01455973 51
112  35.40796313 -096.01454922  35.40796793 -096.01454340
111  35.40796313 -096.01454922
112  35.40796313 -096.01454922  35.40796788 -096.01454346 51
112  35.40797446 -096.01452882  35.40797713 -096.01452104
111  35.40797446 -096.01452882
114  35.40797446 -096.01452882  35.40797691 -096.01452168 51
120 Linear Feature 14
111  35.40792655 -096.01450379 1
115  35.40787572 -096.01452503
120 Linear Feature 14
111  35.40792655 -096.01450379 1
115  35.40788602 -096.01454839
120 Linear Feature 14
111  35.40792655 -096.01450379 1
115  35.40789652 -096.01455998
120 Linear Feature 14
111  35.40792655 -096.01450379 1
115  35.40791365 -096.01456839
120 Linear Feature 14
111  35.40792655 -096.01450379 51
115  35.40792763 -096.01456923
120 Linear Feature 14
111  35.40792655 -096.01450379 51
115  35.40794659 -096.01456313
120 Linear Feature 14
111  35.40792655 -096.01450379 51
115  35.40796313 -096.01454922
120 Linear Feature 14
111  35.40792655 -096.01450379 51
115  35.40797446 -096.01452882
120 Linear Feature 11
111  35.40806809 -096.01473981 51
111  35.40806808 -096.01469955 51
115  35.40806807 -096.01465930
120 Linear Feature 11
111  35.40806975 -096.01488884 51
111  35.40806974 -096.01484859 51
115  35.40806973 -096.01480833
120 Linear Feature 11
111  35.40807010 -096.01504075 51
111  35.40807009 -096.01500050 51
115  35.40807008 -096.01496025
120 Linear Feature 11
111  35.40786997 -096.01507415 51
111  35.40786996 -096.01503390 51
115  35.40786995 -096.01499365
120 Linear Feature 11
111  35.40786954 -096.01493190 51
111  35.40786953 -096.01489165 51
115  35.40786952 -096.01485140
120 Linear Feature 11
111  35.40786929 -096.01479128 51
111  35.40786928 -096.01475103 51
115  35.40786927 -096.01471078
120 Linear Feature 12
111  35.40806808 -096.01469955 51
115  35.40811433 -096.01469920
120 Linear Feature 12
111  35.40806974 -096.01484859 51
115  35.40811598 -096.01484824
120 Linear Feature 12
111  35.40807009 -096.01500050 51
115  35.40811634 -096.01500015
120 Linear Feature 12
111  35.40786996 -096.01503390 51
115  35.40791621 -096.01503355
120 Linear Feature 12
111  35.40786953 -096.01489165 51
115  35.40791577 -096.01489130
120 Linear Feature 12
111  35.40786928 -096.01475103 51
115  35.40791553 -096.01475068
120 Linear Feature 9
111  35.40816350 -096.01466193 51
111  35.40816350 -096.01462244 51
115  35.40816350 -096.01458295
120 Linear Feature 9
111  35.40816377 -096.01481393 51
111  35.40816377 -096.01477444 51
115  35.40816377 -096.01473495
120 Linear Feature 9
111  35.40816369 -096.01496431 51
111  35.40816369 -096.01492482 51
115  35.40816369 -096.01488533
120 Linear Feature 9
111  35.40796042 -096.01500045 51
111  35.40796042 -096.01496096 51
115  35.40796042 -096.01492147
120 Linear Feature 9
111  35.40796002 -096.01485959 51
111  35.40796002 -096.01482010 51
115  35.40796003 -096.01478061
120 Linear Feature 9
111  35.40795999 -096.01472022 51
111  35.40795999 -096.01468073 51
115  35.40796000 -096.01464124
120 Linear Feature 9
111  35.40758822 -096.01477221 51
111  35.40758822 -096.01473197 51
115  35.40758822 -096.01469173
120 Linear Feature 9
111  35.40758853 -096.01492311 51
111  35.40758853 -096.01488287 51
115  35.40758854 -096.01484263
120 Linear Feature 9
111  35.40758841 -096.01507490 51
111  35.40758841 -096.01503466 51
115  35.40758842 -096.01499441
120 Linear Feature 10
111  35.40816350 -096.01462244 51
115  35.40812044 -096.01462238
120 Linear Feature 10
111  35.40816377 -096.01477444 51
115  35.40812071 -096.01477438
120 Linear Feature 10
111  35.40816369 -096.01492482 51
115  35.40812063 -096.01492477
120 Linear Feature 10
111  35.40796042 -096.01496096 51
115  35.40791736 -096.01496091
120 Linear Feature 10
111  35.40796002 -096.01482010 51
115  35.40791696 -096.01482005
120 Linear Feature 10
111  35.40795999 -096.01468073 51
115  35.40791693 -096.01468067
120 Linear Feature 10
111  35.40758822 -096.01473197 51
115  35.40753995 -096.01473191
120 Linear Feature 10
111  35.40758853 -096.01488287 51
115  35.40754026 -096.01488281
120 Linear Feature 10
111  35.40758841 -096.01503466 51
115  35.40754014 -096.01503460
120 Linear Feature 8
111  35.41058444 -096.01583749 51
111  35.41114385 -096.01583701
112  35.41114385 -096.01583701  35.41128691 -096.01579993 51
111  35.41129936 -096.01563364 51
111  35.41130765 -096.01550763
112  35.41130765 -096.01550763  35.41138435 -096.01525325 51
112  35.41165694 -096.01555903  35.41167037 -096.01579323
111  35.41165694 -096.01555903 51
111  35.41165768 -096.01561158
112  35.41165768 -096.01561158  35.41164273 -096.01577390 51
115  35.41154392 -096.01580480
120 Linear Feature 7
112  35.40776332 -096.01565361  35.40779335 -096.01583155 51
111  35.40792537 -096.01584419 51
115  35.40849236 -096.01584411
120 Linear Feature 6
111  35.40710827 -096.01584828 51
111  35.40760092 -096.01584702
112  35.40760092 -096.01584702  35.40774577 -096.01582341 51
111  35.40776332 -096.01565361 51
115  35.40776423 -096.01511966
120 Linear Feature 5
112  35.40219326 -096.01579439  35.40213578 -096.01574229 51
111  35.40212885 -096.01566342 51
111  35.40212854 -096.01557600
112  35.40212854 -096.01557600  35.40214225 -096.01537930 51
111  35.40228435 -096.01537069 51
111  35.40232761 -096.01537041
112  35.40232761 -096.01537041  35.40246458 -096.01539288 51
111  35.40247969 -096.01556434 51
111  35.40248198 -096.01565234
112  35.40248198 -096.01565234  35.40249062 -096.01574407 51
115  35.40252733 -096.01579347
21  35.40998189 -096.01560535 1 180.1100 3.50 VASI-18
14  35.40733748 -096.01440306  15.00 0 Tower
1300  35.40763045 -096.01434284 -89.73 hangar turboprops|props Hangar 1
1301 A none 
1300  35.40758841 -096.01503466   0.25 tie_down props Tie-Down 1
1301 A general_aviation 
1300  35.40758853 -096.01488287   0.25 tie_down props Tie-Down 2
1301 A general_aviation 
1300  35.40758822 -096.01473197   0.25 tie_down props Tie-Down 3
1301 A general_aviation 
1300  35.40786996 -096.01503390 -179.69 tie_down props Tie-Down 4
1301 A general_aviation 
1300  35.40796042 -096.01496096   0.25 tie_down props Tie-Down 5
1301 A general_aviation 
1300  35.40786953 -096.01489165 -179.69 tie_down props Tie-Down 6
1301 A general_aviation 
1300  35.40796002 -096.01482010   0.25 tie_down props Tie-Down 7
1301 A general_aviation 
1300  35.40786928 -096.01475103 -179.69 tie_down props Tie-Down 8
1301 A general_aviation 
1300  35.40795999 -096.01468073   0.25 tie_down props Tie-Down 9
1301 A general_aviation 
1300  35.40807009 -096.01500050 -179.69 tie_down props Tie-Down 10
1301 A general_aviation 
1300  35.40816369 -096.01492482   0.25 tie_down props Tie-Down 11
1301 A general_aviation 
1300  35.40806974 -096.01484859 -179.69 tie_down props Tie-Down 12
1301 A general_aviation 
1300  35.40816377 -096.01477444   0.25 tie_down props Tie-Down 13
1301 A general_aviation 
1300  35.40806808 -096.01469955 -179.69 tie_down props Tie-Down 14
1301 A general_aviation 
1300  35.40816350 -096.01462244   0.25 tie_down props Tie-Down 15
1301 A general_aviation 
18  35.40759906 -096.01372257 1 BCN
19  35.40552549 -096.01653724 1 WS-LIT
51 12280 CTAF
99
