A
1000 Generated by Infinite Flight Airport Editing (World Parser)/AB

1     6990 0 0 KBPI BIG PINEY MARBLETON
112  42.57870410 -110.10242940  42.57876533 -110.10248345 
112  42.57888167 -110.10279112  42.57890616 -110.10284517 
111  42.57897658 -110.10292417 
111  42.57900413 -110.10284517 
111  42.57934397 -110.10314452 
111  42.57930723 -110.10319442 
111  42.57943581 -110.10330667 
111  42.57938377 -110.10341893 
111  42.57930110 -110.10336904 
111  42.57929679 -110.10341209 
111  42.57888961 -110.10306701 
111  42.57894290 -110.10300316 
112  42.57885412 -110.10290338  42.57884493 -110.10289506 
112  42.57873778 -110.10261650  42.57871635 -110.10256660 
111  42.57859388 -110.10243356 
112  42.57825099 -110.10214668  42.57822650 -110.10213005 
111  42.57812240 -110.10215084 
112  42.57794451 -110.10251965  42.57792427 -110.10258493 
111  42.57793758 -110.10275640 
111  42.57786675 -110.10289426 
111  42.57854807 -110.10349716 
111  42.57864391 -110.10359962 
111  42.57842242 -110.10407183 
111  42.57884253 -110.10443325 102 
112  42.57915174 -110.10470031  42.57928001 -110.10481102 102 
111  42.57937391 -110.10471361 
112  42.57949834 -110.10446483  42.57953981 -110.10436391 
111  42.57946377 -110.10423717 
111  42.57954154 -110.10408697 
111  42.58010251 -110.10460400 
111  42.57974236 -110.10533507 
112  42.57947276 -110.10511916  42.57939154 -110.10505109 102 
111  42.57928785 -110.10516140 102 
112  42.57906837 -110.10561905  42.57900443 -110.10575987 102 
113  42.57908047 -110.10587252 
111  42.57762092 -110.10126583 
111  42.57753788 -110.10120890 
111  42.57750142 -110.10131926 
113  42.57758337 -110.10137807 
110   1 1.00 147.80 New Taxiway 4
111  42.58701828 -110.11310390 
111  42.58706010 -110.11301870 
112  42.58717606 -110.11280181  42.58730723 -110.11279923 
111  42.58734525 -110.11273210 
111  42.58740038 -110.11261075 
111  42.58753535 -110.11272177 
113  42.58725210 -110.11329755 
110   1 1.00 147.80 New Taxiway 3
111  42.59279541 -110.11779095 
112  42.59276644 -110.11757668  42.59287375 -110.11757960 
111  42.59292203 -110.11750089 
111  42.59299393 -110.11735513 
111  42.59312484 -110.11747028 
113  42.59299178 -110.11777054 
110   4 1.00 147.80 New Taxiway 11
111  42.57721181 -110.10453965 
112  42.57669311 -110.10404486  42.57659949 -110.10393491 
111  42.57636671 -110.10367378 
111  42.57640720 -110.10353977 
112  42.57699674 -110.10413076  42.57720675 -110.10427851 
113  42.57727506 -110.10427508 
120 Linear Feature 25
111  42.57924391 -110.10305965  20 
115  42.57921005 -110.10312862 
120 Linear Feature 25
111  42.57915765 -110.10318884  20 
115  42.57912379 -110.10325782 
120 Linear Feature 25
111  42.57906171 -110.10290199  20 
115  42.57902785 -110.10297096 
120 Linear Feature 25
111  42.57897545 -110.10303118  20 
115  42.57894159 -110.10310016 
120 Linear Feature 25
111  42.57910686 -110.10294359  20 
115  42.57907300 -110.10301257 
120 Linear Feature 25
111  42.57902059 -110.10307279  20 
115  42.57898673 -110.10314176 
120 Linear Feature 25
111  42.57915281 -110.10298301  20 
115  42.57911895 -110.10305198 
120 Linear Feature 25
111  42.57906655 -110.10311220  20 
115  42.57903269 -110.10318118 
120 Linear Feature 25
111  42.57919796 -110.10302023  20 
115  42.57916410 -110.10308921 
120 Linear Feature 25
111  42.57911170 -110.10314943  20 
115  42.57907783 -110.10321840 
120 Linear Feature 25
111  42.57926407 -110.10308045  20 
115  42.57923021 -110.10314943 
120 Linear Feature 25
111  42.57917780 -110.10320964  20 
115  42.57914394 -110.10327862 
120 Linear Feature 25
111  42.57908187 -110.10292279  20 
115  42.57904801 -110.10299177 
120 Linear Feature 25
111  42.57899560 -110.10305198  20 
115  42.57896174 -110.10312096 
120 Linear Feature 25
111  42.57912701 -110.10296439  20 
115  42.57909315 -110.10303337 
120 Linear Feature 25
111  42.57904075 -110.10309359  20 
115  42.57900689 -110.10316257 
120 Linear Feature 25
111  42.57917297 -110.10300381  20 
115  42.57913911 -110.10307279 
120 Linear Feature 25
111  42.57908670 -110.10313300  20 
115  42.57905284 -110.10320198 
120 Linear Feature 25
111  42.57921811 -110.10304103  20 
115  42.57918425 -110.10311001 
120 Linear Feature 25
111  42.57913185 -110.10317023  20 
115  42.57909799 -110.10323921 
120 Linear Feature 21
111  42.57946751 -110.10503010   1 
116  42.57943984 -110.10470849  42.57949394 -110.10453627 
120 Linear Feature 20
111  42.57927221 -110.10507227   1 
116  42.57917378 -110.10479055  42.57906647 -110.10468216 
120 Linear Feature 19
111  42.57943984 -110.10470849   1 
116  42.57917378 -110.10479055  42.57898754 -110.10472913 
120 Linear Feature 18
111  42.57927221 -110.10507227   1 
116  42.57946751 -110.10503010  42.57957215 -110.10506985 
120 Linear Feature 13
111  42.57824049 -110.10529288   1 
111  42.57872784 -110.10572236   1 
116  42.57900434 -110.10563318  42.57910976 -110.10541022 
120 Linear Feature 12
111  42.57935516 -110.10625746   1 
111  42.57904236 -110.10598757   1 
112  42.57900434 -110.10563318  42.57909594 -110.10544308   1 
111  42.57927221 -110.10507227   1 
115  42.57943984 -110.10470849 
120 Linear Feature 24
111  42.57975453 -110.10458141   1 
115  42.57979775 -110.10462653 
120 Linear Feature 24
111  42.57968851 -110.10473030   1 
115  42.57973173 -110.10477542 
120 Linear Feature 24
111  42.57966147 -110.10481885   1 
115  42.57961786 -110.10477443 
120 Linear Feature 24
111  42.57972446 -110.10467901   1 
115  42.57968085 -110.10463459 
120 Linear Feature 24
111  42.57979048 -110.10453505   1 
115  42.57974687 -110.10449063 
120 Linear Feature 23
111  42.57982059 -110.10457754   1 
111  42.57979775 -110.10462653   1 
115  42.57977431 -110.10467551 
120 Linear Feature 23
111  42.57975457 -110.10472643   1 
111  42.57973173 -110.10477542   1 
115  42.57970828 -110.10482440 
120 Linear Feature 23
111  42.57959544 -110.10482378   1 
111  42.57961786 -110.10477443   1 
115  42.57964087 -110.10472507 
120 Linear Feature 23
111  42.57965844 -110.10468394   1 
111  42.57968085 -110.10463459   1 
115  42.57970387 -110.10458523 
120 Linear Feature 23
111  42.57972446 -110.10453999   1 
111  42.57974687 -110.10449063   1 
115  42.57976989 -110.10444127 
120 Linear Feature 17
111  42.57747233 -110.10377278   4 
115  42.57753843 -110.10383369 
120 Linear Feature 16
111  42.57734479 -110.10436953   1 
112  42.57735859 -110.10412588  42.57741840 -110.10399156   1 
111  42.57753571 -110.10372917   1 
112  42.57782323 -110.10362297  42.57798425 -110.10376666   1 
111  42.57917378 -110.10479055   1 
111  42.57946751 -110.10503010   1 
111  42.57957415 -110.10512666   1 
112  42.57978117 -110.10508690  42.57986063 -110.10498183   1 
115  42.57986063 -110.10498183 
120 Linear Feature 15
111  42.57915791 -110.10519299   4 
115  42.57923498 -110.10526188 
14   42.57899891 -110.10427610    6 0 New Tower Viewpoint 39
15   42.57879124 -110.10377729 269.32 Big Hanger
15   42.57946353 -110.10387309 231.90 Helipad
15   42.57968692 -110.10464088 144.05 Parking Ramp
18   42.57829745 -110.10233678 1 BCN
19   42.57789090 -110.10634299 1 New Windsock 38
50 13522 ASOS
51 12280 CTAF/UNICOM


130 Airport Boundary
111  042.57562637 -110.09352875
111  042.57664108 -110.11021423
111  042.59294128 -110.11788940
111  042.59312439 -110.11746979
113  042.57584763 -110.09345245
99
