I
1000 Generated by WorldEditor

1   7945 0 0 KAEJ CENTRAL COLORADO RGNL
111  38.80875140 -106.11924798
111  38.81397833 -106.12156287
112  38.81408687 -106.12155388  38.81413347 -106.12153213
111  38.81416390 -106.12146176
112  38.81429870 -106.12096074  38.81430505 -106.12091724
113  38.81427594 -106.12086862
111  38.81446397 -106.12094489
112  38.81439718 -106.12099779  38.81438023 -106.12104129
111  38.81426405 -106.12149181
112  38.81427062 -106.12162854  38.81429392 -106.12171010
111  38.81435743 -106.12172983
111  38.81865764 -106.12364160
112  38.81876326 -106.12362303  38.81879715 -106.12359585
111  38.81882692 -106.12353204
112  38.81895713 -106.12303252  38.81896349 -106.12299990
113  38.81894266 -106.12293968
111  38.82216465 -106.12518573
112  38.82225043 -106.12517449  38.82228544 -106.12515427
111  38.82232396 -106.12510708
112  38.82245700 -106.12458803  38.82246226 -106.12455432
111  38.82243950 -106.12449590
111  38.81912218 -106.12302111
112  38.81905852 -106.12308647  38.81904419 -106.12314162
111  38.81892165 -106.12358283
112  38.81893438 -106.12369926  38.81895348 -106.12375441
113  38.81899963 -106.12378914
130 Airport Boundary 235
111  38.82496397 -106.12914190
111  38.82089401 -106.12822371
111  38.80027583 -106.11749235
111  38.80018638 -106.11513949
111  38.80237790 -106.11410652
111  38.82608209 -106.12506654
113  38.82594792 -106.12770673
120 Linear Feature 214
111  38.80294620 -106.11683365 53
115  38.80298672 -106.11667642
120 Linear Feature 213
111  38.80281387 -106.11677598 51
111  38.80281959 -106.11675398 51
111  38.80270852 -106.11664184 51
111  38.80285634 -106.11663660 51
111  38.80285961 -106.11661774 51
111  38.80267994 -106.11661355 51
111  38.80254682 -106.11647627 51
111  38.80253702 -106.11650037 51
111  38.80264809 -106.11661669 51
111  38.80250598 -106.11661460 51
111  38.80250027 -106.11663660 51
113  38.80267667 -106.11664184 51
120 Linear Feature 212
111  38.80334055 -106.11654568 54
115  38.80324795 -106.11650298
120 Linear Feature 211
111  38.82445796 -106.12629808 51
112  38.82247988 -106.12542358  38.82248180 -106.12541864 51
111  38.82213325 -106.12527528 51
111  38.81897038 -106.12386411 51
111  38.81863916 -106.12372323 51
111  38.81429950 -106.12179664 51
111  38.81397975 -106.12165180 51
111  38.80872040 -106.11931918 51
111  38.80840001 -106.11917117 51
111  38.80337654 -106.11693470 51
112  38.80327325 -106.11678419  38.80324571 -106.11668633 51
111  38.80328201 -106.11658201 51
111  38.80342031 -106.11607881 51
115  38.80343956 -106.11604287
120 Linear Feature 210
111  38.82457357 -106.12658567 51
112  38.82455067 -106.12641391  38.82452608 -106.12635634 51
111  38.82445518 -106.12629691 51
112  38.82459987 -106.12627277  38.82463893 -106.12624491 51
115  38.82469104 -106.12616052
120 Linear Feature 208
111  38.82328555 -106.12467811 51
111  38.82274302 -106.12443295 51
112  38.82262265 -106.12444882  38.82256854 -106.12447538 51
111  38.82251498 -106.12457145 51
112  38.82249072 -106.12438998  38.82244616 -106.12428989 51
111  38.82241180 -106.12428715 51
115  38.82185938 -106.12404313
120 Linear Feature 204
111  38.82452200 -106.12718470 52
112  38.82461753 -106.12702319  38.82463151 -106.12697833 52
115  38.82479462 -106.12638314
120 Linear Feature 209
111  38.82224889 -106.12555790 51
112  38.82234358 -106.12544430  38.82237541 -106.12542387 51
111  38.82248204 -106.12541979 51
112  38.82238019 -106.12529926  38.82236109 -106.12524207 51
111  38.82236386 -106.12513167 51
112  38.82226878 -106.12525228  38.82221786 -106.12527475 51
111  38.82213669 -106.12527475 51
114  38.82222740 -106.12539527  38.82225446 -106.12546677 51
120 Linear Feature 207
111  38.82484124 -106.12556235 51
111  38.82483931 -106.12561426 51
111  38.82469104 -106.12616052 51
111  38.82457357 -106.12658567 51
111  38.82448113 -106.12692925 51
112  38.82438100 -106.12705531  38.82434034 -106.12708447 51
111  38.82425582 -106.12707261 51
111  38.82227865 -106.12619155 51
112  38.82216135 -106.12603876  38.82214504 -106.12594604 51
111  38.82215960 -106.12587023 51
111  38.82224889 -106.12555790 51
111  38.82236386 -106.12513167 51
115  38.82251498 -106.12457145
120 Linear Feature 223
111  38.80870146 -106.11893248 54
115  38.80861393 -106.11889164
120 Linear Feature 222
111  38.81434667 -106.12096187 51
112  38.81433536 -106.12079781  38.81431461 -106.12074454 51
111  38.81426421 -106.12068493 51
115  38.81370193 -106.12042748
120 Linear Feature 221
111  38.81428549 -106.12141273 54
115  38.81418863 -106.12136669
120 Linear Feature 220
111  38.81420980 -106.12148904 51
111  38.81434667 -106.12096187 51
112  38.81444470 -106.12084054  38.81450423 -106.12080684 51
111  38.81458826 -106.12082032 51
115  38.81512220 -106.12106072
120 Linear Feature 219
111  38.81429950 -106.12179664 51
112  38.81420980 -106.12165487  38.81419285 -106.12157875 51
111  38.81420980 -106.12148904 51
112  38.81411659 -106.12162497  38.81405940 -106.12166303 51
115  38.81397975 -106.12165180
120 Linear Feature 218
111  38.80878057 -106.11847439 51
112  38.80875329 -106.11828638  38.80872248 -106.11823201 51
111  38.80868151 -106.11819202 51
115  38.80811780 -106.11794491
120 Linear Feature 217
111  38.80863230 -106.11902562 51
111  38.80878057 -106.11847439 51
112  38.80886651 -106.11836002  38.80890502 -106.11832408 51
111  38.80900815 -106.11833347 51
115  38.80954767 -106.11857651
120 Linear Feature 216
111  38.80872040 -106.11931918 51
112  38.80863581 -106.11918288  38.80861305 -106.11910650 51
111  38.80863230 -106.11902562 51
112  38.80854827 -106.11914693  38.80849926 -106.11919187 51
115  38.80840001 -106.11917117
120 Linear Feature 228
111  38.81902165 -106.12303134 51
112  38.81899833 -106.12284459  38.81896559 -106.12277292 51
111  38.81891254 -106.12273427 51
115  38.81836809 -106.12249611
120 Linear Feature 227
111  38.81886417 -106.12358342 51
111  38.81902165 -106.12303134 51
112  38.81911873 -106.12290266  38.81915834 -106.12287873 51
111  38.81925082 -106.12288774 51
115  38.81978079 -106.12312060
120 Linear Feature 226
111  38.81863916 -106.12372323 51
112  38.81876673 -106.12370235  38.81882084 -106.12366354 51
111  38.81886417 -106.12358342 51
112  38.81888272 -106.12373974  38.81891296 -106.12381327 51
115  38.81897038 -106.12386411
120 Linear Feature 232
111  38.81894717 -106.12348392 54
115  38.81885510 -106.12344248
120 Linear Feature 231
111  38.82476573 -106.12606114 54
115  38.82468549 -106.12602400
120 Linear Feature 230
111  38.82244869 -106.12503516 54
115  38.82235590 -106.12499696
120 Linear Feature 234
111  38.82257100 -106.12659025 1
111  38.82259403 -106.12659874 1
115  38.82261633 -106.12660915
120 Linear Feature 234
111  38.82235360 -106.12649131 1
111  38.82237663 -106.12649981 1
115  38.82239893 -106.12651022
120 Linear Feature 234
111  38.82213619 -106.12639745 1
111  38.82215923 -106.12640595 1
115  38.82218152 -106.12641636
120 Linear Feature 234
111  38.82268014 -106.12663599 1
111  38.82270317 -106.12664449 1
115  38.82272547 -106.12665489
120 Linear Feature 234
111  38.82246274 -106.12653705 1
111  38.82248577 -106.12654555 1
115  38.82250806 -106.12655596
120 Linear Feature 234
111  38.82224533 -106.12644319 1
111  38.82226837 -106.12645169 1
115  38.82229066 -106.12646210
120 Linear Feature 234
111  38.82281300 -106.12655777 1
111  38.82278998 -106.12654919 1
115  38.82276771 -106.12653871
120 Linear Feature 234
111  38.82259560 -106.12645883 1
111  38.82257258 -106.12645026 1
115  38.82255031 -106.12643978
120 Linear Feature 234
111  38.82237820 -106.12636497 1
111  38.82235518 -106.12635640 1
115  38.82233291 -106.12634592
120 Linear Feature 234
111  38.82270386 -106.12651203 1
111  38.82268085 -106.12650345 1
115  38.82265857 -106.12649297
120 Linear Feature 234
111  38.82248646 -106.12641309 1
111  38.82246344 -106.12640452 1
115  38.82244117 -106.12639403
120 Linear Feature 234
111  38.82226906 -106.12631923 1
111  38.82224604 -106.12631066 1
115  38.82222377 -106.12630017
120 Linear Feature 233
111  38.82261246 -106.12653674 1
115  38.82259403 -106.12659874
120 Linear Feature 233
111  38.82239506 -106.12643781 1
115  38.82237663 -106.12649981
120 Linear Feature 233
111  38.82217766 -106.12634394 1
115  38.82215923 -106.12640595
120 Linear Feature 233
111  38.82272160 -106.12658248 1
115  38.82270317 -106.12664449
120 Linear Feature 233
111  38.82250420 -106.12648355 1
115  38.82248577 -106.12654555
120 Linear Feature 233
111  38.82228680 -106.12638969 1
115  38.82226837 -106.12645169
120 Linear Feature 233
111  38.82277142 -106.12661113 1
115  38.82278998 -106.12654919
120 Linear Feature 233
111  38.82255402 -106.12651220 1
115  38.82257258 -106.12645026
120 Linear Feature 233
111  38.82233662 -106.12641834 1
115  38.82235518 -106.12635640
120 Linear Feature 233
111  38.82266228 -106.12656539 1
115  38.82268085 -106.12650345
120 Linear Feature 233
111  38.82244488 -106.12646646 1
115  38.82246344 -106.12640452
120 Linear Feature 233
111  38.82222748 -106.12637260 1
115  38.82224604 -106.12631066
21  38.82268969 -106.12401936 2 162.2200 3.0 15  PAPI-4L
21  38.80522595 -106.11700182 2 342.2300 3.0 33  PAPI-4L
1300  38.82278998 -106.12654919  68.70 misc props GA 01
1300  38.82257258 -106.12645026  68.70 misc props GA 02
1300  38.82235518 -106.12635640  68.70 misc props GA 03
18  38.81593189 -106.12046495 1 BCN
19  38.82470045 -106.12572218 1 WS
19  38.80301332 -106.11652584 1 WS
50 13292 AWOS 3
51 12280 CTAF/UNICOM
99
