I
1050 Generated by WorldEditor 1.6.0r1

1     28 1 0 KDOV Dover AFB
111  39.12924762 -075.47770696
111  39.12933657 -075.47786740
111  39.12939030 -075.47782102
111  39.12922789 -075.47750852
111  39.12913770 -075.47758812
111  39.12914623 -075.47760256
111  39.12911357 -075.47763363
111  39.12914586 -075.47769906
111  39.12888780 -075.47792179
111  39.12852971 -075.47728252
111  39.12846706 -075.47733790
111  39.12841709 -075.47724763
111  39.12894458 -075.47674866
111  39.12786022 -075.47480260
112  39.12580311 -075.47111858  39.12579138 -075.47110042
111  39.12580311 -075.47111858
112  39.12580311 -075.47111858  39.12582424 -075.47105705
111  39.12579449 -075.47099961 20
112  39.12443981 -075.46857911  39.12442216 -075.46853974 20
111  39.12439111 -075.46831674
111  39.12438262 -075.46805422
111  39.12437752 -075.46791229
111  39.12436787 -075.46764966
111  39.12435738 -075.46736423
111  39.12434493 -075.46734884
112  39.12419468 -075.46705592  39.12412662 -075.46697923
111  39.12419468 -075.46705592
111  39.12424464 -075.46698139
111  39.12514685 -075.46691011
111  39.12559203 -075.46697570
111  39.12573978 -075.46727420
112  39.12573978 -075.46727420  39.12590764 -075.46716415
111  39.12601497 -075.46731089
111  39.12621723 -075.46766604
112  39.12616497 -075.46801450  39.12604993 -075.46814974
111  39.12616497 -075.46801450
111  39.12640837 -075.46843252
112  39.12640837 -075.46843252  39.12660831 -075.46830927
111  39.12675138 -075.46859301
111  39.12684392 -075.46876144
112  39.12682633 -075.46920477  39.12666491 -075.46941044
111  39.12682633 -075.46920477
111  39.12702162 -075.46954658
112  39.12702162 -075.46954658  39.12716420 -075.46943070
111  39.12731340 -075.46960267
111  39.12749927 -075.46992790
111  39.12764963 -075.47019676
112  39.12764963 -075.47019676  39.12781985 -075.47059135
111  39.12757272 -075.47080631
111  39.12658304 -075.47173411
113  39.13160249 -075.48067187
111  39.12727125 -075.46968454
112  39.12711836 -075.46959952  39.12702029 -075.46960546
111  39.12711836 -075.46959952
112  39.12711836 -075.46959952  39.12703973 -075.46960731
112  39.12701052 -075.46971447  39.12701412 -075.46974464
111  39.12730029 -075.47024551
112  39.12738273 -075.47023571  39.12742334 -075.47020006
111  39.12744198 -075.47010282
114  39.12742368 -075.46995434  39.12739690 -075.46988974
111  39.12682008 -075.46889863
112  39.12665919 -075.46858763  39.12658660 -075.46847402
111  39.12647183 -075.46850834
112  39.12638265 -075.46858440  39.12634376 -075.46864232
111  39.12638265 -075.46858440
112  39.12638265 -075.46858440  39.12632302 -075.46870693
111  39.12636756 -075.46881630
111  39.12654524 -075.46913699
114  39.12676026 -075.46915089  39.12687121 -075.46905598
112  39.12616075 -075.46774696  39.12613462 -075.46752241
111  39.12616075 -075.46774696
112  39.12616075 -075.46774696  39.12609281 -075.46757213
112  39.12597169 -075.46739062  39.12586120 -075.46723856
111  39.12597169 -075.46739062
112  39.12597169 -075.46739062  39.12584776 -075.46725204
112  39.12569659 -075.46760242  39.12577011 -075.46778673
111  39.12569659 -075.46760242
112  39.12569659 -075.46760242  39.12579514 -075.46782569
114  39.12592924 -075.46797443  39.12600389 -075.46803217
112  39.12521867 -075.46722960  39.12521755 -075.46715299
111  39.12521867 -075.46722960
112  39.12521867 -075.46722960  39.12519400 -075.46714865
111  39.12516227 -075.46708700
112  39.12499952 -075.46697152  39.12489617 -075.46695279
112  39.12474568 -075.46705044  39.12470854 -075.46712121
111  39.12465460 -075.46731605
112  39.12484871 -075.46747387  39.12495906 -075.46747387
114  39.12511449 -075.46743345  39.12516697 -075.46739703
111  39.12723907 -075.47029274
112  39.12723907 -075.47029274  39.12719820 -075.47021816
111  39.12706190 -075.46997540
111  39.12612988 -075.47083550
111  39.12637040 -075.47126684
111  39.12646091 -075.47118755
111  39.12655642 -075.47135450
111  39.12664326 -075.47127386
111  39.12654845 -075.47110446
111  39.12690044 -075.47077375
111  39.12699837 -075.47094547
111  39.12722154 -075.47074034
111  39.12712718 -075.47056657
111  39.12721532 -075.47048370
113  39.12715207 -075.47037008
111  39.12607101 -075.46965293
111  39.12580867 -075.46918778
111  39.12549324 -075.46947256
111  39.12565707 -075.46975726
111  39.12574728 -075.46967573
113  39.12585056 -075.46986148
111  39.12549644 -075.46862402
111  39.12516433 -075.46804305
111  39.12485118 -075.46833176
111  39.12501294 -075.46861646
111  39.12510315 -075.46853359
113  39.12527611 -075.46883496
111  39.12651908 -075.46924021
111  39.12630861 -075.46887041
111  39.12625394 -075.46877796
111  39.12598509 -075.46902050
111  39.12614551 -075.46930061
111  39.12619001 -075.46926258
113  39.12629607 -075.46944894
111  39.12593709 -075.46821125
111  39.12582510 -075.46801398
111  39.12564619 -075.46769036
111  39.12561043 -075.46762591
111  39.12534667 -075.46787583
111  39.12547484 -075.46810696
111  39.12551588 -075.46805962
113  39.12571672 -075.46842240
110 2 0.00 0.0000 New Taxiway 17
112  39.13581889 -075.46831964  39.13591296 -075.46883940
111  39.13581889 -075.46831964
112  39.13581889 -075.46831964  39.13586070 -075.46883362
111  39.13549852 -075.46884910
111  39.13452662 -075.46864052
111  39.13462499 -075.46834830
112  39.13478668 -075.46840953  39.13484222 -075.46841415
111  39.13493954 -075.46830130
114  39.13528161 -075.46794723  39.13536224 -075.46789910
110 2 0.00 0.0000 New Taxiway 16
111  39.12770961 -075.47243761
111  39.12740787 -075.47190526
111  39.12774105 -075.47159752
113  39.12803699 -075.47213061
110 2 0.00 0.0000 New Taxiway 16
111  39.12809937 -075.47313082
111  39.12779771 -075.47260037
111  39.12813093 -075.47229573
113  39.12843118 -075.47282437
110 2 0.00 0.0000 New Taxiway 16
111  39.12893260 -075.47461866
111  39.12863237 -075.47408181
111  39.12896456 -075.47377587
113  39.12926396 -075.47430982
110 2 0.00 0.0000 New Taxiway 16
111  39.12849055 -075.47382818
111  39.12818898 -075.47329352
111  39.12852170 -075.47298927
113  39.12882181 -075.47352126
110 2 0.00 0.0000 New Taxiway 16
111  39.12932228 -075.47531107
111  39.12902017 -075.47477849
111  39.12935411 -075.47447010
113  39.12965684 -075.47500422
110 2 0.00 0.0000 New Taxiway 16
111  39.12971214 -075.47600533
111  39.12941196 -075.47547605
111  39.12974459 -075.47516772
113  39.13004598 -075.47569839
110 2 0.00 0.0000 New Taxiway 16
111  39.13010145 -075.47670014
111  39.12980169 -075.47616927
