I
1050 Generated by WorldEditor 1.6.0r1

1    856 1 0 KPKB Mid-Ohio Valley Regional
1302 city Parkersburg
111  39.34370125 -081.43259940
111  39.34423351 -081.43253906
111  39.34423850 -081.43262203
111  39.34420000 -081.43262387
111  39.34420826 -081.43274398
111  39.34416865 -081.43274846
111  39.34416293 -081.43263309
111  39.34408785 -081.43263981
111  39.34409645 -081.43275608
111  39.34405581 -081.43276069
111  39.34404986 -081.43264644
111  39.34397594 -081.43265706
111  39.34398456 -081.43276799
111  39.34394036 -081.43277167
111  39.34393591 -081.43266105
111  39.34385880 -081.43266704
111  39.34386906 -081.43277721
111  39.34383127 -081.43278181
111  39.34382195 -081.43267034
113  39.34370442 -081.43268314
110 2 0.00 180.0000 New Taxiway 16
111  39.34449428 -081.43374747
111  39.34452686 -081.43367455
111  39.34456884 -081.43371506
113  39.34453626 -081.43378393
110 2 0.00 0.0000 New Taxiway 4
111  39.34376542 -081.43325936
111  39.34380225 -081.43325552
111  39.34384087 -081.43325245
111  39.34391811 -081.43324400
111  39.34395910 -081.43323862
111  39.34403118 -081.43323033
111  39.34407277 -081.43322726
111  39.34414585 -081.43321881
111  39.34418744 -081.43321266
111  39.34426341 -081.43320373
111  39.34430219 -081.43320000
111  39.34440090 -081.43318632
111  39.34440945 -081.43336774
111  39.34437269 -081.43337286
111  39.34432862 -081.43337862
111  39.34425475 -081.43338533
111  39.34421452 -081.43338933
111  39.34414222 -081.43339873
111  39.34409350 -081.43340334
111  39.34402503 -081.43341091
111  39.34398725 -081.43341368
111  39.34391168 -081.43342198
111  39.34386747 -081.43342751
113  39.34377893 -081.43344059
110 2 0.00 0.0000 New Taxiway 3
111  39.34373506 -081.43279619
111  39.34383127 -081.43278181
111  39.34386906 -081.43277721
111  39.34394036 -081.43277167
111  39.34398456 -081.43276799
111  39.34405581 -081.43276069
111  39.34409645 -081.43275608
111  39.34416865 -081.43274846
111  39.34420826 -081.43274398
111  39.34431013 -081.43273558
111  39.34432154 -081.43291719
111  39.34428162 -081.43292272
111  39.34423813 -081.43292641
111  39.34416469 -081.43293471
111  39.34412548 -081.43294024
111  39.34404955 -081.43294706
111  39.34401041 -081.43295279
111  39.34393694 -081.43296030
111  39.34389535 -081.43296338
111  39.34381966 -081.43297201
111  39.34378212 -081.43297628
113  39.34374508 -081.43297972
110 2 0.00 0.0000 New Taxiway 61
111  39.34596461 -081.43523531
111  39.34612149 -081.43492762
111  39.34633786 -081.43510421
113  39.34618238 -081.43542012
110 2 0.00 0.0000 New Taxiway 59
111  39.34428495 -081.43382603
111  39.34427145 -081.43361555
111  39.34431326 -081.43361182
111  39.34436722 -081.43360701
111  39.34440961 -081.43360323
113  39.34442311 -081.43381268
110 2 0.00 0.0000 New Taxiway 58
111  39.34499715 -081.43602664
111  39.34490374 -081.43605187
111  39.34478413 -081.43596813
111  39.34476280 -081.43600458
111  39.34476585 -081.43604694
111  39.34470566 -081.43617403
111  39.34461397 -081.43619463
111  39.34448141 -081.43608823
111  39.34446093 -081.43596498
111  39.34451885 -081.43583220
111  39.34455440 -081.43583050
111  39.34456625 -081.43580496
111  39.34456361 -081.43576921
111  39.34445830 -081.43568580
111  39.34444908 -081.43562962
111  39.34443861 -081.43556942
111  39.34450168 -081.43544111
111  39.34459299 -081.43541647
111  39.34503598 -081.43577821
111  39.34505504 -081.43589772
113  39.34504170 -081.43593099
110 2 0.00 0.0000 New Taxiway 57
111  39.34387899 -081.43499728
111  39.34388075 -081.43507392
111  39.34385678 -081.43507442
111  39.34383042 -081.43464364
111  39.34410165 -081.43462505
113  39.34412498 -081.43497456
110 2 0.00 0.0000 New Taxiway 56
111  39.34384288 -081.43440157
111  39.34384618 -081.43444919
111  39.34381865 -081.43445135
111  39.34377063 -081.43366664
111  39.34379374 -081.43366248
111  39.34379843 -081.43370539
111  39.34412772 -081.43366707
113  39.34417876 -081.43436751
110 2 0.00 0.0000 New Taxiway 49
111  39.33988040 -081.43189118
111  39.33995985 -081.43173017
111  39.34064757 -081.43229683
113  39.34057158 -081.43244578
110 1 0.00 0.0000 New Taxiway 13
111  39.34878617 -081.43800670
112  39.34876836 -081.43809009  39.34876910 -081.43811677
111  39.34880214 -081.43815283
112  39.34898841 -081.43831765  39.34902526 -081.43835958
111  39.34906109 -081.43844472
112  39.34908539 -081.43873689  39.34905002 -081.43885316
111  39.34904650 -081.43885669
111  39.34863506 -081.43968710
111  39.34748688 -081.43876312
112  39.34748688 -081.43876312  39.34745003 -081.43874025
111  39.34736012 -081.43874692
111  39.34800448 -081.43841425
112  39.34798237 -081.43847381  39.34797795 -081.43850717
111  39.34800264 -081.43854846
111  39.34865947 -081.43908266
112  39.34865947 -081.43908266  39.34871996 -081.43910874
111  39.34880097 -081.43902453
111  39.34895193 -081.43871704
112  39.34895120 -081.43854931  39.34893277 -081.43847593
111  39.34887278 -081.43841880
111  39.34858807 -081.43819368
112  39.34858807 -081.43819368  39.34855785 -081.43816890
113  39.34848607 -081.43816493
110 2 0.00 0.0000 New Taxiway 49
111  39.35209596 -081.44026041
111  39.35282544 -081.44200769
111  39.35373835 -081.44137357
111  39.35412071 -081.44230102
111  39.35295034 -081.44311684
111  39.35284913 -081.44287147
111  39.35261662 -081.44298196
111  39.35237766 -081.44344611
111  39.35236441 -081.44346998
111  39.35202880 -081.44319118
111  39.35226039 -081.44275341
111  39.35209052 -081.44261011
111  39.35226073 -081.44225352
111  39.35225527 -081.44222534
111  39.35235283 -081.44216707
111  39.35187130 -081.44101993
111  39.35217405 -081.44081171
113  39.35197606 -081.44033889
110 1 0.00 0.0000 New Taxiway 46
111  39.35079568 -081.43695790
112  39.35076832 -081.43706847  39.35077817 -081.43710562
111  39.35096570 -081.43755721
111  39.35159910 -081.43906595
111  39.35209596 -081.44026041
111  39.35197606 -081.44033889
112  39.35165150 -081.43956345  39.35163754 -081.43953797
111  39.35161538 -081.43953903
111  39.35152347 -081.43960067
111  39.35154730 -081.43966230
111  39.35136622 -081.43979372
111  39.35125327 -081.43954268
111  39.35144690 -081.43941414
111  39.35147563 -081.43947421
111  39.35155328 -081.43941944
112  39.35157093 -081.43937836  39.35156600 -081.43935607
111  39.35147613 -081.43915440
111  39.35084437 -081.43763947
112  39.35063306 -081.43713475  39.35061435 -081.43710036
113  39.35055221 -081.43707605
110 1 0.00 0.0000 New Taxiway 40
111  39.34647527 -081.43791316
111  39.34580829 -081.43736712
111  39.34554842 -081.43742531
112  39.34513771 -081.43744339  39.34501176 -081.43743459
111  39.34472438 -081.43737146
111  39.34447311 -081.43725930
111  39.34437822 -081.43724160
111  39.34443415 -081.43704723
111  39.34465770 -081.43715984
111  39.34483224 -081.43721869
111  39.34513349 -081.43726964
111  39.34549060 -081.43725538
112  39.34552369 -081.43719118  39.34552768 -081.43715138
111  39.34550596 -081.43711629
112  39.34541639 -081.43704101  39.34536600 -081.43699877
111  39.34541639 -081.43704101
112  39.34541639 -081.43704101  39.34533141 -081.43696979
112  39.34519995 -081.43686360  39.34518535 -081.43685472
111  39.34519995 -081.43686360
112  39.34519995 -081.43686360  39.34517669 -081.43684945
111  39.34511248 -081.43683151
111  39.34537668 -081.43621330
111  39.34588899 -081.43517114
111  39.34596461 -081.43523531
111  39.34618238 -081.43542012
111  39.34598323 -081.43584931
111  39.34648041 -081.43624506
111  39.34710345 -081.43675760
111  39.34760890 -081.43716785
112  39.34768031 -081.43719864  39.34769971 -081.43720324
111  39.34777225 -081.43719970
111  39.34743803 -081.43737354
112  39.34746374 -081.43731128  39.34746422 -081.43728793
111  39.34745192 -081.43725931
111  39.34702948 -081.43690182
112  39.34694579 -081.43688348  39.34691250 -081.43689858
111  39.34694579 -081.43688348
112  39.34694579 -081.43688348  39.34692171 -081.43689468
112  39.34656352 -081.43707664  39.34642497 -081.43714708
111  39.34656352 -081.43707664
112  39.34656352 -081.43707664  39.34649801 -081.43710995
111  39.34645062 -081.43713408
112  39.34642934 -081.43719644  39.34642650 -081.43723862
111  39.34645345 -081.43726614
113  39.34691037 -081.43764837
110 1 0.00 0.0000 New Taxiway 39
111  39.35502294 -081.43420929
112  39.35508932 -081.43407501  39.35509424 -081.43403679
112  39.35509613 -081.43393413  39.35507840 -081.43385260
112  39.35497698 -081.43378224  39.35495629 -081.43377715
111  39.35490209 -081.43378004
111  39.35441558 -081.43394816
111  39.35417526 -081.43405555
111  39.35378103 -081.43426490
111  39.35340847 -081.43445535
111  39.35341635 -081.43446936
112  39.35351235 -081.43457993  39.35354393 -081.43464178
111  39.35357260 -081.43474484
111  39.35363075 -081.43492353
111  39.35340296 -081.43503853
111  39.35342759 -081.43499430
112  39.35345700 -081.43491716  39.35346094 -081.43488659
112  39.35343374 -081.43475361  39.35339828 -081.43462750
112  39.35329561 -081.43458406  39.35326901 -081.43457515
111  39.35320225 -081.43457150
111  39.35040792 -081.43600750
111  39.35042527 -081.43605829
111  39.35054968 -081.43644871
111  39.35061947 -081.43649714
111  39.35027024 -081.43666938
112  39.35032113 -081.43658765  39.35033276 -081.43656553
112  39.35034576 -081.43640931  39.35033071 -081.43634120
111  39.35030636 -081.43628724
111  39.35030636 -081.43628724
112  39.35023987 -081.43621294  39.35020899 -081.43619389
111  39.35017622 -081.43618693
111  39.35004998 -081.43619806
111  39.34795070 -081.43729567
112  39.34792352 -081.43732471  39.34790710 -081.43734948
111  39.34792706 -081.43741948
112  39.34818794 -081.43763895  39.34822488 -081.43766372
111  39.34836442 -081.43766018
111  39.34801133 -081.43784495
112  39.34803103 -081.43777807  39.34803245 -081.43773876
111  39.34801543 -081.43771014
112  39.34772212 -081.43747201  39.34769533 -081.43745210
111  39.34765892 -081.43745821
111  39.34705311 -081.43776110
111  39.34706139 -081.43777180
111  39.34737481 -081.43802965
112  39.34749065 -081.43807244  39.34753036 -081.43807611
111  39.34758875 -081.43806327
111  39.34691322 -081.43842127
112  39.34693982 -081.43834612  39.34694146 -081.43831428
111  39.34692701 -081.43828880
111  39.34671036 -081.43810487
111  39.34647527 -081.43791316
111  39.34691037 -081.43764837
111  39.34743803 -081.43737354
111  39.34777225 -081.43719970
111  39.35355280 -081.43419587
111  39.35428143 -081.43381895
111  39.35488057 -081.43360983
112  39.35503967 -081.43361889  39.35511152 -081.43364886
111  39.35503967 -081.43361889
112  39.35503967 -081.43361889  39.35514287 -081.43365844
112  39.35518742 -081.43373201  39.35521796 -081.43377659
111  39.35526544 -081.43390933
113  39.35531035 -081.43404997
110 1 0.00 0.0000 New Taxiway 34
111  39.34403056 -081.43699996
111  39.34398817 -081.43691771
111  39.34395184 -081.43687890
112  39.34361862 -081.43647529  39.34352225 -081.43631800
112  39.34334678 -081.43597327  39.34322166 -081.43572569
111  39.34313007 -081.43517058
111  39.34291629 -081.43499451
111  39.34277696 -081.43487367
112  39.34272211 -081.43488644  39.34269460 -081.43489944
111  39.34268152 -081.43495595
111  39.34261503 -081.43400152
112  39.34267631 -081.43416337  39.34270008 -081.43419766
111  39.34305735 -081.43448295
111  39.34306927 -081.43449123
111  39.34301242 -081.43372083
112  39.34294879 -081.43355769  39.34290856 -081.43351513
111  39.34283973 -081.43346496
111  39.34265879 -081.43332108
112  39.34260546 -081.43334078  39.34258958 -081.43336049
111  39.34257422 -081.43340285
111  39.34254172 -081.43289718
112  39.34259695 -081.43303181  39.34262869 -081.43309420
111  39.34291188 -081.43331930
111  39.34316777 -081.43352162
112  39.34323558 -081.43350388  39.34327304 -081.43347433
111  39.34327291 -081.43340439
111  39.34322117 -081.43265037
111  39.34370125 -081.43259940
111  39.34370442 -081.43268314
111  39.34373299 -081.43306093
111  39.34373828 -081.43317381
111  39.34376090 -081.43348621
111  39.34376471 -081.43356995
111  39.34377063 -081.43366664
111  39.34381865 -081.43445135
111  39.34383042 -081.43464364
111  39.34385678 -081.43507442
111  39.34386127 -081.43514772
111  39.34444908 -081.43562962
111  39.34445830 -081.43568580
111  39.34456361 -081.43576921
111  39.34456625 -081.43580496
111  39.34455440 -081.43583050
111  39.34451885 -081.43583220
111  39.34446093 -081.43596498
111  39.34448141 -081.43608823
111  39.34461397 -081.43619463
111  39.34470566 -081.43617403
111  39.34476585 -081.43604694
111  39.34476280 -081.43600458
111  39.34478413 -081.43596813
111  39.34490374 -081.43605187
111  39.34499715 -081.43602664
111  39.34504170 -081.43593099
111  39.34537668 -081.43621330
111  39.34511248 -081.43683151
111  39.34450239 -081.43660952
112  39.34442050 -081.43666247  39.34438732 -081.43670537
111  39.34442050 -081.43666247
112  39.34442050 -081.43666247  39.34440690 -081.43668006
112  39.34437661 -081.43673619  39.34436235 -081.43676640
111  39.34437661 -081.43673619
112  39.34437661 -081.43673619  39.34435608 -081.43677968
112  39.34433860 -081.43688133  39.34433797 -081.43693058
111  39.34433860 -081.43688133
112  39.34433860 -081.43688133  39.34433754 -081.43696479
111  39.34439047 -081.43701194
111  39.34443415 -081.43704723
113  39.34437822 -081.43724160
110 1 0.00 0.0000 New Taxiway 33
111  39.34299420 -081.43960773
112  39.34306369 -081.43964438  39.34311854 -081.43965573
111  39.34326116 -081.43947179
111  39.34339254 -081.43911665
112  39.34404793 -081.43724704  39.34407448 -081.43716614
111  39.34403056 -081.43699996
111  39.34437822 -081.43724160
112  39.34414125 -081.43741033  39.34408059 -081.43756967
111  39.34352434 -081.43919376
112  39.34358018 -081.44005898  39.34358566 -081.44009326
111  39.34366169 -081.44011414
111  39.34339733 -081.44024812
112  39.34344837 -081.44013976  39.34344929 -081.44009483
111  39.34342388 -081.43974527
111  39.34338960 -081.43969207
112  39.34310975 -081.43980389  39.34304941 -081.43983935
113  39.34302277 -081.44000420
110 1 0.00 180.0000 New Taxiway 15
111  39.35237766 -081.44344611
111  39.35252317 -081.44357213
111  39.35226593 -081.44412491
111  39.35217108 -081.44404426
111  39.35219759 -081.44399620
111  39.35172675 -081.44362926
111  39.35173922 -081.44359901
111  39.35177508 -081.44362926
111  39.35198088 -081.44319376
111  39.35194969 -081.44316956
111  39.35196061 -081.44313730
111  39.35202880 -081.44319118
113  39.35236441 -081.44346998
110 1 0.00 0.0000 New Taxiway 31
111  39.34224871 -081.43456084
112  39.34211808 -081.43433052  39.34205376 -081.43428757
111  39.34178524 -081.43407342
112  39.34172087 -081.43406945  39.34169118 -081.43407677
111  39.34165528 -081.43410394
111  39.34132513 -081.43477636
111  39.34066425 -081.43424413
111  39.34104416 -081.43346362
111  39.34100357 -081.43343013
111  39.34072537 -081.43320056
111  39.34051663 -081.43302831
111  39.34031900 -081.43286522
111  39.34026682 -081.43282217
111  39.33994294 -081.43255490
111  39.33988608 -081.43250798
111  39.33969974 -081.43235421
111  39.33937379 -081.43208524
111  39.33959586 -081.43164977
111  39.33980961 -081.43181296
111  39.33988376 -081.43186678
111  39.33999852 -081.43160310
111  39.34018320 -081.43174638
111  39.34022542 -081.43165541
111  39.34151129 -081.43270672
111  39.34153943 -081.43323434
111  39.34193179 -081.43356004
111  39.34195703 -081.43358100
111  39.34205767 -081.43366492
112  39.34212485 -081.43368861  39.34215948 -081.43368312
113  39.34217880 -081.43361096
111  39.34057158 -081.43244578
111  39.34064757 -081.43229683
111  39.33995985 -081.43173017
113  39.33988040 -081.43189118
110 1 0.00 0.0000 New Taxiway 3
111  39.34213886 -081.43299646
112  39.34205149 -081.43281220  39.34200654 -081.43276504
111  39.34205149 -081.43281220
111  39.34151015 -081.43236568
111  39.34017325 -081.43127040
112  39.34006173 -081.43123497  39.33998434 -081.43123791
111  39.33991227 -081.43133026
111  39.33979536 -081.43157607
112  39.33976177 -081.43169715  39.33976516 -081.43174430
111  39.33980961 -081.43181296
111  39.33959586 -081.43164977
111  39.33981983 -081.43121054
112  39.33981983 -081.43121054  39.34001525 -081.43094996
111  39.34025050 -081.43113309
111  39.34158344 -081.43222774
113  39.34211789 -081.43265725
110 1 0.00 0.0000 New Taxiway 2
111  39.34368574 -081.44065477
112  39.34362932 -081.44079050  39.34362932 -081.44085412
111  39.34362932 -081.44079050
111  39.34368054 -081.44153738
111  39.34399435 -081.44616067
111  39.34399579 -081.44631344
112  39.34377253 -081.44665759  39.34358232 -081.44675344
111  39.34377253 -081.44665759
111  39.34347924 -081.44670000
111  39.34345545 -081.44638459
112  39.34368441 -081.44650995  39.34385581 -081.44647653
111  39.34386782 -081.44625552
111  39.34386102 -081.44617636
111  39.34354708 -081.44155235
111  39.34350326 -081.44086371
112  39.34350326 -081.44086371  39.34349670 -081.44081069
113  39.34342690 -081.44078940
110 1 0.00 0.0000 New Taxiway 1
111  39.34262822 -081.44015916
112  39.34255113 -081.44011079  39.34251826 -081.44012252
111  39.34255113 -081.44011079
111  39.34217629 -081.44030165
111  39.33887339 -081.44201824
111  39.33844651 -081.44194081
111  39.33816411 -081.44188873
112  39.33799174 -081.44191973  39.33789301 -081.44195924
112  39.33751682 -081.44223692  39.33743520 -081.44230376
111  39.33744587 -081.44242588
111  39.33750256 -081.44266161
112  39.33758484 -081.44296841  39.33761123 -081.44304118
111  39.33772881 -081.44310619
111  39.33793173 -081.44311645
111  39.33729525 -081.44342016
112  39.33738957 -081.44323608  39.33742075 -081.44313470
111  39.33738957 -081.44323608
112  39.33739741 -081.44303852  39.33737969 -081.44298678
111  39.33729685 -081.44276426
111  39.33721907 -081.44256126
112  39.33707265 -081.44246355  39.33700735 -081.44248290
112  39.33686067 -081.44259360  39.33678857 -081.44265516
111  39.33683233 -081.44283398
111  39.33687314 -081.44298788
112  39.33696355 -081.44329319  39.33699472 -081.44337381
111  39.33711183 -081.44342511
112  39.33711183 -081.44342511  39.33716103 -081.44345310
111  39.33729525 -081.44342016
111  39.33689245 -081.44363681
111  39.33670075 -081.44307336
111  39.33670075 -081.44307336
111  39.33651958 -081.44248880
112  39.33802945 -081.44170013  39.33805968 -081.44168791
111  39.33814168 -081.44170306
111  39.33878996 -081.44181822
112  39.33878996 -081.44181822  39.33885004 -081.44182701
111  39.33896454 -081.44178451
111  39.34212309 -081.44014082
111  39.34252856 -081.43992845
112  39.34252856 -081.43992845  39.34255917 -081.43992552
113  39.34260634 -081.43979198
130 Airport Boundary 1
111  39.33591839 -081.44542435
111  39.33539088 -081.44371147
111  39.33650999 -081.44305952
111  39.33632546 -081.44235078
111  39.33802293 -081.44148530
111  39.33897653 -081.44162663
111  39.34215222 -081.44001892
111  39.34179347 -081.43534910
111  39.34109874 -081.43473854
111  39.34052341 -081.43442274
111  39.34046371 -081.43410693
111  39.33904405 -081.43287243
111  39.33838518 -081.43293737
111  39.33756804 -081.43073017
111  39.33798987 -081.43054636
111  39.33831967 -081.43089968
111  39.33913128 -081.43093667
111  39.33991904 -081.43044446
111  39.34001703 -081.42945516
111  39.34108853 -081.42930090
111  39.34091821 -081.43097694
111  39.34144050 -081.43129113
111  39.34222852 -081.43124490
111  39.34293446 -081.43100970
111  39.34512057 -081.43259041
111  39.34504799 -081.43314673
111  39.34577027 -081.43381614
111  39.34616085 -081.43387562
111  39.34625246 -081.43377408
111  39.34655085 -081.43387562
111  39.34663461 -081.43367593
111  39.34695761 -081.43333769
111  39.34712556 -081.43352949
111  39.34684855 -081.43421771
111  39.34686818 -081.43423746
111  39.34674166 -081.43441797
111  39.34668277 -081.43438695
111  39.34651274 -081.43469390
111  39.34647348 -081.43509329
111  39.34660959 -081.43552992
111  39.34689228 -081.43561453
111  39.34763608 -081.43652334
111  39.34779313 -081.43657208
111  39.35154103 -081.43450335
111  39.35526183 -081.43285826
111  39.35556466 -081.43280989
111  39.35637463 -081.43454453
111  39.35661435 -081.43528156
111  39.35621633 -081.43567932
111  39.35570070 -081.43564423
111  39.35516687 -081.43625421
111  39.35302652 -081.43842783
111  39.35373117 -081.44082977
111  39.35578281 -081.43916205
111  39.35636417 -081.43978727
111  39.35593569 -081.44280747
111  39.35270161 -081.44482282
111  39.35240278 -081.44510490
111  39.35167101 -081.44482726
111  39.35157678 -081.44482239
111  39.35105287 -081.44338936
111  39.35174639 -081.44291169
111  39.35212878 -081.44228360
111  39.35213506 -081.44203988
111  39.35091240 -081.43942833
111  39.35116099 -081.43900600
111  39.35084416 -081.43802267
111  39.34851129 -081.44044211
111  39.34720620 -081.43960173
111  39.34374382 -081.44141004
111  39.34399392 -081.44471448
111  39.34431721 -081.44846714
111  39.34281292 -081.44988210
111  39.34223931 -081.44215823
111  39.34025561 -081.44315390
111  39.34032562 -081.44354613
111  39.33726838 -081.44553746
113  39.33710502 -081.44487368
120 Linear Feature 37
111  39.34291188 -081.43331930 54
111  39.34287687 -081.43338999 54
115  39.34283973 -081.43346496
120 Linear Feature 27
111  39.34151015 -081.43236568 54
111  39.34154725 -081.43229585 54
115  39.34158344 -081.43222774
120 Linear Feature 19
111  39.34368054 -081.44153738 54
111  39.34361603 -081.44154462 54
115  39.34354708 -081.44155235
120 Linear Feature 48
111  39.35159910 -081.43906595 56
115  39.35147613 -081.43915440
120 Linear Feature 35
111  39.34339254 -081.43911665 54
111  39.34345704 -081.43915439 54
115  39.34352434 -081.43919376
120 Linear Feature 47
111  39.35096570 -081.43755721 54
111  39.35090523 -081.43759821 54
115  39.35084437 -081.43763947
120 Linear Feature 20
111  39.34386102 -081.44617636 54
111  39.34392580 -081.44616874 54
115  39.34399435 -081.44616067
120 Linear Feature 43
111  39.34765892 -081.43745821 54
111  39.34776812 -081.43740311 54
111  39.34785037 -081.43736162 54
115  39.34792352 -081.43732471
120 Linear Feature 44
111  39.34671036 -081.43810487 54
111  39.34682214 -081.43789272 54
115  39.34706139 -081.43777180
120 Linear Feature 32
111  39.34172087 -081.43406945 54
111  39.34184903 -081.43380437 54
115  39.34195703 -081.43358100
120 Linear Feature 36
111  39.34305735 -081.43448295 54
111  39.34305123 -081.43480218 54
115  39.34291629 -081.43499451
120 Linear Feature 1
111  39.35490209 -081.43378004 54
111  39.35489115 -081.43369350 54
115  39.35488057 -081.43360983
120 Linear Feature 42
111  39.35017622 -081.43618693 54
111  39.35034752 -081.43609845 54
115  39.35042527 -081.43605829
120 Linear Feature 41
111  39.35320225 -081.43457150 54
111  39.35333307 -081.43450909 54
115  39.35341635 -081.43446936
120 Linear Feature 6
111  39.33670075 -081.44307336 54
111  39.33676458 -081.44304171 54
115  39.33687314 -081.44298788
120 Linear Feature 5
111  39.33729685 -081.44276426 54
111  39.33739882 -081.44271338 54
115  39.33750256 -081.44266161
120 Linear Feature 4
111  39.34217629 -081.44030165 54
111  39.34214932 -081.44022011 54
115  39.34212309 -081.44014082
120 Linear Feature 48
111  39.35394709 -081.44231212 1
112  39.35396173 -081.44223222  39.35395550 -081.44219877 1
112  39.35371567 -081.44165323  39.35369747 -081.44162326 1
115  39.35366065 -081.44162926
120 Linear Feature 47
111  39.35382130 -081.44239346 1
116  39.35376904 -081.44236874  39.35376188 -081.44234843
120 Linear Feature 46
111  39.35375510 -081.44244055 1
116  39.35376904 -081.44236874  39.35376235 -081.44232871
120 Linear Feature 45
112  39.35352295 -081.44178199  39.35351297 -081.44174500 1
115  39.35354139 -081.44170775
120 Linear Feature 44
111  39.35346590 -081.44175764 1
112  39.35352295 -081.44178199  39.35353825 -081.44180994 1
115  39.35376904 -081.44236874
120 Linear Feature 43
112  39.35357646 -081.44250175  39.35359281 -081.44253436 1
115  39.35364031 -081.44252338
120 Linear Feature 42
111  39.35356273 -081.44257615 1
116  39.35357646 -081.44250175  39.35356814 -081.44246985
120 Linear Feature 41
111  39.35334935 -081.44184025 1
116  39.35333323 -081.44192243  39.35334759 -081.44196777
120 Linear Feature 40
111  39.35327230 -081.44189437 1
112  39.35333323 -081.44192243  39.35334702 -081.44195588 1
115  39.35357646 -081.44250175
120 Linear Feature 39
111  39.35344892 -081.44265389 1
116  39.35338318 -081.44263586  39.35337094 -081.44260152
120 Linear Feature 38
111  39.35315441 -081.44197570 1
116  39.35313804 -081.44205294  39.35314962 -081.44209578
120 Linear Feature 37
111  39.35307866 -081.44202740 1
112  39.35313804 -081.44205294  39.35314523 -081.44208030 1
111  39.35338318 -081.44263586 1
112  39.35338257 -081.44267211  39.35337874 -081.44269565 1
115  39.35336674 -081.44270963
120 Linear Feature 36
111  39.35295800 -081.44211673 1
116  39.35294334 -081.44218551  39.35295054 -081.44221347
120 Linear Feature 35
112  39.35294334 -081.44218551  39.35292948 -081.44215325 1
