A
1050 Generated by WorldEditor 2.2.0r2

1   4378 0 0 KAAT Alturas Muni
1301 A general_aviation 
1300  41.48577666 -120.56347383 133.30 tie_down props Tiedown 14
1301 A general_aviation 
1300  41.48586269 -120.56335460 133.30 tie_down props Tiedown 13
1301 A general_aviation 
1300  41.48566048 -120.56309035 133.30 tie_down props Tiedown 12
1301 A general_aviation 
1300  41.48557109 -120.56320968 133.30 tie_down props Tiedown 11
1301 A general_aviation 
1300  41.48548609 -120.56332656 133.30 tie_down props Tiedown 10
1301 A general_aviation 
1300  41.48540009 -120.56344583 133.30 tie_down props Tiedown 09
1301 A general_aviation 
1300  41.48531387 -120.56356156 133.30 tie_down props Tiedown 08
1301 A general_aviation 
1300  41.48561365 -120.56337981 311.94 tie_down props Tiedown 07
1301 A general_aviation 
1300  41.48569978 -120.56326066 311.94 tie_down props Tiedown 06
1301 A general_aviation 
1300  41.48553747 -120.56294041 311.94 tie_down props Tiedown 05
1301 A general_aviation 
1300  41.48545276 -120.56305803 311.94 tie_down props Tiedown 04
1301 A general_aviation 
1300  41.48536578 -120.56317680 311.94 tie_down props Tiedown 03
1301 A general_aviation 
1300  41.48528164 -120.56329557 311.94 tie_down props Tiedown 02
1301 A general_aviation 
1300  41.48519577 -120.56341415 311.94 tie_down props Tiedown 01
1301 A general_aviation 
1300  41.48667985 -120.56205531   0.00 hangar props Hangar 04 - 01
1301 A none 
1300  41.48661376 -120.56191194  61.68 hangar props Hangar 04 - 02
1301 A none 
1300  41.48649039 -120.56191341 121.50 hangar props Hangar 04 - 03
1301 A none 
1300  41.48643090 -120.56205899 181.11 hangar props Hangar 04 - 04
1301 A none 
1300  41.48649589 -120.56220089 -118.84 hangar props Hangar 04 - 05
1301 A none 
1300  41.48662147 -120.56220089 -57.93 hangar props Hangar 04 - 06
1301 A none 
1300  41.48636082 -120.56284705 270.37 hangar props Hangar 03
1301 A none 
1300  41.48649238 -120.56284252 270.37 hangar props Hangar 02
1301 A none 
1300  41.48662734 -120.56284139 270.37 hangar props Hangar 01
1301 A none 
19  41.48468828 -120.56171437 0 New Windsock 9
50 12417 ASOS
51 12280 Alturas Unicom
99
