I
1050 Generated by WorldEditor 2.2.0r2

1   6415 0 0 KEEO Meeker Coulter Field
111  40.04410572 -107.88905899
111  40.04412190 -107.88907205
111  40.04427802 -107.88919809
111  40.04446088 -107.88909310
111  40.04469936 -107.88885829
112  40.04469936 -107.88885829  40.04485808 -107.88871284
112  40.04503312 -107.88886235  40.04507746 -107.88890771
111  40.04503312 -107.88886235
112  40.04503312 -107.88886235  40.04504366 -107.88887313
111  40.04504932 -107.88888059
111  40.04524415 -107.88915630
113  40.04543783 -107.88934516
110 1 0.00 0.0000 RWY 21 Taxiway
111  40.05536247 -107.87833841
112  40.05536247 -107.87833841  40.05532864 -107.87825532 102
111  40.05525967 -107.87819630 102
111  40.05513196 -107.87806688
112  40.05513196 -107.87806688  40.05512293 -107.87805823 102
111  40.05507806 -107.87808627 102
112  40.05489891 -107.87820826  40.05484940 -107.87825417 102
111  40.05473061 -107.87848403 102
112  40.05472837 -107.87849431  40.05472856 -107.87849798
111  40.05472837 -107.87849431
112  40.05472837 -107.87849431  40.05472873 -107.87849939 102
111  40.05473014 -107.87850497 102
111  40.05481104 -107.87873977
112  40.05481104 -107.87873977  40.05485862 -107.87883219 102
111  40.05487872 -107.87885301 102
111  40.05505709 -107.87902230
111  40.05482512 -107.87927107 102
111  40.05474299 -107.87900146 102
111  40.05457262 -107.87865477
112  40.05457262 -107.87865477  40.05447084 -107.87842059 102
111  40.05462836 -107.87823862 102
111  40.05494819 -107.87789417
112  40.05494819 -107.87789417  40.05511129 -107.87776294 102
112  40.05528481 -107.87789639  40.05533744 -107.87794865
111  40.05528481 -107.87789639
112  40.05528481 -107.87789639  40.05530379 -107.87791524 102
111  40.05531389 -107.87793032 102
111  40.05560875 -107.87842848
113  40.05544352 -107.87860717 102
130 Airport Boundary
111  40.04497418 -107.89652246
111  40.03931577 -107.89656428
111  40.03913073 -107.89539142
111  40.03968933 -107.89254271
111  40.03934229 -107.89154859
111  40.04153170 -107.88943301
111  40.04505804 -107.88707791
111  40.04549996 -107.88710617
111  40.04551810 -107.88712379
111  40.04629741 -107.88714582
111  40.05380398 -107.87914673
111  40.05392723 -107.87849777
111  40.05617288 -107.87599500
111  40.05695654 -107.87574528
111  40.05747617 -107.87528614
111  40.05930842 -107.87630499
111  40.05929284 -107.87716837
111  40.05747121 -107.87784605
111  40.04949564 -107.88672814
111  40.04945549 -107.88755882
111  40.04871750 -107.88875128
111  40.04872377 -107.89180848
113  40.04502392 -107.89178026
120 RWY 03/21 Hold Short Line
111  40.04148388 -107.89263584 54
111  40.04153402 -107.89258280 54
115  40.04164236 -107.89246819
120 RWY 03/21 Hold Short Line
111  40.04488151 -107.88903298 54
111  40.04498167 -107.88892025 54
115  40.04503312 -107.88886235
120 RWY 03/21 Hold Short Line
111  40.05457262 -107.87865477 54
111  40.05462462 -107.87860120 54
115  40.05472837 -107.87849431
120 RWY 03/21 Hold Short Line
111  40.05513196 -107.87806688 54
111  40.05523559 -107.87795131 54
115  40.05528481 -107.87789639
120 Linear Feature 1
111  40.04412190 -107.88907205 20
115  40.04271885 -107.89056214
120 Linear Feature 2
111  40.04470495 -107.88886457 9
115  40.04246729 -107.89124981
120 Linear Feature 3
111  40.05554901 -107.87847537 51
115  40.05523559 -107.87795131
120 Linear Feature 4
112  40.05523559 -107.87795131  40.05512727 -107.87781913 57
111  40.05501420 -107.87794388 57
115  40.05488102 -107.87808512
120 Linear Feature 5
111  40.05488102 -107.87808512 51
115  40.05480249 -107.87816855
120 Linear Feature 6
111  40.05480249 -107.87816855 57
111  40.05466414 -107.87831513
112  40.05466414 -107.87831513  40.05454542 -107.87844000 57
115  40.05462462 -107.87860120
120 Linear Feature 7
111  40.05443783 -107.87984397 51
111  40.05485518 -107.87940068
112  40.05485518 -107.87940068  40.05499928 -107.87925035 51
111  40.05491651 -107.87910485 51
115  40.05462462 -107.87860120
120 Linear Feature 8
111  40.04595537 -107.88900337 51
111  40.04555091 -107.88943545
112  40.04555091 -107.88943545  40.04542258 -107.88957608 51
115  40.04531431 -107.88944270
120 Linear Feature 9
111  40.04485596 -107.89017329 51
111  40.04526653 -107.88973703
112  40.04526653 -107.88973703  40.04539836 -107.88960010 51
115  40.04531431 -107.88944270
120 Linear Feature 10
111  40.04531431 -107.88944270 51
111  40.04498167 -107.88892025 57
115  40.04497871 -107.88891562
120 Linear Feature 11
111  40.04172503 -107.89213595 51
111  40.04237934 -107.89145018 51
111  40.04248883 -107.89133638 51
111  40.04287966 -107.89092054 51
111  40.04311374 -107.89066980 51
111  40.04412264 -107.88959705 51
111  40.04436242 -107.88934330 51
111  40.04462403 -107.88905897 57
111  40.04474701 -107.88892632 57
116  40.04497871 -107.88891562  40.04508396 -107.88904565
120 Linear Feature 12
111  40.04153402 -107.89258280 57
112  40.04157788 -107.89229019  40.04171294 -107.89215365
111  40.04157788 -107.89229019 57
115  40.04172503 -107.89213595
120 Linear Feature 13
112  40.04436242 -107.88934330  40.04424128 -107.88943498 51
115  40.04415512 -107.88931005
120 Linear Feature 14
112  40.04412264 -107.88959705  40.04423826 -107.88946013 51
115  40.04415512 -107.88931005
120 Linear Feature 15
111  40.04415512 -107.88931005 51
111  40.04388258 -107.88887936
112  40.04388258 -107.88887936  40.04377212 -107.88873064 51
111  40.04364551 -107.88887040 51
111  40.04265153 -107.88991663
112  40.04265153 -107.88991663  40.04251740 -107.89005502 51
111  40.04262750 -107.89022641 51
115  40.04288782 -107.89063275
120 Linear Feature 16
112  40.04311374 -107.89066980  40.04298217 -107.89078352 51
115  40.04288782 -107.89063275
120 Linear Feature 17
112  40.04287966 -107.89092054  40.04298034 -107.89077275 51
115  40.04288782 -107.89063275
120 Linear Feature 18
112  40.04248883 -107.89133638  40.04242206 -107.89138326 51
115  40.04237872 -107.89131944
120 Linear Feature 19
112  40.04237934 -107.89145018  40.04241340 -107.89138023 51
115  40.04237872 -107.89131944
120 Linear Feature 20
111  40.04237872 -107.89131944 51
111  40.04218447 -107.89101587
112  40.04218447 -107.89101587  40.04205977 -107.89081934 51
111  40.04192737 -107.89097028 51
115  40.04127511 -107.89167221
120 Linear Feature 21
111  40.04187082 -107.89311979 51
115  40.04153402 -107.89258280
120 GA 1 Top "T"
111  40.04216872 -107.89063148 1
111  40.04215502 -107.89061110 1
115  40.04214011 -107.89058893
120 GA 1 Bottom "T"
111  40.04217936 -107.89058288 1
115  40.04215502 -107.89061110
120 GA 2 Top "T"
111  40.04224208 -107.89074020 1
111  40.04222721 -107.89071832 1
115  40.04221239 -107.89069654
120 GA 2 Bottom "T"
111  40.04225168 -107.89069010 1
115  40.04222721 -107.89071832
120 GA 3 Top "T"
111  40.04231455 -107.89084857 1
111  40.04229992 -107.89082701 1
115  40.04228425 -107.89080434
120 GA 3 Bottom "T"
111  40.04232366 -107.89079879 1
115  40.04229992 -107.89082701
120 GA 4 Top "T"
111  40.04238904 -107.89095623 1
111  40.04237360 -107.89093423 1
115  40.04235792 -107.89091201
120 GA 4 Bottom "T"
111  40.04239620 -107.89090654 1
115  40.04237360 -107.89093423
120 GA 5 Top "T"
111  40.04201997 -107.89118659 1
111  40.04199454 -107.89121502 1
115  40.04196908 -107.89124306
120 GA 5 Bottom "T"
111  40.04199454 -107.89121502 1
115  40.04202895 -107.89126655
120 GA 6 Top "T"
111  40.04191436 -107.89130078 1
111  40.04188950 -107.89132721 1
115  40.04186403 -107.89135422
120 GA 6 Bottom "T"
111  40.04188950 -107.89132721 1
115  40.04192242 -107.89138042
120 GA 7 Top "T"
111  40.04180936 -107.89141224 1
111  40.04178247 -107.89144104 1
115  40.04175667 -107.89146851
120 GA 7 Bottom "T"
111  40.04178247 -107.89144104 1
115  40.04181646 -107.89149314
120 GA 8 Top "T"
111  40.04170384 -107.89152369 1
111  40.04167704 -107.89155350 1
115  40.04165169 -107.89158215
120 GA 8 Bottom "T"
111  40.04167704 -107.89155350 1
115  40.04171145 -107.89160504
120 GA 9 Top "T"
111  40.04159725 -107.89164012 1
111  40.04157276 -107.89166710 1
115  40.04154769 -107.89169472
120 GA 9 Bottom "T"
111  40.04157276 -107.89166710 1
115  40.04160687 -107.89171864
120 GA 10 Top "T"
111  40.04149235 -107.89175359 1
111  40.04146683 -107.89178121 1
115  40.04143995 -107.89181027
120 GA 10 Bottom "T"
111  40.04146683 -107.89178121 1
115  40.04150031 -107.89183395
120 GA 11 Top "T"
111  40.04138794 -107.89186584 1
111  40.04135829 -107.89189646 1
115  40.04132789 -107.89192782
120 GA 11 Bottom "T"
111  40.04135829 -107.89189646 1
115  40.04139116 -107.89195041
120 GA 12 Top "T"
111  40.04098902 -107.89152781 1
111  40.04100658 -107.89150532 1
115  40.04102423 -107.89148296
120 GA 12 Bottom "T"
111  40.04100658 -107.89150532 1
115  40.04096916 -107.89145464
21  40.04360889 -107.89205647 2 38.8600 3.00 RWY 3 PAPI
14  40.04103213 -107.89110072  82.02 0 Tower Viewpoint
1300  40.04215502 -107.89061110 221.75 tie_down props GA Tie-Down 1
1301 A general_aviation 
1300  40.04222721 -107.89071832 221.29 tie_down props GA Tie-Down 2
1301 A general_aviation 
1300  40.04229992 -107.89082701 221.68 tie_down props GA Tie-Down 3
1301 A general_aviation 
1300  40.04237360 -107.89093423 222.58 tie_down props GA Tie-Down 4
1301 A general_aviation 
1300  40.04199454 -107.89121502 130.85 tie_down props GA Tie-Down 5
1301 A general_aviation 
1300  40.04188950 -107.89132721 128.91 tie_down props GA Tie-Down 6
1301 A general_aviation 
1300  40.04178247 -107.89144104 129.84 tie_down props GA Tie-Down 7
1301 A general_aviation 
1300  40.04167704 -107.89155350 130.79 tie_down props GA Tie-Down 8
1301 A general_aviation 
1300  40.04157276 -107.89166710 129.92 tie_down props GA Tie-Down 9
1301 A general_aviation 
1300  40.04146683 -107.89178121 129.47 tie_down props GA Tie-Down 10
1301 A general_aviation 
1300  40.04135829 -107.89189646 127.91 tie_down props GA Tie-Down 11
1301 A general_aviation 
1300  40.04100658 -107.89150532 -45.91 tie_down props GA Tie-Down 12
1301 A general_aviation 
1300  40.04084417 -107.89162132 -49.97 hangar props Hangar 1
1301 A none 
1300  40.04111171 -107.89121895 -48.83 hangar props Hangar 2
1301 A none 
1300  40.04139164 -107.89095732 310.49 hangar props Hangar 3
1301 A none 
1300  40.04151878 -107.89082356 310.86 hangar props Hangar 4-1
1301 A none 
1300  40.04162145 -107.89070446 311.05 hangar props Hangar 4-2
1301 A none 
1300  40.04172667 -107.89058456 310.93 hangar props Hangar 4-3
1301 A none 
1300  40.04183084 -107.89046819 309.79 hangar props Hangar 4-4
1301 A none 
1300  40.04194816 -107.89030780 -48.56 hangar props Hangar 5
1301 A none 
1300  40.04210362 -107.89010465 311.56 hangar props Hangar 6
1301 A none 
18  40.03985882 -107.89190343 1 Airport Beacon 1
19  40.04434947 -107.88867743 1 Windsock 1
50 13552 WX ASOS
51 12280 Meeker Unicom
99
