I
1050 Generated by WorldEditor 1.6.0r1

1     11 1 0 TVSC Canouan Jetport
111  12.69945261 -061.34573448
111  12.69945635 -061.34572170
111  12.69944837 -061.34570774
111  12.69946875 -061.34569207
111  12.69948913 -061.34572622
111  12.69950185 -061.34571787
111  12.69941894 -061.34558240
111  12.69932669 -061.34563608
111  12.69939900 -061.34576132
111  12.69941707 -061.34576068
111  12.69944998 -061.34580642
113  12.69948377 -061.34577921
110 1 0.00 0.0000 New Taxiway 2
111  12.69948913 -061.34572622
111  12.69946875 -061.34569207
111  12.69944837 -061.34570774
111  12.69945635 -061.34572170
111  12.69945261 -061.34573448
111  12.69948377 -061.34577921
111  12.69944998 -061.34580642
111  12.69941707 -061.34576068
111  12.69939900 -061.34576132
111  12.69932669 -061.34563608
111  12.69941894 -061.34558240
113  12.69950185 -061.34571787
110 1 0.00 0.0000 New Taxiway 1
111  12.70038591 -061.34465729
112  12.70021063 -061.34463697  12.70014816 -061.34466789
111  12.70021063 -061.34463697
111  12.69985698 -061.34485049
112  12.69985698 -061.34485049  12.69981854 -061.34487659
111  12.69983836 -061.34498616
111  12.70064185 -061.34633451
111  12.70030248 -061.34654889
111  12.70011831 -061.34624065
111  12.70009064 -061.34624831
111  12.70007867 -061.34622531
111  12.69991784 -061.34631886
111  12.69956954 -061.34572908
111  12.69947164 -061.34556331
111  12.69932819 -061.34532054
111  12.69928735 -061.34534882
111  12.69925294 -061.34533348
111  12.69924620 -061.34528594
111  12.69921553 -061.34527981
111  12.69921778 -061.34523303
111  12.69920995 -061.34522061
111  12.69925661 -061.34519701
111  12.69911378 -061.34495547
111  12.69906368 -061.34498843
111  12.69903376 -061.34498689
111  12.69903750 -061.34492862
111  12.69900907 -061.34491865
111  12.69900683 -061.34488261
111  12.69899467 -061.34486573
111  12.69904206 -061.34483590
111  12.69878427 -061.34439937
111  12.69864659 -061.34448834
111  12.69753343 -061.34263636
112  12.69753343 -061.34263636  12.69749062 -061.34251424
112  12.69748131 -061.34123205  12.69764186 -061.34072107
111  12.69748131 -061.34123205
111  12.69756694 -061.34119389
111  12.69808812 -061.34207921
112  12.69826123 -061.34211165  12.69835817 -061.34204805
111  12.69826123 -061.34211165
111  12.69861116 -061.34190367
112  12.69861116 -061.34190367  12.69865012 -061.34186906
111  12.69863303 -061.34176077
111  12.69883825 -061.34209639
112  12.69868614 -061.34204012  12.69862536 -061.34205769
111  12.69868614 -061.34204012
111  12.69832451 -061.34224521
112  12.69832451 -061.34224521  12.69824049 -061.34232074
111  12.69828915 -061.34243029
111  12.69967098 -061.34470116
112  12.69979066 -061.34473464  12.69987137 -061.34472720
111  12.69979066 -061.34473464
112  12.69979066 -061.34473464  12.69979379 -061.34473435
112  12.69980023 -061.34473355  12.69980348 -061.34473311
111  12.69980023 -061.34473355
111  12.70015982 -061.34451115
112  12.70015982 -061.34451115  12.70022876 -061.34444048
113  12.70019695 -061.34434777
110 1 0.00 0.0000 New Taxiway 14
111  12.69666102 -061.33797706
111  12.69672022 -061.33793825
111  12.69693611 -061.33830227
113  12.69694338 -061.33844553
110 1 0.00 0.0000 New Taxiway 13
111  12.69671826 -061.33858979
111  12.69658758 -061.33851791
111  12.69637517 -061.33816047
113  12.69643478 -061.33812056
130 Airport Boundary
111  12.70103219 -061.34616664
111  12.70014301 -061.34672716
111  12.69977694 -061.34616429
112  12.69977694 -061.34616429  12.69967084 -061.34603264
112  12.69892537 -061.34581608  12.69872992 -061.34569014
111  12.69892537 -061.34581608
112  12.69892537 -061.34581608  12.69880438 -061.34566343
111  12.69854379 -061.34511646
112  12.69848484 -061.34440572  12.69835827 -061.34413097
111  12.69848484 -061.34440572
111  12.69754641 -061.34279821
112  12.69754641 -061.34279821  12.69723556 -061.34189381
111  12.69739129 -061.34110643
112  12.69747816 -061.34025418  12.69736089 -061.33996034
111  12.69747816 -061.34025418
111  12.69651645 -061.33867370
111  12.69635048 -061.33899170
111  12.69611161 -061.33904100
111  12.69590423 -061.33915096
111  12.69587273 -061.33925406
111  12.69597976 -061.33919682
112  12.69627602 -061.33923498  12.69635792 -061.33933038
112  12.69631915 -061.33964615  12.69623166 -061.33972820
111  12.69631915 -061.33964615
112  12.69631915 -061.33964615  12.69610509 -061.33977781
111  12.69597200 -061.33971198
112  12.69577501 -061.33940988  12.69578742 -061.33921144
111  12.69590220 -061.33911891
111  12.69608834 -061.33899488
111  12.69627447 -061.33896149
111  12.69646216 -061.33859738
111  12.69622173 -061.33821260
111  12.69630084 -061.33802021
111  12.69676308 -061.33768885
111  12.70359751 -061.34903162
111  12.70380979 -061.34902884
111  12.70413977 -061.34958675
111  12.70417700 -061.34997599
111  12.70535525 -061.35195467
113  12.70474286 -061.35230766
120 Linear Feature 20
111  12.69870301 -061.34444068 1
115  12.69758806 -061.34258608
120 Linear Feature 16
111  12.69985698 -061.34485049 4
115  12.69979066 -061.34473464
120 Linear Feature 18
111  12.70028585 -061.34450964 1
112  12.70033751 -061.34433562  12.70030360 -061.34426980
111  12.70033751 -061.34433562 1
115  12.70022943 -061.34415436
120 Linear Feature 17
111  12.70056371 -061.34470814 1
111  12.70048477 -061.34457273
112  12.70048477 -061.34457273  12.70040240 -061.34445008 1
111  12.70028585 -061.34450964 1
115  12.69974769 -061.34484169
21  12.70378405 -061.34927150 2 121.7500 3.00 PAPI 13
1300  12.69996048 -061.34554015 174.28 tie_down jets Main Apron Tie Down 05
1301 B general_aviation 
1300  12.70007526 -061.34572777 174.28 tie_down jets Main Apron Tie Down 04
1301 B general_aviation 
1300  12.70017919 -061.34591699 174.28 tie_down jets Main Apron Tie Down 03
1301 B general_aviation 
1300  12.70029087 -061.34610779 174.28 tie_down jets Main Apron Tie Down 02
1301 B general_aviation 
1300  12.70039945 -061.34628905 174.28 tie_down jets Main Apron Tie Down 01
1301 B general_aviation 
1300  12.69764700 -061.34268403 241.98 gate jets Main Apron Gate 09
1301 D airline 
1300  12.69799845 -061.34326878 241.98 gate jets Main Apron Gate 08
1301 D airline 
1300  12.69835948 -061.34386918 241.98 gate jets Main Apron Gate 07
1301 D airline 
1300  12.69866237 -061.34437308 241.98 gate jets Main Apron Gate 06
1301 D airline 
1300  12.69901224 -061.34468707 -148.91 gate jets Main Apron Gate 05
1301 C airline 
1300  12.69922939 -061.34505655 -148.91 gate jets Main Apron Gate 04
1301 C airline 
1300  12.69945753 -061.34544485 -148.91 gate jets Main Apron Gate 03
1301 C airline 
1300  12.69967351 -061.34581241 -148.91 gate jets Main Apron Gate 02
1301 B airline 
1300  12.69981932 -061.34605727 -148.91 gate jets Main Apron Gate 01
1301 B airline 
1300  12.70014424 -061.34631231  32.60 hangar jets Hangar 02
1301 B none 
1300  12.70025333 -061.34650081  32.60 hangar jets Hangar 01
1301 B none 
18  12.69606608 -061.33943865 1 NDB
19  12.70333418 -061.34866583 0 Windsock
53 12160 CANOUAN GND
54 11805 CANOUAN TWR
56 12080 E T Joshua Departure
99
